ID,Entry_ID,Compared_Entry_ID,Relation,Direction,Confidence,Source,Evidence
cdial:10140a:dedr:d4885,10140a,d4885,loan,entry-from-compared,high,CDIAL[entry 10140a],"[← Drav. Tam. mīṉ &c., DED 3999]"
cdial:10144:dedr:d4888,10144,d4888,loan,entry-from-compared,low,CDIAL[entry 10144],"[← Drav., Tam. mukaṭu 'top' &c., DED 4002; mauli - m.f. 'diadem, etc.' MBh. is MIA. (cf. EWA ii 694)]"
cdial:10146:dedr:d4893,10146,d4893,loan,entry-from-compared,low,CDIAL[entry 10146],"[Cf. similar interchange of initial in bakula -¹. — ← Drav., Tam. mokkuḷ &c., DED 4007; also mudgara -² m. 'bud' lex. with same variation of - k - ~ - dg - as in mukuṣṭha -]"
cdial:10150:dedr:d4932,10150,d4932,loan,entry-from-compared,high,CDIAL[entry 10150],"DEDR 4932 contains Parji muṭka 'blow with fist' and Kurux muṭkā 'fist', CDIAL's exact forms."
cdial:10152:dedr:d4959,10152,d4959,loan,entry-from-compared,medium,CDIAL[entry 10152],"(Lüders PhilInd 179 < * mūrtā -: mūrtá -; but rather, with mutya - n. lex., ← Drav., Tam. muttu , muruntu &c., DED 4062)"
cdial:10186:dedr:d4927,10186,d4927,influence,entry-from-compared,low,CDIAL[entry 10186],"[Cf. mū́ta - m.n. 'woven basket' TBr., mū̆ṭa -, mōṭa -¹, mūtōḍī (Pa. mū̆tōḷī -, v.l. mū̆ṭōlī - with which compare * murōṭati above) 'basket, bundle' BHSk. ← Drav. (Tam. muṭai 'to plait, braid' DED 4036, mūṭai 'bundle' DED 4134 prob. unconnected with muṭai ). Partly (cf. galamōṭana -) collides with muṭáti 'ākṣēpē, pramardanē' Dhātup.← Drav. (Tam. muṭṭu 'to dash against' DED 4041) and poss. infl. by √ mr̥d (see múṇṭati ). Cf. also * mōṭa -² 'wicker stool' (J. C. W.). — √ muṭ ]"
cdial:10186:dedr:d4932,10186,d4932,influence,entry-from-compared,low,CDIAL[entry 10186],"[Cf. mū́ta - m.n. 'woven basket' TBr., mū̆ṭa -, mōṭa -¹, mūtōḍī (Pa. mū̆tōḷī -, v.l. mū̆ṭōlī - with which compare * murōṭati above) 'basket, bundle' BHSk. ← Drav. (Tam. muṭai 'to plait, braid' DED 4036, mūṭai 'bundle' DED 4134 prob. unconnected with muṭai ). Partly (cf. galamōṭana -) collides with muṭáti 'ākṣēpē, pramardanē' Dhātup.← Drav. (Tam. muṭṭu 'to dash against' DED 4041) and poss. infl. by √ mr̥d (see múṇṭati ). Cf. also * mōṭa -² 'wicker stool' (J. C. W.). — √ muṭ ]"
cdial:10186:dedr:d5037,10186,d5037,influence,entry-from-compared,low,CDIAL[entry 10186],"[Cf. mū́ta - m.n. 'woven basket' TBr., mū̆ṭa -, mōṭa -¹, mūtōḍī (Pa. mū̆tōḷī -, v.l. mū̆ṭōlī - with which compare * murōṭati above) 'basket, bundle' BHSk. ← Drav. (Tam. muṭai 'to plait, braid' DED 4036, mūṭai 'bundle' DED 4134 prob. unconnected with muṭai ). Partly (cf. galamōṭana -) collides with muṭáti 'ākṣēpē, pramardanē' Dhātup.← Drav. (Tam. muṭṭu 'to dash against' DED 4041) and poss. infl. by √ mr̥d (see múṇṭati ). Cf. also * mōṭa -² 'wicker stool' (J. C. W.). — √ muṭ ]"
cdial:10191:dedr:d5114,10191,d5114,related,undetermined,low,CDIAL[entry 10191],"[Prob. of Drav. origin (A. Master BSOAS xii 354) with coalescence of two Drav. wordgroups (DED 4199, 4200); less likely Mu. connexions (J. Przyluski BSL xxx 199, PMWS 102). Not with P. Thieme ZDMG 93, 134 < * mr̥ṁṣṭa - nor with P. Tedesco JAOS 65, 82 < vr̥ddha -² 'cut'. In IA. it forms part of 'defective' word-group s.v. * muṭṭa -¹ with all variations characteristic of such groups. — Cf. * muṇḍa -² 'lump']"
cdial:10209:dedr:d4982,10209,d4982,loan,entry-from-compared,high,CDIAL[entry 10209],"[← Drav., Tam. muruṅkai etc., DED 4085]"
cdial:10210:dedr:d4973,10210,d4973,loan,entry-from-compared,low,CDIAL[entry 10210],"[← Drav., Tam. muracam etc., DED 4076. — Cf. muralī -]"
cdial:10214:dedr:d4973,10214,d4973,loan,entry-from-compared,low,CDIAL[entry 10214],"[← Drav., Tam. muraḷi &c., DED 4076. — Cf. muraja -]"
cdial:10221:dedr:d4932,10221,d4932,influence,entry-from-compared,medium,CDIAL[entry 10221],"near handle', mūṭhā , muṭṭhā 'the smallest sheaf (about a handful)'; Mth. muṭhā 'handle of mattock'; Bhoj. mūṭhⁱ 'fist'; OAw. mūṭhī f. 'handful'; H. mūṭh f., mūṭhā m. 'fist, blow with fist', mūṭhī , muṭṭhī f. 'fist, handful', muṭṭhā m. 'handful, handle (of plough), bundle'; G. mūṭh f. 'fist', muṭṭhī f. 'handful'; M. mūṭh f. 'fist', Ko. mūṭ ; Si. miṭa , pl. miṭi 'fist, handful', miṭiya 'hammer, bundle'; Md. muři 'hammer': the forms of P. H. Si. meaning 'bundle' perh. rather < * muṭṭha -² s.v. mūta -; — in Gy. wel. mušī , gr. musī 'arm' loss of ṭ is unexpl. unless - ī is secondary. — Poss. ← or infl. by Drav. (Prj. muṭka 'blow with fist' &c., DED 4041: see * mukka -¹): Ku. muṭhagī , muṭhkī f. 'blow with fist', N. muṭki , muṛki , M. muṭkā m. nimuṣṭi -. Addenda: muṣṭí-: WPah.kṭg. mvṭ - (in cmpd.), múṭṭh i f. 'clenched hand, handful'; J. muṭhā m. 'handful', Garh. muṭṭhi ; A. muṭh (phonet. muth ) 'abridgement' AFD 94; Md. muř 'fist, handle', muři 'hammer'. † muṣṭigraha -."
cdial:10223:dedr:d4628,10223,d4628,related,undetermined,low,CDIAL[entry 10223],"CDIAL sends musala 'pestle' to maṣati; the latter is already compared with DEDR 4628 Ka. masagu 'rub, whet'."
cdial:10233:dedr:d4921,10233,d4921,loan,entry-from-compared,low,CDIAL[entry 10233],"[← Drav. cf. Tam. muṭi 'knot, tuft, bundle' &c. DED 4030, Tam. muṭai 'to plait, braid' &c. (see muṭáti ), and Tam. mūṭai , mūṭṭai 'sack, bundle' &c. DED 4134. — For mng. 'capital sum &c.' see also * mūḍa - s.v. mū́la -]"
cdial:10233:dedr:d5037,10233,d5037,loan,entry-from-compared,low,CDIAL[entry 10233],"[← Drav. cf. Tam. muṭi 'knot, tuft, bundle' &c. DED 4030, Tam. muṭai 'to plait, braid' &c. (see muṭáti ), and Tam. mūṭai , mūṭṭai 'sack, bundle' &c. DED 4134. — For mng. 'capital sum &c.' see also * mūḍa - s.v. mū́la -]"
cdial:10250:dedr:d5004,10250,d5004,related,undetermined,low,CDIAL[entry 10250],"[Despite early occurrence and proposed connexion with Gk. μω̑λυ (IEW 750), variation of - l / r - ~ - ḍ - supports non-Aryan, perh. Drav., origin: cf. Tam. muḷā , muḷḷaṅki 'radish' &c., DED 4105. Prob. only chance resemblance with L. and Bi. forms of MIA. muḍḍha - < mūrdhán - with meaning of 'root']"
cdial:10299:dedr:d4861,10299,d4861,influence,entry-from-compared,medium,CDIAL[entry 10299],"(poss. influenced by Drav., Tam. miti 'tread on', &c. DED 3982?)"
cdial:10313:dedr:d5072,10313,d5072,loan,entry-from-compared,low,CDIAL[entry 10313],"[ mēthī - f. Pañcad., mēthikā -, mēthinī -, manthā -², vēdhanī - f. lex. — ← Drav. cf. Tam. mēti , mentiyam , vental , &c. DED 4161]"
cdial:10320:dedr:d5092,10320,d5092,loan,undetermined,low,CDIAL[entry 10320],"[→ Bal. mēδ 'boatman, fisherman'. — Cf. Tam. metavar 'basket-maker' &c. DED 4178]"
cdial:10330:dedr:d5094,10330,d5094,related,undetermined,low,CDIAL[entry 10330],[Cf. Kan. mēruve 'pyramid' DED 4180 with (?)]
cdial:10970:dedr:d3705,10970,d3705,loan,entry-from-compared,high,CDIAL[entry 10970],"[ niṭā̆la - (~ lalā́ṭa -) later ← Drav., Tam. nutal , &c. DED 3069, 3118]"
cdial:11006:dedr:d2907,11006,d2907,loan,undetermined,medium,CDIAL[entry 11006],[→ Ir. dial of Lar in South Persia liṅgṓr 'plough' Morgenstierne. — Initial n - in all Drav. forms (DED 2368); PMWS 127 derives both IA. and Drav. words from Mu. sources]
cdial:11212:dedr:d5220,11212,d5220,loan,entry-from-compared,medium,CDIAL[entry 11212],"[Prob. ← Drav. Tam. vaṭam , Kan. vaṭi , vaṭara , &c. DED 4268]"
cdial:11429:dedr:d5316,11429,d5316,loan,entry-from-compared,low,CDIAL[entry 11429],"[Cf. vēlli - and see mallikā -. — Poss. ← Drav. Tam. vaḷḷi , &c. DED 4351]"
cdial:11503:dedr:d5301,11503,d5301,loan,entry-from-compared,medium,CDIAL[entry 11503],"[Prob. of same ultimate origin as other names for this plant s.v. bhaṇṭākī -: LM 404 ← Drav., see DED 4339. — → Ir. (Pers. badiṅgān ) → Phal. bētiṅgala , Sh. bhatiṅgar G. Morgenstierne BSOS viii 671]"
cdial:11584:dedr:d5370,11584,d5370,loan,entry-from-compared,high,CDIAL[entry 11584],[J. Bloch in Thomas EIS 35 ← Drav. Tam. vaval &c. (DED 4400). — vātuli - f. 'large bat' lex. sanskritized from * vāuli - < eastern MIA. vāguli - (see Si. bel.)]
cdial:12042:dedr:d5450,12042,d5450,loan,entry-from-compared,low,CDIAL[entry 12042],"[J. Bloch BSOS v 741 ← Drav., Tam. vīcu 'to fan', &c. DED 4479; but cf. √ vic 'blow, winnow' (see * vicyatē ¹) and √ vij 'sudden motion' (see * vijyatē ) and Dhātup. √ vij = √vic 'separate'. Perh. vīj - from IA. vic -, vij -, vyaj - X Drav. vīc - (J. C. W.)]"
cdial:12046:dedr:d5515,12046,d5515,loan,entry-from-compared,low,CDIAL[entry 12046],"[Poss. ← Drav., cf. Tam. veṟṟ-ilai , Kota vetl : DED 4539. — See vīṭā -]"
cdial:12115:dedr:d5479,12115,d5479,loan,entry-from-compared,medium,CDIAL[entry 12115],"The old DED 4558 footer is lost, but its cited Kurux bīṛī and Malto béru survive in DEDR 5479 and 5517 respectively."
cdial:12115:dedr:d5517,12115,d5517,loan,entry-from-compared,medium,CDIAL[entry 12115],"The old DED 4558 footer is lost, but its cited Kurux bīṛī and Malto béru survive in DEDR 5479 and 5517 respectively."
cdial:12353:dedr:d2401,12353,d2401,related,undetermined,medium,CDIAL[entry 12353],[~ Drav. DED 243]
cdial:12356:dedr:d2426,12356,d2426,loan,entry-from-compared,high,CDIAL[entry 12356],"[← Drav. T. Burrow BSOAS xii 143, Tel. cāvu 'death', Kui sāva 'to die', &c. DED 2002]"
cdial:12588:dedr:d429,12588,d429,loan,entry-from-compared,high,CDIAL[entry 12588],"(← Drav. Tam. iñci 'ginger', &c. DED 363, and Tam. vēr 'root', &c. DED 4554: T. Burrow BSOAS xi 130)"
cdial:12588:dedr:d5535,12588,d5535,loan,entry-from-compared,high,CDIAL[entry 12588],"(← Drav. Tam. iñci 'ginger', &c. DED 363, and Tam. vēr 'root', &c. DED 4554: T. Burrow BSOAS xi 130)"
cdial:12766:dedr:d2776,12766,d2776,loan,entry-from-compared,medium,CDIAL[entry 12766],"[ sēdhā - is prob. with T. Burrow BSOAS xii 141 ← Drav., Tam. ey , Tel. ēdu , &c. DED 2283 (and not with Lüders PhilInd 177 < * śvavidh -). The retroflex in śvāviḍh - (nom. °viṭ , °viḍ ) of some MSS. of Āpastamba and most of Baudhāyana and in * sēḍhā - also suggests non-Aryan origin. But if sēdhā - was replaced through pop. etym. by śvāvidh -, the antiquity of the latter is attested by its occurrence in AV., by the ċ - of Dm. and s - of Kt. and Pr. and by śuv - ~ śv - in * śuvāvidh -. — śván-, √vyadh? ]"
cdial:13096:dedr:d47,13096,d47,related,undetermined,medium,CDIAL[entry 13096],[~ Drav. DED 44]
cdial:13267:dedr:d343,13267,d343,loan,entry-from-compared,medium,CDIAL[entry 13267],"The old DED 288 footer is lost, but CDIAL's cited Ta. āccā 'Shorea robusta' survives in DEDR 343."
cdial:13387:dedr:d2281,13387,d2281,related,undetermined,medium,CDIAL[entry 13387],"[~ Drav. DED 2065, also Tam. caṅku 'be dispirited' DED 1882?]"
cdial:13387:dedr:d2503,13387,d2503,related,undetermined,medium,CDIAL[entry 13387],"[~ Drav. DED 2065, also Tam. caṅku 'be dispirited' DED 1882?]"
cdial:13392:dedr:d2599,13392,d2599,loan,entry-from-compared,high,CDIAL[entry 13392],"DEDR 2599 contains Ta. cīku 'broom-grass', CDIAL's exact comparandum."
cdial:13417:dedr:d2535,13417,d2535,loan,entry-from-compared,high,CDIAL[entry 13417],[← Drav. Tam. cippi DED 2089]
cdial:13676:dedr:d3045,13676,d3045,influence,entry-from-compared,low,CDIAL[entry 13676],"'to stand'; Bhoj. ṭhāṛh 'standing'; OAw. ṭhāḍha 'standing up', pret. 'he stood up', lakh. ṭhāṛh 'standing', ṭhaṛhiyāwab 'to make stand up'; H. ṭhāṛh , ṭhāṛ , ṭhāṛā , ṭhaṛhā 'fixed, stationary, erect, steep', ṭhāṛhnā 'to be fixed, stand up', ṭhaḍḍā m. 'back stick of a paper kite'; M. ṭhāḍā 'erect'; Si. tada 'firm, hard'. 2. For the development 'firm — sluggish — cold' cf. * stharati and sthirá- (in H.): Pa. thaddha - 'slow'; Pk. ṭhaḍḍha - 'blunted, cold'; S. thadho 'cold', L. ṭhaḍḍhā , mult. khet. ṭhaḍā ; N. ṭhāṛo 'rude, gauche'; G. tāḍhũ , ṭāḍhũ 'sluggish, contented, cold'. — * thaṇḍha -, * ṭhaṇḍha - infl. by Drav., Tam. taṇ , &c. 'cold' (DED 2473) J. Bloch BSOS v 742 (cf. also Pa. dhandha - 'dull, slow' BHS ii 275): K. thanḍ 'cold', thanḍī f. 'coldness'; Ku. ṭhano 'cold'; N. ṭhā̃ṛo 'abusive name for useless cooking pot' (i.e. 'cold'? But perh. X bhā̃ṛo < bhāṇḍa- ¹); H. ṭhaṇḍh , ṭhaṇḍhā , ṭhaṇḍā 'cold' → P. ṭhaṇḍhā , ṭhaṇḍā , WPah.bhad. ṭhaṇḍū 'cold', pād. paṇ. cur. ṭhaṇḍā , jaun. ṭhaṇḍō , bhal. ṭhεṇḍyoṇū 'to become cold'; N. ṭhaṇḍā 'cold', B. ṭhāṇḍā , Or. thaṇḍā , ṭhaṇḍā , Bhoj. ṭhaṇḍhā , Aw.lakh. ṭhaṇḍ , G. thãḍũ , ṭhãḍũ , M. thaṇḍ , °ḍā , Ko. thaṁḍ . Addenda: stabdha-: S.kcch. thadho 'cold, cool'; WPah.kṭg. tháṛɔ m. 'grasshopper', J. ṭhāḍā m. (Him.I 95 with ?); A. tadhā 'amazed"
cdial:14016:dedr:d240,14016,d240,loan,entry-from-compared,high,CDIAL[entry 14016],"[J. Bloch BSOS v 742 ← Drav., Kan. ale , alaku 'to shake', &c. (DED 203)]"
cdial:14122:dedr:d791,14122,d791,loan,entry-from-compared,high,CDIAL[entry 14122],"[← Drav., Kan. eḍḍisu , ēḍisu 'to abuse, mock', &c. DED 676]"
cdial:14165:dedr:d903,14165,d903,loan,entry-from-compared,high,CDIAL[entry 14165],"[J. Bloch FestschrWackernagel 149 ← Drav., Kui ēra 'to spy', Malt. ére 'to see', DED 765]"
cdial:14174:dedr:d1039,14174,d1039,loan,entry-from-compared,high,CDIAL[entry 14174],"[← Drav., Kan. ōḍa ., &c. DED 876]"
cdial:14175:dedr:d959,14175,d959,loan,entry-from-compared,high,CDIAL[entry 14175],"[← Drav., Kan. oḍḍa , &c. DED 808]"
cdial:14198a:dedr:da3,14198a,f_tn4usp35zlloe,related,undetermined,low,CDIAL[entry 14198a],"[Cf. Kan. Tu. agra 'the thrush', Tam. akkaram DED 22]"
cdial:14271:dedr:da12,14271,f_5q56nqablbw5w,loan,compared-from-entry,medium,CDIAL[entry 14271],"14271 āpāka-: prob. → Drav. Kan. āvi 'potter's kiln', &c. DED 336. ābhā-: haridrābha -."
cdial:14281:dedr:d300,14281,d300,related,undetermined,low,CDIAL[entry 14281],[Cf. similar words in Drav. DED 305]
cdial:14302:dedr:d690,14302,d690,loan,entry-from-compared,high,CDIAL[entry 14302],"[← Drav. Tam. uruntu 'Phaseolus mungo', &c. DED 594]"
cdial:1558:dedr:d517,1558,d517,related,undetermined,low,CDIAL[entry 1558],"Turner/EWA identifies iñcāka- 'prawn, shrimp' as Dravidian; DEDR 517 is the Dravidian prawn/shrimp set (Ta. iṟā/iṟāl, Te. reyya/royya), although the formal correspondence is not transparent."
cdial:1695:dedr:d1039,1695,d1039,loan,entry-from-compared,medium,CDIAL[entry 1695],"Turner compares uḍupa- 'raft' with a probably Dravidian boat word and cites Ta. ōṭam; DEDR 1039 contains Ta./Ma. ōṭam 'boat, raft'."
cdial:1699:dedr:d664,1699,d664,loan,entry-from-compared,high,CDIAL[entry 1699],"Turner derives the ball/roll senses from Dravidian and explicitly compares Ta. uṇṭai, Ma. uṇḍa, and Ka./Tu. uṇḍe, all contained in DEDR 664."
cdial:16:dedr:d23,16,d23,loan,entry-from-compared,high,CDIAL[entry 16],Ta. akkai 'elder sister' is in DEDR 23.
cdial:179:dedr:d83,179,d83,loan,entry-from-compared,medium,CDIAL[entry 179],CDIAL sends *aṭṭ- 'obstruct' to the *aḍ- group; DEDR 83 is the matching Dravidian obstruct/stop set.
cdial:191:dedr:d72,191,d72,loan,entry-from-compared,high,CDIAL[entry 191],"Turner derives *aḍḍi/*aḍi- 'heel' from Dravidian and explicitly cites Ta./Ka. aḍi and Te. aḍugu 'foot, footstep', the forms collected in DEDR 72."
cdial:2227:dedr:d758,2227,d758,loan,entry-from-compared,high,CDIAL[entry 2227],(← Drav. DED 646)
cdial:222:dedr:d142,222,d142,loan,entry-from-compared,high,CDIAL[entry 222],Ta. attai and the corresponding aunt/mother-in-law forms are in DEDR 142.
cdial:2538:dedr:d1029,2538,d1029,related,undetermined,medium,CDIAL[entry 2538],[~ Drav. DED 866]
cdial:2547:dedr:d587,2547,d587,loan,entry-from-compared,medium,CDIAL[entry 2547],"Turner compares *ōḍḍh- 'put on, wear, cover' with Ta. uṭu-, Ka. uḍu-, and Te. uḍupu; DEDR 587 is the corresponding Dravidian 'put on clothes, dress' set."
cdial:2615:dedr:d1088,2615,d1088,related,undetermined,medium,CDIAL[entry 2615],[~ Drav. DED 916]
cdial:2622:dedr:d1278,2622,d1278,related,undetermined,low,CDIAL[entry 2622],"DEDR 1278 contains Ta./Ma. kari 'charcoal, lampblack' in the *kar- 'black, scorched' family; CDIAL also leaves Munda open."
cdial:2652:dedr:d1299,2652,d1299,loan,entry-from-compared,high,CDIAL[entry 2652],"Ka. kalapu 'miscellaneous mass' and Ma. kalappu 'whole, sum' match 'collection'."
cdial:2688:dedr:d1104,2688,d1104,related,undetermined,low,CDIAL[entry 2688],"Turner considers kaṇḍū- 'itching; sexual desire' Dravidian or Austroasiatic and cross-refers to kacchū-. DEDR 1104 contains Ka. kajji/gajji, Te. kasi, and related forms meaning 'itch' or 'itching, desire'; the formal connection and direction remain uncertain."
cdial:2723:dedr:d1171,2723,d1171,loan,entry-from-compared,medium,CDIAL[entry 2723],"Turner treats kanda- 'bulbous root' as probably Dravidian; DEDR 1171 contains Ta. kaṇṭa and Ka. gaḍḍe/geḍḍe 'bulbous root', especially the root of the lotus."
cdial:2727:dedr:d2766,2727,d2766,loan,entry-from-compared,high,CDIAL[entry 2727],DEDR 2766 ceṇṭu/ceṇḍu is the widespread Dravidian word for a playing ball.
cdial:2740:dedr:d1342,2740,d1342,related,undetermined,low,CDIAL[entry 2740],DEDR 1342 includes Te. gavva 'cowrie' beside kavva- forms; the internal relationship and direction are uncertain.
cdial:2764:dedr:d256,2764,d256,related,undetermined,low,CDIAL[entry 2764],"DEDR 256 is a native Dravidian lotus set, but CDIAL supplies no particular Dravidian form and the formal match is weak."
cdial:2795:dedr:d1265,2795,d1265,loan,entry-from-compared,medium,CDIAL[entry 2795],"DEDR 1265 contains Ka. karaku/garaku and Te. karagasamu 'saw, saw teeth', matching CDIAL's krakara-/karakaya- comparison."
cdial:2807:dedr:d1261,2807,d1261,related,undetermined,medium,CDIAL[entry 2807],[~ Drav. DED 1057]
cdial:2813:dedr:d2550,2813,d2550,loan,entry-from-compared,high,CDIAL[entry 2813],"Turner derives karōṭi- 'cup, skull' probably from Dravidian and explicitly cites Ta. ciraṭṭai 'coconut shell, begging bowl', the form recorded in DEDR 2550."
cdial:2851:dedr:d1355,2851,d1355,related,undetermined,low,CDIAL[entry 2851],DEDR 1355 contains Ka. garde/gadde 'field'; CDIAL cites historical galde/gardde/gadde in its Dravidian hole/field comparison.
cdial:2913:dedr:d1348,2913,d1348,related,undetermined,medium,CDIAL[entry 2913],[~ Drav. DED 1135]
cdial:2918:dedr:d1297,2918,d1297,loan,entry-from-compared,high,CDIAL[entry 2918],"DEDR 1297 contains Ta./Ka. kal- and Gondi kar- 'learn', exactly CDIAL's comparanda."
cdial:2927:dedr:d1297,2927,d1297,loan,entry-from-compared,high,CDIAL[entry 2927],The 'practical art' noun is referred to kalayati; DEDR 1297 includes Ta. kalai 'arts and sciences'.
cdial:292:dedr:d327,292,d327,loan,entry-from-compared,high,CDIAL[entry 292],"DEDR 327 has Ta. aṉal, Ma. anal and Ka. analu 'fire, heat'."
cdial:2931:dedr:d1299,2931,d1299,loan,entry-from-compared,medium,CDIAL[entry 2931],"Turner supports Dravidian origin for kalāpa- 'bundle, collection' with Ka. kalappu 'miscellaneous collection'; DEDR 1299 contains Ka. kalapu 'miscellaneous mass' in the *kal- 'mix, join' set."
cdial:2954:dedr:d1359,2954,d1359,related,undetermined,medium,CDIAL[entry 2954],[~ Drav. DED 1145]
cdial:2955:dedr:d240,2955,d240,loan,entry-from-compared,medium,CDIAL[entry 2955],DEDR 240 contains Ta./Ma./Te. alai/ala 'wave'; the formal derivation of kallōla remains non-transparent.
cdial:2963:dedr:d1187,2963,d1187,loan,entry-from-compared,high,CDIAL[entry 2963],"Turner considers kavāṭa-/kapāṭa- 'door leaf' probably Dravidian; DEDR 1187 contains Ta. katavu/katavam, Ma. katavu/kataku, and Ka. kadavu 'door, door leaf'."
cdial:3023:dedr:d1160,3023,d1160,loan,entry-from-compared,high,CDIAL[entry 3023],Turner derives kāṇḍa- 'joint of a plant' probably from Dravidian and cites Ta. kaṇ; DEDR 1160 contains Ta./Ka. kaṇ and Te. kaṇupu 'joint or node of bamboo or cane'.
cdial:3031:dedr:d1418,3031,d1418,loan,entry-from-compared,medium,CDIAL[entry 3031],CDIAL explicitly groups kāntāra with kānana; DEDR 1418 is already compared with CDIAL kānana 3028.
cdial:3037:dedr:d2054,3037,d2054,loan,entry-from-compared,medium,CDIAL[entry 3037],"DEDR 2054 is the kuṭ-/koṭ- 'crooked, bent' set and includes Kolami koṭe 'false'."
cdial:3149:dedr:d1931,3149,d1931,loan,entry-from-compared,medium,CDIAL[entry 3149],DEDR 1931 supplies the kēsu/kisu 'redness' base required by Mayrhofer's *kīsuka 'red tree'.
cdial:3153:dedr:d2020,3153,d2020,related,undetermined,medium,CDIAL[entry 3153],"Turner directs *kicca-/*kacca-/*khacca- 'mud, dirt' to unnamed Dravidian comparanda; DEDR 2020 *kec-aṯ- 'mud, slush' supplies the closest form-and-meaning match."
cdial:3244:dedr:d2064,3244,d2064,loan,entry-from-compared,medium,CDIAL[entry 3244],"Turner/EWA derives kuṭhāra- 'axe' probably from Dravidian and connects it with √kuṭṭ; DEDR 2064 contains koṭṭ-/kuṭ- 'peck, strike, dig' and nouns for hoe or spade. Secondary main-entry comparison beside the existing appendix da32 link."
cdial:3246:dedr:d1651,3246,d1651,loan,entry-from-compared,high,CDIAL[entry 3246],"Turner/EWA derives kuḍava- 'grain measure' from Dravidian and states that its original sense was 'pot'; DEDR 1651 contains Ta. kuṭam, Ka. koḍa, and Te. kuḍaka 'pot, cup, bowl'. Secondary comparison beside the existing DEDR 1827 measure link."
cdial:3264:dedr:d1651,3264,d1651,loan,entry-from-compared,high,CDIAL[entry 3264],"Turner derives kuṇḍa- 'bowl, waterpot, basin' from Dravidian and cites Ta. kuṭam and Ka. guṇḍi; DEDR 1651 contains the Dravidian pot, pitcher, and vessel family."
cdial:3268:dedr:d1695,3268,d1695,related,undetermined,medium,CDIAL[entry 3268],"DEDR 1695 guṇḍu denotes round/globular objects and beads, a plausible base for 'ring, coil'."
cdial:3340:dedr:d1883,3340,d1883,loan,entry-from-compared,high,CDIAL[entry 3340],"For the 'nest' sense of kulāya-, Turner cites Ta. kūṭu and Ka./Te./Tu. gūḍu; these forms constitute DEDR 1883 'nest, cage, hollow'."
cdial:3340:dedr:d1884,3340,d1884,loan,entry-from-compared,high,CDIAL[entry 3340],"For the 'woven receptacle, basket' sense of kulāya-, Turner cites Ta. kuṭai, Ma. kūṭa, Ka./Tu. gūḍe, and Te. gūḍa; DEDR 1884 is the corresponding basket set."
cdial:3341:dedr:d1651,3341,d1651,loan,entry-from-compared,medium,CDIAL[entry 3341],CDIAL assigns kulāla to the Dravidian pot-word complex; DEDR 1651 is the kuṭam/koḍa pot family.
cdial:3350:dedr:d1884,3350,d1884,loan,entry-from-compared,medium,CDIAL[entry 3350],Turner derives kulya- 'winnowing basket' from Dravidian through the kulāya- comparison; DEDR 1884 contains the cited Dravidian basket family.
cdial:3352:dedr:d1828,3352,d1828,loan,entry-from-compared,high,CDIAL[entry 3352],"Turner explicitly compares the pond/tank member kūla- with Ta. kuḷam 'tank'; this form belongs to DEDR 1828 *kuḷ-am 'tank, reservoir, lake'."
cdial:3354:dedr:d1651,3354,d1651,loan,entry-from-compared,medium,CDIAL[entry 3354],CDIAL explicitly groups *kulla 'pot' with the pot words represented by DEDR 1651.
cdial:3392:dedr:d1882,3392,d1882,loan,entry-from-compared,high,CDIAL[entry 3392],"DEDR 1882 has Ta./Ma. kūṭṭam and Te. kūṭamu 'assembly, heap, crowd'."
cdial:3393:dedr:d2064,3393,d2064,loan,entry-from-compared,medium,CDIAL[entry 3393],"DEDR 2064 koṭṭ-/kuṭ- 'strike, dig' includes hoe/spade nouns appropriate to a ploughshare."
cdial:3395:dedr:d1914,3395,d1914,related,undetermined,medium,CDIAL[entry 3395],"DEDR 1914 contains Brahui kūṭī 'hornless', CDIAL's proposed bridge to 'defective, false'."
cdial:3401:dedr:d1895,3401,d1895,loan,entry-from-compared,high,CDIAL[entry 3401],"Turner derives kūpa- 'mooring post, mast' from Dravidian Ta./Ma. kūmpu and Tu. kūvè 'mast', the forms collected in DEDR 1895."
cdial:3412:dedr:d1705,3412,d1705,loan,entry-from-compared,high,CDIAL[entry 3412],"Turner derives kūrdati 'leaps, jumps' probably from Dravidian and explicitly cites Ta. kuti and Ka. gudi 'jump, spring', the forms collected in DEDR 1705."
cdial:3465:dedr:d2004,3465,d2004,related,undetermined,low,CDIAL[entry 3465],"DEDR 2004 contains native names for Colocasia antiquorum, one of CDIAL kēmuka's referents; no close form survives."
cdial:3489:dedr:d1859,3489,d1859,related,undetermined,medium,dedr[entry 1859],"Editorial comparison of CDIAL *kōcc- 'thrust, pierce, dig' with DEDR 1859 Ka./Tu. koccu 'cut up or into pieces' and the wider *kuṟ-/koṟ- set 'cut, bore, excavate, pierce'."
cdial:3500:dedr:d2207,3500,d2207,loan,entry-from-compared,high,"dedr[entry 2207, DED 1831]","DEDR 2207 explicitly compares Skt. koṭṭa-/koṭa- 'fort, stronghold'; the Dravidian entry contains Ta. kōṭṭai, Ma. kōṭṭa, Ka. kōṭe, Te. kōṭa and reconstructs *kōṭṭ-ay 'fort'."
cdial:3502:dedr:d1651,3502,d1651,loan,entry-from-compared,medium,CDIAL[entry 3502],CDIAL sends *kōḍamba 'pot' to the same Dravidian pot complex represented by DEDR 1651.
