Report,PDF_Page,Column,Item,Gloss,Group,Site_Code,Site,Raw_Form,Status,Reason,Entry_Key
kim-ahmad-kim-sangma2011kochbd,45,1,58,lime for betelnut,1,l,Bharatpur,tʃun,installed,,silkochbd2011:i058:l:1
kim-ahmad-kim-sangma2011kochbd,45,1,58,lime for betelnut,1,m,Nalchapra,tʃun,installed,,silkochbd2011:i058:m:1
kim-ahmad-kim-sangma2011kochbd,45,1,58,lime for betelnut,1,q,Uttor Nokshi,tʃun,installed,,silkochbd2011:i058:q:1
kim-ahmad-kim-sangma2011kochbd,45,1,58,lime for betelnut,1,b,Nokshi,tʃunu,installed,,silkochbd2011:i058:b:1
kim-ahmad-kim-sangma2011kochbd,45,1,58,lime for betelnut,1,c,Kholchanda,tʃunu,installed,,silkochbd2011:i058:c:1
kim-ahmad-kim-sangma2011kochbd,45,1,58,lime for betelnut,1,r,Chandabhoi,tʃunu,installed,,silkochbd2011:i058:r:1
kim-ahmad-kim-sangma2011kochbd,45,1,59,liquor,1,l,Bharatpur,tʃɨu �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,45,1,59,liquor,1,m,Nalchapra,tʃɨu �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,45,1,59,liquor,2,b,Nokshi,mɛɾa,installed,,silkochbd2011:i059:b:1
kim-ahmad-kim-sangma2011kochbd,45,1,59,liquor,2,c,Kholchanda,mɛɾa,installed,,silkochbd2011:i059:c:1
kim-ahmad-kim-sangma2011kochbd,45,1,59,liquor,2,r,Chandabhoi,mɛɾa,installed,,silkochbd2011:i059:r:1
kim-ahmad-kim-sangma2011kochbd,45,1,59,liquor,3,0,Bangla,m!d,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,45,1,59,liquor,4,q,Uttor Nokshi,tʃokot,installed,,silkochbd2011:i059:q:1
kim-ahmad-kim-sangma2011kochbd,45,1,60,milk,1,0,Bangla,dudh,installed,,silkochbd2011:i060:0:1
kim-ahmad-kim-sangma2011kochbd,45,1,60,milk,1,b,Nokshi,dudh,installed,,silkochbd2011:i060:b:1
kim-ahmad-kim-sangma2011kochbd,45,1,60,milk,1,c,Kholchanda,dudh,installed,,silkochbd2011:i060:c:1
kim-ahmad-kim-sangma2011kochbd,45,1,60,milk,1,l,Bharatpur,dudh,installed,,silkochbd2011:i060:l:1
kim-ahmad-kim-sangma2011kochbd,45,1,60,milk,1,m,Nalchapra,dudh,installed,,silkochbd2011:i060:m:1
kim-ahmad-kim-sangma2011kochbd,45,1,60,milk,1,q,Uttor Nokshi,dudh,installed,,silkochbd2011:i060:q:1
kim-ahmad-kim-sangma2011kochbd,45,1,60,milk,1,r,Chandabhoi,dudh,installed,,silkochbd2011:i060:r:1
kim-ahmad-kim-sangma2011kochbd,45,1,61,oil,1,0,Bangla,tɛl,installed,,silkochbd2011:i061:0:1
kim-ahmad-kim-sangma2011kochbd,45,1,61,oil,1,b,Nokshi,tɛl,installed,,silkochbd2011:i061:b:1
kim-ahmad-kim-sangma2011kochbd,45,1,61,oil,1,c,Kholchanda,tɛl,installed,,silkochbd2011:i061:c:1
kim-ahmad-kim-sangma2011kochbd,45,1,61,oil,1,l,Bharatpur,tɛl,installed,,silkochbd2011:i061:l:1
kim-ahmad-kim-sangma2011kochbd,45,1,61,oil,1,m,Nalchapra,tɛl,installed,,silkochbd2011:i061:m:1
kim-ahmad-kim-sangma2011kochbd,45,1,61,oil,1,q,Uttor Nokshi,tɛl,installed,,silkochbd2011:i061:q:1
kim-ahmad-kim-sangma2011kochbd,45,1,61,oil,1,r,Chandabhoi,tɛl,installed,,silkochbd2011:i061:r:1
kim-ahmad-kim-sangma2011kochbd,46,0,62,meat,1,b,Nokshi,pɛk̚ɛn,installed,,silkochbd2011:i062:b:1
kim-ahmad-kim-sangma2011kochbd,46,0,62,meat,1,c,Kholchanda,pɛk̚ɛn,installed,,silkochbd2011:i062:c:1
kim-ahmad-kim-sangma2011kochbd,46,0,62,meat,1,r,Chandabhoi,pɛk̚ɛn,installed,,silkochbd2011:i062:r:1
kim-ahmad-kim-sangma2011kochbd,46,0,62,meat,2,l,Bharatpur,randai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,0,62,meat,2,m,Nalchapra,randai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,0,62,meat,3,0,Bangla,maŋʃo,installed,,silkochbd2011:i062:0:1
kim-ahmad-kim-sangma2011kochbd,46,0,62,meat,4,q,Uttor Nokshi,kan,installed,,silkochbd2011:i062:q:1
kim-ahmad-kim-sangma2011kochbd,46,0,63,salt,1,l,Bharatpur,sɨm,installed,,silkochbd2011:i063:l:1
kim-ahmad-kim-sangma2011kochbd,46,0,63,salt,1,m,Nalchapra,sɨm,installed,,silkochbd2011:i063:m:1
kim-ahmad-kim-sangma2011kochbd,46,0,63,salt,1,b,Nokshi,sum,installed,,silkochbd2011:i063:b:1
kim-ahmad-kim-sangma2011kochbd,46,0,63,salt,1,c,Kholchanda,sum,installed,,silkochbd2011:i063:c:1
kim-ahmad-kim-sangma2011kochbd,46,0,63,salt,1,q,Uttor Nokshi,sum,installed,,silkochbd2011:i063:q:1
kim-ahmad-kim-sangma2011kochbd,46,0,63,salt,1,r,Chandabhoi,sum,installed,,silkochbd2011:i063:r:1
kim-ahmad-kim-sangma2011kochbd,46,0,63,salt,2,0,Bangla,l!bon  /  nun,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,0,64,onion,1,b,Nokshi,piao�  �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,0,64,onion,1,c,Kholchanda,piao�  �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,0,64,onion,1,r,Chandabhoi,piao�  �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,0,64,onion,2,l,Bharatpur,rais� un,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,0,64,onion,2,m,Nalchapra,raʃun,installed,,silkochbd2011:i064:m:1
kim-ahmad-kim-sangma2011kochbd,46,0,64,onion,3,0,Bangla,pɛad� ʒ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,0,64,onion,4,q,Uttor Nokshi,pɛɖʒɛk,installed,,silkochbd2011:i064:q:1
kim-ahmad-kim-sangma2011kochbd,46,0,65,garlic,1,0,Bangla,r!ʃun,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,0,65,garlic,1,b,Nokshi,r!ʃun,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,0,65,garlic,1,c,Kholchanda,r!ʃun,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,0,65,garlic,1,l,Bharatpur,r!ʃun,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,0,65,garlic,1,q,Uttor Nokshi,r!ʃun,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,0,65,garlic,1,r,Chandabhoi,r!ʃun,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,0,65,garlic,1,m,Nalchapra,ruʃun,installed,,silkochbd2011:i065:m:1
kim-ahmad-kim-sangma2011kochbd,46,0,66,pepper,1,l,Bharatpur,ɖʒɨɾɨk,installed,,silkochbd2011:i066:l:1
kim-ahmad-kim-sangma2011kochbd,46,0,66,pepper,1,m,Nalchapra,ɖʒɨɾɨk,installed,,silkochbd2011:i066:m:1
kim-ahmad-kim-sangma2011kochbd,46,0,66,pepper,1,q,Uttor Nokshi,ɖʒail� uk,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,0,66,pepper,2,0,Bangla,moɾɪtʃ,installed,,silkochbd2011:i066:0:1
kim-ahmad-kim-sangma2011kochbd,46,0,66,pepper,3,b,Nokshi,murtʃuk̚,installed,,silkochbd2011:i066:b:1
kim-ahmad-kim-sangma2011kochbd,46,0,66,pepper,3,c,Kholchanda,murtʃuk̚,installed,,silkochbd2011:i066:c:1
kim-ahmad-kim-sangma2011kochbd,46,0,66,pepper,3,r,Chandabhoi,murtʃuk̚,installed,,silkochbd2011:i066:r:1
kim-ahmad-kim-sangma2011kochbd,46,0,67,elephant,1,l,Bharatpur,moŋma,installed,,silkochbd2011:i067:l:1
kim-ahmad-kim-sangma2011kochbd,46,0,67,elephant,1,m,Nalchapra,moŋma,installed,,silkochbd2011:i067:m:1
kim-ahmad-kim-sangma2011kochbd,46,0,67,elephant,2,0,Bangla,hati,installed,,silkochbd2011:i067:0:1
kim-ahmad-kim-sangma2011kochbd,46,0,67,elephant,2,b,Nokshi,hati,installed,,silkochbd2011:i067:b:1
kim-ahmad-kim-sangma2011kochbd,46,0,67,elephant,2,c,Kholchanda,hati,installed,,silkochbd2011:i067:c:1
kim-ahmad-kim-sangma2011kochbd,46,0,67,elephant,2,q,Uttor Nokshi,hati,installed,,silkochbd2011:i067:q:1
kim-ahmad-kim-sangma2011kochbd,46,0,67,elephant,2,r,Chandabhoi,hati,installed,,silkochbd2011:i067:r:1
kim-ahmad-kim-sangma2011kochbd,46,0,68,tiger,1,b,Nokshi,mat̚sa,installed,,silkochbd2011:i068:b:1
kim-ahmad-kim-sangma2011kochbd,46,0,68,tiger,1,c,Kholchanda,mat̚sa,installed,,silkochbd2011:i068:c:1
kim-ahmad-kim-sangma2011kochbd,46,0,68,tiger,1,r,Chandabhoi,mat̚sa,installed,,silkochbd2011:i068:r:1
kim-ahmad-kim-sangma2011kochbd,46,0,68,tiger,1,l,Bharatpur,mat̚tʃha,installed,,silkochbd2011:i068:l:1
kim-ahmad-kim-sangma2011kochbd,46,0,68,tiger,1,m,Nalchapra,mat̚tʃha,installed,,silkochbd2011:i068:m:1
kim-ahmad-kim-sangma2011kochbd,46,0,68,tiger,1,q,Uttor Nokshi,maʃa,installed,,silkochbd2011:i068:q:1
kim-ahmad-kim-sangma2011kochbd,46,0,68,tiger,2,0,Bangla,baɡh,installed,,silkochbd2011:i068:0:1
kim-ahmad-kim-sangma2011kochbd,46,0,69,bear,1,l,Bharatpur,mak̚bul,installed,,silkochbd2011:i069:l:1
kim-ahmad-kim-sangma2011kochbd,46,0,69,bear,1,m,Nalchapra,mak̚bul,installed,,silkochbd2011:i069:m:1
kim-ahmad-kim-sangma2011kochbd,46,0,69,bear,2,b,Nokshi,baluk,installed,,silkochbd2011:i069:b:1
kim-ahmad-kim-sangma2011kochbd,46,0,69,bear,2,c,Kholchanda,baluk,installed,,silkochbd2011:i069:c:1
kim-ahmad-kim-sangma2011kochbd,46,0,69,bear,2,r,Chandabhoi,baluk,installed,,silkochbd2011:i069:r:1
kim-ahmad-kim-sangma2011kochbd,46,0,69,bear,2,0,Bangla,bhaluk,installed,,silkochbd2011:i069:0:1
kim-ahmad-kim-sangma2011kochbd,46,0,69,bear,2,q,Uttor Nokshi,bhaluk,installed,,silkochbd2011:i069:q:1
kim-ahmad-kim-sangma2011kochbd,46,1,70,deer,1,b,Nokshi,matʃao �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,1,70,deer,1,c,Kholchanda,matʃao �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,1,70,deer,1,r,Chandabhoi,matʃao �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,1,70,deer,2,l,Bharatpur,mat̚tʃok,installed,,silkochbd2011:i070:l:1
kim-ahmad-kim-sangma2011kochbd,46,1,70,deer,2,m,Nalchapra,mat̚tʃok,installed,,silkochbd2011:i070:m:1
kim-ahmad-kim-sangma2011kochbd,46,1,70,deer,3,0,Bangla,hoɾɪn,installed,,silkochbd2011:i070:0:1
kim-ahmad-kim-sangma2011kochbd,46,1,70,deer,4,q,Uttor Nokshi,hoɡra,installed,,silkochbd2011:i070:q:1
kim-ahmad-kim-sangma2011kochbd,46,1,71,monkey,1,l,Bharatpur,hamak̚,installed,,silkochbd2011:i071:l:1
kim-ahmad-kim-sangma2011kochbd,46,1,71,monkey,1,m,Nalchapra,hamak̚,installed,,silkochbd2011:i071:m:1
kim-ahmad-kim-sangma2011kochbd,46,1,71,monkey,2,b,Nokshi,kao � i,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,1,71,monkey,2,c,Kholchanda,kao � i,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,1,71,monkey,2,r,Chandabhoi,kawai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,1,71,monkey,3,q,Uttor Nokshi,bandor,installed,,silkochbd2011:i071:q:1
kim-ahmad-kim-sangma2011kochbd,46,1,71,monkey,3,0,Bangla,banor,installed,,silkochbd2011:i071:0:1
kim-ahmad-kim-sangma2011kochbd,46,1,72,rabbit,0,l,Bharatpur,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kochbd,46,1,72,rabbit,1,0,Bangla,kh!rɡoʃ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,1,72,rabbit,1,m,Nalchapra,kh!rɡoʃ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,1,72,rabbit,2,b,Nokshi,heɖʒabaɾi,installed,,silkochbd2011:i072:b:1
kim-ahmad-kim-sangma2011kochbd,46,1,72,rabbit,2,c,Kholchanda,heɖʒabaɾi,installed,,silkochbd2011:i072:c:1
kim-ahmad-kim-sangma2011kochbd,46,1,72,rabbit,2,q,Uttor Nokshi,heɖʒabaɾi,installed,,silkochbd2011:i072:q:1
kim-ahmad-kim-sangma2011kochbd,46,1,72,rabbit,2,r,Chandabhoi,heɖʒabaɾi,installed,,silkochbd2011:i072:r:1
kim-ahmad-kim-sangma2011kochbd,46,1,73,snake,1,l,Bharatpur,dɨpɨu �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,1,73,snake,1,m,Nalchapra,dɨpɨu �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,1,73,snake,1,c,Kholchanda,dup(u,installed,,silkochbd2011:i073:c:1
kim-ahmad-kim-sangma2011kochbd,46,1,73,snake,1,q,Uttor Nokshi,dup(u,installed,,silkochbd2011:i073:q:1
kim-ahmad-kim-sangma2011kochbd,46,1,73,snake,1,b,Nokshi,duphu,installed,,silkochbd2011:i073:b:1
kim-ahmad-kim-sangma2011kochbd,46,1,73,snake,1,r,Chandabhoi,duphu,installed,,silkochbd2011:i073:r:1
kim-ahmad-kim-sangma2011kochbd,46,1,73,snake,2,0,Bangla,ʃap,installed,,silkochbd2011:i073:0:1
kim-ahmad-kim-sangma2011kochbd,46,1,74,crocodile,1,m,Nalchapra,aɾɪŋɡa,installed,,silkochbd2011:i074:m:1
kim-ahmad-kim-sangma2011kochbd,46,1,74,crocodile,1,l,Bharatpur,haɾɪŋɡa,installed,,silkochbd2011:i074:l:1
kim-ahmad-kim-sangma2011kochbd,46,1,74,crocodile,2,0,Bangla,kumir,installed,,silkochbd2011:i074:0:1
kim-ahmad-kim-sangma2011kochbd,46,1,74,crocodile,2,b,Nokshi,kumir,installed,,silkochbd2011:i074:b:1
kim-ahmad-kim-sangma2011kochbd,46,1,74,crocodile,2,c,Kholchanda,kumir,installed,,silkochbd2011:i074:c:1
kim-ahmad-kim-sangma2011kochbd,46,1,74,crocodile,2,q,Uttor Nokshi,kumir,installed,,silkochbd2011:i074:q:1
kim-ahmad-kim-sangma2011kochbd,46,1,74,crocodile,2,r,Chandabhoi,kumir,installed,,silkochbd2011:i074:r:1
kim-ahmad-kim-sangma2011kochbd,46,1,75,house lizard,0,l,Bharatpur,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kochbd,46,1,75,house lizard,1,b,Nokshi,nok dabɾɛk,installed,,silkochbd2011:i075:b:1
kim-ahmad-kim-sangma2011kochbd,46,1,75,house lizard,1,c,Kholchanda,nok dabɾɛk,installed,,silkochbd2011:i075:c:1
kim-ahmad-kim-sangma2011kochbd,46,1,75,house lizard,1,r,Chandabhoi,nok dabɾɛk,installed,,silkochbd2011:i075:r:1
kim-ahmad-kim-sangma2011kochbd,46,1,75,house lizard,2,m,Nalchapra,toktokkoɾot,installed,,silkochbd2011:i075:m:1
kim-ahmad-kim-sangma2011kochbd,46,1,75,house lizard,3,0,Bangla,tɪktɪkki,installed,,silkochbd2011:i075:0:1
kim-ahmad-kim-sangma2011kochbd,46,1,75,house lizard,4,q,Uttor Nokshi,nok diba,installed,,silkochbd2011:i075:q:1
kim-ahmad-kim-sangma2011kochbd,46,1,76,turtle,1,b,Nokshi,kaʃiŋ,installed,,silkochbd2011:i076:b:1
kim-ahmad-kim-sangma2011kochbd,46,1,76,turtle,1,c,Kholchanda,kaʃiŋ,installed,,silkochbd2011:i076:c:1
kim-ahmad-kim-sangma2011kochbd,46,1,76,turtle,1,r,Chandabhoi,kaʃiŋ,installed,,silkochbd2011:i076:r:1
kim-ahmad-kim-sangma2011kochbd,46,1,76,turtle,2,m,Nalchapra,kathua �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,1,76,turtle,3,l,Bharatpur,khuʃum,installed,,silkochbd2011:i076:l:1
kim-ahmad-kim-sangma2011kochbd,46,1,76,turtle,4,0,Bangla,k!ttʃhop,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,46,1,76,turtle,5,q,Uttor Nokshi,duɾa,installed,,silkochbd2011:i076:q:1
kim-ahmad-kim-sangma2011kochbd,47,0,77,frog,1,l,Bharatpur,luklak,installed,,silkochbd2011:i077:l:1
kim-ahmad-kim-sangma2011kochbd,47,0,77,frog,1,m,Nalchapra,luklak,installed,,silkochbd2011:i077:m:1
kim-ahmad-kim-sangma2011kochbd,47,0,77,frog,1,b,Nokshi,luwak̚,installed,,silkochbd2011:i077:b:1
kim-ahmad-kim-sangma2011kochbd,47,0,77,frog,1,c,Kholchanda,luwak̚,installed,,silkochbd2011:i077:c:1
kim-ahmad-kim-sangma2011kochbd,47,0,77,frog,1,r,Chandabhoi,luwak̚,installed,,silkochbd2011:i077:r:1
kim-ahmad-kim-sangma2011kochbd,47,0,77,frog,2,0,Bangla,bæŋ,installed,,silkochbd2011:i077:0:1
kim-ahmad-kim-sangma2011kochbd,47,0,77,frog,2,q,Uttor Nokshi,bæŋ,installed,,silkochbd2011:i077:q:1
kim-ahmad-kim-sangma2011kochbd,47,0,78,dog,1,l,Bharatpur,kɨi,installed,,silkochbd2011:i078:l:1
kim-ahmad-kim-sangma2011kochbd,47,0,78,dog,1,m,Nalchapra,kɨi,installed,,silkochbd2011:i078:m:1
kim-ahmad-kim-sangma2011kochbd,47,0,78,dog,1,b,Nokshi,kui,installed,,silkochbd2011:i078:b:1
kim-ahmad-kim-sangma2011kochbd,47,0,78,dog,1,c,Kholchanda,kui,installed,,silkochbd2011:i078:c:1
kim-ahmad-kim-sangma2011kochbd,47,0,78,dog,1,q,Uttor Nokshi,kui,installed,,silkochbd2011:i078:q:1
kim-ahmad-kim-sangma2011kochbd,47,0,78,dog,1,r,Chandabhoi,kui,installed,,silkochbd2011:i078:r:1
kim-ahmad-kim-sangma2011kochbd,47,0,78,dog,2,0,Bangla,kukur,installed,,silkochbd2011:i078:0:1
kim-ahmad-kim-sangma2011kochbd,47,0,79,cat,1,l,Bharatpur,bɨiɾ� a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,0,79,cat,1,m,Nalchapra,bɨiɾ� a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,0,79,cat,1,b,Nokshi,bilai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,0,79,cat,1,c,Kholchanda,bilai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,0,79,cat,1,r,Chandabhoi,bilai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,0,79,cat,1,0,Bangla,bi$al,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,0,79,cat,2,q,Uttor Nokshi,mɛao�  �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,0,80,cow,1,q,Uttor Nokshi,ma#ʃu,installed,,silkochbd2011:i080:q:1
kim-ahmad-kim-sangma2011kochbd,47,0,80,cow,1,b,Nokshi,ma#su,installed,,silkochbd2011:i080:b:1
kim-ahmad-kim-sangma2011kochbd,47,0,80,cow,1,c,Kholchanda,ma#su,installed,,silkochbd2011:i080:c:1
kim-ahmad-kim-sangma2011kochbd,47,0,80,cow,1,l,Bharatpur,ma#su,installed,,silkochbd2011:i080:l:1
kim-ahmad-kim-sangma2011kochbd,47,0,80,cow,1,m,Nalchapra,ma#su,installed,,silkochbd2011:i080:m:1
kim-ahmad-kim-sangma2011kochbd,47,0,80,cow,1,r,Chandabhoi,ma#su,installed,,silkochbd2011:i080:r:1
kim-ahmad-kim-sangma2011kochbd,47,0,80,cow,2,0,Bangla,ɡoɾu,installed,,silkochbd2011:i080:0:1
kim-ahmad-kim-sangma2011kochbd,47,0,81,buffalo,1,b,Nokshi,muʃi,installed,,silkochbd2011:i081:b:1
kim-ahmad-kim-sangma2011kochbd,47,0,81,buffalo,1,c,Kholchanda,muʃi,installed,,silkochbd2011:i081:c:1
kim-ahmad-kim-sangma2011kochbd,47,0,81,buffalo,1,r,Chandabhoi,muʃi,installed,,silkochbd2011:i081:r:1
kim-ahmad-kim-sangma2011kochbd,47,0,81,buffalo,2,l,Bharatpur,tʃɨndɨk,installed,,silkochbd2011:i081:l:1
kim-ahmad-kim-sangma2011kochbd,47,0,81,buffalo,2,m,Nalchapra,tʃɨndɨk,installed,,silkochbd2011:i081:m:1
kim-ahmad-kim-sangma2011kochbd,47,0,81,buffalo,3,0,Bangla,mohiʃ,installed,,silkochbd2011:i081:0:1
kim-ahmad-kim-sangma2011kochbd,47,0,81,buffalo,4,q,Uttor Nokshi,bus,installed,,silkochbd2011:i081:q:1
kim-ahmad-kim-sangma2011kochbd,47,0,82,horn (of buffalo),1,b,Nokshi,koɾoŋ,installed,,silkochbd2011:i082:b:1
kim-ahmad-kim-sangma2011kochbd,47,0,82,horn (of buffalo),1,c,Kholchanda,koɾoŋ,installed,,silkochbd2011:i082:c:1
kim-ahmad-kim-sangma2011kochbd,47,0,82,horn (of buffalo),1,l,Bharatpur,koɾoŋ,installed,,silkochbd2011:i082:l:1
kim-ahmad-kim-sangma2011kochbd,47,0,82,horn (of buffalo),1,m,Nalchapra,koɾoŋ,installed,,silkochbd2011:i082:m:1
kim-ahmad-kim-sangma2011kochbd,47,0,82,horn (of buffalo),1,q,Uttor Nokshi,koɾoŋ,installed,,silkochbd2011:i082:q:1
kim-ahmad-kim-sangma2011kochbd,47,0,82,horn (of buffalo),1,r,Chandabhoi,koɾoŋ,installed,,silkochbd2011:i082:r:1
kim-ahmad-kim-sangma2011kochbd,47,0,82,horn (of buffalo),2,0,Bangla,ʃiŋ,installed,,silkochbd2011:i082:0:1
kim-ahmad-kim-sangma2011kochbd,47,0,83,tail,1,l,Bharatpur,di#mi,installed,,silkochbd2011:i083:l:1
kim-ahmad-kim-sangma2011kochbd,47,0,83,tail,1,m,Nalchapra,di#mi,installed,,silkochbd2011:i083:m:1
kim-ahmad-kim-sangma2011kochbd,47,0,83,tail,1,b,Nokshi,dimai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,0,83,tail,1,c,Kholchanda,dimai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,0,83,tail,1,r,Chandabhoi,dimai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,0,83,tail,2,0,Bangla,lɛdʒ,installed,,silkochbd2011:i083:0:1
kim-ahmad-kim-sangma2011kochbd,47,0,83,tail,3,q,Uttor Nokshi,nɪŋur,installed,,silkochbd2011:i083:q:1
kim-ahmad-kim-sangma2011kochbd,47,0,84,goat,1,b,Nokshi,puɾun,installed,,silkochbd2011:i084:b:1
kim-ahmad-kim-sangma2011kochbd,47,0,84,goat,1,c,Kholchanda,puɾun,installed,,silkochbd2011:i084:c:1
kim-ahmad-kim-sangma2011kochbd,47,0,84,goat,1,l,Bharatpur,puɾun,installed,,silkochbd2011:i084:l:1
kim-ahmad-kim-sangma2011kochbd,47,0,84,goat,1,m,Nalchapra,puɾun,installed,,silkochbd2011:i084:m:1
kim-ahmad-kim-sangma2011kochbd,47,0,84,goat,1,q,Uttor Nokshi,puɾun,installed,,silkochbd2011:i084:q:1
kim-ahmad-kim-sangma2011kochbd,47,0,84,goat,1,r,Chandabhoi,puɾun,installed,,silkochbd2011:i084:r:1
kim-ahmad-kim-sangma2011kochbd,47,0,84,goat,2,0,Bangla,tʃhaɡol,installed,,silkochbd2011:i084:0:1
kim-ahmad-kim-sangma2011kochbd,47,0,85,pig,1,b,Nokshi,wak̚,installed,,silkochbd2011:i085:b:1
kim-ahmad-kim-sangma2011kochbd,47,0,85,pig,1,c,Kholchanda,wak̚,installed,,silkochbd2011:i085:c:1
kim-ahmad-kim-sangma2011kochbd,47,0,85,pig,1,l,Bharatpur,wak̚,installed,,silkochbd2011:i085:l:1
kim-ahmad-kim-sangma2011kochbd,47,0,85,pig,1,m,Nalchapra,wak̚,installed,,silkochbd2011:i085:m:1
kim-ahmad-kim-sangma2011kochbd,47,0,85,pig,1,q,Uttor Nokshi,wak̚,installed,,silkochbd2011:i085:q:1
kim-ahmad-kim-sangma2011kochbd,47,0,85,pig,1,r,Chandabhoi,wak̚,installed,,silkochbd2011:i085:r:1
kim-ahmad-kim-sangma2011kochbd,47,0,85,pig,2,0,Bangla,ʃukor,installed,,silkochbd2011:i085:0:1
kim-ahmad-kim-sangma2011kochbd,47,1,86,rat,1,b,Nokshi,moʃai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,1,86,rat,1,c,Kholchanda,moʃai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,1,86,rat,1,r,Chandabhoi,moʃai �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,1,86,rat,2,m,Nalchapra,mi#tʃut̚,installed,,silkochbd2011:i086:m:1
kim-ahmad-kim-sangma2011kochbd,47,1,86,rat,2,l,Bharatpur,miɖʒut̚,installed,,silkochbd2011:i086:l:1
kim-ahmad-kim-sangma2011kochbd,47,1,86,rat,3,0,Bangla,idur,installed,,silkochbd2011:i086:0:1
kim-ahmad-kim-sangma2011kochbd,47,1,86,rat,4,q,Uttor Nokshi,motʃot,installed,,silkochbd2011:i086:q:1
kim-ahmad-kim-sangma2011kochbd,47,1,86,rat,4,m,Nalchapra,mi#tʃut̚,installed,,silkochbd2011:i086:m:2
kim-ahmad-kim-sangma2011kochbd,47,1,87,chicken (adult female),1,b,Nokshi,tau �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,1,87,chicken (adult female),1,c,Kholchanda,tau �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,1,87,chicken (adult female),1,l,Bharatpur,tau �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kochbd,47,1,87,chicken (adult female),1,m,Nalchapra,tau �,excluded,contains a glyph with no verified reading,
