Form_ID,Position,Kind,Format,Content,Source
wiir-6253439,153439,etymology,markdown,"**Proto-Indo-Iranian \*mádʰu** ‘honey; wine’. From Proto-Indo-European *médʰu. Witnesses: Proto-Iranian *mádu, Proto-Nuristani *madurá, Proto-Indo-Aryan *madʰurás.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mádʰu, revision 91588778]"
wiir-6253491,153491,etymology,markdown,"**Proto-Indo-Iranian \*dyáti** ‘to bind’. From Proto-Indo-European *dh₁yéti. Witnesses: Proto-Iranian *dyáti, Proto-Indo-Aryan *dyáti, Avestan *𐬛𐬌𐬌𐬁𐬌𐬙𐬌. Reconstruction credited to Cheung, EDIV.","cheung2007ediv[s.v. daH<sup>4</sup>];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dyáti, revision 92152013]"
wiir-6253531,153531,etymology,markdown,"**Proto-Indo-Iranian \*sáras** ‘marsh, water’. From Proto-Indo-European *sélos. Witnesses: Proto-Indo-Aryan *sáras. Reconstruction credited to Mayrhofer, EWAia.","mayrhofer1992ewaia[p. 708];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/sáras, revision 92152200]"
wiir-6265369,165369,etymology,markdown,"**Proto-Indo-Iranian \*ȷ́antúš** ‘offspring, child; creature, person; tribe, clan’. Witnesses: Proto-Iranian *jantúš, Proto-Indo-Aryan *ĵantúṣ, Avestan 𐬰𐬀𐬥𐬙𐬎, Old Persian *jantuš. Reconstruction credited to Mayrhofer, EWAia.","mayrhofer1992ewaia[p. 570];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ȷ́antúš, revision 92152307]"
wiir-6265755,165755,etymology,markdown,"**Proto-Indo-Iranian \*daH-** ‘give’. From Proto-Indo-European *deh₃-. Witnesses: Proto-Iranian *daH-, Proto-Indo-Aryan *dáHnam.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/daH-, revision 88087234]"
wiir-6277024,177024,etymology,markdown,"**Proto-Indo-Iranian \*Hr̥ȷ́úš** ‘straight, upright; just, right; correctly; in a straight manner’. Witnesses: Proto-Iranian *Hr̥júš, Proto-Indo-Aryan *Hr̥ȷ́úṣ, Avestan 𐬆𐬭𐬆𐬰𐬎.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hr̥ȷ́úš, revision 83077997]"
wiir-6282403,182403,etymology,markdown,"**Proto-Indo-Iranian \*Háwgas** ‘might, bodily strength, vigour’. Witnesses: Proto-Iranian *Háwjahwants, Proto-Indo-Aryan *Háwjaswants, Avestan 𐬀𐬊𐬘𐬀𐬤𐬵𐬀𐬧𐬙.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Háwgas, revision 91142815]"
wiir-6283077,183077,etymology,markdown,"**Proto-Indo-Iranian \*dʰráwgʰas** ‘lie, deception; treachery; offence’. From Proto-Indo-European *dʰrówgʰos. Witnesses: Proto-Iranian *dráwgah, Proto-Indo-Aryan *dráwgʰas.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dʰráwgʰas, revision 88899514]"
wiir-6284349,184349,etymology,markdown,"**Proto-Indo-Iranian \*suH-** ‘pig, swine, hog’. From Proto-Indo-European *suH-. Witnesses: Proto-Iranian *huHkáh, Proto-Indo-Aryan *suHkarás, Avestan 𐬵𐬏.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/suH-, revision 89383734]"
wiir-6285761,185761,etymology,markdown,"**Proto-Indo-Iranian \*čatwā́ras** ‘four’. From Proto-Indo-European *kʷetwóres. Witnesses: Proto-Iranian *čaθwā́rah, Proto-Nuristani *čatwāra, Proto-Indo-Aryan *ćatwā́ras.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/čatwā́ras, revision 90070797]"
wiir-6286954,186954,etymology,markdown,"**Proto-Indo-Iranian \*saw-** ‘to press out, extract’. From Proto-Indo-European *sewh₁-. Witnesses: Proto-Iranian *hutáh, Proto-Indo-Aryan *sunáwti, Avestan 𐬵𐬎𐬙𐬀.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/saw-, revision 91010717]"
wiir-6289712,189712,etymology,markdown,"**Proto-Indo-Iranian \*káwHiš** ‘seer, poet; institutor of religious rites; insightful, wise’. Witnesses: Proto-Iranian *káwHiš, Proto-Indo-Aryan *kawHíṣ, Avestan 𐬐𐬀𐬎𐬎𐬌. Reconstruction credited to Turner, CDIAL; Mayrhofer, EWAia.","CDIAL[s.v. kaví];mayrhofer1992ewaia[p. 328-9];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/káwHiš, revision 88041512]"
wiir-6302597,102597,etymology,markdown,"**Proto-Indo-Iranian \*aryamā́** ‘fellow, companion; member of one's tribe or clan; name of a deity: Aryaman, Aryomen’. Witnesses: Proto-Iranian *aryamā́, Proto-Indo-Aryan *aryamā́, Avestan 𐬀𐬌𐬭𐬌𐬌𐬀𐬨𐬀𐬥.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/aryamā́, revision 92151986]"
wiir-6302618,102618,etymology,markdown,"**Proto-Indo-Iranian \*bʰaH-** ‘to shine, be bright’. From Proto-Indo-European *bʰeh₂-. Witnesses: Proto-Iranian *baHnam, Proto-Indo-Aryan *bʰáH.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/bʰaH-, revision 88087229]"
wiir-6302666,102666,etymology,markdown,"**Proto-Indo-Iranian \*Hwas-** ‘to dwell, inhabit; to stay (a night)’. From Proto-Indo-European *h₂wes-. Witnesses: Proto-Iranian *Hwah-, Proto-Indo-Aryan *Hwas-, Avestan 𐬬𐬀𐬢𐬵.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hwas-, revision 88087215]"
wiir-6303034,103034,etymology,markdown,"**Proto-Indo-Iranian \*kŕ̥miš** ‘worm’. From Proto-Indo-European *kʷŕ̥mis. Witnesses: Proto-Iranian *kŕ̥miš, Proto-Indo-Aryan *kŕ̥miṣ, Avestan 𐬐𐬆𐬭𐬆𐬨𐬁, Old Persian 𐎣𐎼𐎷𐏁.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/kŕ̥miš, revision 92120126]"
wiir-6305801,105801,etymology,markdown,"**Proto-Indo-Iranian \*Háyas** ‘a metal; copper’. From Proto-Indo-European *h₂éyos. Witnesses: Proto-Iranian *Háyah, Avestan 𐬀𐬌𐬌𐬀𐬵. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. áyas-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Háyas, revision 92152102]"
wiir-6307115,107115,etymology,markdown,"**Proto-Indo-Iranian \*ȷ́ʰáwtram** ‘libation, offering, sacrifice’. From Proto-Indo-European *ǵʰéw-tro-m. Witnesses: Proto-Iranian *jawθrám, Proto-Indo-Aryan *źʰawtrám, Avestan 𐬰𐬀𐬊𐬚𐬭𐬀, Old Persian *zauçám.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ȷ́ʰáwtram, revision 91476908]"
wiir-6307757,107757,etymology,markdown,"**Proto-Indo-Iranian \*adᶻdʰáH** ‘known, true’. Possibly from Proto-Indo-European -. Witnesses: Proto-Iranian *azdáH, Proto-Indo-Aryan *addʰáH, Avestan 𐬀𐬰𐬛𐬁, Old Persian 𐎠𐏀𐎭𐎠. Reconstruction credited to Lipp, Die Palatale im Indoiranischen; Rix, LIV²; Pokorny, IEW; Rastorgueva–Edel'man, ESIJa; Mayrhofer, EWAia; Klein–Joseph–Fritz, HCHIEL.","lipp2009palatale[p. 197];rix2001liv[s.v. *Hedʰ-¹];IEW[s.v. 1. med-, p. 45];rastorgueva2000esija[s.v. *azdā-];mayrhofer1992ewaia[s.v. addhā];klein2017hchiel[p. 1879];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/adᶻdʰáH, revision 92151983]"
wiir-6307781,107781,etymology,markdown,"**Proto-Indo-Iranian \*(H)adʰás** ‘below, downwards’. From Proto-Indo-European *(H)n̥dʰés. Witnesses: Proto-Iranian *(H)adáh, Proto-Indo-Aryan *(H)adʰás, Avestan 𐬀𐬛𐬇. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon; Dunkel, LIPP; Rastorgueva–Edel'man, ESIJa.","lubotsky2011iail[s.v. adhás, p. 11-12];dunkel2014lipp[p. 47];rastorgueva2000esija[s.v. *adah, p. 80-81];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/(H)adʰás, revision 92151974]"
wiir-6309373,109373,etymology,markdown,**Proto-Indo-Iranian \*smar-** ‘to remember’. From Proto-Indo-European *(s)mer-. Witnesses: Proto-Indo-Aryan *smarás.,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/smar-, revision 88087254]"
wiir-6309412,109412,etymology,markdown,"**Proto-Indo-Iranian \*smárati** ‘to remember, recollect’. Witnesses: Proto-Iranian *smárati, Proto-Indo-Aryan *smárati, Avestan 𐬯𐬨𐬀𐬭𐬀𐬌𐬙𐬌. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. smar];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/smárati, revision 92152214]"
wiir-6309449,109449,etymology,markdown,"**Proto-Indo-Iranian \*suHargás** ‘heaven’. Witnesses: Proto-Indo-Aryan *suHargás. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. svargá-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/suHargás, revision 92152195]"
wiir-6312180,112180,etymology,markdown,"**Proto-Indo-Iranian \*Hrawdʰás** ‘red metal, copper’. From Proto-Indo-European *h₁rowdʰós. Witnesses: Proto-Iranian *Hrawdáh, Old Persian *raudah. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon; Turner, CDIAL.","lubotsky2011iail;CDIAL[s.v. lōhá];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hrawdʰás, revision 92152054]"
wiir-6312202,112202,etymology,markdown,"**Proto-Indo-Iranian \*ćšáytram** ‘land, region’. From Proto-Indo-European *tḱéytrom. Witnesses: Proto-Iranian *šáyθram, Proto-Indo-Aryan *ṭṣáytram, Avestan 𐬱𐬋𐬌𐬚𐬭𐬀. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon; Turner, CDIAL.","lubotsky2011iail;CDIAL[s.v. kṣḗtra];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćšáytram, revision 92152291]"
wiir-6312214,112214,etymology,markdown,"**Proto-Indo-Iranian \*ráyknas** ‘property left, inheritance’. Witnesses: Proto-Iranian *ráyxnah, Proto-Indo-Aryan *ráyknas, Avestan 𐬭𐬀𐬉𐬑𐬆𐬥𐬀𐬵. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ráyknas, revision 92152185]"
wiir-6312462,112462,etymology,markdown,"**Proto-Indo-Iranian \*daHiwā́** ‘husband's brother’. From Proto-Indo-European *dayh₂wḗr. Witnesses: Proto-Iranian *θHaywā́, Proto-Indo-Aryan *da(H)iwā́. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/daHiwā́, revision 92152006]"
wiir-6312492,112492,etymology,markdown,"**Proto-Indo-Iranian \*dʰúgʰHtā** ‘daughter’. From Proto-Indo-European *dʰugh₂tḗr. Witnesses: Proto-Iranian *dúgdā. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dʰúgʰHtā, revision 92152023]"
wiir-6312508,112508,etymology,markdown,"**Proto-Indo-Iranian \*mā́Has** ‘moon; month’. From Proto-Indo-European *mḗh₁n̥s. Witnesses: Proto-Iranian *mā́Hah, Proto-Nuristani *māsa, Proto-Indo-Aryan *mā́Has. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon; Turner, CDIAL.","lubotsky2011iail;CDIAL[s.v. māˊsa];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mā́Has, revision 92152150]"
wiir-6313352,113352,etymology,markdown,"**Proto-Indo-Iranian \*pr̥tʰúš** ‘broad, wide’. From Proto-Indo-European *pléth₂us. Witnesses: Proto-Iranian *pr̥θúš, Proto-Indo-Aryan *pr̥tʰúṣ, Avestan 𐬞𐬆𐬭𐬆𐬚𐬎. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. pṛthú-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/pr̥tʰúš, revision 92152171]"
wiir-6323621,123621,etymology,markdown,"**Proto-Indo-Iranian \*Háȷ́ras** ‘field, pasture’. From Proto-Indo-European *h₂éǵros. Witnesses: Proto-Iranian *Hájrah, Proto-Indo-Aryan *Háȷ́ras, Young Avestan *𐬀𐬰𐬭𐬀. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Háȷ́ras, revision 92171794]"
wiir-6329620,129620,etymology,markdown,"**Proto-Indo-Iranian \*Hantár** ‘between, into, within’. From Proto-Indo-European *h₁entér. Witnesses: Proto-Iranian *Hántarah, Proto-Nuristani *ãtari, Proto-Indo-Aryan *Hántaras, Avestan 𐬀𐬧𐬙𐬀𐬭𐬀, Old Persian 𐎠𐎫𐎼. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon; Dunkel, LIPP.","lubotsky2011iail[s.v. antár, p. 35];dunkel2014lipp[p. 237];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hantár, revision 92152042]"
wiir-6334589,134589,etymology,markdown,"**Proto-Indo-Iranian \*Hsatyás** ‘true, real’. Witnesses: Proto-Iranian *Hhaθyáh, Proto-Indo-Aryan *Hsatyás. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. satyá-, p. 451];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hsatyás, revision 92152068]"
wiir-6335946,135946,etymology,markdown,"**Proto-Indo-Iranian \*HbʰrúHs** ‘eyebrow’. From Proto-Indo-European *h₃bʰrúHs. Witnesses: Proto-Iranian *HbrúHs, Proto-Indo-Aryan *HbʰrúHs, Avestan 𐬠𐬭𐬎𐬎𐬀𐬙.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/HbʰrúHs, revision 90776364]"
wiir-6336222,136222,etymology,markdown,"**Proto-Indo-Iranian \*Hrámati** ‘to rest, relax’. Witnesses: Proto-Iranian *Hrámati, Proto-Indo-Aryan *Hrámati, Young Avestan 𐬭𐬀𐬨𐬀𐬌𐬙𐬌, Old Persian 𐎠𐎼𐎡𐎹𐎠𐎼𐎶𐎴. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hrámati, revision 92152057]"
wiir-6336522,136522,etymology,markdown,"**Proto-Indo-Iranian \*ȷ́ʰángʰas** ‘ankle, shank’. Witnesses: Proto-Iranian *jángah, Proto-Indo-Aryan *źʰángʰaH, Avestan 𐬰𐬀𐬧𐬔𐬀, Old Persian *zangah. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ȷ́ʰángʰas, revision 92152318]"
wiir-6336604,136604,etymology,markdown,"**Proto-Indo-Iranian \*grā́mas** ‘bunch, pile, bundle, collection’. Witnesses: Proto-Iranian *grā́mah, Proto-Nuristani *grāma, Proto-Indo-Aryan *grā́mas. Reconstruction credited to Rastorgueva–Edel'man, ESIJa.","rastorgueva2000esija[p. 290];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/grā́mas, revision 92152031]"
wiir-6341915,141915,etymology,markdown,"**Proto-Indo-Iranian \*bʰarȷ́ʰíš** ‘pillow; bed or layer of grass’. Witnesses: Proto-Iranian *barjíš, Proto-Indo-Aryan *barźʰíṣ, Avestan 𐬠𐬀𐬭𐬆𐬰𐬌𐬱.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/bʰarȷ́ʰíš, revision 89791920]"
wiir-6342150,142150,etymology,markdown,"**Proto-Indo-Iranian \*griHwáH** ‘neck, throat’. From Proto-Indo-European *gʷriHwéh₂. Witnesses: Proto-Iranian *griHwáH, Proto-Indo-Aryan *griHwáH, Avestan 𐬔𐬭𐬍𐬎𐬎𐬁. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/griHwáH, revision 92152030]"
wiir-6342256,142256,etymology,markdown,"**Proto-Indo-Iranian \*mŕ̥tas** ‘mortal, man’. From Proto-Indo-European *mr̥tós. Witnesses: Proto-Indo-Aryan *mártas. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mŕ̥tas, revision 92152148]"
wiir-6342267,142267,etymology,markdown,"**Proto-Indo-Iranian \*mr̥tás** ‘dead; mortal’. From Proto-Indo-European *mr̥tós. Witnesses: Proto-Iranian *mr̥táh, Proto-Nuristani *mritá, Proto-Indo-Aryan *mr̥tás, Avestan 𐬨𐬆𐬭𐬆𐬙𐬀, Old Persian 𐎶𐎼𐎫𐎡𐎹.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mr̥tás, revision 91722085]"
wiir-6342268,142268,etymology,markdown,"**Proto-Indo-Iranian \*mártyas** ‘mortal, man’. Witnesses: Proto-Iranian *mártyah, Proto-Nuristani *mā́rča, Proto-Indo-Aryan *mártyas, Avestan 𐬨𐬀𐬴𐬌𐬌𐬀, Old Persian 𐎶𐎼𐎫𐎡𐎹. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mártyas, revision 92152146]"
wiir-6342290,142290,etymology,markdown,"**Proto-Indo-Iranian \*Háćšas** ‘axle’. Witnesses: Proto-Iranian *Hášah, Proto-Indo-Aryan *Háṭṣas, Old Avestan 𐬁𐬲𐬎𐬱, Young Avestan 𐬀𐬱𐬀. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Háćšas, revision 92152105]"
wiir-6343724,143724,etymology,markdown,"**Proto-Indo-Iranian \*Hnā́kš** ‘nail’. Witnesses: Proto-Iranian *Hnā́xš, Proto-Indo-Aryan *Hnakʰás. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hnā́kš, revision 92171780]"
wiir-6343848,143848,etymology,markdown,"**Proto-Indo-Iranian \*nadíH** ‘river’. Witnesses: Proto-Iranian *nadíH, Proto-Nuristani *nandikā, Proto-Indo-Aryan *nadíH, Young Avestan 𐬀𐬥𐬀𐬌𐬜𐬍𐬨. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/nadíH, revision 92152149]"
wiir-6343863,143863,etymology,markdown,"**Proto-Indo-Iranian \*ní** ‘down, downwards; in, into; engrave, inscribe’. From Proto-Indo-European *h₁én. Witnesses: Proto-Iranian *ní, Proto-Indo-Aryan *nīcás, Avestan 𐬥𐬍𐬱, Old Avestan 𐬥𐬍, Young Avestan 𐬥𐬌, Old Persian 𐎴. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon; Strand, Nuristani Etymological Lexicon.","lubotsky2011iail;strand[s.v. ni];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ní, revision 92152163]"
wiir-6345096,145096,etymology,markdown,"**Proto-Indo-Iranian \*ćukrás** ‘white, bright; resplendent’. Witnesses: Proto-Iranian *cuxráh, Proto-Indo-Aryan *śukrás.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćukrás, revision 88599033]"
wiir-6345151,145151,etymology,markdown,"**Proto-Indo-Iranian \*namrás** ‘submissive, humble’. Witnesses: Proto-Iranian *namráh, Proto-Indo-Aryan *namrás, Old Avestan 𐬥𐬄𐬨𐬌𐬱𐬙𐬀, Young Avestan 𐬥𐬀𐬨𐬭𐬀. Reconstruction credited to Mayrhofer, EWAia; Lubotsky, Indo-Aryan Inherited Lexicon.","mayrhofer1992ewaia;lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/namrás, revision 92152153]"
wiir-6346275,146275,etymology,markdown,"**Proto-Indo-Iranian \*čárma** ‘skin; hide, pelt’. Witnesses: Proto-Iranian *čárma, Proto-Indo-Aryan *ćárma. Reconstruction credited to Mayrhofer, EWAia.","mayrhofer1992ewaia[s.v. cárman-, p. 537];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/čárma, revision 92152294]"
wiir-6348157,148157,etymology,markdown,"**Proto-Indo-Iranian \*bíHȷ́am** ‘seed; semen’. Witnesses: Proto-Iranian *bíHjam, Proto-Nuristani *bī́ya, Proto-Indo-Aryan *bíHȷ́am, Avestan 𐬠𐬍𐬰𐬀. Reconstruction credited to Lubotsky, The Indo-Iranian substratum; Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky1999substratum;lubotsky2011iail[s.v. bī́ja-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/bíHȷ́am, revision 92151991]"
wiir-6348258,148258,etymology,markdown,"**Proto-Indo-Iranian \*maćšú** ‘quickly, rapidly’. From Proto-Indo-European *moḱs. Witnesses: Proto-Iranian *mašú, Proto-Indo-Aryan *maṭṣú, Avestan 𐬨𐬊𐬱𐬎.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/maćšú, revision 91454478]"
wiir-6348264,148264,etymology,markdown,"**Proto-Indo-Iranian \*mazdʰáH** ‘wisdom, intelligence’. Witnesses: Proto-Iranian *mazdáH, Proto-Indo-Aryan *mazdʰáH, Avestan 𐬨𐬀𐬰𐬛𐬁. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mazdʰáH, revision 92152130]"
wiir-6348343,148343,etymology,markdown,"**Proto-Indo-Iranian \*snušáH** ‘daughter-in-law’. From Proto-Indo-European *snusós. Witnesses: Proto-Iranian *snušáH, Proto-Indo-Aryan *snuṣáH. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. snuṣā́-, p. 462];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/snušáH, revision 92152216]"
wiir-6361007,161007,etymology,markdown,"**Proto-Indo-Iranian \*kʰáHs** ‘well, spring, source’. Witnesses: Proto-Iranian *xáHh, Proto-Indo-Aryan *kʰā́s. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. khā́-, p. 277];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/kʰáHs, revision 91806473]"
wiir-6364802,164802,etymology,markdown,"**Proto-Indo-Iranian \*tŕ̥šnas** ‘thirst’. Witnesses: Proto-Iranian *tŕ̥šnah, Proto-Indo-Aryan *tŕ̥ṣṇaH.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/tŕ̥šnas, revision 67559271]"
wiir-6373334,173334,etymology,markdown,"**Proto-Indo-Iranian \*Hsúškas** ‘dry, dried out’. Witnesses: Proto-Iranian *Hhúškah, Proto-Indo-Aryan *Hsúṣkas, Young Avestan 𐬵𐬎𐬱𐬐𐬀.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hsúškas, revision 88672139]"
wiir-6379404,179404,etymology,markdown,"**Proto-Indo-Iranian \*Haratníš** ‘elbow’. From Proto-Indo-European *Heh₃l-. Witnesses: Proto-Iranian *Haraθníš, Proto-Indo-Aryan *Haratníṣ, Avestan 𐬀𐬭𐬆𐬚𐬥𐬀.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Haratníš, revision 84284620]"
wiir-6383504,183504,etymology,markdown,"**Proto-Indo-Iranian \*Hákši** ‘eye’. Witnesses: Proto-Iranian *Háxši, Proto-Nuristani *ačī́na, Proto-Indo-Aryan *Hákṣi, Avestan 𐬀𐬱𐬌. Reconstruction credited to Wodtko–Irslinger–Schneider, NIL.","wodtko2008nil;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hákši, revision 91613529]"
wiir-6383514,183514,etymology,markdown,**Proto-Indo-Iranian \*ukšā́** ‘bull’. From Proto-Indo-European *uksḗn. Witnesses: Proto-Indo-Aryan *(H)ukṣā́.,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ukšā́, revision 92152236]"
wiir-6383517,183517,etymology,markdown,"**Proto-Indo-Iranian \*káćšas** ‘armpit’. Witnesses: Proto-Iranian *upakašah, Proto-Indo-Aryan *káṭṣas, Avestan 𐬐𐬀𐬱𐬀. Reconstruction credited to Turner, CDIAL.","CDIAL[s.v. kákṣa];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/káćšas, revision 92152120]"
wiir-6383518,183518,etymology,markdown,"**Proto-Indo-Iranian \*Háȷ́ati** ‘to drive, lead’. From Proto-Indo-European *h₂éǵeti. Witnesses: Proto-Iranian *Hájati, Proto-Indo-Aryan *Háȷ́ati, Avestan 𐬀𐬰𐬀𐬌𐬙𐬌.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Háȷ́ati, revision 91600123]"
wiir-6383841,183841,etymology,markdown,"**Proto-Indo-Iranian \*walkás** ‘bark, leaf’. Witnesses: Proto-Iranian *warkáh, Proto-Indo-Aryan *walkás, Young Avestan 𐬬𐬀𐬭𐬆𐬐𐬀. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon; Mayrhofer, EWAia.","lubotsky2011iail[p. 548];mayrhofer1992ewaia[p. 525-6];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/walkás, revision 92152239]"
wiir-6384042,184042,etymology,markdown,"**Proto-Indo-Iranian \*Hárbʰas** ‘orphan; youth, child; young; small’. From Proto-Indo-European *h₃órbʰos. Witnesses: Proto-Iranian *Hárbah, Proto-Indo-Aryan *Hárbʰas, Old Persian *arbah.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hárbʰas, revision 91010652]"
wiir-6384091,184091,etymology,markdown,"**Proto-Indo-Iranian \*Hárdʰas** ‘division, half’. Witnesses: Proto-Iranian *Hardáh, Proto-Indo-Aryan *Hardʰás, Young Avestan 𐬀𐬭𐬆𐬜𐬀𐬵. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon; Mayrhofer, EWAia.","lubotsky2011iail[s.v. árdha, p. 52];mayrhofer1992ewaia[s.v. árdha-, p. 119];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hárdʰas, revision 92152095]"
wiir-6388723,188723,etymology,markdown,"**Proto-Indo-Iranian \*parnám** ‘leaf; feather, wing’. From Proto-Indo-European *pornóm. Witnesses: Proto-Iranian *parnám, Proto-Indo-Aryan *parnám, Avestan 𐬞𐬀𐬭𐬆𐬥𐬀.","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/parnám, revision 89155036]"
wiir-6390323,190323,etymology,markdown,"**Proto-Indo-Iranian \*kapáwtas** ‘grey-blue; pigeon, dove’. Witnesses: Proto-Iranian *kapawtakáh, Proto-Indo-Aryan *kapawtakás, Old Persian 𐎣𐎱𐎢𐎫𐎣. Reconstruction credited to Lubotsky, Indo-Aryan Inherited Lexicon.","lubotsky2011iail[s.v. kapóta-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/kapáwtas, revision 92152112]"
