Language_ID	Parameter_ID	Form	Gloss	Native	Phonemic	Notes	Source	Cognateset	Etymology	Entry_Key	Variant_Of_Key	Borrowed_From_Key	Derivation_Parent_Keys	Tags
unr		bɑjɑɾ	rope		bɑjɑɾ	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 36 / list BAI / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 36, list BAI]			bhumij1989-baigodia-i036-a01				dialect:unr:bhumij1989-baigodia:Bhumij%20%E2%80%93%20Baigodia
unr		bɑjɑɾ	rope		bɑjɑɾ	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 36 / list CHA / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 36, list CHA]			bhumij1989-champi-i036-a01				dialect:unr:bhumij1989-champi:Bhumij%20%E2%80%93%20Champi
unr		bɐɾɑi	rope		bɐɾɑi	Manual rendered-source transcription; source similarity label 2; physical p.41 / printed p.36 / item 36 / list DIG / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 36, list DIG]			bhumij1996-dighinuasahi-i036-a01				dialect:unr:bhumij1996-dighinuasahi:Bhumij%20%E2%80%93%20Dighinuasahi
unr		bɑbeɾ	rope		bɑbeɾ	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 36 / list DUM / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 36, list DUM]			bhumij1989-dumadie-i036-a01				dialect:unr:bhumij1989-dumadie:Bhumij%20%E2%80%93%20Dumadie
unr		bɑijɑɾ	rope		bɑijɑɾ	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 36 / list LAD / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 36, list LAD]			bhumij1989-ladhiramsai-i036-a01				dialect:unr:bhumij1989-ladhiramsai:Bhumij%20%E2%80%93%20Ladhiramsai
unr		bɑbeɾ	rope		bɑbeɾ	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 36 / list MAD / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 36, list MAD]			bhumij1989-madhupur-i036-a01				dialect:unr:bhumij1989-madhupur:Bhumij%20%E2%80%93%20Madhupur
unr		bɐbeɾ	rope		bɐbeɾ	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 36 / list MOH / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 36, list MOH]			bhumij1996-mohuldiha-i036-a01				dialect:unr:bhumij1996-mohuldiha:Bhumij%20%E2%80%93%20Mohuldiha
unr		bɐjɛɾ	rope		bɐjɛɾ	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 36 / list MUN / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 36, list MUN]			bhumij1996-munduy-i036-a01				dialect:unr:bhumij1996-munduy:Bhumij%20%E2%80%93%20Munduy
unr		bɑbeɾ	rope		bɑbeɾ	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 36 / list POD / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 36, list POD]			bhumij1989-podadiha-i036-a01				dialect:unr:bhumij1989-podadiha:Bhumij%20%E2%80%93%20Podadiha
unr		bɑjɑɾ	rope		bɑjɑɾ	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 36 / list UDA / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 36, list UDA]			bhumij-mundari1989-udala-i036-a01				dialect:unr:bhumij-mundari1989-udala:Bhumij/Mundari%20%E2%80%93%20Udala
unr		sut̪ɑm	thread		sut̪ɑm	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 37 / list BAI / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 37, list BAI]			bhumij1989-baigodia-i037-a01				dialect:unr:bhumij1989-baigodia:Bhumij%20%E2%80%93%20Baigodia
unr		sut̪em	thread		sut̪em	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 37 / list CHA / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 37, list CHA]			bhumij1989-champi-i037-a01				dialect:unr:bhumij1989-champi:Bhumij%20%E2%80%93%20Champi
unr		sut̪ɑm	thread		sut̪ɑm	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 37 / list DIG / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 37, list DIG]			bhumij1996-dighinuasahi-i037-a01				dialect:unr:bhumij1996-dighinuasahi:Bhumij%20%E2%80%93%20Dighinuasahi
unr		sut̪em	thread		sut̪em	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 37 / list DUM / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 37, list DUM]			bhumij1989-dumadie-i037-a01				dialect:unr:bhumij1989-dumadie:Bhumij%20%E2%80%93%20Dumadie
unr		sut̪ʌm	thread		sut̪ʌm	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 37 / list LAD / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 37, list LAD]			bhumij1989-ladhiramsai-i037-a01				dialect:unr:bhumij1989-ladhiramsai:Bhumij%20%E2%80%93%20Ladhiramsai
unr		sut̪em	thread		sut̪em	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 37 / list MAD / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 37, list MAD]			bhumij1989-madhupur-i037-a01				dialect:unr:bhumij1989-madhupur:Bhumij%20%E2%80%93%20Madhupur
unr		sut̪ɑm	thread		sut̪ɑm	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 37 / list MOH / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 37, list MOH]			bhumij1996-mohuldiha-i037-a01				dialect:unr:bhumij1996-mohuldiha:Bhumij%20%E2%80%93%20Mohuldiha
unr		sut̪ɑm	thread		sut̪ɑm	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 37 / list MUN / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 37, list MUN]			bhumij1996-munduy-i037-a01				dialect:unr:bhumij1996-munduy:Bhumij%20%E2%80%93%20Munduy
unr		sut̪em	thread		sut̪em	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 37 / list POD / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 37, list POD]			bhumij1989-podadiha-i037-a01				dialect:unr:bhumij1989-podadiha:Bhumij%20%E2%80%93%20Podadiha
unr		sut̪ɑm	thread		sut̪ɑm	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 37 / list UDA / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 37, list UDA]			bhumij-mundari1989-udala-i037-a01				dialect:unr:bhumij-mundari1989-udala:Bhumij/Mundari%20%E2%80%93%20Udala
unr		sui	needle		sui	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 38 / list BAI / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 38, list BAI]			bhumij1989-baigodia-i038-a01				dialect:unr:bhumij1989-baigodia:Bhumij%20%E2%80%93%20Baigodia
unr		susi	needle		susi	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 38 / list CHA / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 38, list CHA]			bhumij1989-champi-i038-a01				dialect:unr:bhumij1989-champi:Bhumij%20%E2%80%93%20Champi
unr		sui	needle		sui	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 38 / list DIG / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 38, list DIG]			bhumij1996-dighinuasahi-i038-a01				dialect:unr:bhumij1996-dighinuasahi:Bhumij%20%E2%80%93%20Dighinuasahi
unr		sui	needle		sui	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 38 / list DUM / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 38, list DUM]			bhumij1989-dumadie-i038-a01				dialect:unr:bhumij1989-dumadie:Bhumij%20%E2%80%93%20Dumadie
unr		sui	needle		sui	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 38 / list LAD / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 38, list LAD]			bhumij1989-ladhiramsai-i038-a01				dialect:unr:bhumij1989-ladhiramsai:Bhumij%20%E2%80%93%20Ladhiramsai
unr		sui	needle		sui	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 38 / list MAD / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 38, list MAD]			bhumij1989-madhupur-i038-a01				dialect:unr:bhumij1989-madhupur:Bhumij%20%E2%80%93%20Madhupur
unr		sui	needle		sui	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 38 / list MOH / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 38, list MOH]			bhumij1996-mohuldiha-i038-a01				dialect:unr:bhumij1996-mohuldiha:Bhumij%20%E2%80%93%20Mohuldiha
unr		susi	needle		susi	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 38 / list MUN / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 38, list MUN]			bhumij1996-munduy-i038-a01				dialect:unr:bhumij1996-munduy:Bhumij%20%E2%80%93%20Munduy
unr		susi	needle		susi	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 38 / list POD / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 38, list POD]			bhumij1989-podadiha-i038-a01				dialect:unr:bhumij1989-podadiha:Bhumij%20%E2%80%93%20Podadiha
unr		sui	needle		sui	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 38 / list UDA / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 38, list UDA]			bhumij-mundari1989-udala-i038-a01				dialect:unr:bhumij-mundari1989-udala:Bhumij/Mundari%20%E2%80%93%20Udala
unr		kitʃiɾi	cloth		kitʃiɾi	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 39 / list BAI / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 39, list BAI]			bhumij1989-baigodia-i039-a01				dialect:unr:bhumij1989-baigodia:Bhumij%20%E2%80%93%20Baigodia
unr		ulu	cloth		ulu	Manual rendered-source transcription; source similarity label 5; physical p.41 / printed p.36 / item 39 / list CHA / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 39, list CHA]			bhumij1989-champi-i039-a01				dialect:unr:bhumij1989-champi:Bhumij%20%E2%80%93%20Champi
unr		kitʃiɾ	cloth		kitʃiɾ	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 39 / list DIG / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 39, list DIG]			bhumij1996-dighinuasahi-i039-a01				dialect:unr:bhumij1996-dighinuasahi:Bhumij%20%E2%80%93%20Dighinuasahi
unr		tieŋ	cloth		tieŋ	Manual rendered-source transcription; source similarity label 4; physical p.41 / printed p.36 / item 39 / list DUM / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 39, list DUM]			bhumij1989-dumadie-i039-a01				dialect:unr:bhumij1989-dumadie:Bhumij%20%E2%80%93%20Dumadie
unr		kitʃɪɾ	cloth		kitʃɪɾ	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 39 / list LAD / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 39, list LAD]			bhumij1989-ladhiramsai-i039-a01				dialect:unr:bhumij1989-ladhiramsai:Bhumij%20%E2%80%93%20Ladhiramsai
unr		tieŋ	cloth		tieŋ	Manual rendered-source transcription; source similarity label 4; physical p.41 / printed p.36 / item 39 / list MAD / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 39, list MAD]			bhumij1989-madhupur-i039-a01				dialect:unr:bhumij1989-madhupur:Bhumij%20%E2%80%93%20Madhupur
unr		hulu	cloth		hulu	Manual rendered-source transcription; source similarity label 5; physical p.41 / printed p.36 / item 39 / list MOH / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 39, list MOH]			bhumij1996-mohuldiha-i039-a01				dialect:unr:bhumij1996-mohuldiha:Bhumij%20%E2%80%93%20Mohuldiha
unr		hulu	cloth		hulu	Manual rendered-source transcription; source similarity label 5; physical p.41 / printed p.36 / item 39 / list MUN / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 39, list MUN]			bhumij1996-munduy-i039-a01				dialect:unr:bhumij1996-munduy:Bhumij%20%E2%80%93%20Munduy
unr		tijʌŋ	cloth		tijʌŋ	Manual rendered-source transcription; source similarity label 4; physical p.41 / printed p.36 / item 39 / list POD / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 39, list POD]			bhumij1989-podadiha-i039-a01				dialect:unr:bhumij1989-podadiha:Bhumij%20%E2%80%93%20Podadiha
unr		kitʃiɾi	cloth		kitʃiɾi	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 39 / list UDA / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 39, list UDA]			bhumij-mundari1989-udala-i039-a01				dialect:unr:bhumij-mundari1989-udala:Bhumij/Mundari%20%E2%80%93%20Udala
unr		mud̪ɑm	ring		mud̪ɑm	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 40 / list BAI / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 40, list BAI]			bhumij1989-baigodia-i040-a01				dialect:unr:bhumij1989-baigodia:Bhumij%20%E2%80%93%20Baigodia
unr		mud̪ʌm	ring		mud̪ʌm	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 40 / list CHA / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 40, list CHA]			bhumij1989-champi-i040-a01				dialect:unr:bhumij1989-champi:Bhumij%20%E2%80%93%20Champi
unr		pɔlɑ	ring		pɔlɑ	Manual rendered-source transcription; source similarity label 3; physical p.41 / printed p.36 / item 40 / list DIG / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 40, list DIG]			bhumij1996-dighinuasahi-i040-a01				dialect:unr:bhumij1996-dighinuasahi:Bhumij%20%E2%80%93%20Dighinuasahi
unr		mud̪em	ring		mud̪em	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 40 / list DUM / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 40, list DUM]			bhumij1989-dumadie-i040-a01				dialect:unr:bhumij1989-dumadie:Bhumij%20%E2%80%93%20Dumadie
unr		muld̪ʌm	ring		muld̪ʌm	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 40 / list LAD / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 40, list LAD]			bhumij1989-ladhiramsai-i040-a01				dialect:unr:bhumij1989-ladhiramsai:Bhumij%20%E2%80%93%20Ladhiramsai
unr		mud̪em	ring		mud̪em	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 40 / list MAD / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 40, list MAD]			bhumij1989-madhupur-i040-a01				dialect:unr:bhumij1989-madhupur:Bhumij%20%E2%80%93%20Madhupur
unr		mud̪ɑm	ring		mud̪ɑm	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 40 / list MOH / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 40, list MOH]			bhumij1996-mohuldiha-i040-a01				dialect:unr:bhumij1996-mohuldiha:Bhumij%20%E2%80%93%20Mohuldiha
unr		mud̪ɑm	ring		mud̪ɑm	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 40 / list MUN / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 40, list MUN]			bhumij1996-munduy-i040-a01				dialect:unr:bhumij1996-munduy:Bhumij%20%E2%80%93%20Munduy
unr		muɳd̪em	ring		muɳd̪em	Manual rendered-source transcription; source similarity label 1; physical p.41 / printed p.36 / item 40 / list POD / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 40, list POD]			bhumij1989-podadiha-i040-a01				dialect:unr:bhumij1989-podadiha:Bhumij%20%E2%80%93%20Podadiha
unr		polɑ	ring		polɑ	Manual rendered-source transcription; source similarity label 3; physical p.41 / printed p.36 / item 40 / list UDA / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 36, item 40, list UDA]			bhumij-mundari1989-udala-i040-a01				dialect:unr:bhumij-mundari1989-udala:Bhumij/Mundari%20%E2%80%93%20Udala
unr		siŋgi	sun		siŋgi	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 41 / list BAI / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 41, list BAI]			bhumij1989-baigodia-i041-a01				dialect:unr:bhumij1989-baigodia:Bhumij%20%E2%80%93%20Baigodia
unr		siŋgi	sun		siŋgi	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 41 / list CHA / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 41, list CHA]			bhumij1989-champi-i041-a01				dialect:unr:bhumij1989-champi:Bhumij%20%E2%80%93%20Champi
unr		siŋki	sun		siŋki	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 41 / list DIG / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 41, list DIG]			bhumij1996-dighinuasahi-i041-a01				dialect:unr:bhumij1996-dighinuasahi:Bhumij%20%E2%80%93%20Dighinuasahi
unr		siŋgi	sun		siŋgi	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 41 / list DUM / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 41, list DUM]			bhumij1989-dumadie-i041-a01				dialect:unr:bhumij1989-dumadie:Bhumij%20%E2%80%93%20Dumadie
unr		siŋgi	sun		siŋgi	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 41 / list LAD / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 41, list LAD]			bhumij1989-ladhiramsai-i041-a01				dialect:unr:bhumij1989-ladhiramsai:Bhumij%20%E2%80%93%20Ladhiramsai
unr		siŋgi	sun		siŋgi	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 41 / list MAD / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 41, list MAD]			bhumij1989-madhupur-i041-a01				dialect:unr:bhumij1989-madhupur:Bhumij%20%E2%80%93%20Madhupur
unr		siŋki	sun		siŋki	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 41 / list MOH / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 41, list MOH]			bhumij1996-mohuldiha-i041-a01				dialect:unr:bhumij1996-mohuldiha:Bhumij%20%E2%80%93%20Mohuldiha
unr		siŋki	sun		siŋki	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 41 / list MUN / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 41, list MUN]			bhumij1996-munduy-i041-a01				dialect:unr:bhumij1996-munduy:Bhumij%20%E2%80%93%20Munduy
unr		siŋgi	sun		siŋgi	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 41 / list POD / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 41, list POD]			bhumij1989-podadiha-i041-a01				dialect:unr:bhumij1989-podadiha:Bhumij%20%E2%80%93%20Podadiha
unr		siŋgi	sun		siŋgi	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 41 / list UDA / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 41, list UDA]			bhumij-mundari1989-udala-i041-a01				dialect:unr:bhumij-mundari1989-udala:Bhumij/Mundari%20%E2%80%93%20Udala
unr		tʃɑndu	moon		tʃɑndu	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 42 / list BAI / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 42, list BAI]			bhumij1989-baigodia-i042-a01				dialect:unr:bhumij1989-baigodia:Bhumij%20%E2%80%93%20Baigodia
unr		tʃʌdup	moon		tʃʌdup	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 42 / list CHA / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 42, list CHA]			bhumij1989-champi-i042-a01				dialect:unr:bhumij1989-champi:Bhumij%20%E2%80%93%20Champi
unr		tʃɑnt̪u	moon		tʃɑnt̪u	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 42 / list DIG / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 42, list DIG]			bhumij1996-dighinuasahi-i042-a01				dialect:unr:bhumij1996-dighinuasahi:Bhumij%20%E2%80%93%20Dighinuasahi
unr		tʃɑdub	moon		tʃɑdub	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 42 / list DUM / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 42, list DUM]			bhumij1989-dumadie-i042-a01				dialect:unr:bhumij1989-dumadie:Bhumij%20%E2%80%93%20Dumadie
unr		tʃɑnd̪u	moon		tʃɑnd̪u	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 42 / list LAD / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 42, list LAD]			bhumij1989-ladhiramsai-i042-a01				dialect:unr:bhumij1989-ladhiramsai:Bhumij%20%E2%80%93%20Ladhiramsai
unr		tʃɑndu	moon		tʃɑndu	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 42 / list MAD / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 42, list MAD]			bhumij1989-madhupur-i042-a01				dialect:unr:bhumij1989-madhupur:Bhumij%20%E2%80%93%20Madhupur
unr		tʃɑnt̪u	moon		tʃɑnt̪u	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 42 / list MOH / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 42, list MOH]			bhumij1996-mohuldiha-i042-a01				dialect:unr:bhumij1996-mohuldiha:Bhumij%20%E2%80%93%20Mohuldiha
unr		tʃɑnt̪u	moon		tʃɑnt̪u	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 42 / list MUN / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 42, list MUN]			bhumij1996-munduy-i042-a01				dialect:unr:bhumij1996-munduy:Bhumij%20%E2%80%93%20Munduy
unr		tʃɑndupʔ	moon		tʃɑndupʔ	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 42 / list POD / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 42, list POD]			bhumij1989-podadiha-i042-a01				dialect:unr:bhumij1989-podadiha:Bhumij%20%E2%80%93%20Podadiha
unr		tʃɑnd̪u	moon		tʃɑnd̪u	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 42 / list UDA / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 42, list UDA]			bhumij-mundari1989-udala-i042-a01				dialect:unr:bhumij-mundari1989-udala:Bhumij/Mundari%20%E2%80%93%20Udala
unr		siɾmɑ	sky		siɾmɑ	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 43 / list CHA / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 43, list CHA]			bhumij1989-champi-i043-a01				dialect:unr:bhumij1989-champi:Bhumij%20%E2%80%93%20Champi
unr		siɾmɑ	sky		siɾmɑ	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 43 / list DIG / left column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 43, list DIG]			bhumij1996-dighinuasahi-i043-a01				dialect:unr:bhumij1996-dighinuasahi:Bhumij%20%E2%80%93%20Dighinuasahi
unr		siɾmɑ	sky		siɾmɑ	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 43 / list DUM / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 43, list DUM]			bhumij1989-dumadie-i043-a01				dialect:unr:bhumij1989-dumadie:Bhumij%20%E2%80%93%20Dumadie
unr		siɾmɑ	sky		siɾmɑ	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 43 / list LAD / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 43, list LAD]			bhumij1989-ladhiramsai-i043-a01				dialect:unr:bhumij1989-ladhiramsai:Bhumij%20%E2%80%93%20Ladhiramsai
unr		siɾmɑ	sky		siɾmɑ	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 43 / list MAD / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 43, list MAD]			bhumij1989-madhupur-i043-a01				dialect:unr:bhumij1989-madhupur:Bhumij%20%E2%80%93%20Madhupur
unr		siɾmɑ	sky		siɾmɑ	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 43 / list MOH / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 43, list MOH]			bhumij1996-mohuldiha-i043-a01				dialect:unr:bhumij1996-mohuldiha:Bhumij%20%E2%80%93%20Mohuldiha
unr		siɾmɑ	sky		siɾmɑ	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 43 / list MUN / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 43, list MUN]			bhumij1996-munduy-i043-a01				dialect:unr:bhumij1996-munduy:Bhumij%20%E2%80%93%20Munduy
unr		siɾmʌ	sky		siɾmʌ	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 43 / list POD / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 43, list POD]			bhumij1989-podadiha-i043-a01				dialect:unr:bhumij1989-podadiha:Bhumij%20%E2%80%93%20Podadiha
unr		siɾmɑ	sky		siɾmɑ	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 43 / list UDA / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 43, list UDA]			bhumij-mundari1989-udala-i043-a01				dialect:unr:bhumij-mundari1989-udala:Bhumij/Mundari%20%E2%80%93%20Udala
unr		ipil	star		ipil	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 44 / list BAI / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 44, list BAI]			bhumij1989-baigodia-i044-a01				dialect:unr:bhumij1989-baigodia:Bhumij%20%E2%80%93%20Baigodia
unr		ipil	star		ipil	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 44 / list CHA / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 44, list CHA]			bhumij1989-champi-i044-a01				dialect:unr:bhumij1989-champi:Bhumij%20%E2%80%93%20Champi
unr		ipil	star		ipil	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 44 / list DIG / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 44, list DIG]			bhumij1996-dighinuasahi-i044-a01				dialect:unr:bhumij1996-dighinuasahi:Bhumij%20%E2%80%93%20Dighinuasahi
unr		ipil	star		ipil	Manual rendered-source transcription; source similarity label 1; physical p.42 / printed p.37 / item 44 / list DUM / right column	baileymaggard2015bhumij[Appendix B.3, printed p. 37, item 44, list DUM]			bhumij1989-dumadie-i044-a01				dialect:unr:bhumij1989-dumadie:Bhumij%20%E2%80%93%20Dumadie
