@@ p18c1
#1 body
-	5	tʃelːal
-	6	put̪ikako
Panuku	2	put̪imel
-	4	ʈoɖuɖ
Reyavani	6	put̪ikako
-	6	tʃinːəkako
Kotha	4	ʈoɖuɖ
Suregadi	4	ʈoɖuɖ
-	5	tʃelːel
Chinachipuru	6	pit̪ikako
TELUGU	5	tʃinːətʃilːi
#111 son
Bobbili	1	tʃinɖu
Gogada	1	sinɖu
Panuku	1	tʃinɖu
Reyavani	1	tʃinɖu
Kotha	1	tʃinɖu
Suregadi	1	sinɖu
Chinachipuru	1	sinɖu
TELUGU	3	koɖukːu
#112 daughter
Bobbili	1	malu
Gogada	1	malu
Panuku	1	melu
Reyavani	1	malu
Kotha	1	melu
Suregadi	1	melu
Chinachipuru	1	malu
TELUGU	3	kut̪uru
#113 husband
Bobbili	2	məgɪ
Gogada	2	məgɪ
Panuku	2	məgɪnɖ
Reyavani	2	məgɪ
Kotha	2	məgɪn
Suregadi	2	məgɪnɖ
Chinachipuru	2	məgɪn
TELUGU	4	pərt̪e
@@ p27c2
#114 wife
Bobbili	3	ajal
Gogada	3	ajal
Panuku	3	eⁱjel
Reyavani	3	ajal
Kotha	3	əⁱjel
Suregadi	3	eⁱjel
Chinachipuru	3	ajal
TELUGU	5	bʰerje
#115 boy
Bobbili	1	tʃepːəl
Gogada	1	tʃepəl
Panuku	1	tʃepel
Reyavani	1	tʃepːəl
Kotha	1	tʃepːel
Suregadi	1	sepel
Chinachipuru	1	tʃepəl
TELUGU	3	ʌbːeji
#116 girl
Bobbili	1	mal
Gogada	1	mal
Panuku	1	melu
Reyavani	1	mal
Kotha	1	mel
Suregadi	1	melu
Chinachipuru	1	malu
TELUGU	5	ʌmːeji
#117 day
Bobbili	2	rodʒu
Gogada	2	rodʒu
Panuku	3	inːen
Reyavani	2	rodʒu
Kotha	3	inːen
Suregadi	2	rodʒu
Chinachipuru	2	rodʒu
TELUGU	2	rodʒu
@@ p27c3
#118 night
Bobbili	1	nʌrkəm
Gogada	1	nʌrkəm
Panuku	1	nərkəm
Reyavani	1	nʌrkəm
Kotha	1	nərkən
Suregadi	1	nərkɛm
Chinachipuru	1	nʌrkəm
-	3	d̪ʌrʌmʌndʒi
TELUGU	2	reːt̪ri
#119 morning
Bobbili	1	arʈol
-	5	vegeʈe
Gogada	1	arʈol
-	2	pakəʈəl
-	5	vegeʈe
Panuku	1	ərʈol
Reyavani	2	pakəʈəl
Kotha	1	ərʈol
Suregadi	2	pəkʈel
Chinachipuru	1	arʈol
-	2	pakəʈəl
-	5	vegeʈe
-	6	ʌɖuve
TELUGU	4	oɖəjemu
#120 noon
Bobbili	7	tʃʌlɖil
Gogada	4	uɖukevela
-	7	tʃʌlɖil
Panuku	4	uŋkebele
Reyavani	7	tʃʌlɖil
Kotha	4	uŋkebele
Suregadi	4	uɳɖkebele
Chinachipuru	7	tʃʌlɖil
TELUGU	6	məd̪jənəmu
@@ p28c1
#121 evening/afternoon
Bobbili	2	velepʌnːe
Gogada	2	velepʌrse
Panuku	2	velepərnel
Reyavani	2	velepʌrnːə
Kotha	2	velepərne
Suregadi	2	velepərnel
Chinachipuru	2	velepʌnne
TELUGU	4	səjemkəlemu
#122 yesterday
Bobbili	1	orgu
Gogada	1	orgu
Panuku	1	orgun
Reyavani	1	orgu
Kotha	1	orgun
Suregadi	1	orgun
Chinachipuru	1	orgun
TELUGU	3	ninːe
#123 today
Bobbili	1	inːe
Gogada	1	inːen
Panuku	1	inːen
Reyavani	1	inːen
Kotha	1	inːel
Suregadi	1	inːen
Chinachipuru	1	inːe
TELUGU	3	iroɖʒu
#124 tomorrow
Bobbili	1	ʈoɳɖul
Gogada	1	ʈoɳɖul
Panuku	1	ʈoɳɖun
Reyavani	1	ʈoɳɖul
Kotha	1	ʈoɳɖul
Suregadi	1	ʈoɳɖun
Chinachipuru	1	ʈoɳɖun
TELUGU	3	repu
@@ p28c2
#125 week
Bobbili	3	vʌrem
Gogada	3	vʌrəm
Panuku	3	vɛrem
Reyavani	3	vʌrem
Kotha	3	vɛrem
Suregadi	3	vɛrem
Chinachipuru	3	vʌrʌm
TELUGU	3	verəmu
#126 month
Bobbili	1	nelːi
Gogada	1	nelːiŋ
Panuku	1	nelɪŋ
Reyavani	1	nelːi
Kotha	1	nelɪn
Suregadi	1	nelɪŋ
Chinachipuru	1	nelɪn
TELUGU	1	nele
#127 year
Bobbili	2	səmətsərəm
Gogada	2	səmətsərəm
Panuku	2	ʃəmətsərɛm
Reyavani	2	səmətsərəm
Kotha	2	səmetʃərəm
Suregadi	2	səmətsərəm
Chinachipuru	2	sʌməsʌrʌm
TELUGU	2	somvətsərəm
#128 old (object)
Bobbili	1	eʈːe
Gogada	1	eʈːe
Panuku	1	eʈeɖ
Reyavani	1	eʈːe
Kotha	1	eʈeɖ
Suregadi	1	eʈeɖ
Chinachipuru	1	eʈːe
TELUGU	3	pəʈːə
@@ p28c3
#129 new (object)
Bobbili	1	punːe
Gogada	1	punːeɖ
Panuku	1	punːeɖ
Reyavani	1	punːe
Kotha	1	punːeɖ
Suregadi	1	punːeɖ
Chinachipuru	1	punːeɖ
TELUGU	3	kroʈːe
#130 good
Bobbili	1	nijəʈe
Gogada	1	nijəʈe
Panuku	1	nijəʈːe
Reyavani	1	nijəʈe
Kotha	1	nijəʈe
Suregadi	1	nijəʈːeɖ
Chinachipuru	1	nijəʈe
TELUGU	3	məndʒi
#131 bad
Bobbili	1	ujəʈe
Gogada	1	ujəʈe
Panuku	1	ujəʈe
Reyavani	1	ujəʈe
Kotha	1	ujəʈːe
Suregadi	1	ujəʈe
Chinachipuru	1	ujəʈe
TELUGU	4	tʃeɖu
#132 wet
Bobbili	1	poɖi
Gogada	1	poɖi
Panuku	1	poɖoɳɖi
Reyavani	1	poɖi
Kotha	1	poɖi
Suregadi	1	poɖi
Chinachipuru	1	pəje
TELUGU	3	t̪əɖi
@@ p29c1
#133 dry
Bobbili	1	vʌʈi
Gogada	1	vʌʈi
Panuku	1	vəʈoɳɖi
Reyavani	1	vʌʈoɳɖi
Kotha	1	vəʈisəɳɖe
Suregadi	1	vəʈeʈe
Chinachipuru	1	vʌʈoɳɖi
TELUGU	3	eɳɖu
#134 long (object)
Bobbili	1	ɖeŋgi
Gogada	1	ɖeŋgin
Panuku	1	ɖeŋg
Reyavani	1	ɖeŋgi
Kotha	1	ɖeŋin
Suregadi	1	ɖeŋgẽ
Chinachipuru	1	ɖeŋgi
TELUGU	2	poɖəvu
#135 short (object)
Bobbili	2	korse
Gogada	2	korse
Panuku	2	kurtʃe
Reyavani	2	korse
Kotha	2	kurtʃe
Suregadi	2	kurtʃe
Chinachipuru	2	kurtʃə
TELUGU	4	poʈi
#136 hot (water)
Bobbili	2	veⁱʈan
Gogada	1	veⁱpoɖ
Panuku	3	veⁱkuɖe
Reyavani	1	veⁱtʃi
Kotha	1	veⁱtʃi
Suregadi	1	veⁱtʃi
Chinachipuru	1	veⁱpoɳɖi
TELUGU	5	veɖi
@@ p29c2
#137 cold (water)
Bobbili	2	tʃəlːə
Gogada	2	tʃəlːə
Panuku	2	tʃəlːeʈe
Reyavani	2	tʃəlːə
Kotha	2	tʃəlːe
Suregadi	2	tʃəlːe
Chinachipuru	2	tʃəlːə
TELUGU	2	tʃeləɳi
#138 right (hand)
Bobbili	3	uɖəm
Gogada	3	uɳɖən
Panuku	3	uɳɖen
Reyavani	3	uɖəm
Kotha	3	uɳɖem
Suregadi	3	uɳɖen
Chinachipuru	3	uɳɖən
TELUGU	4	kuɖi
#139 left (hand)
Bobbili	1	ɖebərə
Gogada	1	ɖeberə
Panuku	1	ɖeber
Reyavani	1	ɖebərə
Kotha	1	ɖebərə
Suregadi	1	ɖebərə
Chinachipuru	1	ɖebərə
TELUGU	2	eɖəmə
#140 near
Bobbili	1	kakel
Gogada	1	kakel
Panuku	3	ɖegər
Reyavani	1	kakel
Kotha	1	kekel
Suregadi	1	kekel
Chinachipuru	1	kakel
TELUGU	3	ɖegərə
@@ p29c3
#141 far
Bobbili	2	ɖur
Gogada	2	ɖur
Panuku	1	pereɖʒ
Reyavani	2	ɖur
Kotha	2	ɖuri
Suregadi	1	pereɖʒ
Chinachipuru	3	ɖurʌm
TELUGU	3	ɖorəmu
#142 big
Bobbili	1	beri
Gogada	1	beri
Panuku	1	beriɖ
Reyavani	1	beri
Kotha	1	ber
Suregadi	1	ber
Chinachipuru	1	beri
TELUGU	3	peɖːe
#143 small
Bobbili	2	pit̪iʈe
Gogada	2	put̪əʈe
Panuku	2	pititːe
Reyavani	2	pit̪iʈe
Kotha	2	pititːe
Suregadi	2	put̪iʈ
Chinachipuru	2	put̪iʈe
TELUGU	5	tʃinːe
#144 heavy (weight)
Bobbili	2	bʌruvu
Gogada	1	boɖʒu
-	2	bʌruvu
Panuku	2	borvuɳ
Reyavani	2	bəruvu
Kotha	2	bəruvun
Suregadi	1	boɖʒu
Chinachipuru	1	boɖʒu
-	2	bʌruvu
TELUGU	2	borəvu
@@ p30c1
#145 light (weight)
Bobbili	2	soləkane
Gogada	2	sulukan
Panuku	2	suleŋkəɳ
Reyavani	2	solukan
Kotha	2	sulukɛn
Suregadi	2	tʃulekke
-	3	tʃulekːe
Chinachipuru	2	sulkan
-	2	sulankə
TELUGU	3	t̪elikːe
#146 above
Bobbili	1	poⁱʈen
Gogada	1	poⁱʈen
Panuku	1	poⁱʈen
Reyavani	1	poⁱʈen
Kotha	1	poⁱʈen
Suregadi	1	poⁱʈen
Chinachipuru	1	poⁱʈen
TELUGU	3	pəⁱnə
#147 below
Bobbili	1	kiɖi
Gogada	1	kiɖi
Panuku	1	kiɖin
Reyavani	1	kiɖi
Kotha	1	kiɖin
Suregadi	1	kiɖin
Chinachipuru	1	kiɖin
TELUGU	4	kriɳɖə
#148 white
Bobbili	2	t̪elːə
Gogada	2	t̪elːə
Panuku	2	t̪elːeʈe
Reyavani	2	t̪elːə
Kotha	2	t̪eləge
Suregadi	2	t̪elːen
Chinachipuru	2	t̪elːʌnʈe
TELUGU	2	t̪elupːu
@@ p30c2
#149 black
Bobbili	1	siriŋə
Gogada	1	siriŋə
Panuku	3	nəlːeʈe
Reyavani	1	siriŋə
Kotha	3	nəlːenʈe
Suregadi	1	tʃirnəʈ
-	2	kari
Chinachipuru	3	nəlːʌnʈe
TELUGU	3	nəlopːu
#150 red
Bobbili	2	erə
Gogada	2	erə
Panuku	2	ereʈe
Reyavani	2	erə
Kotha	2	erenʈe
Suregadi	2	eren
Chinachipuru	2	erʌnʈe
TELUGU	2	erupːu
#151 one
Bobbili	1	ukːut
Gogada	1	ukːut
Panuku	1	ukːut
Reyavani	1	ukːut
Kotha	1	ukːut
Suregadi	1	ukːut
Chinachipuru	1	ukːuʈ
TELUGU	3	okəʈi
#152 two
Bobbili	2	iɖi
Gogada	2	iɖik
Panuku	2	iɖik
Reyavani	2	iɖi
Kotha	2	iɖik
Suregadi	2	iɖik
Chinachipuru	2	iɖi
TELUGU	4	reɳɖu
@@ p30c3
#153 three
Bobbili	1	muɖu
-	2	muɖu
-	3	muɖu
Gogada	1	muɖu
-	2	muɖu
-	3	muɖu
Panuku	2	muɖuk
-	3	muɖuk
Reyavani	1	muɖu
-	2	muɖu
-	3	muɖu
Kotha	3	muɖu
Suregadi	3	muɖu
Chinachipuru	1	muɖu
-	2	muɖu
-	3	muɖu
TELUGU	1	muɖu
-	2	muɖu
-	3	muɖu
#154 four
Bobbili	2	nelugu
Gogada	2	nelugu
Panuku	2	nelik
Reyavani	2	nelugu
Kotha	2	neli
Suregadi	2	neliŋ
Chinachipuru	2	nelugu
TELUGU	2	nəlugu
#155 five
Bobbili	2	ʌⁱɖu
Gogada	2	ʌⁱɖu
Panuku	2	eⁱɖ
Reyavani	2	ʌⁱɖu
Kotha	2	əⁱɖu
Suregadi	2	eⁱɖ
Chinachipuru	2	ʌⁱɖu
TELUGU	2	eⁱɖu
@@ p31c1
#156 six
Bobbili	2	aru
Gogada	2	aru
Panuku	2	ere
Reyavani	2	aru
Kotha	2	eru
Suregadi	2	eru
Chinachipuru	2	aru
TELUGU	2	eru
#157 seven
Bobbili	2	eɖu
Gogada	2	eɖu
Panuku	2	eɖu
-	3	eɖu
Reyavani	2	eɖu
Kotha	2	eɖu
Suregadi	3	ede
Chinachipuru	2	eɖu
TELUGU	2	eɖu
#158 eight
Bobbili	2	enimɪɖi
Gogada	2	enimɪɖi
Panuku	2	enimɪɖi
Reyavani	2	enimɪɖi
Kotha	2	enimɪɖi
Suregadi	2	enimɪʈi
Chinachipuru	2	enimɪɖi
TELUGU	2	enimɪɖi
#159 nine
Bobbili	3	t̪omːiɖi
Gogada	3	t̪omːiɖi
Panuku	3	t̪omːiɖi
Reyavani	3	t̪omːiɖi
Kotha	3	t̪omːiɖi
Suregadi	3	t̪omːiɖi
Chinachipuru	3	t̪omːiɖi
TELUGU	3	t̪omːiɖi
@@ p31c2
#160 ten
Bobbili	2	pʌʈi
Gogada	2	pʌʈi
Panuku	2	pəɖi
Reyavani	2	pʌʈi
Kotha	2	pəɖi
Suregadi	2	pəɖi
Chinachipuru	2	pʌɖi
TELUGU	2	pəɖi
#161 eleven
Bobbili	2	pʌʈukoɳɖu
Gogada	2	pʌʈukoɳɖu
Panuku	2	pəɖəkoɳɖu
Reyavani	2	pʌʈukoɳɖu
Kotha	2	pəɖəkoɳɖu
Suregadi	2	pəɖəkoɳɖ
Chinachipuru	2	pʌɖʌkoɳɖu
TELUGU	2	pəɖəkoɳɖu
#162 twelve
Bobbili	2	pʌnːenɖu
Gogada	2	pʌnːenɖu
Panuku	2	pənːenɖu
Reyavani	2	pʌnːenɖu
Kotha	2	pənːenɖu
Suregadi	2	pənːenɖu
Chinachipuru	2	pʌnːenɖu
TELUGU	2	pənːenɖu
#163 twenty
Bobbili	2	irəve
Gogada	2	irəve
Panuku	2	ereveⁱ
Reyavani	2	irəve
Kotha	2	irəvəⁱ
Suregadi	2	ereveⁱ
Chinachipuru	2	irəveⁱ
TELUGU	2	ereveⁱ
@@ p31c3
#164 one hundred
Bobbili	2	vʌnɖəⁱ
Gogada	2	vʌnɖəⁱ
Panuku	4	nuru
Reyavani	2	vʌnɖəⁱ
Kotha	2	vəɳɖe
Suregadi	5	oɳɖe
Chinachipuru	2	vʌnɖʌ
TELUGU	4	nuru
-	5	oɳɖe
#165 who?
Bobbili	2	eⁱjir
Gogada	2	eⁱjir
Panuku	1	eⁱnɖ
Reyavani	2	eⁱjir
Kotha	2	eⁱjir
Suregadi	2	eⁱjir
Chinachipuru	2	eⁱjir
TELUGU	4	everu
#166 what?
Bobbili	1	enːə
Gogada	1	enːə
Panuku	1	enːeɖ
Reyavani	1	enːə
Kotha	1	enːel
Suregadi	1	enːeɖ
Chinachipuru	1	enːə
TELUGU	3	emɪʈi
#167 where?
Bobbili	3	etːu
Gogada	3	etːu
-	3	elu
Panuku	1	eremən
-	3	elu
Reyavani	3	etːu
Kotha	1	emen
-	3	elu
Suregadi	1	emen
-	3	elu
Chinachipuru	3	elu
TELUGU	4	ekːəɖe
@@ p32c1
#168 when?
Bobbili	1	etʃer
Gogada	1	etʃel
Panuku	1	etʃel
Reyavani	1	etʃel
Kotha	1	etʃer
Suregadi	1	etʃel
Chinachipuru	1	etʃel
TELUGU	3	epːuɖu
#169 how many?
Bobbili	2	eŋgi
-	3	eŋgi
Gogada	2	eŋgi
-	3	eŋgi
Panuku	3	eŋgil
Reyavani	2	eŋgi
-	3	eŋgi
Kotha	2	eŋgiʈ
-	3	eŋgiʈ
Suregadi	2	eŋgiʈ
-	3	eŋgiʈ
Chinachipuru	3	eŋgil
TELUGU	5	enːi
-	6	ent̪ə
#170 what kind?
Bobbili	1	eʈeʈekʌnʈve
Gogada	3	enərekəm
Panuku	1	eʈeʈe
Reyavani	1	eʈeʈerekəm
Kotha	3	enəenə
Suregadi	3	enenːe
Chinachipuru	1	eʈeʈo
TELUGU	4	erəkəmu
#171 this
Bobbili	1	iɖu
Gogada	1	iɖu
Panuku	1	iɖu
Reyavani	1	iɖu
Kotha	1	iɖu
Suregadi	1	iɖu
Chinachipuru	1	iɖu
TELUGU	1	eɖi
@@ p32c2
#172 that
Bobbili	1	ʌɖu
Gogada	1	ʌɖu
Panuku	1	əɖu
Reyavani	1	ʌɖu
Kotha	1	əɖu
Suregadi	1	əɖu
Chinachipuru	1	ʌɖu
TELUGU	1	əɖi
#173 these
Bobbili	1	ivːu
Gogada	1	ivu
Panuku	1	ivu
Reyavani	1	ivːu
Kotha	1	ivu
Suregadi	1	ivu
Chinachipuru	1	ivu
TELUGU	1	ivi
#174 those
Bobbili	1	ʌvːu
Gogada	1	ʌvu
Panuku	1	əvu
Reyavani	1	ʌvːu
Kotha	1	əvu
Suregadi	1	əvo
Chinachipuru	1	ʌvu
TELUGU	1	əvi
#175 same
Bobbili	4	ukːute
Gogada	4	ukːute
Panuku	2	səriŋge
-	4	ukːuɖu
-	5	vəɖgen
Reyavani	4	ukːut
Kotha	2	səriŋge
Suregadi	2	səriŋge
Chinachipuru	4	ukiʈi
TELUGU	6	eve
@@ p32c3
#176 different
Bobbili	7	cakəcʌkəm
Gogada	3	venelvenːe
Panuku	2	verevere
Reyavani	7	cakəcʌkəm
Kotha	2	verevere
Suregadi	3	venelvenel
Chinachipuru	2	verevere
TELUGU	2	vere
#177 whole
Bobbili	2	ukːut
Gogada	2	ukːut
Panuku	1	pəʈiʈe
Reyavani	5	moʈəm
Kotha	2	ukːutpel
Suregadi	2	ukːuʈ
Chinachipuru	2	ukːiʈi
TELUGU	5	moʈəmu
#178 broken
Bobbili	1	puɳitʃenɖe
Gogada	1	puɳisenɖe
Panuku	1	punisenɖe
Reyavani	1	puɳitʃenɖe
Kotha	2	pilitʃenɖe
Suregadi	2	pilisenɖe
Chinachipuru	2	pilisenɖe
TELUGU	5	visikinːe
#179 few
Bobbili	3	idiguʈe
-	4	unute
Gogada	4	unute
Panuku	3	idiguʈe
Reyavani	4	unute
-	7	putiʈe
Kotha	3	idigəle
Suregadi	3	idigəle
Chinachipuru	4	unute
TELUGU	5	koɳʈe
-	6	konːi
@@ p33c1
#180 many
Bobbili	1	berin
-	2	beŋgil
Gogada	1	berin
Panuku	2	beŋgil
Reyavani	1	berin
-	2	beŋgil
Kotha	2	beŋgil
Suregadi	2	beŋgiʈ
Chinachipuru	2	beŋgil
TELUGU	4	tʃələ
#181 all
Bobbili	2	ʌvʌlani
Gogada	2	auunəŋ
-	6	aŋgiʈ
Panuku	1	pəʈiʈel
-	2	əvunani
Reyavani	2	auunəŋ
Kotha	2	əvuneni
Suregadi	2	əvuneni
Chinachipuru	2	auunːəŋ
-	6	aŋgiʈ
TELUGU	3	enːi
-	5	ent̪e
#182 eat, he ate
Bobbili	2	un
Gogada	2	un
Panuku	1	t̪in
Reyavani	1	t̪inu
Kotha	2	unːu
-	3	ondʒikən
Suregadi	1	t̪in
Chinachipuru	2	un
-	3	undʒikeno
TELUGU	1	t̪inu
@@ p33c2
#183 bite, he bit
Bobbili	1	kas
Gogada	1	katʃ
Panuku	1	kətʃikeɖe
Reyavani	2	korkikənu
Kotha	2	korkikenu
Suregadi	1	kes
Chinachipuru	1	katʃike
TELUGU	4	kəru
#184 he is, was hungry
Bobbili	2	ənɖiɖə
Gogada	2	ənɖiɖə
Panuku	2	enɖiɖe
Reyavani	2	ənɖiɖə
Kotha	2	enɖiɖe
Suregadi	2	enɖiɖe
Chinachipuru	2	ənɖiɖə
TELUGU	4	ʌkəli
#185 drink, he drank
Bobbili	1	unɖəm
Gogada	1	unːuɖəm
Panuku	1	un
Reyavani	1	unɖəm
Kotha	1	uɳɖəm
Suregadi	1	un
Chinachipuru	1	un
TELUGU	6	t̪ragu
#186 he is, was thirsty
Bobbili	2	korom
Gogada	2	koɳɖrom
Panuku	2	koɳɖrem
Reyavani	2	koɳɖrom
Kotha	2	konrem
Suregadi	2	koɳɖrom
Chinachipuru	2	koɳɖrom
TELUGU	4	d̪əhamu
@@ p33c3
#187 sleep, he slept
Bobbili	1	oɖuɖəm
Gogada	1	oɖu
Panuku	2	t̪uɳisen
Reyavani	1	oɖu
Kotha	1	oɖutʃəon
-	2	t̪uŋgi
Suregadi	2	t̪ujun
Chinachipuru	1	oɖisen
TELUGU	4	nid̪rəpo
#188 lie down, he lay down
DISQUALIFIED
#189 sit, he sat
Bobbili	1	uɳɖ
Gogada	1	uɳɖu
Panuku	1	uɳɖ
Reyavani	1	uɳɖu
Kotha	1	uɳɖu
Suregadi	1	uɳɖu
Chinachipuru	1	uɳɖ
TELUGU	3	kurtʃo
#190 give, he gave
Bobbili	1	inɖe
-	5	tʃi
Gogada	5	tʃi
Panuku	1	inɖe
Reyavani	1	inɖe
Kotha	1	inɖe
Suregadi	1	inɖe
Chinachipuru	1	inɖe
TELUGU	4	ivːu
#191 burn, he burned
Bobbili	5	beⁱtʃenɖə
Gogada	5	veⁱsenɖə
Panuku	5	veⁱsenɖe
Reyavani	5	beⁱtʃeniɖə
Kotha	4	oɖumuritʃətʃe
-	5	beⁱtʃəɳɖe
Suregadi	3	pəɳɖiɖe
Chinachipuru	5	veⁱsenɖə
TELUGU	7	məɳɖu
@@ p34c1
#192 don't die, he died
Bobbili	1	tʃʌⁱmen
Gogada	1	tʃeⁱmen
Panuku	1	tʃəⁱsənmen
Reyavani	1	tʃʌⁱmen
Kotha	1	tʃəⁱtʃənmər
Suregadi	1	saⁱsejoɳɖ
Chinachipuru	1	tʃʌⁱmen
TELUGU	1	tʃevəɖu
#193 don't kill, he killed
Bobbili	8	anumen
Gogada	8	ʌnumen
Panuku	5	tʃəumen
Reyavani	8	aɳimen
Kotha	2	tʃəⁱtʃkenər
-	3	keme
Suregadi	4	ənojimen
Chinachipuru	8	ʌnumen
TELUGU	7	tʃəmpəvəɖu
#194 fly, he (it) flew
Bobbili	4	veɖitʃinɖə
Gogada	4	veɖitʃinɖə
-	7	egire
Panuku	7	egiregiɖe
Reyavani	7	egire
Kotha	3	konken
-	4	veɖitʃenve
Suregadi	7	egirenːe
Chinachipuru	7	egire
TELUGU	7	egirenu
-	7	eguru
#195 walk, he walked
Bobbili	1	ʈak
Gogada	1	ʈak
Panuku	1	ʈeku
Reyavani	1	ʈak
Kotha	1	ʈekːen
Suregadi	1	ʈek
Chinachipuru	1	ʈak
TELUGU	3	nəɖu
@@ p34c2
#196 run, he ran
Bobbili	1	veʈ
Gogada	1	veʈ
Panuku	1	veʈse
Reyavani	1	veʈ
Kotha	1	veʈen
Suregadi	1	veʈe
Chinachipuru	1	veʈ
TELUGU	2	pərugeʈu
#197 go, he went
Bobbili	1	tʃen
Gogada	1	tʃen
Panuku	2	veʈisen
Reyavani	1	tʃen
Kotha	2	veɖitʃeon
Suregadi	1	senɖ
Chinachipuru	1	tʃen
TELUGU	4	veɭːu
#198 come, he came
Bobbili	1	və
Gogada	1	və
Panuku	1	vɛ
Reyavani	1	və
Kotha	1	vɛ
Suregadi	1	vɛ
Chinachipuru	1	və
TELUGU	3	rə
#199 speak, he spoke
Bobbili	2	paritʃə
Gogada	2	paritʃə
-	2	parki
Panuku	2	parik
Reyavani	2	parki
Kotha	2	paritʃe
Suregadi	2	parik
Chinachipuru	2	pʌrik
TELUGU	4	məʈləɖu
@@ p34c3
#200 listen, he heard
Bobbili	1	ven
Gogada	1	ven
Panuku	1	ven
Reyavani	1	ven
Kotha	1	ventʃe
Suregadi	1	ven
Chinachipuru	1	ven
TELUGU	1	vinu
#201 look, he saw
Bobbili	1	tʃuɖ
Gogada	1	tʃuɖ
Panuku	1	tʃuɖ
Reyavani	1	tʃuɖen
Kotha	1	tʃuɖtʃen
Suregadi	1	suɖ
Chinachipuru	1	suɖ
TELUGU	1	tʃuɖu
#202 I (1st sg)
Bobbili	1	anu
Gogada	1	anu
Panuku	1	enu
Reyavani	1	anu
Kotha	1	enu
Suregadi	1	enu
Chinachipuru	1	anu
TELUGU	3	nenu
#203 you (2nd sg informal)
Bobbili	1	inu
Gogada	1	inu
Panuku	1	inu
Reyavani	1	inu
Kotha	1	inu
Suregadi	1	inu
Chinachipuru	1	inu
TELUGU	3	nivu
@@ p35c1
#204 you (2nd sg formal)
Bobbili	1	inu
Gogada	2	imu
Panuku	2	imu
Reyavani	2	imu
Kotha	1	inu
Suregadi	2	imu
Chinachipuru	2	imu
TELUGU	4	miru
#205 he (3rd sg masculine)
Bobbili	1	oɳɖu
Gogada	1	oɳɖu
Panuku	1	oɳɖu
Reyavani	1	oɳɖu
Kotha	2	onu
Suregadi	1	oɳɖu
Chinachipuru	1	oɳɖu
TELUGU	4	əteɖu
#206 she (3rd sg feminine)
Bobbili	2	ʌɖu
Gogada	2	ʌɖu
Panuku	2	eɖu
Reyavani	2	ʌɖu
Kotha	2	əɖu
Suregadi	2	eɖu
Chinachipuru	2	ʌɖu
TELUGU	4	əme
#207 we (1st pl inclusive)
Bobbili	1	amu
Gogada	1	apəɳɖamu
Panuku	1	emunəɳi
Reyavani	1	amu
Kotha	1	emu
Suregadi	1	emu
Chinachipuru	1	amu
TELUGU	4	mənəmu
@@ p35c2
#208 we (1st pl exclusive)
Bobbili	3	mə
Gogada	1	amu
Panuku	1	emu
Reyavani	0	No Entry
Kotha	3	mɛ
Suregadi	1	emu
Chinachipuru	1	amu
TELUGU	4	memu
#209 you (2nd pl)
Bobbili	0	No Entry
Gogada	0	No Entry
Panuku	1	imu
Reyavani	0	No Entry
Kotha	2	inu
Suregadi	1	imu
Chinachipuru	1	imu
TELUGU	4	miru
#210 they (3rd pl)
Bobbili	2	oru
Gogada	2	oru
Panuku	2	oru
Reyavani	2	or
Kotha	2	oru
Suregadi	2	oru
Chinachipuru	2	oru
TELUGU	5	veɭu
