Status,Reason,Snapshot_Row,Entry_Key,Language_ID,Parameter_ID,Raw_Form,Gloss,Native,Phonemic,Notes,Source
ingested,,277,legacy:20220913-patyal:row:277,mand,3357,kabāṭ,bad or difficult path (through mountains and forests),,,,patyal5
ingested,,278,legacy:20220913-patyal:row:278,mand,2902,kamīṇ,"(low — caste) meanial (professional) worker (such as carpenter, blacksmith, cobbler, etc.)",,,,patyal5
ingested,,279,legacy:20220913-patyal:row:279,dog,2902,kamīṇ,,,,,patyal5
ingested,,280,legacy:20220913-patyal:row:280,kgr,2902,kamīṇ,,,,,patyal5
ingested,,281,legacy:20220913-patyal:row:281,kul,2902,kamīṇ,,,,,patyal5
ingested,,282,legacy:20220913-patyal:row:282,sirm,2902,kamīṇ,,,,,patyal5
ingested,,283,legacy:20220913-patyal:row:283,bhat,2902,kamīṇ,,,,,patyal5
ingested,,284,legacy:20220913-patyal:row:284,bang,2902,kamīṇ,menial worker,,,,patyal5
ingested,,285,legacy:20220913-patyal:row:285,mand,2713,kalauṇ,"banana orchard, banana bed",,,,patyal5
ingested,,286,legacy:20220913-patyal:row:286,mand,2900,kāmi,"(hired) labourer, servant; industrious",,,,patyal5
ingested,,287,legacy:20220913-patyal:row:287,mand,e7,kalvār,"lunch, day-meal",,,,patyal5
ingested,,288,legacy:20220913-patyal:row:288,kul,e7,kalār,,,,,patyal5
ingested,,289,legacy:20220913-patyal:row:289,Ku,e7,kalyo,breakfast,,,,patyal5
ingested,,290,legacy:20220913-patyal:row:290,mand,2951,kalvāḷ,a subcaste among Hindus (perhaps originally these people were distiller of country-wine),,,,patyal5
ingested,,291,legacy:20220913-patyal:row:291,mand,2951,kalvāḷan,,,,,patyal5
ingested,,292,legacy:20220913-patyal:row:292,kgr,2951,kalāḷ,,,,,patyal5
ingested,,293,legacy:20220913-patyal:row:293,bhat,2951,kaliā̀ḷ,,,,,patyal5
ingested,,294,legacy:20220913-patyal:row:294,mand,112,kū̆r,"sprout, blossom",,,,patyal5
ingested,,295,legacy:20220913-patyal:row:295,kgr,112,kur,,,,,patyal5
ingested,,296,legacy:20220913-patyal:row:296,dog,112,ṅūr,,,,,patyal5
ingested,,297,legacy:20220913-patyal:row:297,mand,3832,khabbā,left hand,,,,patyal5
ingested,,298,legacy:20220913-patyal:row:298,dog,3832,khabbā,,,,,patyal5
ingested,,299,legacy:20220913-patyal:row:299,kgr,3832,khabbā,,,,,patyal5
ingested,,300,legacy:20220913-patyal:row:300,kul,3832,khabbā,,,,,patyal5
ingested,,301,legacy:20220913-patyal:row:301,cam,3832,khabbā,,,,,patyal5
ingested,,302,legacy:20220913-patyal:row:302,bhat,3832,khabbā,,,,,patyal5
ingested,,303,legacy:20220913-patyal:row:303,sirm,3832,khabbā,,,,,patyal5
ingested,,304,legacy:20220913-patyal:row:304,bil,3832,khabbā,,,,,patyal5
ingested,,305,legacy:20220913-patyal:row:305,mand,3832,khabbu,one who does most of their work with the left hand,,,,patyal5
ingested,,306,legacy:20220913-patyal:row:306,mand,3738,kheo,(hard) work,,,,patyal5
ingested,,307,legacy:20220913-patyal:row:307,mand,3738,khep,work,,,,patyal5
ingested,,308,legacy:20220913-patyal:row:308,mand,48,khoṛ,walnut,,,,patyal5
ingested,,309,legacy:20220913-patyal:row:309,kul,48,khoṛ,,,,,patyal5
ingested,,310,legacy:20220913-patyal:row:310,dog,48,khoṛ,,,,,patyal5
ingested,,311,legacy:20220913-patyal:row:311,kgr,48,khoṛ,,,,,patyal5
ingested,,312,legacy:20220913-patyal:row:312,sirm,48,khroṭ,,,,,patyal5
ingested,,313,legacy:20220913-patyal:row:313,mand,4120,gāṇ,counting,,,,patyal5
ingested,,314,legacy:20220913-patyal:row:314,mand,4139,gārḍi,"snake-bite charmer, dealer in antidotes",,,,patyal5
ingested,,315,legacy:20220913-patyal:row:315,dog,4139,gārḍi,,,,,patyal5
ingested,,316,legacy:20220913-patyal:row:316,kgr,4139,gārḍi,,,,,patyal5
ingested,,317,legacy:20220913-patyal:row:317,mand,65,giṭṭhi,portable fire-vessel,,,,patyal5
ingested,,318,legacy:20220913-patyal:row:318,kgr,65,giṭṭhā,,,,,patyal5
ingested,,319,legacy:20220913-patyal:row:319,kgr,65,giṭṭhi,,,,,patyal5
ingested,,320,legacy:20220913-patyal:row:320,kul,65,giṭṭhā,,,,,patyal5
ingested,,321,legacy:20220913-patyal:row:321,kul,65,giṭṭhi,,,,,patyal5
ingested,,322,legacy:20220913-patyal:row:322,dog,65,giṭṭhā,,,,,patyal5
ingested,,323,legacy:20220913-patyal:row:323,dog,65,giṭṭhi,,,,,patyal5
ingested,,324,legacy:20220913-patyal:row:324,dog,65,ṅiṭṭhā,,,,,patyal5
ingested,,325,legacy:20220913-patyal:row:325,dog,65,ṅiṭṭhi,,,,,patyal5
ingested,,326,legacy:20220913-patyal:row:326,mand,65,giṭṭhu,,,,,patyal5
ingested,,327,legacy:20220913-patyal:row:327,mand,4009,gaĩ,"step, gait",,,,patyal5
ingested,,328,legacy:20220913-patyal:row:328,kgr,4009,gaĩ,,,,,patyal5
ingested,,329,legacy:20220913-patyal:row:329,bil,4009,gaĩ,,,,,patyal5
ingested,,330,legacy:20220913-patyal:row:330,kul,4009,gɔĩ,,,,,patyal5
ingested,,331,legacy:20220913-patyal:row:331,mand,4306,gaũttar,(basically) 'cow's urine' (but now it is also used in the general sense 'cattle's urine'),,,,patyal5
ingested,,332,legacy:20220913-patyal:row:332,kgr,4306,gũttar,,,,,patyal5
ingested,,333,legacy:20220913-patyal:row:333,mand,4306,gaũtrānā,to urinate (of cattle),,,,patyal5
ingested,,334,legacy:20220913-patyal:row:334,mand,4400,glāṇ,"speaking ill of others, back-biting",,,,patyal5
ingested,,335,legacy:20220913-patyal:row:335,kul,4400,glāṇ,"speaking ill of others, back-biting",,,,patyal5
ingested,,336,legacy:20220913-patyal:row:336,mand,80,gvāṛā,space in front of a house,,,,patyal5
ingested,,337,legacy:20220913-patyal:row:337,dog,80,gvāṛā,,,,,patyal5
ingested,,338,legacy:20220913-patyal:row:338,kgr,80,gyāḷi,,,,,patyal5
ingested,,339,legacy:20220913-patyal:row:339,bil,80,gvāṛā,,,,,patyal5
ingested,,340,legacy:20220913-patyal:row:340,mand,60,ghyānā,(big) fire-flame (for sitting around),,,,patyal5
ingested,,341,legacy:20220913-patyal:row:341,dog,60,giā̀ṇā,,,,,patyal5
ingested,,342,legacy:20220913-patyal:row:342,kgr,60,kiā̀ṇā,,,,,patyal5
ingested,,343,legacy:20220913-patyal:row:343,kul,60,ghyānā,,,,,patyal5
ingested,,344,legacy:20220913-patyal:row:344,sirm,60,ghyānā,,,,,patyal5
ingested,,345,legacy:20220913-patyal:row:345,bil,60,ghyānā,,,,,patyal5
ingested,,346,legacy:20220913-patyal:row:346,cam,60,ghyānā,,,,,patyal5
ingested,,347,legacy:20220913-patyal:row:347,kc,60,gɛnn,kindling,,,,patyal5
ingested,,348,legacy:20220913-patyal:row:348,ktg,60,gɛnn,kindling,,,,patyal5
ingested,,349,legacy:20220913-patyal:row:349,mand,4635,cakuṇṭh,all directions,,,,patyal5
ingested,,350,legacy:20220913-patyal:row:350,mand,4635,cakuṇṭhā,on all sides (everywhere),,,,patyal5
ingested,,351,legacy:20220913-patyal:row:351,kgr,4635,cakuṇṭh,,,,,patyal5
ingested,,352,legacy:20220913-patyal:row:352,mand,4710,cajj,"work, skill",,,,patyal5
ingested,,353,legacy:20220913-patyal:row:353,mand,4710,cajlā,,,,,patyal5
ingested,,354,legacy:20220913-patyal:row:354,mand,4710,cajyāṇā,,,,,patyal5
ingested,,355,legacy:20220913-patyal:row:355,dog,4710,cajj,,,,,patyal5
ingested,,356,legacy:20220913-patyal:row:356,S,4710,hāja,,,,,patyal5
ingested,,357,legacy:20220913-patyal:row:357,mand,e8,catrābṛā,"variegated, spotted",,,,patyal5
ingested,,358,legacy:20220913-patyal:row:358,dog,e8,catrābṛā,,,,,patyal5
ingested,,359,legacy:20220913-patyal:row:359,kgr,e8,catryābṛā,,,,,patyal5
ingested,,360,legacy:20220913-patyal:row:360,S,e8,ciṭakaḇaro,,,,,patyal5
ingested,,361,legacy:20220913-patyal:row:361,H,e8,citkabrā,,,,,patyal5
ingested,,362,legacy:20220913-patyal:row:362,mand,4620,cbāṭā,cross-roads,,,,patyal5
ingested,,363,legacy:20220913-patyal:row:363,mand,4620,cabāṭā,cross-roads,,,,patyal5
ingested,,364,legacy:20220913-patyal:row:364,dog,4620,cbāṭā,,,,,patyal5
ingested,,365,legacy:20220913-patyal:row:365,kgr,4620,cbāṭā,,,,,patyal5
ingested,,366,legacy:20220913-patyal:row:366,dog,4620,cabāṭā,,,,,patyal5
ingested,,367,legacy:20220913-patyal:row:367,kgr,4620,cabāṭā,,,,,patyal5
ingested,,368,legacy:20220913-patyal:row:368,mand,4873,carī,small reservoir of water (outside a pond or spring),,,,patyal5
ingested,,369,legacy:20220913-patyal:row:369,dog,4873,carī,,,,,patyal5
ingested,,370,legacy:20220913-patyal:row:370,bhat,4873,cárī,,,,,patyal5
ingested,,371,legacy:20220913-patyal:row:371,kul,4873,caḷī,,,,,patyal5
ingested,,372,legacy:20220913-patyal:row:372,mand,4873,caḷī,trench,,,,patyal5
ingested,,373,legacy:20220913-patyal:row:373,mand,e9,cuā̀khā,"insightful person, lit. four-eyed",,,,patyal5
ingested,,374,legacy:20220913-patyal:row:374,dog,e9,cuā̀khā,insightful person,,,,patyal5
ingested,,375,legacy:20220913-patyal:row:375,kgr,e9,cuā̀khā,overwise,,,,patyal5
ingested,,376,legacy:20220913-patyal:row:376,mand,43,hākh,eye,,,,patyal5
ingested,,377,legacy:20220913-patyal:row:377,mand,4626,caúaṭṭā,"market at cross-roads, name of a particular place in Mandi town",,,,patyal5
ingested,,378,legacy:20220913-patyal:row:378,mand,5006,chaiḷ,"good (looking), handsome, beautiful",,,,patyal5
ingested,,379,legacy:20220913-patyal:row:379,dog,5006,chaiḷ,,,,,patyal5
ingested,,380,legacy:20220913-patyal:row:380,kgr,5006,chaiḷ,,,,,patyal5
ingested,,381,legacy:20220913-patyal:row:381,bil,5006,chaiḷ,,,,,patyal5
ingested,,382,legacy:20220913-patyal:row:382,kul,5006,chyāḷ,,,,,patyal5
ingested,,383,legacy:20220913-patyal:row:383,mand,3756,chaur,shaving the head (by way of mourning),,,,patyal5
ingested,,384,legacy:20220913-patyal:row:384,N,3756,char,,,,,patyal5
ingested,,385,legacy:20220913-patyal:row:385,N,3756,chavar,,,,,patyal5
ingested,,386,legacy:20220913-patyal:row:386,mand,e10,jaṇdā,"father (used only contemptuously, it has lost its normal sense)",,,,patyal5
ingested,,387,legacy:20220913-patyal:row:387,kgr,e10,jaṇdā,,,,,patyal5
ingested,,388,legacy:20220913-patyal:row:388,bang,e10,jaṇtā,,,,,patyal5
ingested,,389,legacy:20220913-patyal:row:389,mand,5106,jaṇdī̆,mother (used mostly contemptuously),,,,patyal5
ingested,,390,legacy:20220913-patyal:row:390,mand,5118,janitar,bridal procession,,,,patyal5
ingested,,391,legacy:20220913-patyal:row:391,mand,5118,janittar,bridal procession,,,,patyal5
ingested,,392,legacy:20220913-patyal:row:392,mand,5118,janitru,member of bridal procession,,,,patyal5
ingested,,393,legacy:20220913-patyal:row:393,kgr,5118,janet,,,,,patyal5
ingested,,394,legacy:20220913-patyal:row:394,mand,10520,jūn,a meal,,,,patyal5
ingested,,395,legacy:20220913-patyal:row:395,mand,10535,jūn,"birth, transmigration",,,,patyal5
ingested,,396,legacy:20220913-patyal:row:396,dog,10535,jūn,,,,,patyal5
ingested,,397,legacy:20220913-patyal:row:397,kgr,10535,jūn,,,,,patyal5
ingested,,398,legacy:20220913-patyal:row:398,bil,10535,jūn,,,,,patyal5
ingested,,399,legacy:20220913-patyal:row:399,kul,10535,jūn,,,,,patyal5
ingested,,400,legacy:20220913-patyal:row:400,sirm,10535,juṇi,,,,,patyal5
ingested,,401,legacy:20220913-patyal:row:401,S,10535,jūni,,,,,patyal5
ingested,,402,legacy:20220913-patyal:row:402,mand,5486,ṭóṇā,"to touch, to seek by touch",,,,patyal5
ingested,,403,legacy:20220913-patyal:row:403,dog,5486,ṭóṇā,,,,,patyal5
ingested,,404,legacy:20220913-patyal:row:404,kgr,5486,ṭóṇā,,,,,patyal5
ingested,,405,legacy:20220913-patyal:row:405,bil,5486,ṭóṇā,,,,,patyal5
ingested,,406,legacy:20220913-patyal:row:406,kul,5486,ṭóṇā,,,,,patyal5
ingested,,407,legacy:20220913-patyal:row:407,sirm,5486,ṭóṇā,,,,,patyal5
ingested,,408,legacy:20220913-patyal:row:408,cam,5486,ṭóṇā,,,,,patyal5
ingested,,409,legacy:20220913-patyal:row:409,bhat,5486,ṭóṇā,,,,,patyal5
ingested,,410,legacy:20220913-patyal:row:410,mand,5418,ṭauṇā,deaf,,,,patyal5
ingested,,411,legacy:20220913-patyal:row:411,dog,5418,ṭauṇā,,,,,patyal5
ingested,,412,legacy:20220913-patyal:row:412,kgr,5418,ṭauṇā,,,,,patyal5
ingested,,413,legacy:20220913-patyal:row:413,bil,5418,ṭauṇā,,,,,patyal5
ingested,,414,legacy:20220913-patyal:row:414,cam,5418,ṭauṇā,,,,,patyal5
ingested,,415,legacy:20220913-patyal:row:415,sirm,5418,ṭauṇā,,,,,patyal5
ingested,,416,legacy:20220913-patyal:row:416,kul,5418,ṭauṇā,,,,,patyal5
ingested,,417,legacy:20220913-patyal:row:417,bhat,5418,ṭauṇā,,,,,patyal5
ingested,,418,legacy:20220913-patyal:row:418,mand,5779,trāmbā,copper,,,,patyal5
ingested,,419,legacy:20220913-patyal:row:419,mand,5779,tramaíṛā,,,,,patyal5
ingested,,420,legacy:20220913-patyal:row:420,mand,6013,trās,"fear, terror",,,,patyal5
ingested,,421,legacy:20220913-patyal:row:421,kgr,6013,trās,,,,,patyal5
ingested,,422,legacy:20220913-patyal:row:422,bil,6013,trās,,,,,patyal5
ingested,,423,legacy:20220913-patyal:row:423,dog,6013,trā́,,,,,patyal5
ingested,,424,legacy:20220913-patyal:row:424,mand,13797,thĩ́d,ghee,,,,patyal5
ingested,,425,legacy:20220913-patyal:row:425,mand,13797,thĩ́dā,"oily, greasy",,,,patyal5
ingested,,426,legacy:20220913-patyal:row:426,mand,13797,thándyāī,greasiness,,,,patyal5
ingested,,427,legacy:20220913-patyal:row:427,dog,13797,thĩ́d,,,,,patyal5
ingested,,428,legacy:20220913-patyal:row:428,kgr,13797,thĩ́d,,,,,patyal5
ingested,,429,legacy:20220913-patyal:row:429,dog,13797,thĩ́dā,,,,,patyal5
ingested,,430,legacy:20220913-patyal:row:430,kgr,13797,thĩ́dā,,,,,patyal5
ingested,,431,legacy:20220913-patyal:row:431,mand,6195,dalidar,"poverty, laziness",,,,patyal5
ingested,,432,legacy:20220913-patyal:row:432,mand,6195,daliddar,"poverty, laziness",,,,patyal5
ingested,,433,legacy:20220913-patyal:row:433,mand,6195,dalidri,"poor, lazy",,,,patyal5
ingested,,434,legacy:20220913-patyal:row:434,mand,6774,dāi,"wet nurse, midwife",,,,patyal5
ingested,,435,legacy:20220913-patyal:row:435,kgr,6774,dāi,,,,,patyal5
ingested,,436,legacy:20220913-patyal:row:436,mand,6290,dāj,dowry (in marriage),,,,patyal5
ingested,,437,legacy:20220913-patyal:row:437,dog,6290,dāj,,,,,patyal5
ingested,,438,legacy:20220913-patyal:row:438,kgr,6290,dāj,,,,,patyal5
ingested,,439,legacy:20220913-patyal:row:439,kul,6290,dāj,,,,,patyal5
ingested,,440,legacy:20220913-patyal:row:440,bil,6290,dāj,,,,,patyal5
ingested,,441,legacy:20220913-patyal:row:441,cam,6290,dāj,,,,,patyal5
ingested,,442,legacy:20220913-patyal:row:442,mand,6290,dājaṛ,that which is given or received as dowry,,,,patyal5
ingested,,443,legacy:20220913-patyal:row:443,mand,6405,dundā,having two teeth (said of a calf),,,,patyal5
ingested,,444,legacy:20220913-patyal:row:444,mand,6405,dundu,,,,,patyal5
ingested,,445,legacy:20220913-patyal:row:445,mand,e11,deǒṭṭhaḷ,god's place (i.e. temple),,,,patyal5
ingested,,446,legacy:20220913-patyal:row:446,mand,10777,drvāch,the beads of the tree Elaeocarpus ganitrus (rosary beads),,,,patyal5
ingested,,447,legacy:20220913-patyal:row:447,kgr,10777,drāch,,,,,patyal5
ingested,,448,legacy:20220913-patyal:row:448,mand,6717,dhaṇ,herd of cattle,,,,patyal5
ingested,,449,legacy:20220913-patyal:row:449,mand,6796,dhām,big feast at the marriage ceremony or at some other festivity etc.,,,,patyal5
ingested,,450,legacy:20220913-patyal:row:450,kul,6796,dhām,,,,,patyal5
ingested,,451,legacy:20220913-patyal:row:451,sirm,6796,dhām,,,,,patyal5
ingested,,452,legacy:20220913-patyal:row:452,dog,6796,tām,,,,,patyal5
ingested,,453,legacy:20220913-patyal:row:453,kgr,6796,tām,,,,,patyal5
ingested,,454,legacy:20220913-patyal:row:454,bil,6796,tām,,,,,patyal5
ingested,,455,legacy:20220913-patyal:row:455,bhat,6796,tām,,,,,patyal5
ingested,,456,legacy:20220913-patyal:row:456,mand,6767,dhauḷā,white (of hair),,,,patyal5
ingested,,457,legacy:20220913-patyal:row:457,dog,6767,dhauḷā,,,,,patyal5
ingested,,458,legacy:20220913-patyal:row:458,kgr,6767,dhauḷā,,,,,patyal5
ingested,,459,legacy:20220913-patyal:row:459,mand,679,dhraṅg,paralysis,,,,patyal5
ingested,,460,legacy:20220913-patyal:row:460,dog,679,dàraṅg,,,,,patyal5
ingested,,461,legacy:20220913-patyal:row:461,kgr,679,dàraṅg,,,,,patyal5
ingested,,462,legacy:20220913-patyal:row:462,dog,679,adàraṅg,,,,,patyal5
ingested,,463,legacy:20220913-patyal:row:463,kgr,679,adàraṅg,,,,,patyal5
ingested,,464,legacy:20220913-patyal:row:464,S,679,adharaṅga,,,,,patyal5
ingested,,465,legacy:20220913-patyal:row:465,mand,7458,nakās,exit,,,,patyal5
ingested,,466,legacy:20220913-patyal:row:466,dog,7458,nakās,,,,,patyal5
ingested,,467,legacy:20220913-patyal:row:467,kgr,7458,nakās,,,,,patyal5
ingested,,468,legacy:20220913-patyal:row:468,mand,6947,naṇdoi,husband's sister's husband,,,,patyal5
ingested,,469,legacy:20220913-patyal:row:469,dog,6947,naṇdoiyā,,,,,patyal5
ingested,,470,legacy:20220913-patyal:row:470,kgr,6947,naṇdoi,,,,,patyal5
ingested,,471,legacy:20220913-patyal:row:471,kgr,6947,naṇdoiyā,,,,,patyal5
ingested,,472,legacy:20220913-patyal:row:472,bhat,6947,naṇdoi,,,,,patyal5
ingested,,473,legacy:20220913-patyal:row:473,cam,6947,naṇdoi,,,,,patyal5
ingested,,474,legacy:20220913-patyal:row:474,sirm,6947,naṇdoiyā,,,,,patyal5
ingested,,475,legacy:20220913-patyal:row:475,sirm,6947,naṇdoi,,,,,patyal5
ingested,,476,legacy:20220913-patyal:row:476,bil,6947,naṇdoi,,,,,patyal5
ingested,,477,legacy:20220913-patyal:row:477,mand,6946,naṛān,husband's sister,,,,patyal5
ingested,,478,legacy:20220913-patyal:row:478,mand,6946,naṇd,,,,,patyal5
ingested,,479,legacy:20220913-patyal:row:479,mand,6946,naṇad,,,,,patyal5
ingested,,480,legacy:20220913-patyal:row:480,kgr,6946,naṇān,,,,,patyal5
ingested,,481,legacy:20220913-patyal:row:481,dog,6946,naṇān,,,,,patyal5
ingested,,482,legacy:20220913-patyal:row:482,bil,6946,naṇān,,,,,patyal5
ingested,,483,legacy:20220913-patyal:row:483,kul,6946,naṇān,,,,,patyal5
ingested,,484,legacy:20220913-patyal:row:484,bhat,6946,naṇd,,,,,patyal5
ingested,,485,legacy:20220913-patyal:row:485,sirm,6946,naṇd,,,,,patyal5
ingested,,486,legacy:20220913-patyal:row:486,bhat,6946,naṇad,,,,,patyal5
ingested,,487,legacy:20220913-patyal:row:487,sirm,6946,naṇad,,,,,patyal5
ingested,,488,legacy:20220913-patyal:row:488,mand,7233,namantar,"invitation to the manes on the previous evening of the fourth death anniversary, also the entire ceremony performed on this day is known by this name",,,,patyal5
ingested,,489,legacy:20220913-patyal:row:489,mand,7233,namanttar,"invitation to the manes on the previous evening of the fourth death anniversary, also the entire ceremony performed on this day is known by this name",,,,patyal5
ingested,,490,legacy:20220913-patyal:row:490,dog,7233,nemæ̃ntar,,,,,patyal5
ingested,,491,legacy:20220913-patyal:row:491,dog,7233,nemãtar,,,,,patyal5
ingested,,492,legacy:20220913-patyal:row:492,dog,7233,nemæ̃nttar,,,,,patyal5
ingested,,493,legacy:20220913-patyal:row:493,dog,7233,nemãttar,,,,,patyal5
ingested,,494,legacy:20220913-patyal:row:494,kgr,7233,kaṇmantar,,,,,patyal5
ingested,,495,legacy:20220913-patyal:row:495,mand,7011,nalvātrā,one of nine days of Ashvina,,,,patyal5
ingested,,496,legacy:20220913-patyal:row:496,mand,303,nĩdrā,sleeplessness,,,,patyal5
ingested,,497,legacy:20220913-patyal:row:497,kgr,303,nĩdrā,,,,,patyal5
ingested,,498,legacy:20220913-patyal:row:498,dog,303,nī̃drā,,,,,patyal5
ingested,,499,legacy:20220913-patyal:row:499,mand,7266,nirnā,empty (bellied),,,,patyal5
ingested,,500,legacy:20220913-patyal:row:500,dog,7266,nernā,,,,,patyal5
ingested,,501,legacy:20220913-patyal:row:501,kgr,7266,nirne,,,,,patyal5
ingested,,502,legacy:20220913-patyal:row:502,sirm,7266,ninā,,,,,patyal5
ingested,,503,legacy:20220913-patyal:row:503,sirm,7266,nirnā,,,,,patyal5
ingested,,504,legacy:20220913-patyal:row:504,S,7266,nirāno,,,,,patyal5
ingested,,505,legacy:20220913-patyal:row:505,mand,13801,nū̀s,son's wife,,,,patyal5
ingested,,506,legacy:20220913-patyal:row:506,dog,13801,nū̃́,,,,,patyal5
ingested,,507,legacy:20220913-patyal:row:507,kgr,13801,nū̃́,,,,,patyal5
ingested,,508,legacy:20220913-patyal:row:508,mand,7233,nyũdrā,invitation,,,,patyal5
ingested,,509,legacy:20220913-patyal:row:509,mand,7233,nyũdru,invitee for a wedding,,,,patyal5
ingested,,510,legacy:20220913-patyal:row:510,kul,7233,nyũdra,,,,,patyal5
ingested,,511,legacy:20220913-patyal:row:511,kgr,7233,nyũdā,,,,,patyal5
ingested,,512,legacy:20220913-patyal:row:512,kgr,7233,nyũdar,,,,,patyal5
ingested,,513,legacy:20220913-patyal:row:513,kgr,7233,nyũdrā,,,,,patyal5
ingested,,514,legacy:20220913-patyal:row:514,kgr,7233,nyũddar,,,,,patyal5
ingested,,515,legacy:20220913-patyal:row:515,dog,7233,nī̃drā,,,,,patyal5
ingested,,516,legacy:20220913-patyal:row:516,bhat,7233,nyũdar,,,,,patyal5
ingested,,517,legacy:20220913-patyal:row:517,bhat,7233,nyũddar,,,,,patyal5
ingested,,518,legacy:20220913-patyal:row:518,bil,7233,nyũdā,,,,,patyal5
ingested,,519,legacy:20220913-patyal:row:519,sirm,7233,neotā,,,,,patyal5
ingested,,520,legacy:20220913-patyal:row:520,mand,7239,nvāṇ,measurement,,,,patyal5
ingested,,521,legacy:20220913-patyal:row:521,bil,7239,nvāŏ,,,,,patyal5
ingested,,522,legacy:20220913-patyal:row:522,mand,7990,pchvāṛā,back part of house,,,,patyal5
ingested,,523,legacy:20220913-patyal:row:523,mand,7990,pachvāṛā,back part of house,,,,patyal5
ingested,,524,legacy:20220913-patyal:row:524,kgr,7990,pachvāṛā,,,,,patyal5
ingested,,525,legacy:20220913-patyal:row:525,dog,7990,pacvāṛ,,,,,patyal5
ingested,,526,legacy:20220913-patyal:row:526,bhat,7990,pacyāṛā,,,,,patyal5
ingested,,527,legacy:20220913-patyal:row:527,mand,8187,ptandar,"another father, stepfather (abusively)",,,,patyal5
ingested,,528,legacy:20220913-patyal:row:528,dog,8187,ptandar,,,,,patyal5
ingested,,529,legacy:20220913-patyal:row:529,kgr,8187,ptandar,,,,,patyal5
ingested,,530,legacy:20220913-patyal:row:530,mand,8187,patandar,"another father, stepfather (abusively)",,,,patyal5
ingested,,531,legacy:20220913-patyal:row:531,dog,8187,patandar,,,,,patyal5
ingested,,532,legacy:20220913-patyal:row:532,kgr,8187,patandar,,,,,patyal5
ingested,,533,legacy:20220913-patyal:row:533,mand,7767,pādhar,plain ground,,,,patyal5
ingested,,534,legacy:20220913-patyal:row:534,mand,7767,pādhrā,,,,,patyal5
ingested,,535,legacy:20220913-patyal:row:535,kgr,7767,pā́dar,,,,,patyal5
ingested,,536,legacy:20220913-patyal:row:536,kgr,7767,pádrā,,,,,patyal5
ingested,,537,legacy:20220913-patyal:row:537,mand,8073,paĩṭrā,stepping stone,,,,patyal5
ingested,,538,legacy:20220913-patyal:row:538,dog,8073,paĩṭrā,,,,,patyal5
ingested,,539,legacy:20220913-patyal:row:539,kgr,8073,paĩṭrā,,,,,patyal5
ingested,,540,legacy:20220913-patyal:row:540,mand,8054,pyāḷ,lower world,,,,patyal5
ingested,,541,legacy:20220913-patyal:row:541,kgr,8054,pyāḷ,,,,,patyal5
ingested,,542,legacy:20220913-patyal:row:542,mand,8755,pralau,destruction of the world,,,,patyal5
ingested,,543,legacy:20220913-patyal:row:543,kgr,8755,pralyā,,,,,patyal5
ingested,,544,legacy:20220913-patyal:row:544,mand,11421,baggā,white (of cattle),,,,patyal5
ingested,,545,legacy:20220913-patyal:row:545,dog,11421,baggā,,,,,patyal5
ingested,,546,legacy:20220913-patyal:row:546,kgr,11421,baggā,,,,,patyal5
ingested,,547,legacy:20220913-patyal:row:547,mand,e12,bajantar,musical instruments,,,,patyal5
ingested,,548,legacy:20220913-patyal:row:548,mand,e12,bajanttar,musical instruments,,,,patyal5
ingested,,549,legacy:20220913-patyal:row:549,mand,e12,bajantri,,,,,patyal5
ingested,,550,legacy:20220913-patyal:row:550,mand,11401,barsoā,new year's day,,,,patyal5
ingested,,551,legacy:20220913-patyal:row:551,kgr,11401,basoā,,,,,patyal5
ingested,,552,legacy:20220913-patyal:row:552,mand,11990,birṭ,bird dung,,,,patyal5
ingested,,553,legacy:20220913-patyal:row:553,mand,9716,baúḷd,bull,,,,patyal5
ingested,,554,legacy:20220913-patyal:row:554,kgr,9716,báḷd,,,,,patyal5
ingested,,555,legacy:20220913-patyal:row:555,dog,9716,báḷd,,,,,patyal5
ingested,,556,legacy:20220913-patyal:row:556,sirm,9716,bɔ́ḷd,,,,,patyal5
ingested,,557,legacy:20220913-patyal:row:557,mand,11628,byāli,supper,,,,patyal5
ingested,,558,legacy:20220913-patyal:row:558,Ku,11628,byāli,yesterday,,,,patyal5
ingested,,559,legacy:20220913-patyal:row:559,Garh,11628,byāli,yesterday,,,,patyal5
ingested,,560,legacy:20220913-patyal:row:560,mand,9486,bacchyā́ru,beggar,,,,patyal5
ingested,,561,legacy:20220913-patyal:row:561,mand,9377,bhadrā,shaving head in mourning,,,,patyal5
ingested,,562,legacy:20220913-patyal:row:562,kul,9377,bhadrā,,,,,patyal5
ingested,,563,legacy:20220913-patyal:row:563,dog,9377,pàdrā,,,,,patyal5
ingested,,564,legacy:20220913-patyal:row:564,kgr,9377,pàdrā,,,,,patyal5
ingested,,565,legacy:20220913-patyal:row:565,bil,9377,pàdrā,,,,,patyal5
ingested,,566,legacy:20220913-patyal:row:566,bhat,9377,pàdra,,,,,patyal5
ingested,,567,legacy:20220913-patyal:row:567,mand,9488,bhicchu,beggar,,,,patyal5
ingested,,568,legacy:20220913-patyal:row:568,kgr,9488,pìkkhu,,,,,patyal5
ingested,,569,legacy:20220913-patyal:row:569,N,9488,bhicchuk,,,,,patyal5
ingested,,570,legacy:20220913-patyal:row:570,mand,9486,bhīch,alms,,,,patyal5
