wiir-6221311,Indo-ir,sambʰārás,"a storage, warehouse, reservoir; provisions, materials, necessaries for a particular task","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/sambʰārás, revision 89912678]"
wiir-6221693,Indo-ir,-nás,,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/-nás, revision 88451544]"
wiir-6227876,Indo-ir,ćarHáts,"autumn, summer; year","mayrhofer1992ewaia[s.v. śarád-, p. 616];wodtko2008nil[p. 414];lipp2009palatale[p. 39];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćarHáts, revision 92152273]"
wiir-6229114,Indo-ir,ȷ́ā́mātā,son-in-law,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ȷ́ā́mātā, revision 88895624]"
wiir-6232130,Indo-ir,úštras,camel; buffalo,"mayrhofer1992ewaia[s.v. ústra-, p. 237-238];IEW[s.v. 3. u̯es-, p. 1171-1173];lubotsky1999substratum;klein2017hchiel[p. 1948];mallory2006oipiew[p. 140];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/úštras, revision 92152274]"
wiir-6232200,Indo-ir,Hr̥tás,true,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hr̥tás, revision 90106909]"
wiir-6232566,Indo-ir,ȷ́ráyas,"expanse, vastness; ocean","lubotsky1999substratum;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ȷ́ráyas, revision 92152309]"
wiir-6232569,Indo-ir,udrás,otter,"abaev1958osetinskogo[p. 120];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/udrás, revision 92152233]"
wiir-6237100,Indo-ir,wáktram,mouth,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/wáktram, revision 76138136]"
wiir-6237127,Indo-ir,nidráH,"sleep, slumber","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/nidráH, revision 89016022]"
wiir-6239587,Indo-ir,wr̥ćšás,tree,"mayrhofer1992ewaia[s.v. vṛkṣá- - VṚJ, p. 572];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/wr̥ćšás, revision 92152243]"
wiir-6239837,Indo-ir,warāȷ́ʰás,boar,"lubotsky1999substratum;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/warāȷ́ʰás, revision 92171847]"
wiir-6242007,Indo-ir,ćapʰás,hoof (of an animal),"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćapʰás, revision 84546060]"
wiir-6242015,Indo-ir,saȷ́ʰásram,one thousand,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/saȷ́ʰásram, revision 90741556]"
wiir-6242458,Indo-ir,páćšma,"fine hair, bristles; wool, fleece","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/páćšma, revision 91591826]"
wiir-6244846,Indo-ir,ȷ́aluš,leech,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ȷ́aluš, revision 92152305]"
wiir-6245252,Indo-ir,sáynaH,"army, troop; horde, band (of invaders, attackers)","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/sáynaH, revision 91690367]"
wiir-6245542,Indo-ir,mr̥Hdʰā́,"forehead, head","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mr̥Hdʰā́, revision 92152138]"
wiir-6245581,Indo-ir,muštíš,fist,"mallory1997eiec[s.v. *mustí-, p. 255];lubotsky2011iail[s.v. muṣṭí-, p. 319-320];bailey1979khotan[s.v. muṣṭu];rastorgueva2000esija[p. 389];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/muštíš, revision 92152143]"
wiir-6245673,Indo-ir,súraH,"wine, liquor, alcohol; any fermented drink, milk, juice etc; nectar, any intoxicating drink","lubotsky2011iail[s.v. súrā-, p. 482];CDIAL[s.v. súrā];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/súraH, revision 92152209]"
wiir-6245898,Indo-ir,ȷ́iȷ́ʰwáH,tongue,"rastorgueva2000esija;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ȷ́iȷ́ʰwáH, revision 92152308]"
wiir-6250528,Indo-ir,bʰáHmas,"light, splendor, radiance","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/bʰáHmas, revision 88459952]"
wiir-6250956,Indo-ir,ȷ́aHtás,"begotten, produced; child, son, offspring","cheung2007ediv[p. 465-466];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ȷ́aHtás, revision 92171866]"
wiir-6250961,Indo-ir,duš-,bad,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/duš-, revision 87170679]"
wiir-6253200,Indo-ir,yaHtúš,"sorcery, witchcraft, black-magic","mallory1997eiec[p. 362];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/yaHtúš, revision 92152258]"
wiir-6253256,Indo-ir,ćráyHyas,"better, preferable","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćráyHyas, revision 92039224]"
wiir-6253427,Indo-ir,miždʰám,reward,"sandell2014lengthening[p. 183];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/miždʰám, revision 90918279]"
wiir-6253439,Indo-ir,mádʰu,honey; wine,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mádʰu, revision 91588778]"
wiir-6253491,Indo-ir,dyáti,to bind,"cheung2007ediv[s.v. daH<sup>4</sup>];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dyáti, revision 92152013]"
wiir-6253531,Indo-ir,sáras,"marsh, water","mayrhofer1992ewaia[p. 708];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/sáras, revision 92152200]"
wiir-6265369,Indo-ir,ȷ́antúš,"offspring, child; creature, person; tribe, clan","mayrhofer1992ewaia[p. 570];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ȷ́antúš, revision 92152307]"
wiir-6265755,Indo-ir,daH-,give,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/daH-, revision 88087234]"
wiir-6277024,Indo-ir,Hr̥ȷ́úš,"straight, upright; just, right; correctly; in a straight manner","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hr̥ȷ́úš, revision 83077997]"
wiir-6282403,Indo-ir,Háwgas,"might, bodily strength, vigour","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Háwgas, revision 91142815]"
wiir-6283077,Indo-ir,dʰráwgʰas,"lie, deception; treachery; offence","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dʰráwgʰas, revision 88899514]"
wiir-6284349,Indo-ir,suH-,"pig, swine, hog","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/suH-, revision 89383734]"
wiir-6285761,Indo-ir,čatwā́ras,four,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/čatwā́ras, revision 90070797]"
wiir-6286954,Indo-ir,saw-,"to press out, extract","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/saw-, revision 91010717]"
wiir-6289712,Indo-ir,káwHiš,"seer, poet; institutor of religious rites; insightful, wise","CDIAL[s.v. kaví];mayrhofer1992ewaia[p. 328-9];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/káwHiš, revision 88041512]"
wiir-6302597,Indo-ir,aryamā́,"fellow, companion; member of one's tribe or clan; name of a deity: Aryaman, Aryomen","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/aryamā́, revision 92151986]"
wiir-6302618,Indo-ir,bʰaH-,"to shine, be bright","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/bʰaH-, revision 88087229]"
wiir-6302666,Indo-ir,Hwas-,"to dwell, inhabit; to stay (a night)","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hwas-, revision 88087215]"
wiir-6303034,Indo-ir,kŕ̥miš,worm,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/kŕ̥miš, revision 92120126]"
wiir-6305801,Indo-ir,Háyas,a metal; copper,"lubotsky2011iail[s.v. áyas-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Háyas, revision 92152102]"
wiir-6307115,Indo-ir,ȷ́ʰáwtram,"libation, offering, sacrifice","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ȷ́ʰáwtram, revision 91476908]"
wiir-6307757,Indo-ir,adᶻdʰáH,"known, true","lipp2009palatale[p. 197];rix2001liv[s.v. *Hedʰ-¹];IEW[s.v. 1. med-, p. 45];rastorgueva2000esija[s.v. *azdā-];mayrhofer1992ewaia[s.v. addhā];klein2017hchiel[p. 1879];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/adᶻdʰáH, revision 92151983]"
wiir-6307781,Indo-ir,(H)adʰás,"below, downwards","lubotsky2011iail[s.v. adhás, p. 11-12];dunkel2014lipp[p. 47];rastorgueva2000esija[s.v. *adah, p. 80-81];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/(H)adʰás, revision 92151974]"
wiir-6309373,Indo-ir,smar-,to remember,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/smar-, revision 88087254]"
wiir-6309412,Indo-ir,smárati,"to remember, recollect","lubotsky2011iail[s.v. smar];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/smárati, revision 92152214]"
wiir-6309449,Indo-ir,suHargás,heaven,"lubotsky2011iail[s.v. svargá-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/suHargás, revision 92152195]"
wiir-6312180,Indo-ir,Hrawdʰás,"red metal, copper","lubotsky2011iail;CDIAL[s.v. lōhá];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hrawdʰás, revision 92152054]"
wiir-6312202,Indo-ir,ćšáytram,"land, region","lubotsky2011iail;CDIAL[s.v. kṣḗtra];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćšáytram, revision 92152291]"
wiir-6312214,Indo-ir,ráyknas,"property left, inheritance","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ráyknas, revision 92152185]"
wiir-6312462,Indo-ir,daHiwā́,husband's brother,"lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/daHiwā́, revision 92152006]"
wiir-6312492,Indo-ir,dʰúgʰHtā,daughter,"lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dʰúgʰHtā, revision 92152023]"
wiir-6312508,Indo-ir,mā́Has,moon; month,"lubotsky2011iail;CDIAL[s.v. māˊsa];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mā́Has, revision 92152150]"
wiir-6313352,Indo-ir,pr̥tʰúš,"broad, wide","lubotsky2011iail[s.v. pṛthú-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/pr̥tʰúš, revision 92152171]"
wiir-6323621,Indo-ir,Háȷ́ras,"field, pasture","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Háȷ́ras, revision 92171794]"
wiir-6329620,Indo-ir,Hantár,"between, into, within","lubotsky2011iail[s.v. antár, p. 35];dunkel2014lipp[p. 237];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hantár, revision 92152042]"
wiir-6334589,Indo-ir,Hsatyás,"true, real","lubotsky2011iail[s.v. satyá-, p. 451];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hsatyás, revision 92152068]"
wiir-6335946,Indo-ir,HbʰrúHs,eyebrow,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/HbʰrúHs, revision 90776364]"
wiir-6336222,Indo-ir,Hrámati,"to rest, relax","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hrámati, revision 92152057]"
wiir-6336522,Indo-ir,ȷ́ʰángʰas,"ankle, shank","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ȷ́ʰángʰas, revision 92152318]"
wiir-6336604,Indo-ir,grā́mas,"bunch, pile, bundle, collection","rastorgueva2000esija[p. 290];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/grā́mas, revision 92152031]"
wiir-6341915,Indo-ir,bʰarȷ́ʰíš,pillow; bed or layer of grass,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/bʰarȷ́ʰíš, revision 89791920]"
wiir-6342150,Indo-ir,griHwáH,"neck, throat","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/griHwáH, revision 92152030]"
wiir-6342256,Indo-ir,mŕ̥tas,"mortal, man","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mŕ̥tas, revision 92152148]"
wiir-6342267,Indo-ir,mr̥tás,dead; mortal,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mr̥tás, revision 91722085]"
wiir-6342268,Indo-ir,mártyas,"mortal, man","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mártyas, revision 92152146]"
wiir-6342290,Indo-ir,Háćšas,axle,"lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Háćšas, revision 92152105]"
wiir-6343724,Indo-ir,Hnā́kš,nail,"lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hnā́kš, revision 92171780]"
wiir-6343848,Indo-ir,nadíH,river,"lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/nadíH, revision 92152149]"
wiir-6343863,Indo-ir,ní,"down, downwards; in, into; engrave, inscribe","lubotsky2011iail;strand[s.v. ni];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ní, revision 92152163]"
wiir-6345096,Indo-ir,ćukrás,"white, bright; resplendent","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćukrás, revision 88599033]"
wiir-6345151,Indo-ir,namrás,"submissive, humble","mayrhofer1992ewaia;lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/namrás, revision 92152153]"
wiir-6346275,Indo-ir,čárma,"skin; hide, pelt","mayrhofer1992ewaia[s.v. cárman-, p. 537];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/čárma, revision 92152294]"
wiir-6348157,Indo-ir,bíHȷ́am,seed; semen,"lubotsky1999substratum;lubotsky2011iail[s.v. bī́ja-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/bíHȷ́am, revision 92151991]"
wiir-6348258,Indo-ir,maćšú,"quickly, rapidly","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/maćšú, revision 91454478]"
wiir-6348264,Indo-ir,mazdʰáH,"wisdom, intelligence","lubotsky2011iail;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mazdʰáH, revision 92152130]"
wiir-6348343,Indo-ir,snušáH,daughter-in-law,"lubotsky2011iail[s.v. snuṣā́-, p. 462];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/snušáH, revision 92152216]"
wiir-6361007,Indo-ir,kʰáHs,"well, spring, source","lubotsky2011iail[s.v. khā́-, p. 277];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/kʰáHs, revision 91806473]"
wiir-6364802,Indo-ir,tŕ̥šnas,thirst,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/tŕ̥šnas, revision 67559271]"
wiir-6373334,Indo-ir,Hsúškas,"dry, dried out","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hsúškas, revision 88672139]"
wiir-6379404,Indo-ir,Haratníš,elbow,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Haratníš, revision 84284620]"
wiir-6383504,Indo-ir,Hákši,eye,"wodtko2008nil;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hákši, revision 91613529]"
wiir-6383514,Indo-ir,ukšā́,bull,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ukšā́, revision 92152236]"
wiir-6383517,Indo-ir,káćšas,armpit,"CDIAL[s.v. kákṣa];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/káćšas, revision 92152120]"
wiir-6383518,Indo-ir,Háȷ́ati,"to drive, lead","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Háȷ́ati, revision 91600123]"
wiir-6383841,Indo-ir,walkás,"bark, leaf","lubotsky2011iail[p. 548];mayrhofer1992ewaia[p. 525-6];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/walkás, revision 92152239]"
wiir-6384042,Indo-ir,Hárbʰas,"orphan; youth, child; young; small","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hárbʰas, revision 91010652]"
wiir-6384091,Indo-ir,Hárdʰas,"division, half","lubotsky2011iail[s.v. árdha, p. 52];mayrhofer1992ewaia[s.v. árdha-, p. 119];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hárdʰas, revision 92152095]"
wiir-6388723,Indo-ir,parnám,"leaf; feather, wing","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/parnám, revision 89155036]"
wiir-6390323,Indo-ir,kapáwtas,"grey-blue; pigeon, dove","lubotsky2011iail[s.v. kapóta-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/kapáwtas, revision 92152112]"
wiir-6390712,Indo-ir,kapā́las,skull,"CDIAL[s.v. kapā́la];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/kapā́las, revision 87245930]"
wiir-6391241,Indo-ir,gr̥Híš,mountain,"cantera2017phonology;CDIAL[s.v. girí];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/gr̥Híš, revision 92152032]"
wiir-6391390,Indo-ir,táćšā,"carpenter, woodcutter","mayrhofer1992ewaia[s.v. tákṣan-, p. 613-4];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/táćšā, revision 92152231]"
wiir-6391593,Indo-ir,takrám,buttermilk,"mayrhofer1992ewaia[p. 611-612];CDIAL[s.v. takrá];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/takrám, revision 67621341]"
wiir-6394065,Indo-ir,wálćas,hair,"mayrhofer1992ewaia[s.v. vṛkṣá- - VṚJ, p. 572];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/wálćas, revision 92152246]"
wiir-6394071,Indo-ir,anćúš,the soma plant,"lubotsky1999substratum;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/anćúš, revision 92151985]"
wiir-6394551,Indo-ir,marwíš,ant,"mallory1997eiec[p. 24];CDIAL;devaan2003avestanvowels;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/marwíš, revision 92171806]"
wiir-6398802,Indo-ir,sinȷ́ʰás,lion,"mayrhofer1992ewaia[p. 727];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/sinȷ́ʰás, revision 92171828]"
wiir-6398842,Indo-ir,bʰagás,"portion, part, share, allotment; fate, destiny; ""the dispenser""; a god","rastorgueva2000esija[p. 48];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/bʰagás, revision 92171764]"
wiir-6398978,Indo-ir,stríH,a woman,"klein2017hchiel[p. 1951];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/stríH, revision 92152218]"
wiir-6400673,Indo-ir,parut,last year,"mayrhofer1992ewaia[s.v. parut, p. 94-95];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/parut, revision 84497810]"
wiir-6405413,Indo-ir,Hr̥ȷ́ipyás,"straight-flying; something straight-flying, falcon, eagle","mayrhofer1992ewaia[s.v. ṛjipyá-, p. 250-251];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hr̥ȷ́ipyás, revision 92152069]"
wiir-6406549,Indo-ir,múHs,mouse,"lubotsky2011iail[s.v. míṣ-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/múHs, revision 92152147]"
wiir-6407575,Indo-ir,Hrawpāćás,fox; jackal,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hrawpāćás, revision 92171781]"
wiir-6408474,Indo-ir,ȷ́ʰr̥Hanyam,gold,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ȷ́ʰr̥Hanyam, revision 90089730]"
wiir-6409193,Indo-ir,ráwčas,day; light,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ráwčas, revision 91939490]"
wiir-6410127,Indo-ir,ćráwniš,buttocks,"lubotsky2011iail;CDIAL[s.v. śrṓṇi];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćráwniš, revision 92152279]"
wiir-6422724,Indo-ir,Hmaygʰás,cloud,"lubotsky2011iail[s.v. meghá-];rastorgueva2000esija[p. 140—142];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hmaygʰás, revision 92152056]"
wiir-6427173,Indo-ir,wítastiš,span (as a measure of length),"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/wítastiš, revision 84285914]"
wiir-6428287,Indo-ir,ćuHrás,strong,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćuHrás, revision 91554891]"
wiir-6429779,Indo-ir,agrúHs,an unmarried girl; a virgin,"martinez2014avestan;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/agrúHs, revision 92151981]"
wiir-6445164,Indo-ir,pr̥šćáti,to ask,"lipp2009palatale[p. 176];cheung2007ediv[s.v. *fras/prs];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/pr̥šćáti, revision 92152174]"
wiir-6445169,Indo-ir,náćyati,"to perish, be lost; to disappear","cheung2007ediv[s.v. *nas, p. 282];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/náćyati, revision 92152164]"
wiir-6445185,Indo-ir,Hártʰam,"affair, occurrence; object, thing; purpose","mayrhofer1992ewaia[s.v. ártha-, p. 117];lubotsky2011iail[s.v. ártha-, p. 55];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hártʰam, revision 92152098]"
wiir-6445654,Indo-ir,Hangúštʰas,thumb; big toe; finger,"lubotsky2011iail[s.v. aṅgus·t·há-, p. 32];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hangúštʰas, revision 92152045]"
wiir-6446790,Indo-ir,náyȷ́žʰam,"sharp tip, spear","mayrhofer1992ewaia[s.v. NIKṢ, p. 41];rastorgueva2000esija[p. 443–446];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/náyȷ́žʰam, revision 92307120]"
wiir-6447470,Indo-ir,púšćas,tail,"lubotsky1999substratum[p. 10];CDIAL[s.v. púccha];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/púšćas, revision 92152181]"
wiir-6449638,Indo-ir,ȷ́ānáHti,to know,"CDIAL[s.v. jānā́ti];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ȷ́ānáHti, revision 87257184]"
wiir-6450745,Indo-ir,ćr̥náwti,"to listen, hear","rix2001liv[p. 334];cheung2007ediv[s.v. *srau];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćr̥náwti, revision 92152282]"
wiir-6451675,Indo-ir,udáras,"belly, abdomen, stomach","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/udáras, revision 92152232]"
wiir-6451880,Indo-ir,ud-,"up, upwards, away, out of","mayrhofer1992ewaia[s.v. úd, p. 214];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ud-, revision 92171842]"
wiir-6451956,Indo-ir,utˢčáH,"above, upwards","lipp2009palatale[p. 197];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/utˢčáH, revision 92152240]"
wiir-6452466,Indo-ir,sáȷ́ʰas,"power, strength","lubotsky2011iail[s.v. sáhas-];CDIAL[s.v. sáhas];rastorgueva2000esija[s.v. *haźah-, p. 393];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/sáȷ́ʰas, revision 87170915]"
wiir-6453268,Indo-ir,kr̥ćás,"thin, emaciated; lean","lubotsky2011iail[s.v. kr̥śá-, p. 283];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/kr̥ćás, revision 88888868]"
wiir-6454175,Indo-ir,utˢtamás,"highest, most elevated","mayrhofer1992ewaia[s.v. úttara-, p. 213];dunkel2014lipp[p. 827];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/utˢtamás, revision 92152235]"
wiir-6456135,Indo-ir,-tamas,,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/-tamas, revision 91664019]"
wiir-6457155,Indo-ir,-ma,,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/-ma, revision 91481496]"
wiir-6463869,Indo-ir,was,,"lubotsky2011iail[s.v. vas, p. 565];klein2017hchiel[p. 1904];dunkel2014lipp[p. 856];martinez2014avestan[p. 71];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/was, revision 85776827]"
wiir-6464724,Indo-ir,bʰiš-,"to heal; to cure; medicine, medicinal herb","mayrhofer1992ewaia[s.v. BHID - bhiṣáj-, p. 264-265];rastorgueva2000esija[p. 62];cheung2007ediv[s.v. *bišaz];lubotsky1999substratum;lubotsky2011iail[s.v. bhis.áj-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/bʰiš-, revision 92151998]"
wiir-6468013,Indo-ir,bʰárati,to bear; to carry; to take (away),"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/bʰárati, revision 88096974]"
wiir-6468016,Indo-ir,bʰáwdʰati,to be awake,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/bʰáwdʰati, revision 91726409]"
wiir-6471387,Indo-ir,ćráwas,fame,"CDIAL[s.v. śrávas];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/ćráwas, revision 87390960]"
wiir-6471397,Indo-ir,-tás,,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/-tás, revision 89497953]"
wiir-6471408,Indo-ir,suHnúš,son,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/suHnúš, revision 90321088]"
wiir-6471418,Indo-ir,Háǰʰiš,snake,"lubotsky2011iail[s.v. áhi-, p. 18];mayrhofer1992ewaia[s.v. áhi-, p. 156];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Háǰʰiš, revision 92152109]"
wiir-6471420,Indo-ir,tawtáH,"people, folk; crowd, masses","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/tawtáH, revision 88096978]"
wiir-6471657,Indo-ir,HásHr̥,blood,"wiktionary-piir[Reconstruction:Proto-Indo-Iranian/HásHr̥, revision 84334553]"
wiir-6471826,Indo-ir,HyúHā,"youthful, young","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/HyúHā, revision 91554865]"
wiir-6472191,Indo-ir,sráwtas,"river; current, torrent","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/sráwtas, revision 88673258]"
wiir-6473164,Indo-ir,Hwásati,"to dwell, live; to stay, spend the night","CDIAL[s.v. vásati];cheung2007ediv[s.v. *Hṷah², p. 202-203];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Hwásati, revision 92152077]"
wiir-6474396,Indo-ir,dʰawgʰ-,to milk,"cheung2007ediv[p. 66-7];mayrhofer1992ewaia[p. 747-8];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dʰawgʰ-, revision 92152018]"
wiir-6474445,Indo-ir,mayū́kʰas,"peg, nail","lubotsky1999substratum;wiktionary-piir[Reconstruction:Proto-Indo-Iranian/mayū́kʰas, revision 92152128]"
wiir-6474615,Indo-ir,dʰáwgdʰi,to milk,"cheung2007ediv[s.v. dauč<sup>1</sup> (*dauǰ ?)];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dʰáwgdʰi, revision 89216192]"
wiir-6476352,Indo-ir,dyā́wš,"sky, heaven","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dyā́wš, revision 91311591]"
wiir-6477780,Indo-ir,Wr̥tragʰnás,the name of a god of victory,"lubotsky2011iail[s.v. vṛtrá-];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/Wr̥tragʰnás, revision 88658146]"
wiir-6478318,Indo-ir,gaHtʰás,song,"CDIAL[s.v. gāˊthā];wiktionary-piir[Reconstruction:Proto-Indo-Iranian/gaHtʰás, revision 88655891]"
wiir-6479163,Indo-ir,dáwš,"forearm, arm","wiktionary-piir[Reconstruction:Proto-Indo-Iranian/dáwš, revision 89786358]"
