Report,PDF_Page,Column,Item,Gloss,Group,Site_Code,Site,Raw_Form,Status,Reason,Entry_Key
kim-ahmad-kim-sangma2011kurux,42,1,77,frog,2,B,Gabindanagar,bæ!,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,42,1,77,frog,2,E,Dulhapur,bæ!,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,42,1,78,dog,1,A,Dima,ɑl%ɑ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,42,1,78,dog,1,B,Gabindanagar,al%a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,42,1,78,dog,1,C,Boldipukur,al%a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,42,1,78,dog,1,D,Lohanipara,al%a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,42,1,78,dog,1,E,Dulhapur,al%a,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,42,1,78,dog,2,0,Bangla,kukur,installed,,silkurux2011:i078:0:1
kim-ahmad-kim-sangma2011kurux,42,1,79,cat,0,A,Dima,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kurux,42,1,79,cat,1,B,Gabindanagar,bɛrxa,installed,,silkurux2011:i079:B:1
kim-ahmad-kim-sangma2011kurux,42,1,79,cat,1,C,Boldipukur,bɛrxa,installed,,silkurux2011:i079:C:1
kim-ahmad-kim-sangma2011kurux,42,1,79,cat,1,D,Lohanipara,bɛrxa,installed,,silkurux2011:i079:D:1
kim-ahmad-kim-sangma2011kurux,42,1,79,cat,1,E,Dulhapur,bɛrxa,installed,,silkurux2011:i079:E:1
kim-ahmad-kim-sangma2011kurux,42,1,79,cat,2,0,Bangla,biɽal,installed,,silkurux2011:i079:0:1
kim-ahmad-kim-sangma2011kurux,42,1,80,cow,1,A,Dima,ɑdo,installed,,silkurux2011:i080:A:1
kim-ahmad-kim-sangma2011kurux,42,1,80,cow,1,B,Gabindanagar,a$%o,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,42,1,80,cow,1,C,Boldipukur,a$%o,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,42,1,80,cow,1,D,Lohanipara,a$%o,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,42,1,80,cow,1,E,Dulhapur,a$%o,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,42,1,80,cow,2,0,Bangla,ɡoɾu,installed,,silkurux2011:i080:0:1
kim-ahmad-kim-sangma2011kurux,42,1,81,buffalo,1,B,Gabindanagar,manxa,installed,,silkurux2011:i081:B:1
kim-ahmad-kim-sangma2011kurux,42,1,81,buffalo,1,C,Boldipukur,manxa,installed,,silkurux2011:i081:C:1
kim-ahmad-kim-sangma2011kurux,42,1,81,buffalo,1,D,Lohanipara,manxa,installed,,silkurux2011:i081:D:1
kim-ahmad-kim-sangma2011kurux,42,1,81,buffalo,1,E,Dulhapur,manxa,installed,,silkurux2011:i081:E:1
kim-ahmad-kim-sangma2011kurux,42,1,81,buffalo,1,A,Dima,mə!khɑ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,42,1,81,buffalo,2,0,Bangla,mohiʃ,installed,,silkurux2011:i081:0:1
kim-ahmad-kim-sangma2011kurux,43,0,82,horn (of buffalo),1,A,Dima,mɑɾɑk,installed,,silkurux2011:i082:A:1
kim-ahmad-kim-sangma2011kurux,43,0,82,horn (of buffalo),1,B,Gabindanagar,maɾa!,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,0,82,horn (of buffalo),1,C,Boldipukur,maɾa!,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,0,82,horn (of buffalo),1,D,Lohanipara,maɾa!,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,0,82,horn (of buffalo),2,0,Bangla,ʃi!,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,0,82,horn (of buffalo),2,E,Dulhapur,ʃi!,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,0,83,tail,1,A,Dima,xola,installed,,silkurux2011:i083:A:1
kim-ahmad-kim-sangma2011kurux,43,0,83,tail,1,B,Gabindanagar,xola,installed,,silkurux2011:i083:B:1
kim-ahmad-kim-sangma2011kurux,43,0,83,tail,1,C,Boldipukur,xola,installed,,silkurux2011:i083:C:1
kim-ahmad-kim-sangma2011kurux,43,0,83,tail,1,D,Lohanipara,xola,installed,,silkurux2011:i083:D:1
kim-ahmad-kim-sangma2011kurux,43,0,83,tail,1,E,Dulhapur,xola,installed,,silkurux2011:i083:E:1
kim-ahmad-kim-sangma2011kurux,43,0,83,tail,2,0,Bangla,lɛdʒ,installed,,silkurux2011:i083:0:1
kim-ahmad-kim-sangma2011kurux,43,0,84,goat,1,B,Gabindanagar,ɛɽa,installed,,silkurux2011:i084:B:1
kim-ahmad-kim-sangma2011kurux,43,0,84,goat,1,C,Boldipukur,ɛɽa,installed,,silkurux2011:i084:C:1
kim-ahmad-kim-sangma2011kurux,43,0,84,goat,1,D,Lohanipara,ɛɽa,installed,,silkurux2011:i084:D:1
kim-ahmad-kim-sangma2011kurux,43,0,84,goat,1,E,Dulhapur,ɛɽa,installed,,silkurux2011:i084:E:1
kim-ahmad-kim-sangma2011kurux,43,0,84,goat,1,A,Dima,ɛɾɑ,installed,,silkurux2011:i084:A:1
kim-ahmad-kim-sangma2011kurux,43,0,84,goat,2,0,Bangla,tʃhaɡol,installed,,silkurux2011:i084:0:1
kim-ahmad-kim-sangma2011kurux,43,0,85,pig,0,A,Dima,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kurux,43,0,85,pig,1,B,Gabindanagar,kiʃi,installed,,silkurux2011:i085:B:1
kim-ahmad-kim-sangma2011kurux,43,0,85,pig,1,C,Boldipukur,kiʃi,installed,,silkurux2011:i085:C:1
kim-ahmad-kim-sangma2011kurux,43,0,85,pig,1,D,Lohanipara,kiʃi,installed,,silkurux2011:i085:D:1
kim-ahmad-kim-sangma2011kurux,43,0,85,pig,1,E,Dulhapur,kiʃi,installed,,silkurux2011:i085:E:1
kim-ahmad-kim-sangma2011kurux,43,0,85,pig,2,0,Bangla,ʃukor,installed,,silkurux2011:i085:0:1
kim-ahmad-kim-sangma2011kurux,43,0,86,rat,0,A,Dima,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kurux,43,0,86,rat,1,C,Boldipukur,oʃɡa,installed,,silkurux2011:i086:C:1
kim-ahmad-kim-sangma2011kurux,43,0,86,rat,1,D,Lohanipara,oʃɡa,installed,,silkurux2011:i086:D:1
kim-ahmad-kim-sangma2011kurux,43,0,86,rat,1,E,Dulhapur,oʃɡa,installed,,silkurux2011:i086:E:1
kim-ahmad-kim-sangma2011kurux,43,0,86,rat,1,B,Gabindanagar,osɡa,installed,,silkurux2011:i086:B:1
kim-ahmad-kim-sangma2011kurux,43,0,86,rat,2,0,Bangla,idur,installed,,silkurux2011:i086:0:1
kim-ahmad-kim-sangma2011kurux,43,0,87,chicken (adult female),1,A,Dima,khɛr,installed,,silkurux2011:i087:A:1
kim-ahmad-kim-sangma2011kurux,43,0,87,chicken (adult female),1,B,Gabindanagar,xɛr,installed,,silkurux2011:i087:B:1
kim-ahmad-kim-sangma2011kurux,43,0,87,chicken (adult female),1,C,Boldipukur,xɛr,installed,,silkurux2011:i087:C:1
kim-ahmad-kim-sangma2011kurux,43,0,87,chicken (adult female),1,D,Lohanipara,xɛr,installed,,silkurux2011:i087:D:1
kim-ahmad-kim-sangma2011kurux,43,0,87,chicken (adult female),1,E,Dulhapur,xɛr,installed,,silkurux2011:i087:E:1
kim-ahmad-kim-sangma2011kurux,43,0,87,chicken (adult female),2,0,Bangla,murɡi,installed,,silkurux2011:i087:0:1
kim-ahmad-kim-sangma2011kurux,43,0,88,egg,1,A,Dima,bi,installed,,silkurux2011:i088:A:1
kim-ahmad-kim-sangma2011kurux,43,0,88,egg,1,B,Gabindanagar,bi,installed,,silkurux2011:i088:B:1
kim-ahmad-kim-sangma2011kurux,43,0,88,egg,1,C,Boldipukur,bi,installed,,silkurux2011:i088:C:1
kim-ahmad-kim-sangma2011kurux,43,0,88,egg,1,D,Lohanipara,bi,installed,,silkurux2011:i088:D:1
kim-ahmad-kim-sangma2011kurux,43,0,88,egg,1,E,Dulhapur,bi,installed,,silkurux2011:i088:E:1
kim-ahmad-kim-sangma2011kurux,43,0,88,egg,2,0,Bangla,$im,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,0,89,fish,1,A,Dima,ɪn$ʒo,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,0,89,fish,1,B,Gabindanagar,in$ʒo,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,0,89,fish,1,C,Boldipukur,in$ʒo,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,0,89,fish,1,D,Lohanipara,in$ʒo,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,0,89,fish,1,E,Dulhapur,in$ʒo,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,0,89,fish,2,0,Bangla,matʃh,installed,,silkurux2011:i089:0:1
kim-ahmad-kim-sangma2011kurux,43,0,90,duck,0,A,Dima,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kurux,43,0,90,duck,1,B,Gabindanagar,ɡɛɽɛ,installed,,silkurux2011:i090:B:1
kim-ahmad-kim-sangma2011kurux,43,0,90,duck,1,C,Boldipukur,ɡɛɽɛ,installed,,silkurux2011:i090:C:1
kim-ahmad-kim-sangma2011kurux,43,0,90,duck,1,D,Lohanipara,ɡɛɽɛ,installed,,silkurux2011:i090:D:1
kim-ahmad-kim-sangma2011kurux,43,0,90,duck,1,E,Dulhapur,ɡɛɽɛ,installed,,silkurux2011:i090:E:1
kim-ahmad-kim-sangma2011kurux,43,0,90,duck,2,0,Bangla,haʃ,installed,,silkurux2011:i090:0:1
kim-ahmad-kim-sangma2011kurux,43,1,91,bird,0,A,Dima,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kurux,43,1,91,bird,1,B,Gabindanagar,oɽa,installed,,silkurux2011:i091:B:1
kim-ahmad-kim-sangma2011kurux,43,1,91,bird,1,C,Boldipukur,oɽa,installed,,silkurux2011:i091:C:1
kim-ahmad-kim-sangma2011kurux,43,1,91,bird,1,D,Lohanipara,oɽa,installed,,silkurux2011:i091:D:1
kim-ahmad-kim-sangma2011kurux,43,1,91,bird,1,E,Dulhapur,oɽa,installed,,silkurux2011:i091:E:1
kim-ahmad-kim-sangma2011kurux,43,1,91,bird,2,0,Bangla,pakhi,installed,,silkurux2011:i091:0:1
kim-ahmad-kim-sangma2011kurux,43,1,92,insect,0,A,Dima,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kurux,43,1,92,insect,1,B,Gabindanagar,potʃɡo,installed,,silkurux2011:i092:B:1
kim-ahmad-kim-sangma2011kurux,43,1,92,insect,1,C,Boldipukur,potʃɡo,installed,,silkurux2011:i092:C:1
kim-ahmad-kim-sangma2011kurux,43,1,92,insect,1,D,Lohanipara,potʃɡo,installed,,silkurux2011:i092:D:1
kim-ahmad-kim-sangma2011kurux,43,1,92,insect,1,E,Dulhapur,potʃɡo,installed,,silkurux2011:i092:E:1
kim-ahmad-kim-sangma2011kurux,43,1,92,insect,2,0,Bangla,poka,installed,,silkurux2011:i092:0:1
kim-ahmad-kim-sangma2011kurux,43,1,93,cockroach,0,A,Dima,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kurux,43,1,93,cockroach,1,B,Gabindanagar,umbalo,installed,,silkurux2011:i093:B:1
kim-ahmad-kim-sangma2011kurux,43,1,93,cockroach,1,C,Boldipukur,umbalo,installed,,silkurux2011:i093:C:1
kim-ahmad-kim-sangma2011kurux,43,1,93,cockroach,1,D,Lohanipara,umbalo,installed,,silkurux2011:i093:D:1
kim-ahmad-kim-sangma2011kurux,43,1,93,cockroach,2,E,Dulhapur,iʃu! potʃɡo,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,1,93,cockroach,3,0,Bangla,tɛlapoka,installed,,silkurux2011:i093:0:1
kim-ahmad-kim-sangma2011kurux,43,1,94,bee,0,A,Dima,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kurux,43,1,94,bee,1,B,Gabindanagar,tini,installed,,silkurux2011:i094:B:1
kim-ahmad-kim-sangma2011kurux,43,1,94,bee,1,D,Lohanipara,tini,installed,,silkurux2011:i094:D:1
kim-ahmad-kim-sangma2011kurux,43,1,94,bee,1,E,Dulhapur,tini,installed,,silkurux2011:i094:E:1
kim-ahmad-kim-sangma2011kurux,43,1,94,bee,2,C,Boldipukur,bhauɽo,installed,,silkurux2011:i094:C:1
kim-ahmad-kim-sangma2011kurux,43,1,94,bee,3,0,Bangla,moum( atʃhi,installed,,silkurux2011:i094:0:1
kim-ahmad-kim-sangma2011kurux,43,1,95,fly,0,A,Dima,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kurux,43,1,95,fly,1,B,Gabindanagar,tɪ!li,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,1,95,fly,1,C,Boldipukur,tɪ!li,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,1,95,fly,1,D,Lohanipara,tɪ!li,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,1,95,fly,1,E,Dulhapur,tɪ!li,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,43,1,95,fly,2,0,Bangla,matʃhi,installed,,silkurux2011:i095:0:1
kim-ahmad-kim-sangma2011kurux,43,1,96,spider,1,B,Gabindanagar,makɾa,installed,,silkurux2011:i096:B:1
kim-ahmad-kim-sangma2011kurux,43,1,96,spider,1,C,Boldipukur,makɾa,installed,,silkurux2011:i096:C:1
kim-ahmad-kim-sangma2011kurux,43,1,96,spider,1,D,Lohanipara,makɾa,installed,,silkurux2011:i096:D:1
kim-ahmad-kim-sangma2011kurux,43,1,96,spider,1,E,Dulhapur,makɾa,installed,,silkurux2011:i096:E:1
kim-ahmad-kim-sangma2011kurux,43,1,96,spider,1,A,Dima,məkəɾɑ,installed,,silkurux2011:i096:A:1
kim-ahmad-kim-sangma2011kurux,43,1,96,spider,2,0,Bangla,makorʃa,installed,,silkurux2011:i096:0:1
kim-ahmad-kim-sangma2011kurux,43,1,96,spider,2,A,Dima,məkəɾɑ,installed,,silkurux2011:i096:A:2
kim-ahmad-kim-sangma2011kurux,43,1,97,ant,1,A,Dima,pok,installed,,silkurux2011:i097:A:1
kim-ahmad-kim-sangma2011kurux,43,1,97,ant,1,B,Gabindanagar,pok,installed,,silkurux2011:i097:B:1
kim-ahmad-kim-sangma2011kurux,43,1,97,ant,1,C,Boldipukur,pok,installed,,silkurux2011:i097:C:1
kim-ahmad-kim-sangma2011kurux,43,1,97,ant,1,D,Lohanipara,pok,installed,,silkurux2011:i097:D:1
kim-ahmad-kim-sangma2011kurux,43,1,97,ant,1,E,Dulhapur,pok,installed,,silkurux2011:i097:E:1
kim-ahmad-kim-sangma2011kurux,43,1,97,ant,2,0,Bangla,pipɽa,installed,,silkurux2011:i097:0:1
kim-ahmad-kim-sangma2011kurux,43,1,98,mosquito,1,A,Dima,bhuʃəɾi,installed,,silkurux2011:i098:A:1
kim-ahmad-kim-sangma2011kurux,43,1,98,mosquito,1,B,Gabindanagar,buʃiɾi,installed,,silkurux2011:i098:B:1
kim-ahmad-kim-sangma2011kurux,43,1,98,mosquito,1,C,Boldipukur,buʃuɾi,installed,,silkurux2011:i098:C:1
kim-ahmad-kim-sangma2011kurux,43,1,98,mosquito,1,D,Lohanipara,buʃuɾi,installed,,silkurux2011:i098:D:1
kim-ahmad-kim-sangma2011kurux,43,1,98,mosquito,1,E,Dulhapur,buʃuɾi,installed,,silkurux2011:i098:E:1
kim-ahmad-kim-sangma2011kurux,43,1,98,mosquito,2,0,Bangla,m ʃa,installed,,silkurux2011:i098:0:1
kim-ahmad-kim-sangma2011kurux,44,0,99,head,1,B,Gabindanagar,k'k%u,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,99,head,1,C,Boldipukur,k'k%u,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,99,head,1,D,Lohanipara,k'k%u,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,99,head,1,E,Dulhapur,k'k%u,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,99,head,1,A,Dima,kukh,installed,,silkurux2011:i099:A:1
kim-ahmad-kim-sangma2011kurux,44,0,99,head,2,0,Bangla,matha,installed,,silkurux2011:i099:0:1
kim-ahmad-kim-sangma2011kurux,44,0,100,face,1,B,Gabindanagar,ɡal%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,100,face,1,C,Boldipukur,ɡal%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,100,face,1,E,Dulhapur,ɡal%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,100,face,2,D,Lohanipara,bɑi,installed,,silkurux2011:i100:D:1
kim-ahmad-kim-sangma2011kurux,44,0,100,face,3,0,Bangla,mukh,installed,,silkurux2011:i100:0:1
kim-ahmad-kim-sangma2011kurux,44,0,100,face,4,A,Dima,tʃɛɾɑ,installed,,silkurux2011:i100:A:1
kim-ahmad-kim-sangma2011kurux,44,0,101,neck,0,A,Dima,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kurux,44,0,101,neck,1,B,Gabindanagar,xɛʃɛr,installed,,silkurux2011:i101:B:1
kim-ahmad-kim-sangma2011kurux,44,0,101,neck,1,C,Boldipukur,xɛʃɛr,installed,,silkurux2011:i101:C:1
kim-ahmad-kim-sangma2011kurux,44,0,101,neck,1,D,Lohanipara,xɛʃɛr,installed,,silkurux2011:i101:D:1
kim-ahmad-kim-sangma2011kurux,44,0,101,neck,1,E,Dulhapur,xɛʃɛr,installed,,silkurux2011:i101:E:1
kim-ahmad-kim-sangma2011kurux,44,0,101,neck,2,0,Bangla,ɡ la,installed,,silkurux2011:i101:0:1
kim-ahmad-kim-sangma2011kurux,44,0,102,hair,1,B,Gabindanagar,tʃut%i,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,102,hair,1,C,Boldipukur,tʃut%i,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,102,hair,1,D,Lohanipara,tʃut%i,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,102,hair,1,E,Dulhapur,tʃut%i,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,102,hair,1,A,Dima,tʃuti,installed,,silkurux2011:i102:A:1
kim-ahmad-kim-sangma2011kurux,44,0,102,hair,2,0,Bangla,tʃul,installed,,silkurux2011:i102:0:1
kim-ahmad-kim-sangma2011kurux,44,0,103,eye,1,A,Dima,khɑn,installed,,silkurux2011:i103:A:1
kim-ahmad-kim-sangma2011kurux,44,0,103,eye,1,B,Gabindanagar,xan,installed,,silkurux2011:i103:B:1
kim-ahmad-kim-sangma2011kurux,44,0,103,eye,1,C,Boldipukur,xan%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,103,eye,1,D,Lohanipara,xan%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,103,eye,1,E,Dulhapur,xan%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,103,eye,2,0,Bangla,tʃok,installed,,silkurux2011:i103:0:1
kim-ahmad-kim-sangma2011kurux,44,0,104,nose,1,B,Gabindanagar,muhi,installed,,silkurux2011:i104:B:1
kim-ahmad-kim-sangma2011kurux,44,0,104,nose,1,C,Boldipukur,muhi,installed,,silkurux2011:i104:C:1
kim-ahmad-kim-sangma2011kurux,44,0,104,nose,1,D,Lohanipara,muhi,installed,,silkurux2011:i104:D:1
kim-ahmad-kim-sangma2011kurux,44,0,104,nose,1,E,Dulhapur,muhi,installed,,silkurux2011:i104:E:1
kim-ahmad-kim-sangma2011kurux,44,0,104,nose,1,A,Dima,mui�  �,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,104,nose,2,0,Bangla,nak,installed,,silkurux2011:i104:0:1
kim-ahmad-kim-sangma2011kurux,44,0,105,ear,1,A,Dima,khɛbdɑ,installed,,silkurux2011:i105:A:1
kim-ahmad-kim-sangma2011kurux,44,0,105,ear,1,B,Gabindanagar,xɛbda,installed,,silkurux2011:i105:B:1
kim-ahmad-kim-sangma2011kurux,44,0,105,ear,1,C,Boldipukur,xɛbda,installed,,silkurux2011:i105:C:1
kim-ahmad-kim-sangma2011kurux,44,0,105,ear,1,D,Lohanipara,xɛbda,installed,,silkurux2011:i105:D:1
kim-ahmad-kim-sangma2011kurux,44,0,105,ear,1,E,Dulhapur,xɛbda,installed,,silkurux2011:i105:E:1
kim-ahmad-kim-sangma2011kurux,44,0,105,ear,2,0,Bangla,kan,installed,,silkurux2011:i105:0:1
kim-ahmad-kim-sangma2011kurux,44,0,106,cheek,0,A,Dima,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kurux,44,0,106,cheek,1,0,Bangla,ɡal,installed,,silkurux2011:i106:0:1
kim-ahmad-kim-sangma2011kurux,44,0,106,cheek,1,B,Gabindanagar,ɡal%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,106,cheek,1,C,Boldipukur,ɡal%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,106,cheek,1,D,Lohanipara,ɡal%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,0,106,cheek,1,E,Dulhapur,ɡal%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,1,108,mouth,1,B,Gabindanagar,ɡal%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,1,108,mouth,1,C,Boldipukur,ɡal%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,1,108,mouth,2,A,Dima,bɑi,installed,,silkurux2011:i108:A:1
kim-ahmad-kim-sangma2011kurux,44,1,108,mouth,2,D,Lohanipara,bɑi,installed,,silkurux2011:i108:D:1
kim-ahmad-kim-sangma2011kurux,44,1,108,mouth,2,E,Dulhapur,bai,installed,,silkurux2011:i108:E:1
kim-ahmad-kim-sangma2011kurux,44,1,108,mouth,3,0,Bangla,muk,installed,,silkurux2011:i108:0:1
kim-ahmad-kim-sangma2011kurux,44,1,109,tongue,1,A,Dima,tɑrxɑ,installed,,silkurux2011:i109:A:1
kim-ahmad-kim-sangma2011kurux,44,1,109,tongue,1,B,Gabindanagar,tatxa,installed,,silkurux2011:i109:B:1
kim-ahmad-kim-sangma2011kurux,44,1,109,tongue,1,C,Boldipukur,tatxa,installed,,silkurux2011:i109:C:1
kim-ahmad-kim-sangma2011kurux,44,1,109,tongue,1,D,Lohanipara,tatxa,installed,,silkurux2011:i109:D:1
kim-ahmad-kim-sangma2011kurux,44,1,109,tongue,1,E,Dulhapur,tatxa,installed,,silkurux2011:i109:E:1
kim-ahmad-kim-sangma2011kurux,44,1,109,tongue,2,0,Bangla,dʒɪb,installed,,silkurux2011:i109:0:1
kim-ahmad-kim-sangma2011kurux,44,1,110,tooth,1,A,Dima,pɑl,installed,,silkurux2011:i110:A:1
kim-ahmad-kim-sangma2011kurux,44,1,110,tooth,1,B,Gabindanagar,pal%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,1,110,tooth,1,C,Boldipukur,pal%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,1,110,tooth,1,D,Lohanipara,pal%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,1,110,tooth,1,E,Dulhapur,pal%ɛ,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,1,110,tooth,2,0,Bangla,dat�,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,1,111,elbow,1,B,Gabindanagar,ɡirxa,installed,,silkurux2011:i111:B:1
kim-ahmad-kim-sangma2011kurux,44,1,111,elbow,1,C,Boldipukur,ɡirxa,installed,,silkurux2011:i111:C:1
kim-ahmad-kim-sangma2011kurux,44,1,111,elbow,2,D,Lohanipara,ɡuʃa,installed,,silkurux2011:i111:D:1
kim-ahmad-kim-sangma2011kurux,44,1,111,elbow,3,E,Dulhapur,moɡɽa,installed,,silkurux2011:i111:E:1
kim-ahmad-kim-sangma2011kurux,44,1,111,elbow,4,0,Bangla,konui,installed,,silkurux2011:i111:0:1
kim-ahmad-kim-sangma2011kurux,44,1,111,elbow,5,A,Dima,kɪhini,installed,,silkurux2011:i111:A:1
kim-ahmad-kim-sangma2011kurux,44,1,112,hand,0,A,Dima,no entry,excluded,printed gap: the item was not elicited at this site,
kim-ahmad-kim-sangma2011kurux,44,1,112,hand,1,B,Gabindanagar,xɛtkhɛ,installed,,silkurux2011:i112:B:1
kim-ahmad-kim-sangma2011kurux,44,1,112,hand,1,C,Boldipukur,xetkha,installed,,silkurux2011:i112:C:1
kim-ahmad-kim-sangma2011kurux,44,1,112,hand,1,D,Lohanipara,xetkha,installed,,silkurux2011:i112:D:1
kim-ahmad-kim-sangma2011kurux,44,1,112,hand,1,E,Dulhapur,xetkha,installed,,silkurux2011:i112:E:1
kim-ahmad-kim-sangma2011kurux,44,1,112,hand,2,0,Bangla,hat,installed,,silkurux2011:i112:0:1
kim-ahmad-kim-sangma2011kurux,44,1,113,palm,1,E,Dulhapur,xɛtkhatala,installed,,silkurux2011:i113:E:1
kim-ahmad-kim-sangma2011kurux,44,1,113,palm,1,B,Gabindanagar,xɛtkhɛtali,installed,,silkurux2011:i113:B:1
kim-ahmad-kim-sangma2011kurux,44,1,113,palm,2,C,Boldipukur,taɾoa,installed,,silkurux2011:i113:C:1
kim-ahmad-kim-sangma2011kurux,44,1,113,palm,3,D,Lohanipara,tali,installed,,silkurux2011:i113:D:1
kim-ahmad-kim-sangma2011kurux,44,1,113,palm,4,0,Bangla,hatɛr t la,installed,,silkurux2011:i113:0:1
kim-ahmad-kim-sangma2011kurux,44,1,113,palm,5,A,Dima,tɑrhɑti,installed,,silkurux2011:i113:A:1
kim-ahmad-kim-sangma2011kurux,44,1,114,finger,1,A,Dima,ɑ!ɡul,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,1,114,finger,1,B,Gabindanagar,a!ɡli,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,1,114,finger,1,C,Boldipukur,a!ɡli,excluded,contains a glyph with no verified reading,
kim-ahmad-kim-sangma2011kurux,44,1,114,finger,1,D,Lohanipara,a!ɡli,excluded,contains a glyph with no verified reading,
