Record_Type,Report,Printed_Page,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Response,Similarity_Group,Raw_Transcription,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
expanded wordlist attestation,kim-kim2008meitei,49,55,seed,2,Humerjan,"Meitei community, Bangladesh",1,2,mu,mʌɾu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 55, Humerjan]",silmeitei2008:g055:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,49,55,seed,3,Shivganj,"Meitei community, Bangladesh",1,2,mu,mʌɾu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 55, Shivganj]",silmeitei2008:g055:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,49,55,seed,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,mu,mʌɾu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 55, Choto Dhamai]",silmeitei2008:g055:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,49,55,seed,6,Kunagaon,"Meitei community, Bangladesh",1,2,mu,mʌɾu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 55, Kunagaon]",silmeitei2008:g055:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,49,56,sugarcane,0,Standard Bangla,comparison control,1,1,akh,akh,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 56, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,49,56,sugarcane,1,Mukabil,"Pangal community, Bangladesh",1,2,u,ʈʃu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 56, Mukabil]",silmeitei2008:g056:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,49,56,sugarcane,3,Shivganj,"Meitei community, Bangladesh",1,2,u,ʈʃu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 56, Shivganj]",silmeitei2008:g056:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,49,56,sugarcane,4,Shivnagar,"Meitei community, Bangladesh",1,2,u,ʈʃu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 56, Shivnagar]",silmeitei2008:g056:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,49,56,sugarcane,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,u,ʈʃu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 56, Choto Dhamai]",silmeitei2008:g056:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,49,56,sugarcane,6,Kunagaon,"Meitei community, Bangladesh",1,2,u,ʈʃu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 56, Kunagaon]",silmeitei2008:g056:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,49,56,sugarcane,7,Lilong Bazaar,Manipur comparison variety,1,3,tsu,tsuː,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 56, Lilong Bazaar]",silmeitei2008:g056:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,49,56,sugarcane,8,Imphal,Manipur comparison variety,1,3,tsu,tsuː,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 56, Imphal]",silmeitei2008:g056:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,49,57,betelnut,0,Standard Bangla,comparison control,1,1,upai,ʃupaɾi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 57, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,49,57,betelnut,1,Mukabil,"Pangal community, Bangladesh",1,2,kua,kua̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 57, Mukabil]",silmeitei2008:g057:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,49,57,betelnut,2,Humerjan,"Meitei community, Bangladesh",1,2,kua,kua̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 57, Humerjan]",silmeitei2008:g057:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,49,57,betelnut,3,Shivganj,"Meitei community, Bangladesh",1,2,kua,kua̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 57, Shivganj]",silmeitei2008:g057:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,49,57,betelnut,4,Shivnagar,"Meitei community, Bangladesh",1,2,kua,kua̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 57, Shivnagar]",silmeitei2008:g057:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,49,57,betelnut,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,kua,kua̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 57, Choto Dhamai]",silmeitei2008:g057:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,49,57,betelnut,6,Kunagaon,"Meitei community, Bangladesh",1,2,kua,kua̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 57, Kunagaon]",silmeitei2008:g057:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,49,57,betelnut,7,Lilong Bazaar,Manipur comparison variety,1,3,kwmu,kwɐmɐɹu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 57, Lilong Bazaar]",silmeitei2008:g057:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,49,57,betelnut,8,Imphal,Manipur comparison variety,1,3,kwmu,kwɐmɐɹu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 57, Imphal]",silmeitei2008:g057:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,49,58,lime for betelnut,1,Mukabil,"Pangal community, Bangladesh",1,1,unu,ʃunu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 58, Mukabil]",silmeitei2008:g058:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,49,58,lime for betelnut,2,Humerjan,"Meitei community, Bangladesh",1,1,unu,ʃunu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 58, Humerjan]",silmeitei2008:g058:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,49,58,lime for betelnut,3,Shivganj,"Meitei community, Bangladesh",1,1,unu,ʃunu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 58, Shivganj]",silmeitei2008:g058:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,49,58,lime for betelnut,4,Shivnagar,"Meitei community, Bangladesh",1,1,unu,ʃunu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 58, Shivnagar]",silmeitei2008:g058:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,49,58,lime for betelnut,5,Choto Dhamai,"Meitei community, Bangladesh",1,1,unu,ʃunu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 58, Choto Dhamai]",silmeitei2008:g058:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,49,58,lime for betelnut,6,Kunagaon,"Meitei community, Bangladesh",1,1,unu,ʃunu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 58, Kunagaon]",silmeitei2008:g058:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,49,58,lime for betelnut,7,Lilong Bazaar,Manipur comparison variety,1,1,unu,ʃunu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 58, Lilong Bazaar]",silmeitei2008:g058:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,49,58,lime for betelnut,8,Imphal,Manipur comparison variety,1,1,unu,ʃunu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 58, Imphal]",silmeitei2008:g058:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,49,58,lime for betelnut,0,Standard Bangla,comparison control,1,1,un,ʈʃun,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 58, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,49,59,liquor,0,Standard Bangla,comparison control,1,1,md,mɔd,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 59, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,49,59,liquor,1,Mukabil,"Pangal community, Bangladesh",1,2,ju,ju,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 59, Mukabil]",silmeitei2008:g059:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,49,59,liquor,8,Imphal,Manipur comparison variety,1,2,ju,ju,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 59, Imphal]",silmeitei2008:g059:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,49,59,liquor,7,Lilong Bazaar,Manipur comparison variety,1,2,ju,juː,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 59, Lilong Bazaar]",silmeitei2008:g059:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,49,59,liquor,2,Humerjan,"Meitei community, Bangladesh",1,3,du,dʒu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 59, Humerjan]",silmeitei2008:g059:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,49,59,liquor,3,Shivganj,"Meitei community, Bangladesh",1,3,du,dʒu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 59, Shivganj]",silmeitei2008:g059:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,49,59,liquor,4,Shivnagar,"Meitei community, Bangladesh",1,3,du,dʒu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 59, Shivnagar]",silmeitei2008:g059:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,49,59,liquor,5,Choto Dhamai,"Meitei community, Bangladesh",1,3,du,dʒu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 59, Choto Dhamai]",silmeitei2008:g059:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,49,59,liquor,6,Kunagaon,"Meitei community, Bangladesh",1,3,du,dʒu,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 59, Kunagaon]",silmeitei2008:g059:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,49,60,milk,0,Standard Bangla,comparison control,1,1,dudh,dudh,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 60, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,49,60,milk,1,Mukabil,"Pangal community, Bangladesh",1,2,aom,ʃaŋgom,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 60, Mukabil]",silmeitei2008:g060:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,49,60,milk,2,Humerjan,"Meitei community, Bangladesh",1,2,aom,ʃaŋgom,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 60, Humerjan]",silmeitei2008:g060:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,49,60,milk,3,Shivganj,"Meitei community, Bangladesh",1,2,aom,ʃaŋgom,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 60, Shivganj]",silmeitei2008:g060:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,49,60,milk,4,Shivnagar,"Meitei community, Bangladesh",1,2,aom,ʃaŋgom,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 60, Shivnagar]",silmeitei2008:g060:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,49,60,milk,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,aom,ʃaŋgom,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 60, Choto Dhamai]",silmeitei2008:g060:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,49,60,milk,6,Kunagaon,"Meitei community, Bangladesh",1,2,aom,ʃaŋgom,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 60, Kunagaon]",silmeitei2008:g060:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,49,60,milk,7,Lilong Bazaar,Manipur comparison variety,1,2,sm,sɐŋgɔːm,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 60, Lilong Bazaar]",silmeitei2008:g060:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,49,60,milk,8,Imphal,Manipur comparison variety,1,2,sm,sɐŋgɔːm,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 60, Imphal]",silmeitei2008:g060:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,49,61,oil,0,Standard Bangla,comparison control,1,1,tl,tɛl,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 61, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,49,61,oil,7,Lilong Bazaar,Manipur comparison variety,1,2,thw,thɐw,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 61, Lilong Bazaar]",silmeitei2008:g061:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,49,61,oil,8,Imphal,Manipur comparison variety,1,2,thw,thɐw,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 61, Imphal]",silmeitei2008:g061:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,49,61,oil,1,Mukabil,"Pangal community, Bangladesh",1,2,thau,thau̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 61, Mukabil]",silmeitei2008:g061:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,49,61,oil,2,Humerjan,"Meitei community, Bangladesh",1,2,thau,thau̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 61, Humerjan]",silmeitei2008:g061:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,49,61,oil,3,Shivganj,"Meitei community, Bangladesh",1,2,thau,thau̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 61, Shivganj]",silmeitei2008:g061:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,49,61,oil,4,Shivnagar,"Meitei community, Bangladesh",1,2,thau,thau̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 61, Shivnagar]",silmeitei2008:g061:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,49,61,oil,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,thau,thau̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 61, Choto Dhamai]",silmeitei2008:g061:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,49,61,oil,6,Kunagaon,"Meitei community, Bangladesh",1,2,thau,thau̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 61, Kunagaon]",silmeitei2008:g061:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,49,62,meat,0,Standard Bangla,comparison control,1,1,mao,maŋʃo,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 62, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,49,62,meat,1,Mukabil,"Pangal community, Bangladesh",1,2,a,ʃa,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 62, Mukabil]",silmeitei2008:g062:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,49,62,meat,2,Humerjan,"Meitei community, Bangladesh",1,2,a,ʃa,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 62, Humerjan]",silmeitei2008:g062:sil-meitei-2008-humerjan:i1
expanded wordlist attestation,kim-kim2008meitei,49,62,meat,3,Shivganj,"Meitei community, Bangladesh",1,2,a,ʃa,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivganj,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 62, Shivganj]",silmeitei2008:g062:sil-meitei-2008-shivganj:i1
expanded wordlist attestation,kim-kim2008meitei,49,62,meat,4,Shivnagar,"Meitei community, Bangladesh",1,2,a,ʃa,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-shivnagar,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 62, Shivnagar]",silmeitei2008:g062:sil-meitei-2008-shivnagar:i1
expanded wordlist attestation,kim-kim2008meitei,49,62,meat,5,Choto Dhamai,"Meitei community, Bangladesh",1,2,a,ʃa,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-choto-dhamai,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 62, Choto Dhamai]",silmeitei2008:g062:sil-meitei-2008-choto-dhamai:i1
expanded wordlist attestation,kim-kim2008meitei,49,62,meat,6,Kunagaon,"Meitei community, Bangladesh",1,2,a,ʃa,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-kunagaon,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 62, Kunagaon]",silmeitei2008:g062:sil-meitei-2008-kunagaon:i1
expanded wordlist attestation,kim-kim2008meitei,49,62,meat,7,Lilong Bazaar,Manipur comparison variety,1,3,s,sɐː,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-lilong-bazaar,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 62, Lilong Bazaar]",silmeitei2008:g062:sil-meitei-2008-lilong-bazaar:i1
expanded wordlist attestation,kim-kim2008meitei,49,62,meat,8,Imphal,Manipur comparison variety,1,4,dum,ʃɐdum,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-imphal,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 62, Imphal]",silmeitei2008:g062:sil-meitei-2008-imphal:i1
expanded wordlist attestation,kim-kim2008meitei,49,63,salt,0,Standard Bangla,comparison control,1,1,lbon  /  nun,lɔbon  /  nun,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison list; not Meitei,,,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 63, Standard Bangla]",
expanded wordlist attestation,kim-kim2008meitei,49,63,salt,1,Mukabil,"Pangal community, Bangladesh",1,2,thum,thum,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-mukabil,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 63, Mukabil]",silmeitei2008:g063:sil-meitei-2008-mukabil:i1
expanded wordlist attestation,kim-kim2008meitei,49,63,salt,2,Humerjan,"Meitei community, Bangladesh",1,2,thum,thum,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,Manipuri,sil-meitei-2008-humerjan,"kim-kim2008meitei[Appendix B.3, printed p. 49, item 63, Humerjan]",silmeitei2008:g063:sil-meitei-2008-humerjan:i1
