Snapshot_Date,Collation_Date,Unit_ID,PDF_Page,Printed_Page,Raw_Form,Raw_Gloss_German,English_Gloss,Final_Status,Final_Form,Final_Parameter_ID,Emitted_Key,Resolution,Review,Material_Error,Source,Record_SHA256
2026-08-24,2026-08-24,p74:e18,16,74,kō,Präteritalstamm zu č- tun,done,installed_form,kō,2814,buddruss-waigali1992:p74:e18,first printed headword alternate,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 74, glossary entry 18]",d300f24bd4cf72fd805fbd1a074585ab6e1068a6327c3a5bcaf90fd91c9f1c7c
2026-08-24,2026-08-24,p74:e18,16,74,krō,Präteritalstamm zu č- tun,done,installed_form,krō,2814,buddruss-waigali1992:p74:e18:v2,second printed headword alternate,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 74, glossary entry 18]",5e262ff5dacee6fad7dab99a5351ae8d7c12294de79020ffa0229e418e76af4c
2026-08-24,2026-08-24,p74:e19,16,74,k'oma,wessen,whose,installed_form,k'oma,,buddruss-waigali1992:p74:e19,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 74, glossary entry 19]",61e3529515f185c60fac0ffa38ed6fe623ec663bb683580b2035bbf60043ebe2
2026-08-24,2026-08-24,p74:e20,16,74,kor'ān,"Koran, Qur'an",Qur'an,installed_form,kor'ān,,buddruss-waigali1992:p74:e20,from Arabic-Persian,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 74, glossary entry 20]",9dddcbc7bc0b8f0154ebed370c6a524116fabb497f0d3fa046dbcb7c7e0fef7d
2026-08-24,2026-08-24,p74:e21,16,74,kud'āy,Gott,God,installed_form,kud'āy,,buddruss-waigali1992:p74:e21,from Persian xudāy,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 74, glossary entry 21]",42a1b0e67784eb1ad5ab239a53b92763c48fb0628506f333bb9447acaa947a67
2026-08-24,2026-08-24,p75:e01,17,75,lap'a,Bündel von Fackeln,bundle of torches,installed_form,lap'a,,buddruss-waigali1992:p75:e01,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 01]",be2b135669d2e297aa48b1b5902e23f048cd70b3a9b874c2b7de2f07d33c414e
2026-08-24,2026-08-24,p75:e02,17,75,mā,nicht beim Imperativ und Konjunktiv,not; prohibitive,installed_form,mā,9981,buddruss-waigali1992:p75:e02,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 02]",9f0d5462088cd3d433bec1ec9431f1f9184cc9758336efd6407456cc9a0c3f48
2026-08-24,2026-08-24,p75:e03,17,75,māl,Recht,right; entitlement,installed_form,māl,,buddruss-waigali1992:p75:e03,source considers Arabic-Persian māl or ma'āl,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 03]",a07eac68a0e1289b8f0e07c00f0e9d5e59f25a28978c08604aa73f863c2358dd
2026-08-24,2026-08-24,p75:e04,17,75,mač,Ehemann,husband,installed_form,mač,9888,buddruss-waigali1992:p75:e04,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 04]",7f8d32bb6df3ab7dff3e1ae0ecb804a36bd92a6b59a3ce6bf387252f5bff3ba6
2026-08-24,2026-08-24,p75:e05,17,75,man'aṣ,Mann,man,installed_form,man'aṣ,10049,buddruss-waigali1992:p75:e05,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 05]",37094e45667af5af44ac23e089584f63e4a39f25e16a142f064f18eddc4c7770
2026-08-24,2026-08-24,p75:e06,17,75,mel'a,"Gespräch, Unterhaltung, Wort; Angelegenheit",conversation; word; matter,installed_form,mel'a,,buddruss-waigali1992:p75:e06,source marks the comparison to Turner 10331 with a query,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 06]",2e05ac1a04c33d2e0e9078147c3e44f6429c1c821f2a643eef286f0539b3fbd8
2026-08-24,2026-08-24,p75:e07,17,75,meloḍ'a,Gespräche habend,eloquent; conversational,installed_form,meloḍ'a,,buddruss-waigali1992:p75:e07,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 07]",1458f5c977da1f8367cf27207746d334339f3f9a41dd21f99448eed47dee46ea
2026-08-24,2026-08-24,p75:e08,17,75,Melak'an,Personenname,Melakan,installed_form,Melak'an,,buddruss-waigali1992:p75:e08,personal name,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 08]",aece0d970696cce8a76be3e1e08a07267b89556d57d9a0210bcdf63906f54a06
2026-08-24,2026-08-24,p75:e09,17,75,-mili,Postposition zusammen mit,together with,installed_form,-mili,10133,buddruss-waigali1992:p75:e09,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 09]",deb7711a09bd6f5a4a39786dc4988007f4da9b198e81ed676b3c70cfddda5efd
2026-08-24,2026-08-24,p75:e10,17,75,mŕa,Nest,nest,installed_form,mŕa,10042,buddruss-waigali1992:p75:e10,first printed headword alternate,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 10]",efba44e642d832ee98817dbbfb97090ac50ca2ac749ceab0d042027f235639e0
2026-08-24,2026-08-24,p75:e10,17,75,mŕā,Nest,nest,installed_form,mŕā,10042,buddruss-waigali1992:p75:e10:v2,second printed headword alternate,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 10]",3795e90c93c10064625bb799db0aa9ec4e7daed69fcf475f701a090a4eeb6f8e
2026-08-24,2026-08-24,p75:e11,17,75,mūk,"Gesicht; gegenüber, vor",face; opposite; before,installed_form,mūk,10174,buddruss-waigali1992:p75:e11,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 11]",c3ca16bd8b67bcfcd0156a6eb34fea0fc99e188a0cd6a6eee31b99a2b3dbc4b5
2026-08-24,2026-08-24,p75:e12,17,75,na,nicht,not,installed_form,na,6906,buddruss-waigali1992:p75:e12,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 12]",db82be31632f9327b035127a70fb5636a6e927e7b0d7b8d6b4f0306a68f17509
2026-08-24,2026-08-24,p75:e13,17,75,nām,Name,name,installed_form,nām,7067,buddruss-waigali1992:p75:e13,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 13]",0cd68a2c517f8175996174e472631d0238249fe4e6b54a78be0f36fdfee75dc5
2026-08-24,2026-08-24,p75:e14,17,75,n'äri,jetzt,now,installed_form,n'äri,,buddruss-waigali1992:p75:e14,first printed headword alternate; etymology uncertain,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 14]",1a8cdf2cb38ef76207ca46e51389ac476c25168e9b84f66405708c6418a3c150
2026-08-24,2026-08-24,p75:e14,17,75,n'ari,jetzt,now,installed_form,n'ari,,buddruss-waigali1992:p75:e14:v2,second printed headword alternate,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 14]",677f40e2c04c2dc10e9fa645201264245ec879b120abacc1e53c06c72df6e974
2026-08-24,2026-08-24,p75:e15,17,75,nāṭ,Tanz,dance,installed_form,nāṭ,7580,buddruss-waigali1992:p75:e15,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 15]",d73c850909680aac02aed2ae9976a8105ca1ac8efb6045463a112e882b83b113
2026-08-24,2026-08-24,p75:e16,17,75,o-,Präsens der Kopula sein,be,installed_form,o-,,buddruss-waigali1992:p75:e16,source relates om to asmi and oš to asi without assigning a Turner number,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 16]",0df65b606134d19df90ac5898c4fa3ef7f85c3c44e0bcfd0bd286ecbb4c0b04a
2026-08-24,2026-08-24,p75:e17,17,75,oč,Bär,bear,installed_form,oč,2445,buddruss-waigali1992:p75:e17,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 17]",e37718832b2e7926caf17a7ce412b221a9beaa87b25c423c153f7cd219608c25
2026-08-24,2026-08-24,p75:e18,17,75,opuǰ-,geboren werden,be born,installed_form,opuǰ-,1814,buddruss-waigali1992:p75:e18,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 18]",90a96b0c0d4ea86c11872932e2e26e5e3c13c8d3768b920ffc6500679886668a
2026-08-24,2026-08-24,p75:e19,17,75,oṣ'a,Sattheit; genug,satiety; enough,installed_form,oṣ'a,,buddruss-waigali1992:p75:e19,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 75, glossary entry 19]",d785802ef5d79e7d30ca985d8f7ec120b895e52ceee7c18372a968114c9929e3
2026-08-24,2026-08-24,p76:e01,18,76,pa,nur,only,installed_form,pa,,buddruss-waigali1992:p76:e01,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 01]",7b8a383779a46bfa9f45feed3da67cd6ca60be2fd808fb1964515a51fd7fc256
2026-08-24,2026-08-24,p76:e02,18,76,pāč,"Seite, Richtung",side; direction,installed_form,pāč,8118,buddruss-waigali1992:p76:e02,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 02]",51a3f1cfb23b0aca186bd637377a1742f3012caf8782bebf97d87438a6db40a1
2026-08-24,2026-08-24,p76:e03,18,76,pāǰ'i,ein großer Raubvogel,large bird of prey; eagle,installed_form,pāǰ'i,,buddruss-waigali1992:p76:e03,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 03]",07672674f7a6726f8f8d0a1d38ae3b24110d1b460b931cb71d35cb9930fce4e4
2026-08-24,2026-08-24,p76:e04,18,76,pār,Schlag; mal,blow; time,installed_form,pār,,buddruss-waigali1992:p76:e04,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 04]",b8025bd40c7b0580e3fc932f438b836544a2ca42aaa94a04b278e71f64639231
2026-08-24,2026-08-24,p76:e05,18,76,payd'a b-,entstehen,arise; originate,installed_form,payd'a b-,,buddruss-waigali1992:p76:e05,from Persian,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 05]",cdfd9f59c0b04596c18873009264c3e01c92502562f3d00801b0108643e4fd7e
2026-08-24,2026-08-24,p76:e06,18,76,pat'om,"nachher, später",afterward; later,installed_form,pat'om,7732,buddruss-waigali1992:p76:e06,first printed headword alternate,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 06]",842d2436937b87db233034aafc7088a506179108f6642b58244cc902898c0a79
2026-08-24,2026-08-24,p76:e06,18,76,pot'om,"nachher, später",afterward; later,installed_form,pot'om,7732,buddruss-waigali1992:p76:e06:v2,second printed headword alternate,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 06]",7152b2bfdd1d97d051c4c161e65b16ffefac5bad1ecfd0b9305fdd66fb81c91a
2026-08-24,2026-08-24,p76:e07,18,76,piš'ä,Katze,cat,installed_form,piš'ä,8298,buddruss-waigali1992:p76:e07,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 07]",7b60013c48f48d7539bdbbf575c6a6e168d4251031a774758b8c6ee4a8e85111
2026-08-24,2026-08-24,p76:e08,18,76,pōt,Weg,path; road,installed_form,pōt,7785,buddruss-waigali1992:p76:e08,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 08]",53fa075415440d015bf0ebd0787f09bb70b962c9c088fc7f317b2b797aed9c68
2026-08-24,2026-08-24,p76:e09,18,76,poṭ,roter weicher Stoff aus der Stadt,red soft imported cloth,installed_form,poṭ,7700,buddruss-waigali1992:p76:e09,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 09]",ad23da18712c5ccf75d8aef62b6c9498863f22a4243db04c0f33517cc30b564e
2026-08-24,2026-08-24,p76:e10,18,76,pr-,geben,give,installed_form,pr-,8655,buddruss-waigali1992:p76:e10,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 10]",7408ca1311f168ba56423937e949c725ac31ee9e18c00860caf75b2a4b013655
2026-08-24,2026-08-24,p76:e11,18,76,prü,gleich wie,like; equal to,installed_form,prü,,buddruss-waigali1992:p76:e11,first printed headword alternate,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 11]",958badd7abf51a09bf649d55a8df313e00ff6ccad7e21a9b57eb37e78f0e4132
2026-08-24,2026-08-24,p76:e11,18,76,prüst'a,gleich wie,like; equal to,installed_form,prüst'a,,buddruss-waigali1992:p76:e11:v2,second printed headword alternate,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 11]",f2919eb4b414d048824bdf8cee7a2bc8784dfa06c21098c3bae399219998c32a
2026-08-24,2026-08-24,p76:e11,18,76,prust'a,gleich wie,like; equal to,installed_form,prust'a,,buddruss-waigali1992:p76:e11:v3,third printed headword alternate,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 11]",37f3352b3a4177d445e4ea76127b1f8da5b8c4380e4841a1b0fe07c824a7ae8b
2026-08-24,2026-08-24,p76:e12,18,76,pus'a,Maus,mouse,installed_form,pus'a,,buddruss-waigali1992:p76:e12,source tentatively compares *mus'a,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 12]",625660ab34099969ffa53c2f1abad92752246ae408c1e728efd20dc3f5b23c2a
2026-08-24,2026-08-24,p76:e13,18,76,püs b-,"verloren gehen, verschwinden",be lost; disappear,installed_form,püs b-,8310,buddruss-waigali1992:p76:e13,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 13]",5040615a7efae8cf9904b9b981d050df35f1ccd98df687ab36b5b682ab86a82f
2026-08-24,2026-08-24,p76:e14,18,76,ri,aber,but,installed_form,ri,434,buddruss-waigali1992:p76:e14,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 14]",f9d23f01fe18ddb33825700bdc8079c618f7db9f25635b2c4b5801427538abad
2026-08-24,2026-08-24,p76:e15,18,76,ṛa,Formans des Dativs oder Postposition für,dative formative; for,installed_form,ṛa,,buddruss-waigali1992:p76:e15,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 15]",c81e44b82d8f3ce7d2e08bc8dd02d5f6791d7f912513e3f1fa19397cd49f73d9
2026-08-24,2026-08-24,p76:e16,18,76,sa,jener,that,installed_form,sa,12815,buddruss-waigali1992:p76:e16,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 16]",ff380fb5475842716da81f644dcfe0e016d2a7b1baad3f520378d969f509b2eb
2026-08-24,2026-08-24,p76:e17,18,76,sāl,"Held; tapfer, tüchtig",hero; brave; capable,installed_form,sāl,,buddruss-waigali1992:p76:e17,source's etymology is tentative,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 17]",3f36eb874dea802084eb074325dc20e2e23ca496a7a7f796c57758b8c02206d1
2026-08-24,2026-08-24,p76:e18,18,76,-sta,Suffix zur Nominalisierung,nominalizing suffix,installed_form,-sta,,buddruss-waigali1992:p76:e18,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 76, glossary entry 18]",dab6751805b9add9d5063184f645ebe28fc76d33b3c4af7d19da7c7da3f22d95
2026-08-24,2026-08-24,p77:e01,19,77,sun,Gold,gold,installed_form,sun,13519,buddruss-waigali1992:p77:e01,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 01]",9536b4231bb71fb5ae23817227669003611ea888705826d5f6a06f5ef736b319
2026-08-24,2026-08-24,p77:e02,19,77,šāl,Stall,stable,installed_form,šāl,12414,buddruss-waigali1992:p77:e02,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 02]",09120f5aa133ceda7d6427284ab0196dcbbad1c32f57a97df6f29b116b38ce8e
2026-08-24,2026-08-24,p77:e03,19,77,šüwal'a,Angehöriger der zweiten Klasse der kafirischen Sklaven,member of the second pre-Islamic slave class,installed_form,šüwal'a,,buddruss-waigali1992:p77:e03,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 03]",f1e12c9fea59f45cbf4653c5519cd7bc0d0b5342d80403bf88dc277cbb4c4182
2026-08-24,2026-08-24,p77:e04,19,77,ṣar,Ziege; Numerativ für Vieh,goat; livestock classifier,installed_form,ṣar,12269,buddruss-waigali1992:p77:e04,first printed headword alternate,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 04]",6edd5e83174fbf765bd8bc9ba83e6fc53ac62c1366b6e9d25094376959de4dba
2026-08-24,2026-08-24,p77:e04,19,77,ṣār,Ziege; Numerativ für Vieh,goat; livestock classifier,installed_form,ṣār,12269,buddruss-waigali1992:p77:e04:v2,second printed headword alternate,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 04]",83ac62031c01e4673319df1ecc7c1d6c38f3c8701671078f0ad961da640bb844
2026-08-24,2026-08-24,p77:e05,19,77,ṣay,Kopf,head,installed_form,ṣay,12694,buddruss-waigali1992:p77:e05,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 05]",5c3bc994862cfb85daec09548c1862d5bb8659c6b2a7ad4fb02eedb631367fa4
2026-08-24,2026-08-24,p77:e06,19,77,ṣer'a,blind,blind,installed_form,ṣer'a,12717,buddruss-waigali1992:p77:e06,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 06]",f39306b1c1d57168f03eb62e7b404c065e5f51603d57e0e2d791c79e692ac411
2026-08-24,2026-08-24,p77:e07,19,77,ṣoč,Streit,quarrel,installed_form,ṣoč,13085,buddruss-waigali1992:p77:e07,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 07]",d326901753b1f875d3560db1a308cdf931b35bb76e18f89bba3546383462373f
2026-08-24,2026-08-24,p77:e08,19,77,ta,wenn,if; when,installed_form,ta,5639,buddruss-waigali1992:p77:e08,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 08]",4784f0e5194d70a233ead6ea10408adbcfe8b1d994e9e1e58180264fd5a25332
2026-08-24,2026-08-24,p77:e09,19,77,ta-,"aufstellen, einrichten, in Ordnung bringen",set up; arrange; put in order,installed_form,ta-,13756,buddruss-waigali1992:p77:e09,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 09]",135fe63bcf560dbd90c0cc21861d6698f4f9e4d71b88dbf93dfd9caf2e44d1ad
2026-08-24,2026-08-24,p77:e10,19,77,tāṭ'i,Vater,father,installed_form,tāṭ'i,5754,buddruss-waigali1992:p77:e10,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 10]",53895e9361c72a47d0d7658d74f2729d73b841c961487f800826462954c2a787
2026-08-24,2026-08-24,p77:e11,19,77,t'ema,Genitiv Plural zu sa jener,of those,installed_form,t'ema,,buddruss-waigali1992:p77:e11,genitive plural of sa,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 11]",6704ef363f9fa1d8ed1290a43b710c66faa60709d07bb5f0e2be2b7828a691e8
2026-08-24,2026-08-24,p77:e12,19,77,ti-,"sein, sich befinden, stattfinden",be; be located; take place,installed_form,ti-,13768,buddruss-waigali1992:p77:e12,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 12]",a4acdfe81f98e8b7cc5937bd285d0a9aa29215e568213976c975f074cd8d8c15
2026-08-24,2026-08-24,p77:e13,19,77,ti,wie,like; as,installed_form,ti,,buddruss-waigali1992:p77:e13,absolutive of zi- according to source,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 13]",f07e21e98f3793495750ca35514a783d8a455bc652ebffbf1710339275804bc0
2026-08-24,2026-08-24,p77:e14,19,77,to,Obliquus Singular zu sa jener,that one,installed_form,to,,buddruss-waigali1992:p77:e14,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 14]",2852e296bc1deafda32470069fdcdb9d53b8f7f1cd3fdbbeefea247baf6ef40c
2026-08-24,2026-08-24,p77:e15,19,77,traz'a,krank,ill,installed_form,traz'a,,buddruss-waigali1992:p77:e15,source says relation to Ashkun parallels is unclear,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 15]",241728f3327bcc5dcc78a7690670361a22ae32857d22ecd8eb7034489f105d86
2026-08-24,2026-08-24,p77:e16,19,77,tre,drei,three,installed_form,tre,5994,buddruss-waigali1992:p77:e16,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 77, glossary entry 16]",65d49d01e75e70b924858e1bdbb9e83c0ab1a13c0456a1b9d52d71eb45957125
2026-08-24,2026-08-24,p78:e01,20,78,tu,du oblique,you,installed_form,tu,,buddruss-waigali1992:p78:e01,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 01]",d6704f44c115dbd8b1d7378387dd510e94e0e426ae3aead22e05a6257535654d
2026-08-24,2026-08-24,p78:e02,20,78,tü,du,you,installed_form,tü,5889,buddruss-waigali1992:p78:e02,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 02]",72580c277199f89aaae8fc6e582fd8790f65afdb717a63f54a2fecf839ff21a6
2026-08-24,2026-08-24,p78:e03,20,78,tün,Haufen,heap; pile,installed_form,tün,,buddruss-waigali1992:p78:e03,etymology uncertain,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 03]",712c1add7c5b88e2908f98a916c9f6a8e781571f23570bc197cd83affc8bfed3
2026-08-24,2026-08-24,p78:e04,20,78,tuk'a,Stein zum Werfen oder Schlagen,throwing stone,installed_form,tuk'a,,buddruss-waigali1992:p78:e04,source offers two possible Turner comparisons,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 04]",58b50d56d5dc8714f1102df9c239abc488e09538c200fb054cdff4fcdcc364e4
2026-08-24,2026-08-24,p78:e05,20,78,tük,"Stück, Sache, Ding",piece; thing,installed_form,tük,5466,buddruss-waigali1992:p78:e05,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 05]",ad544893cdbc9e0ed7a174a5802103f23446ff06da1fec8ee55750462beaf3d3
2026-08-24,2026-08-24,p78:e06,20,78,tünür-nāṭ,besonderer kafirischer Tanz in gebeugter Haltung,pre-Islamic dance performed bent over,installed_form,tünür-nāṭ,,buddruss-waigali1992:p78:e06,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 06]",2057ba8bd4da100d0e9af68f5f6af01a6826a4bae71c0404c82a77330bd1337d
2026-08-24,2026-08-24,p78:e07,20,78,ū,Obliquus zu aṇ'a ich,me,installed_form,ū,,buddruss-waigali1992:p78:e07,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 07]",e009f687bacd8dfb2a3a628490db9728de4f13d9df65a2b96b0932b9c2b4e83a
2026-08-24,2026-08-24,p78:e08,20,78,ub'a,Rebhuhn,partridge,installed_form,ub'a,,buddruss-waigali1992:p78:e08,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 08]",86ab625a06c45cb0253d2fa1a59b272125b8541a04780d3447dc5ee4a69165da
2026-08-24,2026-08-24,p78:e09,20,78,'uma,mein,my,installed_form,'uma,,buddruss-waigali1992:p78:e09,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 09]",6d1d22329139a80abe933d254d5bbe40e1c2718e788b70c6b5b4828c142bb28a
2026-08-24,2026-08-24,p78:e10,20,78,watr,Nacht,night,installed_form,watr,,buddruss-waigali1992:p78:e10,manually collated printed glossary headword,full manual census against the 400 dpi render; embedded OCR and two Tesseract passes compared,no,"buddruss-waigali1992[p. 78, glossary entry 10]",237cf592c219b3219312d3aa9a5ba5dd1bbe6ce7e22aa1326b5ac6609678b92a
