Snapshot_Date,Collation_Date,Unit_ID,PDF_Page,Printed_Page,Raw_Form,Raw_Gloss_German,English_Gloss,Final_Status,Final_Form,Final_Parameter_ID,Emitted_Key,Resolution,Review,Material_Error,Source,Record_SHA256
2026-08-28,2026-08-28,p42:e25,19,42,dúu,zwei,two,installed_form,dúu,6648,buddruss-shina1996:p42:e25,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 25]",4c6c8d0731d664f7322b6da0e62ae3c59ebf1413430670bc9eef8a925ba1c07b
2026-08-28,2026-08-28,p42:e26,19,42,dub-,nicht können,be unable,installed_form,dub-,,buddruss-shina1996:p42:e26,source analysis is explicitly doubtful,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 42, glossary entry 26]",9bb883c08cc51547aed88de229c3e74ad565572a1fb174ce5f8b8515aab581bf
2026-08-28,2026-08-28,p43:e01,20,43,dáaki,Rücken,back,installed_form,dáaki,5582,buddruss-shina1996:p43:e01,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 01]",5de76b21160da84dca19b04b9388793fc5c9fd223f5b98f78ef455dbce60c470
2026-08-28,2026-08-28,p43:e02,20,43,deér,"Bauch, Magen",belly; stomach,installed_form,deér,5589,buddruss-shina1996:p43:e02,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 02]",22ca8b96d23b6b3a8b8599ef76b4be3492b60dc32c71bb93b3e06a94f2fff9ce
2026-08-28,2026-08-28,p43:e03,20,43,dim,"Körper, Leib",body,installed_form,dim,5551,buddruss-shina1996:p43:e03,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 03]",bbbca8296212072b14c720db2fec21de5f5404571c85e96e039e820428fedbc0
2026-08-28,2026-08-28,p43:e04,20,43,dóoko,Grube,pit,installed_form,dóoko,,buddruss-shina1996:p43:e04,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 04]",27cdd41a7055cecfb2430f82abbf9c33e3a65271df769e27219685962c1a11da
2026-08-28,2026-08-28,p43:e05,20,43,dor,Kornbehälter in der Mühle,grain container in the mill,installed_form,dor,,buddruss-shina1996:p43:e05,Turner 6740 is questioned,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 05]",8d6fdaafeb01c96589396fe8cb61e6f96c98596862e3516044249e47cf45c23d
2026-08-28,2026-08-28,p43:e06,20,43,dudúro,Euterzitze,teat,installed_form,dudúro,,buddruss-shina1996:p43:e06,Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 06]",0e24ef9aaee421e9d7b00542c574555f54630a3d42ed32b9ce3ec2f0c73783c1
2026-08-28,2026-08-28,p43:e07,20,43,ek,ein,one,installed_form,ek,2462,buddruss-shina1996:p43:e07,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 07]",2aecd28171ecf90e6db55d7087f23f143f85839e14f62cfff8fc31bfc58ee807
2026-08-28,2026-08-28,p43:e08,20,43,fakír,Fakir,fakir,installed_form,fakír,,buddruss-shina1996:p43:e08,Arabic loan,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 08]",f8be10988adb034a7008001912d8310e593d452a1505196c5ec1187afff958ee
2026-08-28,2026-08-28,p43:e09,20,43,ga,und; auch,and; also,installed_form,ga,4402,buddruss-shina1996:p43:e09,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 09]",1858034934a3ef0cc52eb2e3c4bd8ae169d61a9a08942dd1988c6685511c214c
2026-08-28,2026-08-28,p43:e10,20,43,gachíi,Zweig,branch,installed_form,gachíi,3949,buddruss-shina1996:p43:e10,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 10]",bccdb2e3778c38e32e669c72619188df05865146081f8bd93ed09149d9d99b39
2026-08-28,2026-08-28,p43:e11,20,43,gagúi,runder Mahlstein,round grinding stone,installed_form,gagúi,,buddruss-shina1996:p43:e11,first printed alternate,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 11]",a51665e1a4270efe05360a76da0ca1d0c8bbf83913c35341e98e6ac976af0ceb
2026-08-28,2026-08-28,p43:e11,20,43,gugúi,runder Mahlstein,round grinding stone,installed_form,gugúi,,buddruss-shina1996:p43:e11:v2,second printed alternate; Burushaski relationship unclear,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 11]",a987e5372d1dfe7246a1dafb8d3431421211124febe380bc43103cc711bd9682
2026-08-28,2026-08-28,p43:e12,20,43,gal,Seilbrücke,rope bridge,installed_form,gal,,buddruss-shina1996:p43:e12,Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 12]",d72705f87eb727a1bab07a98a966a3a6b45c216b92d13cb2136b8c7852652d4a
2026-08-28,2026-08-28,p43:e13,20,43,galaáṭi,Melone,melon,installed_form,galaáṭi,,buddruss-shina1996:p43:e13,Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 13]",8b7dacfc00eaf5829f03f5d459dfb0bc83f75377341e9eec15be53813c4e31bf
2026-08-28,2026-08-28,p43:e14,20,43,gaan,Bein,leg,installed_form,gaan,,buddruss-shina1996:p43:e14,Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 14]",1c91c07070638cc221dbda3dc633664af71b926929447f0fa955be597daddc87
2026-08-28,2026-08-28,p43:e15,20,43,gápi,Zügel,reins,installed_form,gápi,,buddruss-shina1996:p43:e15,Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 15]",8d0da0aaadf05ce102c5d8cbfebe46a5a1d72ecd305300a60214ee76861c63a9
2026-08-28,2026-08-28,p43:e16,20,43,garáki,Regulierstab in der Mühle,mill regulating stick,installed_form,garáki,,buddruss-shina1996:p43:e16,Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 16]",b85efae50431ba88b29a6dd9c7b6f99a81faa6a6dc8812afd5956383dfa168f7
2026-08-28,2026-08-28,p43:e17,20,43,gáti b-,zusammenkommen,come together,installed_form,gáti b-,,buddruss-shina1996:p43:e17,Turner 4353 is only a tentative comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 17]",2feb4fba0459a7bc670b5929c31d3e52cb043e0a3011814d073c2a9018d62002
2026-08-28,2026-08-28,p43:e18,20,43,gáaye,Lieder,songs,installed_form,gáaye,4126,buddruss-shina1996:p43:e18,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 18]",559d74bc89f3c0ae4b2644ba66397bb079ef658fdb5470b6171836debf244e7e
2026-08-28,2026-08-28,p43:e19,20,43,gin-,nehmen,take,installed_form,gin-,4236,buddruss-shina1996:p43:e19,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 19]",7cc2129bf21b096cfc3e89e92364d32b3d284087f0f6845c5f004b9bdde5ffa5
2026-08-28,2026-08-28,p43:e20,20,43,giri,Fels,rock,installed_form,giri,4161,buddruss-shina1996:p43:e20,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 20]",c2eee26bb41a24a665a318982965d18f07222684daee04d0e1b05eb8e151b11d
2026-08-28,2026-08-28,p43:e21,20,43,góo,Kuh,cow,installed_form,góo,,buddruss-shina1996:p43:e21,Turner 4093 and 4255 are alternatives,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 21]",6857c9bb477e613feff458cd78997d7da900eabed434610039062329701adec4
2026-08-28,2026-08-28,p43:e22,20,43,goóṭ,Haus,house,installed_form,goóṭ,4336,buddruss-shina1996:p43:e22,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 22]",28ab5e1eb550d06f10a7f76a97c5de411e6d475b74432fe3dbc2bb073d7a703c
2026-08-28,2026-08-28,p43:e23,20,43,gui,Flamme,flame,installed_form,gui,,buddruss-shina1996:p43:e23,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 23]",e0449276ad2e98e72fc2394e1b661e9236f348a500024ef983d56085d41d5dfc
2026-08-28,2026-08-28,p43:e24,20,43,guúni,Faden,thread,installed_form,guúni,4190,buddruss-shina1996:p43:e24,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 24]",b217364fd7bc9403ec9add28464dde5f44f94e880a25c3c70bec2286c0690524
2026-08-28,2026-08-28,p43:e25,20,43,gunóo,Same(nkorn),seed,installed_form,gunóo,,buddruss-shina1996:p43:e25,Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 25]",d11cfc28e247af4e536eaee9b21df1f423850e4ec8e4eb84eddac08737ad9841
2026-08-28,2026-08-28,p43:e26,20,43,hagaái,Himmel,sky,installed_form,hagaái,1009,buddruss-shina1996:p43:e26,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 26]",3216f1fd57b3c50bb0e0c2b3e9d4b1920cd6c3803262fa701a89ffed6cbbb362
2026-08-28,2026-08-28,p43:e27,20,43,hagáar,Feuer,fire,installed_form,hagáar,125,buddruss-shina1996:p43:e27,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 27]",0391a9c92ce666d64e7ee426d39c711cba0d31522d25a3958470841f527a967d
2026-08-28,2026-08-28,p43:e28,20,43,hagúi,Finger,finger; toe,installed_form,hagúi,135,buddruss-shina1996:p43:e28,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 28]",ed37adf30d401edc3d3f896bde70db1960b6999619e8db9665129a34d519482e
2026-08-28,2026-08-28,p43:e29,20,43,hagúl,Hülle; Schwertscheide,cover; sheath,installed_form,hagúl,,buddruss-shina1996:p43:e29,printed cross-reference to agúl; installed as its variant,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 43, glossary entry 29]",f3a41a0e35a0426dab0d30448a5f459fb3334ec0340c53259ee12cc99af2a7c8
2026-08-28,2026-08-28,p44:e01,21,44,haliẓo,gelb,yellow,installed_form,haliẓo,13990,buddruss-shina1996:p44:e01,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 01]",94875adeeaf031abe2401b5473df85f550a92476ff115e8182d863b1193ca9bc
2026-08-28,2026-08-28,p44:e02,21,44,haloól,Nest; Netz; Lager,nest; web; lair,installed_form,haloól,,buddruss-shina1996:p44:e02,source reconstruction is questioned,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 02]",8a0a26c5bbc14a16a93638c21ba98f52a92a67eaa68b6d97088af6fd28cea992
2026-08-28,2026-08-28,p44:e03,21,44,han,ist; sind,is; are,installed_form,han,9416,buddruss-shina1996:p44:e03,historical derivation and Turner assignment printed together,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 03]",0910c9948bbc1ad091b80b27ff7cbf989ee403b85f5e17d9e504e34d9747d62a
2026-08-28,2026-08-28,p44:e04,21,44,hat,Hand,hand,installed_form,hat,14024,buddruss-shina1996:p44:e04,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 04]",6dbf8f5c2c095c797a205f627d9871a10679d4f95e3184dfd23a53570a6ae1f6
2026-08-28,2026-08-28,p44:e05,21,44,hin,Schnee,snow,installed_form,hin,,buddruss-shina1996:p44:e05,four alternative Turner numbers are printed,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 05]",a08c4e5252bf19c1bbaa089e9684df805c033ad7c2e2ba17064298e8cd9c5c54
2026-08-28,2026-08-28,p44:e06,21,44,Hindustáan,Hindustan,Hindustan,installed_form,Hindustáan,,buddruss-shina1996:p44:e06,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 06]",0a0689b172aff2f4bb7d0b7edbe7de00217697055f376dee608fa844e869b977
2026-08-28,2026-08-28,p44:e07,21,44,hun,hoch,high; above,installed_form,hun,,buddruss-shina1996:p44:e07,first printed alternate; Turner 2426 is questioned,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 07]",3bdd027d9f89a975e0e11a31ffcbd6cec2ad3c55252cf1e32563011f76f867e4
2026-08-28,2026-08-28,p44:e07,21,44,húun,hoch,high; above,installed_form,húun,,buddruss-shina1996:p44:e07:v2,second printed alternate,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 07]",dc2781d15a3ba400207586e38cef4ec7a3ac9fd5a8caeb3d2061bbcc072cc161
2026-08-28,2026-08-28,p44:e08,21,44,insáan,Mensch,human being,installed_form,insáan,,buddruss-shina1996:p44:e08,Arabic through Urdu,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 08]",0bd17f8de4292e259ea42ff2bd4625a8c858bf5266a69870b909dd0a008486b1
2026-08-28,2026-08-28,p44:e09,21,44,ispáawo,"süß, schmackhaft",sweet; tasty,installed_form,ispáawo,13924,buddruss-shina1996:p44:e09,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 09]",6432809aa79ae1df25f2c49ee479bb8b996dc7a4b220478baee0138c587e9712
2026-08-28,2026-08-28,p44:e10,21,44,jak,Leute,people,installed_form,jak,,buddruss-shina1996:p44:e10,source discusses tatsama versus Hindi loan analysis,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 10]",0bd62b0cad44042819a0236a238b690ade0d1db4894685468586e5486bfc3257
2026-08-28,2026-08-28,p44:e11,21,44,jaláali,langes Haar,long hair,installed_form,jaláali,,buddruss-shina1996:p44:e11,Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 11]",a09107282e33549dcb99bb39fc0cfc9b1b12cfa05749238f56ba7e10fc773722
2026-08-28,2026-08-28,p44:e12,21,44,jamáat,Familie,family,installed_form,jamáat,,buddruss-shina1996:p44:e12,Persian/Arabic comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 12]",488cd2d6d52e70e8238b9354929831d7811a8fe285a38af0652674c28b87d47e
2026-08-28,2026-08-28,p44:e13,21,44,jangál,Wald,forest,installed_form,jangál,,buddruss-shina1996:p44:e13,Hindi-Urdu loan,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 13]",6e98193a75e8bab4aec5808c289e8097f9c2ed0cd6f74eb17dc89b8d3723b3f5
2026-08-28,2026-08-28,p44:e14,21,44,január,Lebewesen,living being,installed_form,január,,buddruss-shina1996:p44:e14,Persian loan,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 14]",6ed5704774f8767c384112803c6fb0f3fdd94b20256ff5ceb49467a1be8845f1
2026-08-28,2026-08-28,p44:e15,21,44,jaráape,Socken,socks,installed_form,jaráape,,buddruss-shina1996:p44:e15,Persian loan,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 15]",f8385707b5c0c366bd5f50f7c114ce58c20f48804b56954231e74b29cdeee33e
2026-08-28,2026-08-28,p44:e16,21,44,jil b-,aufgehen (Gestirne),rise (celestial body),installed_form,jil b-,5391,buddruss-shina1996:p44:e16,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 16]",7d544904acbdfc7bae42011fc452cd7cf8d61e86be256a8429acda1f2ed0fddf
2026-08-28,2026-08-28,p44:e17,21,44,jip,Zunge,tongue,installed_form,jip,5228,buddruss-shina1996:p44:e17,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 17]",9bf1ab907638376f5c7d6e2b09b9a2df739a456d5a0e860a30ad6d757495e989
2026-08-28,2026-08-28,p44:e18,21,44,jo,"aus, von",from; out of,installed_form,jo,,buddruss-shina1996:p44:e18,historical derivation only; Turner 274 is comparative,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 18]",b89f4acd058f9686f0e2851b2dfb5bb96c1cbeb79e7f39d3e2e90deda652fa50
2026-08-28,2026-08-28,p44:e19,21,44,jon,Schlange,snake,installed_form,jon,5110,buddruss-shina1996:p44:e19,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 19]",660ad74aa0901a00cf88709e9bfae6d6e556cea25e0e595c41d5531be297261f
2026-08-28,2026-08-28,p44:e20,21,44,joóẓi,Birkenbaum,birch tree,installed_form,joóẓi,9570,buddruss-shina1996:p44:e20,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 20]",6aefbb48fac5476e838d0e716078c05c200bd5a43aa678e56ac44cc1711e3b6a
2026-08-28,2026-08-28,p44:e21,21,44,julún b-,in reicher Fülle herabfallen; schwer mit Früchten beladen sein,fall in abundance; be heavily laden with fruit,installed_form,julún b-,,buddruss-shina1996:p44:e21,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 21]",c277f8ea920f374888890daa3b3063da6c5b7baa1f5b454c590d5079dff15453
2026-08-28,2026-08-28,p44:e22,21,44,justajúni,"mit wirren, ungekämmten Haaren","with tangled, uncombed hair",installed_form,justajúni,,buddruss-shina1996:p44:e22,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 22]",e09ce898e2eae2d95b68835e4eb6fad06f9f24524456152414f58b54080d2bfd
2026-08-28,2026-08-28,p44:e23,21,44,juúṣ,Birkenrinde,birch bark,installed_form,juúṣ,9570,buddruss-shina1996:p44:e23,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 23]",af35fe3c835869befccbdf098d531018c1f1d6e670764a24896423be7540c5a2
2026-08-28,2026-08-28,p44:e24,21,44,kábur,Grab,grave,installed_form,kábur,,buddruss-shina1996:p44:e24,Arabic through Urdu,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 24]",3e5519b1695cc453a5a6a257571660541f77a32a8592237d2e96912aa0e1e107
2026-08-28,2026-08-28,p44:e25,21,44,kac̣úun,Karotte,carrot,installed_form,kac̣úun,,buddruss-shina1996:p44:e25,first printed alternate,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 25]",86e3622613a35df4103fccdd92af39eb86954173aa5dd8751d1d825461dd7353
2026-08-28,2026-08-28,p44:e25,21,44,kac̣uún,Karotte,carrot,installed_form,kac̣uún,,buddruss-shina1996:p44:e25:v2,second printed alternate; Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 25]",63dd0037183d270e0c58c3fdccaa76a3d4177160adb328e07f4d790bc2807c80
2026-08-28,2026-08-28,p44:e26,21,44,kaagáz,Papier,paper,installed_form,kaagáz,,buddruss-shina1996:p44:e26,Urdu loan,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 26]",d42035324cbecf1cfb06ead84184799e60b6ea51f0784a8bc5da874ddae535f3
2026-08-28,2026-08-28,p44:e27,21,44,kaáki,ältere Schwester,elder sister,installed_form,kaáki,2998,buddruss-shina1996:p44:e27,Burushaski comparison also printed,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 27]",9da02dfa93145d84e6a2ade7f2901369c37ab40eaaf5b4a42994ee371e320a07
2026-08-28,2026-08-28,p44:e28,21,44,kaáko,älterer Bruder,elder brother,installed_form,kaáko,2998,buddruss-shina1996:p44:e28,Burushaski comparison also printed,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 44, glossary entry 28]",577989c3f25d584b5694d49e8de53722a9efb4c59458925e101b26997980af94
2026-08-28,2026-08-28,p45:e01,22,45,kaále,Tuch,cloth,installed_form,kaále,,buddruss-shina1996:p45:e01,Urdu loan is questioned; an older form is obsolete,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 01]",625914f57f1493ffe021ca428c86ef335a012dae98cd3c5c32a62f7922b10755
2026-08-28,2026-08-28,p45:e02,22,45,kaparií,Topf,pot,installed_form,kaparií,2876,buddruss-shina1996:p45:e02,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 02]",d2e10677678f400b6c77ec3443b44953b552d3cdc02bdf7b6b7134b54d8ed7b1
2026-08-28,2026-08-28,p45:e03,22,45,kašiír,Kaschmir,Kashmir,installed_form,kašiír,2968,buddruss-shina1996:p45:e03,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 03]",975331ba52b744df15ea3ca7b19e4d63f1172d69509950c4dac6b4feb2661314
2026-08-28,2026-08-28,p45:e04,22,45,kíno,schwarz,black,installed_form,kíno,3451,buddruss-shina1996:p45:e04,"feminine kíni is an inflected example, not a separate headword",full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 04]",66b24e9c969f1dd4c3084fe5db0069b068a6af36ee4845a98cec6c084203fb67
2026-08-28,2026-08-28,p45:e05,22,45,koó,"wer, irgendwer",who; someone,installed_form,koó,2574,buddruss-shina1996:p45:e05,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 05]",53a89a495944c69dbd06560e2bff595453d8785cd11b368e737c761ffe2cc3d2
2026-08-28,2026-08-28,p45:e06,22,45,koi,Schote,pod,installed_form,koi,3539,buddruss-shina1996:p45:e06,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 06]",b4f46345bcde0ed9ae16c6a25e7fc50d59005cf98b1d53d1f8aeaa5d96410563
2026-08-28,2026-08-28,p45:e07,22,45,koó~i,Kamm,comb,installed_form,koó~i,2598,buddruss-shina1996:p45:e07,printed nasal vowel normalized to source-profile ~ notation,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 07]",30669210a4959a4e1765b6b0849e6382a463053cef26be903c5e8cceb6aff672
2026-08-28,2026-08-28,p45:e08,22,45,kon,Ohr,ear,installed_form,kon,2830,buddruss-shina1996:p45:e08,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 08]",fa358e612b486d2dc2bb332dfc6fdea1afb23cd38fd25e19fb3428ee2679ea62
2026-08-28,2026-08-28,p45:e09,22,45,kóori,Stiefel aus Ziegenleder,goatskin boot,installed_form,kóori,,buddruss-shina1996:p45:e09,Burushaski comparison,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 09]",d991b04fab71a90ed3bf53d6c575ada544bc1fcc87ca1d5ff4040b85663dcb37
2026-08-28,2026-08-28,p45:e10,22,45,kúi,Land,land,installed_form,kúi,,buddruss-shina1996:p45:e10,several alternative Turner numbers are printed,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 10]",146c8428f2c9bcc63d1d2678342a2f23291ca0dcef3c41aa6d8357962d6f5cdb
2026-08-28,2026-08-28,p45:e11,22,45,kúulyo,unten,below,installed_form,kúulyo,,buddruss-shina1996:p45:e11,Turner 3416/17 is not a single resolvable id,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 11]",0d0f249494318cd086c02d3caedc92742dae22c7520091d822f1d538b7ae8c9a
2026-08-28,2026-08-28,p45:e12,22,45,kut,Wand,wall,installed_form,kut,3251,buddruss-shina1996:p45:e12,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 12]",d9eec7e18fcff720e2edb93d1c3f9335472cf996a2cbd96c9c905e52bbab5101
2026-08-28,2026-08-28,p45:e13,22,45,kh-,essen,eat,installed_form,kh-,3865,buddruss-shina1996:p45:e13,manually collated printed glossary headword,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 13]",e542304c0de92c2b62cf93216ed9580c434e637997a084fb0095b783fadae6af
2026-08-28,2026-08-28,p45:e14,22,45,khabár,Nachricht,news,installed_form,khabár,,buddruss-shina1996:p45:e14,Arabic-Persian loan,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 14]",f59475b1ee481dd18482964b238b395b0f368475162b45723024a532fc5f4dcb
2026-08-28,2026-08-28,p45:e15,22,45,khakáai,Walnußkern,walnut kernel,installed_form,khakáai,,buddruss-shina1996:p45:e15,Burushaski comparison; Turner 2817 is questioned,full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 15]",206720a0e23609edab445ccfbf8c39560251e84d3c73572b9547cfc0140f6524
2026-08-28,2026-08-28,p45:e16,22,45,khanár,Schwert,sword,installed_form,khanár,,buddruss-shina1996:p45:e16,"Burushaski, Phalura, Kalasha, and Khowar comparisons",full manual census against 300 dpi renders; embedded PDF text used only for navigation,no,"buddruss-shina1996[p. 45, glossary entry 16]",8b971d677e4459a12d3e9154209dfc074ebf8bb89b3e27807cdc08712497e3fd
