Record_Type,Report,Printed_Page,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Response,Similarity_Group,Raw_Transcription,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,38,potato,a,Bilaichari,Bangladesh Kuki-Chin target wordlist,1,1,,alu,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-bilaichari-pangkhua,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 38, Bilaichari]",silkukichin2011:g038:sil-kuki-chin-2011-bilaichari-pangkhua:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,38,potato,b,Jamunachari,Bangladesh Kuki-Chin target wordlist,1,1,,alu,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-jamunachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 38, Jamunachari]",silkukichin2011:g038:sil-kuki-chin-2011-jamunachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,38,potato,g,Manglung Headman Para,Bangladesh Kuki-Chin target wordlist,1,1,,alu,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-manglung-headman-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 38, Manglung Headman Para]",silkukichin2011:g038:sil-kuki-chin-2011-manglung-headman-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,38,potato,i,Bethel Para (Bawm),Bangladesh Kuki-Chin target wordlist,1,1,,alu,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-bethel-para-bawm,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 38, Bethel Para (Bawm)]",silkukichin2011:g038:sil-kuki-chin-2011-bethel-para-bawm:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,38,potato,j,Bethel Para (Mizo),Bangladesh Kuki-Chin target wordlist,1,1,,alu,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-bethel-para-mizo,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 38, Bethel Para (Mizo)]",silkukichin2011:g038:sil-kuki-chin-2011-bethel-para-mizo:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,38,potato,l,Konglak,Bangladesh Kuki-Chin target wordlist,1,1,,alu,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-konglak,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 38, Konglak]",silkukichin2011:g038:sil-kuki-chin-2011-konglak:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,38,potato,m,Mahmuam Para,Bangladesh Kuki-Chin target wordlist,1,1,,alu,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-mahmuam-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 38, Mahmuam Para]",silkukichin2011:g038:sil-kuki-chin-2011-mahmuam-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,38,potato,h,Prongphung Para,Bangladesh Kuki-Chin target wordlist,1,2,,belai̯alu,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-prongphung-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 38, Prongphung Para]",silkukichin2011:g038:sil-kuki-chin-2011-prongphung-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,38,potato,c,Boro Kukyachari,Bangladesh Kuki-Chin target wordlist,1,2,,bilatiha,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-boro-kukyachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 38, Boro Kukyachari]",silkukichin2011:g038:sil-kuki-chin-2011-boro-kukyachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,38,potato,k,Ghungurumukh Para,Bangladesh Kuki-Chin target wordlist,1,3,,hatheɪ̯ʔ,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-ghungurumukh-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 38, Ghungurumukh Para]",silkukichin2011:g038:sil-kuki-chin-2011-ghungurumukh-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,39,cauliflower,e,Myanmar Khumi,Myanmar Khumi comparison supplied by another linguist,1,0,,,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0; printed no entry,,excluded,Myanmar Khumi comparison supplied by another linguist; outside target scope; printed no entry,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 39, Myanmar Khumi]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,39,cauliflower,0,Standard Bangla,standard Bangla comparison,1,1,,ɸulkopi,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison; outside target scope,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 39, Standard Bangla]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,39,cauliflower,a,Bilaichari,Bangladesh Kuki-Chin target wordlist,1,1,,phulkɔbi,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-bilaichari-pangkhua,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 39, Bilaichari]",silkukichin2011:g039:sil-kuki-chin-2011-bilaichari-pangkhua:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,39,cauliflower,j,Bethel Para (Mizo),Bangladesh Kuki-Chin target wordlist,1,1,,phulkɔbi,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-bethel-para-mizo,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 39, Bethel Para (Mizo)]",silkukichin2011:g039:sil-kuki-chin-2011-bethel-para-mizo:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,39,cauliflower,b,Jamunachari,Bangladesh Kuki-Chin target wordlist,1,1,,phulkopi,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-jamunachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 39, Jamunachari]",silkukichin2011:g039:sil-kuki-chin-2011-jamunachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,39,cauliflower,c,Boro Kukyachari,Bangladesh Kuki-Chin target wordlist,1,1,,phulkopi,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-boro-kukyachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 39, Boro Kukyachari]",silkukichin2011:g039:sil-kuki-chin-2011-boro-kukyachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,39,cauliflower,k,Ghungurumukh Para,Bangladesh Kuki-Chin target wordlist,1,1,,phulkopi,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-ghungurumukh-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 39, Ghungurumukh Para]",silkukichin2011:g039:sil-kuki-chin-2011-ghungurumukh-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,39,cauliflower,g,Manglung Headman Para,Bangladesh Kuki-Chin target wordlist,1,2,,kopipɔ,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-manglung-headman-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 39, Manglung Headman Para]",silkukichin2011:g039:sil-kuki-chin-2011-manglung-headman-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,39,cauliflower,h,Prongphung Para,Bangladesh Kuki-Chin target wordlist,1,2,,kupipɔ,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-prongphung-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 39, Prongphung Para]",silkukichin2011:g039:sil-kuki-chin-2011-prongphung-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,39,cauliflower,i,Bethel Para (Bawm),Bangladesh Kuki-Chin target wordlist,1,3,,parbor,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-bethel-para-bawm,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 39, Bethel Para (Bawm)]",silkukichin2011:g039:sil-kuki-chin-2011-bethel-para-bawm:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,39,cauliflower,l,Konglak,Bangladesh Kuki-Chin target wordlist,1,3,,parbor,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-konglak,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 39, Konglak]",silkukichin2011:g039:sil-kuki-chin-2011-konglak:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,39,cauliflower,m,Mahmuam Para,Bangladesh Kuki-Chin target wordlist,1,3,,parbor,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-mahmuam-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 39, Mahmuam Para]",silkukichin2011:g039:sil-kuki-chin-2011-mahmuam-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,40,cabbage,e,Myanmar Khumi,Myanmar Khumi comparison supplied by another linguist,1,0,,,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0; printed no entry,,excluded,Myanmar Khumi comparison supplied by another linguist; outside target scope; printed no entry,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 40, Myanmar Khumi]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,40,cabbage,c,Boro Kukyachari,Bangladesh Kuki-Chin target wordlist,1,1,,badakɔpi,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-boro-kukyachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 40, Boro Kukyachari]",silkukichin2011:g040:sil-kuki-chin-2011-boro-kukyachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,40,cabbage,k,Ghungurumukh Para,Bangladesh Kuki-Chin target wordlist,1,1,,badakɔpi,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-ghungurumukh-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 40, Ghungurumukh Para]",silkukichin2011:g040:sil-kuki-chin-2011-ghungurumukh-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,40,cabbage,0,Standard Bangla,standard Bangla comparison,1,1,,badhakopi,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison; outside target scope,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 40, Standard Bangla]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,40,cabbage,a,Bilaichari,Bangladesh Kuki-Chin target wordlist,1,2,,dʒiklum,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-bilaichari-pangkhua,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 40, Bilaichari]",silkukichin2011:g040:sil-kuki-chin-2011-bilaichari-pangkhua:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,40,cabbage,b,Jamunachari,Bangladesh Kuki-Chin target wordlist,1,2,,dʒiklum,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-jamunachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 40, Jamunachari]",silkukichin2011:g040:sil-kuki-chin-2011-jamunachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,40,cabbage,i,Bethel Para (Bawm),Bangladesh Kuki-Chin target wordlist,1,2,,dʒiklum,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-bethel-para-bawm,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 40, Bethel Para (Bawm)]",silkukichin2011:g040:sil-kuki-chin-2011-bethel-para-bawm:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,40,cabbage,j,Bethel Para (Mizo),Bangladesh Kuki-Chin target wordlist,1,2,,dʒiklum,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-bethel-para-mizo,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 40, Bethel Para (Mizo)]",silkukichin2011:g040:sil-kuki-chin-2011-bethel-para-mizo:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,40,cabbage,l,Konglak,Bangladesh Kuki-Chin target wordlist,1,2,,dʒiklum,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-konglak,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 40, Konglak]",silkukichin2011:g040:sil-kuki-chin-2011-konglak:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,40,cabbage,m,Mahmuam Para,Bangladesh Kuki-Chin target wordlist,1,2,,dʒiklum,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-mahmuam-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 40, Mahmuam Para]",silkukichin2011:g040:sil-kuki-chin-2011-mahmuam-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,40,cabbage,h,Prongphung Para,Bangladesh Kuki-Chin target wordlist,1,3,,kupialɨŋ,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-prongphung-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 40, Prongphung Para]",silkukichin2011:g040:sil-kuki-chin-2011-prongphung-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,40,cabbage,g,Manglung Headman Para,Bangladesh Kuki-Chin target wordlist,1,4,,ai̯mokatɨpːo,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-manglung-headman-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 40, Manglung Headman Para]",silkukichin2011:g040:sil-kuki-chin-2011-manglung-headman-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,41,eggplant,0,Standard Bangla,standard Bangla comparison,1,1,,bɛgun,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison; outside target scope,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 41, Standard Bangla]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,41,eggplant,a,Bilaichari,Bangladesh Kuki-Chin target wordlist,1,2,,andak,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-bilaichari-pangkhua,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 41, Bilaichari]",silkukichin2011:g041:sil-kuki-chin-2011-bilaichari-pangkhua:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,41,eggplant,l,Konglak,Bangladesh Kuki-Chin target wordlist,1,2,,andak,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-konglak,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 41, Konglak]",silkukichin2011:g041:sil-kuki-chin-2011-konglak:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,41,eggplant,b,Jamunachari,Bangladesh Kuki-Chin target wordlist,1,3,,boːn,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-jamunachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 41, Jamunachari]",silkukichin2011:g041:sil-kuki-chin-2011-jamunachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,41,eggplant,i,Bethel Para (Bawm),Bangladesh Kuki-Chin target wordlist,1,3,,boːn,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-bethel-para-bawm,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 41, Bethel Para (Bawm)]",silkukichin2011:g041:sil-kuki-chin-2011-bethel-para-bawm:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,41,eggplant,c,Boro Kukyachari,Bangladesh Kuki-Chin target wordlist,1,4,,ŋɔŋtheɪ̯,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-boro-kukyachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 41, Boro Kukyachari]",silkukichin2011:g041:sil-kuki-chin-2011-boro-kukyachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,41,eggplant,k,Ghungurumukh Para,Bangladesh Kuki-Chin target wordlist,1,4,,ŋɔŋtheɪ̯,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-ghungurumukh-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 41, Ghungurumukh Para]",silkukichin2011:g041:sil-kuki-chin-2011-ghungurumukh-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,41,eggplant,e,Myanmar Khumi,Myanmar Khumi comparison supplied by another linguist,1,5,,mɑtɑ̄u̯,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,excluded,Myanmar Khumi comparison supplied by another linguist; outside target scope,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 41, Myanmar Khumi]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,41,eggplant,g,Manglung Headman Para,Bangladesh Kuki-Chin target wordlist,1,5,,mitɔ̃,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-manglung-headman-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 41, Manglung Headman Para]",silkukichin2011:g041:sil-kuki-chin-2011-manglung-headman-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,41,eggplant,h,Prongphung Para,Bangladesh Kuki-Chin target wordlist,1,5,,mitɔ̃,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-prongphung-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 41, Prongphung Para]",silkukichin2011:g041:sil-kuki-chin-2011-prongphung-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,41,eggplant,j,Bethel Para (Mizo),Bangladesh Kuki-Chin target wordlist,1,6,,bok̚bon,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-bethel-para-mizo,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 41, Bethel Para (Mizo)]",silkukichin2011:g041:sil-kuki-chin-2011-bethel-para-mizo:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,41,eggplant,m,Mahmuam Para,Bangladesh Kuki-Chin target wordlist,1,6,,bok̚bon,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-mahmuam-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 41, Mahmuam Para]",silkukichin2011:g041:sil-kuki-chin-2011-mahmuam-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,42,peanut,0,Standard Bangla,standard Bangla comparison,1,1,,badam,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,excluded,standard Bangla comparison; outside target scope,,,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 42, Standard Bangla]",
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,42,peanut,a,Bilaichari,Bangladesh Kuki-Chin target wordlist,1,1,,badam,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-bilaichari-pangkhua,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 42, Bilaichari]",silkukichin2011:g042:sil-kuki-chin-2011-bilaichari-pangkhua:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,42,peanut,b,Jamunachari,Bangladesh Kuki-Chin target wordlist,1,1,,badam,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-jamunachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 42, Jamunachari]",silkukichin2011:g042:sil-kuki-chin-2011-jamunachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,42,peanut,c,Boro Kukyachari,Bangladesh Kuki-Chin target wordlist,1,1,,badam,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-boro-kukyachari,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 42, Boro Kukyachari]",silkukichin2011:g042:sil-kuki-chin-2011-boro-kukyachari:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,42,peanut,g,Manglung Headman Para,Bangladesh Kuki-Chin target wordlist,1,1,,badam,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-manglung-headman-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 42, Manglung Headman Para]",silkukichin2011:g042:sil-kuki-chin-2011-manglung-headman-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,42,peanut,h,Prongphung Para,Bangladesh Kuki-Chin target wordlist,1,1,,badam,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,KhumiChin,sil-kuki-chin-2011-prongphung-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 42, Prongphung Para]",silkukichin2011:g042:sil-kuki-chin-2011-prongphung-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,42,peanut,i,Bethel Para (Bawm),Bangladesh Kuki-Chin target wordlist,1,1,,badam,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,BawmChin,sil-kuki-chin-2011-bethel-para-bawm,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 42, Bethel Para (Bawm)]",silkukichin2011:g042:sil-kuki-chin-2011-bethel-para-bawm:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,42,peanut,j,Bethel Para (Mizo),Bangladesh Kuki-Chin target wordlist,1,1,,badam,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-bethel-para-mizo,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 42, Bethel Para (Mizo)]",silkukichin2011:g042:sil-kuki-chin-2011-bethel-para-mizo:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,42,peanut,k,Ghungurumukh Para,Bangladesh Kuki-Chin target wordlist,1,1,,badam,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,AshoChin,sil-kuki-chin-2011-ghungurumukh-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 42, Ghungurumukh Para]",silkukichin2011:g042:sil-kuki-chin-2011-ghungurumukh-para:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,42,peanut,l,Konglak,Bangladesh Kuki-Chin target wordlist,1,1,,badam,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Pangkhua,sil-kuki-chin-2011-konglak,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 42, Konglak]",silkukichin2011:g042:sil-kuki-chin-2011-konglak:i1
expanded wordlist attestation,kim-roy-sangma2011kukichin,54,42,peanut,m,Mahmuam Para,Bangladesh Kuki-Chin target wordlist,1,1,,badam,public Appendix A PDF text layer; embedded SAG-IPA subset decoded from font outlines and SIL SAGIPA2Uni.map v1.0,,installed,,Mizo,sil-kuki-chin-2011-mahmuam-para,"kim-roy-sangma2011kukichin[Appendix A.3, printed p. 54, item 42, Mahmuam Para]",silkukichin2011:g042:sil-kuki-chin-2011-mahmuam-para:i1
