Record_Type,Source_Key,PDF_Page,Printed_Page,Concept,Gloss,Lect,Scope,Category,Response_Index,Raw_Form,Form,Notes,Status,Reason,Language_ID,Dialect_ID,Citation,Entry_Key
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Ujjaini-Malvi-Harsodan,Malvi target list,1,1,(cid:73)(cid:106)(cid:174)w,gʌ̃w,,installed,,mewari_basad,sil-malvi-2009-harsodan-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Ujjaini-Malvi-Harsodan]",silmalvi2009:g069:sil-malvi-2009-harsodan-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Ujjaini-Malvi-Chandukhedi,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-chandukhedi-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Ujjaini-Malvi-Chandukhedi]",silmalvi2009:g069:sil-malvi-2009-chandukhedi-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Ujjaini-Malvi-Nain,Malvi target list,1,1,(cid:73)(cid:137)(cid:106)u(cid:174),gʱʌũ,,installed,,mewari_basad,sil-malvi-2009-nain-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Ujjaini-Malvi-Nain]",silmalvi2009:g069:sil-malvi-2009-nain-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Ujjaini-Malvi-Koyal,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-koyal-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Ujjaini-Malvi-Koyal]",silmalvi2009:g069:sil-malvi-2009-koyal-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Ujjaini-Malvi-Rojdi,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-rojdi-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Ujjaini-Malvi-Rojdi]",silmalvi2009:g069:sil-malvi-2009-rojdi-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Ujjaini-Malvi-Thillorkhurd,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-thillorkhurd-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Ujjaini-Malvi-Thillorkhurd]",silmalvi2009:g069:sil-malvi-2009-thillorkhurd-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Ujjaini-Malvi-Kumardi,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-kumardi-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Ujjaini-Malvi-Kumardi]",silmalvi2009:g069:sil-malvi-2009-kumardi-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Ujjaini-Malvi-Jokhar,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-jokhar-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Ujjaini-Malvi-Jokhar]",silmalvi2009:g069:sil-malvi-2009-jokhar-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Ujjaini-Malvi-Bercha,Malvi target list,1,1,(cid:73)(cid:106)vu(cid:174),gʌvũ,,installed,,mewari_basad,sil-malvi-2009-bercha-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Ujjaini-Malvi-Bercha]",silmalvi2009:g069:sil-malvi-2009-bercha-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Ujjaini-Malvi-Moondikhedi,Malvi target list,1,1,(cid:73)(cid:106)vu(cid:174),gʌvũ,,installed,,mewari_basad,sil-malvi-2009-moondikhedi-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Ujjaini-Malvi-Moondikhedi]",silmalvi2009:g069:sil-malvi-2009-moondikhedi-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Rajwadi-Malvi-Lojithara,Malvi target list,1,1,(cid:73)(cid:106)vu(cid:174),gʌvũ,,installed,,mewari_basad,sil-malvi-2009-lojithara-rajwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Rajwadi-Malvi-Lojithara]",silmalvi2009:g069:sil-malvi-2009-lojithara-rajwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Rajwadi-Malvi-Bhimakhedi,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-bhimakhedi-rajwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Rajwadi-Malvi-Bhimakhedi]",silmalvi2009:g069:sil-malvi-2009-bhimakhedi-rajwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Rajwadi-Malvi-Kishorpura,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-kishorpura-rajwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Rajwadi-Malvi-Kishorpura]",silmalvi2009:g069:sil-malvi-2009-kishorpura-rajwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Rajwadi-Malvi-Bhunyakhedi,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-bhunyakhedi-rajwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Rajwadi-Malvi-Bhunyakhedi]",silmalvi2009:g069:sil-malvi-2009-bhunyakhedi-rajwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Rajwadi-Malvi-Jesingpura,Malvi target list,1,1,(cid:73)(cid:137)(cid:106)u(cid:174),gʱʌũ,,installed,,mewari_basad,sil-malvi-2009-jesingpura-rajwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Rajwadi-Malvi-Jesingpura]",silmalvi2009:g069:sil-malvi-2009-jesingpura-rajwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Rajwadi-Malvi-Bhandia,Malvi target list,1,1,(cid:73)(cid:137)(cid:106)u(cid:174),gʱʌũ,,installed,,mewari_basad,sil-malvi-2009-bhandia-rajwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Rajwadi-Malvi-Bhandia]",silmalvi2009:g069:sil-malvi-2009-bhandia-rajwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Umadwadi-Malvi-Jhadmu,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-jhadmu-umadwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Umadwadi-Malvi-Jhadmu]",silmalvi2009:g069:sil-malvi-2009-jhadmu-umadwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Umadwadi-Malvi-Semlikakad,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-semlikakad-umadwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Umadwadi-Malvi-Semlikakad]",silmalvi2009:g069:sil-malvi-2009-semlikakad-umadwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Umadwadi-Malvi-Sagpur,Malvi target list,1,1,(cid:73)(cid:137)(cid:106)u(cid:174),gʱʌũ,,installed,,mewari_basad,sil-malvi-2009-sagpur-umadwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Umadwadi-Malvi-Sagpur]",silmalvi2009:g069:sil-malvi-2009-sagpur-umadwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Umadwadi-Malvi-Paldyabana,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-paldyabana-umadwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Umadwadi-Malvi-Paldyabana]",silmalvi2009:g069:sil-malvi-2009-paldyabana-umadwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Umadwadi-Malvi-Mungavali,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-mungavali-umadwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Umadwadi-Malvi-Mungavali]",silmalvi2009:g069:sil-malvi-2009-mungavali-umadwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Sondhwadi-Malvi-Harnauda,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-harnauda-sondhwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Sondhwadi-Malvi-Harnauda]",silmalvi2009:g069:sil-malvi-2009-harnauda-sondhwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Sondhwadi-Malvi-Narana,Malvi target list,1,1,(cid:73)(cid:106)vu(cid:174),gʌvũ,,installed,,mewari_basad,sil-malvi-2009-narana-sondhwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Sondhwadi-Malvi-Narana]",silmalvi2009:g069:sil-malvi-2009-narana-sondhwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Sondhwadi-Malvi-Adakhedi,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-adakhedi-sondhwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Sondhwadi-Malvi-Adakhedi]",silmalvi2009:g069:sil-malvi-2009-adakhedi-sondhwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Sondhwadi-Malvi-Era,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-era-sondhwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Sondhwadi-Malvi-Era]",silmalvi2009:g069:sil-malvi-2009-era-sondhwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Sondhwadi-Malvi-Deevdi,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-deevdi-sondhwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Sondhwadi-Malvi-Deevdi]",silmalvi2009:g069:sil-malvi-2009-deevdi-sondhwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Sondhwadi-Malvi-Jamli,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-jamli-sondhwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Sondhwadi-Malvi-Jamli]",silmalvi2009:g069:sil-malvi-2009-jamli-sondhwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Gond-Malvi-Kalwar,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-kalwar-gond,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Gond-Malvi-Kalwar]",silmalvi2009:g069:sil-malvi-2009-kalwar-gond:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Gond-Malvi-Samapura,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-samapura-gond,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Gond-Malvi-Samapura]",silmalvi2009:g069:sil-malvi-2009-samapura-gond:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Bhil-Malvi-Bhandikhali,Malvi target list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,installed,,mewari_basad,sil-malvi-2009-bhandikhali-bhil,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Bhil-Malvi-Bhandikhali]",silmalvi2009:g069:sil-malvi-2009-bhandikhali-bhil:i1
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Bhili-Kankaria,comparison list,1,1,(cid:73)(cid:106)vu(cid:174),gʌvũ,,excluded,borrowed or standard comparison list,,,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Bhili-Kankaria]",
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Bhili-Athwaniya,comparison list,1,1,(cid:73)ehu(cid:174),gehũ,,excluded,borrowed or standard comparison list,,,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Bhili-Athwaniya]",
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Nimadi-Jajumkhedi,comparison list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,excluded,borrowed or standard comparison list,,,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Nimadi-Jajumkhedi]",
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Nimadi-Sonipura,comparison list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,excluded,borrowed or standard comparison list,,,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Nimadi-Sonipura]",
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Bhopali-Rpura,comparison list,1,1,(cid:73)(cid:106)u(cid:174),gʌũ,,excluded,borrowed or standard comparison list,,,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Bhopali-Rpura]",
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Hindi-standard,comparison list,1,1,(cid:73)(cid:39)hu(cid:174),gɛhũ,,excluded,borrowed or standard comparison list,,,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Hindi-standard]",
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Gujarati-Standard,comparison list,1,1,(cid:73)(cid:137)(cid:101)u(cid:174),gʱəũ,,excluded,borrowed or standard comparison list,,,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Gujarati-Standard]",
wordlist response,varghese-john-samuel2009malvi,92,92,69,wheat,Marathi-Standard,comparison list,1,1,(cid:73)(cid:137)(cid:106)hu,gʱʌhu,,excluded,borrowed or standard comparison list,,,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 69, Marathi-Standard]",
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Ujjaini-Malvi-Harsodan,Malvi target list,1,1,d(cid:60)ua(cid:52),dʒuaɾ,,installed,,mewari_basad,sil-malvi-2009-harsodan-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Ujjaini-Malvi-Harsodan]",silmalvi2009:g070:sil-malvi-2009-harsodan-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Ujjaini-Malvi-Chandukhedi,Malvi target list,1,1,d(cid:60)(cid:55)(cid:56)(cid:35)(cid:52),dʒʊʋɑɾ,,installed,,mewari_basad,sil-malvi-2009-chandukhedi-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Ujjaini-Malvi-Chandukhedi]",silmalvi2009:g070:sil-malvi-2009-chandukhedi-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Ujjaini-Malvi-Nain,Malvi target list,1,1,d(cid:60)(cid:55)(cid:56)(cid:35)(cid:52),dʒʊʋɑɾ,,installed,,mewari_basad,sil-malvi-2009-nain-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Ujjaini-Malvi-Nain]",silmalvi2009:g070:sil-malvi-2009-nain-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Ujjaini-Malvi-Koyal,Malvi target list,1,1,d(cid:60)(cid:55)(cid:56)(cid:35)(cid:52),dʒʊʋɑɾ,,installed,,mewari_basad,sil-malvi-2009-koyal-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Ujjaini-Malvi-Koyal]",silmalvi2009:g070:sil-malvi-2009-koyal-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Ujjaini-Malvi-Rojdi,Malvi target list,1,1,d(cid:60)ua(cid:52),dʒuaɾ,,installed,,mewari_basad,sil-malvi-2009-rojdi-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Ujjaini-Malvi-Rojdi]",silmalvi2009:g070:sil-malvi-2009-rojdi-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Ujjaini-Malvi-Thillorkhurd,Malvi target list,1,1,d(cid:60)(cid:55)(cid:56)(cid:35)(cid:52),dʒʊʋɑɾ,,installed,,mewari_basad,sil-malvi-2009-thillorkhurd-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Ujjaini-Malvi-Thillorkhurd]",silmalvi2009:g070:sil-malvi-2009-thillorkhurd-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Ujjaini-Malvi-Kumardi,Malvi target list,1,1,d(cid:60)(cid:55)(cid:56)(cid:35)(cid:52),dʒʊʋɑɾ,,installed,,mewari_basad,sil-malvi-2009-kumardi-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Ujjaini-Malvi-Kumardi]",silmalvi2009:g070:sil-malvi-2009-kumardi-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Ujjaini-Malvi-Jokhar,Malvi target list,1,1,d(cid:60)(cid:55)(cid:56)(cid:35)(cid:52),dʒʊʋɑɾ,,installed,,mewari_basad,sil-malvi-2009-jokhar-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Ujjaini-Malvi-Jokhar]",silmalvi2009:g070:sil-malvi-2009-jokhar-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Ujjaini-Malvi-Bercha,Malvi target list,1,1,d(cid:60)(cid:55)(cid:56)(cid:35)(cid:52),dʒʊʋɑɾ,,installed,,mewari_basad,sil-malvi-2009-bercha-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Ujjaini-Malvi-Bercha]",silmalvi2009:g070:sil-malvi-2009-bercha-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Ujjaini-Malvi-Bercha,Malvi target list,1,2,d(cid:60)(cid:106)(cid:56)a(cid:52)i,dʒʌʋaɾi,,installed,,mewari_basad,sil-malvi-2009-bercha-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Ujjaini-Malvi-Bercha]",silmalvi2009:g070:sil-malvi-2009-bercha-ujjaini:i2
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Ujjaini-Malvi-Moondikhedi,Malvi target list,1,1,d(cid:60)(cid:56)a(cid:52),dʒʋaɾ,,installed,,mewari_basad,sil-malvi-2009-moondikhedi-ujjaini,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Ujjaini-Malvi-Moondikhedi]",silmalvi2009:g070:sil-malvi-2009-moondikhedi-ujjaini:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Rajwadi-Malvi-Lojithara,Malvi target list,1,1,d(cid:60)(cid:55)(cid:56)(cid:35)(cid:52),dʒʊʋɑɾ,,installed,,mewari_basad,sil-malvi-2009-lojithara-rajwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Rajwadi-Malvi-Lojithara]",silmalvi2009:g070:sil-malvi-2009-lojithara-rajwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Rajwadi-Malvi-Bhimakhedi,Malvi target list,1,1,d(cid:60)(cid:55)(cid:56)(cid:35)(cid:52),dʒʊʋɑɾ,,installed,,mewari_basad,sil-malvi-2009-bhimakhedi-rajwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Rajwadi-Malvi-Bhimakhedi]",silmalvi2009:g070:sil-malvi-2009-bhimakhedi-rajwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Rajwadi-Malvi-Kishorpura,Malvi target list,1,1,d(cid:60)(cid:55)(cid:56)(cid:35)(cid:52),dʒʊʋɑɾ,,installed,,mewari_basad,sil-malvi-2009-kishorpura-rajwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Rajwadi-Malvi-Kishorpura]",silmalvi2009:g070:sil-malvi-2009-kishorpura-rajwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Rajwadi-Malvi-Bhunyakhedi,Malvi target list,1,1,d(cid:60)ua(cid:52),dʒuaɾ,,installed,,mewari_basad,sil-malvi-2009-bhunyakhedi-rajwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Rajwadi-Malvi-Bhunyakhedi]",silmalvi2009:g070:sil-malvi-2009-bhunyakhedi-rajwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Rajwadi-Malvi-Jesingpura,Malvi target list,1,1,d(cid:60)(cid:106)(cid:56)a(cid:52),dʒʌʋaɾ,,installed,,mewari_basad,sil-malvi-2009-jesingpura-rajwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Rajwadi-Malvi-Jesingpura]",silmalvi2009:g070:sil-malvi-2009-jesingpura-rajwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Rajwadi-Malvi-Bhandia,Malvi target list,1,1,d(cid:60)(cid:55)(cid:56)(cid:35)(cid:52),dʒʊʋɑɾ,,installed,,mewari_basad,sil-malvi-2009-bhandia-rajwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Rajwadi-Malvi-Bhandia]",silmalvi2009:g070:sil-malvi-2009-bhandia-rajwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Umadwadi-Malvi-Jhadmu,Malvi target list,1,1,d(cid:60)u(cid:56)a(cid:52),dʒuʋaɾ,,installed,,mewari_basad,sil-malvi-2009-jhadmu-umadwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Umadwadi-Malvi-Jhadmu]",silmalvi2009:g070:sil-malvi-2009-jhadmu-umadwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Umadwadi-Malvi-Semlikakad,Malvi target list,1,1,d(cid:60)ua(cid:52),dʒuaɾ,,installed,,mewari_basad,sil-malvi-2009-semlikakad-umadwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Umadwadi-Malvi-Semlikakad]",silmalvi2009:g070:sil-malvi-2009-semlikakad-umadwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Umadwadi-Malvi-Sagpur,Malvi target list,1,1,d(cid:60)(cid:55)(cid:56)(cid:35)(cid:52),dʒʊʋɑɾ,,installed,,mewari_basad,sil-malvi-2009-sagpur-umadwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Umadwadi-Malvi-Sagpur]",silmalvi2009:g070:sil-malvi-2009-sagpur-umadwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Umadwadi-Malvi-Paldyabana,Malvi target list,1,1,d(cid:60)(cid:106)(cid:56)a(cid:52),dʒʌʋaɾ,,installed,,mewari_basad,sil-malvi-2009-paldyabana-umadwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Umadwadi-Malvi-Paldyabana]",silmalvi2009:g070:sil-malvi-2009-paldyabana-umadwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Umadwadi-Malvi-Mungavali,Malvi target list,1,1,d(cid:60)(cid:55)war,dʒʊwar,,installed,,mewari_basad,sil-malvi-2009-mungavali-umadwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Umadwadi-Malvi-Mungavali]",silmalvi2009:g070:sil-malvi-2009-mungavali-umadwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Sondhwadi-Malvi-Harnauda,Malvi target list,1,1,d(cid:60)(cid:106)(cid:56)a(cid:52),dʒʌʋaɾ,,installed,,mewari_basad,sil-malvi-2009-harnauda-sondhwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Sondhwadi-Malvi-Harnauda]",silmalvi2009:g070:sil-malvi-2009-harnauda-sondhwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Sondhwadi-Malvi-Narana,Malvi target list,1,1,d(cid:60)(cid:55)(cid:56)(cid:35)(cid:52),dʒʊʋɑɾ,,installed,,mewari_basad,sil-malvi-2009-narana-sondhwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Sondhwadi-Malvi-Narana]",silmalvi2009:g070:sil-malvi-2009-narana-sondhwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Sondhwadi-Malvi-Adakhedi,Malvi target list,1,1,d(cid:60)(cid:55)(cid:56)(cid:35)(cid:52),dʒʊʋɑɾ,,installed,,mewari_basad,sil-malvi-2009-adakhedi-sondhwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Sondhwadi-Malvi-Adakhedi]",silmalvi2009:g070:sil-malvi-2009-adakhedi-sondhwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Sondhwadi-Malvi-Era,Malvi target list,1,1,d(cid:60)(cid:106)(cid:56)a(cid:52),dʒʌʋaɾ,,installed,,mewari_basad,sil-malvi-2009-era-sondhwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Sondhwadi-Malvi-Era]",silmalvi2009:g070:sil-malvi-2009-era-sondhwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Sondhwadi-Malvi-Deevdi,Malvi target list,1,1,d(cid:60)ua(cid:52),dʒuaɾ,,installed,,mewari_basad,sil-malvi-2009-deevdi-sondhwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Sondhwadi-Malvi-Deevdi]",silmalvi2009:g070:sil-malvi-2009-deevdi-sondhwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Sondhwadi-Malvi-Jamli,Malvi target list,1,1,d(cid:60)ua(cid:52),dʒuaɾ,,installed,,mewari_basad,sil-malvi-2009-jamli-sondhwadi,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Sondhwadi-Malvi-Jamli]",silmalvi2009:g070:sil-malvi-2009-jamli-sondhwadi:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Gond-Malvi-Kalwar,Malvi target list,1,1,d(cid:60)(cid:55)(cid:56)(cid:35)(cid:52),dʒʊʋɑɾ,,installed,,mewari_basad,sil-malvi-2009-kalwar-gond,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Gond-Malvi-Kalwar]",silmalvi2009:g070:sil-malvi-2009-kalwar-gond:i1
wordlist response,varghese-john-samuel2009malvi,92,92,70,millet,Gond-Malvi-Samapura,Malvi target list,1,1,d(cid:60)(cid:106)(cid:56)a(cid:52),dʒʌʋaɾ,,installed,,mewari_basad,sil-malvi-2009-samapura-gond,"varghese-john-samuel2009malvi[Appendix B, printed p. 92, item 70, Gond-Malvi-Samapura]",silmalvi2009:g070:sil-malvi-2009-samapura-gond:i1
