Snapshot_Date,Collation_Date,Unit_ID,PDF_Page,Printed_Page,Raw_Form,Raw_Gloss_German,English_Gloss,Final_Status,Final_Form,Final_Parameter_ID,Emitted_Key,Resolution,Review,Material_Error,Source,Record_SHA256
2026-08-24,2026-08-24,p186:e12,15,186,di-,gehen,go,installed_form,di-,6365,buddruss-wama2006:p186:e12,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 12]",de357a72beebaa7266d9b566dbdbedae424e405302fd80eed6b889d13c797bcd
2026-08-24,2026-08-24,p186:e13,15,186,du,zwei,two,installed_form,du,6648,buddruss-wama2006:p186:e13,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 13]",3cb4bcbc3d0e3c36488df97581ed1729ffed9aaf1e2450391188e2b174757a1e
2026-08-24,2026-08-24,p186:e14,15,186,dikatə́,Himmel,sky,installed_form,dikatə́,6331,buddruss-wama2006:p186:e14,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 14]",b23c9e3ce08c153e0f2938fd2883d971f5d82c65cab1ca1535c16c6350a0d7ce
2026-08-24,2026-08-24,p186:e15,15,186,dam-,"ergreifen, bringen",seize; bring,installed_form,dam-,6284,buddruss-wama2006:p186:e15,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 15]",fb069fb50621314a2a5ffce474c6cf2dedab4192fb37f20d8a6592c732d46f82
2026-08-24,2026-08-24,p186:e16,15,186,dōt,Zahn,tooth,installed_form,dōt,6152,buddruss-wama2006:p186:e16,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 16]",3d186c84c9e820544eb55b16cf54091508e2291b6e87ba2fa28e884877d74ad7
2026-08-24,2026-08-24,p186:e17,15,186,dar-,waschen,wash,installed_form,dar-,,buddruss-wama2006:p186:e17,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 17]",d5c20009b57afbc9de8e840b6398021f62f55227b4061fb3880ea47a9fca33c6
2026-08-24,2026-08-24,p186:e18,15,186,dōst,Hand,hand,installed_form,dōst,14024,buddruss-wama2006:p186:e18,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 18]",5afd32d40edee10a33d2298ae77cbbfec15d5905aa1030624e417450583cdcd8
2026-08-24,2026-08-24,p186:e19,15,186,dya,und,and,installed_form,dya,,buddruss-wama2006:p186:e19,first printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 19]",7190a318957084cb99be5858f3b266498ad5a7b265aa8514902b3edf592cabb9
2026-08-24,2026-08-24,p186:e19,15,186,dye,und,and,installed_form,dye,,buddruss-wama2006:p186:e19:v2,second printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 19]",271b63f33f70a07902901d8615de69fb71c6e1fdc71e532bfe09562a159b46ea
2026-08-24,2026-08-24,p186:e20,15,186,ḍob-,begegnen,meet,installed_form,ḍob-,,buddruss-wama2006:p186:e20,source says the proposed Turner comparison is semantically unsuitable,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 20]",b6b2ac6da7efbc87522065d6891acf765c990b7d758d09ec121d533eaa57d4a4
2026-08-24,2026-08-24,p186:e21,15,186,ḍuḍū ko-,donnern,thunder,installed_form,ḍuḍū ko-,,buddruss-wama2006:p186:e21,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 21]",5d77b60794fa1c012a17f850055c59aac9eaf375065fc01e56dfbfe8d245e19d
2026-08-24,2026-08-24,p186:e22,15,186,ḍaŋ-,"hingelangen, ankommen",reach; arrive,installed_form,ḍaŋ-,,buddruss-wama2006:p186:e22,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 22]",8947385d3855a6fd59c8706e9a6a618c6846f8151c3c32bd64c51d0162ed5047
2026-08-24,2026-08-24,p186:e23,15,186,ḍer,erstaunt,astonished,installed_form,ḍer,,buddruss-wama2006:p186:e23,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 23]",aae2cacab422b8ecf645586960ad4af4256a637e20046c9b854378cd6888e78f
2026-08-24,2026-08-24,p186:e24,15,186,g-,Präteritum zu di- gehen,went,installed_form,g-,4008,buddruss-wama2006:p186:e24,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 24]",9abd8845101c6ffecd377d30b9b2bb50cb4eb0b2f4fe0298ec71148f47f00db5
2026-08-24,2026-08-24,p186:e25,15,186,ga,Kuh,cow,installed_form,ga,4147,buddruss-wama2006:p186:e25,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 25]",3db29fb10d968e3f45a0233346480ddec9ae9171157937159ab3f3269e4206f5
2026-08-24,2026-08-24,p186:e26,15,186,gu,Kot,dung,installed_form,gu,4225,buddruss-wama2006:p186:e26,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 26]",74c4ac6fc3eee7cbc65dea4f01ecbd5ad36ab191643dc665c5afb8b5ebc96fe1
2026-08-24,2026-08-24,p186:e27,15,186,gui,Imperativ zu pr- gib mir/uns,give me; give us,installed_form,gui,4236,buddruss-wama2006:p186:e27,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 27]",3ceb5db8b6782b6d3fe6a4ac00a3915bb142513ad7305faee82eb5fcd33c7965
2026-08-24,2026-08-24,p186:e28,15,186,gulabṓ,Fluss,river,installed_form,gulabṓ,4456,buddruss-wama2006:p186:e28,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 28]",23a17d832dec6aadc87fdd8dbd2b5fd10b10bf856faaa8ff3d44245ca3383d66
2026-08-24,2026-08-24,p186:e29,15,186,gandalə(stə),"schwer, schwanger",heavy; pregnant,installed_form,gandalə(stə),14468,buddruss-wama2006:p186:e29,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 29]",15554d5ad7b9b2d427533b33cc09a6d03306b12da2b620efcbfb1808630dcdd7
2026-08-24,2026-08-24,p186:e30,15,186,goṇṭ-,binden,bind,installed_form,goṇṭ-,4205,buddruss-wama2006:p186:e30,first printed headword alternate; source also cites T. 14447,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 30]",272fc74d234719b74ac7f5744b5f3c827b0b9f0ed8799f962b668766a87d0f73
2026-08-24,2026-08-24,p186:e30,15,186,guṇṭ-,binden,bind,installed_form,guṇṭ-,4205,buddruss-wama2006:p186:e30:v2,second printed headword alternate; source also cites T. 14447,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 30]",e58c7525417d2f0714c0166feb4d9237ab6c4295a6710f2decd68932b7185185
2026-08-24,2026-08-24,p186:e31,15,186,gəras,Tag,day,installed_form,gəras,4440,buddruss-wama2006:p186:e31,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 31]",beb1d02afc17c939e15f2a0090fbb75d1fb8171f259bd0359b5a43659fedb315
2026-08-24,2026-08-24,p186:e32,15,186,grām,Dorf,village,installed_form,grām,4368,buddruss-wama2006:p186:e32,first printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 32]",4b47250fe049391bce992481423e342488e857f4b695498f86c963ee8581ae9a
2026-08-24,2026-08-24,p186:e32,15,186,grə̄m,Dorf,village,installed_form,grə̄m,4368,buddruss-wama2006:p186:e32:v2,second printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 186, glossary entry 32]",e5bb6a1e7c19f8b45cdf7fae5822ecafe6fd59d1776aa43d17e7c996a1dc8ad8
2026-08-24,2026-08-24,p187:e01,16,187,gut(y)-,"mitnehmen, wegtragen",take along; carry away,installed_form,gut(y)-,4236,buddruss-wama2006:p187:e01,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 01]",5cf940a0226d7a6afa493fb3e1500f1d15fb4714d367e6077da4734976ba4915
2026-08-24,2026-08-24,p187:e02,16,187,gawār,Feld auf der Talsohle,field on the valley floor,installed_form,gawār,4376,buddruss-wama2006:p187:e02,first printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 02]",76c5de6ccac68527e0b34e1c6bcf670a448036e1e43d5b0bb72bff8cad244717
2026-08-24,2026-08-24,p187:e02,16,187,gəwar,Feld auf der Talsohle,field on the valley floor,installed_form,gəwar,4376,buddruss-wama2006:p187:e02:v2,second printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 02]",9cc6beb5d54f98cb307e6ff5d701ee210f22ebd470aa99a6622d59f3b50f5c51
2026-08-24,2026-08-24,p187:e02,16,187,gawā́r,Feld auf der Talsohle,field on the valley floor,installed_form,gawā́r,4376,buddruss-wama2006:p187:e02:v3,third printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 02]",4cc58a19a784f07122159bbcb929f50e854583f1baf2659f5c7f9c8015f5e56f
2026-08-24,2026-08-24,p187:e03,16,187,jan,Numerativ für Menschen,human classifier,installed_form,jan,5098,buddruss-wama2006:p187:e03,first printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 03]",6f83f953a4dc9d03b9f607ce53e032b8a21daed7a3069a0702d1a9f439b6da79
2026-08-24,2026-08-24,p187:e03,16,187,jən,Numerativ für Menschen,human classifier,installed_form,jən,5098,buddruss-wama2006:p187:e03:v2,second printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 03]",0237c971967b2b3ea65cc10e200f713d935243e5dd7c660736f2e9ac461db652
2026-08-24,2026-08-24,p187:e04,16,187,jit,Körper,body,installed_form,jit,5244,buddruss-wama2006:p187:e04,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 04]",51d9d1a5653992bff76f511d26154b113b1832b9b5d46171d3fddc0638ff92f7
2026-08-24,2026-08-24,p187:e05,16,187,jūk-,gesund werden; sich versöhnen,recover; reconcile,installed_form,jūk-,10481,buddruss-wama2006:p187:e05,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 05]",3228d74f9ebf4516d88071e084cc8d2b530ba8e2e0a06c77a57f947710ac0861
2026-08-24,2026-08-24,p187:e06,16,187,jowār,Mais,maize,installed_form,jowār,10437,buddruss-wama2006:p187:e06,borrowed from Pashto,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 06]",b4891a59eade1d8aa671abde975259237b680859b2fc60b6a2d070daded1b415
2026-08-24,2026-08-24,p187:e07,16,187,ka,"was, irgendwas",what; anything,installed_form,ka,2574,buddruss-wama2006:p187:e07,homonym 1,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 07]",d8892380337d7b975608be6f906d59f7d6ec7dc2c5dbb1d4dd6d8994073b5286
2026-08-24,2026-08-24,p187:e08,16,187,ka,unter,under,installed_form,ka,,buddruss-wama2006:p187:e08,homonym 2,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 08]",7062d3b54c53437d7d634c5c3fdecc6e54b6e8a5c6a093a347e4208d7153d07b
2026-08-24,2026-08-24,p187:e09,16,187,kai-kai,ob oder,whether or,installed_form,kai-kai,,buddruss-wama2006:p187:e09,source marks Turner 2967 comparison with a query,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 09]",2a449f3511de30011872f470c5391e3a850ae363ca8df2afdb612f50cf1ce41f
2026-08-24,2026-08-24,p187:e10,16,187,kaū,warum,why,installed_form,kaū,,buddruss-wama2006:p187:e10,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 10]",ab5aaa8f351c331937890290b38564e0a61783f2fe28cff101be32f6c8dbb53a
2026-08-24,2026-08-24,p187:e11,16,187,ko-,"machen, tun",do; make,installed_form,ko-,2814,buddruss-wama2006:p187:e11,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 11]",d93adefc70d3981079dd2cbb3e5f1b4407f04192fee76c7090e0245caaa94c01
2026-08-24,2026-08-24,p187:e12,16,187,kukūr,"Hahn, Huhn",rooster; chicken,installed_form,kukūr,3208,buddruss-wama2006:p187:e12,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 12]",b5201b9f793d2264c72464db7c937397e94288318fc646e4980a4cf101a30d0c
2026-08-24,2026-08-24,p187:e13,16,187,-kal,"Zeit, als, wenn",time; when,installed_form,-kal,3084,buddruss-wama2006:p187:e13,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 13]",63809c4e80f19a216634fbd62e44656294050945e47210d7535e795584081ef9
2026-08-24,2026-08-24,p187:e14,16,187,kulī,Familienangehöriger,family member,installed_form,kulī,3342,buddruss-wama2006:p187:e14,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 14]",de7b2f3f38c324f81178c8fe74c1a09a03899715371e7ad18a69decd2f4c2d91
2026-08-24,2026-08-24,p187:e15,16,187,kulāl,Töpfer,potter,installed_form,kulāl,,buddruss-wama2006:p187:e15,"source allows Persian origin or Turner 3341, so no single link is imposed",full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 15]",7699d2899b046df7565840ad21fc2226fa62ff9f09e65d963f27e4cec6aaae69
2026-08-24,2026-08-24,p187:e16,16,187,kam,Mann aus Kamgal,man from Kamgal,installed_form,kam,,buddruss-wama2006:p187:e16,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 16]",06f1a2635c333872ad34daaa879bfdcc0523d8df63076a2eb16fcb98cfe3ac2d
2026-08-24,2026-08-24,p187:e17,16,187,Kamgāl,Ortsname,Kamgal,installed_form,Kamgāl,,buddruss-wama2006:p187:e17,place name,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 17]",00394bc9fef6d7e650f42c4630cdd8afb30c59fe915d3c481a831b9f5c0b9e61
2026-08-24,2026-08-24,p187:e18,16,187,kandə́,Baum,tree,installed_form,kandə́,13627,buddruss-wama2006:p187:e18,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 18]",a87ddf1c532abc67ae1c5341cdc55c7e118f168676b3174fcbfc703a346a6389
2026-08-24,2026-08-24,p187:e19,16,187,kuniək,Band,band; strap,installed_form,kuniək,,buddruss-wama2006:p187:e19,cross-reference to ṣatu-kuniək,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 19]",d2a427bbe5d6b8fd050148bf64bcbfcaee059dc3760eeb1d58eda7b6b8a91463
2026-08-24,2026-08-24,p187:e20,16,187,kar,Ohr,ear,installed_form,kar,3056,buddruss-wama2006:p187:e20,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 20]",ebc984649aa887abbe1f0c409c9411b8f053a9d434fdf9475cf19896ef38f21e
2026-08-24,2026-08-24,p187:e21,16,187,karāk,Handwerkermeister,master craftsman,installed_form,karāk,,buddruss-wama2006:p187:e21,translation of Pashto kasbgar,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 21]",64d4f63110cd8b3faf5b438caec6b0527da540198fa8aead2c9abf52084d4ca3
2026-08-24,2026-08-24,p187:e22,16,187,kareik,Beratung,consultation,installed_form,kareik,,buddruss-wama2006:p187:e22,source notes a possible homonym,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 22]",89b17cc1b054a0f9142f8666a42841dff045a5ccfadc4724b19685e2c356e0a9
2026-08-24,2026-08-24,p187:e23,16,187,keriē,Rache,revenge,installed_form,keriē,,buddruss-wama2006:p187:e23,etymology unresolved,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 23]",7f59eec4d31b298f1cdd69593127022a6c29cc986eb060e7c9c663791f8661e1
2026-08-24,2026-08-24,p187:e24,16,187,krōm,Dach,roof,installed_form,krōm,3415,buddruss-wama2006:p187:e24,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 24]",52bdafe1d1a39d7fbb6834bf3e76b3b46d40a3299e281569306d26fe7e404534
2026-08-24,2026-08-24,p187:e25,16,187,karanik,taubenähnlicher Vogel,pigeon-like bird,installed_form,karanik,,buddruss-wama2006:p187:e25,first printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 25]",be3f0452de4a9981581e226fc5c175328b6bededf11c574f9c15d85e08e1053d
2026-08-24,2026-08-24,p187:e25,16,187,karanyēk,taubenähnlicher Vogel,pigeon-like bird,installed_form,karanyēk,,buddruss-wama2006:p187:e25:v2,second printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 25]",22511dc1cf2a4df0907b7cdbb351f7990a12d0421c9806d201f029b9798b0d5e
2026-08-24,2026-08-24,p187:e26,16,187,kurī,Hund,dog,installed_form,kurī,,buddruss-wama2006:p187:e26,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 26]",758443dff2c7d03bca643ecb3eb1366ab79c1f07f7250dd50dcfb1a225823927
2026-08-24,2026-08-24,p187:e27,16,187,kūri,woher,from where,installed_form,kūri,3384,buddruss-wama2006:p187:e27,first printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 27]",ccb298a0edb5a2cf48bde31277d13c99ca4ab609a97d944c63c4e9baba399504
2026-08-24,2026-08-24,p187:e27,16,187,kuṇi,woher,from where,installed_form,kuṇi,3384,buddruss-wama2006:p187:e27:v2,second printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 27]",f363f6e044428104d2b607cb3ee37fa4b3ac9aacca72aec591aca87b9691dad2
2026-08-24,2026-08-24,p187:e28,16,187,kas-,schauen,look,installed_form,kas-,3114,buddruss-wama2006:p187:e28,first printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 28]",ee2120903dce4ab586ebeb4b443be35a6074ad518b565b575e6fee4224149a6d
2026-08-24,2026-08-24,p187:e28,16,187,kəs-,schauen,look,installed_form,kəs-,3114,buddruss-wama2006:p187:e28:v2,second printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 28]",3abb4138a760dbb2cabf1b8e77475dd649fc1baf79bf77a95e747895116cdc4a
2026-08-24,2026-08-24,p187:e29,16,187,kastə,welch,which; what kind of,installed_form,kastə,,buddruss-wama2006:p187:e29,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 29]",fccbcb889dad97defc3848469bbc21ada09dae707290fd67e809d37fb3ade93d
2026-08-24,2026-08-24,p187:e30,16,187,kaṭək,"Kampfgruppe, Heer",war party; army,installed_form,kaṭək,,buddruss-wama2006:p187:e30,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 30]",c5a04c6e48059135ce49d7c27c17d9a5eac017eb8a63703190b1c2fbd415b4ce
2026-08-24,2026-08-24,p187:e31,16,187,kaṭəki,Kämpfer,fighter,installed_form,kaṭəki,,buddruss-wama2006:p187:e31,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 187, glossary entry 31]",3fd680983527a0e2b6239e8e51eda933d734e141109a04ca110746e0fbb4975d
2026-08-24,2026-08-24,p188:e01,17,188,katāri,Maisstroh,maize stalks,installed_form,katāri,2630,buddruss-wama2006:p188:e01,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 01]",35cfdd9f5694da7d5b06786e36d69829628cf5c642839112c6f8b711bbaed13a
2026-08-24,2026-08-24,p188:e02,17,188,kawarə́,Rabe,raven,installed_form,kawarə́,,buddruss-wama2006:p188:e02,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 02]",6b332ac462ada994806a0d16c7c0d6901140b1af64cd86cb31a4b8734a382288
2026-08-24,2026-08-24,p188:e03,17,188,la-,"schlagen, werfen, töten",strike; throw; kill,installed_form,la-,11004,buddruss-wama2006:p188:e03,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 03]",54109c973d6685c506987cf69de975a6e5db860e8e70ab216adffcf0e8c6df8a
2026-08-24,2026-08-24,p188:e04,17,188,lōu,Blut,blood,installed_form,lōu,11165,buddruss-wama2006:p188:e04,first printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 04]",fccdcc3b096b9d3b758fcfa7f4c415a759522f08f53c7ece3072580b03810052
2026-08-24,2026-08-24,p188:e04,17,188,lou,Blut,blood,installed_form,lou,11165,buddruss-wama2006:p188:e04:v2,second printed headword alternate,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 04]",4b2647a80a63c38b78dd0582ab150f761a72660aa4add8e9090094ad700db081
2026-08-24,2026-08-24,p188:e05,17,188,law-,"finden, suchen",find; seek,installed_form,law-,10948,buddruss-wama2006:p188:e05,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 05]",6775c47089d46d227daded6057ff4eda8648cc8f888adc6d552651f6df24f113
2026-08-24,2026-08-24,p188:e06,17,188,mac,Ehemann,husband,installed_form,mac,9888,buddruss-wama2006:p188:e06,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 06]",0951afa5810933781589910894f7935d4814e2043bf9703c46fea52d3d7e7fa6
2026-08-24,2026-08-24,p188:e07,17,188,mič,Lehm,clay,installed_form,mič,10287,buddruss-wama2006:p188:e07,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 07]",b4753150940b3b84039e534b59a7c89910a84c6bdaa7a8a99583a897d359bc64
2026-08-24,2026-08-24,p188:e08,17,188,muč-,fliehen,flee,installed_form,muč-,10181,buddruss-wama2006:p188:e08,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 08]",7c9536709bb62894994bd4a02067edce47ba78664309652b41fa78f0d2405fe3
2026-08-24,2026-08-24,p188:e09,17,188,mōdə́,Kleidung,clothing,installed_form,mōdə́,9740,buddruss-wama2006:p188:e09,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 09]",e97b72899bee1f33dead40bcdd39cee4483e0e13b34893576ccd9aebcb33c24b
2026-08-24,2026-08-24,p188:e10,17,188,muk,Gesicht,face,installed_form,muk,10174,buddruss-wama2006:p188:e10,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 10]",d23995fbfd1f0b57cf3594a64caa20e9fe2a544d936c1901f55bd840535f01eb
2026-08-24,2026-08-24,p188:e11,17,188,malə́,"viel, sehr",much; very,installed_form,malə́,,buddruss-wama2006:p188:e11,first printed headword alternate; source questions Turner 9935,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 11]",f4ef061f6c9c3f77477cc19c90c256be793409cf2a82b77b15e6e9b936d6e51e
2026-08-24,2026-08-24,p188:e11,17,188,mallə́,"viel, sehr",much; very,installed_form,mallə́,,buddruss-wama2006:p188:e11:v2,second printed headword alternate; source questions Turner 9935,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 11]",ed85b4f9815ad9b7357ac3272078368d6efb667f3110e38c99899de0729b407b
2026-08-24,2026-08-24,p188:e12,17,188,mandə́,Hals,neck,installed_form,mandə́,9732,buddruss-wama2006:p188:e12,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 12]",9d176b7946f1d4ec67f3ffe32362e8587aff7e043fd6b36f899ad8e34215c6a7
2026-08-24,2026-08-24,p188:e13,17,188,minik,Schlaf,sleep,installed_form,minik,,buddruss-wama2006:p188:e13,source tentatively compares T. 7200,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 13]",d955377b39c0bd5ebe8de98be932f0e5c97f74fc6079156dc6179ccadd8ed5e8
2026-08-24,2026-08-24,p188:e14,17,188,mutruk,Urin,urine,installed_form,mutruk,10234,buddruss-wama2006:p188:e14,manually collated printed glossary headword,full manual census against the 400 dpi render; two Tesseract page-layout passes compared,no,"buddruss-wama2006[p. 188, glossary entry 14]",438d49ad7ead1a5affefef21409ae036d3ce3e0bc4c884ad77c407a798afff96
