Item	Gloss	Site_Code	Site_Name	PDF_Page	Printed_Page	Column	Manual_Transcription	Review_Status	Confidence	Uncertainty	Reviewer_Method	Reviewed_At	Reviewer_Declaration
151	one	KUK	Kukanar	20	15	4	ok:uʈ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
151	one	U5	Unlabeled fifth printed column	20	15	5	ok:uʈ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
152	two	TIR	Tiriya	20	15	1	ɪrɛɖuk	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
152	two	NET	Nethanar	20	15	2	ɪrɖu:k	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
152	two	DHA	Dharba	20	15	3	ɪrɖu:k	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
152	two	KUK	Kukanar	20	15	4	urɖu:k	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
152	two	U5	Unlabeled fifth printed column	20	15	5	urɖu:k	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
153	three	TIR	Tiriya	20	15	1	munɖuk	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
153	three	NET	Nethanar	20	15	2	mu:nɖu:k	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
153	three	DHA	Dharba	20	15	3	mu:ɳɖu:k	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
153	three	KUK	Kukanar	20	15	4	mu:ɳɖu:k	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
153	three	U5	Unlabeled fifth printed column	20	15	5	mu:ɳɖu:k	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
154	four	TIR	Tiriya	20	15	1	naluk	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
154	four	NET	Nethanar	20	15	2	naluk	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
154	four	DHA	Dharba	20	15	3	naluk	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
154	four	KUK	Kukanar	20	15	4	nalu:k	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
154	four	U5	Unlabeled fifth printed column	20	15	5	nalu:k	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	TIR	Tiriya	20	15	1	cenɖuk	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	NET	Nethanar	20	15	2	cenɖu:k	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	DHA	Dharba	20	15	3	ceɳɖu:k	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	KUK	Kukanar	20	15	4	ceɳɖu:k	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
155	five	U5	Unlabeled fifth printed column	20	15	5	ceɳɖu:k	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
156	six	TIR	Tiriya	20	15	1	coy kota	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
156	six	NET	Nethanar	20	15	2	coy kota	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
156	six	DHA	Dharba	20	15	3	cokota	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
156	six	KUK	Kukanar	20	15	4	coy ʈan	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
156	six	U5	Unlabeled fifth printed column	20	15	5	coy	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
157	seven	TIR	Tiriya	20	15	1	caʈ kota	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
157	seven	NET	Nethanar	20	15	2	caʈ kota	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
157	seven	DHA	Dharba	20	15	3	caʈ kota	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
157	seven	KUK	Kukanar	20	15	4	caʈ ʈan	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
157	seven	U5	Unlabeled fifth printed column	20	15	5	caʈ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
158	eight	TIR	Tiriya	20	15	1	aʈ kota	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
158	eight	NET	Nethanar	20	15	2	aʈ kota	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
158	eight	DHA	Dharba	20	15	3	aʈ kota	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
158	eight	KUK	Kukanar	20	15	4	aʈ ʈan	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
158	eight	U5	Unlabeled fifth printed column	20	15	5	aʈ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
159	nine	TIR	Tiriya	20	15	1	nov kota	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
159	nine	NET	Nethanar	20	15	2	no kota	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
159	nine	DHA	Dharba	20	15	3	nov kota	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
159	nine	KUK	Kukanar	20	15	4	no: ʈan	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
159	nine	U5	Unlabeled fifth printed column	20	15	5	nov	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
160	ten	TIR	Tiriya	20	15	1	ɖec kota	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
160	ten	NET	Nethanar	20	15	2	ɖec kota	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
160	ten	DHA	Dharba	20	15	3	ɖʌc kota	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
160	ten	KUK	Kukanar	20	15	4	ɖʌs ʈan	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
160	ten	U5	Unlabeled fifth printed column	20	15	5	ɖec	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
161	twenty	TIR	Tiriya	20	15	1	koɖek	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
161	twenty	NET	Nethanar	20	15	2	koɖek	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
161	twenty	DHA	Dharba	20	15	3	koɖek	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
161	twenty	KUK	Kukanar	20	15	4	hie	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
161	twenty	U5	Unlabeled fifth printed column	20	15	5	koɖek	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
162	half	TIR	Tiriya	20	15	1	aɖa	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
162	half	NET	Nethanar	20	15	2	aɖa	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
162	half	DHA	Dharba	20	15	3	aɖa	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
162	half	KUK	Kukanar	20	15	4		source_blank	high	source prints double hyphen	manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
162	half	U5	Unlabeled fifth printed column	20	15	5		source_blank	high	source prints double hyphen	manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	hundred	TIR	Tiriya	20	15	1	cenɖ ko:l	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	hundred	NET	Nethanar	20	15	2	cenɖ ko:ɖek	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	hundred	DHA	Dharba	20	15	3	ceɳɖ ko:ɖu	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	hundred	KUK	Kukanar	20	15	4	cʌv	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
163	hundred	U5	Unlabeled fifth printed column	20	15	5	cenɖu ko:l	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	yes	TIR	Tiriya	20	15	1	o:	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	yes	NET	Nethanar	20	15	2	o:	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	yes	DHA	Dharba	20	15	3	o:	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	yes	KUK	Kukanar	20	15	4	o:	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
164	yes	U5	Unlabeled fifth printed column	20	15	5	o:	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	no	TIR	Tiriya	20	15	1	cɪl:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	no	NET	Nethanar	20	15	2	cɪl:a	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	no	DHA	Dharba	20	15	3	cɪl:a/ɛra	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	no	KUK	Kukanar	20	15	4	cɪl:a/ɛra	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
165	no	U5	Unlabeled fifth printed column	20	15	5	cɪlɛgaʈ	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	same	TIR	Tiriya	20	15	1	okʈi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	same	NET	Nethanar	20	15	2	okʈi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	same	DHA	Dharba	20	15	3	okʈi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	same	KUK	Kukanar	20	15	4	okʈi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
166	same	U5	Unlabeled fifth printed column	20	15	5	okʈi	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	different	TIR	Tiriya	20	15	1	binɛy	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	different	NET	Nethanar	20	15	2	avur	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	different	DHA	Dharba	20	15	3	ɛleg ɛleg	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	different	KUK	Kukanar	20	15	4	ɛlge ɛlge	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
167	different	U5	Unlabeled fifth printed column	20	15	5	bɪlag bɪlag	attested	high		manual visual inspection of 600-dpi rendered page; difficult glyphs rechecked at 1200 dpi	2026-08-28	hand-keyed-from-rendered-source; OCR-not-copied
