Ni,,giʈā,"brother and sister; sibling, younger siblings of wife",,giʈā,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 462, ID 657]",,,mundlay1996:620,,,,
Ni,,gol,beam,,gol,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 463, ID 666]",,,mundlay1996:629,,,,
Ni,,golá,gather; rake leaves,,golá,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 464, ID 667]",,Mundlay: Korku gola- 'to collect',mundlay1996:630,,,,loanword
Ni,,gobʈi,bun of hair,,gobʈi,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 465, ID 658]",,,mundlay1996:621,,,,
Ni,,godāl,round; top stone of a grinding stone,,godāl,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 466, ID 659]",,,mundlay1996:622,,,,
Ni,,goday,tattoo,,goday,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 467, ID 661]",,Mundlay: Marathi (dialectal) godne,mundlay1996:624,,,,loanword
Ni,,gugudo,an edible root,,gugudo,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 468, ID 685]",,,mundlay1996:647,,,,
Ni,,gogoʈi,a kind of bird,,gogoʈi,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 469, ID 663]",,,mundlay1996:626,,,,
Ni,,gogo,bird (?),,gogo,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 470, ID 684]",,,nihali-database2026:mundlay:684,,,,
Ni,,golakama,heap,,golakama,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 471, ID 668]",,,mundlay1996:631,,,,
Ni,,golga,earwax,,golga,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 472, ID 670]",,Mundlay: golŋga (?),mundlay1996:633,,,,loanword uncertain
Ni,,golor,a slingshot,,golor,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 473, ID 671]",,"Mundlay: Marathi galor, Korku golor",nihali-database2026:mundlay:671,,,,loanword
Ni,,golor,curved,,golor,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 474, ID 672]",,Mundlay: gol (?),mundlay1996:635,,,,loanword uncertain
Ni,,gohum,bride price,,gohum,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 475, ID 665]",,Mundlay: cf. gohũ 'wheat',mundlay1996:628,,,,loanword
Ni,,gorha,young he-calf,,gorha,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 476, ID 675]",,Mundlay: Marathi gorha,nihali-database2026:mundlay:675,,,,loanword
Ni,,gorsi,buttermilk,,gorsi,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 477, ID 676]",,Mundlay: Marathi goras 'milk',mundlay1996:639,,,,loanword
Ni,,gotor,pumice stone,,gotor,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 478, ID 680]",,,mundlay1996:643,,,,
Ni,,gorya,Korku-speaking Nihals use this term to refer to Nihali-speaking Nihals,,gorya,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 479, ID 678]",,,nihali-database2026:mundlay:678,,,,
Ni,,gúdo,"marrow, brain",,gúdo,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 480, ID 682]",,Mundlay: Hindi guda 'pulp',mundlay1996:645,,,,loanword
Ni,,gunɖi,button,,gunɖi,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 481, ID 690]",,Mundlay: Marathi gundi,mundlay1996:652,,,,loanword
Ni,,gumpli kāmāy,to tickle,,gumpli kāmāy,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 482, ID 689]",,,mundlay1996:651,,,,
Ni,,gor,jaggery (a kind of sugar),,gor,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 483, ID 674]",,,nihali-database2026:mundlay:674,,,,
Ni,,gursā,"anterior tibial ridge, also bones of hands",,gursā,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 484, ID 691]",,,mundlay1996:653,,,,
Ni,,guʈú,to thread,,guʈú,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 485, ID 693]",,,mundlay1996:654a,,,,
Ni,,hiyān,this much,,hiyān,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 486, ID 747]",,,mundlay1996:707,,,,
Ni,,hā́go,laugh,,hā́go,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 487, ID 714]",,,mundlay1996:675,,,,
Ni,,ha,"proximate demonstrative stem,",,ha,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 488, ID 712]",,Mundlay: Marathi ha 'he (proximate)',nihali-database2026:mundlay:712,,,,loanword
Ni,,hān,that,,hān,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 489, ID 719]",,Mundlay: Korku han ɖi- 'that',mundlay1996:680,,,,loanword
Ni,,hāri,a space between two planted rows which has been weeded,,hāri,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 490, ID 724]",,,mundlay1996:685,,,,
Ni,,haʈo,market,,haʈo,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 491, ID 730]",,Mundlay: Hindi hāʈ,mundlay1996:691,,,,loanword
Ni,,hākko,call,,hākko,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 492, ID 715]",,"Mundlay: Marathi hak, Korku haako-",mundlay1996:676,,,,loanword
Ni,,hakko orʈāy,to echo,,hakko orʈāy,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 493, ID 716]",,"Mundlay: Marathi hak, Marathi ulta 'reverse'",mundlay1996:677,,,,loanword
Ni,,hālhāl kām,torture,,hālhāl kām,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 494, ID 717]",,,mundlay1996:678,,,,
Ni,,hārātiŋ,to defeat,,hārātiŋ,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 495, ID 720]",,,mundlay1996:681,,,,
Ni,,hardo,turmeric,,hardo,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 496, ID 721]",,,mundlay1996:682,,,,
Ni,,harpo,to wander,,harpo,,"mundlay1996[p. 28];nihali-database2026[tab Mundlay, row 497, ID 725]",,,nihali-database2026:mundlay:725,,,,
Ni,,barú,to bite,,barú,,"mundlay1996[p. 20];nihali-database2026[tab Mundlay, row 498, ID 172]",,,mundlay1996:160,,,,
Ni,,hāru,bite,,hāru,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 499, ID 726]",,,mundlay1996:687,,,,
Ni,,hāruy,to be bitten,,hāruy,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 500, ID 727]",,,mundlay1996:688,,,,
Ni,,hiʈini,here,,hiʈini,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 501, ID 745]",,,mundlay1996:705,,,,
Ni,,hiŋki,here,,hiŋki,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 502, ID 746]",,,mundlay1996:706,,,,
Ni,,ató,"to break (a stick, etc.)",,ató,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 503, ID 88]",,,nihali-database2026:mundlay:88,,,,
Ni,,hāyom,,,hāyom,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 504, ID 732]",,,mundlay1996:693,,,,
Ni,,-hela,verbal suffix,,-hela,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 505, ID 733]",,,nihali-database2026:mundlay:733,,,,
Ni,,helle-helle,"this much; a handful (of grains, etc.)",,helle-helle,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 506, ID 735]",,,mundlay1996:696,,,,
Ni,,he-re,this one,,he-re,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 507, ID 737]",,,mundlay1996:698,,,,
Ni,,him,cold,,him,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 508, ID 740]",,,mundlay1996:701,,,,
Ni,,him din,winter,,him din,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 509, ID 741]",,,nihali-database2026:mundlay:741,,,,
Ni,,hindyān,to aim,,hindyān,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 510, ID 743]",,,mundlay1996:703,,,,
Ni,,hingā,this side; towards,,hingā,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 511, ID 744]",,Mundlay: Korku (h)iŋgàn,mundlay1996:704,,,,loanword
Ni,,hiltel,these two,,hiltel,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 512, ID 739]",,,mundlay1996:700,,,,
Ni,,iʈikel,3rd person dual,,iʈikel,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 513, ID 793]",,,nihali-database2026:mundlay:793,,,,
Ni,,hukuʈ,to hiccough,,hukuʈ,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 514, ID 768]",,,mundlay1996:727,,,,
Ni,,holoy,shake,,holoy,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 515, ID 750]",,"Mundlay: Marathi halɳe, Korku holoe",nihali-database2026:mundlay:750,,,,loanword
Ni,,hombo hombo,walking on all fours,,hombo hombo,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 516, ID 751]",,,mundlay1996:711,,,,
Ni,,hombo,crooked,,hombo,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 517, ID 752]",,Mundlay: Korku hõbàʔ-,nihali-database2026:mundlay:752,,,,loanword
Ni,,horyā,a bird,,horyā,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 518, ID 756]",,Mundlay: Marathi hola,mundlay1996:715,,,,loanword
Ni,,hoʈi,far away,,hoʈi,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 519, ID 758]",,,nihali-database2026:mundlay:758,,,,
Ni,,hoʈikel,those two,,hoʈikel,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 520, ID 759]",,,mundlay1996:718,,,,
Ni,,hotiāʔ,that thing,,hotiāʔ,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 521, ID 762]",,,mundlay1996:721,,,,
Ni,,hoʈākā,there (away from speaker),,hoʈākā,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 522, ID 757]",,,nihali-database2026:mundlay:757,,,,
Ni,,hoʈin,there,,hoʈin,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 523, ID 760]",,,mundlay1996:719,,,,
Ni,,huʈiki,there,,huʈiki,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 524, ID 771]",,,mundlay1996:730,,,,
Ni,,hoʈiyān,that much,,hoʈiyān,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 525, ID 761]",,,mundlay1996:720,,,,
Ni,,hunɖār,"cook, bake",,hunɖār,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 526, ID 767]",,Mundlay: Korku hõɖar-,mundlay1996:726,,,,loanword
Ni,,hur,to gore; attack with horns,,hur,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 527, ID 769]",,,mundlay1996:728,,,,
Ni,,husārā,"experienced, clever",,husārā,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 528, ID 770]",,,mundlay1996:729,,,,
Ni,,ičhā,pinch,,ičhā,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 529, ID 773]",,,mundlay1996:732,,,,
Ni,,ikhaʈ,to turn around oneself,,ikhaʈ,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 530, ID 775]",,Mundlay: see hikaʈ and ekhāy,mundlay1996:734,,,,loanword
Ni,,ilur,husband's younger brother,,ilur,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 531, ID 777]",,Mundlay: Korku ilur,nihali-database2026:mundlay:777,,,,loanword
Ni,,imni,to be,,imni,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 532, ID 779]",,,mundlay1996:738,,,,
Ni,,ingin,we (plural),,ingin,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 533, ID 780]",,,nihali-database2026:mundlay:780,,,,
Ni,,irā,sickle,,irā,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 534, ID 786]",,Mundlay: Korku (h)ir,mundlay1996:743,,,,loanword
Ni,,irāy,to cut,,irāy,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 535, ID 787]",,,nihali-database2026:mundlay:787,,,,
Ni,,irār,two,,irār,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 536, ID 785]",,,mundlay1996:742,,,,
Ni,,irkār,to roast,,irkār,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 537, ID 788]",,,nihali-database2026:mundlay:788,,,,
Ni,,itkā,here,,itkā,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 538, ID 792]",,,mundlay1996:749,,,,
Ni,,iwāy,bride's father and groom's father are iway of each other,,iwāy,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 539, ID 797]",,"Mundlay: Marathi (dialectal) iwai, Marathi vyahi",nihali-database2026:mundlay:797,,,,loanword
Ni,,jaldi,quickly,,jaldi,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 540, ID 808]",,Mundlay: Hindi jaldi,mundlay1996:764,,,,loanword
Ni,,jaɖi,root,,jaɖi,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 541, ID 801]",,Mundlay: Marathi jadi,nihali-database2026:mundlay:801,,,,loanword
Ni,,jālā,net,,jālā,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 542, ID 807]",,Mundlay: Marathi (dialectal) jala,nihali-database2026:mundlay:807,,,,loanword
Ni,,jāmi,buyer,,jāmi,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 543, ID 815]",,,mundlay1996:771,,,,
Ni,,jambu,blackberry,,jambu,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 544, ID 813]",,Mundlay: Marathi jambhul,mundlay1996:769,,,,loanword
Ni,,jā́mo,to measure,,jā́mo,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 545, ID 814]",,,mundlay1996:770,,,,
Ni,,jabrāy,rape,,jabrāy,,"mundlay1996[p. 29];nihali-database2026[tab Mundlay, row 546, ID 799]",,Mundlay: Hindi jabri,mundlay1996:756,,,,loanword
Ni,,jagali malā́y,spider,,jagali malā́y,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 547, ID 805]",,,mundlay1996:762,,,,
Ni,,jagali malā́ynāvār,web of a spider,,jagali malā́ynāvār,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 548, ID 806]",,,nihali-database2026:mundlay:806,,,,
Ni,,jalom,birth,,jalom,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 549, ID 809]",,Mundlay: Marathi (dialectal) jalam,mundlay1996:765,,,,loanword
Ni,,jālú,"to climb down (from a tree, etc.)",,jālú,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 550, ID 811]",,,mundlay1996:767,,,,
Ni,,jarā,fever,,jarā,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 551, ID 820]",,Mundlay: Marathi jvar,nihali-database2026:mundlay:820,,,,loanword
Ni,,jārān,crab,,jārān,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 552, ID 821]",,,mundlay1996:777,,,,
Ni,,jawān,young,,jawān,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 553, ID 827]",,Mundlay: Hindi jawan,mundlay1996:783,,,,loanword
Ni,,jawān worān,eligible male,,jawān worān,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 554, ID 828]",,,nihali-database2026:mundlay:828,,,,
Ni,,jawāy,son-in-law,,jawāy,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 555, ID 850]",,"Mundlay: Marathi jawai, Korku jaway",nihali-database2026:mundlay:850,,,,loanword
Ni,,jawāy-ja,one's own son-in-law,,jawāy-ja,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 556, ID 851]",,,nihali-database2026:mundlay:851,,,,
Ni,,jeher,poison,,jeher,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 557, ID 852]",,Mundlay: Hindi jahar,mundlay1996:807,,,,loanword
Ni,,jeré,to become; to be ready,,jeré,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 558, ID 832]",,,mundlay1996:787,,,,
Ni,,jhakkān,lid,,jhakkān,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 559, ID 863]",,Mundlay: Marathi jhakaɳ,mundlay1996:818,,,,loanword
Ni,,jhakā-jhokú,to stagger,,jhakā-jhokú,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 560, ID 862]",,,mundlay1996:817,,,,
Ni,,jhāllyā,peacock,,jhāllyā,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 561, ID 864]",,Mundlay: Gu. jhalia (male),mundlay1996:819,,,,loanword
Ni,,jhanɖā,flag,,jhanɖā,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 562, ID 865]",,Mundlay: Hindi jhanda,mundlay1996:820,,,,loanword
Ni,,jhāpnā́,to cover,,jhāpnā́,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 563, ID 866]",,Mundlay: Marathi jhakɳe,mundlay1996:821,,,,loanword
Ni,,jhéli,to defend against attack,,jhéli,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 564, ID 867]",,,mundlay1996:822,,,,
Ni,,jhirā,"spring, brook",,jhirā,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 565, ID 870]",,Mundlay: Marathi jhara,mundlay1996:825,,,,loanword
Ni,,jhoryānʈa,cockroaches,,jhoryānʈa,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 566, ID 873]",,Mundlay: Marathi jhuraɭ,mundlay1996:828,,,,loanword
Ni,,jhuri,to rock a cradle,,jhuri,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 567, ID 872]",,Mundlay: Hindi jhulna,mundlay1996:827,,,,loanword
Ni,,jikiraphid,blink; wink,,jikiraphid,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 568, ID 853]",,,mundlay1996:808,,,,
Ni,,jiki ratā́y,reddening of the eyes,,jiki ratā́y,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 569, ID 836]",,,mundlay1996:791,,,,
Ni,,ãto,tear (of the eye),,ãto,,"mundlay1996[p. 19];nihali-database2026[tab Mundlay, row 570, ID 95]",,,mundlay1996:92,,,,
Ni,,jiki yā̃to,tears,,jiki yā̃to,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 571, ID 838]",,,mundlay1996:793,,,,
Ni,,ǰiki bí,to suffer from sore eyes,,ǰiki bí,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 572, ID 834]",,,mundlay1996:789,,,,
Ni,,jiki-kāpri,eyelid,,jiki-kāpri,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 573, ID 835]",,,mundlay1996:790,,,,
Ni,,jiki tā́pne,eye-brow,,jiki tā́pne,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 574, ID 837]",,,mundlay1996:792,,,,
Ni,,tāpne,eye-brow,,tāpne,,"mundlay1996[p. 39];nihali-database2026[tab Mundlay, row 575, ID 1618]",,,nihali-database2026:mundlay:1618,,,,
Ni,,ǰiki(r),eye,,ǰiki(r),,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 576, ID 833]",,,mundlay1996:788,,,,
Ni,,jilgutiñ,earthworm,,jilgutiñ,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 577, ID 839]",,Mundlay: Korku jilŋgod,mundlay1996:794,,,,loanword
Ni,,jó,I,,jó,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 578, ID 849]",,,nihali-database2026:mundlay:849,,,,
Ni,,jogāgo,gum,,jogāgo,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 579, ID 843]",,Mundlay: Korku jer,mundlay1996:798,,,,loanword
Ni,,joppo,water,,joppo,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 580, ID 845]",,,mundlay1996:800,,,,
Ni,,joppo-ikhat,whirlpool,,joppo-ikhat,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 581, ID 859]",,,mundlay1996:814,,,,
Ni,,júdo,beams of a roof,,júdo,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 582, ID 846]",,,nihali-database2026:mundlay:846,,,,
Ni,,jodu,bamboo,,jodu,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 583, ID 858]",,,mundlay1996:813,,,,
Ni,,jummú,to answer a question,,jummú,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 584, ID 848]",,,mundlay1996:803,,,,
Ni,,junu,broom; sweep,,junu,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 585, ID 860]",,"Mundlay: Korku j-un-u 'broom,' jug- 'to sweep'",mundlay1996:815,,,,loanword
Ni,,jiw,soul,,jiw,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 586, ID 841]",,,mundlay1996:796,,,,
Ni,,jochí,to bake,,jochí,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 587, ID 844]",,,mundlay1996:799,,,,
Ni,,kā́go,to taste bitter,,kā́go,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 588, ID 879]",,,mundlay1996:834,,,,
Ni,,kākā,uncle,,kākā,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 589, ID 882]",,"Mundlay: Hindi kākā, Marathi kākā",mundlay1996:837,,,,loanword
Ni,,kākato,paper,,kākato,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 590, ID 884]",,"Mundlay: Marathi kagad, Hindi kagaj",mundlay1996:839,,,,loanword
Ni,,kāki,aunt,,kāki,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 591, ID 883]",,"Mundlay: Hindi kākī, Marathi kāki",mundlay1996:838,,,,loanword
Ni,,kākri,cucumber; name of a clan,,kākri,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 592, ID 886]",,,mundlay1996:841,,,,
Ni,,kāntā,mosquitoes,,kāntā,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 593, ID 907]",,,mundlay1996:870,,,,
Ni,,kānde,onions,,kānde,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 594, ID 905]",,,nihali-database2026:mundlay:905,,,,
Ni,,kapācho,cotton,,kapācho,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 595, ID 908]",,"Mundlay: Marathi kapus, Hindi kapās",mundlay1996:871,,,,loanword
Ni,,karā,anklet (silver),,karā,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 596, ID 915]",,Mundlay: Marathi kada,nihali-database2026:mundlay:915,,,,loanword
Ni,,karyom,elder brother's wife,,karyom,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 597, ID 925]",,,mundlay1996:888,,,,
Ni,,kātu,kidney of a lamb,,kātu,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 598, ID 936]",,,mundlay1996:899,,,,
Ni,,kāw,flesh,,kāw,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 599, ID 938]",,,mundlay1996:901,,,,
Ni,,kāyni,to tell,,kāyni,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 600, ID 943]",,"Mundlay: Hindi kahānī, Marathi (dialectal) kayni",nihali-database2026:mundlay:943,,,,loanword
Ni,,kacarā,garbage,,kacarā,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 601, ID 875]",,Mundlay: Marathi kacra,mundlay1996:830,,,,loanword
Ni,,kāɖakko,"strong, concentrated",,kāɖakko,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 602, ID 876]",,Mundlay: Marathi kaɖak,mundlay1996:831,,,,loanword
Ni,,kāggo,mouth,,kāggo,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 603, ID 880]",,,mundlay1996:835,,,,
Ni,,jhagarā,quarrel,,jhagarā,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 604, ID 861]",,Mundlay: Hindi jhagɖa,mundlay1996:816,,,,loanword
Ni,,kāgo-kāgo jhagra,quarrel,,kāgo-kāgo jhagra,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 605, ID 881]",,,mundlay1996:836,,,,
Ni,,kājar,top,,kājar,,"mundlay1996[p. 30];nihali-database2026[tab Mundlay, row 606, ID 877]",,,mundlay1996:832,,,,
Ni,,kākhā,to carry in arms,,kākhā,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 607, ID 887]",,,mundlay1996:842,,,,
Ni,,kākhén,comb,,kākhén,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 608, ID 885]",,,mundlay1996:840,,,,
Ni,,kakheŋki,comb,,kakheŋki,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 609, ID 888]",,,mundlay1996:843,,,,
Ni,,kalkal,noise,,kalkal,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 610, ID 890]",,,mundlay1996:855,,,,
Ni,,kalāʈʈel,brother-in-law and sister-in-law,,kalāʈʈel,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 611, ID 892]",,,mundlay1996:857,,,,
Ni,,kalāʈʈēyā,wife's brother,,kalāʈʈēyā,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 612, ID 893]",,,nihali-database2026:mundlay:893,,,,
Ni,,kalen,egg,,kalen,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 613, ID 895]",,,nihali-database2026:mundlay:895,,,,
Ni,,kaleni,egg (pl.),,kaleni,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 614, ID 896]",,,nihali-database2026:mundlay:896,,,,
Ni,,kalenʈa,eggs of lice,,kalenʈa,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 615, ID 897]",,,mundlay1996:860,,,,
Ni,,kal,noise,,kal,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 616, ID 889]",,,mundlay1996:844,,,,
Ni,,kalmā,noise,,kalmā,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 617, ID 898]",,,mundlay1996:861,,,,
Ni,,kalmā biki,be silent,,kalmā biki,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 618, ID 899]",,,mundlay1996:862,,,,
Ni,,kalʈo,Nihali name for themselves,,kalʈo,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 619, ID 894]",,,nihali-database2026:mundlay:894,,,,
Ni,,kolʈa,Nihal,,kolʈa,,"mundlay1996[p. 32];nihali-database2026[tab Mundlay, row 620, ID 974]",,,mundlay1996:935,,,,
Ni,,kolʈu,Nihal,,kolʈu,,"mundlay1996[p. 32];nihali-database2026[tab Mundlay, row 621, ID 975]",,,nihali-database2026:mundlay:975,,,,
Ni,,kāmā,to prepare (also used as auxiliary),,kāmā,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 622, ID 900]",,,nihali-database2026:mundlay:900,,,,
Ni,,kamáy,to cause to (auxiliary for forming causals),,kamáy,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 623, ID 902]",,,nihali-database2026:mundlay:902,,,,
Ni,,kāmāy,earning,,kāmāy,,"mundlay1996[p. 31];nihali-database2026[tab Mundlay, row 624, ID 901]",,,mundlay1996:864,,,,
