OM,4066,grāhāṇēṁ,a complaint.,ग्राहाणें,,,"tulpule1999[p. 213, entry 19]",,Sk. garhaṇa?/cf. gārhāṇẽ,tulpule:p213:e19:v1,,,,n noun
OM,4406,ghaṭa,an earthen pot.; the body of a living being.,घट,,,"tulpule1999[p. 214, entry 3]",,Sk.,tulpule:p214:e3:v1,,,,m noun
OM,r185,ghaṭaila,dried up.,घटइल,,,"tulpule1999[p. 214, entry 4]",,Sk. √ghaṭ-,tulpule:p214:e4:v1,,,,adj
OM,r185,ghaṭaṇē,to happen; to take place.; to be reduced; to become emaciated.,घटणे,,,"tulpule1999[p. 214, entry 7]",,Sk. √ghaṭ/cf. ghaḍaṇe,tulpule:p214:e7:v1,,,,intr verb
OM,4411,ghaṭā,a flock; an assemblage.,घटा,,,"tulpule1999[p. 214, entry 11]",,Sk.,tulpule:p214:e11:v1,,,,f noun
OM,4412,ghaṭīta,the compatibility of the horoscopes of a bride and bridegroom.,घटीत,,,"tulpule1999[p. 214, entry 18]",,Sk. ghaṭita,tulpule:p214:e18:v1,,,,n noun
OM,4406,ghaṭhāra,a storeroom for earthen pots.,घठार,,,"tulpule1999[p. 214, entry 19]",,Sk. ghaṭa-,tulpule:p214:e19:v1,,,,n noun
OM,4406,ghaḍa,a bunch.,घड,,,"tulpule1999[p. 214, entry 20]",,Sk. ghaṭa,tulpule:p214:e20:v1,,,,m noun
OM,r185,ghaḍaṇē,"to happen; to take place.; to take form, shape.; to form; to shape.; to be gained; to be obtained.; to meet; to contact.",घडणे,,,"tulpule1999[p. 215, entry 3]",,Sk. √ghaṭ/cf. ghaṭaṇe,tulpule:p215:e3:v1,,,,intr verb tr
OM,r185,ghaḍavaṇē,to have made; to effect.,घडवणे,,,"tulpule1999[p. 215, entry 6]",,Sk. √ghaṭ,tulpule:p215:e6:v1,,,,tr verb
OM,4406,ghaḍā,a pitcher.,घडा,,,"tulpule1999[p. 215, entry 7]",,Sk. ghaṭa,tulpule:p215:e7:v1,,,,m noun
OM,r185,ghaḍāvanī,structure.,घडावनी,,,"tulpule1999[p. 215, entry 9]",,Sk. √ghaṭ-,tulpule:p215:e9:v1,,,,f noun
OM,4412,ghaḍita,sculpted.,घडित,,,"tulpule1999[p. 215, entry 10]",,Sk. ghaṭita,tulpule:p215:e10:v1,,,,adj
OM,r185,ghaḍiva,"dressed, finished (stone).",घडिव,,,"tulpule1999[p. 215, entry 12]",,Sk. √ghaṭ,tulpule:p215:e12:v1,,,,adj
OM,r185,ghaḍīyaṇē,to sculpt.,घडीयणे,,,"tulpule1999[p. 215, entry 16]",,Sk. √ghaṭ-,tulpule:p215:e16:v1,,,,tr verb
OM,4406,ghaḍulā,a small pot.,घडुला,,,"tulpule1999[p. 215, entry 17]",,Sk. ghaṭa-,tulpule:p215:e17:v1,,,,m noun
OM,4449,gharakhaṇa,emotional disturbance.,घरखण,,,"tulpule1999[p. 216, entry 21]",,Sk. gharṣaṇa,tulpule:p216:e21:v1,,,,n noun
OM,4449,ghasaṇī,friction; brushing against something.,घसणी,,,"tulpule1999[p. 218, entry 3]",,Sk. gharṣaṇa,tulpule:p218:e3:v1,,,,f noun
OM,4009,ghāī,a din; a loud clamour.,घाई,,,"tulpule1999[p. 218, entry 7]",,Sk. gati?,tulpule:p218:e7:v1,,,,f noun
OM,4460,ghāēvaṭaṇē,to be wounded.,घाएवटणे,,,"tulpule1999[p. 218, entry 11]",,Sk. ghāta-/cf. ghāyavaṭaṇe,tulpule:p218:e11:v1,,,,intr verb
OM,4460,ghāēḷa,a wounded soldier.,घाएळ,,,"tulpule1999[p. 218, entry 12]",,Sk. ghāta-,tulpule:p218:e12:v1,,,,n noun
OM,4460,ghāō,a blow.,घाओ,,,"tulpule1999[p. 218, entry 13]",,Sk. ghāta/cf. ghāe; ghāya,tulpule:p218:e13:v1,,,,m noun
OM,4414,ghāṭa,a hill; a mountain; a mound.; a mountain pass.; broad steps leading to a river.; a dam; a dyke; an embankment.,घाट,,,"tulpule1999[p. 218, entry 23]",,Sk. ghaṭṭa/cf. ghāṭā,tulpule:p218:e23:v1,,,,m noun
OM,4421,ghāṇṭa,a bell.,घांट,,,"tulpule1999[p. 218, entry 24]",,Sk. ghaṇṭā,tulpule:p218:e24:v1,,,,f noun
OM,4411,ghāṇṭa,a herd; a group.,घांट,,,"tulpule1999[p. 218, entry 25]",,Sk. ghaṭā,tulpule:p218:e25:v1,,,,f noun
OM,4420,ghāṭā,a mash of boiled millet.,घाटा,,,"tulpule1999[p. 219, entry 2]",,Sk. ghaṇṭa,tulpule:p219:e2:v1,,,,m noun
OM,4414,ghāṭā,a mountain precipice.,घाटा,,,"tulpule1999[p. 219, entry 3]",,Sk. ghaṭṭa/cf. ghāṭa,tulpule:p219:e3:v1,,,,m noun
OM,4420,ghāṇṭā,one who lives on gruel; a rustic person.,घांटा,,,"tulpule1999[p. 219, entry 4]",,Sk. ghaṇṭa-,tulpule:p219:e4:v1,,,,m noun
OM,r185,ghāṭaula,shapely; well formed.; a bud.,घाटौल,,,"tulpule1999[p. 219, entry 7]",,Sk. √ghaṭ-,tulpule:p219:e7:v1,,,,n adj noun
OM,4462,ghāṇā,a mill for extracting oil or sugarcane juice.; a quantity of material put into a mill or press at one time.,घाणा,,,"tulpule1999[p. 219, entry 8]",,Sk. ghātana/cf. ghānā,tulpule:p219:e8:v1,,,,m noun
OM,4531,ghāṇātēṁ,bad smelling; stinking.,घाणातें,,,"tulpule1999[p. 219, entry 9]",,Sk. ghrāṇa-,tulpule:p219:e9:v1,,,,n adj
OM,4531,ghāṇī,a stink; a stench.,घाणी,,,"tulpule1999[p. 219, entry 10]",,Sk. ghrāṇa-,tulpule:p219:e10:v1,,,,f noun
OM,4462,ghāṇauḍī,the circular track of a bullock that turns a mill.,घाणौडी,,,"tulpule1999[p. 219, entry 11]",,Sk. ghātana-/cf. ghānauḍī,tulpule:p219:e11:v1,,,,f noun
OM,4462,ghānā,an oil mill.; crushing; mashing.,घाना,,,"tulpule1999[p. 219, entry 16]",,Sk. ghātana/cf. ghāṇā,tulpule:p219:e16:v1,,,,m noun
OM,4462,ghanauḍī,the circular track of a bullock that turns a mill.,घनौडी,,,"tulpule1999[p. 219, entry 17]",,Sk. ghātana-/cf. ghāṇauḍī,tulpule:p219:e17:v1,,,,f noun
OM,r381,ghāpaṇē,to be put in; to put out.,घापणे,,,"tulpule1999[p. 219, entry 18]",,Sk. √kṣip?,tulpule:p219:e18:v1,,,,intr verb tr
OM,4445,ghāmaiṇē,to be wet with perspiration; (hence) to be exhausted.,घामैणे,,,"tulpule1999[p. 219, entry 19]",,Sk. gharma-,tulpule:p219:e19:v1,,,,intr verb
OM,4460,ghāya,a blow.,घाय,,,"tulpule1999[p. 219, entry 20]",,Sk. ghāta/cf. ghāe; ghāo,tulpule:p219:e20:v1,,,,m noun
OM,4460,ghāyavaṭa,a wounded person.,घायवट,,,"tulpule1999[p. 219, entry 23]",,Sk. ghāta-/cf. ghāyevāṭa,tulpule:p219:e23:v1,,,,m noun
OM,4460,ghāyavaṭaṇē,"to be wounded, afflicted.",घायवटणे,,,"tulpule1999[p. 220, entry 1]",,Sk. ghāta-/cf. ghāe- vaṭaṇe,tulpule:p220:e1:v1,,,,intr verb tr
OM,4460,ghāyēvāṭa,injured.,घायेवाट,,,"tulpule1999[p. 220, entry 5]",,Sk. ghāta-/cf. ghāyavaṭa,tulpule:p220:e5:v1,,,,adj
OM,r190,ghāraṇē,to be poisoned.,घारणे,,,"tulpule1999[p. 220, entry 8]",,Sk. √ghrā,tulpule:p220:e8:v1,,,,intr verb
OM,r656,ghālī-phēḍī,applying and removing.,घाली-फेडी,,,"tulpule1999[p. 220, entry 16]",,Pk. ghalla-Sk. √sphiṭ-,tulpule:p220:e16:v1,,,,f noun
OM,4471,ghāsa,grass.,घास,,,"tulpule1999[p. 220, entry 19]",,Sk.,tulpule:p220:e19:v1,,,,n noun
OM,r200,ghēṇē,to take; to receive.; to affect.,घेणे,,,"tulpule1999[p. 221, entry 26]",,Sk. √grah,tulpule:p221:e26:v1,,,,tr verb
OM,4364,ghēṇēṁ,receiving; accepting.,घेणें,,,"tulpule1999[p. 221, entry 27]",,Sk. grahaṇa,tulpule:p221:e27:v1,,,,n noun
OM,r195,ghōkaṇē,to learn by heart; to memorize.; to repeat a demand.,घोकणे,,,"tulpule1999[p. 222, entry 9]",,Sk. √ghuṣ,tulpule:p222:e9:v1,,,,tr verb
OM,r195,ghōkaviṇē,to make (someone) repeat (a passage) in order to memorize (it).,घोकविणे,,,"tulpule1999[p. 222, entry 11]",,Sk. √ghuṣ,tulpule:p222:e11:v1,,,,tr verb
OM,r195,ghōkhaṇēṁ,learning by heart; memorizing.,घोखणें,,,"tulpule1999[p. 222, entry 13]",,Sk. √ghuṣ,tulpule:p222:e13:v1,,,,n noun
OM,r194,ghōraṇē,to snore.,घोरणे,,,"tulpule1999[p. 223, entry 8]",,Sk. √ghur,tulpule:p223:e8:v1,,,,intr verb
OM,4528,ghōṣa,"a deep, continuous, loud sound.",घोष,,,"tulpule1999[p. 223, entry 12]",,Sk./cf. ghosā,tulpule:p223:e12:v1,,,,m noun
OM,4172,ghōsa,a cluster; a bunch.,घोस,,,"tulpule1999[p. 223, entry 13]",,Sk. guccha/cf. ghõsā,tulpule:p223:e13:v1,,,,m noun
OM,4172,ghōṁsā,a bunch.,घोंसा,,,"tulpule1999[p. 223, entry 15]",,Sk. guccha/cf. ghosa,tulpule:p223:e15:v1,,,,m noun
OM,4172,ghōṁsāḷa,solid; thick.,घोंसाळ,,,"tulpule1999[p. 223, entry 17]",,Sk. guccha-,tulpule:p223:e17:v1,,,,adj
OM,4172,ghōsāḷā,a type of earring.,घोसाळा,,,"tulpule1999[p. 223, entry 19]",,Sk. guccha-,tulpule:p223:e19:v1,,,,m noun
OM,4172,ghōsulēṁ,a bunch.,घोसुलें,,,"tulpule1999[p. 223, entry 21]",,Sk. guccha-,tulpule:p223:e21:v1,,,,n noun
OM,4533,ca,"an affix of emphasis, certainty, exactness etc..",च,,,"tulpule1999[p. 224, entry 1]",,Sk./cf. ci; cī,tulpule:p224:e1:v1,,,,indecl
OM,4600,cautha,a measure of grain.,चउथ,,,"tulpule1999[p. 224, entry 3]",,Sk. caturtha,tulpule:p224:e3:v1,,,,m noun
OM,4538,cakataḷī,a thin piece; a slice.,चकतळी,,,"tulpule1999[p. 224, entry 6]",,Sk. cakra-,tulpule:p224:e6:v1,,,,f noun
OM,4538,cakai,bewilderment; confusion.,चकै,,,"tulpule1999[p. 224, entry 8]",,Sk. cakra-,tulpule:p224:e8:v1,,,,f noun
OM,4538,cakra,a wheel; a disk.; the circle of the constellations.; an invasion.; one of the eight plexuses in Yogic physiology.,चक्र,,,"tulpule1999[p. 224, entry 11]",,Sk.,tulpule:p224:e11:v1,,,,n noun
OM,4551,cakravāka,a type of bird.,चक्रवाक,,,"tulpule1999[p. 224, entry 17]",,Sk.,tulpule:p224:e17:v1,,,,n noun
OM,4669,candrikā,moonlight.,चंद्रिका,,,"tulpule1999[p. 226, entry 16]",,Sk.,tulpule:p226:e16:v1,,,,f noun
OM,4673,capēṭa,a paw; a claw.,चपेट,,,"tulpule1999[p. 226, entry 21]",,Sk.,tulpule:p226:e21:v1,,,,m noun
OM,4538,carakaṇē,to squeeze.,चरकणे,,,"tulpule1999[p. 226, entry 26]",,Sk. cakra-,tulpule:p226:e26:v1,,,,tr verb
OM,r70,caraṇē,to graze on.; to roam about.; to enter.,चरणे,,,"tulpule1999[p. 227, entry 5]",,Sk. √car,tulpule:p227:e5:v1,,,,intr verb tr
OM,4690,carita,fruitful.; successful completion.,चरित,,,"tulpule1999[p. 227, entry 12]",,Sk.,tulpule:p227:e12:v1,,,,n adj noun
OM,4691,caritra,an act; a deed.; an anecdote; an episode in a biography.; a life.,चरित्र,,,"tulpule1999[p. 227, entry 15]",,Sk.,tulpule:p227:e15:v1,,,,n noun
OM,4710,carī,a parapet wall.,चरी,,,"tulpule1999[p. 227, entry 16]",,Sk. caryā/cf. caryā,tulpule:p227:e16:v1,,,,f noun
OM,4710,caryā,behaviour; ethical practice.; walking.; a spiritual pilgrimage.,चर्या,,,"tulpule1999[p. 228, entry 1]",,Sk.,tulpule:p228:e1:v1,,,,f noun
OM,r67,calaṇē,to continue.,चलणे,,,"tulpule1999[p. 228, entry 3]",,Sk. √cal,tulpule:p228:e3:v1,,,,intr verb
OM,r67,calanta,moving.,चलंत,,,"tulpule1999[p. 228, entry 4]",,Sk. √cal,tulpule:p228:e4:v1,,,,adj
OM,4629,cavaga,four.,चवग,,,"tulpule1999[p. 228, entry 8]",,Sk. catuṣka,tulpule:p228:e8:v1,,,,adj num
OM,4747,cavara,"a fly whisk.; a tall, fluttering banner.",चवर,,,"tulpule1999[p. 228, entry 12]",,Sk. cāmara/cf. cavarī,tulpule:p228:e12:v1,,,,n noun
OM,4747,cavarī,a fly whisk.,चवरी,,,"tulpule1999[p. 228, entry 17]",,Sk. cāmara/cf. cavara,tulpule:p228:e17:v1,,,,f noun
OM,r262,caṁvaḷaṇē,to jabber; to chatter.,चंवळणे,,,"tulpule1999[p. 228, entry 19]",,Sk. √jalp?,tulpule:p228:e19:v1,,,,intr verb
OM,r68,cavi,taste; a flavour.,चवि,,,"tulpule1999[p. 228, entry 22]",,Sk. √cam/cf. cavī,tulpule:p228:e22:v1,,,,f noun
OM,r68,cavī,taste; a flavour.,चवी,,,"tulpule1999[p. 228, entry 25]",,Sk. √cam/cf. cavi,tulpule:p228:e25:v1,,,,f noun
OM,4716,caḷaṇa,movement.,चळण,,,"tulpule1999[p. 229, entry 6]",,Sk. calana,tulpule:p229:e6:v1,,,,n noun
OM,r67,caḷaṇē,to move.; to disappear.; to go crazy.,चळणे,,,"tulpule1999[p. 229, entry 7]",,Sk. √cal,tulpule:p229:e7:v1,,,,intr verb
OM,4751,cāuṇḍā,the goddess Cāmuṇḍā.,चाउंडा,,,"tulpule1999[p. 229, entry 17]",,Sk. cāmuṇḍā,tulpule:p229:e17:v1,,,,f noun
OM,4538,cāka,a potter's wheel.,चाक,,,"tulpule1999[p. 229, entry 22]",,Sk. cakra,tulpule:p229:e22:v1,,,,n noun
OM,4538,cākavarā,a whirlwind.,चाकवरा,,,"tulpule1999[p. 229, entry 23]",,Sk. cakra-/cf. cākorā; cākaurā,tulpule:p229:e23:v1,,,,m noun
OM,4538,cākāṭaṇē,to be surprised or stunned.,चाकाटणे,,,"tulpule1999[p. 229, entry 26]",,Sk. cakra-,tulpule:p229:e26:v1,,,,intr verb
OM,4538,cākārī,a rut.,चाकारी,,,"tulpule1999[p. 229, entry 27]",,Sk. cakra-,tulpule:p229:e27:v1,,,,f noun
OM,4538,cāki,a round lid.,चाकि,,,"tulpule1999[p. 229, entry 28]",,Sk. cakra-,tulpule:p229:e28:v1,,,,f noun
OM,4538,cākōrā,a whirlwind.; a labyrinth.,चाकोरा,,,"tulpule1999[p. 230, entry 2]",,Sk. cakra-/cf. cākavarā; cākaurā,tulpule:p230:e2:v1,,,,m noun
OM,4538,cākaurā,a whirlwind.,चाकौरा,,,"tulpule1999[p. 230, entry 3]",,Sk. cakra-/cf. cākavarā; cākorā,tulpule:p230:e3:v1,,,,m noun
OM,4564,cāṅga,good; excellent.; better.; properly; carefully.,चांग,,,"tulpule1999[p. 230, entry 5]",,Sk. caṅga,tulpule:p230:e5:v1,,,,adj adv
OM,4564,cāṅga,an exclamation); 'Heave ho!',चांग,,,"tulpule1999[p. 230, entry 6]",,Sk. caṅga-/cf. cāṅga bhalā,tulpule:p230:e6:v1,,,,interj
OM,4564,bōlā,an exclamation); 'Heave ho!',बोला,,,"tulpule1999[p. 230, entry 6]",,Sk. caṅga-/cf. cāṅga bhalā,tulpule:p230:e6:v2,tulpule:p230:e6:v1,,,interj
OM,4564,cāṅga,an exclamation of admiration.,चांग,,,"tulpule1999[p. 230, entry 7]",,Sk. caṅga-/cf. cāṅga bolā,tulpule:p230:e7:v1,,,,interj
OM,4564,bhalā,an exclamation of admiration.,भला,,,"tulpule1999[p. 230, entry 7]",,Sk. caṅga-/cf. cāṅga bolā,tulpule:p230:e7:v2,tulpule:p230:e7:v1,,,interj
OM,4564,cāṅgāvā,goodness.,चांगावा,,,"tulpule1999[p. 230, entry 9]",,Sk. caṅga-,tulpule:p230:e9:v1,,,,m n noun
OM,4564,cāṅgāvēṁ,goodness.,चांगावें,,,"tulpule1999[p. 230, entry 9]",,Sk. caṅga-,tulpule:p230:e9:v2,tulpule:p230:e9:v1,,,m n noun
OM,r831,cāñcarī,to totter; to falter.,चांचरी,,,"tulpule1999[p. 230, entry 13]",,K. caccara Sk. √yā,tulpule:p230:e13:v1,,,,intr verb
OM,r831,jāṇē,to totter; to falter.,जाणे,,,"tulpule1999[p. 230, entry 13]",,K. caccara Sk. √yā,tulpule:p230:e13:v2,tulpule:p230:e13:v1,,,intr verb
OM,4569,cāñcu,a bird's beak.; the beaklike point of a mango.,चांचु,,,"tulpule1999[p. 230, entry 16]",,Sk. cañcu,tulpule:p230:e16:v1,,,,f noun
OM,4569,cāñcuvaḍā,the cavity in a bird's closed beak.,चांचुवडा,,,"tulpule1999[p. 230, entry 20]",,Sk. cañcu-/cf. cāñcuāḍẽ; cāñcuvāḍẽ; cāñcoḍa,tulpule:p230:e20:v1,,,,m noun
OM,4735,cāṭa,a rogue (said fondly).,चाट,,,"tulpule1999[p. 230, entry 23]",,Sk.,tulpule:p230:e23:v1,,,,m noun
OM,4735,cāṭaruṁ,a child.,चाटरुं,,,"tulpule1999[p. 231, entry 3]",,Sk. cāṭa-,tulpule:p231:e3:v1,,,,n noun
OM,4737,cāḍa,a wish; desire; liking.,चाड,,,"tulpule1999[p. 231, entry 9]",,Sk. cāṭu,tulpule:p231:e9:v1,,,,f noun
OM,4740,cāṇḍāla,an outcaste (a term of abuse).; a wicked person.; an assassin; a murderer.,चांडाल,,,"tulpule1999[p. 231, entry 12]",,Sk. cāṇḍāla/cf. cāṇḍala,tulpule:p231:e12:v1,,,,m noun
OM,4740,cāṇḍāḷa,an outcaste (a term of abuse).; a wicked person.; an assassin; a murderer.,चांडाळ,,,"tulpule1999[p. 231, entry 12]",,Sk. cāṇḍāla/cf. cāṇḍala,tulpule:p231:e12:v2,tulpule:p231:e12:v1,,,m noun
OM,4737,cānthī,empty talk.,चांथी,,,"tulpule1999[p. 231, entry 20]",,Sk. cāṭu?,tulpule:p231:e20:v1,,,,f noun
OM,4744,cāndra,"in Yogic physiology, lunar nectar located in the forehead.",चांद्र,,,"tulpule1999[p. 232, entry 2]",,Sk.,tulpule:p232:e2:v1,,,,n noun
OM,4751,cāmuṇḍā,the goddess Durgā.,चामुंडा,,,"tulpule1999[p. 233, entry 1]",,Sk.,tulpule:p233:e1:v1,,,,f noun
OM,1071,cāra,behaviour.; antics; pranks.,चार,,,"tulpule1999[p. 233, entry 4]",,Sk. ācāra,tulpule:p233:e4:v1,,,,m noun
OM,r70,cāra,grass; food.,चार,,,"tulpule1999[p. 233, entry 6]",,Sk. √car/cf. cārā,tulpule:p233:e6:v1,,,,m noun
OM,r70,cāraṇē,to let free to graze.; to feed; to put food into the mouth of.,चारणे,,,"tulpule1999[p. 233, entry 7]",,Sk. √car,tulpule:p233:e7:v1,,,,tr verb
OM,r70,cārā,a bit; a crumb.; food; fodder.,चारा,,,"tulpule1999[p. 233, entry 8]",,Sk. √car/cf. cāra,tulpule:p233:e8:v1,,,,m noun
OM,r67,cālaṇē,to walk.; to come.; to continue being active.; to attack.,चालणे,,,"tulpule1999[p. 233, entry 13]",,Sk. √cal,tulpule:p233:e13:v1,,,,intr verb
OM,r67,cāli,a way; a tradition.; existence.; an invasion.,चालि,,,"tulpule1999[p. 233, entry 14]",,Sk. √cal,tulpule:p233:e14:v1,,,,f noun
OM,r67,cālī,a way; a tradition.; existence.; an invasion.,चाली,,,"tulpule1999[p. 233, entry 14]",,Sk. √cal,tulpule:p233:e14:v2,tulpule:p233:e14:v1,,,f noun
OM,11474,cāvaṭī,meaningless chatter.; chattering meaninglessly.,चावटी,,,"tulpule1999[p. 233, entry 17]",,Sk. vācāṭa-/cf. cāvaṭai,tulpule:p233:e17:v1,,,,f adj noun
OM,11474,cāvaṭai,meaningless chatter.,चावटै,,,"tulpule1999[p. 233, entry 18]",,Sk. vācāṭa-/cf. cāvaṭi,tulpule:p233:e18:v1,,,,f noun
OM,11475,cāvaḷaṇē,to prattle; to rave.,चावळणे,,,"tulpule1999[p. 233, entry 20]",,Sk. vācāla-,tulpule:p233:e20:v1,,,,intr verb
OM,11475,cāvaḷī,meaningless chatter.,चावळी,,,"tulpule1999[p. 233, entry 21]",,Sk. vācāla-,tulpule:p233:e21:v1,,,,f noun
OM,13428,cāsa,a high bank of a river.; a furrow.,चास,,,"tulpule1999[p. 233, entry 23]",,Sk. sītā/cf. tāsa,tulpule:p233:e23:v1,,,,m noun
OM,1557,cāhāḍī,a wish; a desire.,चाहाडी,,,"tulpule1999[p. 234, entry 4]",,Sk. icchā,tulpule:p234:e4:v1,,,,f noun
OM,r67,cāḷavaṇē,to tantalize; to delude.; to make fun of.; to impassion.; to cause to go around and around.,चाळवणे,,,"tulpule1999[p. 234, entry 13]",,Sk. √cal,tulpule:p234:e13:v1,,,,tr verb
OM,r67,cāḷā,liking; enjoyment; attachment.; a prank; a trick.; a cheek.,चाळा,,,"tulpule1999[p. 234, entry 15]",,Sk. √cal,tulpule:p234:e15:v1,,,,m noun
OM,4533,ci,an emphatic particle,चि,,,"tulpule1999[p. 234, entry 16]",,Sk. ca/cf. ca; cī,tulpule:p234:e16:v1,,,,indecl
OM,8082,cikhalavanī,muddy water.,चिखलवनी,,,"tulpule1999[p. 234, entry 24]",,Sk. cikhalla; Pk. cikkhala-Sk. pānīya,tulpule:p234:e24:v1,,,,n noun
OM,4792,ciñcabaraṭa,the pulp of tamarind seeds.,चिंचबरट,,,"tulpule1999[p. 235, entry 6]",,Sk. ciñcā-,tulpule:p235:e6:v1,,,,n noun
OM,4792,ciñcōrā,a tamarind seed.,चिंचोरा,,,"tulpule1999[p. 235, entry 8]",,Sk. ciñcā-,tulpule:p235:e8:v1,,,,m noun
OM,r88,cintakhaṇē,to worry.,चिंतखणे,,,"tulpule1999[p. 235, entry 17]",,Sk. √cint-,tulpule:p235:e17:v1,,,,intr verb
OM,r88,cintaṇē,to contemplate.; to think about.,चिंतणे,,,"tulpule1999[p. 235, entry 18]",,Sk. √cint,tulpule:p235:e18:v1,,,,tr verb
OM,4803,citara,a picture.,चितर,,,"tulpule1999[p. 235, entry 20]",,Sk. citra,tulpule:p235:e20:v1,,,,n noun
OM,4803,citala,a spotted deer.,चितल,,,"tulpule1999[p. 235, entry 21]",,Sk. citra-/cf. citaḷa,tulpule:p235:e21:v1,,,,m noun
OM,r88,cintavaṇa,worry; anxiety.,चिंतवण,,,"tulpule1999[p. 235, entry 22]",,Sk. √cint,tulpule:p235:e22:v1,,,,f n noun
OM,r88,cintavaṇī,worry; anxiety.,चिंतवणी,,,"tulpule1999[p. 235, entry 22]",,Sk. √cint,tulpule:p235:e22:v2,tulpule:p235:e22:v1,,,f n noun
OM,r88,cintavaṇē,to cause to worry.,चिंतवणे,,,"tulpule1999[p. 235, entry 23]",,Sk. √cint,tulpule:p235:e23:v1,,,,tr verb
OM,4803,citaḷa,a spotted deer.; of variegated design.,चितळ,,,"tulpule1999[p. 235, entry 24]",,Sk. citra-/cf. citala,tulpule:p235:e24:v1,,,,m adj noun
OM,4816,cintā,anxiety; worry.; patronage.,चिंता,,,"tulpule1999[p. 235, entry 25]",,Sk.,tulpule:p235:e25:v1,,,,f noun
OM,4803,citāḍaṇē,to draw.,चिताडणे,,,"tulpule1999[p. 235, entry 26]",,Sk. citra-/cf. citāraṇe,tulpule:p235:e26:v1,,,,tr verb
OM,4803,citāraṇē,to draw.,चितारणे,,,"tulpule1999[p. 235, entry 28]",,Sk. citra-/cf. citāḍaṇe,tulpule:p235:e28:v1,,,,tr verb
OM,4816,cintāvaṇē,to worry.,चिंतावणे,,,"tulpule1999[p. 235, entry 30]",,Sk. cintā-,tulpule:p235:e30:v1,,,,intr verb
OM,4798,citī,ashes.,चिती,,,"tulpule1999[p. 235, entry 33]",,Sk. citi/cf. cīttī,tulpule:p235:e33:v1,,,,f noun
OM,4803,citra,a drawing; a picture.; surprising; strange.,चित्र,,,"tulpule1999[p. 236, entry 4]",,Sk.,tulpule:p236:e4:v1,,,,n adj noun
OM,4803,citrīva,bearing designs; ornamented.,चित्रीव,,,"tulpule1999[p. 236, entry 12]",,Sk. citra-,tulpule:p236:e12:v1,,,,adj
OM,5047,cindhī,a rag; a bit of torn cloth.,चिंधी,,,"tulpule1999[p. 236, entry 16]",,Sk. chinna,tulpule:p236:e16:v1,,,,f noun
OM,4833,cinha,clothing indicative of sectarian affiliation.,चिन्ह,,,"tulpule1999[p. 236, entry 19]",,Sk. cihna,tulpule:p236:e19:v1,,,,n noun
OM,3793,cimakhaḍā,a pebble.,चिमखडा,,,"tulpule1999[p. 236, entry 23]",,K. cik-Sk. khaṇḍaka,tulpule:p236:e23:v1,,,,m noun
OM,r377,cirapaṇē,to leak.,चिरपणे,,,"tulpule1999[p. 237, entry 9]",,Sk. √kṣar,tulpule:p237:e9:v1,,,,intr verb
OM,9126,cirēbadha,constructed of masonry; built out of stone.,चिरेबध,,,"tulpule1999[p. 237, entry 14]",,-Sk. baddha,tulpule:p237:e14:v1,,,,m adj
OM,4818,civaḍaṇē,to stir together; to mix.,चिवडणे,,,"tulpule1999[p. 237, entry 15]",,Sk. cipiṭa?,tulpule:p237:e15:v1,,,,tr verb
OM,r327,ciḷasaṇē,to feel nauseated.,चिळसणे,,,"tulpule1999[p. 237, entry 16]",,Sk. √kliś,tulpule:p237:e16:v1,,,,intr verb
OM,r327,ciḷasavāṇēṁ,nauseating.,चिळसवाणें,,,"tulpule1999[p. 237, entry 17]",,Sk. √kliś-,tulpule:p237:e17:v1,,,,n adj
OM,4533,cī,an emphatic particle.,ची,,,"tulpule1999[p. 237, entry 19]",,Sk. ca/cf. ca; ci,tulpule:p237:e19:v1,,,,indecl
OM,4798,cīttī,ashes.,चीत्ती,,,"tulpule1999[p. 237, entry 24]",,Sk. citi/cf. citī,tulpule:p237:e24:v1,,,,f noun
OM,4887,cuta,a mango tree.,चुत,,,"tulpule1999[p. 238, entry 22]",,Sk. cūta/cf. cūta,tulpule:p238:e22:v1,,,,m noun
OM,r94,cumbaṇē,to kiss.; to taste.,चुंबणे,,,"tulpule1999[p. 239, entry 4]",,Sk. √cumb,tulpule:p239:e4:v1,,,,tr verb
OM,4887,cūta,a mango tree.,चूत,,,"tulpule1999[p. 239, entry 22]",,Sk./cf. cuta,tulpule:p239:e22:v1,,,,m noun
OM,r89,cēiṇē,to awaken; to wake up.,चेइणे,,,"tulpule1999[p. 239, entry 25]",,Sk. √cit,tulpule:p239:e25:v1,,,,intr verb
OM,r89,cēilēpaṇa,being awake.,चेइलेपण,,,"tulpule1999[p. 240, entry 2]",,Sk. √cit-,tulpule:p240:e2:v1,,,,n noun
OM,r89,cēu,awakening.,चेउ,,,"tulpule1999[p. 240, entry 3]",,Sk. √cit/cf. ceo; ceva; cevo,tulpule:p240:e3:v1,,,,m noun
OM,r89,cēō,awakening.,चेओ,,,"tulpule1999[p. 240, entry 5]",,Sk. √cit/cf. ceu; ceva; cevo,tulpule:p240:e5:v1,,,,m noun
OM,r89,cēta,awake.,चेत,,,"tulpule1999[p. 240, entry 13]",,Sk. √cit/cf. cetā,tulpule:p240:e13:v1,,,,m adj
