Bur,,bampfu,children,,,Donor form cited in Bashir's Khowar etymology: [< Bur. bampfu ‘children’s ball for playing foot-polo’ (L:1962: 44)],bashir2023,,Source form cited by Bashir: [< Bur. bampfu ‘children’s ball for playing foot-polo’ (L:1962: 44)],bashir:donor:Bur:391a74fa75,,,,source-form
Kho-Bashir-place-zondrangram,,čuɫík,"to warble, twitter, sing (of birds)",,,"contributors: Maula Nigah Nigah (MNN), Sher Wali Khan Aseer (SWKA)",bashir2023[p. 40 (printed p. 27)],,,bashir:khowar:ac17fb32d4,,,,intr verb
Kho-Bashir-place-bang,,čuɫík,"to warble, twitter, sing (of birds)",,,"contributors: Maula Nigah Nigah (MNN), Sher Wali Khan Aseer (SWKA)",bashir2023[p. 40 (printed p. 27)],,,bashir:khowar:ac17fb32d4,,,,intr verb
Kho-Bashir-place-sor-laspur,,čumarkán,mountain pass near Chapali,,,contributors: Muhammad Yousuf Shahzad (MYS),bashir2023[p. 40 (printed p. 27)],,,bashir:khowar:2f92fe05eb,,,,n
Kho-Bashir-place-chapali,,čumarkán,mountain pass near Chapali,,,contributors: Muhammad Yousuf Shahzad (MYS),bashir2023[p. 40 (printed p. 27)],,,bashir:khowar:2f92fe05eb,,,,n
Kho-Bashir-place-zondrangram,,čumqár,species of black-eyed hawk,,,contributors: Maula Nigah Nigah (MNN),bashir2023[p. 40 (printed p. 27)],,,bashir:khowar:ae6c6c9447,,,,n
Kho-Bashir-place-zondrangram,4842a,čúmur,iron,,,"contributors: Maula Nigah Nigah (MNN), Muhammad Arap Khan (MAK), Sher Wali Khan Aseer (SWKA), Rahmat Akbar Khan Rahmat (RAKR)",bashir2023[p. 40 (printed p. 27)],,"[< Skt. (T4842a, TAddendum 14496). Bur. čhomār, čhumər and Turkic timur may come from the same unknown source. (NTS ii 250)]",bashir:khowar:0b0c25c0c8,,,,n
Kho-Bashir-place-sor-rech,4842a,čúmur,iron,,,"contributors: Maula Nigah Nigah (MNN), Muhammad Arap Khan (MAK), Sher Wali Khan Aseer (SWKA), Rahmat Akbar Khan Rahmat (RAKR)",bashir2023[p. 40 (printed p. 27)],,"[< Skt. (T4842a, TAddendum 14496). Bur. čhomār, čhumər and Turkic timur may come from the same unknown source. (NTS ii 250)]",bashir:khowar:0b0c25c0c8,,,,n
Kho-Bashir-place-bang,4842a,čúmur,iron,,,"contributors: Maula Nigah Nigah (MNN), Muhammad Arap Khan (MAK), Sher Wali Khan Aseer (SWKA), Rahmat Akbar Khan Rahmat (RAKR)",bashir2023[p. 40 (printed p. 27)],,"[< Skt. (T4842a, TAddendum 14496). Bur. čhomār, čhumər and Turkic timur may come from the same unknown source. (NTS ii 250)]",bashir:khowar:0b0c25c0c8,,,,n
Kho-Bashir-place-chapali,4842a,čúmur,iron,,,"contributors: Maula Nigah Nigah (MNN), Muhammad Arap Khan (MAK), Sher Wali Khan Aseer (SWKA), Rahmat Akbar Khan Rahmat (RAKR)",bashir2023[p. 40 (printed p. 27)],,"[< Skt. (T4842a, TAddendum 14496). Bur. čhomār, čhumər and Turkic timur may come from the same unknown source. (NTS ii 250)]",bashir:khowar:0b0c25c0c8,,,,n
Kho-Bashir-place-zondrangram,,čúmur suh,"skewer, long metal rod for roasting meat",,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:1,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-sor-rech,,čúmur suh,"skewer, long metal rod for roasting meat",,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:1,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-bang,,čúmur suh,"skewer, long metal rod for roasting meat",,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:1,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-chapali,,čúmur suh,"skewer, long metal rod for roasting meat",,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:1,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-zondrangram,,ičumrí,crochet hook,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:2,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-sor-rech,,ičumrí,crochet hook,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:2,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-bang,,ičumrí,crochet hook,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:2,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-chapali,,ičumrí,crochet hook,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:2,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-zondrangram,,žaráp čúmur,set of four knitting needles for knitting socks,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:3,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-sor-rech,,žaráp čúmur,set of four knitting needles for knitting socks,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:3,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-bang,,žaráp čúmur,set of four knitting needles for knitting socks,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:3,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-chapali,,žaráp čúmur,set of four knitting needles for knitting socks,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:3,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-zondrangram,,banyán čúmur,set of two knitting needles for knitting sweaters,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:4,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-sor-rech,,banyán čúmur,set of two knitting needles for knitting sweaters,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:4,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-bang,,banyán čúmur,set of two knitting needles for knitting sweaters,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:4,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-chapali,,banyán čúmur,set of two knitting needles for knitting sweaters,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:4,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-zondrangram,,čumurláʋ,hardware,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:5,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-sor-rech,,čumurláʋ,hardware,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:5,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-bang,,čumurláʋ,hardware,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:5,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-chapali,,čumurláʋ,hardware,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúmur,bashir:khowar:0b0c25c0c8:subentry:5,,,bashir:khowar:0b0c25c0c8,n derived
Kho-Bashir-place-chapali,,čumuṭkér,young girl of marriageable age,,,"contributors: Rahmat Akbar Khan Rahmat (RAKR), woman storyteller in Chapali (WSiC)",bashir2023[p. 40 (printed p. 27)],,[cf. Torwali čumuṭ ‘lock of hair on the forehead’ (Inam Ullah 2017: 42)],bashir:khowar:9a186d2e94,,,,n
Kho-Bashir-place-zondrangram,,čuná,lime (material used in plastering and whitewashing),,,contributors: Maula Nigah Nigah (MNN),bashir2023[p. 40 (printed p. 27)],,[< Ur.],bashir:khowar:46882daada,,,,n
Kho-Bashir-place-sor-rech,,čup,male of falcon species whose female is borǰ,,,"contributors: Muhammad Arap Khan (MAK), Rahmat Akbar Khan Rahmat (RAKR), Maula Nigah Nigah (MNN)",bashir2023[p. 40 (printed p. 27)],,,bashir:khowar:0ea45f13a6,,,,n
Kho-Bashir-place-chapali,,čup,male of falcon species whose female is borǰ,,,"contributors: Muhammad Arap Khan (MAK), Rahmat Akbar Khan Rahmat (RAKR), Maula Nigah Nigah (MNN)",bashir2023[p. 40 (printed p. 27)],,,bashir:khowar:0ea45f13a6,,,,n
Kho-Bashir-place-zondrangram,,čup,male of falcon species whose female is borǰ,,,"contributors: Muhammad Arap Khan (MAK), Rahmat Akbar Khan Rahmat (RAKR), Maula Nigah Nigah (MNN)",bashir2023[p. 40 (printed p. 27)],,,bashir:khowar:0ea45f13a6,,,,n
Kho-Bashir-place-balim,,čupár,white-faced (of cow),,,contributors: Inayatullah Faizi (IF); source localities: Parwak,bashir2023[p. 40 (printed p. 27)],,,bashir:khowar:daf9545ac7,,,,adj
Kho-Bashir-place-parwak,,čupár,white-faced (of cow),,,contributors: Inayatullah Faizi (IF); source localities: Parwak,bashir2023[p. 40 (printed p. 27)],,,bashir:khowar:daf9545ac7,,,,adj
Kho-Bashir-place-bang,,čurčúɫi,full up to the brim/edge,,,contributors: Sher Wali Khan Aseer (SWKA),bashir2023[p. 40 (printed p. 27)],,,bashir:khowar:e67379dfc8,,,,adj
Kho-Bashir-place-bang,,čirčíli,full up to the brim/edge,,,,bashir2023[p. 40 (printed p. 27)],,Other pronunciation of čurčúɫi: čirčíli,bashir:khowar:e67379dfc8:variant:1,bashir:khowar:e67379dfc8,,bashir:khowar:e67379dfc8,sound-variant variant
Kho-Bashir-place-bang,,čurčuɫúk,full up to the brim/edge,,,,bashir2023[p. 40 (printed p. 27)],,Other pronunciation of čurčúɫi: čurčuɫúk,bashir:khowar:e67379dfc8:variant:2,bashir:khowar:e67379dfc8,,bashir:khowar:e67379dfc8,sound-variant variant
Kho-Bashir-place-bang,,čurčuɫík,the very edge of something,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čurčúɫi,bashir:khowar:e67379dfc8:subentry:1,,,bashir:khowar:e67379dfc8,n derived
Kho-Bashir-place-torkhow,,čurγána,sledding,,,contributors: Zakir Muhammad Zakhmi (ZMZ),bashir2023[p. 40 (printed p. 27)],,,bashir:khowar:26713abaf6,,,,n
Kho-Bashir-place-torkhow,,čurγóna,sledding,,,,bashir2023[p. 40 (printed p. 27)],,Other pronunciation of čurγána: čurγóna,bashir:khowar:26713abaf6:variant:1,bashir:khowar:26713abaf6,,bashir:khowar:26713abaf6,sound-variant variant
Kho-Bashir-place-zondrangram,,čurγúɫik,species of small duck which has a black back,,,contributors: Maula Nigah Nigah (MNN),bashir2023[p. 40 (printed p. 27)],,,bashir:khowar:f09098a3c3,,,,n
Kho-Bashir-place-torkhow,,čurẓá,sledding,,,contributors: Zakir Muhammad Zakhmi (ZMZ),bashir2023[p. 40 (printed p. 27)],,,bashir:khowar:ce77c9211a,,,,n
Kho-Bashir-place-torkhow,,čurγá,sledding,,,,bashir2023[p. 40 (printed p. 27)],,Other pronunciation of čurẓá: čurγá (Reshun usage) (ZMZ),bashir:khowar:ce77c9211a:variant:1,bashir:khowar:ce77c9211a,,bashir:khowar:ce77c9211a,sound-variant variant
Kho-Bashir-place-bang,12365,čúst,pretty,,,"contributors: Sher Wali Khan Aseer (SWKA), Gul Murad Khan Hasrat (GMKH)",bashir2023[p. 40 (printed p. 27)],,[< Skt. (T12365)],bashir:khowar:87b3fe880c,,,,adj
Kho-Bashir-place-parkusap,12365,čúst,pretty,,,"contributors: Sher Wali Khan Aseer (SWKA), Gul Murad Khan Hasrat (GMKH)",bashir2023[p. 40 (printed p. 27)],,[< Skt. (T12365)],bashir:khowar:87b3fe880c,,,,adj
Kho-Bashir-place-bang,,čustí,"prettiness, beauty",,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúst,bashir:khowar:87b3fe880c:subentry:1,,,bashir:khowar:87b3fe880c,n derived
Kho-Bashir-place-parkusap,,čustí,"prettiness, beauty",,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čúst,bashir:khowar:87b3fe880c:subentry:1,,,bashir:khowar:87b3fe880c,n derived
Kho-Bashir-place-zondrangram,,čiṭí,"holiday, day off, vacation, leave",,,"contributors: Maula Nigah Nigah (MNN), Mukarram Shah (MS)",bashir2023[p. 40 (printed p. 27)],,[< Ur.],bashir:khowar:a872f15d81,,,,n
Kho-Bashir-place-warijun,,čiṭí,"holiday, day off, vacation, leave",,,"contributors: Maula Nigah Nigah (MNN), Mukarram Shah (MS)",bashir2023[p. 40 (printed p. 27)],,[< Ur.],bashir:khowar:a872f15d81,,,,n
Kho-Bashir-place-zondrangram,,čuṭí,"holiday, day off, vacation, leave",,,,bashir2023[p. 40 (printed p. 27)],,Other pronunciation of čiṭí: čuṭí,bashir:khowar:a872f15d81:variant:1,bashir:khowar:a872f15d81,,bashir:khowar:a872f15d81,sound-variant variant
Kho-Bashir-place-warijun,,čuṭí,"holiday, day off, vacation, leave",,,,bashir2023[p. 40 (printed p. 27)],,Other pronunciation of čiṭí: čuṭí,bashir:khowar:a872f15d81:variant:1,bashir:khowar:a872f15d81,,bashir:khowar:a872f15d81,sound-variant variant
Kho-Bashir-place-zondrangram,4883,čuúɫ,braid,,,"contributors: Maula Nigah Nigah (MNN), Sher Wali Khan Aseer (SWKA), Inayatullah Faizi (IF)",bashir2023[p. 40 (printed p. 27)],,[< Skt. (T4883) (Z:p.c.)],bashir:khowar:f6083287a0,,,,n
Kho-Bashir-place-bang,4883,čuúɫ,braid,,,"contributors: Maula Nigah Nigah (MNN), Sher Wali Khan Aseer (SWKA), Inayatullah Faizi (IF)",bashir2023[p. 40 (printed p. 27)],,[< Skt. (T4883) (Z:p.c.)],bashir:khowar:f6083287a0,,,,n
Kho-Bashir-place-balim,4883,čuúɫ,braid,,,"contributors: Maula Nigah Nigah (MNN), Sher Wali Khan Aseer (SWKA), Inayatullah Faizi (IF)",bashir2023[p. 40 (printed p. 27)],,[< Skt. (T4883) (Z:p.c.)],bashir:khowar:f6083287a0,,,,n
Kho-Bashir-place-zondrangram,,čuɫidíni,something to put in one,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čuúɫ,bashir:khowar:f6083287a0:subentry:1,,,bashir:khowar:f6083287a0,n derived
Kho-Bashir-place-bang,,čuɫidíni,something to put in one,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čuúɫ,bashir:khowar:f6083287a0:subentry:1,,,bashir:khowar:f6083287a0,n derived
Kho-Bashir-place-balim,,čuɫidíni,something to put in one,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čuúɫ,bashir:khowar:f6083287a0:subentry:1,,,bashir:khowar:f6083287a0,n derived
Kho-Bashir-place-zondrangram,,čúɫ suík,to braid the hair,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čuúɫ,bashir:khowar:f6083287a0:subentry:2,,,bashir:khowar:f6083287a0,tr verb derived
Kho-Bashir-place-bang,,čúɫ suík,to braid the hair,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čuúɫ,bashir:khowar:f6083287a0:subentry:2,,,bashir:khowar:f6083287a0,tr verb derived
Kho-Bashir-place-balim,,čúɫ suík,to braid the hair,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čuúɫ,bashir:khowar:f6083287a0:subentry:2,,,bashir:khowar:f6083287a0,tr verb derived
Kho-Bashir-place-zondrangram,,čuɫmá suík,"to braid hair into small braids, then join them together into one braid at the bottom",,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čuúɫ,bashir:khowar:f6083287a0:subentry:3,,,bashir:khowar:f6083287a0,tr verb derived
Kho-Bashir-place-bang,,čuɫmá suík,"to braid hair into small braids, then join them together into one braid at the bottom",,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čuúɫ,bashir:khowar:f6083287a0:subentry:3,,,bashir:khowar:f6083287a0,tr verb derived
Kho-Bashir-place-balim,,čuɫmá suík,"to braid hair into small braids, then join them together into one braid at the bottom",,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čuúɫ,bashir:khowar:f6083287a0:subentry:3,,,bashir:khowar:f6083287a0,tr verb derived
Kho-Bashir-place-zondrangram,,čuɫibotíni,threads braided into the hair,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čuúɫ,bashir:khowar:f6083287a0:subentry:4,,,bashir:khowar:f6083287a0,n derived
Kho-Bashir-place-bang,,čuɫibotíni,threads braided into the hair,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čuúɫ,bashir:khowar:f6083287a0:subentry:4,,,bashir:khowar:f6083287a0,n derived
Kho-Bashir-place-balim,,čuɫibotíni,threads braided into the hair,,,,bashir2023[p. 40 (printed p. 27)],,Subentry of čuúɫ,bashir:khowar:f6083287a0:subentry:4,,,bashir:khowar:f6083287a0,n derived
Kho-Bashir-place-zondrangram,7180,čhaáγ,shade,,,"contributors: Maula Nigah Nigah (MNN), Rahmat Akbar Khan Rahmat (RAKR), Inayatullah Faizi (IF), Ibrahim Wali Kamil (IWK), Sher Wali Khan Aseer (SWKA)",bashir2023[p. 41 (printed p. 28)],,[< Skt. (M:1973)],bashir:khowar:9e9599b3b5,,,,n
Kho-Bashir-place-chapali,7180,čhaáγ,shade,,,"contributors: Maula Nigah Nigah (MNN), Rahmat Akbar Khan Rahmat (RAKR), Inayatullah Faizi (IF), Ibrahim Wali Kamil (IWK), Sher Wali Khan Aseer (SWKA)",bashir2023[p. 41 (printed p. 28)],,[< Skt. (M:1973)],bashir:khowar:9e9599b3b5,,,,n
Kho-Bashir-place-balim,7180,čhaáγ,shade,,,"contributors: Maula Nigah Nigah (MNN), Rahmat Akbar Khan Rahmat (RAKR), Inayatullah Faizi (IF), Ibrahim Wali Kamil (IWK), Sher Wali Khan Aseer (SWKA)",bashir2023[p. 41 (printed p. 28)],,[< Skt. (M:1973)],bashir:khowar:9e9599b3b5,,,,n
Kho-Bashir-place-mastuj,7180,čhaáγ,shade,,,"contributors: Maula Nigah Nigah (MNN), Rahmat Akbar Khan Rahmat (RAKR), Inayatullah Faizi (IF), Ibrahim Wali Kamil (IWK), Sher Wali Khan Aseer (SWKA)",bashir2023[p. 41 (printed p. 28)],,[< Skt. (M:1973)],bashir:khowar:9e9599b3b5,,,,n
Kho-Bashir-place-bang,7180,čhaáγ,shade,,,"contributors: Maula Nigah Nigah (MNN), Rahmat Akbar Khan Rahmat (RAKR), Inayatullah Faizi (IF), Ibrahim Wali Kamil (IWK), Sher Wali Khan Aseer (SWKA)",bashir2023[p. 41 (printed p. 28)],,[< Skt. (M:1973)],bashir:khowar:9e9599b3b5,,,,n
Kho-Bashir-place-zondrangram,,čhaγ,shade,,,,bashir2023[p. 41 (printed p. 28)],,"Other pronunciation of čhaáγ: čhaγ (SWKA), čaγ (IWK)",bashir:khowar:9e9599b3b5:variant:1,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-chapali,,čhaγ,shade,,,,bashir2023[p. 41 (printed p. 28)],,"Other pronunciation of čhaáγ: čhaγ (SWKA), čaγ (IWK)",bashir:khowar:9e9599b3b5:variant:1,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-balim,,čhaγ,shade,,,,bashir2023[p. 41 (printed p. 28)],,"Other pronunciation of čhaáγ: čhaγ (SWKA), čaγ (IWK)",bashir:khowar:9e9599b3b5:variant:1,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-mastuj,,čhaγ,shade,,,,bashir2023[p. 41 (printed p. 28)],,"Other pronunciation of čhaáγ: čhaγ (SWKA), čaγ (IWK)",bashir:khowar:9e9599b3b5:variant:1,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-bang,,čhaγ,shade,,,,bashir2023[p. 41 (printed p. 28)],,"Other pronunciation of čhaáγ: čhaγ (SWKA), čaγ (IWK)",bashir:khowar:9e9599b3b5:variant:1,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-zondrangram,,čaγ,shade,,,,bashir2023[p. 41 (printed p. 28)],,"Other pronunciation of čhaáγ: čhaγ (SWKA), čaγ (IWK)",bashir:khowar:9e9599b3b5:variant:2,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-chapali,,čaγ,shade,,,,bashir2023[p. 41 (printed p. 28)],,"Other pronunciation of čhaáγ: čhaγ (SWKA), čaγ (IWK)",bashir:khowar:9e9599b3b5:variant:2,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-balim,,čaγ,shade,,,,bashir2023[p. 41 (printed p. 28)],,"Other pronunciation of čhaáγ: čhaγ (SWKA), čaγ (IWK)",bashir:khowar:9e9599b3b5:variant:2,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-mastuj,,čaγ,shade,,,,bashir2023[p. 41 (printed p. 28)],,"Other pronunciation of čhaáγ: čhaγ (SWKA), čaγ (IWK)",bashir:khowar:9e9599b3b5:variant:2,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-bang,,čaγ,shade,,,,bashir2023[p. 41 (printed p. 28)],,"Other pronunciation of čhaáγ: čhaγ (SWKA), čaγ (IWK)",bashir:khowar:9e9599b3b5:variant:2,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-zondrangram,,čhadár,shade,,,,bashir2023[p. 41 (printed p. 28)],,Other pronunciation of čhaáγ: čhadár,bashir:khowar:9e9599b3b5:variant:3,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-chapali,,čhadár,shade,,,,bashir2023[p. 41 (printed p. 28)],,Other pronunciation of čhaáγ: čhadár,bashir:khowar:9e9599b3b5:variant:3,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-balim,,čhadár,shade,,,,bashir2023[p. 41 (printed p. 28)],,Other pronunciation of čhaáγ: čhadár,bashir:khowar:9e9599b3b5:variant:3,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-mastuj,,čhadár,shade,,,,bashir2023[p. 41 (printed p. 28)],,Other pronunciation of čhaáγ: čhadár,bashir:khowar:9e9599b3b5:variant:3,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-bang,,čhadár,shade,,,,bashir2023[p. 41 (printed p. 28)],,Other pronunciation of čhaáγ: čhadár,bashir:khowar:9e9599b3b5:variant:3,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-zondrangram,,bačháγ,shade,,,,bashir2023[p. 41 (printed p. 28)],,Other pronunciation of čhaáγ: bačháγ,bashir:khowar:9e9599b3b5:variant:4,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-chapali,,bačháγ,shade,,,,bashir2023[p. 41 (printed p. 28)],,Other pronunciation of čhaáγ: bačháγ,bashir:khowar:9e9599b3b5:variant:4,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-balim,,bačháγ,shade,,,,bashir2023[p. 41 (printed p. 28)],,Other pronunciation of čhaáγ: bačháγ,bashir:khowar:9e9599b3b5:variant:4,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-mastuj,,bačháγ,shade,,,,bashir2023[p. 41 (printed p. 28)],,Other pronunciation of čhaáγ: bačháγ,bashir:khowar:9e9599b3b5:variant:4,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-bang,,bačháγ,shade,,,,bashir2023[p. 41 (printed p. 28)],,Other pronunciation of čhaáγ: bačháγ,bashir:khowar:9e9599b3b5:variant:4,bashir:khowar:9e9599b3b5,,bashir:khowar:9e9599b3b5,sound-variant variant
Kho-Bashir-place-zondrangram,,čhadár,beautiful,,,,bashir2023[p. 41 (printed p. 28)],,Subentry of čhaáγ,bashir:khowar:9e9599b3b5:subentry:1,,,bashir:khowar:9e9599b3b5,adj derived
Kho-Bashir-place-chapali,,čhadár,beautiful,,,,bashir2023[p. 41 (printed p. 28)],,Subentry of čhaáγ,bashir:khowar:9e9599b3b5:subentry:1,,,bashir:khowar:9e9599b3b5,adj derived
Kho-Bashir-place-balim,,čhadár,beautiful,,,,bashir2023[p. 41 (printed p. 28)],,Subentry of čhaáγ,bashir:khowar:9e9599b3b5:subentry:1,,,bashir:khowar:9e9599b3b5,adj derived
Kho-Bashir-place-mastuj,,čhadár,beautiful,,,,bashir2023[p. 41 (printed p. 28)],,Subentry of čhaáγ,bashir:khowar:9e9599b3b5:subentry:1,,,bashir:khowar:9e9599b3b5,adj derived
Kho-Bashir-place-bang,,čhadár,beautiful,,,,bashir2023[p. 41 (printed p. 28)],,Subentry of čhaáγ,bashir:khowar:9e9599b3b5:subentry:1,,,bashir:khowar:9e9599b3b5,adj derived
Kho-Bashir-place-zondrangram,,čhaγ nisík,to lie down in an exhausted state,,,,bashir2023[p. 41 (printed p. 28)],,Subentry of čhaáγ,bashir:khowar:9e9599b3b5:subentry:2,,,bashir:khowar:9e9599b3b5,intr verb derived
Kho-Bashir-place-chapali,,čhaγ nisík,to lie down in an exhausted state,,,,bashir2023[p. 41 (printed p. 28)],,Subentry of čhaáγ,bashir:khowar:9e9599b3b5:subentry:2,,,bashir:khowar:9e9599b3b5,intr verb derived
Kho-Bashir-place-balim,,čhaγ nisík,to lie down in an exhausted state,,,,bashir2023[p. 41 (printed p. 28)],,Subentry of čhaáγ,bashir:khowar:9e9599b3b5:subentry:2,,,bashir:khowar:9e9599b3b5,intr verb derived
Kho-Bashir-place-mastuj,,čhaγ nisík,to lie down in an exhausted state,,,,bashir2023[p. 41 (printed p. 28)],,Subentry of čhaáγ,bashir:khowar:9e9599b3b5:subentry:2,,,bashir:khowar:9e9599b3b5,intr verb derived
Kho-Bashir-place-bang,,čhaγ nisík,to lie down in an exhausted state,,,,bashir2023[p. 41 (printed p. 28)],,Subentry of čhaáγ,bashir:khowar:9e9599b3b5:subentry:2,,,bashir:khowar:9e9599b3b5,intr verb derived
Kho-Bashir-place-zondrangram,,čhaγnás,evening time,,,,bashir2023[p. 41 (printed p. 28)],,Subentry of čhaáγ,bashir:khowar:9e9599b3b5:subentry:3,,,bashir:khowar:9e9599b3b5,n derived
Kho-Bashir-place-chapali,,čhaγnás,evening time,,,,bashir2023[p. 41 (printed p. 28)],,Subentry of čhaáγ,bashir:khowar:9e9599b3b5:subentry:3,,,bashir:khowar:9e9599b3b5,n derived
Kho-Bashir-place-balim,,čhaγnás,evening time,,,,bashir2023[p. 41 (printed p. 28)],,Subentry of čhaáγ,bashir:khowar:9e9599b3b5:subentry:3,,,bashir:khowar:9e9599b3b5,n derived
