M,,gəruța,nest.,,,,"ghatage-kasargod1970[p. 144, entry 8]",,,ghatage-kasargod1970:p144:e8,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gərgasti,saw.,,,,"ghatage-kasargod1970[p. 144, entry 9]",,,ghatage-kasargod1970:p144:e9,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gərņnțo,nest.,,,,"ghatage-kasargod1970[p. 144, entry 10]",,,ghatage-kasargod1970:p144:e10,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gələ,throat.,,,,"ghatage-kasargod1970[p. 144, entry 11]",,,ghatage-kasargod1970:p144:e11,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gə:nņi,thick.,,,,"ghatage-kasargod1970[p. 144, entry 12]",,,ghatage-kasargod1970:p144:e12,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gindi,sandle wood tree.,,,,"ghatage-kasargod1970[p. 144, entry 13]",,,ghatage-kasargod1970:p144:e13,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gi:ri,house.,,,,"ghatage-kasargod1970[p. 144, entry 14]",,,ghatage-kasargod1970:p144:e14,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gadgə,"jar, pitcher.",,,,"ghatage-kasargod1970[p. 144, entry 15]",,,ghatage-kasargod1970:p144:e15,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gaddo,"beard, chin.",,,,"ghatage-kasargod1970[p. 144, entry 16]",,,ghatage-kasargod1970:p144:e16,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gaņiga,oilman.,,,,"ghatage-kasargod1970[p. 144, entry 17]",,,ghatage-kasargod1970:p144:e17,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gaņdiče mulo,buttock.,,,,"ghatage-kasargod1970[p. 144, entry 18]",,,ghatage-kasargod1970:p144:e18,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gadə,field.,,,,"ghatage-kasargod1970[p. 144, entry 19]",,,ghatage-kasargod1970:p144:e19,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,garudə,eagle.,,,,"ghatage-kasargod1970[p. 144, entry 20]",,,ghatage-kasargod1970:p144:e20,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gavaņi,wheat.,,,,"ghatage-kasargod1970[p. 144, entry 21]",,,ghatage-kasargod1970:p144:e21,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gã:u,village.,,,,"ghatage-kasargod1970[p. 144, entry 22]",,,ghatage-kasargod1970:p144:e22,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ga: ji,thunder.,,,,"ghatage-kasargod1970[p. 144, entry 23]",,,ghatage-kasargod1970:p144:e23,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ga:ti,to grind,,,,"ghatage-kasargod1970[p. 144, entry 24]",,,ghatage-kasargod1970:p144:e24,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ga:di,cart.,,,,"ghatage-kasargod1970[p. 144, entry 25]",,,ghatage-kasargod1970:p144:e25,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ga:ņile,tumour.,,,,"ghatage-kasargod1970[p. 144, entry 26]",,,ghatage-kasargod1970:p144:e26,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ga:ri,"kite, hawk.",,,,"ghatage-kasargod1970[p. 144, entry 27]",,,ghatage-kasargod1970:p144:e27,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ga:li,to put.,,,,"ghatage-kasargod1970[p. 144, entry 28]",,,ghatage-kasargod1970:p144:e28,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gidou,to send after.,,,,"ghatage-kasargod1970[p. 144, entry 29]",,,ghatage-kasargod1970:p144:e29,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gilitu: mbu,window.,,,,"ghatage-kasargod1970[p. 144, entry 30]",,,ghatage-kasargod1970:p144:e30,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gi,to take.,,,,"ghatage-kasargod1970[p. 144, entry 31]",,,ghatage-kasargod1970:p144:e31,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gi:di,vulture.,,,,"ghatage-kasargod1970[p. 144, entry 32]",,,ghatage-kasargod1970:p144:e32,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gi:mu,"summer,",,,,"ghatage-kasargod1970[p. 144, entry 33]",,,ghatage-kasargod1970:p144:e33,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gi:lɨ,to swallow.,,,,"ghatage-kasargod1970[p. 144, entry 34]",,,ghatage-kasargod1970:p144:e34,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,guttu,secret.,,,,"ghatage-kasargod1970[p. 144, entry 35]",,,ghatage-kasargod1970:p144:e35,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,guntə kə:ri,"to remember.,",,,,"ghatage-kasargod1970[p. 144, entry 36]",,,ghatage-kasargod1970:p144:e36,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gundəsi,to kick.,,,,"ghatage-kasargod1970[p. 144, entry 37]",,,ghatage-kasargod1970:p144:e37,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gubbi,"button, sparrow.",,,,"ghatage-kasargod1970[p. 144, entry 38]",,,ghatage-kasargod1970:p144:e38,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gurvart,"pregnant,",,,,"ghatage-kasargod1970[p. 145, entry 1]",,,ghatage-kasargod1970:p145:e1,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gurvar ro:u,to conceive.,,,,"ghatage-kasargod1970[p. 145, entry 2]",,,ghatage-kasargod1970:p145:e2,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gurəti,sign.,,,,"ghatage-kasargod1970[p. 145, entry 3]",,,ghatage-kasargod1970:p145:e3,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gu,excrement.,,,,"ghatage-kasargod1970[p. 145, entry 4]",,,ghatage-kasargod1970:p145:e4,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gu:me,owl.,,,,"ghatage-kasargod1970[p. 145, entry 5]",,,ghatage-kasargod1970:p145:e5,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gu:du,cage.,,,,"ghatage-kasargod1970[p. 145, entry 6]",,,ghatage-kasargod1970:p145:e6,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gere o:di,"to draw a line,",,,,"ghatage-kasargod1970[p. 145, entry 7]",,,ghatage-kasargod1970:p145:e7,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gelpațt,"cheek,",,,,"ghatage-kasargod1970[p. 145, entry 8]",,,ghatage-kasargod1970:p145:e8,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ge:ti,gate.,,,,"ghatage-kasargod1970[p. 145, entry 9]",,,ghatage-kasargod1970:p145:e9,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,goṭṭe,at.,,,,"ghatage-kasargod1970[p. 145, entry 10]",,,ghatage-kasargod1970:p145:e10,,,,dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,goṭṭɛ,at.,,,,"ghatage-kasargod1970[p. 145, entry 10]",,,ghatage-kasargod1970:p145:e10:variant:1,ghatage-kasargod1970:p145:e10,,ghatage-kasargod1970:p145:e10,dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review variant
M,,gotte,nearer.,,,,"ghatage-kasargod1970[p. 145, entry 11]",,,ghatage-kasargod1970:p145:e11,,,,dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gotte,nearer.,,,,"ghatage-kasargod1970[p. 145, entry 11]",,,ghatage-kasargod1970:p145:e11:variant:1,ghatage-kasargod1970:p145:e11,,ghatage-kasargod1970:p145:e11,dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review variant
M,,godani,godown.,,,,"ghatage-kasargod1970[p. 145, entry 12]",,,ghatage-kasargod1970:p145:e12,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,godo,horse.,,,,"ghatage-kasargod1970[p. 145, entry 13]",,,ghatage-kasargod1970:p145:e13,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gonče,bunch.,,,,"ghatage-kasargod1970[p. 145, entry 14]",,,ghatage-kasargod1970:p145:e14,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gõṇsɨ,to find out.,,,,"ghatage-kasargod1970[p. 145, entry 15]",,,ghatage-kasargod1970:p145:e15,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,go:u,husband.,,,,"ghatage-kasargod1970[p. 145, entry 16]",,,ghatage-kasargod1970:p145:e16,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,go:du,sweet.,,,,"ghatage-kasargod1970[p. 145, entry 17]",,,ghatage-kasargod1970:p145:e17,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,go:gu,"centipede.,",,,,"ghatage-kasargod1970[p. 145, entry 18]",,,ghatage-kasargod1970:p145:e18,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,go:di,wheat,,,,"ghatage-kasargod1970[p. 145, entry 19]",,,ghatage-kasargod1970:p145:e19,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,go:ru,cow.,,,,"ghatage-kasargod1970[p. 145, entry 20]",,,ghatage-kasargod1970:p145:e20,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,go:la,sphere.,,,,"ghatage-kasargod1970[p. 145, entry 21]",,,ghatage-kasargod1970:p145:e21,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,go:li,a kind of tree.,,,,"ghatage-kasargod1970[p. 145, entry 22]",,,ghatage-kasargod1970:p145:e22,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,go:li kayi,"marble (ball), pebble.",,,,"ghatage-kasargod1970[p. 145, entry 23]",,,ghatage-kasargod1970:p145:e23,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,go:vati,straw.,,,,"ghatage-kasargod1970[p. 145, entry 24]",,,ghatage-kasargod1970:p145:e24,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,go:du,gur.,,,,"ghatage-kasargod1970[p. 145, entry 25]",,,ghatage-kasargod1970:p145:e25,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,go:ti,"hay, straw.",,,,"ghatage-kasargod1970[p. 145, entry 26]",,,ghatage-kasargod1970:p145:e26,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,granta,"volume,",,,,"ghatage-kasargod1970[p. 145, entry 27]",,,ghatage-kasargod1970:p145:e27,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gra:ņi,eclipse.,,,,"ghatage-kasargod1970[p. 145, entry 28]",,,ghatage-kasargod1970:p145:e28,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gra:mi,village.,,,,"ghatage-kasargod1970[p. 145, entry 29]",,,ghatage-kasargod1970:p145:e29,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,grahisəu,ito think.,,,,"ghatage-kasargod1970[p. 145, entry 30]",,,ghatage-kasargod1970:p145:e30,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,gla:st,glass.,,,,"ghatage-kasargod1970[p. 145, entry 31]",,,ghatage-kasargod1970:p145:e31,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čəkrə,wheel.,,,,"ghatage-kasargod1970[p. 145, entry 32]",,,ghatage-kasargod1970:p145:e32,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čəkrəvərti,sovereign king.,,,,"ghatage-kasargod1970[p. 145, entry 33]",,,ghatage-kasargod1970:p145:e33,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čəddi,short pant.,,,,"ghatage-kasargod1970[p. 145, entry 34]",,,ghatage-kasargod1970:p145:e34,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čəraki,"spinning wheel,",,,,"ghatage-kasargod1970[p. 145, entry 35]",,,ghatage-kasargod1970:p145:e35,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čəvkəțti,"sash, AE ne",,,,"ghatage-kasargod1970[p. 145, entry 36]",,,ghatage-kasargod1970:p145:e36,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čəvkka,square.,,,,"ghatage-kasargod1970[p. 145, entry 37]",,,ghatage-kasargod1970:p145:e37,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čəvkkə,handkerchief.,,,,"ghatage-kasargod1970[p. 145, entry 38]",,,ghatage-kasargod1970:p145:e38,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čə:ņdi,ball.,,,,"ghatage-kasargod1970[p. 146, entry 1]",,,ghatage-kasargod1970:p146:e1,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ča:ți,whip.,,,,"ghatage-kasargod1970[p. 146, entry 2]",,,ghatage-kasargod1970:p146:e2,,,,dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čanņe,moon-light.,,,,"ghatage-kasargod1970[p. 146, entry 3]",,,ghatage-kasargod1970:p146:e3,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čandane,moon-light.,,,,"ghatage-kasargod1970[p. 146, entry 3]",,,ghatage-kasargod1970:p146:e3:variant:1,ghatage-kasargod1970:p146:e3,,ghatage-kasargod1970:p146:e3,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review variant
M,,čamčo,spoon.,,,,"ghatage-kasargod1970[p. 146, entry 4]",,,ghatage-kasargod1970:p146:e4,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čalņi,sieve.,,,,"ghatage-kasargod1970[p. 146, entry 5]",,,ghatage-kasargod1970:p146:e5,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čalou,"to move, to shake.",,,,"ghatage-kasargod1970[p. 146, entry 6]",,,ghatage-kasargod1970:p146:e6,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ča:u,"to chew, to bite.",,,,"ghatage-kasargod1970[p. 146, entry 7]",,,ghatage-kasargod1970:p146:e7,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ča: ti,to lick.,,,,"ghatage-kasargod1970[p. 146, entry 8]",,,ghatage-kasargod1970:p146:e8,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ča: nətəle,baldness.,,,,"ghatage-kasargod1970[p. 146, entry 9]",,,ghatage-kasargod1970:p146:e9,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ča: ņətəle yə,bald.,,,,"ghatage-kasargod1970[p. 146, entry 10]",,,ghatage-kasargod1970:p146:e10,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ča:yłi,"tea,",,,,"ghatage-kasargod1970[p. 146, entry 11]",,,ghatage-kasargod1970:p146:e11,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ča:ri,gram.,,,,"ghatage-kasargod1970[p. 146, entry 12]",,,ghatage-kasargod1970:p146:e12,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ča:rt,four.,,,,"ghatage-kasargod1970[p. 146, entry 13]",,,ghatage-kasargod1970:p146:e13,,,,num dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ča:re,oblique.,,,,"ghatage-kasargod1970[p. 146, entry 14]",,,ghatage-kasargod1970:p146:e14,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ča:li,"to churn,",,,,"ghatage-kasargod1970[p. 146, entry 15]",,,ghatage-kasargod1970:p146:e15,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čikkəlļłi,mud.,,,,"ghatage-kasargod1970[p. 146, entry 16]",,,ghatage-kasargod1970:p146:e16,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čikku,"a kind of fruit,",,,,"ghatage-kasargod1970[p. 146, entry 17]",,,ghatage-kasargod1970:p146:e17,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čita:li,deer.,,,,"ghatage-kasargod1970[p. 146, entry 18]",,,ghatage-kasargod1970:p146:e18,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čitra,picture.,,,,"ghatage-kasargod1970[p. 146, entry 19]",,,ghatage-kasargod1970:p146:e19,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čimți,tongs.,,,,"ghatage-kasargod1970[p. 146, entry 20]",,,ghatage-kasargod1970:p146:e20,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čimņiče gu: du,lamp (of oil).,,,,"ghatage-kasargod1970[p. 146, entry 21]",,,ghatage-kasargod1970:p146:e21,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čimməņ te:li,"kerosene oil,",,,,"ghatage-kasargod1970[p. 146, entry 22]",,,ghatage-kasargod1970:p146:e22,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čimm,eye-brow.,,,,"ghatage-kasargod1970[p. 146, entry 23]",,,ghatage-kasargod1970:p146:e23,,,,expression dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,či: nčt,tamarind.,,,,"ghatage-kasargod1970[p. 146, entry 24]",,,ghatage-kasargod1970:p146:e24,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,či:nčați,frying pan.,,,,"ghatage-kasargod1970[p. 146, entry 25]",,,ghatage-kasargod1970:p146:e25,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,či: pu,"bolt, latch.",,,,"ghatage-kasargod1970[p. 146, entry 26]",,,ghatage-kasargod1970:p146:e26,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,či:pe,plantain flower.,,,,"ghatage-kasargod1970[p. 146, entry 27]",,,ghatage-kasargod1970:p146:e27,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čimpi,to suck.,,,,"ghatage-kasargod1970[p. 146, entry 28]",,,ghatage-kasargod1970:p146:e28,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,či: pi,to suck.,,,,"ghatage-kasargod1970[p. 146, entry 28]",,,ghatage-kasargod1970:p146:e28:variant:1,ghatage-kasargod1970:p146:e28,,ghatage-kasargod1970:p146:e28,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review variant
M,,či:ri,"to saw, to split.",,,,"ghatage-kasargod1970[p. 146, entry 29]",,,ghatage-kasargod1970:p146:e29,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,či:ləo,bag.,,,,"ghatage-kasargod1970[p. 146, entry 30]",,,ghatage-kasargod1970:p146:e30,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čukkoṭu,"good, strong.",,,,"ghatage-kasargod1970[p. 146, entry 31]",,,ghatage-kasargod1970:p146:e31,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čulto,paternal uncle.,,,,"ghatage-kasargod1970[p. 146, entry 32]",,,ghatage-kasargod1970:p146:e32,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čulti,"paternal aunt,",,,,"ghatage-kasargod1970[p. 146, entry 33]",,,ghatage-kasargod1970:p146:e33,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ču:du,torch.,,,,"ghatage-kasargod1970[p. 146, entry 34]",,,ghatage-kasargod1970:p146:e34,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ču:lu,oven.,,,,"ghatage-kasargod1970[p. 146, entry 35]",,,ghatage-kasargod1970:p146:e35,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,četņi,condiment.,,,,"ghatage-kasargod1970[p. 146, entry 36]",,,ghatage-kasargod1970:p146:e36,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čedu,girl.,,,,"ghatage-kasargod1970[p. 146, entry 37]",,,ghatage-kasargod1970:p146:e37,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čeppu,green coconut.,,,,"ghatage-kasargod1970[p. 146, entry 38]",,,ghatage-kasargod1970:p146:e38,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,černbuți,copper smith.,,,,"ghatage-kasargod1970[p. 147, entry 1]",,,ghatage-kasargod1970:p147:e1,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,če:mbu,copper.,,,,"ghatage-kasargod1970[p. 147, entry 2]",,,ghatage-kasargod1970:p147:e2,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čeri,"to graze,",,,,"ghatage-kasargod1970[p. 147, entry 3]",,,ghatage-kasargod1970:p147:e3,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,če:li,"to walk,",,,,"ghatage-kasargod1970[p. 147, entry 4]",,,ghatage-kasargod1970:p147:e4,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čotte,"lame person,",,,,"ghatage-kasargod1970[p. 147, entry 5]",,,ghatage-kasargod1970:p147:e5,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čoņțli,penis.,,,,"ghatage-kasargod1970[p. 147, entry 6]",,,ghatage-kasargod1970:p147:e6,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čoləți,to rub.,,,,"ghatage-kasargod1970[p. 147, entry 7]",,,ghatage-kasargod1970:p147:e7,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čo:rt,to steal.,,,,"ghatage-kasargod1970[p. 147, entry 8]",,,ghatage-kasargod1970:p147:e8,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čoli,"to rub,",,,,"ghatage-kasargod1970[p. 147, entry 9]",,,ghatage-kasargod1970:p147:e9,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,čorto,thief.,,,,"ghatage-kasargod1970[p. 147, entry 10]",,,ghatage-kasargod1970:p147:e10,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ǰəḍḍɨ,heavy.,,,,"ghatage-kasargod1970[p. 147, entry 11]",,,ghatage-kasargod1970:p147:e11,,,,adj dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ǰəbku,whip.,,,,"ghatage-kasargod1970[p. 147, entry 12]",,,ghatage-kasargod1970:p147:e12,,,,dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ǰəmkena,"carpet, rug.",,,,"ghatage-kasargod1970[p. 147, entry 13]",,,ghatage-kasargod1970:p147:e13,,,,noun n dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ǰage kə:rɨ,to wake up.,,,,"ghatage-kasargod1970[p. 147, entry 14]",,,ghatage-kasargod1970:p147:e14,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,jagero:u,to remain awake.,,,,"ghatage-kasargod1970[p. 147, entry 15]",,,ghatage-kasargod1970:p147:e15,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,jago,place.,,,,"ghatage-kasargod1970[p. 147, entry 16]",,,ghatage-kasargod1970:p147:e16,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,jamindari,landlord.,,,,"ghatage-kasargod1970[p. 147, entry 17]",,,ghatage-kasargod1970:p147:e17,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,jaylikə:ri,to imprison.,,,,"ghatage-kasargod1970[p. 147, entry 18]",,,ghatage-kasargod1970:p147:e18,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,jalli,pebble.,,,,"ghatage-kasargod1970[p. 147, entry 19]",,,ghatage-kasargod1970:p147:e19,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ǰãvai,son-in-law.,,,,"ghatage-kasargod1970[p. 147, entry 20]",,,ghatage-kasargod1970:p147:e20,,,,noun m dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,javli,cloth.,,,,"ghatage-kasargod1970[p. 147, entry 21]",,,ghatage-kasargod1970:p147:e21,,,,noun f dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
M,,ja,to go.,,,,"ghatage-kasargod1970[p. 147, entry 22]",,,ghatage-kasargod1970:p147:e22,,,,verb dialect:M:ghatage-kasargod1970:Marati%20of%20Kasargod ocr-review
