hal,,parel,Parel,पारेल,parel,,woods2019halbi[entry g2eda47f7-d86e-423e-8abf-34497fef2c82],,,woods2019halbi:g2eda47f7-d86e-423e-8abf-34497fef2c82,,,,pn dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,mõɖraek,two handsful of something,मोंडराएक,mõɖraek,Hindi gloss: मुट्ठी भर,woods2019halbi[entry g2edc51fb-13dc-4259-9eb7-eee2f77270f4],,,woods2019halbi:g2edc51fb-13dc-4259-9eb7-eee2f77270f4,,,,n semdom:8.1.1.1.2 semdom:8.2.8 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,bʰəɡwan kəsəm,an oath,भगवान कसम,bʰəɡwan kəsəm,cf. कीरेआ,woods2019halbi[entry g2f082de1-8bf0-4a19-9fa9-ada150b3b1c9],,,woods2019halbi:g2f082de1-8bf0-4a19-9fa9-ada150b3b1c9,,,woods2019halbi:gd474fe31-cb42-4177-bd3d-1ccccc4d2cb9 woods2019halbi:ga3a92c1d-3296-44da-ba67-04ed1389b5b5,cn semdom:4.7.5.7 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,saẽti kəruk,to assist; to help,साएँती करूक,saẽti kəruk,Hindi gloss: सहायता करना,woods2019halbi[entry g2f0b4a36-ce55-4efd-88ac-d38ff647b99a],,,woods2019halbi:g2f0b4a36-ce55-4efd-88ac-d38ff647b99a,,,woods2019halbi:ge66e4e90-c354-4b7c-8fcd-a31cdcd5d92e woods2019halbi:g297c2dd4-a9c1-4bb6-88a5-dd9c99df0605,comVb semdom:4.3.4.3 semdom:4.3.4.2 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,bən mənuk,hunter,बन मनूक,bən mənuk,dial. var. of बोन मनूक,woods2019halbi[entry g2f0d0c84-bf04-4d30-a9a1-ed4e51961df6],,,woods2019halbi:g2f0d0c84-bf04-4d30-a9a1-ed4e51961df6,woods2019halbi:g6a16f053-3d81-4af3-848d-0acb620df872,,,cn semdom:6.6 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,səb tʃo boɽe,1) biggest; 2) most important,सब चो बोड़े,səb tʃo boɽe,Hindi gloss: महत्तम; सबसे बड़ी; महवपूर्ण; सबसे महत्वपूर्ण,woods2019halbi[entry g2f0dce5d-a1a3-489b-9e2a-d64594e53b02],,,woods2019halbi:g2f0dce5d-a1a3-489b-9e2a-d64594e53b02,,,woods2019halbi:g67410ec2-b9b2-4767-94ee-bc2c8aad50c3 woods2019halbi:ga12e6590-e396-48cc-88de-904fdcad08f2 woods2019halbi:g24033af4-9295-49ed-a536-216300e3cd74,comAdj semdom:9.3.1.1 semdom:8.2 semdom:8.1.5.5 semdom:8.3.7.5 semdom:8.1.5.4 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,urluk,1) to strip off; to shave off; 2) to plane,ऊरलूक,urluk,"this shaving or stripping can include flowers, or",woods2019halbi[entry g2f16f716-9001-4b19-8aff-0a30f21c6584],,,woods2019halbi:g2f16f716-9001-4b19-8aff-0a30f21c6584,,,,trVb semdom:7.8.5 semdom:7.8.3 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,dadi,1) kin term; 2) father's father; grandfather,दादी,dadi,Hindi gloss: दादा; नाना; cf. दादा,woods2019halbi[entry g2f1eca66-430d-44c1-8fd1-7cfc47194638],,,woods2019halbi:g2f1eca66-430d-44c1-8fd1-7cfc47194638,,,,n semdom:4.1.9.1 semdom:4.1.9.1.1 semdom:4.1.9 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,tʃʰãɖra,divorcee (masc); one who divorces a lot (masc),छाँडरा,tʃʰãɖra,Hindi gloss: तलाकशुदा; तलाकशुदा पुरुष; usually causes the breakup; used to describe people who divorce frequently,woods2019halbi[entry g2f21fc45-a52c-4730-b8b4-b99637a2f3e6],,,woods2019halbi:g2f21fc45-a52c-4730-b8b4-b99637a2f3e6,,,,n semdom:2 semdom:2.6.1.4 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,sĩaɽi ɖori,rope used to make  basket,सींआड़ी डोरी,sĩaɽi ɖori,basket used in oil press,woods2019halbi[entry g2f224531-9466-4d89-8d55-3a74b960caa5],,,woods2019halbi:g2f224531-9466-4d89-8d55-3a74b960caa5,,,woods2019halbi:g6fcca232-3e9b-4302-ab56-ecfe6fc01e36 woods2019halbi:g7603219d-257d-4dd0-9523-e4bca432ec28,cn semdom:6.7.5 semdom:7.5.4.1 semdom:6.7.7 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,upkan,1) ulcer; 2) carbuncle,ऊपकान,upkan,Hindi gloss: व्रण; फोड़ा,woods2019halbi[entry g2f28d80f-b3b1-47c6-bf41-eb1bec221f5e],,,woods2019halbi:g2f28d80f-b3b1-47c6-bf41-eb1bec221f5e,,,woods2019halbi:gf5ff2ad6-6ea9-4ca2-970f-a886815512f5,n semdom:2.5.2.2 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,ʈõɖe bola boli houk,to quarrel with words,टोंडे बोला बोली होऊक,ʈõɖe bola boli houk,Hindi gloss: झगडैना,woods2019halbi[entry g2f2e2b8e-f546-44d5-a82c-59e6f8590b3a],,,woods2019halbi:g2f2e2b8e-f546-44d5-a82c-59e6f8590b3a,,,woods2019halbi:g03370090-9b49-4aa0-aa0e-473baffdfec1 woods2019halbi:g44f674aa-a983-43cd-946c-57b90db1babf,comVb semdom:3.5.1 semdom:3.5.1.6.2 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,kərlo,done,करलो,kərlo,Hindi gloss: किया,woods2019halbi[entry g2f3af5c2-3a99-4b01-8aea-fc1e76d2e83d],,,woods2019halbi:g2f3af5c2-3a99-4b01-8aea-fc1e76d2e83d,,,woods2019halbi:ge66e4e90-c354-4b7c-8fcd-a31cdcd5d92e,adj semdom:9.1.2 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,dʒʰaʈuk,to shake broken rice bits off front of winnowing tray,झाटूक,dʒʰaʈuk,,woods2019halbi[entry g2f426763-0180-430b-a730-4b2988bccef4],,,woods2019halbi:g2f426763-0180-430b-a730-4b2988bccef4,,,,v semdom:7.3.1.3 semdom:7.2.2.8 semdom:5.2 semdom:6.2.1.1.1 semdom:8.5.1.5 semdom:6.7.7 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,ɡʰəɡra,brass pot,घगरा,ɡʰəɡra,Hindi gloss: बंटा; बड़ा बर्तन; used for carrying water; cf. गूँडी,woods2019halbi[entry g2f4436af-3fff-4bd1-942a-bff3c13ea02e],,,woods2019halbi:g2f4436af-3fff-4bd1-942a-bff3c13ea02e,,,,n semdom:1.2.2.3 semdom:6.7.7 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,niulo,1) cool; 2) cooled,नीऊलो,niulo,Hindi gloss: ठंडा; ठंडा; cf. नीऊक,woods2019halbi[entry g2f485d91-75f8-43ee-8b00-59a2f43bd604],,,woods2019halbi:g2f485d91-75f8-43ee-8b00-59a2f43bd604,,,,adj semdom:8.3.4 semdom:8.3.4.1 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,risauk,to get angry,रीसाऊक,risauk,Hindi gloss: नाराज़ हो जाना,woods2019halbi[entry g2f4d003b-e4cf-4cd7-ac15-84e69ee8a5f5],,,woods2019halbi:g2f4d003b-e4cf-4cd7-ac15-84e69ee8a5f5,,,,v semdom:3.4.2.3 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,huɡuk,to pierce,हूगूक,huɡuk,"Hindi gloss: छेदना; with a needle, spear, earring",woods2019halbi[entry g2f60acfa-4160-4a15-9dc9-0bb1b99ce235],,,woods2019halbi:g2f60acfa-4160-4a15-9dc9-0bb1b99ce235,,,,v semdom:7.8.5 semdom:7.8.3 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,nũã,1) new; 2) new day festival,नूँआँ,nũã,"Hindi gloss: नया; नया साल; refers to cloth, cars, plates, etc; Hin. borr. नाया; cf. नूँआँ दीन; cf. नूँआँ जूना; cf. नूँआँ जूना",woods2019halbi[entry g2f6110e4-0473-4035-a84a-0f4544ac4a09],,,woods2019halbi:g2f6110e4-0473-4035-a84a-0f4544ac4a09,,,,comAdj semdom:8.4.6.5.3 semdom:4.2.2.2 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,tʃədər,woven blanket,चदर,tʃədər,Hindi gloss: कंबल,woods2019halbi[entry g2f6b9832-025e-4479-88bc-3a9d6f62c6e0],,,woods2019halbi:g2f6b9832-025e-4479-88bc-3a9d6f62c6e0,,,,n semdom:7.3.7 semdom:5.3 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,hĩɡsa,copying others; imitation of what others do,हींगसा,hĩɡsa,Hindi gloss: नकली,woods2019halbi[entry g2f70ad04-5f76-40ab-9ed5-f6c769273247],,,woods2019halbi:g2f70ad04-5f76-40ab-9ed5-f6c769273247,,,,n semdom:8.3.5.6 semdom:8.3.5.5 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,kula,kula basket,कूला,kula,,woods2019halbi[entry g2f77723f-39aa-470b-a4ee-f2f449021c60],,,woods2019halbi:g2f77723f-39aa-470b-a4ee-f2f449021c60,,,,n semdom:6.6.4.2 semdom:6.7.7 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,nani aea,kin term; aunt; mother's younger sister,नानी आएआ,nani aea,cf. आएआ बीती,woods2019halbi[entry g2f787323-bba5-49a4-bd87-74d1c57532f9],,,woods2019halbi:g2f787323-bba5-49a4-bd87-74d1c57532f9,,,woods2019halbi:g5e77718b-a390-4bae-a91f-e7c8d86e8cbf woods2019halbi:g9e99f19e-c208-4b22-a648-e988f87917af,cn semdom:4.1.9.1 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,butʃʰra,calf,बूछरा,butʃʰra,Hindi gloss: बछड़ा,woods2019halbi[entry g2f7f44e8-93d3-4159-81f8-1a7c6e0b726c],,,woods2019halbi:g2f7f44e8-93d3-4159-81f8-1a7c6e0b726c,,,,n semdom:1.6.1 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,nani bokɽa,baby goat,नानी बोकड़ा,nani bokɽa,male; cf. बूड़गा,woods2019halbi[entry g2f864a22-1bc9-4610-a5c9-bcaa6c260751],,,woods2019halbi:g2f864a22-1bc9-4610-a5c9-bcaa6c260751,,,woods2019halbi:g5e77718b-a390-4bae-a91f-e7c8d86e8cbf woods2019halbi:ga1de9b3d-83f7-4dc2-806f-2691aa936670,cn semdom:2.6.5 semdom:1.6.1.1 semdom:1.6.1 semdom:1.6.1.1.3 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,peʈi,suitcase,पेटी,peʈi,Hindi gloss: सूटकेस; usually made of wood; cf. सँदूक,woods2019halbi[entry g2f8a55b6-98c0-44a6-b9fd-dffb4819c669],,,woods2019halbi:g2f8a55b6-98c0-44a6-b9fd-dffb4819c669,,,,n semdom:6.7.7 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,ɖəɡ ɖəɡ ɖəɡ dəkuk,to search with intensity,डग डग डग दकूक,ɖəɡ ɖəɡ ɖəɡ dəkuk,,woods2019halbi[entry g2f8e68b5-a80d-4664-9e24-26522480b2d2],,,woods2019halbi:g2f8e68b5-a80d-4664-9e24-26522480b2d2,,,woods2019halbi:gad28ae02-5efb-4e47-81c9-a664fd08f912,comVb dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,bãɖi,1) bare arms without bangles; 2) tailless,बाँडी,bãɖi,Hindi gloss: निर्वस्त्र भुजाएँ; बिना पूंछ; refers to any tail-less animal,woods2019halbi[entry g2f94fda2-23a5-4ede-8941-655646c515f3],,,woods2019halbi:g2f94fda2-23a5-4ede-8941-655646c515f3,,,,adj semdom:5.3.8 semdom:2.1.3 semdom:1.6 semdom:1.6.2 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,saea,undergarment; slip,साएआ,saea,,woods2019halbi[entry g2f96bc36-b239-44a3-b58c-f3aa21eb0c88],,,woods2019halbi:g2f96bc36-b239-44a3-b58c-f3aa21eb0c88,,,,n semdom:5.3.2 semdom:5.3 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,pordesea,foreigner (masc),पोरदेसेआ,pordesea,Hindi gloss: अन्यदेशीय; परदेशी; विदेशी; refers to people outside their kingdom or; cf. पोर,woods2019halbi[entry g2fa00429-a608-4491-8edc-86cf91cd2962],,,woods2019halbi:g2fa00429-a608-4491-8edc-86cf91cd2962,,,,n semdom:4.6.2.1 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,kəɽəknaẽ,vertical; vertically; cliff-like,कड़कनाएँ,kəɽəknaẽ,Hindi gloss: उदग्रता से:;खड़ा,woods2019halbi[entry g2fa49397-b2b4-421e-843a-9129178f68aa],,,woods2019halbi:g2fa49397-b2b4-421e-843a-9129178f68aa,,,,adv semdom:8.3.1.4.1 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,bʰomli,navel; umbilical cord,भोमली,bʰomli,Hindi gloss: गर्भनाल,woods2019halbi[entry g2fa81d92-201d-4e1c-a9db-f970e28cddd3],,,woods2019halbi:g2fa81d92-201d-4e1c-a9db-f970e28cddd3,,,,n dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,porən din,1) day after tomorrow; 2) day before yesterday; 3) another day,पोरन दीन,porən din,Hindi gloss: परसों; परसों; किसी और दिन,woods2019halbi[entry g2fc912e4-fab8-43c7-9201-9d2f2cf2c187],,,woods2019halbi:g2fc912e4-fab8-43c7-9201-9d2f2cf2c187,,,woods2019halbi:g326330f3-c91f-45bc-b243-856652a0c1fc,comAdv semdom:8.4.1.2.2 semdom:8.4.1.2 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,utruk,1) to descend; 2) monsoon to begin; 3) tyre to go flat,ऊतरूक,utruk,Hindi gloss: उतरना,woods2019halbi[entry g2fc95365-2050-474f-8fb3-0551bd182592],,,woods2019halbi:g2fc95365-2050-474f-8fb3-0551bd182592,,,,v semdom:7.2.2.5 semdom:2.6.3.3 semdom:1.1.3 semdom:1.1.3.3 semdom:8.3.1.3.1 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,ɡʰuɽ ɡʰuɽa,quickly; quickly and smoothly,घूड़ घूड़ा,ɡʰuɽ ɡʰuɽa,Hindi gloss: जल्दी और आसानी से; जल्दी से,woods2019halbi[entry g2fcd8573-c9a7-4b38-abbd-e64f8241aea4],,,woods2019halbi:g2fcd8573-c9a7-4b38-abbd-e64f8241aea4,,,woods2019halbi:g4c3bd7b7-7e6c-4ee1-96d1-8c63ba23c7d9 woods2019halbi:g6160f3c5-9893-499f-9b4a-fad5c7a8e81c,comAdv semdom:7.2.1.2 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,tʃʰiã ləta,touching,छींआ लता,tʃʰiã ləta,,woods2019halbi[entry g2fe3b384-1c9e-4a90-925d-3c64089e8cb5],,,woods2019halbi:g2fe3b384-1c9e-4a90-925d-3c64089e8cb5,,,woods2019halbi:g64391007-d527-4b40-ace0-4052e7dad8bb woods2019halbi:g6160f3c5-9893-499f-9b4a-fad5c7a8e81c woods2019halbi:gde76ee50-ffe6-42ba-8cfb-9560917f2e28,cn semdom:8.5.1.5 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,boidkar,person who makes and dispenses local medicines,बोईदकार,boidkar,Hindi gloss: वैद्य; bgw बीदकार,woods2019halbi[entry g2fed5eac-5f2c-4974-aecb-31ed5cd90176],,,woods2019halbi:g2fed5eac-5f2c-4974-aecb-31ed5cd90176,,,,n semdom:2.5.7.5 uncertain:dialect dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,tʃeɡna,1) ladder; 2) stairs,चेगना,tʃeɡna,Hindi gloss: सीढ़ी; सीढ़ियाँ,woods2019halbi[entry g2ff21176-7a22-4dcb-a2af-872e82b58819],,,woods2019halbi:g2ff21176-7a22-4dcb-a2af-872e82b58819,,,,n semdom:6.7 semdom:6.5.2.8 semdom:6.5.2.7 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,biɡər,without,बीगर,biɡər,Hindi gloss: बिना,woods2019halbi[entry g2ff7b519-535a-4861-9cae-f0aaad2a5595],,,woods2019halbi:g2ff7b519-535a-4861-9cae-f0aaad2a5595,,,,adv dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,lasas,"2nd person,plural,present complete tense",लासास,lasas,,woods2019halbi[entry g2ff7f5b8-235e-44bf-8de6-6db1fe50e49e],,,woods2019halbi:g2ff7f5b8-235e-44bf-8de6-6db1fe50e49e,,,,v dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,pardi,game animal,पारदी,pardi,Hindi gloss: खेल जानवर; शिकारी जानवर; cf. पारद,woods2019halbi[entry g2ff8a930-0dc2-47aa-8cc4-9b1e217909a4],,,woods2019halbi:g2ff8a930-0dc2-47aa-8cc4-9b1e217909a4,,,,n semdom:1.6.1 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,kotʃii,whoever (very emphatic),कोचीई,kotʃii,Hindi gloss: जो कोई,woods2019halbi[entry g300ca388-41cf-4503-997d-de92f4597272],,,woods2019halbi:g300ca388-41cf-4503-997d-de92f4597272,,,,rpron semdom:8.1.5 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,olauk,to cause to enter,ओलाऊक,olauk,"cattle into koʈa cattle shed, people into house, etc",woods2019halbi[entry g3021a450-453e-4c2b-bd69-d98a3d8628f3],,,woods2019halbi:g3021a450-453e-4c2b-bd69-d98a3d8628f3,,,woods2019halbi:gf0afa6a5-109b-4e2e-9971-09288885726f,cvVb semdom:9.6.2.5 semdom:7.2.3.4 semdom:9.6.2.5.1 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,tʃare una ləkʰe radʒa,kings of the earth,चारे ऊना लखे राजा,tʃare una ləkʰe radʒa,cf. चारी ऊना लखे राजा,woods2019halbi[entry g30224454-6e1d-4c10-8882-0abbe859c60a],,,woods2019halbi:g30224454-6e1d-4c10-8882-0abbe859c60a,,,,cn semdom:4.5.1 semdom:4.6.1 semdom:4.5.6.1 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,tʃal odʒ,1) good work; 2) knows job,चाल ओज,tʃal odʒ,,woods2019halbi[entry g302253fc-fde0-43b0-92bb-144006f63fa5],,,woods2019halbi:g302253fc-fde0-43b0-92bb-144006f63fa5,,,woods2019halbi:g48a2a7a0-9f51-457d-8607-24ba04256708,cn semdom:6.1.4 semdom:6.1.1.1 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,bin pʰukəʈ,without reason,बीन फूकट,bin pʰukəʈ,cf. पोकाहा; cf. मेलाए मेलाए,woods2019halbi[entry g3024211f-357b-4b65-8182-13652bca014e],,,woods2019halbi:g3024211f-357b-4b65-8182-13652bca014e,,,,cn semdom:9.6.2.5 semdom:9.6.2.5.1 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,mohũ ruk,Madhuca indica; Mahuwa tree,मोहूँ रूक,mohũ ruk,A medium sized semi-evergreen tree.,woods2019halbi[entry g303357c7-e5c5-4027-be31-67e8c65d54cb],,,woods2019halbi:g303357c7-e5c5-4027-be31-67e8c65d54cb,,,woods2019halbi:g5e26fdd5-af29-4d7b-9fe0-3c85ee39efb9 woods2019halbi:gdeb7c081-c774-4158-a911-23b2d428e562,cn semdom:1.5.1 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,kʰəd,nausea,खद,kʰəd,Hindi gloss: उबकाई,woods2019halbi[entry g303574f8-3aa1-41ce-a9ac-bf6a9e9c8fd3],,,woods2019halbi:g303574f8-3aa1-41ce-a9ac-bf6a9e9c8fd3,,,,n semdom:2.5.2.3 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,bãd houk,to stop; to cease,बाँद होऊक,bãd houk,Hindi gloss: बंद करना; रुकना; as water ceasing to flow,woods2019halbi[entry g303f07b7-2e4e-482c-bc94-8d84500c460c],,,woods2019halbi:g303f07b7-2e4e-482c-bc94-8d84500c460c,,,woods2019halbi:g5ef5a5a5-95ba-4a10-9b0b-413cac270613 woods2019halbi:g05604c28-ca3e-4359-a249-88b1710ec8f0,comVb dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,moleato bera,bargaining time,मोलेआतो बेरा,moleato bera,cf. चेगनी मचरी बेरा,woods2019halbi[entry g3048dc32-7fe1-4861-9d07-f7f545cab342],,,woods2019halbi:g3048dc32-7fe1-4861-9d07-f7f545cab342,,,woods2019halbi:gedb5ee1a-2928-4ed9-af6e-89b56c650c52 woods2019halbi:ge1f4e223-6ec7-4b8c-93db-d65e2c4b4d4a,cn dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,upas pias,fasting,ऊपास पीआस,upas pias,,woods2019halbi[entry g304a6a11-363a-4b8c-a518-d29476909adb],,,woods2019halbi:g304a6a11-363a-4b8c-a518-d29476909adb,,,woods2019halbi:gfafce3d8-476b-43e0-a298-a677a29fdd96 woods2019halbi:g19228673-eac9-41fd-a523-616c5d8a4128,cn semdom:4.9.5.9 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,ɡar,egg,गार,ɡar,Hindi gloss: अण्‍डा,woods2019halbi[entry g304c3f27-9a74-458e-a827-ed5339c49b97],,,woods2019halbi:g304c3f27-9a74-458e-a827-ed5339c49b97,,,,n semdom:1.6.1.2 semdom:1.6.3.1 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,tiknaẽ,1) quickly; 2) slackness,तीकनाएँ,tiknaẽ,Hindi gloss: जल्दी,woods2019halbi[entry g30660334-d53a-4e44-854e-1383c463e5d4],,,woods2019halbi:g30660334-d53a-4e44-854e-1383c463e5d4,,,,adv semdom:8.4.8 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,hĩɡsa laɡuk,to want to do what others are doing,हींगसा लागूक,hĩɡsa laɡuk,,woods2019halbi[entry g30766b80-eddb-43ba-a779-030acaa14456],,,woods2019halbi:g30766b80-eddb-43ba-a779-030acaa14456,,,woods2019halbi:g2f70ad04-5f76-40ab-9ed5-f6c769273247 woods2019halbi:g82d27283-959a-425a-981b-6408cadb1de0,comVb semdom:8.3.5.6 semdom:8.3.5.5 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,tʰər tʰər houk,to shiver,थर थर होऊक,tʰər tʰər houk,cf. थर थर लागूक,woods2019halbi[entry g307a19f5-3712-46b7-893b-3f4916f82216],,,woods2019halbi:g307a19f5-3712-46b7-893b-3f4916f82216,,,woods2019halbi:g05604c28-ca3e-4359-a249-88b1710ec8f0 woods2019halbi:g63b796b9-e641-4c9c-a034-c094eca4a5b8,comVb dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,bap loʈi,1) exclamation of anger; 2) one who has sex with her father,बाप लोटी,bap loʈi,considered to be obscene; cf. बाप लोटेआ,woods2019halbi[entry g307df2b4-2144-49b6-8b50-eee6531b7e38],,,woods2019halbi:g307df2b4-2144-49b6-8b50-eee6531b7e38,,,,semdom:2.6.2 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,təpuk,1) to heat; 2) to become hot,तपूक,təpuk,Hindi gloss: गरम होना; कड़कड़ाना,woods2019halbi[entry g3081a221-f322-4043-abdc-1e8722d3d881],,,woods2019halbi:g3081a221-f322-4043-abdc-1e8722d3d881,,,,v semdom:9.1.1.2 semdom:8.3.4 semdom:8.3.4.1 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,tʃʰəea tʃo məea houk,to disappear; to leave in a flash,छएआ चो मएआ होऊक,tʃʰəea tʃo məea houk,Hindi gloss: अन्‍तरध्‍यान होना; fr. var. छएआ चो मोएआ होऊक,woods2019halbi[entry g309191f1-0510-4a96-a6e1-520e1381ee00],,,woods2019halbi:g309191f1-0510-4a96-a6e1-520e1381ee00,,,woods2019halbi:g1a2e8ee9-8fbf-489f-b1d0-0cfcc7d8b5da woods2019halbi:g05604c28-ca3e-4359-a249-88b1710ec8f0,comVb semdom:2.3.1.5.1 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,biskuʈ,biscuit,बीसकूट,biskuʈ,Hindi gloss: बिस्कुट,woods2019halbi[entry g309562d8-e84d-4eaf-b568-ca65661360fc],,,woods2019halbi:g309562d8-e84d-4eaf-b568-ca65661360fc,,,,n semdom:5.2 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,piʈkur maruk,to stick thorns in shaman's finger,पीटकूर मारूक,piʈkur maruk,,woods2019halbi[entry g309d400e-5fa6-4cf4-b017-633d136d0217],,,woods2019halbi:g309d400e-5fa6-4cf4-b017-633d136d0217,,,woods2019halbi:g7e13874f-7a9e-40d2-93cc-8da19c384996 woods2019halbi:g9cbd0574-0599-423a-bb24-84a1990e0379,comVb semdom:2.1.3.3 semdom:4.9.5 semdom:1.5.5 semdom:7.5.2.2 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,dəwa,,दवा,dəwa,dial. var. of दोआ,woods2019halbi[entry g30a3d28b-5d5e-4962-b33c-9232954d640b],,,woods2019halbi:g30a3d28b-5d5e-4962-b33c-9232954d640b,woods2019halbi:gb40800fb-4bf4-45af-96f2-91ef191367ff,,,dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,bitʃ,seed,बीच,bitʃ,Hindi gloss: बीज; cf. बीचा,woods2019halbi[entry g30b3a6cf-309e-4919-9cd9-d64d55333e34],,,woods2019halbi:g30b3a6cf-309e-4919-9cd9-d64d55333e34,,,,n semdom:1.5.5 dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
hal,,bʰaiɡ,rich; wealthy; well off,भाईग,bʰaiɡ,Hindi gloss: अमीर; धनवान,woods2019halbi[entry g30b8e8db-2719-4b64-b0f3-e8c1208db11d],,,woods2019halbi:g30b8e8db-2719-4b64-b0f3-e8c1208db11d,,,,n dialect:hal:woods2019halbi-BHATPAL:Bhatpal%20%28Woods%202019%29
