Bur,,hí- -ć-,"go down, lower; (people) sit down, squat, squat on the ground; infest (fire, -ċe) ;.[ċe phu ċhími ... has caught fire ; 284 phu ċhi bilá ""fire burns"", comparatively by people who have dressed brightly",,,,berger-auto[p. 40 (printed p. 75)],,,berger-entry-1171,,,,verb dialect:Hunza dialect:Nager uncertain
Bur,,Łċi- -ć-,"n:ċin, ng. +ċhi- trample, -press, press (on -aṭe), tread (straw, etc.), stuff in, fill in a vessel; treat unfairly, suppress",,,,berger-auto[p. 40 (printed p. 75)],,ys. +ċ- -ié-,berger:p075:c2:e006,,,berger-entry-1171,verb derived dialect:Hunza uncertain
Werch,,+ċ-,"n:ċin, ng. +ċhi- trample, -press, press (on -aṭe), tread (straw, etc.), stuff in, fill in a vessel; treat unfairly, suppress",,,,berger-auto[p. 40 (printed p. 75)],,ys. +ċ- -ié-,berger:p075:c2:e006:dialect:1,berger:p075:c2:e006,,,verb derived dialect:Yasin alternate uncertain
Bur,,d:ċi- -ć-,"d:ċin Imp. d:ċć, ng",,,,berger-auto[p. 41 (printed p. 76)],,ys. d+è-,berger:p076:c1:e001,,,,verb derived dialect:Hunza uncertain
Bur,,di-ċhí-,rain clouds (ha ),,,,berger-auto[p. 41 (printed p. 76)],,,berger-entry-1175,,,,derived dialect:Hunza dialect:NH uncertain
Bur,,ċhiár,also -inè Jungtier (also swear word),,,,berger-auto[p. 41 (printed p. 76)],,ys. ċiár,berger-entry-1176,,,,dialect:Hunza uncertain
Werch,,ċiár,also -inè Jungtier (also swear word),,,,berger-auto[p. 41 (printed p. 76)],,ys. ċiár,berger-entry-1176-dialect-1,berger-entry-1176,,,dialect:Yasin alternate uncertain
Bur,,ċhiátar,"young goat (to ćhiír;, to -áṭar cf. buáṭar)",,,,berger-auto[p. 41 (printed p. 76)],,"zu ćhiír;, zu -áṭar vgl. buáṭar",berger-entry-1177,,,,dialect:Hunza uncertain
Bur,,ċhíċin-,"to cut into tiny pieces, to roll out flats (qhamáli) thinly (from ćhilúm?)",,,,berger-auto[p. 41 (printed p. 76)],,,berger-entry-1178,,,,dialect:Hunza dialect:NH uncertain
Bur,,ċhiċháq,see ċhaq,,,,berger-auto[p. 41 (printed p. 76)],,,berger-entry-1179,,,,dialect:Hunza uncertain
Bur,,ċhíċhil,see ċhil,,,,berger-auto[p. 41 (printed p. 76)],,,berger-entry-1180,,,,dialect:Hunza uncertain
Bur,,ċhiċhóq,see *ċhoq,,,,berger-auto[p. 41 (printed p. 76)],,,berger-entry-1181,,,,dialect:Hunza uncertain
Bur,,ċhiċhúr,see ċhar,,,,berger-auto[p. 41 (printed p. 76)],,,berger-entry-1182,,,,dialect:Hunza uncertain
Bur,,di-ċhígin-,"hanging, (hanging down)",,,,berger-auto[p. 41 (printed p. 76)],,"ys. di-ċígin-, di-ċíkin-",berger-entry-1183,,,,dialect:Hunza dialect:Nager uncertain
Werch,,di-ċígin-,"hanging, (hanging down)",,,,berger-auto[p. 41 (printed p. 76)],,"ys. di-ċígin-, di-ċíkin-",berger-entry-1183:dialect:1,berger-entry-1183,,,dialect:Yasin alternate uncertain
Bur,,dzċikin-,"dzċhikin- trs. hang, hang",,,,berger-auto[p. 41 (printed p. 76)],,ys. deċikin-,berger-entry-1184,,,berger-entry-1183,tr derived dialect:Nager uncertain
Werch,,deċikin-,"dzċhikin- trs. hang, hang",,,,berger-auto[p. 41 (printed p. 76)],,ys. deċikin-,berger-entry-1184-dialect-1,berger-entry-1184,,,tr derived dialect:Yasin alternate uncertain
Bur,,d:-ċikin-,d:-ċhikin- hanging,,,,berger-auto[p. 41 (printed p. 76)],,,berger-entry-1183-dialect-1,,,berger-entry-1183,derived dialect:Nager dialect:NH uncertain
Bur,,èhigír,see ċhiír,,,,berger-auto[p. 41 (printed p. 76)],,,berger-entry-1187-dialect-1,,,,dialect:Nager uncertain
Bur,,ċhiilum,see -ċhímo,,,,berger-auto[p. 41 (printed p. 76)],,,berger-entry-1205-dialect-2,,,,dialect:Nager dialect:NH uncertain
Bur,,ċhiír,"and pl, D.pl. -inċ, ng",,,,berger-auto[p. 41 (printed p. 76)],,ys. ćigír,berger-entry-1187,,,,sg pl dialect:Hunza uncertain
Werch,,ćigír,"and pl, D.pl. -inċ, ng",,,,berger-auto[p. 41 (printed p. 76)],,ys. ćigír,berger-entry-1187:dialect:1,berger-entry-1187,,,sg pl dialect:Yasin alternate uncertain
Bur,,ċhigír,"and pl, D.pl. -inċ, ng",,,,berger-auto[p. 41 (printed p. 76)],,ys. ćigír,berger-entry-1187-dialect-2,berger-entry-1187,,,sg pl dialect:Nager alternate uncertain
Bur,,ċhiírkum-buákum,a Ķinderspiel (hiir + buá + -kum),,,,berger-auto[p. 41 (printed p. 76)],,hiir + buá + -kum,berger-entry-1188,,,,dialect:Hunza uncertain
Bur,,dzċhikin-,d:-ċhikin- ng. s. di-ċhígin,,,,berger-auto[p. 41 (printed p. 76)],,"-míćaṅ, vgl. Gr. 3.75.; ys. ćel; zu -íl-, di-síl-?",berger-entry-1189,,,,verb dialect:Hunza uncertain
Bur,,ćhil,śuqúur s. śuqúur,,,,berger-auto[p. 41 (printed p. 77)],,,berger-entry-1190,,,,dialect:Hunza uncertain
Bur,,chen,"cooked in water, ""sper""",,,,berger-auto[p. 41 (printed p. 77)],,,berger-entry-1192,,,,dialect:Hunza uncertain
Bur,,ċhílbupure,dáudo court from,,,,berger-auto[p. 41 (printed p. 77)],,,berger-entry-1198,,,,dialect:Hunza uncertain
Bur,,ċhilgúapal man,(water) flowing down; suddenly disappearing (from people and stolen),,,,berger-auto[p. 41 (printed p. 77)],,,berger-entry-1200,,,,dialect:Hunza uncertain
Bur,,ċhilím,see ċhħilúm,,,,berger-auto[p. 41 (printed p. 77)],,,berger-entry-1202,,,,dialect:Nager uncertain
Bur,,ċhilpéeś,small spring on the mountain slope (ċhil + 9),,,,berger-auto[p. 41 (printed p. 77)],,ċhil + 9,berger-entry-1204,,,,dialect:Hunza dialect:NH uncertain
Bur,,čhilphú,"""fire and water"", i.e. climate",,,,berger-auto[p. 41 (printed p. 77)],,ćhil + 'phu,berger-entry-1205,,,,dialect:Hunza uncertain
Bur,,ċhilúm,"ċhilíiko and ċhiliíko ng. ċhilím -líako -ifo -iù finely ground, finely grained (powder, flour, etc.); small, tiny (scriptures), written in small letters, inferior, less good; (work) usually",,,,berger-auto[p. 41 (printed p. 77)],,,berger-entry-1207,,,,pl dialect:Hunza dialect:NH uncertain
Bur,,ċhilím,"ċhilíiko and ċhiliíko ng. ċhilím -líako -ifo -iù finely ground, finely grained (powder, flour, etc.); small, tiny (scriptures), written in small letters, inferior, less good; (work) usually",,,,berger-auto[p. 41 (printed p. 77)],,,berger-entry-1207:dialect:1,berger-entry-1207,,,pl dialect:Nager dialect:NH alternate uncertain
Bur,,ċhilúm-mutúm'`,"small people, young people",,,,berger-auto[p. 41 (printed p. 77)],,,berger-entry-1209,,,berger-entry-1207,derived dialect:Hunza uncertain
Bur,,ċhímo,"younger, next in rank, subordinate (who? = Pron.prefix)",,,,berger-auto[p. 41 (printed p. 77)],,,berger-entry-1211,,,,pron dialect:Hunza uncertain
Bur,,ċhináak,see the following entry,,,,berger-auto[p. 41 (printed p. 77)],,,berger-entry-1213,,,,dialect:Hunza uncertain
Bur,,ċhind: -íć-,inf. -dáas and -días lean against (-ċe),,,,berger-auto[p. 41 (printed p. 77)],,,berger:p077:c2:e008,,,,dialect:Hunza uncertain
Bur,,ċhindák,wooden backrest,,,,berger-auto[p. 41 (printed p. 77)],,,berger-entry-1215,,,berger:p077:c2:e008,noun derived dialect:Hunza uncertain
Bur,,ċhináak man,ng. sit back,,,,berger-auto[p. 41 (printed p. 77)],,sh. ċhinák b-,berger-entry-1216,,,berger:p077:c2:e008,derived dialect:Hunza uncertain
Bur,,ćhindár,bull,,,,berger-auto[p. 41 (printed p. 77)],,"ys. ćuldár, vgl. ċhulá",berger-entry-1217,,,,dialect:Hunza dialect:Nager uncertain
Werch,,ćuldár,bull,,,,berger-auto[p. 41 (printed p. 77)],,"ys. ćuldár, vgl. ċhulá",berger-entry-1217-dialect-1,berger-entry-1217,,,dialect:Yasin alternate uncertain
Bur,,ċhindí,kuė s. ċhundó,,,,berger-auto[p. 42 (printed p. 78)],,,berger-entry-1218,,,,dialect:Hunza uncertain
Bur,,ċhindíśx,or ċhindíś buá the inner thresh steed that moves only very slowly (from ćhind=?),,,,berger-auto[p. 42 (printed p. 78)],,,berger-entry-1219,,,,dialect:Hunza uncertain
Bur,,ċhindíulum,see ċhundó,,,,berger-auto[p. 42 (printed p. 78)],,,berger-entry-1221,,,,dialect:Hunza uncertain
Bur,,ċhir,"mu. pl. ċhírimiù line, row (of people), chain - (of - pearls - etc.), clothing (dresses), layer, layer (of clothes one puts on top of each other), (with number words) - times",,,,berger-auto[p. 42 (printed p. 78)],,"ys. ćer; sh. ćhíir ""Reihe"", ċhir ""aufge- fädelte Kerne""",berger:p078:c1:e004,,,,pl dialect:Hunza uncertain
Werch,,ćer,"mu. pl. ċhírimiù line, row (of people), chain - (of - pearls - etc.), clothing (dresses), layer, layer (of clothes one puts on top of each other), (with number words) - times",,,,berger-auto[p. 42 (printed p. 78)],,"ys. ćer; sh. ćhíir ""Reihe"", ċhir ""aufge- fädelte Kerne""",berger-entry-1223-dialect-1,berger:p078:c1:e004,,,pl dialect:Yasin alternate uncertain
Werch,,-ċériṅ,"gut, pl. guts",,,,berger-auto[p. 42 (printed p. 78)],,ys. -ċériṅ,berger-entry-1224-dialect-1,berger:p078:c1:e005,,,pl dialect:Yasin alternate uncertain
Bur,,ich,"gut, pl. guts",,,,berger-auto[p. 42 (printed p. 78)],,ys. -ċériṅ,berger-entry-1225-dialect-1,berger:p078:c1:e005,,,pl dialect:Nager alternate uncertain
Bur,,ċhír,breast (of sheep and goats),,,,berger-auto[p. 42 (printed p. 78)],,,berger-entry-1222,,,,dialect:Hunza uncertain
Bur,,ċhír,"custom, habit L",,,,berger-auto[p. 42 (printed p. 78)],,"sh. ċhiríṅ ""Rasse, Herkunft""",berger-entry-1225,,,,dialect:Hunza uncertain
Bur,,ċhirċhár,see ċhar,,,,berger-auto[p. 42 (printed p. 78)],,,berger-entry-1226,,,,dialect:Hunza uncertain
Bur,,ċhiríś,pr. 5012 also -ċhíriś root ; ; L,,,,berger-auto[p. 42 (printed p. 78)],,ys. ćeréś,berger-entry-1227,,,,dialect:Hunza dialect:Nager dialect:NH uncertain
Werch,,ćeréś,pr. 5012 also -ċhíriś root ; ; L,,,,berger-auto[p. 42 (printed p. 78)],,ys. ćeréś,berger-entry-1227-attached-499-1,berger-entry-1227,,,dialect:Yasin dialect:NH alternate uncertain
Bur,,ċhírtik,part of the animal,,,,berger-auto[p. 42 (printed p. 78)],,,berger-entry-1230,,,,dialect:Nager uncertain
Bur,,ċhóċur-,"see ċuċórċhoċhőq =t- ng. with stones destroyed- Ben, castrate",,,,berger-auto[p. 42 (printed p. 78)],,,berger-entry-1231,,,,dialect:Hunza uncertain
Bur,,ćhoċhór,see ċhor,,,,berger-auto[p. 42 (printed p. 78)],,,berger-entry-1233,,,,dialect:Hunza uncertain
Bur,,ċhoù,"poor man, beggar from Baltistan",,,,berger-auto[p. 42 (printed p. 78)],,,berger-entry-1234,,,,dialect:Hunza uncertain
Bur,,ċhoóṅaṭte,see -ċhú,,,,berger-auto[p. 42 (printed p. 78)],,,berger-entry-1235,,,,dialect:Hunza uncertain
Bur,,ċčhoq ét-,"wandering, -seeking (after -ar, gáne), ; begging NH",,,,berger-auto[p. 42 (printed p. 78)],,"sh. ċhok, ċhoṅ",berger-entry-1236,,,,verb dialect:Hunza dialect:NH uncertain
Bur,,ċhiċhóq ét-,searching everywhere,,,,berger-auto[p. 42 (printed p. 78)],,,berger-entry-1237,,,berger-entry-1236,verb derived dialect:Hunza uncertain
Bur,,ċhóqo,beggar,,,,berger-auto[p. 42 (printed p. 78)],,,berger-entry-1239,,,berger-entry-1236,derived dialect:Hunza dialect:NH uncertain
Bur,,ċhoq,see ċhaq -ċhú pl. hz.ng. -ċhóů footprint,,,,berger-auto[p. 42 (printed p. 78)],,,berger-entry-1240,,,,pl dialect:Hunza uncertain
Bur,,ċhoq,small man,,,,berger-auto[p. 42 (printed p. 78)],,,berger-entry-1243,,,,dialect:Hunza uncertain
Bur,,ċhóqo,see !ċhoq,,,,berger-auto[p. 42 (printed p. 78)],,,berger-entry-1252,,,,dialect:Hunza uncertain
Bur,,ċhor,"early, soon, fast, instant ; ; (time) old, early ; first; before (with K.abs.)",,,,berger-auto[p. 42 (printed p. 78)],,ys. ċor,berger-entry-1245,,,,verb dialect:Hunza uncertain
Werch,,ċor,"early, soon, fast, instant ; ; (time) old, early ; first; before (with K.abs.)",,,,berger-auto[p. 42 (printed p. 78)],,ys. ċor,berger-entry-1243-dialect-1,berger-entry-1245,,,verb dialect:Yasin alternate uncertain
Bur,,ċhor,díigunum early ripe (fruit),,,,berger-auto[p. 42 (printed p. 79)],,,berger-entry-1246,,,,dialect:Hunza uncertain
Bur,,čhórċum,ċhor very early,,,,berger-auto[p. 42 (printed p. 79)],,,berger-entry-1247,,,,dialect:Hunza uncertain
Bur,,ċhórdine,"ċhórdinar ; ; adv. morning, tomorrow morning",,,,berger-auto[p. 42 (printed p. 79)],,ys. ćórdi; zu ćhor,berger-entry-1250,,,,adv dialect:Hunza uncertain
Werch,,ćórdi,"ċhórdinar ; ; adv. morning, tomorrow morning",,,,berger-auto[p. 42 (printed p. 79)],,ys. ćórdi; zu ćhor,berger-entry-1250:dialect:1,berger-entry-1250,,,adv dialect:Yasin alternate uncertain
Bur,,khúulto,ċhórdine this morning,,,,berger-auto[p. 42 (printed p. 79)],,,berger:p079:c1:e008,,,,dialect:Hunza uncertain
Bur,,ité,ċhórdinar nearest,,,,berger-auto[p. 42 (printed p. 79)],,,berger:p079:c1:e009,,,,dialect:Hunza uncertain
Bur,,jímale,ċhőórdine tomorrow morning,,,,berger-auto[p. 42 (printed p. 79)],,,berger:p079:c1:e011,,,,dialect:Hunza uncertain
Bur,,ċhórdimo,śapík the first breakfast,,,,berger-auto[p. 42 (printed p. 79)],,,berger-entry-1251,,,,dialect:Hunza uncertain
Bur,,aṅħṅáro,(etc.) ċhórdimo Tuesday,,,,berger-auto[p. 42 (printed p. 79)],,,berger:p079:c1:e015,,,,dialect:Hunza uncertain
Bur,,úṭise,same as preceding entry,,,,berger-auto[p. 42 (printed p. 79)],,,berger-entry-1253,,,,dialect:Hunza uncertain
Bur,,iċhúaṭe,"""on his track"" (with )",,,,berger-auto[p. 42 (printed p. 79)],,,berger-entry-1254,,,,dialect:Hunza uncertain
Bur,,ċhoóṅaṭe,after ..,,,,berger-auto[p. 42 (printed p. 79)],,,berger-entry-1256,,,,derived dialect:Hunza uncertain
Bur,,ċhú- -ć-,"neċun, ng. neċhu, Pron.prefixe only in human beings as an object, cf. Gr. .; with y-Obj. ċhú- -ćć- núču or nuċhún",,,,berger-auto[p. 42 (printed p. 79)],,"vgl. Gr. 10.4.; ys. -¿û-, vgl. sú-",berger-entry-1257,,,,pron verb dialect:Hunza uncertain
Werch,,-¿û-,"neċun, ng. neċhu, Pron.prefixe only in human beings as an object, cf. Gr. .; with y-Obj. ċhú- -ćć- núču or nuċhún",,,,berger-auto[p. 42 (printed p. 79)],,"vgl. Gr. 10.4.; ys. -¿û-, vgl. sú-",berger-entry-1257:dialect:1,berger-entry-1257,,,pron verb dialect:Yasin alternate uncertain
Bur,,óőo-ċu-,óo-ċhu,,,,berger-auto[p. 42 (printed p. 79)],,vgl. Gr. 10.54.,berger-entry-1260,,,berger-entry-1257,derived dialect:Nager uncertain
Bur,,óo-ċhu-,óo-ċhu,,,,berger-auto[p. 42 (printed p. 79)],,vgl. Gr. 10.54.,berger-entry-1260:dialect:1,berger-entry-1260,,,derived dialect:Nager alternate uncertain
Bur,,+-ċhu-,"take away, etc",,,,berger-auto[p. 42 (printed p. 79)],,,berger-entry-1260-dialect-1,,,berger-entry-1257,derived dialect:Nager uncertain
Bur,,têhuċháq,see ċhaq,,,,berger-auto[p. 42 (printed p. 79)],,,berger:p079:c2:e005,,,,dialect:Hunza uncertain
Bur,,?èhuċháq -mán-,get dirty,,,,berger-auto[p. 42 (printed p. 79)],,,berger:p079:c2:e006,,,,verb dialect:Hunza uncertain
Bur,,ċhúċhu,"discussion, dispute",,,,berger-auto[p. 42 (printed p. 79)],,u. na- tījah,berger-entry-1265,,,,dialect:Hunza dialect:NH uncertain
Bur,,ċhúčhur,see ċhar,,,,berger-auto[p. 42 (printed p. 79)],,,berger:p079:c2:e008,,,,dialect:Hunza uncertain
Bur,,ċhulá,"any male breeding animal, hz. especially duck, ng. breeding goat f",,,,berger-auto[p. 42 (printed p. 79)],,ys. čulá,berger-entry-1268,,,,dialect:Hunza dialect:Nager uncertain
Werch,,čulá,"any male breeding animal, hz. especially duck, ng. breeding goat f",,,,berger-auto[p. 42 (printed p. 79)],,ys. čulá,berger-entry-1268-dialect-1,berger-entry-1268,,,dialect:Yasin alternate uncertain
Bur,,d:ċhulgu-,see you-súlgu,,,,berger-auto[p. 42 (printed p. 79)],,,berger:p079:c2:e010,,,,dialect:Hunza uncertain
Bur,,ċhundó,"hxy , ċhindí z ; ; ; ; five",,,,berger-auto[p. 43 (printed p. 80)],,"ys. ćendó, ċindő, ċindí",berger-entry-1271,,,,dialect:Hunza uncertain
Werch,,ćendó,"hxy , ċhindí z ; ; ; ; five",,,,berger-auto[p. 43 (printed p. 80)],,"ys. ćendó, ċindő, ċindí",berger-entry-1271-dialect-1,berger-entry-1271,,,dialect:Yasin alternate uncertain
Bur,,ċćhindiku,five days,,,,berger-auto[p. 43 (printed p. 80)],,,berger-entry-1273,,,berger-entry-1271,derived dialect:Hunza dialect:Nager uncertain
Bur,,ćhuṅċháů,"a strong, fierce march",,,,berger-auto[p. 43 (printed p. 80)],,,berger-entry-1274,,,,dialect:Hunza dialect:NH uncertain
Bur,,ċhupúś,see also Zupúś,,,,berger-auto[p. 43 (printed p. 80)],,,berger-entry-1275,,,,dialect:Nager uncertain
Bur,,ċhuqċėháq,"unhappy, angry",,,,berger-auto[p. 43 (printed p. 80)],,,berger-entry-1276,,,,dialect:Hunza dialect:NH uncertain
Bur,,ċhurmáriś,"and surmáyiś, NH ċhulmáiś -máyanė inflated hose for swimming",,,,berger-auto[p. 43 (printed p. 80)],,ys. éumánikiś?; < hil + mayúuś?,berger-entry-1277,,,,dialect:Hunza dialect:NH uncertain
Werch,,éumánikiś?,"and surmáyiś, NH ċhulmáiś -máyanė inflated hose for swimming",,,,berger-auto[p. 43 (printed p. 80)],,ys. éumánikiś?; < hil + mayúuś?,berger-entry-1277:dialect:1,berger-entry-1277,,,dialect:Yasin dialect:NH alternate uncertain
Bur,,ċhúṭti,peak (of the mountain); hairy head of the Hindus; head feathers of the birds; rooster--é-l-j-l-¢-/ykamm,,,,berger-auto[p. 43 (printed p. 80)],,,berger-entry-1278,,,,noun dialect:Hunza dialect:Nager uncertain
Bur,,ċhuúm,"lei. ""tshúng""",,,,berger-auto[p. 43 (printed p. 80)],,ys. ćulúm,berger-entry-1279,,,,verb dialect:Hunza dialect:Nager dialect:NH uncertain
Werch,,ćulúm,"lei. ""tshúng""",,,,berger-auto[p. 43 (printed p. 80)],,ys. ćulúm,berger-entry-1279-dialect-1,berger-entry-1279,,,verb dialect:Yasin dialect:NH alternate uncertain
Bur,,tan-ċhuúm,heavy in the cent,,,,berger-auto[p. 43 (printed p. 80)],,,berger:p080:c2:e003,,,berger-entry-1279,derived dialect:Hunza dialect:NH uncertain
Bur,,ċhuúmo,see -ċhímo,,,,berger-auto[p. 43 (printed p. 80)],,,berger-entry-1281,,,,adv verb dialect:Hunza dialect:NH uncertain
Bur,,(aù)e,ćaár(ar)jú- on equal,,,,berger-auto[p. 43 (printed p. 81)],,,berger:p081:c1:e009,,,,dialect:Hunza uncertain
Bur,,ćaará,"remedy, remedy, remedy",,,,berger-auto[p. 43 (printed p. 81)],,u. čārah,berger-entry-1285,,,,noun dialect:Hunza uncertain
Bur,,ćaári,"aries up to four years old, with two to four teeth (to sh. ćáar ""4"")",,,,berger-auto[p. 43 (printed p. 81)],,"zu sh. ćáar ""4""",berger-entry-1286,,,,dialect:Hunza uncertain
Bur,,ćaarpáayo,quadrupeds,,,,berger-auto[p. 43 (printed p. 81)],,u. čār-pāyah,berger-entry-1289,,,,dialect:Hunza dialect:Nager uncertain
Bur,,ćaás,man: stick to each other,,,,berger-auto[p. 43 (printed p. 81)],,sh. ćaás,berger-entry-1290,,,,dialect:Hunza uncertain
Bur,,ćaáś,"t- absorb NH, absorb",,,,berger-auto[p. 43 (printed p. 81)],,vgl. ćuś,berger-entry-1291,,,,dialect:Hunza dialect:NH uncertain
Bur,,ćaáyo,"gross, vulgar (NH, Pr. 2008)",,,,berger-auto[p. 43 (printed p. 81)],,,berger-entry-1292,,,,dialect:Hunza dialect:NH uncertain
Bur,,ćáća,ćíći flesh (children's language),,,,berger-auto[p. 43 (printed p. 81)],,sh. ćáća; vgl. ćhap,berger-entry-1293,,,,dialect:Hunza dialect:NH uncertain
Bur,,ćaćáq,see ćaq,,,,berger-auto[p. 43 (printed p. 81)],,,berger-entry-1295,,,,dialect:Hunza uncertain
Bur,,ćaćár,see ćar,,,,berger-auto[p. 43 (printed p. 81)],,,berger-entry-1296,,,,dialect:Hunza uncertain
Bur,,ćaćaráas,"small container on the roof, made of bricks (to Fg.?)",,,,berger-auto[p. 43 (printed p. 81)],,,berger-entry-1297,,,,dialect:Hunza uncertain
Bur,,ććaćaráayi,wooden closet in the,,,,berger-auto[p. 43 (printed p. 81)],,,berger:p081:c2:e011,,,,dialect:Hunza uncertain
Bur,,ićádan,type tree (not in Hz.),,,,berger-auto[p. 43 (printed p. 81)],,,berger:p081:c2:e012,,,,dialect:Hunza uncertain
Bur,,ćádan,quartz,,,,berger-auto[p. 43 (printed p. 81)],,ća? + dan,berger-entry-1298,,,,dialect:Hunza uncertain
Bur,,ćága,"narrative, report, news, story, matter, thing",,,,berger-auto[p. 44 (printed p. 82)],,sh. ćága,berger-entry-1300,,,,verb dialect:Hunza uncertain
Bur,,ćagabár,"conversation, entertainment",,,,berger-auto[p. 44 (printed p. 82)],,ćáğa + ?bar,berger-entry-1301,,,berger-entry-1300,verb derived dialect:Hunza uncertain
Bur,,ćagás,"t- hz.ng., ćagís -t-, ćigís = tread, crush",,,,berger-auto[p. 44 (printed p. 82)],,"sh. ćakás, ćapás",berger-entry-1303,,,,verb dialect:Hunza uncertain
Bur,,ćagézi,"ćargazí sewing in fine stitches; flower pattern on the women's hat, ng. with diamonds",,,,berger-auto[p. 44 (printed p. 82)],,,berger-entry-1304,,,,dialect:Nager uncertain
Bur,,ćargazí,"ćargazí sewing in fine stitches; flower pattern on the women's hat, ng. with diamonds",,,,berger-auto[p. 44 (printed p. 82)],,,berger-entry-1304-dialect-1,berger-entry-1304,,,dialect:Nager alternate uncertain
Bur,,ćagís,see also éagás,,,,berger-auto[p. 44 (printed p. 82)],,,berger-entry-1305,,,,dialect:Hunza uncertain
Bur,,ái,"and pl., D.pl. -miṅù, ng",,,,berger-auto[p. 44 (printed p. 82)],,u. č&2,berger-entry-1306,,,,noun sg pl dialect:Hunza uncertain
Bur,,ća,"and pl., D.pl. -miṅù, ng",,,,berger-auto[p. 44 (printed p. 82)],,u. č&2,berger-entry-1306-dialect-1,berger-entry-1306,,,noun sg pl dialect:Nager alternate uncertain
Bur,,ćainák,"tea kettle (Dari, kabuli-pe. čāinák)",,,,berger-auto[p. 44 (printed p. 82)],,"Dari, kabuli-pe. čāinák",berger-entry-1309,,,,dialect:Hunza uncertain
Bur,,ćajúuś,jąajúuś -iśo type copper tea kettle,,,,berger-auto[p. 44 (printed p. 82)],,"kabuli-pe. ća""",berger-entry-1310,,,,dialect:Hunza uncertain
Bur,,jąajúuś,jąajúuś -iśo type copper tea kettle,,,,berger-auto[p. 44 (printed p. 82)],,"kabuli-pe. ća""",berger-entry-1310:dialect:1,berger-entry-1310,,,dialect:Nager alternate uncertain
Bur,,ćak,"pickaxe, picke",,,,berger-auto[p. 44 (printed p. 82)],,sh. ćak; ys. ćak =t-,berger-entry-1311,,,,dialect:Hunza dialect:Nager uncertain
Bur,,ćakćák,"=t-ng, (earth) loosen",,,,berger-auto[p. 44 (printed p. 82)],,,berger-entry-1325,,,,derived dialect:Hunza uncertain
Bur,,ćakaálo,zimmermann,,,,berger-auto[p. 44 (printed p. 82)],,,berger-entry-1313,,,,derived dialect:Hunza dialect:Nager uncertain
Bur,,ćaká,"quark, which one can use in a Ta",,,,berger-auto[p. 44 (printed p. 82)],,ys. ćaká,berger-entry-1314,,,,dialect:Hunza uncertain
Bur,,ćakaálo,see ćak,,,,berger-auto[p. 44 (printed p. 82)],,,berger-entry-1315,,,,dialect:Hunza uncertain
Bur,,ćakaldáno,see ćakálo,,,,berger-auto[p. 44 (printed p. 82)],,,berger:p082:c2:e005,,,,dialect:Hunza uncertain
Bur,,ćakáli,"broken, fragmented; y",,,,berger-auto[p. 44 (printed p. 82)],,"sh. ćokólo ""halb""; zu ćak",berger-entry-1317,,,,noun dialect:Hunza dialect:NH uncertain
Bur,,ćukúli,same as downsizing,,,,berger-auto[p. 44 (printed p. 82)],,vgl. Gr. 19.69.,berger-entry-1319,,,berger-entry-1317,derived dialect:Hunza dialect:NH uncertain
Bur,,ćakaliáayo,see the following entry,,,,berger-auto[p. 44 (printed p. 82)],,,berger-entry-1320,,,,dialect:Hunza uncertain
Bur,,ćakálo,and ćakaldáno -muċ,,,,berger-auto[p. 44 (printed p. 82)],,"sh. ćakálo ""einäugig""; vgl. ćakáli",berger-entry-1321,,,,f dialect:Hunza dialect:Nager uncertain
Bur,,ćakár(iù) ét-,"walk around, around",,,,berger-auto[p. 44 (printed p. 82)],,"u. čakkar ""Kreis""",berger-entry-1322,,,,verb dialect:Hunza dialect:NH uncertain
Bur,,(ćak,+ 'bel',,,,berger-auto[p. 44 (printed p. 83)],,ćak + 'bel,berger-entry-1323,,,,dialect:Hunza uncertain
Bur,,guríiù,ććakhás manúum thy,,,,berger-auto[p. 44 (printed p. 83)],,,berger:p083:c1:e005,,,,dialect:Hunza uncertain
Bur,,ććakhás,gumánum your members,,,,berger-auto[p. 44 (printed p. 83)],,,berger-entry-1327,,,,dialect:Hunza uncertain
Bur,,ćal -mán-,"61L.11, ét",,,,berger-auto[p. 44 (printed p. 83)],,,berger-entry-1328,,,,verb dialect:Hunza uncertain
Bur,,ćal duún-,same as (according to NH of animals),,,,berger-auto[p. 44 (printed p. 83)],,,berger-entry-1329,,,,dialect:Hunza dialect:NH uncertain
Bur,,ćaltán,gumánum verreck! (curse),,,,berger-auto[p. 44 (printed p. 83)],,,berger-entry-1333,,,,dialect:Hunza uncertain
Bur,,ćamáaṭt ét-,"strive, strive",,,,berger-auto[p. 44 (printed p. 83)],,sh. ćamáaṭ,berger-entry-1339,,,,verb dialect:Hunza uncertain
Bur,,ćamáq,"the word also means -uċ, -inċ, bz. also ćamáqiś -qianė fire steel (used with flint for fire-cracking)",,,,berger-auto[p. 44 (printed p. 83)],,"ys. ćamáx, sh. ćamák, kho. ćamáx, u. čaqmāq < tū. čakmak R III 1841",berger-entry-1340,,,,dialect:Hunza uncertain
Werch,,ćamáx,"the word also means -uċ, -inċ, bz. also ćamáqiś -qianė fire steel (used with flint for fire-cracking)",,,,berger-auto[p. 44 (printed p. 83)],,"ys. ćamáx, sh. ćamák, kho. ćamáx, u. čaqmāq < tū. čakmak R III 1841",berger-entry-1340-dialect-1,berger-entry-1340,,,dialect:Yasin alternate uncertain
