as,,dīš-ōm,from me,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q1,,,,dialect:as:aleppo:Aleppo
as,,ʋāš-ōm,with me,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q2,,,,dialect:as:aleppo:Aleppo
as,,pās-ōm,at me,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q3,,,,dialect:as:aleppo:Aleppo
as,,manǧ-ōm,in me,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q4,,,,dialect:as:aleppo:Aleppo
as,,ʋat-ōm,on me,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q5,,,,dialect:as:aleppo:Aleppo
as,,at-ōm,on me,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q5:variant:2,herin2012domari:s2.2:q5,,,alternate dialect:as:aleppo:Aleppo
as,,dūn,without,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q6,,,,dialect:as:aleppo:Aleppo
as,,dūn-ōm,without me,,,,"herin2012domari[p. 11, section 2.2];herin2012domari[p. 21, section 2.13]",,,herin2012domari:s2.2:q7,,,,dialect:as:aleppo:Aleppo
as,,dīš-ī́,from him/her/it,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q8,,,,dialect:as:aleppo:Aleppo
as,,ʋāš-ī́,with him/her/it,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q9,,,,dialect:as:aleppo:Aleppo
as,,pāsī́,at him/her/it,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q10,,,,dialect:as:aleppo:Aleppo
as,,manǧ-ī́,in him/her/it,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q11,,,,dialect:as:aleppo:Aleppo
as,,ʋat-ī́,on him/her/it,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q12,,,,dialect:as:aleppo:Aleppo
as,,at-ī́,on him/her/it,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q12:variant:2,herin2012domari:s2.2:q12,,,alternate dialect:as:aleppo:Aleppo
as,,dīšyān,from them,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q13,,,,dialect:as:aleppo:Aleppo
as,,dīšyā,from them,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q13:variant:2,herin2012domari:s2.2:q13,,,alternate dialect:as:aleppo:Aleppo
as,,ʋāšyān,with them,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q14,,,,dialect:as:aleppo:Aleppo
as,,ʋāšyā,with them,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q14:variant:2,herin2012domari:s2.2:q14,,,alternate dialect:as:aleppo:Aleppo
as,,pāsyān,at them,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q15,,,,dialect:as:aleppo:Aleppo
as,,pāsyā,at them,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q15:variant:2,herin2012domari:s2.2:q15,,,alternate dialect:as:aleppo:Aleppo
as,,manǧyān,in them,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q16,,,,dialect:as:aleppo:Aleppo
as,,manǧyā,in them,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q16:variant:2,herin2012domari:s2.2:q16,,,alternate dialect:as:aleppo:Aleppo
as,,ʋatyān,on them,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q17,,,,dialect:as:aleppo:Aleppo
as,,atyān,on them,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q17:variant:2,herin2012domari:s2.2:q17,,,alternate dialect:as:aleppo:Aleppo
as,,ʋatyā,on them,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q17:variant:3,herin2012domari:s2.2:q17,,,alternate dialect:as:aleppo:Aleppo
as,,atyā,on them,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q17:variant:4,herin2012domari:s2.2:q17,,,alternate dialect:as:aleppo:Aleppo
as,,ab-ōm,for me,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q18,,,,dialect:as:aleppo:Aleppo
as,,ab-ōs,for him,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q19,,,,dialect:as:aleppo:Aleppo
as,,ʋēšōm,from me,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q21,,,,dialect:as:aleppo:Aleppo
as,,ʋēšīr,from you,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q22,,,,dialect:as:aleppo:Aleppo
as,,ʋēšī,from him,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q23,,,,dialect:as:aleppo:Aleppo
as,,nērōs-əm,he took me,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q26,,,,pfv 3sg 1sg verb dialect:as:aleppo:Aleppo
as,,ʿāwin karm-ər,(that) I help you,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q27,,,,multiword-expression dialect:as:aleppo:Aleppo
as,,tōm-əs,I gave him,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q28,,,,pfv 1sg 3sg verb dialect:as:aleppo:Aleppo
as,,kā,future marker,,,,"herin2012domari[p. 11, section 2.2];herin2012domari[p. 22, example (23) word 1];herin2012domari[p. 27, example (29) word 3];herin2012domari[p. 34, section 3.3];herin2012domari[p. 35, section 3.3];herin2012domari[p. 36, example (31d) word 1];herin2012domari[p. 38, example (32a) word 1];herin2012domari[p. 38, example (32b) word 3];herin2012domari[p. 38, section 3.6];herin2012domari[p. 40, section 4.1];herin2012domari[p. 41, section 5];herin2012domari[p. 44, example (38a) word 1]",,,herin2012domari:s2.2:q30:w1,,,,fut dialect:as:aleppo:Aleppo
as,,pdēm-ərā,to give,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q30:w2,,,,subjunctive 1sg 2pl verb dialect:as:aleppo:Aleppo
as,,lakərdōm-sā,I saw them,,,,"herin2012domari[p. 11, section 2.2]",,,herin2012domari:s2.2:q31,,,,pfv 1sg 3pl verb dialect:as:aleppo:Aleppo
as,,yēk,one,,,,"herin2012domari[p. 11, section 2.3]",,,herin2012domari:s2.3:q1,,,,dialect:as:aleppo:Aleppo
as,,yēk-ən-sa,together,,,,"herin2012domari[p. 11, section 2.3]",,,herin2012domari:s2.3:q2,,,,obl pl comitative dialect:as:aleppo:Aleppo
as,,gā kardēn,to say,,,,"herin2012domari[p. 12, example (6) word 1]",,,herin2012domari:ex6:w1,,,,pfv 1pl verb multiword-expression dialect:as:aleppo:Aleppo
as,,yēk-ē-mā-tã,one,,,,"herin2012domari[p. 12, example (6) word 2]",,,herin2012domari:ex6:w2,,,,pl 1pl superessive dialect:as:aleppo:Aleppo
as,,pāʋēs,themselves,,,,"herin2012domari[p. 12, section 2.4]",,,herin2012domari:s2.4:q3,,,,dialect:as:aleppo:Aleppo
as,,pē kērã,for one’s self,,,,"herin2012domari[p. 12, section 2.4]",,,herin2012domari:s2.4:q4,,,,multiword-expression dialect:as:aleppo:Aleppo
as,,ammat,people,,,,"herin2012domari[p. 12, example (7a) word 1];herin2012domari[p. 40, example (33b) word 2]",,,herin2012domari:ex7a:w1,,,,dialect:as:aleppo:Aleppo
as,,fikr,thought,,,,"herin2012domari[p. 12, example (7a) word 3]",,,herin2012domari:ex7a:w3,,,,dialect:as:aleppo:Aleppo
as,,nə-karənde,to do,,,,"herin2012domari[p. 12, example (7a) word 4]",,,herin2012domari:ex7a:w4,,,,neg ipfv 3pl verb dialect:as:aleppo:Aleppo
as,,ġēr,except,,,,"herin2012domari[p. 12, example (7a) word 5]",,,herin2012domari:ex7a:w5,,,,dialect:as:aleppo:Aleppo
as,,pā-nə-mã,self,,,,"herin2012domari[p. 12, example (7a) word 6]",,,herin2012domari:ex7a:w6,,,,refl obl pl ine dialect:as:aleppo:Aleppo
as,,ʿan ġafle,suddenly,,,,"herin2012domari[p. 12, example (7b) word 1];herin2012domari[p. 14, section 2.8]",,,herin2012domari:ex7b:w1,,,,multiword-expression dialect:as:aleppo:Aleppo
as,,lakardã,to see,,,,"herin2012domari[p. 12, example (7b) word 2]",,,herin2012domari:ex7b:w2,,,,pfv 3sg verb dialect:as:aleppo:Aleppo
as,,pā-s,self,,,,"herin2012domari[p. 12, example (7b) word 3]",,,herin2012domari:ex7b:w3,,,,refl acc dialect:as:aleppo:Aleppo
as,,āʋīn-ē-mã,mirror,,,,"herin2012domari[p. 12, example (7b) word 4]",,,herin2012domari:ex7b:w4,,,,obl ine dialect:as:aleppo:Aleppo
as,,bū,much,,,,"herin2012domari[p. 12, example (7c) word 1];herin2012domari[p. 14, section 2.8];herin2012domari[p. 41, section 5];herin2012domari[p. 47, example (43b) word 7]",,,herin2012domari:ex7c:w1,,,,dialect:as:aleppo:Aleppo
as,,məṣrī,money,,,,"herin2012domari[p. 12, example (7c) word 2];herin2012domari[p. 14, example (10b) word 3];herin2012domari[p. 36, example (31a) word 5];herin2012domari[p. 38, example (32b) word 6];herin2012domari[p. 41, example (34d) word 3];herin2012domari[p. 41, example (34e) word 5];herin2012domari[p. 41, section 5]",,,herin2012domari:ex7c:w2,,,,dialect:as:aleppo:Aleppo
as,,hrōs-sa,to become,,,,"herin2012domari[p. 12, example (7c) word 3]",,,herin2012domari:ex7c:w3,,,,pfv 3sg 3pl verb dialect:as:aleppo:Aleppo
as,,rōs-sa,to become,,,,"herin2012domari[p. 12, example (7c) word 3]",,,herin2012domari:ex7c:w3:variant:2,herin2012domari:ex7c:w3,,,pfv 3sg 3pl verb alternate dialect:as:aleppo:Aleppo
as,,dakardēnd,to see,,,,"herin2012domari[p. 12, example (7c) word 5]",,,herin2012domari:ex7c:w5,,,,pfv 3pl verb dialect:as:aleppo:Aleppo
as,,hā,this,,,,"herin2012domari[p. 13, example (8) word 1]",,,herin2012domari:ex8:w1,,,,dialect:as:aleppo:Aleppo
as,,ō,that,,,,"herin2012domari[p. 13, example (8) word 3]",,,herin2012domari:ex8:w3,,,,dialect:as:aleppo:Aleppo
as,,dūr-tar=e,far,,,,"herin2012domari[p. 13, example (8) word 5]",,,herin2012domari:ex8:w5,,,,degree dialect:as:aleppo:Aleppo
as,,nə-mangīštōme,to want,,,,"herin2012domari[p. 13, example (9a) word 1]",,,herin2012domari:ex9a:w1,,,,neg progressive 1sg verb dialect:as:aleppo:Aleppo
as,,snəm,to hear,,,,"herin2012domari[p. 13, example (9a) word 2]",,,herin2012domari:ex9a:w2,,,,subjunctive 1sg verb dialect:as:aleppo:Aleppo
as,,ē,this,,,,"herin2012domari[p. 13, example (9a) word 3];herin2012domari[p. 13, example (9b) word 3];herin2012domari[p. 20, section 2.12];herin2012domari[p. 23, example (24) word 1];herin2012domari[p. 36, example (31d) word 3]",,,herin2012domari:ex9a:w3,,,,demonstrative obl dialect:as:aleppo:Aleppo
as,,ǧb-əs,story,,,,"herin2012domari[p. 13, example (9a) word 4]",,,herin2012domari:ex9a:w4,,,,acc dialect:as:aleppo:Aleppo
as,,n-sākəme,can,,,,"herin2012domari[p. 13, example (9b) word 1]",,,herin2012domari:ex9b:w1,,,,neg ipfv 1sg verb dialect:as:aleppo:Aleppo
as,,čārəm,to drive,,,,"herin2012domari[p. 13, example (9b) word 2]",,,herin2012domari:ex9b:w2,,,,subjunctive 1sg verb dialect:as:aleppo:Aleppo
as,,pānd-ə-tã,path,,,,"herin2012domari[p. 13, example (9b) word 4]",,,herin2012domari:ex9b:w4,,,,obl superessive dialect:as:aleppo:Aleppo
as,,kō,who,,,,"herin2012domari[p. 13, section 2.6];herin2012domari[p. 27, section 2.16]",,,herin2012domari:s2.6:q1,,,,dialect:as:aleppo:Aleppo
as,,kay,what,,,,"herin2012domari[p. 13, section 2.6];herin2012domari[p. 27, section 2.16]",,,herin2012domari:s2.6:q2,,,,dialect:as:aleppo:Aleppo
as,,kačā,when,,,,"herin2012domari[p. 13, section 2.6]",,,herin2012domari:s2.6:q3,,,,dialect:as:aleppo:Aleppo
as,,kāt,how,,,,"herin2012domari[p. 13, section 2.6]",,,herin2012domari:s2.6:q4,,,,dialect:as:aleppo:Aleppo
as,,katt,how,,,,"herin2012domari[p. 13, section 2.6]",,,herin2012domari:s2.6:q4:variant:2,herin2012domari:s2.6:q4,,,alternate dialect:as:aleppo:Aleppo
as,,ksē,why,,,,"herin2012domari[p. 13, section 2.6];herin2012domari[p. 38, example (32a) word 3]",,,herin2012domari:s2.6:q5,,,,dialect:as:aleppo:Aleppo
as,,kā,where,,,,"herin2012domari[p. 13, section 2.6]",,,herin2012domari:s2.6:q6,,,,dialect:as:aleppo:Aleppo
as,,kēta,where,,,,"herin2012domari[p. 13, section 2.6]",,,herin2012domari:s2.6:q6:variant:2,herin2012domari:s2.6:q6,,,alternate dialect:as:aleppo:Aleppo
as,,kēʋa,where to,,,,"herin2012domari[p. 13, section 2.6]",,,herin2012domari:s2.6:q7,,,,dialect:as:aleppo:Aleppo
as,,kəzzēta,where from,,,,"herin2012domari[p. 13, section 2.6]",,,herin2012domari:s2.6:q8,,,,dialect:as:aleppo:Aleppo
as,,kāki,"which, what",,,,"herin2012domari[p. 13, section 2.6]",,,herin2012domari:s2.6:q9,,,,dialect:as:aleppo:Aleppo
as,,kakki,"which, what",,,,"herin2012domari[p. 13, section 2.6]",,,herin2012domari:s2.6:q9:variant:2,herin2012domari:s2.6:q9,,,alternate dialect:as:aleppo:Aleppo
as,,qaddāḥ-ōr,lighter,,,,"herin2012domari[p. 13, section 2.6]",,,herin2012domari:s2.6:q12:w2,,,,2sg dialect:as:aleppo:Aleppo
as,,ktī,how many,,,,"herin2012domari[p. 13, section 2.6];herin2012domari[p. 14, example (10a) word 1];herin2012domari[p. 27, section 2.16]",,,herin2012domari:s2.6:q15,,,,dialect:as:aleppo:Aleppo interr
as,,karda,how much,,,,"herin2012domari[p. 13, section 2.6]",,,herin2012domari:s2.6:q16,,,,dialect:as:aleppo:Aleppo
as,,tōs-ər,to give,,,,"herin2012domari[p. 13, section 2.6]",,,herin2012domari:s2.6:q17:w2,,,,pfv 3sg 2sg verb dialect:as:aleppo:Aleppo
as,,trombīl,car,,,,"herin2012domari[p. 14, example (10a) word 2]",,,herin2012domari:ex10a:w2:variant:2,herin2012domari:s2.1:q5:w4,,,alternate dialect:as:aleppo:Aleppo
as,,pāsī,"he, she",,,,"herin2012domari[p. 14, example (10a) word 4];herin2012domari[p. 41, example (34c) word 3];herin2012domari[p. 41, section 5]",,,herin2012domari:ex10a:w4,,,,ade 3sg pron personal dialect:as:aleppo:Aleppo
as,,kardã,how much,,,,"herin2012domari[p. 14, example (10b) word 1]",,,herin2012domari:ex10b:w1,,,,interr dialect:as:aleppo:Aleppo
as,,ʋāšōr,you (singular),,,,"herin2012domari[p. 14, example (10b) word 2]",,,herin2012domari:ex10b:w2,,,,comitative 2sg pron personal dialect:as:aleppo:Aleppo
as,,yēka,one,,,,"herin2012domari[p. 14, section 2.7];herin2012domari[p. 15, section 2.9];herin2012domari[p. 27, section 2.16]",,,herin2012domari:s2.7:q1,,,,num dialect:as:aleppo:Aleppo
as,,yōka,one,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q1:variant:2,herin2012domari:s2.7:q1,,,num alternate dialect:as:aleppo:Aleppo
as,,dədī,two,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q2,,,,num dialect:as:aleppo:Aleppo
as,,dī ʋars,two years,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q3,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,trən,three,,,,"herin2012domari[p. 14, section 2.7];herin2012domari[p. 36, example (31d) word 4]",,,herin2012domari:s2.7:q4,,,,num dialect:as:aleppo:Aleppo
as,,štār,four,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q5,,,,num dialect:as:aleppo:Aleppo
as,,panǧ,five,,,,"herin2012domari[p. 14, section 2.7];herin2012domari[p. 24, example (26b) word 4]",,,herin2012domari:s2.7:q6,,,,num dialect:as:aleppo:Aleppo
as,,šēš,six,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q7,,,,num dialect:as:aleppo:Aleppo
as,,na,nine,,,,"herin2012domari[p. 14, section 2.7];herin2012domari[p. 14, footnote 23]",,,herin2012domari:s2.7:q10,,,,num dialect:as:aleppo:Aleppo
as,,dazz,ten,,,,"herin2012domari[p. 14, section 2.7];herin2012domari[p. 16, example (11a) word 3]",,,herin2012domari:s2.7:q11,,,,num dialect:as:aleppo:Aleppo
as,,dazz yēk,eleven,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q12,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,dazz dī,twelve,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q13,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,dazz trən,thirteen,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q14,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,dašštā,fourteen,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q15,,,,num dialect:as:aleppo:Aleppo
as,,dazz panǧ,fifteen,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q16,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,dazz ḥawt,seventeen,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q17,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,dazz ḥašt,eighteen,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q18,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,dazz na,nineteen,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q19,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,ʋīst,twenty,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q20,,,,num dialect:as:aleppo:Aleppo
as,,ʋīst yēka,twenty-one,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q21,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,ʋīst dədī,twenty-two,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q22,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,ʋīs trən,twenty-three,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q23,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,ʋī štār,twenty-four,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q24,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,sī,thirty,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q25,,,,num dialect:as:aleppo:Aleppo
as,,čəl,forty,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q26,,,,num dialect:as:aleppo:Aleppo
as,,pēnǧã,fifty,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q27,,,,num dialect:as:aleppo:Aleppo
as,,trən ʋīst,sixty,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q28,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,trən ʋīst dazz,seventy,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q29,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,trən ʋīst ʋīst,eighty,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q30,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,štār ʋīst,eighty,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q30:variant:2,herin2012domari:s2.7:q30,,,num multiword-expression alternate dialect:as:aleppo:Aleppo
as,,ṣadd illa dazz,ninety,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q31,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,ṣadd,hundred,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q32,,,,num dialect:as:aleppo:Aleppo
as,,hazār,thousand,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q33,,,,num dialect:as:aleppo:Aleppo
as,,du kes,two persons,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q48,,,,num multiword-expression dialect:as:aleppo:Aleppo
as,,tərn-ē-mā,the three of us,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q49,,,,num dialect:as:aleppo:Aleppo
as,,štār-ē-mā,the four of us,,,,"herin2012domari[p. 14, section 2.7]",,,herin2012domari:s2.7:q50,,,,num dialect:as:aleppo:Aleppo
as,,ṣəbã,tomorrow,,,,"herin2012domari[p. 14, section 2.8];herin2012domari[p. 37, section 3.5];herin2012domari[p. 40, section 4.1]",,,herin2012domari:s2.8:q3,,,,dialect:as:aleppo:Aleppo
as,,īsəm,now,,,,"herin2012domari[p. 14, section 2.8];herin2012domari[p. 41, section 5]",,,herin2012domari:s2.8:q4,,,,dialect:as:aleppo:Aleppo
as,,hanīsəm,now,,,,"herin2012domari[p. 14, section 2.8]",,,herin2012domari:s2.8:q4:variant:2,herin2012domari:s2.8:q4,,,alternate dialect:as:aleppo:Aleppo
as,,zammēš,long ago,,,,"herin2012domari[p. 14, section 2.8]",,,herin2012domari:s2.8:q5,,,,dialect:as:aleppo:Aleppo
as,,ēta,here,,,,"herin2012domari[p. 14, section 2.8];herin2012domari[p. 41, section 5]",,,herin2012domari:s2.8:q6,,,,dialect:as:aleppo:Aleppo
as,,ōta,there,,,,"herin2012domari[p. 14, section 2.8];herin2012domari[p. 46, example (40d) word 3]",,,herin2012domari:s2.8:q7,,,,dialect:as:aleppo:Aleppo
as,,tīkā,a little,,,,"herin2012domari[p. 14, section 2.8]",,,herin2012domari:s2.8:q9,,,,dialect:as:aleppo:Aleppo
as,,tīkā tīkā,slowly,,,,"herin2012domari[p. 14, section 2.8]",,,herin2012domari:s2.8:q10,,,,multiword-expression dialect:as:aleppo:Aleppo
as,,xalyā,quickly,,,,"herin2012domari[p. 14, section 2.8]",,,herin2012domari:s2.8:q11,,,,dialect:as:aleppo:Aleppo
as,,hazzi,still,,,,"herin2012domari[p. 14, section 2.8]",,,herin2012domari:s2.8:q12,,,,dialect:as:aleppo:Aleppo
as,,taqrīban,almost,,,,"herin2012domari[p. 14, section 2.8]",,,herin2012domari:s2.8:q14,,,,dialect:as:aleppo:Aleppo
as,,ṭabʿan,of course,,,,"herin2012domari[p. 14, section 2.8]",,,herin2012domari:s2.8:q15,,,,dialect:as:aleppo:Aleppo
as,,nēzk-ə-tã,soon,,,,"herin2012domari[p. 14, section 2.8]",,,herin2012domari:s2.8:q16,,,,obl superessive dialect:as:aleppo:Aleppo
as,,nēzək,close,,,,"herin2012domari[p. 14, section 2.8]",,,herin2012domari:s2.8:q17,,,,dialect:as:aleppo:Aleppo
as,,kām-āk,a thing,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q1,,,,dialect:as:aleppo:Aleppo
as,,kəry-āk-ə́-mã,in a house,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q4,,,,indef obl ine dialect:as:aleppo:Aleppo
as,,ʋəddy-āk=e,(it’s) an old woman,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q5,,,,noun indef dialect:as:aleppo:Aleppo
as,,dīs-āk,one day,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q7,,,,dialect:as:aleppo:Aleppo
as,,yē dīs-āk,one day,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q7:variant:2,herin2012domari:s2.9:q7,,,alternate dialect:as:aleppo:Aleppo
as,,ši dīs-ā,one day,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q8,,,,multiword-expression dialect:as:aleppo:Aleppo
as,,kaǧǧã,man,,,,"herin2012domari[p. 15, section 2.9];herin2012domari[p. 27, example (29) word 6];herin2012domari[p. 43, example (36a) word 2]",,,herin2012domari:s2.9:q9,,,,dialect:as:aleppo:Aleppo
as,,kaǧǧī,woman,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q10,,,,dialect:as:aleppo:Aleppo
as,,drōngã,old man,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q11,,,,dialect:as:aleppo:Aleppo
as,,drōngī,old woman,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q12,,,,dialect:as:aleppo:Aleppo
as,,ʋəddī,old woman,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q13,,,,dialect:as:aleppo:Aleppo
as,,kəčmārã,old man,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q14,,,,dialect:as:aleppo:Aleppo
as,,qāyīš,food,,,,"herin2012domari[p. 15, section 2.9];herin2012domari[p. 44, example (38a) word 5]",,,herin2012domari:s2.9:q15,,,,dialect:as:aleppo:Aleppo
as,,mangīš,request,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q16,,,,dialect:as:aleppo:Aleppo
as,,rawīš,walk,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q17,,,,dialect:as:aleppo:Aleppo
as,,marīš,burial,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q18,,,,dialect:as:aleppo:Aleppo
as,,bīnāʋīš,fear,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q19,,,,dialect:as:aleppo:Aleppo
as,,ʋāyīš,hit,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q20,,,,dialect:as:aleppo:Aleppo
as,,dərgʋāy,tallness,,,,"herin2012domari[p. 15, section 2.9];herin2012domari[p. 24, section 2.14]",,,herin2012domari:s2.9:q21,,,,dialect:as:aleppo:Aleppo
as,,mištʋāy,disease,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q22,,,,dialect:as:aleppo:Aleppo
as,,čāġʋāy,childhood,,,,"herin2012domari[p. 15, section 2.9]",,,herin2012domari:s2.9:q23,,,,dialect:as:aleppo:Aleppo
as,,taqrīban,about,,,,"herin2012domari[p. 16, example (11a) word 1]",,,herin2012domari:ex11a:w1,,,,dialect:as:aleppo:Aleppo
as,,sāʿa,hour,,,,"herin2012domari[p. 16, example (11a) word 2]",,,herin2012domari:ex11a:w2,,,,dialect:as:aleppo:Aleppo
as,,lʋā kardōm,to open,,,,"herin2012domari[p. 16, example (11a) word 4]",,,herin2012domari:ex11a:w4,,,,pfv 1sg verb multiword-expression dialect:as:aleppo:Aleppo
as,,talfizyōn-əs,television,,,,"herin2012domari[p. 16, example (11a) word 5]",,,herin2012domari:ex11a:w5,,,,acc dialect:as:aleppo:Aleppo
as,,gārdōm,to say,,,,"herin2012domari[p. 16, example (11b) word 1];herin2012domari[p. 18, example (17) word 1]",,,herin2012domari:ex11b:w1,,,,pfv 1sg verb dialect:as:aleppo:Aleppo
as,,ǧəʋr-ōm-tã,wife,,,,"herin2012domari[p. 16, example (11b) word 2]",,,herin2012domari:ex11b:w2,,,,1sg superessive dialect:as:aleppo:Aleppo
