mand,2713,kalauṇ,"banana orchard, banana bed",,,,patyal5,,,legacy:20220913-patyal:row:285,,,,
mand,2900,kāmi,"(hired) labourer, servant; industrious",,,,patyal5,,,legacy:20220913-patyal:row:286,,,,
mand,e7,kalvār,"lunch, day-meal",,,,patyal5,,,legacy:20220913-patyal:row:287,,,,
kul,e7,kalār,,,,,patyal5,,,legacy:20220913-patyal:row:288,,,,
Ku,e7,kalyo,breakfast,,,,patyal5,,,legacy:20220913-patyal:row:289,,,,
mand,2951,kalvāḷ,a subcaste among Hindus (perhaps originally these people were distiller of country-wine),,,,patyal5,,,legacy:20220913-patyal:row:290,,,,
mand,2951,kalvāḷan,,,,,patyal5,,,legacy:20220913-patyal:row:291,,,,
kgr,2951,kalāḷ,,,,,patyal5,,,legacy:20220913-patyal:row:292,,,,
bhat,2951,kaliā̀ḷ,,,,,patyal5,,,legacy:20220913-patyal:row:293,,,,
mand,112,kū̆r,"sprout, blossom",,,,patyal5,,,legacy:20220913-patyal:row:294,,,,
kgr,112,kur,,,,,patyal5,,,legacy:20220913-patyal:row:295,,,,
dog,112,ṅūr,,,,,patyal5,,,legacy:20220913-patyal:row:296,,,,
mand,3832,khabbā,left hand,,,,patyal5,,,legacy:20220913-patyal:row:297,,,,
dog,3832,khabbā,,,,,patyal5,,,legacy:20220913-patyal:row:298,,,,
kgr,3832,khabbā,,,,,patyal5,,,legacy:20220913-patyal:row:299,,,,
kul,3832,khabbā,,,,,patyal5,,,legacy:20220913-patyal:row:300,,,,
cam,3832,khabbā,,,,,patyal5,,,legacy:20220913-patyal:row:301,,,,
bhat,3832,khabbā,,,,,patyal5,,,legacy:20220913-patyal:row:302,,,,
sirm,3832,khabbā,,,,,patyal5,,,legacy:20220913-patyal:row:303,,,,
bil,3832,khabbā,,,,,patyal5,,,legacy:20220913-patyal:row:304,,,,
mand,3832,khabbu,one who does most of their work with the left hand,,,,patyal5,,,legacy:20220913-patyal:row:305,,,,
mand,3738,kheo,(hard) work,,,,patyal5,,,legacy:20220913-patyal:row:306,,,,
mand,3738,khep,work,,,,patyal5,,,legacy:20220913-patyal:row:307,,,,
mand,48,khoṛ,walnut,,,,patyal5,,,legacy:20220913-patyal:row:308,,,,
kul,48,khoṛ,,,,,patyal5,,,legacy:20220913-patyal:row:309,,,,
dog,48,khoṛ,,,,,patyal5,,,legacy:20220913-patyal:row:310,,,,
kgr,48,khoṛ,,,,,patyal5,,,legacy:20220913-patyal:row:311,,,,
sirm,48,khroṭ,,,,,patyal5,,,legacy:20220913-patyal:row:312,,,,
mand,4120,gāṇ,counting,,,,patyal5,,,legacy:20220913-patyal:row:313,,,,
mand,4139,gārḍi,"snake-bite charmer, dealer in antidotes",,,,patyal5,,,legacy:20220913-patyal:row:314,,,,
dog,4139,gārḍi,,,,,patyal5,,,legacy:20220913-patyal:row:315,,,,
kgr,4139,gārḍi,,,,,patyal5,,,legacy:20220913-patyal:row:316,,,,
mand,65,giṭṭhi,portable fire-vessel,,,,patyal5,,,legacy:20220913-patyal:row:317,,,,
kgr,65,giṭṭhā,,,,,patyal5,,,legacy:20220913-patyal:row:318,,,,
kgr,65,giṭṭhi,,,,,patyal5,,,legacy:20220913-patyal:row:319,,,,
kul,65,giṭṭhā,,,,,patyal5,,,legacy:20220913-patyal:row:320,,,,
kul,65,giṭṭhi,,,,,patyal5,,,legacy:20220913-patyal:row:321,,,,
dog,65,giṭṭhā,,,,,patyal5,,,legacy:20220913-patyal:row:322,,,,
dog,65,giṭṭhi,,,,,patyal5,,,legacy:20220913-patyal:row:323,,,,
dog,65,ṅiṭṭhā,,,,,patyal5,,,legacy:20220913-patyal:row:324,,,,
dog,65,ṅiṭṭhi,,,,,patyal5,,,legacy:20220913-patyal:row:325,,,,
mand,65,giṭṭhu,,,,,patyal5,,,legacy:20220913-patyal:row:326,,,,
mand,4009,gaĩ,"step, gait",,,,patyal5,,,legacy:20220913-patyal:row:327,,,,
kgr,4009,gaĩ,,,,,patyal5,,,legacy:20220913-patyal:row:328,,,,
bil,4009,gaĩ,,,,,patyal5,,,legacy:20220913-patyal:row:329,,,,
kul,4009,gɔĩ,,,,,patyal5,,,legacy:20220913-patyal:row:330,,,,
mand,4306,gaũttar,(basically) 'cow's urine' (but now it is also used in the general sense 'cattle's urine'),,,,patyal5,,,legacy:20220913-patyal:row:331,,,,
kgr,4306,gũttar,,,,,patyal5,,,legacy:20220913-patyal:row:332,,,,
mand,4306,gaũtrānā,to urinate (of cattle),,,,patyal5,,,legacy:20220913-patyal:row:333,,,,
mand,4400,glāṇ,"speaking ill of others, back-biting",,,,patyal5,,,legacy:20220913-patyal:row:334,,,,
kul,4400,glāṇ,"speaking ill of others, back-biting",,,,patyal5,,,legacy:20220913-patyal:row:335,,,,
mand,80,gvāṛā,space in front of a house,,,,patyal5,,,legacy:20220913-patyal:row:336,,,,
dog,80,gvāṛā,,,,,patyal5,,,legacy:20220913-patyal:row:337,,,,
kgr,80,gyāḷi,,,,,patyal5,,,legacy:20220913-patyal:row:338,,,,
bil,80,gvāṛā,,,,,patyal5,,,legacy:20220913-patyal:row:339,,,,
mand,60,ghyānā,(big) fire-flame (for sitting around),,,,patyal5,,,legacy:20220913-patyal:row:340,,,,
dog,60,giā̀ṇā,,,,,patyal5,,,legacy:20220913-patyal:row:341,,,,
kgr,60,kiā̀ṇā,,,,,patyal5,,,legacy:20220913-patyal:row:342,,,,
kul,60,ghyānā,,,,,patyal5,,,legacy:20220913-patyal:row:343,,,,
sirm,60,ghyānā,,,,,patyal5,,,legacy:20220913-patyal:row:344,,,,
bil,60,ghyānā,,,,,patyal5,,,legacy:20220913-patyal:row:345,,,,
cam,60,ghyānā,,,,,patyal5,,,legacy:20220913-patyal:row:346,,,,
kc,60,gɛnn,kindling,,,,patyal5,,,legacy:20220913-patyal:row:347,,,,
ktg,60,gɛnn,kindling,,,,patyal5,,,legacy:20220913-patyal:row:348,,,,
mand,4635,cakuṇṭh,all directions,,,,patyal5,,,legacy:20220913-patyal:row:349,,,,
mand,4635,cakuṇṭhā,on all sides (everywhere),,,,patyal5,,,legacy:20220913-patyal:row:350,,,,
kgr,4635,cakuṇṭh,,,,,patyal5,,,legacy:20220913-patyal:row:351,,,,
mand,4710,cajj,"work, skill",,,,patyal5,,,legacy:20220913-patyal:row:352,,,,
mand,4710,cajlā,,,,,patyal5,,,legacy:20220913-patyal:row:353,,,,
mand,4710,cajyāṇā,,,,,patyal5,,,legacy:20220913-patyal:row:354,,,,
dog,4710,cajj,,,,,patyal5,,,legacy:20220913-patyal:row:355,,,,
S,4710,hāja,,,,,patyal5,,,legacy:20220913-patyal:row:356,,,,
mand,e8,catrābṛā,"variegated, spotted",,,,patyal5,,,legacy:20220913-patyal:row:357,,,,
dog,e8,catrābṛā,,,,,patyal5,,,legacy:20220913-patyal:row:358,,,,
kgr,e8,catryābṛā,,,,,patyal5,,,legacy:20220913-patyal:row:359,,,,
S,e8,ciṭakaḇaro,,,,,patyal5,,,legacy:20220913-patyal:row:360,,,,
H,e8,citkabrā,,,,,patyal5,,,legacy:20220913-patyal:row:361,,,,
mand,4620,cbāṭā,cross-roads,,,,patyal5,,,legacy:20220913-patyal:row:362,,,,
mand,4620,cabāṭā,cross-roads,,,,patyal5,,,legacy:20220913-patyal:row:363,,,,
dog,4620,cbāṭā,,,,,patyal5,,,legacy:20220913-patyal:row:364,,,,
kgr,4620,cbāṭā,,,,,patyal5,,,legacy:20220913-patyal:row:365,,,,
dog,4620,cabāṭā,,,,,patyal5,,,legacy:20220913-patyal:row:366,,,,
kgr,4620,cabāṭā,,,,,patyal5,,,legacy:20220913-patyal:row:367,,,,
mand,4873,carī,small reservoir of water (outside a pond or spring),,,,patyal5,,,legacy:20220913-patyal:row:368,,,,
dog,4873,carī,,,,,patyal5,,,legacy:20220913-patyal:row:369,,,,
bhat,4873,cárī,,,,,patyal5,,,legacy:20220913-patyal:row:370,,,,
kul,4873,caḷī,,,,,patyal5,,,legacy:20220913-patyal:row:371,,,,
mand,4873,caḷī,trench,,,,patyal5,,,legacy:20220913-patyal:row:372,,,,
mand,e9,cuā̀khā,"insightful person, lit. four-eyed",,,,patyal5,,,legacy:20220913-patyal:row:373,,,,
dog,e9,cuā̀khā,insightful person,,,,patyal5,,,legacy:20220913-patyal:row:374,,,,
kgr,e9,cuā̀khā,overwise,,,,patyal5,,,legacy:20220913-patyal:row:375,,,,
mand,43,hākh,eye,,,,patyal5,,,legacy:20220913-patyal:row:376,,,,
mand,4626,caúaṭṭā,"market at cross-roads, name of a particular place in Mandi town",,,,patyal5,,,legacy:20220913-patyal:row:377,,,,
mand,5006,chaiḷ,"good (looking), handsome, beautiful",,,,patyal5,,,legacy:20220913-patyal:row:378,,,,
dog,5006,chaiḷ,,,,,patyal5,,,legacy:20220913-patyal:row:379,,,,
kgr,5006,chaiḷ,,,,,patyal5,,,legacy:20220913-patyal:row:380,,,,
bil,5006,chaiḷ,,,,,patyal5,,,legacy:20220913-patyal:row:381,,,,
kul,5006,chyāḷ,,,,,patyal5,,,legacy:20220913-patyal:row:382,,,,
mand,3756,chaur,shaving the head (by way of mourning),,,,patyal5,,,legacy:20220913-patyal:row:383,,,,
N,3756,char,,,,,patyal5,,,legacy:20220913-patyal:row:384,,,,
N,3756,chavar,,,,,patyal5,,,legacy:20220913-patyal:row:385,,,,
mand,e10,jaṇdā,"father (used only contemptuously, it has lost its normal sense)",,,,patyal5,,,legacy:20220913-patyal:row:386,,,,
kgr,e10,jaṇdā,,,,,patyal5,,,legacy:20220913-patyal:row:387,,,,
bang,e10,jaṇtā,,,,,patyal5,,,legacy:20220913-patyal:row:388,,,,
mand,5106,jaṇdī̆,mother (used mostly contemptuously),,,,patyal5,,,legacy:20220913-patyal:row:389,,,,
mand,5118,janitar,bridal procession,,,,patyal5,,,legacy:20220913-patyal:row:390,,,,
mand,5118,janittar,bridal procession,,,,patyal5,,,legacy:20220913-patyal:row:391,,,,
mand,5118,janitru,member of bridal procession,,,,patyal5,,,legacy:20220913-patyal:row:392,,,,
kgr,5118,janet,,,,,patyal5,,,legacy:20220913-patyal:row:393,,,,
mand,10520,jūn,a meal,,,,patyal5,,,legacy:20220913-patyal:row:394,,,,
mand,10535,jūn,"birth, transmigration",,,,patyal5,,,legacy:20220913-patyal:row:395,,,,
dog,10535,jūn,,,,,patyal5,,,legacy:20220913-patyal:row:396,,,,
kgr,10535,jūn,,,,,patyal5,,,legacy:20220913-patyal:row:397,,,,
bil,10535,jūn,,,,,patyal5,,,legacy:20220913-patyal:row:398,,,,
kul,10535,jūn,,,,,patyal5,,,legacy:20220913-patyal:row:399,,,,
sirm,10535,juṇi,,,,,patyal5,,,legacy:20220913-patyal:row:400,,,,
S,10535,jūni,,,,,patyal5,,,legacy:20220913-patyal:row:401,,,,
mand,5486,ṭóṇā,"to touch, to seek by touch",,,,patyal5,,,legacy:20220913-patyal:row:402,,,,
dog,5486,ṭóṇā,,,,,patyal5,,,legacy:20220913-patyal:row:403,,,,
kgr,5486,ṭóṇā,,,,,patyal5,,,legacy:20220913-patyal:row:404,,,,
bil,5486,ṭóṇā,,,,,patyal5,,,legacy:20220913-patyal:row:405,,,,
kul,5486,ṭóṇā,,,,,patyal5,,,legacy:20220913-patyal:row:406,,,,
sirm,5486,ṭóṇā,,,,,patyal5,,,legacy:20220913-patyal:row:407,,,,
cam,5486,ṭóṇā,,,,,patyal5,,,legacy:20220913-patyal:row:408,,,,
bhat,5486,ṭóṇā,,,,,patyal5,,,legacy:20220913-patyal:row:409,,,,
mand,5418,ṭauṇā,deaf,,,,patyal5,,,legacy:20220913-patyal:row:410,,,,
dog,5418,ṭauṇā,,,,,patyal5,,,legacy:20220913-patyal:row:411,,,,
kgr,5418,ṭauṇā,,,,,patyal5,,,legacy:20220913-patyal:row:412,,,,
bil,5418,ṭauṇā,,,,,patyal5,,,legacy:20220913-patyal:row:413,,,,
cam,5418,ṭauṇā,,,,,patyal5,,,legacy:20220913-patyal:row:414,,,,
sirm,5418,ṭauṇā,,,,,patyal5,,,legacy:20220913-patyal:row:415,,,,
kul,5418,ṭauṇā,,,,,patyal5,,,legacy:20220913-patyal:row:416,,,,
bhat,5418,ṭauṇā,,,,,patyal5,,,legacy:20220913-patyal:row:417,,,,
mand,5779,trāmbā,copper,,,,patyal5,,,legacy:20220913-patyal:row:418,,,,
mand,5779,tramaíṛā,,,,,patyal5,,,legacy:20220913-patyal:row:419,,,,
mand,6013,trās,"fear, terror",,,,patyal5,,,legacy:20220913-patyal:row:420,,,,
kgr,6013,trās,,,,,patyal5,,,legacy:20220913-patyal:row:421,,,,
bil,6013,trās,,,,,patyal5,,,legacy:20220913-patyal:row:422,,,,
dog,6013,trā́,,,,,patyal5,,,legacy:20220913-patyal:row:423,,,,
mand,13797,thĩ́d,ghee,,,,patyal5,,,legacy:20220913-patyal:row:424,,,,
mand,13797,thĩ́dā,"oily, greasy",,,,patyal5,,,legacy:20220913-patyal:row:425,,,,
mand,13797,thándyāī,greasiness,,,,patyal5,,,legacy:20220913-patyal:row:426,,,,
dog,13797,thĩ́d,,,,,patyal5,,,legacy:20220913-patyal:row:427,,,,
kgr,13797,thĩ́d,,,,,patyal5,,,legacy:20220913-patyal:row:428,,,,
dog,13797,thĩ́dā,,,,,patyal5,,,legacy:20220913-patyal:row:429,,,,
kgr,13797,thĩ́dā,,,,,patyal5,,,legacy:20220913-patyal:row:430,,,,
mand,6195,dalidar,"poverty, laziness",,,,patyal5,,,legacy:20220913-patyal:row:431,,,,
mand,6195,daliddar,"poverty, laziness",,,,patyal5,,,legacy:20220913-patyal:row:432,,,,
mand,6195,dalidri,"poor, lazy",,,,patyal5,,,legacy:20220913-patyal:row:433,,,,
mand,6774,dāi,"wet nurse, midwife",,,,patyal5,,,legacy:20220913-patyal:row:434,,,,
kgr,6774,dāi,,,,,patyal5,,,legacy:20220913-patyal:row:435,,,,
mand,6290,dāj,dowry (in marriage),,,,patyal5,,,legacy:20220913-patyal:row:436,,,,
dog,6290,dāj,,,,,patyal5,,,legacy:20220913-patyal:row:437,,,,
kgr,6290,dāj,,,,,patyal5,,,legacy:20220913-patyal:row:438,,,,
kul,6290,dāj,,,,,patyal5,,,legacy:20220913-patyal:row:439,,,,
bil,6290,dāj,,,,,patyal5,,,legacy:20220913-patyal:row:440,,,,
cam,6290,dāj,,,,,patyal5,,,legacy:20220913-patyal:row:441,,,,
mand,6290,dājaṛ,that which is given or received as dowry,,,,patyal5,,,legacy:20220913-patyal:row:442,,,,
mand,6405,dundā,having two teeth (said of a calf),,,,patyal5,,,legacy:20220913-patyal:row:443,,,,
mand,6405,dundu,,,,,patyal5,,,legacy:20220913-patyal:row:444,,,,
mand,e11,deǒṭṭhaḷ,god's place (i.e. temple),,,,patyal5,,,legacy:20220913-patyal:row:445,,,,
mand,10777,drvāch,the beads of the tree Elaeocarpus ganitrus (rosary beads),,,,patyal5,,,legacy:20220913-patyal:row:446,,,,
kgr,10777,drāch,,,,,patyal5,,,legacy:20220913-patyal:row:447,,,,
mand,6717,dhaṇ,herd of cattle,,,,patyal5,,,legacy:20220913-patyal:row:448,,,,
mand,6796,dhām,big feast at the marriage ceremony or at some other festivity etc.,,,,patyal5,,,legacy:20220913-patyal:row:449,,,,
kul,6796,dhām,,,,,patyal5,,,legacy:20220913-patyal:row:450,,,,
sirm,6796,dhām,,,,,patyal5,,,legacy:20220913-patyal:row:451,,,,
dog,6796,tām,,,,,patyal5,,,legacy:20220913-patyal:row:452,,,,
kgr,6796,tām,,,,,patyal5,,,legacy:20220913-patyal:row:453,,,,
bil,6796,tām,,,,,patyal5,,,legacy:20220913-patyal:row:454,,,,
bhat,6796,tām,,,,,patyal5,,,legacy:20220913-patyal:row:455,,,,
mand,6767,dhauḷā,white (of hair),,,,patyal5,,,legacy:20220913-patyal:row:456,,,,
dog,6767,dhauḷā,,,,,patyal5,,,legacy:20220913-patyal:row:457,,,,
kgr,6767,dhauḷā,,,,,patyal5,,,legacy:20220913-patyal:row:458,,,,
mand,679,dhraṅg,paralysis,,,,patyal5,,,legacy:20220913-patyal:row:459,,,,
dog,679,dàraṅg,,,,,patyal5,,,legacy:20220913-patyal:row:460,,,,
kgr,679,dàraṅg,,,,,patyal5,,,legacy:20220913-patyal:row:461,,,,
dog,679,adàraṅg,,,,,patyal5,,,legacy:20220913-patyal:row:462,,,,
kgr,679,adàraṅg,,,,,patyal5,,,legacy:20220913-patyal:row:463,,,,
S,679,adharaṅga,,,,,patyal5,,,legacy:20220913-patyal:row:464,,,,
mand,7458,nakās,exit,,,,patyal5,,,legacy:20220913-patyal:row:465,,,,
dog,7458,nakās,,,,,patyal5,,,legacy:20220913-patyal:row:466,,,,
kgr,7458,nakās,,,,,patyal5,,,legacy:20220913-patyal:row:467,,,,
mand,6947,naṇdoi,husband's sister's husband,,,,patyal5,,,legacy:20220913-patyal:row:468,,,,
dog,6947,naṇdoiyā,,,,,patyal5,,,legacy:20220913-patyal:row:469,,,,
kgr,6947,naṇdoi,,,,,patyal5,,,legacy:20220913-patyal:row:470,,,,
kgr,6947,naṇdoiyā,,,,,patyal5,,,legacy:20220913-patyal:row:471,,,,
bhat,6947,naṇdoi,,,,,patyal5,,,legacy:20220913-patyal:row:472,,,,
cam,6947,naṇdoi,,,,,patyal5,,,legacy:20220913-patyal:row:473,,,,
sirm,6947,naṇdoiyā,,,,,patyal5,,,legacy:20220913-patyal:row:474,,,,
sirm,6947,naṇdoi,,,,,patyal5,,,legacy:20220913-patyal:row:475,,,,
bil,6947,naṇdoi,,,,,patyal5,,,legacy:20220913-patyal:row:476,,,,
mand,6946,naṛān,husband's sister,,,,patyal5,,,legacy:20220913-patyal:row:477,,,,
mand,6946,naṇd,,,,,patyal5,,,legacy:20220913-patyal:row:478,,,,
mand,6946,naṇad,,,,,patyal5,,,legacy:20220913-patyal:row:479,,,,
kgr,6946,naṇān,,,,,patyal5,,,legacy:20220913-patyal:row:480,,,,
dog,6946,naṇān,,,,,patyal5,,,legacy:20220913-patyal:row:481,,,,
bil,6946,naṇān,,,,,patyal5,,,legacy:20220913-patyal:row:482,,,,
kul,6946,naṇān,,,,,patyal5,,,legacy:20220913-patyal:row:483,,,,
bhat,6946,naṇd,,,,,patyal5,,,legacy:20220913-patyal:row:484,,,,
sirm,6946,naṇd,,,,,patyal5,,,legacy:20220913-patyal:row:485,,,,
bhat,6946,naṇad,,,,,patyal5,,,legacy:20220913-patyal:row:486,,,,
sirm,6946,naṇad,,,,,patyal5,,,legacy:20220913-patyal:row:487,,,,
mand,7233,namantar,"invitation to the manes on the previous evening of the fourth death anniversary, also the entire ceremony performed on this day is known by this name",,,,patyal5,,,legacy:20220913-patyal:row:488,,,,
mand,7233,namanttar,"invitation to the manes on the previous evening of the fourth death anniversary, also the entire ceremony performed on this day is known by this name",,,,patyal5,,,legacy:20220913-patyal:row:489,,,,
dog,7233,nemæ̃ntar,,,,,patyal5,,,legacy:20220913-patyal:row:490,,,,
dog,7233,nemãtar,,,,,patyal5,,,legacy:20220913-patyal:row:491,,,,
dog,7233,nemæ̃nttar,,,,,patyal5,,,legacy:20220913-patyal:row:492,,,,
dog,7233,nemãttar,,,,,patyal5,,,legacy:20220913-patyal:row:493,,,,
kgr,7233,kaṇmantar,,,,,patyal5,,,legacy:20220913-patyal:row:494,,,,
mand,7011,nalvātrā,one of nine days of Ashvina,,,,patyal5,,,legacy:20220913-patyal:row:495,,,,
mand,303,nĩdrā,sleeplessness,,,,patyal5,,,legacy:20220913-patyal:row:496,,,,
kgr,303,nĩdrā,,,,,patyal5,,,legacy:20220913-patyal:row:497,,,,
dog,303,nī̃drā,,,,,patyal5,,,legacy:20220913-patyal:row:498,,,,
mand,7266,nirnā,empty (bellied),,,,patyal5,,,legacy:20220913-patyal:row:499,,,,
dog,7266,nernā,,,,,patyal5,,,legacy:20220913-patyal:row:500,,,,
kgr,7266,nirne,,,,,patyal5,,,legacy:20220913-patyal:row:501,,,,
sirm,7266,ninā,,,,,patyal5,,,legacy:20220913-patyal:row:502,,,,
sirm,7266,nirnā,,,,,patyal5,,,legacy:20220913-patyal:row:503,,,,
S,7266,nirāno,,,,,patyal5,,,legacy:20220913-patyal:row:504,,,,
mand,13801,nū̀s,son's wife,,,,patyal5,,,legacy:20220913-patyal:row:505,,,,
dog,13801,nū̃́,,,,,patyal5,,,legacy:20220913-patyal:row:506,,,,
kgr,13801,nū̃́,,,,,patyal5,,,legacy:20220913-patyal:row:507,,,,
mand,7233,nyũdrā,invitation,,,,patyal5,,,legacy:20220913-patyal:row:508,,,,
mand,7233,nyũdru,invitee for a wedding,,,,patyal5,,,legacy:20220913-patyal:row:509,,,,
kul,7233,nyũdra,,,,,patyal5,,,legacy:20220913-patyal:row:510,,,,
kgr,7233,nyũdā,,,,,patyal5,,,legacy:20220913-patyal:row:511,,,,
kgr,7233,nyũdar,,,,,patyal5,,,legacy:20220913-patyal:row:512,,,,
kgr,7233,nyũdrā,,,,,patyal5,,,legacy:20220913-patyal:row:513,,,,
kgr,7233,nyũddar,,,,,patyal5,,,legacy:20220913-patyal:row:514,,,,
dog,7233,nī̃drā,,,,,patyal5,,,legacy:20220913-patyal:row:515,,,,
bhat,7233,nyũdar,,,,,patyal5,,,legacy:20220913-patyal:row:516,,,,
bhat,7233,nyũddar,,,,,patyal5,,,legacy:20220913-patyal:row:517,,,,
bil,7233,nyũdā,,,,,patyal5,,,legacy:20220913-patyal:row:518,,,,
sirm,7233,neotā,,,,,patyal5,,,legacy:20220913-patyal:row:519,,,,
mand,7239,nvāṇ,measurement,,,,patyal5,,,legacy:20220913-patyal:row:520,,,,
bil,7239,nvāŏ,,,,,patyal5,,,legacy:20220913-patyal:row:521,,,,
mand,7990,pchvāṛā,back part of house,,,,patyal5,,,legacy:20220913-patyal:row:522,,,,
mand,7990,pachvāṛā,back part of house,,,,patyal5,,,legacy:20220913-patyal:row:523,,,,
kgr,7990,pachvāṛā,,,,,patyal5,,,legacy:20220913-patyal:row:524,,,,
dog,7990,pacvāṛ,,,,,patyal5,,,legacy:20220913-patyal:row:525,,,,
bhat,7990,pacyāṛā,,,,,patyal5,,,legacy:20220913-patyal:row:526,,,,
mand,8187,ptandar,"another father, stepfather (abusively)",,,,patyal5,,,legacy:20220913-patyal:row:527,,,,
dog,8187,ptandar,,,,,patyal5,,,legacy:20220913-patyal:row:528,,,,
kgr,8187,ptandar,,,,,patyal5,,,legacy:20220913-patyal:row:529,,,,
mand,8187,patandar,"another father, stepfather (abusively)",,,,patyal5,,,legacy:20220913-patyal:row:530,,,,
dog,8187,patandar,,,,,patyal5,,,legacy:20220913-patyal:row:531,,,,
kgr,8187,patandar,,,,,patyal5,,,legacy:20220913-patyal:row:532,,,,
mand,7767,pādhar,plain ground,,,,patyal5,,,legacy:20220913-patyal:row:533,,,,
mand,7767,pādhrā,,,,,patyal5,,,legacy:20220913-patyal:row:534,,,,
kgr,7767,pā́dar,,,,,patyal5,,,legacy:20220913-patyal:row:535,,,,
kgr,7767,pádrā,,,,,patyal5,,,legacy:20220913-patyal:row:536,,,,
mand,8073,paĩṭrā,stepping stone,,,,patyal5,,,legacy:20220913-patyal:row:537,,,,
dog,8073,paĩṭrā,,,,,patyal5,,,legacy:20220913-patyal:row:538,,,,
kgr,8073,paĩṭrā,,,,,patyal5,,,legacy:20220913-patyal:row:539,,,,
mand,8054,pyāḷ,lower world,,,,patyal5,,,legacy:20220913-patyal:row:540,,,,
kgr,8054,pyāḷ,,,,,patyal5,,,legacy:20220913-patyal:row:541,,,,
mand,8755,pralau,destruction of the world,,,,patyal5,,,legacy:20220913-patyal:row:542,,,,
kgr,8755,pralyā,,,,,patyal5,,,legacy:20220913-patyal:row:543,,,,
mand,11421,baggā,white (of cattle),,,,patyal5,,,legacy:20220913-patyal:row:544,,,,
dog,11421,baggā,,,,,patyal5,,,legacy:20220913-patyal:row:545,,,,
kgr,11421,baggā,,,,,patyal5,,,legacy:20220913-patyal:row:546,,,,
mand,e12,bajantar,musical instruments,,,,patyal5,,,legacy:20220913-patyal:row:547,,,,
mand,e12,bajanttar,musical instruments,,,,patyal5,,,legacy:20220913-patyal:row:548,,,,
mand,e12,bajantri,,,,,patyal5,,,legacy:20220913-patyal:row:549,,,,
mand,11401,barsoā,new year's day,,,,patyal5,,,legacy:20220913-patyal:row:550,,,,
kgr,11401,basoā,,,,,patyal5,,,legacy:20220913-patyal:row:551,,,,
mand,11990,birṭ,bird dung,,,,patyal5,,,legacy:20220913-patyal:row:552,,,,
mand,9716,baúḷd,bull,,,,patyal5,,,legacy:20220913-patyal:row:553,,,,
kgr,9716,báḷd,,,,,patyal5,,,legacy:20220913-patyal:row:554,,,,
dog,9716,báḷd,,,,,patyal5,,,legacy:20220913-patyal:row:555,,,,
sirm,9716,bɔ́ḷd,,,,,patyal5,,,legacy:20220913-patyal:row:556,,,,
mand,11628,byāli,supper,,,,patyal5,,,legacy:20220913-patyal:row:557,,,,
Ku,11628,byāli,yesterday,,,,patyal5,,,legacy:20220913-patyal:row:558,,,,
Garh,11628,byāli,yesterday,,,,patyal5,,,legacy:20220913-patyal:row:559,,,,
mand,9486,bacchyā́ru,beggar,,,,patyal5,,,legacy:20220913-patyal:row:560,,,,
mand,9377,bhadrā,shaving head in mourning,,,,patyal5,,,legacy:20220913-patyal:row:561,,,,
kul,9377,bhadrā,,,,,patyal5,,,legacy:20220913-patyal:row:562,,,,
dog,9377,pàdrā,,,,,patyal5,,,legacy:20220913-patyal:row:563,,,,
kgr,9377,pàdrā,,,,,patyal5,,,legacy:20220913-patyal:row:564,,,,
bil,9377,pàdrā,,,,,patyal5,,,legacy:20220913-patyal:row:565,,,,
bhat,9377,pàdra,,,,,patyal5,,,legacy:20220913-patyal:row:566,,,,
mand,9488,bhicchu,beggar,,,,patyal5,,,legacy:20220913-patyal:row:567,,,,
kgr,9488,pìkkhu,,,,,patyal5,,,legacy:20220913-patyal:row:568,,,,
N,9488,bhicchuk,,,,,patyal5,,,legacy:20220913-patyal:row:569,,,,
mand,9486,bhīch,alms,,,,patyal5,,,legacy:20220913-patyal:row:570,,,,
mand,e13,maṛthān,crematorium,,,,patyal5,,,legacy:20220913-patyal:row:571,,,,
mand,10108,masānt,last day of month,,,,patyal5,,,legacy:20220913-patyal:row:572,,,,
kgr,10108,masānt,,,,,patyal5,,,legacy:20220913-patyal:row:573,,,,
dog,10108,masānt,,,,,patyal5,,,legacy:20220913-patyal:row:574,,,,
kul,10108,masānt,,,,,patyal5,,,legacy:20220913-patyal:row:575,,,,
sirm,10108,masānt,,,,,patyal5,,,legacy:20220913-patyal:row:576,,,,
bil,10108,basānt,,,,,patyal5,,,legacy:20220913-patyal:row:577,,,,
N,10108,masā̃t,,,,,patyal5,,,legacy:20220913-patyal:row:578,,,,
mand,10326,mī̃j,fat (esp. of sheep and goats),,,,patyal5,,,legacy:20220913-patyal:row:579,,,,
kgr,10326,mĩjj,,,,,patyal5,,,legacy:20220913-patyal:row:580,,,,
mand,10246,mórā,image of deity,,,,patyal5,,,legacy:20220913-patyal:row:581,,,,
kul,10246,mórā,,,,,patyal5,,,legacy:20220913-patyal:row:582,,,,
mand,10958,lambutrā,longish,,,,patyal5,,,legacy:20220913-patyal:row:583,,,,
mand,7266,loy,pashmina shawl,,,,patyal5,,,legacy:20220913-patyal:row:584,,,,
sirm,7266,loi,,,,,patyal5,,,legacy:20220913-patyal:row:585,,,,
sirm,7266,loiyā,,,,,patyal5,,,legacy:20220913-patyal:row:586,,,,
mand,e14,lvāṭhi,dried twigs of a particular tree used for providing light,,,,patyal5,,,legacy:20220913-patyal:row:587,,,,
mand,13905,sajjā,right hand,,,,patyal5,,,legacy:20220913-patyal:row:588,,,,
