kul,>9954,mɛhnga,expensive,मैहंगा,mɛhnga,,kullui-org[article 1545],,Origin: Loanword from; Source: Hindi; Protoform: mahãgā < OIA mahārgha 'high-priced'; Proto-meaning: expensive; Analysis: Vowel change in the MIA by two-mora rule (indicates a borrowing in MIA period)?,kullui:1545,,,,adj loanword
kul,11258,bɔɳ,forest,बौण,bɔɳ,,kullui-org[article 43],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: vána; Proto-meaning: forest,kullui:43,,,,noun m
kul,>9661,bʰai,brother,भाई,bʰai,,kullui-org[article 69],,Origin: Loanword from; Source: Hindi; Protoform: bhāī < Old Indo-Aryan  OIA bhrāˊtr̥; Proto-meaning: 'brother',kullui:69,,,,noun m loanword
kul,,saɖʰu,wife’s sister’s husband,साढू,saɖʰu,,kullui-org[article 729],,Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: *sā̆(ṇ)ḍhu- < *syālīvōḍhr̥; Proto-meaning: 'wife's sister's husband',kullui:729,,,,noun m
kul,3083,kaɭa,black,काल़ा,kaɭa,,kullui-org[article 356],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: kāla; Proto-meaning: 'black, dark-blue'",kullui:356,,,,adj
kul,,ʈɛhɳi,branch,टैहणी,ʈɛhɳi,,kullui-org[article 850],,Source: Unknown; Analysis: Cf. Hindi tahnī.,kullui:850,,,,noun f
kul,10749,raʃɳa,disappear,राशणा,raʃɳa,,kullui-org[article 1702],,"Origin: Inherited from; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: ríṣyati; Proto-meaning: 'is hurt, suffers wrong'; Analysis: Contamination with  rahɳa 'lose'.",kullui:1702,,,,verb intr
kul,,kəmdzor,weak,कमज़ोर,kəmdzor,,kullui-org[article 1405],,"Origin: Loanword from; Source: Persian; Protoform: kamzor; Proto-meaning: weak; Analysis: Source form is given by [Steingass 1892], since it matches Indian forms the most.",kullui:1405,,,,adj loanword
kul,>10702,rati,at night,राती,rati,,kullui-org[article 1703],,Origin: Loanword from; Source: Punjabi; Protoform: rātī < OIA rā́trī 'night'; Proto-meaning: 'at night'; Analysis: Assimilation of r may indicate non-Himacali origin.,kullui:1703,,,,adv loanword
kul,,dzwaru,collective work among villagers,ज़ुआरू,dzwaru,,kullui-org[article 226],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *yugakāra; Proto-meaning: 'совместная работа'; Analysis: The protoform is not attested in Turner's dictionary.,kullui:226,,,,noun m
kul,3193,kiɽa,snake,कीड़ा,kiɽa,,kullui-org[article 424],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: kīṭá; Proto-meaning: 'insect, worm'",kullui:424,,,,noun m
kul,3412,kudɳa,jump,कूदणा,kudɳa,,kullui-org[article 1481],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: kū́rdati; Proto-meaning: 'leaps, jumps'",kullui:1481,,,,verb intr
kul,3687,tʃʰipɳa,heat,छीपणा,tʃʰipɳa,,kullui-org[article 1919],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: kṣipyati; Proto-meaning: 'strikes down, ruins, destroys'; Analysis: The protoform is not attested in Turner's dictionary in this meaning.",kullui:1919,,,,verb tr
kul,603,arkʰəɳ,elbow,आरखण,arkʰəɳ,,kullui-org[article 11],,"Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: aratní; Proto-meaning: ʻ elbow, corner, cubit ʼ; Analysis: Unmotivated aspiration and t > k.",kullui:11,,,,noun f
kul,,nədan,ignorant,नदान,nədan,,kullui-org[article 575],,"Origin: Loanword from; Source: Persian; Protoform: nādān; Proto-meaning: Ignorant, silly, unlearned, simple, rude",kullui:575,,,,adj loanword
kul,6714,dʰətura,"datura metel, a plant that is brought to the Shiva temple, it has a poisonous and narcotic effect.",धतूरा,dʰətura,,kullui-org[article 1176],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: dhattūra; Proto-meaning: 'the white thorn-apple Datura alba',kullui:1176,,,,noun m
kul,13771,tʰeriɳa,get ready for fight (of bulls),थेरीणा,tʰeriɳa,,kullui-org[article 1832],,"Origin: Inherited from; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: sthirá; Proto-meaning: 'firm, hard, strong, durable'",kullui:1832,,,,verb intr
kul,4158,gidəɽ,fox,गीदड़,gidəɽ,,kullui-org[article 300],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *gidda; Proto-meaning: 'jackal, fox'",kullui:300,,,,noun m
kul,,tsokəɳ-paɳi,"cooked dal, vegetables or meat",च़ोकण-पाणी,tsokəɳ-paɳi,,kullui-org[article 1951],,Origin: Derived from; Source: Kullui; Protoform: tsokəɳ + paɳi; Proto-meaning: 'boiled vegetables' + 'water',kullui:1951,,,,noun m
kul,5384,dzikɳa,mash,ज़ीकणा,dzikɳa,,kullui-org[article 1243],,"Origin: Inherited from; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: *jhikk; Proto-meaning: 'bend, jerk'; Analysis: Loss of aspiration is not regular, but very common in Himachali.",kullui:1243,,,,verb tr
kul,,dʒɔ̃,"rakshas, demon, ghost",जौँ,dʒɔ̃,,kullui-org[article 1257],,"Origin: Loanword from; Source: other Himachali; Protoform: ɟɔ:, ɟɔũ < OIA yamá 'the god who rules the dead'; Proto-meaning: 'the god Yama'; Analysis: [Hendriksen 1976: 54]. Palatal affricate indicates non-Kullui origin (poss. Jaunsari).",kullui:1257,,,,noun m loanword
kul,5608,ʈolh,boulder,टोल्ह,ʈolh,,kullui-org[article 883],,Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: *ḍhōla-; Proto-meaning: 'lump',kullui:883,,,,noun f
kul,,supɳa,dream,सूपणा,supɳa,,kullui-org[article 820],,Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: *supna X MIA. suppati; Proto-meaning: 'dream',kullui:820,,,,noun m
kul,,bɛnd kɛrna,1) close; 2) stop,बैंद कैरना,bɛnd kɛrna,,kullui-org[article 1070],,"Origin: Loanword from; Source: Persian; Protoform: band; Proto-meaning: 'A band, tie, fastening, ligament, ligature, bandage, chain, shackle, fetter, manacle; a knot, joint, belt, girdle, or anything by which bodies are joined, bound, or fastened together'; Analysis: Source form is given by [Steingass 1892], since it matches Indian forms the most.",kullui:1070,,,,verb tr loanword
kul,7478,nikəɭna,come out,नीकल़ना,nikəɭna,,kullui-org[article 588],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *niṣkalati; Proto-meaning: 'comes out' +  'gone out'; Analysis: Perfective form is a result of contamination with OIA *niṣkasta. 'gone out',kullui:588,,,,verb intr
kul,,gɛl,1) speech; 2) thing,गैल,gɛl,,kullui-org[article 277],,Origin: Loanword from; Source: Mandeali; Protoform: gəl < Old Indo-Aryan  *galhā; Proto-meaning: 'talk' [Ranganatha 131] < 'blame'; Analysis: Loss of aspiration is irregular.,kullui:277,,,,noun f loanword
kul,,dʒʰintʃɳi,rope swing,झींचणी,dʒʰintʃɳi,,kullui-org[article 1267],,"Origin: Inherited from; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: *jhiṅk-; Proto-meaning: 'bend, jerk'",kullui:1267,,,,noun f
kul,,lɛngɽa,lame,लैंगड़ा,lɛngɽa,,kullui-org[article 465],,Origin: Inherited from; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: laṅga + suff; Proto-meaning: ʻ lame ʼ; Analysis: OIA a > NIA ɛ indicates non-Kullui historical phonetics.,kullui:465,,,,adj
kul,,jaɳe-matʰe,children,याणे-माथे,jaɳe-matʰe,,kullui-org[article 1378],,Origin: Derived from; Source: Kullui; Protoform: jaɳa; Proto-meaning: 'young',kullui:1378,,,,noun m pl
kul,9706,mɔngəɭ,Tuesday,मौंगल़,mɔngəɭ,,kullui-org[article 504],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: maṅgalá; Proto-meaning: 'auspicious sign', 'anything auspicious', 'happiness', 'the planet Mars'",kullui:504,,,,noun m
kul,,uɖna,fly,ऊडना,uɖna,,kullui-org[article 1986],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: uḍḍayatē; Proto-meaning: 'flies up',kullui:1986,,,,verb intr
kul,2245,beʃɳa,"1) sit; 2) finish (in verbal); 3) stay, remain",बेशणा,beʃɳa,,kullui-org[article 58],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: úpaviśati; Proto-meaning: 'approaches' RV., 'sits down' ŚBr.; Analysis: The shift of the accent to the left is obscure.",kullui:58,,,,verb auxiliary intr
kul,,tsundz,beak,च़ूंज़,tsundz,,kullui-org[article 976],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *cuñca; Proto-meaning: 'beak',kullui:976,,,,noun f
kul,,dəkʰeɳa,torture,दखेणा,dəkʰeɳa,,kullui-org[article 1158],,Origin: Derived from; Source: Kullui; Protoform: dukʰɳa; Proto-meaning: ache,kullui:1158,,,,verb tr
kul,4853,tsungɳa,touch,च़ूगणा,tsungɳa,,kullui-org[article 978],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *cuṅgati; Proto-meaning: 'pecks',kullui:978,,,,verb tr
kul,6283,daw̃a²,"tether, rope",दाउँआ,daw̃a²,,kullui-org[article 1154],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: dā́man; Proto-meaning: 'rope',kullui:1154,,,,noun m
kul,,gʰeri,vegetable marrow,घेरी,gʰeri,,kullui-org[article 291],,"Origin: It is possible to hypothesize a connection with; Source: (supposed) OIA; Protoform: *ghēr ?; Proto-meaning: 'make go round, surround'",kullui:291,,,,noun f
kul,7247,nimbu,1) lemon; 2) lime,नींबू,nimbu,,kullui-org[article 590],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: nimbū; Proto-meaning: 'the lime Citrus acida'; Analysis: Retentiom of the last vowel because of pleonastic extention -ka.,kullui:590,,,,noun m
kul,>7674,pɛ̃hʈ,sixty five,पैँहट,pɛ̃hʈ,,kullui-org[article 643],,"Origin: Loanword from; Source: other Himachali; Protoform: pɛ̃hεṭh < Old Indo-Aryan  pañcaṣaṣṭi; Proto-meaning: 'sixty five'; Analysis: Source lexeme is given from Bhalesi, but another Himachali idiom is also possible.",kullui:643,,,,num loanword
kul,,keʈli,kettle,केटली,keʈli,,kullui-org[article 1412],,Origin: Loanword from; Source: English; Protoform: kettle; Proto-meaning: 'kettle',kullui:1412,,,,noun f loanword
kul,5542,ɖajɳ,witch (abusing word for woman),डायण,ɖajɳ,,kullui-org[article 1272],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: ḍākínī; Proto-meaning: 'female attendant on Kālī',kullui:1272,,,,noun f
kul,,grãi,fellow villager,गराँई,grãi,,kullui-org[article 1345],,Origin: Derived from; Source: Kullui; Protoform: grã; Proto-meaning: village,kullui:1345,,,,noun m
kul,,drwadza,door,दरुआज़ा,drwadza,,kullui-org[article 169],,"Origin: Loanword from; Source: Persian; Protoform: dar-wāz; Proto-meaning: 'large gates, or doors of a city, palace, or fortress'; Analysis: Cf. Hindi darvāzā.",kullui:169,,,,noun m loanword
kul,,banka,beautiful,बांका,banka,,kullui-org[article 1028],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *vāmakka; Proto-meaning: 'lovely'; Analysis: The protoform is not attested in Turner's dictionary.,kullui:1028,,,,adj
kul,8129,paɭna,1) keep; 2) breed,पाल़ना,paɭna,,kullui-org[article 1631],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: pāláyati; Proto-meaning: 'guards, protects'",kullui:1631,,,,verb tr
kul,,ulʈa kawɽa,bat,ऊलटा काउड़ा,ulʈa kawɽa,,kullui-org[article 987],,Origin: Derived from; Source: Kullui; Protoform: ulʈa + kawɽa; Proto-meaning: 'upside down' + 'crow',kullui:987,,,,noun m
kul,6946,nɽaɳ,husband’s sister,नड़ाण,nɽaɳ,,kullui-org[article 1619],,Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: nánāndr̥; Proto-meaning: 'husband's sister',kullui:1619,,,,noun f
kul,,hatʰəɳ,elephant cow,हाथण,hatʰəɳ,,kullui-org[article 328],,Origin: Derived from; Source: Kullui; Protoform: hatʰi; Proto-meaning: 'elephant',kullui:328,,,,noun f
kul,3275,kuta,dog,कूता,kuta,,kullui-org[article 448],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *kutta; Proto-meaning: 'dog',kullui:448,,,,noun m
kul,13954,hɔɳɖɳa,walk,हौंडणा,hɔɳɖɳa,,kullui-org[article 1365],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *haṇṭ; Proto-meaning: 'move',kullui:1365,,,,verb intr
kul,7540,niʃʈa,1) low; 2) low,नीशटा,niʃʈa,,kullui-org[article 1618],,Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: nīcá; Proto-meaning: 'low'; Analysis: From extended *nic-ṭa.,kullui:1618,,,,adj
kul,829,ɔɭna,1) fall; 2) flow; 3) drop,औल़ना,ɔɭna,,kullui-org[article 1143],,Origin: Inherited from; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: *avalalati; Proto-meaning: 'descends',kullui:1143,,,,verb intr
kul,6656,bətaɭi,forty two,बताल़ी,bətaɭi,,kullui-org[article 60],,Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: dvācatvāriṁśat; Proto-meaning: 'forty two',kullui:60,,,,num
kul,>4981,tsʰabɽu,basket,छ़ाबड़ू,tsʰabɽu,,kullui-org[article 1908],,Origin: Loanword from; Source: Mandeali; Protoform: chaːbḍi < OIA chádman  'roof'; Proto-meaning: 'basket'; Analysis: [Ranganatha: 128],kullui:1908,,,,noun m loanword
kul,6099,ʈʰuɽəkɳa,shake,ठूड़कणा,ʈʰuɽəkɳa,,kullui-org[article 1846],,Origin: Inherited from; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: *thuḍḍ; Proto-meaning: 'kick against'; Analysis: ɽ because of contamination with *thur 'tremble'?,kullui:1846,,,,verb tr
kul,5338,dʒʰɔmpɽi,hut,झौंपड़ी,dʒʰɔmpɽi,,kullui-org[article 230],,Origin: Inherited from; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: *jhamp; Proto-meaning: 'matting'; Analysis: Absence of vocalization of the NC cluster is a trace of borrowing (possibly in the late MIA before a>ɔ and compensatory lenghtening). dʒʰ instead of dzʰ is unexplainable.,kullui:230,,,,noun f
kul,4711,tsmoʈ,jaw,च़मोट,tsmoʈ,,kullui-org[article 962],,"Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: cárvati; Proto-meaning: 'chews'; Analysis: (but NIA. points to both *cavv- and *cabb- (as well as *camb-, *cabbh-, *cibb-, *cobb-) in MIA.) [Turner 1962-1966: 255]",kullui:962,,,,noun f
kul,6672,bai,twenty two,बाई,bai,,kullui-org[article 26],,Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: dvāˊviṁśati; Proto-meaning: 'twenty two'; Analysis: Irregular changes (like weakening sibilants to h or zero) are attested among cardinal numerals since MIA period.,kullui:26,,,,num
kul,>9409,bʰala,spear,भाला,bʰala,,kullui-org[article 70],,Origin: Loanword from; Source: Hindi; Protoform: bhālā < Old Indo-Aryan  bhalla; Proto-meaning: 'spear' < 'a kind of arrow',kullui:70,,,,noun m loanword
kul,,ʈukra,piece,टूकरा,ʈukra,,kullui-org[article 1974],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *ṭukka-; Proto-meaning: 'piece',kullui:1974,,,,noun m
kul,8437,pjaʃa,light,पियाशा,pjaʃa,,kullui-org[article 679],,"Origin: Inherited from; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: prakāśá; Proto-meaning: 'clearness, lustre'; Analysis: Retention of the stop as j because of interdialectal borrowing in MIA period.The word looks like a result of early borrowing from a language where velar, labial or dental clusters with r were assimilated in the MIA period.",kullui:679,,,,noun m
kul,,ʈɛjɳʈa,thatch,टैयंटा,ʈɛjɳʈa,,kullui-org[article 851],,"Origin: Inherited from; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: *traṭṭa / *thaṭṭha / taṣṭá; Proto-meaning: 'woven work' / 'framework' / 'fashioned, formed in mind', 'pared'",kullui:851,,,,noun m
kul,,kɛdu,pumpkin,कैदू,kɛdu,,kullui-org[article 1416],,"Origin: Loanword from; Source: Persian; Protoform: kadū; Proto-meaning: 'A gourd'; Analysis: Source form is given by [Steingass 1892], since it matches Indian forms the most.",kullui:1416,,,,noun m loanword
kul,3993,ginna,count,गीनना,ginna,,kullui-org[article 1335],,"Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: gaṇáyati; Proto-meaning: 'counts'; Analysis: Cf. P. giṇṇā, H. ginnā. Vowel change (a>i) remains unexplained, but common.",kullui:1335,,,,verb tr
kul,,kɭeʃa,White Crested Kalj Pheasant,कल़ेशा,kɭeʃa,,kullui-org[article 1466],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *kālakeśa; Proto-meaning: 'black-tailed'; Analysis: The protoform is not attested in Turner's dictionary.,kullui:1466,,,,noun m
kul,,dzʰɐgɽa,quarrel,झ़ैगड़ा,dzʰɐgɽa,,kullui-org[article 1222],,"Origin: Loanword from; Source: Hindi; Protoform: jhagṛā < OIA *jhaggaḍ- 'quarrel'; Proto-meaning: quarrel'; Analysis: Origilal Kullui form supposes a>ɔ, not a>ɛ(ɐ). Dental affricate indicates a relatively early (medieval) borrowing.",kullui:1222,,,,noun m loanword
kul,,tʰosɳa,tear,थोसणा,tʰosɳa,,kullui-org[article 1842],,Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: *ṭhōss; Proto-meaning: 'push'; Analysis: The protoform has many varietes including one beginning with dental *th.,kullui:1842,,,,verb tr
kul,9804,mɔndzʰe,1) between; 2) among,मौंझ़े,mɔndzʰe,,kullui-org[article 502],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: mádhya,  mádhyēna; Proto-meaning: 'between'; Analysis: Spontaneous nasalization.",kullui:502,,,,postp
kul,6547,deʃ,country,देश,deʃ,,kullui-org[article 146],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: dēśá; Proto-meaning: 'point, region, part' VS., 'province, country' R.",kullui:146,,,,noun m
kul,3070,kati,"Kartika, name of month, October-November)",काती,kati,,kullui-org[article 366],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: kārttiká; Proto-meaning: 'the twelfth month October-November',kullui:366,,,,noun m
kul,,sutʰɳu-kurtu,man's costume,सूथणू-कूरतू,sutʰɳu-kurtu,,kullui-org[article 1800],,Origin: Derived from; Source: Kullui; Protoform: sutʰɳu + kurtu; Proto-meaning: 'pants' + 'sheet',kullui:1800,,,,noun m
kul,,sʈoɳa,stew,सटोणा,sʈoɳa,,kullui-org[article 1788],,Origin: Derived from; Source: Kullui; Protoform: siʈnā; Proto-meaning: 'stew',kullui:1788,,,,verb tr
kul,>6233,dɛsw̃a,tenth,दैसुँआ,dɛsw̃a,,kullui-org[article 151],,Origin: Loanword from; Source: Mandeali; Protoform: dassũwã < Old Indo-Aryan  daśamá; Proto-meaning: 'tenth',kullui:151,,,,num ord loanword
kul,5175,dzəgaɳa,wake up,ज़गाणा,dzəgaɳa,,kullui-org[article 182],,Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: jāˊgrati; Proto-meaning: 'are awake',kullui:182,,,,verb tr
kul,,tili,"1) nose ornament; 2) a straw, twig, match",तीली,tili,,kullui-org[article 1848],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *tillaka-; Proto-meaning: 'mole on skin',kullui:1848,,,,noun f
kul,9982,mans,meat,मांस,mans,,kullui-org[article 492],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: māṁsá; Proto-meaning: n. ʻ flesh ʼ,kullui:492,,,,noun m
kul,4516,gʰoɽi,mare,घोड़ी,gʰoɽi,,kullui-org[article 296],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: ghōṭa; Proto-meaning: 'horse',kullui:296,,,,noun f
kul,12999,ʃɛgɽa,bonfire,शैगड़ा,ʃɛgɽa,,kullui-org[article 762],,"Origin: It is possible to hypothesize a connection with; Source: (supposed) OIA; Protoform: saṁlagna; Proto-meaning: 'closely attached to, fighting hand to hand'; Analysis: Cf. Hindi silagnā 'to catch fire' etc. Phonetics is obviously corrupted.",kullui:762,,,,noun m
kul,>8343,purw,east,पूरव,purw,,kullui-org[article 1697],,Origin: Loanword from; Source: Sanskrit; Protoform: pū́rva; Proto-meaning: 'eastern',kullui:1697,,,,noun m loanword
kul,5110,dʒɛjɳɖu,male sparrow,जैयंडू,dʒɛjɳɖu,,kullui-org[article 1265],,"Origin: Inherited from; Source: Old Indo-Aryan (doubtful); Protoform: jantú; Proto-meaning: 'a creature, a living being'; Analysis: Inserted j and cerebralization are irregular.Also an onomatopoeia is possible. Palatal affricate supposes a relatively new borrowing.",kullui:1265,,,,noun m
kul,,dai,midwife,दाई,dai,,kullui-org[article 133],,"Origin: Loanword from; Source: Persian; Protoform: dāya; Proto-meaning: 'nurse, foster-mother; midwife'",kullui:133,,,,noun f loanword
kul,,bɛtəkʰ,duck,बैतख,bɛtəkʰ,,kullui-org[article 64],,Origin: Loanword from; Source: Persian; Protoform: bat̤ak; Proto-meaning: 'duckling'; Analysis: Cf. Hindi batakh 'duck',kullui:64,,,,noun f loanword
kul,>2414,uɳɛhtər,sixty nine,उणैहतर,uɳɛhtər,,kullui-org[article 993],,Origin: Loanword from; Source: Mandeali; Protoform: uṇhattər < Old Indo-Aryan  ūnasaptati; Proto-meaning: 'sixty nine'; Analysis: Irregular changes (like weakening sibilants to h or zero) are attested among cardinal numerals since MIA period.,kullui:993,,,,num loanword
kul,,pʰaɳɖəɳ,talker (female),फांडण,pʰaɳɖəɳ,,kullui-org[article 1663],,Origin: Derived from; Source: Kullui; Protoform: pʰaɳɖi; Proto-meaning: 'talker',kullui:1663,,,,noun f
kul,,pɛʈi,putee,पैटी,pɛʈi,,kullui-org[article 1662],,"Origin: Loanword from; Source: Hindi; Protoform: paṭṭi < OIA paṭṭa² 'cloth, woven silk, bandage, fillet turban, diadem'; Proto-meaning: ' A piece or strip of cloth'; Analysis: Origilal Kullui form supposes a>ɔ, not a>ɛ.",kullui:1662,,,,noun f loanword
kul,,saf,1) clean; 2) clear,साफ़,saf,,kullui-org[article 730],,"Origin: Loanword from; Source: Arabic; Protoform: ṣāf; Proto-meaning: 'clean'; Analysis: Since Arabic borrowings mostly came through Persian, meaning and transcription are done by [Steingass 1892]. Cf. Hindi sāf.",kullui:730,,,,adj loanword
kul,,rəzai,blanket,रज़ाई,rəzai,,kullui-org[article 1708],,"Origin: Loanword from; Source: Persian; Protoform: raẓāʼī; Proto-meaning: 'A cover for the head in winter'; Analysis: Source form is given by [Steingass 1892], since it matches Indian forms the most.",kullui:1708,,,,noun f loanword
kul,11784,binɳa,pierce,बीनणा,binɳa,,kullui-org[article 1112],,"Origin: Inherited from; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: *vindhati; Proto-meaning: 'pierces'; Analysis: Loss of aspiration is not regular, but very common in Himachali.",kullui:1112,,,,verb tr
kul,,pʰaʈ,grassland for cutting,फाट,pʰaʈ,,kullui-org[article 1666],,Origin: Inherited from; Source: Old Indo-Aryan (doubtful); Protoform: *sphāṭyatē; Proto-meaning: 'is expanded',kullui:1666,,,,noun m
kul,4223,gur,"gur, Hindu shaman",गूर,gur,,kullui-org[article 317],,Origin: It is possible to hypothesize a connection with; Source: (supposed) OIA; Protoform: gūḍhá ?; Proto-meaning: 'hidden',kullui:317,,,,noun m
kul,>11966,biʃwas,belief,बीशुआस,biʃwas,,kullui-org[article 98],,"Origin: Loanword from; Source: Sanskrit; Protoform: viśvāsa; Proto-meaning: 'trust, confidence'",kullui:98,,,,noun m loanword
kul,,ʃẽ-ʃẽ kɛrna,hiss,शें-शें कैरना,ʃẽ-ʃẽ kɛrna,,kullui-org[article 1754],,Origin: Derived from; Source: Kullui; Protoform: ʃẽ-ʃẽ + kɛrna; Proto-meaning: 'hissing sound' + 'do',kullui:1754,,,,verb tr
kul,>3103,kledza,liver,कलेज़ा,kledza,,kullui-org[article 430],,Origin: Loanword from; Source: Hindi; Protoform: kaleja< Old Indo-Aryan  kālēyaka; Proto-meaning: 'liver',kullui:430,,,,noun m loanword
kul,,kulh,canal,कूल्ह,kulh,,kullui-org[article 442],,"Origin: Inherited from; Source: Old Indo-Aryan (irregular reflexes are attested in many languages); Protoform: *kūlyā-; Proto-meaning: 'small river, canal, ditch'; Analysis: Unmotivated aspiration.",kullui:442,,,,noun f
kul,>8092,pap,sin,पाप,pap,,kullui-org[article 610],,"Origin: Loanword from; Source: Sanskrit; Protoform: pāpá; Proto-meaning: 'evil, sin, vice'",kullui:610,,,,noun m loanword
kul,,dzore bolɳa,shout,ज़ोरे बोलणा,dzore bolɳa,,kullui-org[article 1247],,Origin: Derived from; Source: Kullui; Protoform: dzor + bolɳa; Proto-meaning: 'power' + 'speak',kullui:1247,,,,verb tr
kul,,ʃjuɭi marni,whistle,शिऊल़ी मारनी,ʃjuɭi marni,,kullui-org[article 1775],,Origin: Derived from; Source: Kullui; Protoform: ʃjuɭi; Proto-meaning: 'whistling',kullui:1775,,,,verb tr
kul,10208,məɳaɭ,"pheasant, himalayan monal, lophophorus impejanus",मणाल़,məɳaɭ,,kullui-org[article 511],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *munāla or *mōnāla; Proto-meaning: 'pheasant',kullui:511,,,,noun m
kul,,dogʰra,owner of two houses,दोघरा,dogʰra,,kullui-org[article 1192],,Origin: Derived from; Source: Kullui; Protoform: dui + gʰɔr; Proto-meaning: two  + house,kullui:1192,,,,noun m
kul,>14017,hɛlla,noise,हैलला,hɛlla,,kullui-org[article 338],,"Origin: Loanword from; Source: Hindi; Protoform: hallā < Old Indo-Aryan  *halla; Proto-meaning: 'tumult, noise' < 'movement'",kullui:338,,,,noun m loanword
kul,6773a,dʰatʃɳa,cultivate,धाचणा,dʰatʃɳa,,kullui-org[article 1170],,"Origin: Inherited from; Source: Old Indo-Aryan; Protoform: dhātra-; Proto-meaning: 'receptacle, *support'",kullui:1170,,,,verb tr
kul,4180,gruɽu,thunder,गरूड़ू,gruɽu,,kullui-org[article 314],,"Origin: An onomatooetic word, for which some protoforms from Turner's dictionary are possible:; Source: Old Indo-Aryan (with some irregular reflexes); Protoform: *guḍ *gaḍagaḍa ghurghurā; Proto-meaning: 'rumble'  'noise' 'growling'",kullui:314,,,,noun m
kul,9926,mutʰu,1) neck; 2) throat,मूथू,mutʰu,,kullui-org[article 552],,"Origin: It is possible to hypothesize a connection with; Source: (supposed) OIA; Protoform: masta; Proto-meaning: 'head', mástaka- m.n. 'head, skull'",kullui:552,,,,noun m
kul,8120,paʃəɽ,body side,पाशड़,paʃəɽ,,kullui-org[article 611],,Origin: Inherited from; Source: Old Indo-Aryan; Protoform: *pārśvapuṭaka; Proto-meaning: 'fold of the ribs',kullui:611,,,,noun f
kul,,sw̃ari,woman born on Monday,सुँआरी,sw̃ari,,kullui-org[article 1002],,Origin: Derived from; Source: Kullui; Protoform: sw̃ar; Proto-meaning: 'Monday',kullui:1002,,,,noun f
kul,,prɛtʰa,custom,परैथा,prɛtʰa,,kullui-org[article 691],,"Origin: Loanword from; Source: Sanskrit; Protoform: prathā; Proto-meaning: 'fame, celebrity'",kullui:691,,,,noun f loanword
