OP,,chappaṛi,pong,ਛਪੜੀ,,f; Shackle PDF p. 149 (printed p. 114); etym. [?; =P.],shackle-auto
OP,,chapāi,,,,"verb tr; Shackle PDF p. 149 (printed p. 114); etym. [v.c. < CHAPPI]; auto-review: missing_gloss, missing_native",shackle-auto
OP,4994,chappi,"hide, be hidden, vanish",ਛੋਪਿ,,verb intr; Shackle PDF p. 149 (printed p. 114); etym. [4994 *chapp-] chavi-],shackle-auto
OP,13011,chamicharī,"for deceased ancestors, pitris",ਛਮਿਛਰੀ,,adj; Shackle PDF p. 150 (printed p. 115); etym. [< 13011 samavatsara-; cf. S. chamcharu ‘annual ceremony performed by heir of deceased] i],shackle-auto
OP,,chalāi,"cause to be deceived, deceive",ਛਲਾਇ,,verb tr; Shackle PDF p. 150 (printed p. 115); etym. [v.c. < CHALI],shackle-auto
OP,5003,chali,deceive,ਛਲਿ,,verb tr; Shackle PDF p. 150 (printed p. 115); etym. [5003 chalayati],shackle-auto
OP,5001,chalu,craft,ਛ੍ਲ,,m; Shackle PDF p. 150 (printed p. 115); etym. [5001 chala-'],shackle-auto
OP,5027,chārhu,"shade, shadow; refuge",ਛਾਉ,,f; Shackle PDF p. 150 (printed p. 115); etym. [=CHĀMVA],shackle-auto
OP,5018,chāi,"roof, thatch (building): spread over (the sky, of cloudsy",ਛਾਇ,,verb tr; Shackle PDF p. 150 (printed p. 115); etym. [5018 chādayati*],shackle-auto
OP,,chāiā,"shade, shadow; reflection",ਛਾਇਆ,,"f; Shackle PDF p. 150 (printed p. 115); etym. [Sk. chāyā-: cf. CHAT], CHĀMVA]",shackle-auto
OP,5027,chāī',shadow,ਛਾਈ,,f; Shackle PDF p. 150 (printed p. 115); etym. [5027 *chāyikā-: =CHAĀMVA],shackle-auto
OP,5020,chā,ashes,ਛਾਈ,,f; Shackle PDF p. 150 (printed p. 115); etym. [5020 chādi-],shackle-auto
OP,5024,chāji,"spread over, be diffused, pervade",ਛਾਜਿ,,verb intr; Shackle PDF p. 150 (printed p. 115); etym. [5024 *chādyate],shackle-auto
OP,4998,chāḍi,"leave, abandon",ਛਾਡਿ,,verb tr; Shackle PDF p. 150 (printed p. 115); etym. [=CHADDI],shackle-auto
OP,3643,chāṇi,sift,ਛਾਣਿ,,verb tr; Shackle PDF p. 150 (printed p. 115); etym. [3643 *ksānnayati],shackle-auto
OP,,chādanu,clothing,ਛਾਦਨ,,m; Shackle PDF p. 150 (printed p. 115); etym. [Sk. chādana-],shackle-auto
OP,4994,chāpa,"stamp, seal",ਛਾਪ,,f; Shackle PDF p. 150 (printed p. 115); etym. [4994 *chapp-],shackle-auto
OP,5124,chābā,pan on scales,ਛਾਬਾ,,"m; Shackle PDF p. 150 (printed p. 115); etym. [5124 *jabbu-”, or rather cf. Pk. chabbaya- ‘wicker basket (of bamboo] (< ?)]",shackle-auto
OP,5002,chāla,jump,ਛਾਲ,,f; Shackle PDF p. 150 (printed p. 115); etym. [5002 *challa-],shackle-auto
OP,5027,chāmva,"shade, shadow",ਛਾਵ,,"f; Shackle PDF p. 150 (printed p. 115); etym. [5027 chāyā- + -v-: =CHĀMU, CHAI’; cf. CHĀIA'] :]",shackle-auto
OP,12803,chāvāṇā,"awning, canopy",ਛਾਵਾਣਾ,,m; Shackle PDF p. 150 (printed p. 115); etym. [12803 *ksat: equ. KHATU!],shackle-auto
OP,,chijji,perish,ਛਿਜਿ,,verb intr; Shackle PDF p. 151 (printed p. 116); etym. [= cH],shackle-auto
OP,,chiñjha,"wrestling, wrestling arena",ਛਿੰਝ,,f; Shackle PDF p. 151 (printed p. 116),shackle-auto
OP,,chivārh,sixth,ਛਿਵਾ,,adj; Shackle PDF p. 151 (printed p. 116); etym. [< CHIA],shackle-auto
OP,5042,chiji,"waste away, perish (esp. of the body",ਛੀਜਿ,,verb intr; Shackle PDF p. 151 (printed p. 116); etym. [5042 chidyate: =CHIJJI]] l]; auto-review: low_ocr_confidence,shackle-auto
OP,5047,chīni,snatch,ਛੀਠਿ,,verb tr; Shackle PDF p. 151 (printed p. 116); etym. [< 5047 chinna-],shackle-auto
OP,5074,chuhārā,dried date,ਛੁਹਾਰਾ,,m; Shackle PDF p. 151 (printed p. 116); etym. [5074 *chohāra-],shackle-auto
OP,5055,chuhi,touch,ਛੂਹਿ,,verb tr; Shackle PDF p. 151 (printed p. 116); etym. [5055 chupati x 3721 *ksubhati],shackle-auto
OP,3721,chuhi,touch,ਛੂਹਿ,,verb tr; Shackle PDF p. 151 (printed p. 116); etym. [5055 chupati x 3721 *ksubhati],shackle-auto
OP,3707,chuṭṭaki,"be left, abandoned",ਛੂਟਕਿ,,verb intr; Shackle PDF p. 151 (printed p. 116); etym. [3707 *kşutyate + -kk-],shackle-auto
OP,,chuṭṭaṛi,woman abandoned by husband,ਛੁਟੜਿ,,f; Shackle PDF p. 151 (printed p. 116); etym. [< cHUTTI],shackle-auto
OP,3707,chuṭṭi,"be released, freed, dèlivered; escape; be left, abandoned",ਛੁਟਿ,,verb intr; Shackle PDF p. 151 (printed p. 116); etym. [3707 *ksutyate: =cCHOTI],shackle-auto
OP,3727,churā,large knife,ਛੁਰ,,m; Shackle PDF p. 151 (printed p. 116); etym. [3727 ksura-],shackle-auto
OP,,churi,small knife,ਛੂਹੀ,,f; Shackle PDF p. 151 (printed p. 116); etym. [dim. < CHURA],shackle-auto
OP,5850,chūchā,"empty, vain, idle, false",ਛੂਛਾ,,adj; Shackle PDF p. 151 (printed p. 116); etym. [5850 tucchya-],shackle-auto
OP,,chūṭi,be released; escape; be left,ਛੂਟਿ,,verb intr; Shackle PDF p. 151 (printed p. 116); etym. [=cHuUT]I]; auto-review: low_ocr_confidence,shackle-auto
OP,5064,cheā,"destruction, death",ਛੇਆ,,m; Shackle PDF p. 151 (printed p. 116); etym. [5064 ckeda-],shackle-auto
OP,5043,chedi,"cut, destroy",ਛੇਦਿ,,verb tr; Shackle PDF p. 151 (printed p. 116); etym. [v.t. < 5043 chidra-],shackle-auto
OP,5064,cheru,"hole, chink (in cage)",ਛੇਰੁ,,m; Shackle PDF p. 151 (printed p. 116); etym. [5064 cheda- + -r-],shackle-auto
OP,5006,chailu,"handsome yorth, lover",ਛੈਲੁ,,m; Shackle PDF p. 151 (printed p. 116); etym. [5006 chavī- + -la-],shackle-auto
OP,5070,chohari,girl,ਫੋਹਰਿ,,f; Shackle PDF p. 151 (printed p. 116); etym. [5070 *chokhara-],shackle-auto
OP,3751,chohu,anger,ਛੋਹੁ,,m; Shackle PDF p. 151 (printed p. 116); etym. [3751 _ksobha-],shackle-auto
OP,,chodi,"leave, forsake, abandon",ਛੋਰਿ,,verb tr; Shackle PDF p. 151 (printed p. 116),shackle-auto
OP,,choti,"uncleanness, impurity",ਫੇਰਿ,,f; Shackle PDF p. 151 (printed p. 116); etym. [S5057 *chupti-],shackle-auto
OP,5072,chorū,"orphan, helpless creature",ਫੋਰੁ,,m; Shackle PDF p. 151 (printed p. 116); etym. [5072 *chora-],shackle-auto
OP,10401,jaü,"when, if: jaü lagu ‘so long as",ਜਉ,,conj; Shackle PDF p. 152 (printed p. 117); etym. [10401 yatak: cf. TaÙ*],shackle-auto
OP,5182,jaiā,,ਜਇਆ,,pp; Shackle PDF p. 152 (printed p. 117); etym. [5182 jāāta-: =JA1A°]; auto-review: missing_gloss,shackle-auto
OP,10443,jasu,"fame, renown, glory",ਜਸੁ,,m; Shackle PDF p. 152 (printed p. 117); etym. [10443 yaśas-],shackle-auto
OP,,jasudā,"“Yasodā, the wife of Nanda and foster-mother of Krpa",ਜਸੁਦਾ,,f; Shackle PDF p. 152 (printed p. 117),shackle-auto
OP,,jaha,"whom, which",ਜਹ,,pron; Shackle PDF p. 152 (printed p. 117); etym. [see J0],shackle-auto
OP,,jaharu,poison,ਜਹਰੁ,,m; Shackle PDF p. 152 (printed p. 117),shackle-auto
OP,1605,jahārh,where,ਜਹਾਂ,,conj; Shackle PDF p. 152 (printed p. 117); etym. [=JAHA?: see KAHAM'],shackle-auto
OP,,jahānu,the world,ਜਹ,,m; Shackle PDF p. 152 (printed p. 117); etym. [Pers. jahān],shackle-auto
OP,,jahīru,"grieved, afflicted",ਜਹੀਰੁ,,"adj; Shackle PDF p. 152 (printed p. 117); etym. [Ar. zahīr, zahīr]",shackle-auto
OP,,jagatu,the world,ਜਗਤੁ,,m; Shackle PDF p. 152 (printed p. 117); etym. [Sk. jagat-: =JAGU'],shackle-auto
OP,,jagadīsaru,,ਜਗਦੀਸਰੁ,,m; Shackle PDF p. 152 (printed p. 117); auto-review: missing_gloss,shackle-auto
OP,,jagadīsu,"Lord of the world, Godď",ਜਗਦੀਸੁ,,m; Shackle PDF p. 152 (printed p. 117); etym. [Sk. jagadīśa-: = JAGADĪSARU]J],shackle-auto
OP,,jagannāthu,"Ľord of the world, God",ਜਰੀਨਾਥੁ,,m; Shackle PDF p. 152 (printed p. 117); etym. [Sk jagannātha-],shackle-auto
OP,,jaganu,sacrifice,ਜਗਠ,,m; Shackle PDF p. 152 (printed p. 117); etym. [Sk _yajana- (x JAGU?)],shackle-auto
OP,,jaṅgamu,"wandering ascetic, class of Saivite yogi",ਜੰਗਮੁ,,m; Shackle PDF p. 152 (printed p. 117); etym. [Sk. jañngama-],shackle-auto
OP,5177,jaṅgalu,"jungle, wilderness",ਜੰਗਲ,,m; Shackle PDF p. 152 (printed p. 117); etym. [5177 jañgala-],shackle-auto
OP,,jagāi,"wake up, arouse; raise (wick of lamp), make bright",ਜਗਾਇ,,verb tr; Shackle PDF p. 152 (printed p. 117); etym. [v.c. <JĀGIE =JĀGĀI],shackle-auto
OP,,jagut,the wortd,ਜ੍ਗੁਰ,,m; Shackle PDF p. 152 (printed p. 117); etym. [Sk. jagat-: =3AGATU],shackle-auto
OP,,jarhgoṭā,loin-cloth,ਜਗੋਟਾ,,m; Shackle PDF p. 152 (printed p. 117); etym. [*jañghapatta-: =JAMGOTI],shackle-auto
OP,5082,jaṅgha,leg,ਜੰਘ,,f; Shackle PDF p. 152 (printed p. 117); etym. [5082 jañghkā-],shackle-auto
OP,,jajamānu,patron,ਜਜਮਾਨੁ,,m; Shackle PDF p. 152 (printed p. 117),shackle-auto
OP,,jajamālā,sinner,ਜਜਮਾਲਾ,,m; Shackle PDF p. 152 (printed p. 117); etym. [trad. <Ar. juzām ‘leprosy’ (?? — but better than such alternatives as yaksma- ‘consumption’)],shackle-auto
OP,,Jamjalu,,ਜੂ,,"m; Shackle PDF p. 153 (printed p. 118); etym. [9083 janjaia-j]; auto-review: missing_gloss, unverified_cdial_candidate",shackle-auto
OP,,jarhjīri,small chain,ਜੰਜੀਰੀ,,f; Shackle PDF p. 153 (printed p. 118),shackle-auto
OP,,jarhjiru,"chain, fetter",ਜੰਜੀਰੁ,,"m; Shackle PDF p. 153 (printed p. 118); etym. [Pers. zanjir; vs. H.P., f.]",shackle-auto
OP,,jaju,sacrifice,ਜ੍ਜੁ,,m; Shackle PDF p. 153 (printed p. 118); etym. [Sk. yajus-],shackle-auto
OP,5116,jañña,bridegroom,ਜੰਵ,,f; Shackle PDF p. 153 (printed p. 118); etym. [5116 janya-],shackle-auto
OP,,jaṭā,matted hair (as worn by yogis,ਜਟਾ,,f; Shackle PDF p. 153 (printed p. 118); etym. [Sk. jatā-],shackle-auto
OP,5089,jattu,,ਜੂ,,m; Shackle PDF p. 153 (printed p. 118); etym. [5089 *jatta-?]; auto-review: missing_gloss,shackle-auto
OP,,jaṇā,man,ਜਣਾ,,m; Shackle PDF p. 153 (printed p. 118); etym. [=JANU],shackle-auto
OP,5102,jaṇi,give birth to,ਜਣਿ,,verb tr; Shackle PDF p. 153 (printed p. 118); etym. [5102 janayati],shackle-auto
OP,10405,jata,where,ਜਤ,,"adv; Shackle PDF p. 153 (printed p. 118); etym. [10405 yatra': =JATRA; model for KATA, and cf. TATA]",shackle-auto
OP,,janta,creatures,ਜੰਤ,,m; Shackle PDF p. 153 (printed p. 118); etym. [Sk. jantu-],shackle-auto
OP,,jatanu,"effort, striving",ਜਤਨ,,m; Shackle PDF p. 153 (printed p. 118); etym. [Sk. yatna-],shackle-auto
OP,,jatī,"ascetic, one who practises control of the senses",ਜ੍ਤੀ,,m; Shackle PDF p. 153 (printed p. 118); etym. [Sk. yatin-],shackle-auto
OP,10406,jatu,"restraint, control (of the self or senses)",ਜ੍ਤੂ,,"m; Shackle PDF p. 153 (printed p. 118); etym. [for Sk. yati-, f. (yata-), or 10406 *yatra-?]",shackle-auto
OP,10405,jatra,where,ਜਤ,,adv; Shackle PDF p. 153 (printed p. 118); etym. [Sk. yatra: =JATA],shackle-auto
OP,5650,jadarnhu,when,ਜਦਰੂ,,adv; Shackle PDF p. 153 (printed p. 118); etym. [see TADI],shackle-auto
OP,,jarhdāru,wretch,ਜੰਦਾਰੂ,,m; Shackle PDF p. 153 (printed p. 118); etym. [Pers. jandál],shackle-auto
OP,,jana',,ਜਨ,,Shackle PDF p. 153 (printed p. 118),shackle-auto
OP,,jana,wife,ਜਨ,,f; Shackle PDF p. 153 (printed p. 118); etym. [Pers. zan],shackle-auto
OP,5193,janaka,"as if, like",ਜਨਕ,,"conj; Shackle PDF p. 153 (printed p. 118); etym. [ult. < 5193 jānāti; cf. Pk. jani (-u), H. januk]",shackle-auto
OP,,janani,mother,ਜਨਨੀ,,f; Shackle PDF p. 153 (printed p. 118); etym. [Sk.],shackle-auto
OP,,janami,"be born, come into existence",ਜਨਮਿ,,verb intr; Shackle PDF p. 153 (printed p. 118); etym. [<JANAMU: cf. JAMMI],shackle-auto
OP,,janamu,"birth, existence, tife: janamu hāri, gahvāi ‘waste one",ਜਨਮੂ,,m; Shackle PDF p. 153 (printed p. 118),shackle-auto
OP,,janamejā,"the king Janamejaya, great-grandson of Arjuna, who was guilty of killing a Brahman",ਜਨਮੇਜਾ,,m; Shackle PDF p. 154 (printed p. 119),shackle-auto
OP,5098,janu,"person, man; slave, servant; servant of God, devotee",ਜ੍ਨੂ,,m; Shackle PDF p. 154 (printed p. 119); etym. [5098 (or Sk.) jana-: =tJANA],shackle-auto
OP,10399,janeu,sacred thread,ਜਨੇਊ,,m; Shackle PDF p. 154 (printed p. 119); etym. [10399 yajñopavīta-],shackle-auto
OP,,japamāhi,rosary,ਜਪਮਾਲੀ,,f; Shackle PDF p. 154 (printed p. 119); etym. [Sk. japamālā-],shackle-auto
OP,,japāi,cause to be recited,ਜਪਾਇ,,verb tr; Shackle PDF p. 154 (printed p. 119); etym. [v.c. <JAPI],shackle-auto
OP,,japi,"murmur, recite murmured prayer, invoke (the Name) inwardly",ਜਪਿ,,verb tr; Shackle PDF p. 154 (printed p. 119); etym. [Sk. japati: syn. JĀP1°],shackle-auto
OP,5163,jampi,"murmur, pray",ਜੰਪਿ,,verb intr; Shackle PDF p. 154 (printed p. 119); etym. [5163 jalpati: =3AP1°],shackle-auto
OP,,japu,,ਜ੍ਪੂ,,m; Shackle PDF p. 154 (printed p. 119); auto-review: missing_gloss,shackle-auto
OP,,inward. recitation,inward prayer and austerity,ਜ੍ਪੂ,,m; Shackle PDF p. 154 (printed p. 119); etym. [Sk. japa-: syn. JÄPU],shackle-auto
OP,2527,jaba,"when?: jaba lagu (-a, -i) ‘so long as",ਜਬ,,adv; Shackle PDF p. 154 (printed p. 119); etym. [see ABA],shackle-auto
OP,,jabābu,answer,ਜਬਾਝੂ,,m; Shackle PDF p. 154 (printed p. 119); etym. [Ar. javāb],shackle-auto
OP,,jammaṇu,"birth, being born; existence, life",ਜੰਮਣੁ,,m; Shackle PDF p. 154 (printed p. 119); etym. [inf. of JAMMIE: =JĀMMANŅU; cf. JANAMU],shackle-auto
OP,10428,jamāi,,ਜਮਾਇ,,"verb tr; Shackle PDF p. 154 (printed p. 119); etym. [v.c. < 10428 yamyate]; auto-review: low_ocr_confidence, missing_gloss",shackle-auto
OP,,jamātī,"equal, fellow-being",ਜਮਾਤੀ,,"m; Shackle PDF p. 154 (printed p. 119); etym. [der. of Ar. > Pers. jamā‘at ‘group, company’] :]",shackle-auto
OP,,jammi,"be born, come into existence",ਜੰਮਿ,,verb intr; Shackle PDF p. 154 (printed p. 119),shackle-auto
OP,,jamu,"Yama, the god of the dead: death",ਜਮੁ,,m; Shackle PDF p. 154 (printed p. 119),shackle-auto
OP,,jama dhārā MrSIZ',death,,,f; Shackle PDF p. 154 (printed p. 119); auto-review: missing_native,shackle-auto
OP,,Jaravaṇa,,ਜਰਵਾਣਾ,,m; Shackle PDF p. 155 (printed p. 120); auto-review: missing_gloss,shackle-auto
OP,5151,SrP,mighty,ਜਰਵਾਣਾ,,m; Shackle PDF p. 155 (printed p. 120); etym. [5151 jarā-],shackle-auto
OP,5151,jarā,old age,ਜਹਾ,,"f; Shackle PDF p. 155 (printed p. 120); etym. [5151 jarā-: =JARAVĀNAĀ, JARŪA]",shackle-auto
OP,,jarāsandhi,"Jarāsandha, father-in-law of Karhsa, who attacked Krşpa",ਜਰਸੰਧਿ,,m; Shackle PDF p. 155 (printed p. 120),shackle-auto
OP,5150,jari',"be worn out; rot, decay, fall apart",ਜਰਿ,,verb intr; Shackle PDF p. 155 (printed p. 120); etym. [5150 jarati],shackle-auto
OP,10430,jari,endure,ਜਰਿ,,verb tr; Shackle PDF p. 155 (printed p. 120); etym. [10430 *yal-],shackle-auto
OP,,jaru,"gold, wealth",ਜ੍ਰੂ,,m; Shackle PDF p. 155 (printed p. 120); etym. [Pers. zar],shackle-auto
OP,,jarūā,,,,"m; Shackle PDF p. 155 (printed p. 120); etym. [ext. of JARA]; auto-review: missing_gloss, missing_native",shackle-auto
OP,,jarūrati,"need, necessity",ਜਰੂਰਤਿ,,f; Shackle PDF p. 155 (printed p. 120); etym. [Ar. > Pers. zarūrat],shackle-auto
OP,5157,jalaharu,cloud,ਜਲਹਰੁ,,m; Shackle PDF p. 155 (printed p. 120); etym. [5157 jaladhara-],shackle-auto
OP,,jalāi,"burn, destroy; light; inflame",ਜਲਾਇ,,verb tr; Shackle PDF p. 155 (printed p. 120); etym. [v.c. <JALE =JALAI],shackle-auto
OP,5306,jali,"burn, be destroyed; burn brightly (of lampy: int. jali jāi, jali bali jāi ‘be burnt, be sacrificed",ਜਲਿ,,verb intr; Shackle PDF p. 155 (printed p. 120); etym. [5306 jvalati],shackle-auto
OP,5155,jalu,"water; sea, ocean",ਜ੍ਲ,,m; Shackle PDF p. 155 (printed p. 120); etym. [5155 jala-],shackle-auto
OP,5198,javāī,son-in-law,ਜਵਾਈ,,m; Shackle PDF p. 155 (printed p. 120); etym. [5198 jāmātr-],shackle-auto
OP,,javāhara,,ਜਵਾਹਰ,,m; Shackle PDF p. 155 (printed p. 120); etym. [=JAVEHARA]; auto-review: missing_gloss,shackle-auto
OP,,javehara,jewels,ਜਵੇਹਰ,,"m; Shackle PDF p. 155 (printed p. 120); etym. [Ar. javāāhir, p. of jauhar: = JAVĀHARA]",shackle-auto
OP,5086,jaṛa,root,ਜੜ,,f; Shackle PDF p. 155 (printed p. 120); etym. [5086 jatā-],shackle-auto
OP,,jaṛatā,"set, studded [with jewels)",ਜੜਤਾ,,adj; Shackle PDF p. 155 (printed p. 120); etym. [<JARI]; auto-review: suspicious_gloss,shackle-auto
OP,,jaṛāu,,ਜੜਾਉ,,m; Shackle PDF p. 155 (printed p. 120); etym. [<JARI]; auto-review: missing_gloss,shackle-auto
OP,5091,jaṛi,"shut fast, close tightly",ਜੜਿ,,"verb tr; Shackle PDF p. 155 (printed p. 120); etym. [5091 *jadati ‘joins, sets]",shackle-auto
OP,,jā,whom,ਸਾ,,pron; Shackle PDF p. 155 (printed p. 120); etym. [see Jo],shackle-auto
OP,10409,jām,"when, if: tjārh lagu (M2) ‘so long as",ਜਾਜਾਂ,,"conj; Shackle PDF p. 155 (printed p. 120); etym. [10409 yadā: cf. TĀM] jāi' (inf. jānu, jānu, jāvannu; pres. ptc. jātā', -aü, -0, -au, jādā, -0,]",shackle-auto
OP,10452,pp,cannot be spoken of: but with o. inf. as ‘go to do,,,inf; Shackle PDF p. 156 (printed p. 121); etym. [10452 yāti: syn. VAÑŇI]; auto-review: missing_native,shackle-auto
OP,5204,jāi,be born,ਜਾਇ,,"verb intr; Shackle PDF p. 156 (printed p. 121); etym. [5204 jāyate, pp. 5182 jāta-: syn. JAMMI]",shackle-auto
OP,5182,jāi,be born,ਜਾਇ,,"verb intr; Shackle PDF p. 156 (printed p. 121); etym. [5204 jāyate, pp. 5182 jāta-: syn. JAMMI]",shackle-auto
OP,,jāi,place,ਜਾਇ,,f; Shackle PDF p. 156 (printed p. 121); etym. [Pers. jāy],shackle-auto
OP,,jāsu,whom,ਜਾਸੁ,,pron; Shackle PDF p. 156 (printed p. 121); etym. [see Jo],shackle-auto
OP,,jāhi,whom,ਜਾਹਿ,,pron; Shackle PDF p. 156 (printed p. 121); etym. [see 310]; auto-review: unverified_cdial_candidate,shackle-auto
OP,,jārhhi,,ਜਾਹਿ,,Shackle PDF p. 156 (printed p. 121),shackle-auto
OP,,jāgāi,"wake up, arọuse; raise (wick), make bright",ਜਾਗਾਇ,,verb tr; Shackle PDF p. 156 (printed p. 121); etym. [v.c. <JĀGI: =JAGĀI],shackle-auto
OP,,jāgāti,Muslim alms-tax,ਜਾਗਾਤਿ,,f; Shackle PDF p. 156 (printed p. 121); etym. [Ar. zakwāt],shackle-auto
OP,5175,jāgi,"be awake, wake, wake up; be alert, watchful",ਜਾਗਿ,,verb intr; Shackle PDF p. 156 (printed p. 121); etym. [5175 ~ jāgrati],shackle-auto
OP,,jārhgoṭi,,ਜਾਂਗੋਟੀ,,f; Shackle PDF p. 156 (printed p. 121); etym. [=JAMGOTA]; auto-review: missing_gloss,shackle-auto
OP,,jācaku,,ਜਾਚ੍ਕੁ,,m; Shackle PDF p. 156 (printed p. 121); etym. [=JācIKķU]; auto-review: missing_gloss,shackle-auto
OP,10449,"jāci, or jārhci","beg, ask for,desire; try, test, examine",ਜਾਚਿ,,verb tr; Shackle PDF p. 156 (printed p. 121); etym. [10449 yācyate],shackle-auto
OP,,jāciku,beggar,ਜਾਚਰ,,m; Shackle PDF p. 156 (printed p. 121); etym. [Sk. yācaka-: =JĀCAKU],shackle-auto
OP,5197,jāñī,member of bridegroom,ਜਾਵੀ,,m; Shackle PDF p. 156 (printed p. 121); etym. [5197 jānya-] '],shackle-auto
OP,5180,jāḍā,"cold, cold season",ਜਾਡਾ,,m; Shackle PDF p. 156 (printed p. 121); etym. [5180 jādya-],shackle-auto
OP,,jāṇāi,cause to be known,ਜਾਣਾਇ,,verb tr; Shackle PDF p. 156 (printed p. 121); etym. [v.c. <JANI],shackle-auto
OP,5193,jāṇi,"know; understand, realize; consider, believe, deem, think",ਜਾਣਿ,,verb tr; Shackle PDF p. 156 (printed p. 121); etym. [5193 jānāti: =JANI],shackle-auto
OP,,jām,,ਜਾਣ,,adj; Shackle PDF p. 156 (printed p. 121); auto-review: missing_gloss,shackle-auto
OP,,jātā,"known, knew",ਜਾਤਾ,,pp; Shackle PDF p. 157 (printed p. 122); etym. [anal. -tt-],shackle-auto
OP,,jāti,"caste, high caste; sort, kind; product; creation",ਜਾਤਿ,,f; Shackle PDF p. 157 (printed p. 122); etym. [Sk. jāti-],shackle-auto
OP,,jādamu,"Yādava, the clan into which Krsna was born",ਜਾਦਮੁ,,m; Shackle PDF p. 157 (printed p. 122),shackle-auto
OP,,jārdā,,ਜਾਂਦਾ,,Shackle PDF p. 157 (printed p. 122),shackle-auto
OP,,jāni,"know, etc.",ਜਾਨਿ,,"verb tr; Shackle PDF p. 157 (printed p. 122); etym. [=JANI, q.v.]",shackle-auto
OP,,jāni,beloved; the soul; living being,ਜਾਨੀ,,m; Shackle PDF p. 157 (printed p. 122); etym. [Pers.],shackle-auto
OP,,jānu,knowledge,ਜਾਨ,,m; Shackle PDF p. 157 (printed p. 122); etym. [=JANUt],shackle-auto
OP,5283,jāpi,"be known, become known, appear",ਜਾਪਿ,,verb intr; Shackle PDF p. 157 (printed p. 122); etym. [5283 jñāpyate (j- <5193 jānāti)],shackle-auto
OP,5193,jāpi,"be known, become known, appear",ਜਾਪਿ,,verb intr; Shackle PDF p. 157 (printed p. 122); etym. [5283 jñāpyate (j- <5193 jānāti)],shackle-auto
OP,5163,jāpi,"murmur, recite murmured prayer",ਜਾਪਿ,,verb tr; Shackle PDF p. 157 (printed p. 122); etym. [5163 jalpati: = JAMPI; syn. JAPI],shackle-auto
OP,5162,jāpu,murmured prayer,ਜਾਪ,,m; Shackle PDF p. 157 (printed p. 122); etym. [5162 jalpa-: syn. sapu],shackle-auto
OP,,jāhmaṇu,birth,ਜਮਿਣੁ,,m; Shackle PDF p. 157 (printed p. 122); etym. [=JAMMANU],shackle-auto
OP,,jāmā,garment,ਜਾਮਾ,,m; Shackle PDF p. 157 (printed p. 122); etym. [Pers. jāma],shackle-auto
OP,10474,jāmi,so long as,ਜਾਮਿ,,adv; Shackle PDF p. 157 (printed p. 122); etym. [10474 yāvat: syn. JĀVADA; cf. TĀMI'],shackle-auto
OP,5314,jāri,"burn, destroy",ਜਾਰਿ,,verb tr; Shackle PDF p. 157 (printed p. 122); etym. [5314 jvālayati (perh. also 5209 jārayati). =3AL1*],shackle-auto
OP,5209,jāri,"burn, destroy",ਜਾਰਿ,,verb tr; Shackle PDF p. 157 (printed p. 122); etym. [5314 jvālayati (perh. also 5209 jārayati). =3AL1*],shackle-auto
OP,5212,jārī,"adultery, fornication",ਜਾਰੀ,,f; Shackle PDF p. 157 (printed p. 122); etym. [5212 jāriya-],shackle-auto
OP,5206,jāru,"adulterer, fornication",ਜਾਰੂ,,m; Shackle PDF p. 157 (printed p. 122); etym. [5206 jāra-],shackle-auto
OP,5213,jālā,"dirt, scum",ਜਾਲਾ,,f; Shackle PDF p. 157 (printed p. 122); etym. [5213 jāla-; vs. P.],shackle-auto
OP,,jālāi,burn,ਜਾਲਾਇ,,verb tr; Shackle PDF p. 157 (printed p. 122); etym. [=JALĀI],shackle-auto
OP,5314,jāli,"burn, destroy; light (lamp]y",ਜਗੰਲਿ,,verb tr; Shackle PDF p. 157 (printed p. 122); etym. [5314 jvālayati. =JAR1],shackle-auto
OP,10430,jāli,"endure, suffer patiently",ਜਾਲਿ,,"Shackle PDF p. 157 (printed p. 122); etym. [10430 *yal-] JAIU Ua , -0j BL ICL SAIC UOL CAWNINS UH OS, HSH, G-J. PYG. ‘involvement’ in amara ajoni jāti na jālā BITI"". 30. (5213 jāla-]",shackle-auto
OP,5213,jāli,"endure, suffer patiently",ਜਾਲਿ,,"Shackle PDF p. 157 (printed p. 122); etym. [10430 *yal-] JAIU Ua , -0j BL ICL SAIC UOL CAWNINS UH OS, HSH, G-J. PYG. ‘involvement’ in amara ajoni jāti na jālā BITI"". 30. (5213 jāla-]",shackle-auto
OP,,jāvada,so long as,ਜਾਵਦ,,conj; Shackle PDF p. 158 (printed p. 123); etym. [for Sk. yāāvat: syn. JĀMI],shackle-auto
OP,,jāvala,"scum (on water], in padamani jāvala jala Mr4.",ਜਾਵਲ,,f; Shackle PDF p. 158 (printed p. 123); etym. [by-form of JALA '?],shackle-auto
OP,,"jāvai, etc",,ਜਾਵੈ,,Shackle PDF p. 158 (printed p. 123),shackle-auto
OP,,ji,"who, which",ਜਿ,,pron; Shackle PDF p. 158 (printed p. 123); etym. [=30]; auto-review: unverified_cdial_candidate,shackle-auto
OP,,jiurh,"as, just as, however",ਜਿਉ,,adv; Shackle PDF p. 158 (printed p. 123),shackle-auto
OP,,jisu,"whom, which, to whom, etc.",ਜਿਸੁ,,pron; Shackle PDF p. 158 (printed p. 123); etym. [see Jo],shackle-auto
OP,,jiha,which,ਜਿਹ,,pron; Shackle PDF p. 158 (printed p. 123),shackle-auto
