Vasavi,,paɾ,water,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 46, list DHA]",,,watters2013northerndhule:item:046:site:DHA,,,,dialect:Vasavi:sil-dhule-2013-vasavi-dhanoura:Dhanoura
Vasavi,,paɾ,water,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 46, list DIG]",,,watters2013northerndhule:item:046:site:DIG,,,,dialect:Vasavi:sil-dhule-2013-vasavi-digiamba:Digiamba
Vasavi,,paɾ,water,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 46, list AMO]",,,watters2013northerndhule:item:046:site:AMO,,,,dialect:Vasavi:sil-dhule-2013-vasavi-amoda:Amoda
Noiri,,paɾ,water,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 46, list MUN]",,,watters2013northerndhule:item:046:site:MUN,,,,dialect:Noiri:sil-dhule-2013-noiri-mundalwad:Mundalwad
Noiri,,paɾ,water,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 46, list AST]",,,watters2013northerndhule:item:046:site:AST,,,,dialect:Noiri:sil-dhule-2013-noiri-astamba:Astamba
PauriBareli,,paɳi,water,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 46, list MAN]",,,watters2013northerndhule:item:046:site:MAN,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-mandvi:Mandvi
PauriBareli,,paɳi,water,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 46, list BHU]",,,watters2013northerndhule:item:046:site:BHU,,,,dialect:PauriBareli:sil-dhule-2013-pauri-bhusha:Bhusha
RathwiBareli,,paɳi,water,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 46, list AML]",,,watters2013northerndhule:item:046:site:AML,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-amalwadi:Amalwadi
RathwiBareli,,paɳi,water,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 46, list SEG]",,,watters2013northerndhule:item:046:site:SEG,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-segwi:Segwi
RathwiBareli,,paɳi,water,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 46, list KAN]",,,watters2013northerndhule:item:046:site:KAN,,,,dialect:RathwiBareli:sil-dhule-2013-rathwi-kangai:Kangai
PauriBareli,,paɳi,water,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 46, list SHA]",,,watters2013northerndhule:item:046:site:SHA,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-shahana:Shahana
Vasavi,,khaɖi,river,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 47, list KEL]",,,watters2013northerndhule:item:047:site:KEL,,,,dialect:Vasavi:sil-dhule-2013-vasavi-kelpada:Kelpada
Vasavi,,khaɖi,river,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 47, list DHA]",,,watters2013northerndhule:item:047:site:DHA,,,,dialect:Vasavi:sil-dhule-2013-vasavi-dhanoura:Dhanoura
Vasavi,,khaɖi,river,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 47, list DIG]",,,watters2013northerndhule:item:047:site:DIG,,,,dialect:Vasavi:sil-dhule-2013-vasavi-digiamba:Digiamba
Vasavi,,ɳʌi,river,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 47, list AMO]",,,watters2013northerndhule:item:047:site:AMO,,,,dialect:Vasavi:sil-dhule-2013-vasavi-amoda:Amoda
Noiri,,khaɖi,river,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 47, list MUN]",,,watters2013northerndhule:item:047:site:MUN,,,,dialect:Noiri:sil-dhule-2013-noiri-mundalwad:Mundalwad
Noiri,,khaɖ,river,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 47, list AST]",,,watters2013northerndhule:item:047:site:AST,,,,dialect:Noiri:sil-dhule-2013-noiri-astamba:Astamba
PauriBareli,,noŋɖi,river,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 47, list MAN]",,,watters2013northerndhule:item:047:site:MAN,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-mandvi:Mandvi
PauriBareli,,nõŋɖi,river,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 47, list BHU]",,,watters2013northerndhule:item:047:site:BHU,,,,dialect:PauriBareli:sil-dhule-2013-pauri-bhusha:Bhusha
RathwiBareli,,noŋɖi,river,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 47, list AML]",,,watters2013northerndhule:item:047:site:AML,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-amalwadi:Amalwadi
RathwiBareli,,nʌŋɖ,river,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 47, list SEG]",,,watters2013northerndhule:item:047:site:SEG,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-segwi:Segwi
RathwiBareli,,noŋɖ,river,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 47, list KAN]",,,watters2013northerndhule:item:047:site:KAN,,,,dialect:RathwiBareli:sil-dhule-2013-rathwi-kangai:Kangai
PauriBareli,,khudʌru,river,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 47, list SHA]",,,watters2013northerndhule:item:047:site:SHA,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-shahana:Shahana
Vasavi,,baɖʌlõ,cloud,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 48, list KEL]",,,watters2013northerndhule:item:048:site:KEL,,,,dialect:Vasavi:sil-dhule-2013-vasavi-kelpada:Kelpada
Vasavi,,baɖʌlo,cloud,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 48, list DHA]",,,watters2013northerndhule:item:048:site:DHA,,,,dialect:Vasavi:sil-dhule-2013-vasavi-dhanoura:Dhanoura
Vasavi,,baɖʌlo,cloud,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 48, list DIG]",,,watters2013northerndhule:item:048:site:DIG,,,,dialect:Vasavi:sil-dhule-2013-vasavi-digiamba:Digiamba
Vasavi,,waɖijõ,cloud,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 48, list AMO]",,,watters2013northerndhule:item:048:site:AMO,,,,dialect:Vasavi:sil-dhule-2013-vasavi-amoda:Amoda
Noiri,,waɖʌlo,cloud,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 48, list MUN]",,,watters2013northerndhule:item:048:site:MUN,,,,dialect:Noiri:sil-dhule-2013-noiri-mundalwad:Mundalwad
Noiri,,waɖʌlo,cloud,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 48, list AST]",,,watters2013northerndhule:item:048:site:AST,,,,dialect:Noiri:sil-dhule-2013-noiri-astamba:Astamba
PauriBareli,,waɖʌlo,cloud,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 48, list MAN]",,,watters2013northerndhule:item:048:site:MAN,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-mandvi:Mandvi
PauriBareli,,waɖʌlo,cloud,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 48, list BHU]",,,watters2013northerndhule:item:048:site:BHU,,,,dialect:PauriBareli:sil-dhule-2013-pauri-bhusha:Bhusha
RathwiBareli,,waɖʌwo,cloud,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 48, list AML]",,,watters2013northerndhule:item:048:site:AML,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-amalwadi:Amalwadi
RathwiBareli,,waɖʌlʌ,cloud,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 48, list SEG]",,,watters2013northerndhule:item:048:site:SEG,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-segwi:Segwi
RathwiBareli,,waɖʌwo,cloud,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 48, list KAN]",,,watters2013northerndhule:item:048:site:KAN,,,,dialect:RathwiBareli:sil-dhule-2013-rathwi-kangai:Kangai
PauriBareli,,waɖhwo,cloud,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 48, list SHA]",,,watters2013northerndhule:item:048:site:SHA,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-shahana:Shahana
Vasavi,,bidʒʌle,lightning,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 49, list KEL]",,,watters2013northerndhule:item:049:site:KEL,,,,dialect:Vasavi:sil-dhule-2013-vasavi-kelpada:Kelpada
Vasavi,,bidzʌle,lightning,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 49, list DHA]",,,watters2013northerndhule:item:049:site:DHA,,,,dialect:Vasavi:sil-dhule-2013-vasavi-dhanoura:Dhanoura
Vasavi,,bidz,lightning,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 49, list DIG]",,,watters2013northerndhule:item:049:site:DIG,,,,dialect:Vasavi:sil-dhule-2013-vasavi-digiamba:Digiamba
Vasavi,,bidʒ,lightning,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 49, list AMO]",,,watters2013northerndhule:item:049:site:AMO,,,,dialect:Vasavi:sil-dhule-2013-vasavi-amoda:Amoda
Noiri,,widz,lightning,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 49, list MUN]",,,watters2013northerndhule:item:049:site:MUN,,,,dialect:Noiri:sil-dhule-2013-noiri-mundalwad:Mundalwad
Noiri,,widz,lightning,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 49, list AST]",,,watters2013northerndhule:item:049:site:AST,,,,dialect:Noiri:sil-dhule-2013-noiri-astamba:Astamba
PauriBareli,,bidz,lightning,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 49, list MAN]",,,watters2013northerndhule:item:049:site:MAN,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-mandvi:Mandvi
PauriBareli,,bidz,lightning,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 49, list BHU]",,,watters2013northerndhule:item:049:site:BHU,,,,dialect:PauriBareli:sil-dhule-2013-pauri-bhusha:Bhusha
RathwiBareli,,bidʒʌwe,lightning,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 49, list AML]",,,watters2013northerndhule:item:049:site:AML,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-amalwadi:Amalwadi
RathwiBareli,,bidzʌli,lightning,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 49, list SEG]",,,watters2013northerndhule:item:049:site:SEG,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-segwi:Segwi
RathwiBareli,,bidzʌli,lightning,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 49, list KAN]",,,watters2013northerndhule:item:049:site:KAN,,,,dialect:RathwiBareli:sil-dhule-2013-rathwi-kangai:Kangai
PauriBareli,,bidʒ,lightning,,,,"watters2013northerndhule[Appendix C, printed p. 92, item 49, list SHA]",,,watters2013northerndhule:item:049:site:SHA,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-shahana:Shahana
Vasavi,,baŋʌ,rainbow,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 50, list KEL]",,,watters2013northerndhule:item:050:site:KEL,,,,dialect:Vasavi:sil-dhule-2013-vasavi-kelpada:Kelpada
Vasavi,,baŋɖ,rainbow,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 50, list DHA]",,,watters2013northerndhule:item:050:site:DHA,,,,dialect:Vasavi:sil-dhule-2013-vasavi-dhanoura:Dhanoura
Vasavi,,baŋ,rainbow,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 50, list DIG]",,,watters2013northerndhule:item:050:site:DIG,,,,dialect:Vasavi:sil-dhule-2013-vasavi-digiamba:Digiamba
Vasavi,,baŋɖ,rainbow,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 50, list AMO]",,,watters2013northerndhule:item:050:site:AMO,,,,dialect:Vasavi:sil-dhule-2013-vasavi-amoda:Amoda
Noiri,,ban,rainbow,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 50, list MUN]",,,watters2013northerndhule:item:050:site:MUN,,,,dialect:Noiri:sil-dhule-2013-noiri-mundalwad:Mundalwad
Noiri,,baŋ,rainbow,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 50, list AST]",,,watters2013northerndhule:item:050:site:AST,,,,dialect:Noiri:sil-dhule-2013-noiri-astamba:Astamba
PauriBareli,,baŋ,rainbow,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 50, list MAN]",,,watters2013northerndhule:item:050:site:MAN,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-mandvi:Mandvi
PauriBareli,,baŋɖ,rainbow,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 50, list BHU]",,,watters2013northerndhule:item:050:site:BHU,,,,dialect:PauriBareli:sil-dhule-2013-pauri-bhusha:Bhusha
RathwiBareli,,baŋ,rainbow,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 50, list AML]",,,watters2013northerndhule:item:050:site:AML,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-amalwadi:Amalwadi
RathwiBareli,,baŋ,rainbow,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 50, list SEG]",,,watters2013northerndhule:item:050:site:SEG,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-segwi:Segwi
RathwiBareli,,baŋɖ,rainbow,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 50, list KAN]",,,watters2013northerndhule:item:050:site:KAN,,,,dialect:RathwiBareli:sil-dhule-2013-rathwi-kangai:Kangai
PauriBareli,,baŋ,rainbow,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 50, list SHA]",,,watters2013northerndhule:item:050:site:SHA,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-shahana:Shahana
Vasavi,,waro,wind,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 51, list KEL]",,,watters2013northerndhule:item:051:site:KEL,,,,dialect:Vasavi:sil-dhule-2013-vasavi-kelpada:Kelpada
Vasavi,,wargõ,wind,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 51, list DHA]",,,watters2013northerndhule:item:051:site:DHA,,,,dialect:Vasavi:sil-dhule-2013-vasavi-dhanoura:Dhanoura
Vasavi,,warɣõ,wind,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 51, list DIG]",,,watters2013northerndhule:item:051:site:DIG,,,,dialect:Vasavi:sil-dhule-2013-vasavi-digiamba:Digiamba
Vasavi,,wargõ,wind,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 51, list AMO]",,,watters2013northerndhule:item:051:site:AMO,,,,dialect:Vasavi:sil-dhule-2013-vasavi-amoda:Amoda
Noiri,,waru,wind,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 51, list MUN]",,,watters2013northerndhule:item:051:site:MUN,,,,dialect:Noiri:sil-dhule-2013-noiri-mundalwad:Mundalwad
Noiri,,waro,wind,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 51, list AST]",,,watters2013northerndhule:item:051:site:AST,,,,dialect:Noiri:sil-dhule-2013-noiri-astamba:Astamba
PauriBareli,,wahaɭu,wind,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 51, list MAN]",,,watters2013northerndhule:item:051:site:MAN,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-mandvi:Mandvi
PauriBareli,,wahaɭu,wind,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 51, list BHU]",,,watters2013northerndhule:item:051:site:BHU,,,,dialect:PauriBareli:sil-dhule-2013-pauri-bhusha:Bhusha
RathwiBareli,,wahawu,wind,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 51, list AML]",,,watters2013northerndhule:item:051:site:AML,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-amalwadi:Amalwadi
RathwiBareli,,wahʌɭʌ,wind,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 51, list SEG]",,,watters2013northerndhule:item:051:site:SEG,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-segwi:Segwi
RathwiBareli,,wahaɭu,wind,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 51, list KAN]",,,watters2013northerndhule:item:051:site:KAN,,,,dialect:RathwiBareli:sil-dhule-2013-rathwi-kangai:Kangai
PauriBareli,,wahʌwʱu,wind,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 51, list SHA]",,,watters2013northerndhule:item:051:site:SHA,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-shahana:Shahana
Vasavi,,ɖogoro,stone,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 52, list KEL]",,,watters2013northerndhule:item:052:site:KEL,,,,dialect:Vasavi:sil-dhule-2013-vasavi-kelpada:Kelpada
Vasavi,,ɖogoɖo,stone,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 52, list DHA]",,,watters2013northerndhule:item:052:site:DHA,,,,dialect:Vasavi:sil-dhule-2013-vasavi-dhanoura:Dhanoura
Vasavi,,ɖogʌɖo,stone,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 52, list DIG]",,,watters2013northerndhule:item:052:site:DIG,,,,dialect:Vasavi:sil-dhule-2013-vasavi-digiamba:Digiamba
Vasavi,,ɖʌgʌɖõ,stone,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 52, list AMO]",,,watters2013northerndhule:item:052:site:AMO,,,,dialect:Vasavi:sil-dhule-2013-vasavi-amoda:Amoda
Noiri,,ɖoŋ,stone,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 52, list MUN]",,,watters2013northerndhule:item:052:site:MUN,,,,dialect:Noiri:sil-dhule-2013-noiri-mundalwad:Mundalwad
Noiri,,ɖoŋ,stone,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 52, list AST]",,,watters2013northerndhule:item:052:site:AST,,,,dialect:Noiri:sil-dhule-2013-noiri-astamba:Astamba
PauriBareli,,ɖʌgʌɖu,stone,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 52, list MAN]",,,watters2013northerndhule:item:052:site:MAN,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-mandvi:Mandvi
PauriBareli,,ɖoguɖu,stone,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 52, list BHU]",,,watters2013northerndhule:item:052:site:BHU,,,,dialect:PauriBareli:sil-dhule-2013-pauri-bhusha:Bhusha
RathwiBareli,,ɖogʌɖu,stone,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 52, list AML]",,,watters2013northerndhule:item:052:site:AML,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-amalwadi:Amalwadi
RathwiBareli,,ɖoguɖu,stone,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 52, list SEG]",,,watters2013northerndhule:item:052:site:SEG,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-segwi:Segwi
RathwiBareli,,ɖogʌɖu,stone,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 52, list KAN]",,,watters2013northerndhule:item:052:site:KAN,,,,dialect:RathwiBareli:sil-dhule-2013-rathwi-kangai:Kangai
PauriBareli,,ɖoguɖu,stone,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 52, list SHA]",,,watters2013northerndhule:item:052:site:SHA,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-shahana:Shahana
Vasavi,,waʈ,path,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 53, list KEL]",,,watters2013northerndhule:item:053:site:KEL,,,,dialect:Vasavi:sil-dhule-2013-vasavi-kelpada:Kelpada
Vasavi,,waʈ,path,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 53, list DHA]",,,watters2013northerndhule:item:053:site:DHA,,,,dialect:Vasavi:sil-dhule-2013-vasavi-dhanoura:Dhanoura
Vasavi,,waʈ,path,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 53, list DIG]",,,watters2013northerndhule:item:053:site:DIG,,,,dialect:Vasavi:sil-dhule-2013-vasavi-digiamba:Digiamba
Vasavi,,pag-waʈ,path,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 53, list AMO]",,,watters2013northerndhule:item:053:site:AMO,,,,dialect:Vasavi:sil-dhule-2013-vasavi-amoda:Amoda
Noiri,,"waʈ, pag-waʈ",path,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 53, list MUN]",,,watters2013northerndhule:item:053:site:MUN,,,,dialect:Noiri:sil-dhule-2013-noiri-mundalwad:Mundalwad
Noiri,,"waʈ, pag-waʈ",path,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 53, list AST]",,,watters2013northerndhule:item:053:site:AST,,,,dialect:Noiri:sil-dhule-2013-noiri-astamba:Astamba
PauriBareli,,pai-waʈ,path,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 53, list MAN]",,,watters2013northerndhule:item:053:site:MAN,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-mandvi:Mandvi
PauriBareli,,"waʈ, pai-waʈ",path,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 53, list BHU]",,,watters2013northerndhule:item:053:site:BHU,,,,dialect:PauriBareli:sil-dhule-2013-pauri-bhusha:Bhusha
RathwiBareli,,pai-waʈ,path,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 53, list AML]",,,watters2013northerndhule:item:053:site:AML,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-amalwadi:Amalwadi
RathwiBareli,,"waʈ, pai-waʈ",path,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 53, list SEG]",,,watters2013northerndhule:item:053:site:SEG,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-segwi:Segwi
RathwiBareli,,pai-waʈ,path,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 53, list KAN]",,,watters2013northerndhule:item:053:site:KAN,,,,dialect:RathwiBareli:sil-dhule-2013-rathwi-kangai:Kangai
PauriBareli,,pai-waʈ,path,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 53, list SHA]",,,watters2013northerndhule:item:053:site:SHA,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-shahana:Shahana
Vasavi,,reʈõ,sand,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 54, list KEL]",,,watters2013northerndhule:item:054:site:KEL,,,,dialect:Vasavi:sil-dhule-2013-vasavi-kelpada:Kelpada
Vasavi,,reʈõ,sand,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 54, list DHA]",,,watters2013northerndhule:item:054:site:DHA,,,,dialect:Vasavi:sil-dhule-2013-vasavi-dhanoura:Dhanoura
Vasavi,,reʈõ,sand,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 54, list DIG]",,,watters2013northerndhule:item:054:site:DIG,,,,dialect:Vasavi:sil-dhule-2013-vasavi-digiamba:Digiamba
Vasavi,,reŋʈõ,sand,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 54, list AMO]",,,watters2013northerndhule:item:054:site:AMO,,,,dialect:Vasavi:sil-dhule-2013-vasavi-amoda:Amoda
Noiri,,reʈo,sand,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 54, list MUN]",,,watters2013northerndhule:item:054:site:MUN,,,,dialect:Noiri:sil-dhule-2013-noiri-mundalwad:Mundalwad
Noiri,,reʈo,sand,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 54, list AST]",,,watters2013northerndhule:item:054:site:AST,,,,dialect:Noiri:sil-dhule-2013-noiri-astamba:Astamba
PauriBareli,,weɭʈi,sand,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 54, list MAN]",,,watters2013northerndhule:item:054:site:MAN,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-mandvi:Mandvi
PauriBareli,,reʈo,sand,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 54, list BHU]",,,watters2013northerndhule:item:054:site:BHU,,,,dialect:PauriBareli:sil-dhule-2013-pauri-bhusha:Bhusha
RathwiBareli,,reʈo,sand,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 54, list AML]",,,watters2013northerndhule:item:054:site:AML,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-amalwadi:Amalwadi
RathwiBareli,,reɭʈʌ,sand,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 54, list SEG]",,,watters2013northerndhule:item:054:site:SEG,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-segwi:Segwi
RathwiBareli,,reʈo,sand,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 54, list KAN]",,,watters2013northerndhule:item:054:site:KAN,,,,dialect:RathwiBareli:sil-dhule-2013-rathwi-kangai:Kangai
PauriBareli,,reoʈi,sand,,,,"watters2013northerndhule[Appendix C, printed p. 93, item 54, list SHA]",,,watters2013northerndhule:item:054:site:SHA,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-shahana:Shahana
Vasavi,,ag,fire,,,,"watters2013northerndhule[Appendix C, printed p. 94, item 55, list KEL]",,,watters2013northerndhule:item:055:site:KEL,,,,dialect:Vasavi:sil-dhule-2013-vasavi-kelpada:Kelpada
Vasavi,,ag,fire,,,,"watters2013northerndhule[Appendix C, printed p. 94, item 55, list DHA]",,,watters2013northerndhule:item:055:site:DHA,,,,dialect:Vasavi:sil-dhule-2013-vasavi-dhanoura:Dhanoura
Vasavi,,ag,fire,,,,"watters2013northerndhule[Appendix C, printed p. 94, item 55, list DIG]",,,watters2013northerndhule:item:055:site:DIG,,,,dialect:Vasavi:sil-dhule-2013-vasavi-digiamba:Digiamba
Vasavi,,ag,fire,,,,"watters2013northerndhule[Appendix C, printed p. 94, item 55, list AMO]",,,watters2013northerndhule:item:055:site:AMO,,,,dialect:Vasavi:sil-dhule-2013-vasavi-amoda:Amoda
Noiri,,ag,fire,,,,"watters2013northerndhule[Appendix C, printed p. 94, item 55, list MUN]",,,watters2013northerndhule:item:055:site:MUN,,,,dialect:Noiri:sil-dhule-2013-noiri-mundalwad:Mundalwad
Noiri,,ag,fire,,,,"watters2013northerndhule[Appendix C, printed p. 94, item 55, list AST]",,,watters2013northerndhule:item:055:site:AST,,,,dialect:Noiri:sil-dhule-2013-noiri-astamba:Astamba
PauriBareli,,atʱi,fire,,,,"watters2013northerndhule[Appendix C, printed p. 94, item 55, list MAN]",,,watters2013northerndhule:item:055:site:MAN,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-mandvi:Mandvi
PauriBareli,,aktʱi,fire,,,,"watters2013northerndhule[Appendix C, printed p. 94, item 55, list BHU]",,,watters2013northerndhule:item:055:site:BHU,,,,dialect:PauriBareli:sil-dhule-2013-pauri-bhusha:Bhusha
RathwiBareli,,aktʱo,fire,,,,"watters2013northerndhule[Appendix C, printed p. 94, item 55, list AML]",,,watters2013northerndhule:item:055:site:AML,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-amalwadi:Amalwadi
RathwiBareli,,aktʱi,fire,,,,"watters2013northerndhule[Appendix C, printed p. 94, item 55, list SEG]",,,watters2013northerndhule:item:055:site:SEG,,,,dialect:RathwiBareli:sil-bareli-2018-rathwi-pauri-segwi:Segwi
RathwiBareli,,agtʱʌ,fire,,,,"watters2013northerndhule[Appendix C, printed p. 94, item 55, list KAN]",,,watters2013northerndhule:item:055:site:KAN,,,,dialect:RathwiBareli:sil-dhule-2013-rathwi-kangai:Kangai
PauriBareli,,agtʱo,fire,,,,"watters2013northerndhule[Appendix C, printed p. 94, item 55, list SHA]",,,watters2013northerndhule:item:055:site:SHA,,,,dialect:PauriBareli:sil-bareli-2018-bareli-pauri-shahana:Shahana
Vasavi,,ʈuwaro,smoke,,,,"watters2013northerndhule[Appendix C, printed p. 94, item 56, list KEL]",,,watters2013northerndhule:item:056:site:KEL,,,,dialect:Vasavi:sil-dhule-2013-vasavi-kelpada:Kelpada
