Konda,d3622,naṇḍo,"fat, stout, bulky; many; a flock",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²48]",,DEN II (1972) records this reflex under new-entry label S²48; resolved to current DEDR d3622.,burrow-emeneau1972den2:p476:u022:f005,,,,source-addition
tiyya,d3653,nāram,lemon plant,,,source label: Tiyya; lexical item,"burrow-emeneau1972den2[p. 476, entry S²49]",,DEN II (1972) records this reflex under new-entry label S²49; resolved to current DEDR d3653.,burrow-emeneau1972den2:p476:u023:f002,,,,source-addition
Tamil,d3657,nāḷ,"youth, juvenility, freshness",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²50]",,DEN II (1972) records this reflex under new-entry label S²50; resolved to current DEDR d3657.,burrow-emeneau1972den2:p476:u024:f001,,,,source-addition
Kannada,d3657,naḷi,"softness, smoothness, tenderness, beauty, brightness",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²50]",,DEN II (1972) records this reflex under new-entry label S²50; resolved to current DEDR d3657.,burrow-emeneau1972den2:p476:u024:f002,,,,source-addition
Kannada,d3657,naḷanaḷake,"softness, smoothness, tenderness, beauty, brightness",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²50]",,DEN II (1972) records this reflex under new-entry label S²50; resolved to current DEDR d3657.,burrow-emeneau1972den2:p476:u024:f003,,,,source-addition
Tulu,d3782,nocci,"rice cooked with ghee, coconut, etc.",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²51]",,DEN II (1972) records this reflex under new-entry label S²51; resolved to current DEDR d3782.,burrow-emeneau1972den2:p476:u025:f001,,,,source-addition
Kannada,d3915,hadi,layer of stone or brick in the ground,,,source label: Kittel; lexical item,"burrow-emeneau1972den2[p. 476, entry S²53]",,DEN II (1972) records this reflex under new-entry label S²53; resolved to current DEDR d3915.,burrow-emeneau1972den2:p476:u027:f002,,,,source-addition
muria,d3923,panti,bowstring,,,source label: Mu.; lexical item,"burrow-emeneau1972den2[p. 476, entry S²54]",,DEN II (1972) records this reflex under new-entry label S²54; resolved to current DEDR d3923.,burrow-emeneau1972den2:p476:u028:f001,,,,source-addition
koya,d3923,pant,bowstring,,,source label: Ko.; lexical item,"burrow-emeneau1972den2[p. 476, entry S²54]",,DEN II (1972) records this reflex under new-entry label S²54; resolved to current DEDR d3923.,burrow-emeneau1972den2:p476:u028:f002,,,,source-addition
Konda,d3923,ponti,bowstring,,,source label: BB; lexical item,"burrow-emeneau1972den2[p. 476, entry S²54]",,DEN II (1972) records this reflex under new-entry label S²54; resolved to current DEDR d3923.,burrow-emeneau1972den2:p476:u028:f003,,,,source-addition
Pengo,d3923,paṇti,bowstring,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²54]",,DEN II (1972) records this reflex under new-entry label S²54; resolved to current DEDR d3923.,burrow-emeneau1972den2:p476:u028:f004,,,,source-addition
Manda,d3923,paṇte,bowstring,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²54]",,DEN II (1972) records this reflex under new-entry label S²54; resolved to current DEDR d3923.,burrow-emeneau1972den2:p476:u028:f005,,,,source-addition
Kannada,d3959,haraḷu,castor oil plant,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²55]",,DEN II (1972) records this reflex under new-entry label S²55; resolved to current DEDR d3959.,burrow-emeneau1972den2:p476:u029:f001,,,,source-addition
Kannada,d3959,haraḷeṇṇe,castor oil,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²55]",,DEN II (1972) records this reflex under new-entry label S²55; resolved to current DEDR d3959.,burrow-emeneau1972den2:p476:u029:f002,,,,source-addition
halakki,d3959,hallenne,castor oil,,,source label: Hal.; lexical item,"burrow-emeneau1972den2[p. 476, entry S²55]",,DEN II (1972) records this reflex under new-entry label S²55; resolved to current DEDR d3959.,burrow-emeneau1972den2:p476:u029:f003,,,,source-addition
Tulu,d3959,pareldeṇṇè,castor oil,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²55]",,DEN II (1972) records this reflex under new-entry label S²55; resolved to current DEDR d3959.,burrow-emeneau1972den2:p476:u029:f004,,,,source-addition
Kota,d4001,paṭpaṭṇ,(tears are shed) in abundance,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²56]",,DEN II (1972) records this reflex under new-entry label S²56; resolved to current DEDR d4001.,burrow-emeneau1972den2:p476:u030:f001,,,,source-addition
Pengo,d4257,puṭki,kind of rat,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²60]",,DEN II (1972) records this reflex under new-entry label S²60; resolved to current DEDR d4257.,burrow-emeneau1972den2:p476:u034:f001,,,,source-addition
Manda,d4257,ṭepra puṭki,kind of rat,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²60]",,DEN II (1972) records this reflex under new-entry label S²60; resolved to current DEDR d4257.,burrow-emeneau1972den2:p476:u034:f002,,,,source-addition
salur,d4289,burki,small kind of basket,,,source label: S.2; lexical item,"burrow-emeneau1972den2[p. 476, entry S²61]",,DEN II (1972) records this reflex under new-entry label S²61; resolved to current DEDR d4289.,burrow-emeneau1972den2:p476:u035:f002,,,,source-addition
Tamil,d4321,puṇai,"raft, float, ship",,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²63]",,DEN II (1972) records this reflex under new-entry label S²63; resolved to current DEDR d4321.,burrow-emeneau1972den2:p476:u037:f001,,,,source-addition
Tulu,d4321,pulāvuni,to float,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²63]",,DEN II (1972) records this reflex under new-entry label S²63; resolved to current DEDR d4321.,burrow-emeneau1972den2:p476:u037:f002,,,,source-addition
Tulu,d4321,pulapāvuni,to cause to float,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²63]",,DEN II (1972) records this reflex under new-entry label S²63; resolved to current DEDR d4321.,burrow-emeneau1972den2:p476:u037:f003,,,,source-addition
Tulu,d4321,pulampuni,to set afloat,,,lexical item,"burrow-emeneau1972den2[p. 476, entry S²63]",,DEN II (1972) records this reflex under new-entry label S²63; resolved to current DEDR d4321.,burrow-emeneau1972den2:p476:u037:f004,,,,source-addition
mudu,d4321,boḷa,to float,,,"source label: Mudu dial., LSB 12.8; lexical item","burrow-emeneau1972den2[p. 476, entry S²63]",,DEN II (1972) records this reflex under new-entry label S²63; resolved to current DEDR d4321.,burrow-emeneau1972den2:p476:u037:f005,,,,source-addition
Kodagu,d4375,pu·ḷï,mist on mountains,,,,"burrow-emeneau1972den2[p. 477, entry S²65]",,DEN II (1972) records this reflex under new-entry label S²65; resolved to current DEDR d4375.,burrow-emeneau1972den2:p477:u001:f003,,,,source-addition
Konda,d4610,rēs- (-t-),stir and mix,,,,"burrow-emeneau1972den2[p. 477, entry S²67]",,DEN II (1972) records this reflex under new-entry label S²67; resolved to current DEDR d4610.,burrow-emeneau1972den2:p477:u003:f001,,,,source-addition
Kuwi,d4610,pressali (prest-),stir with a spoon,,,,"burrow-emeneau1972den2[p. 477, entry S²67]",,DEN II (1972) records this reflex under new-entry label S²67; resolved to current DEDR d4610.,burrow-emeneau1972den2:p477:u003:f002,,,,source-addition
Kuwi,d4610,preh- (prest-),stir with a spoon,,,,"burrow-emeneau1972den2[p. 477, entry S²67]",,DEN II (1972) records this reflex under new-entry label S²67; resolved to current DEDR d4610.,burrow-emeneau1972den2:p477:u003:f003,,,,source-addition
Tulu,d4794,maipu,palm-leaf broom,,,,"burrow-emeneau1972den2[p. 477, entry S²68]",,DEN II (1972) records this reflex under new-entry label S²68; resolved to current DEDR d4794.,burrow-emeneau1972den2:p477:u004:f002,,,,source-addition
Tamil,d4843,miñiṟu,"beetle, honey bee",,,,"burrow-emeneau1972den2[p. 477, entry S²69]",,DEN II (1972) records this reflex under new-entry label S²69; resolved to current DEDR d4843.,burrow-emeneau1972den2:p477:u005:f001,,,,source-addition
Telugu,d4904,musi musi navvu,a smile,,,,"burrow-emeneau1972den2[p. 477, entry S²70]",,DEN II (1972) records this reflex under new-entry label S²70; resolved to current DEDR d4904.,burrow-emeneau1972den2:p477:u006:f001,,,,source-addition
Parji,d4904,muck-,to smile,,,,"burrow-emeneau1972den2[p. 477, entry S²70]",,DEN II (1972) records this reflex under new-entry label S²70; resolved to current DEDR d4904.,burrow-emeneau1972den2:p477:u006:f002,,,,source-addition
Gondi,d4904,mus mus kowwānā,smile or half laugh,,,,"burrow-emeneau1972den2[p. 477, entry S²70]",,DEN II (1972) records this reflex under new-entry label S²70; resolved to current DEDR d4904.,burrow-emeneau1972den2:p477:u006:f003,,,,source-addition
Tamil,d4973,muracu,gums,,,,"burrow-emeneau1972den2[p. 477, entry S²71]",,DEN II (1972) records this reflex under new-entry label S²71; resolved to current DEDR d4973.,burrow-emeneau1972den2:p477:u007:f001,,,,source-addition
Tamil,d5156,yār̤,stringed musical instrument,,,,"burrow-emeneau1972den2[p. 477, entry S²72]",,DEN II (1972) records this reflex under new-entry label S²72; resolved to current DEDR d5156.,burrow-emeneau1972den2:p477:u008:f001,,,,source-addition
Tamil,d5156,"er̤u (-v-, -nt-)",emit sound,,,,"burrow-emeneau1972den2[p. 477, entry S²72]",,DEN II (1972) records this reflex under new-entry label S²72; resolved to current DEDR d5156.,burrow-emeneau1972den2:p477:u008:f002,,,,source-addition
Tamil,d5156,er̤āl,musical notes; voice,,,,"burrow-emeneau1972den2[p. 477, entry S²72]",,DEN II (1972) records this reflex under new-entry label S²72; resolved to current DEDR d5156.,burrow-emeneau1972den2:p477:u008:f003,,,,source-addition
Tamil,d5156,er̤uppu (er̤uppi-),call forth melody,,,,"burrow-emeneau1972den2[p. 477, entry S²72]",,DEN II (1972) records this reflex under new-entry label S²72; resolved to current DEDR d5156.,burrow-emeneau1972den2:p477:u008:f004,,,,source-addition
Tamil,d5156,er̤uvu (er̤uvi-),produce sound,,,,"burrow-emeneau1972den2[p. 477, entry S²72]",,DEN II (1972) records this reflex under new-entry label S²72; resolved to current DEDR d5156.,burrow-emeneau1972den2:p477:u008:f005,,,,source-addition
Tamil,d5156,"eṭu (-pp-, -tt-)",utter or sing,,,,"burrow-emeneau1972den2[p. 477, entry S²72]",,DEN II (1972) records this reflex under new-entry label S²72; resolved to current DEDR d5156.,burrow-emeneau1972den2:p477:u008:f006,,,,source-addition
Tamil,d5156,eṭuppu (eṭuppi-),produce sounds,,,,"burrow-emeneau1972den2[p. 477, entry S²72]",,DEN II (1972) records this reflex under new-entry label S²72; resolved to current DEDR d5156.,burrow-emeneau1972den2:p477:u008:f007,,,,source-addition
Kota,d5156,et- (eyt-),sing or play,,,,"burrow-emeneau1972den2[p. 477, entry S²72]",,DEN II (1972) records this reflex under new-entry label S²72; resolved to current DEDR d5156.,burrow-emeneau1972den2:p477:u008:f008,,,,source-addition
Konda,d5184,ṛo- (-t-),"fasten, attach, suspend",,,,"burrow-emeneau1972den2[p. 477, entry S²74]",,DEN II (1972) records this reflex under new-entry label S²74; resolved to current DEDR d5184.,burrow-emeneau1972den2:p477:u010:f001,,,,source-addition
Konda,d5184,ṛoser,bamboo drying frame,,,,"burrow-emeneau1972den2[p. 477, entry S²74]",,DEN II (1972) records this reflex under new-entry label S²74; resolved to current DEDR d5184.,burrow-emeneau1972den2:p477:u010:f002,,,,source-addition
Pengo,d5184,ṛo- (-t-),hang up,,,,"burrow-emeneau1972den2[p. 477, entry S²74]",,DEN II (1972) records this reflex under new-entry label S²74; resolved to current DEDR d5184.,burrow-emeneau1972den2:p477:u010:f003,,,,source-addition
Kolami,d5228,vaḍe,slices,,,,"burrow-emeneau1972den2[p. 477, entry S²75]",,DEN II (1972) records this reflex under new-entry label S²75; resolved to current DEDR d5228.,burrow-emeneau1972den2:p477:u011:f001,,,,source-addition
maria,d5228,vaḍgā,"half, portion",,,source label: L.,"burrow-emeneau1972den2[p. 477, entry S²75]",,DEN II (1972) records this reflex under new-entry label S²75; resolved to current DEDR d5228.,burrow-emeneau1972den2:p477:u011:f003,,,,source-addition
Tulu,d5422,biru,creeper,,,,"burrow-emeneau1972den2[p. 477, entry S²77]",,DEN II (1972) records this reflex under new-entry label S²77; resolved to current DEDR d5422.,burrow-emeneau1972den2:p477:u013:f003,,,,source-addition
