Toda,d1106,koj,"n. rice-porridge; barley. DEDR 1106, 1107, TGT 320",,,,"bhaskararao-toda2025[p. 63, entry 27]",,Bhaskararao and Kobayashi cite DEDR 1106,bhaskararao-toda2025:p63:e27,,,,inherited
Toda,d1107,koj,"n. rice-porridge; barley. DEDR 1106, 1107, TGT 320",,,,"bhaskararao-toda2025[p. 63, entry 27]",,Bhaskararao and Kobayashi cite DEDR 1107,bhaskararao-toda2025:p63:e27:link:2,,,,inherited
Toda,,koj-išky,n. roasted wheat + jaggery. PB 49,,,,"bhaskararao-toda2025[p. 63, entry 28]",,,bhaskararao-toda2025:p63:e28,,,,
Toda,,koj-iṭ,n. a dish made of flour of roasted wheat + jaggery + buttermilk. PB 48,,,,"bhaskararao-toda2025[p. 63, entry 29]",,,bhaskararao-toda2025:p63:e29,,,,
Toda,,koj-maḍ,n. stick with a cloth ball at one end used for stirring while roasting wheat. PB 49,,,,"bhaskararao-toda2025[p. 64, entry 1]",,,bhaskararao-toda2025:p64:e1,,,,
Toda,,kojxoːcnbïɫ̣,n. the thicket-path where they cook gruel. TGT 304,,,,"bhaskararao-toda2025[p. 64, entry 2]",,,bhaskararao-toda2025:p64:e2,,,,
Toda,,kolmal,prop. Kollimalai. Sak. 289,,,,"bhaskararao-toda2025[p. 64, entry 3]",,,bhaskararao-toda2025:p64:e3,,,,
Toda,d1372,koḷ-,"vt. to steal. DEDR 1372, TGT 125",,,,"bhaskararao-toda2025[p. 64, entry 4]",,Bhaskararao and Kobayashi cite DEDR 1372,bhaskararao-toda2025:p64:e4,,,,inherited
Toda,,koḷd-,"vt. to steal. DEDR 1372, TGT 125",,,,"bhaskararao-toda2025[p. 64, entry 4]",,Printed S2 or alternate stem of koḷ-,bhaskararao-toda2025:p64:e4:variant:1,bhaskararao-toda2025:p64:e4,,bhaskararao-toda2025:p64:e4,variant
Toda,,koḷ-,vt. to steal (cf. kar- (karθ-)); koḷ- is more serious than kan-. PB 49 2,,,,"bhaskararao-toda2025[p. 64, entry 5]",,,bhaskararao-toda2025:p64:e5,,,,
Toda,,koḷθ-,vt. to steal (cf. kar- (karθ-)); koḷ- is more serious than kan-. PB 49 2,,,,"bhaskararao-toda2025[p. 64, entry 5]",,Printed S2 or alternate stem of koḷ-,bhaskararao-toda2025:p64:e5:variant:1,bhaskararao-toda2025:p64:e5,,bhaskararao-toda2025:p64:e5,variant
Toda,,koḷd-,v. S of koḷ- ‘to steal’,,,,"bhaskararao-toda2025[p. 64, entry 6]",,,bhaskararao-toda2025:p64:e6,,,,
Toda,,koḷ foːl,"n. entrance in a kaṯuː (stone boundary of a house, poɫỵ foːs̱). PB 49",,,,"bhaskararao-toda2025[p. 64, entry 7]",,,bhaskararao-toda2025:p64:e7,,,,
Toda,,koḷḷɨ-pöḷḷɨ,"adv. whether bad or good, aθ koḷḷ-uː-s pöḷḷ-uː aṟy-ïni ‘He does not knowwhatisgoodorbad.’ PB 49",,,,"bhaskararao-toda2025[p. 64, entry 8]",,,bhaskararao-toda2025:p64:e8,,,,
Toda,,koḷ-noːy,n. thieving dog. PB 49,,,,"bhaskararao-toda2025[p. 64, entry 9]",,,bhaskararao-toda2025:p64:e9,,,,
Toda,,koḷ-nwïːṭ,vt. to peep. PB 49,,,,"bhaskararao-toda2025[p. 64, entry 10]",,,bhaskararao-toda2025:p64:e10,,,,
Toda,d1372,koḷṇ,"n. thief. DEDR 1372, PB 49 2",,,,"bhaskararao-toda2025[p. 64, entry 11]",,Bhaskararao and Kobayashi cite DEDR 1372,bhaskararao-toda2025:p64:e11,,,,inherited
Toda,,koḷθ-,v. S of koḷ- ‘to steal’,,,,"bhaskararao-toda2025[p. 64, entry 12]",,,bhaskararao-toda2025:p64:e12,,,,
Toda,,koḷ-xwaty,n. thieving cat. PB 49,,,,"bhaskararao-toda2025[p. 64, entry 13]",,,bhaskararao-toda2025:p64:e13,,,,
Toda,,koḷy,itj. exclamatory address in a mild scolding. PB 49,,,,"bhaskararao-toda2025[p. 64, entry 14]",,,bhaskararao-toda2025:p64:e14,,,,
Toda,d1372,koḷy,n. petty thief. DEDR 1372,,,,"bhaskararao-toda2025[p. 64, entry 15]",,Bhaskararao and Kobayashi cite DEDR 1372,bhaskararao-toda2025:p64:e15,,,,inherited
Toda,,koḷyxoṇ,n. a riddling song (in songs). Sak. 289,,,,"bhaskararao-toda2025[p. 64, entry 16]",,,bhaskararao-toda2025:p64:e16,,,,
Toda,d1373,koɫ̣,"a., n. without leaves (of tree in winter), half dry (antonym of parɫ ‘fully dry’), half green (when tree is being killed by stripping bark); half-dry wood (with some wetness in the wood). DEDR 1373, PB 49,50",,,,"bhaskararao-toda2025[p. 64, entry 17]",,Bhaskararao and Kobayashi cite DEDR 1373,bhaskararao-toda2025:p64:e17,,,,inherited
Toda,,koɫ̣,n. toddy. PB 50,,,,"bhaskararao-toda2025[p. 64, entry 18]",,,bhaskararao-toda2025:p64:e18,,,,
Toda,d1370,koɫag̣,"n. churnstick (= koɫem,̣ mod; word used at tiː dairy and at kog foɫy dairy of Toːṟoːṛ clan; ordinary word is mod, TGT 12). RSLST 12; DEDR 1370, TGT 25",,,,"bhaskararao-toda2025[p. 64, entry 19]",,Bhaskararao and Kobayashi cite DEDR 1370,bhaskararao-toda2025:p64:e19,,,,inherited
Toda,,koɫag̣ eːt,v. taking the churnstick (song-unit). Refers to priesthood at the kog fo ɫ ỵ. RSLST 12 2,,,,"bhaskararao-toda2025[p. 64, entry 20]",,,bhaskararao-toda2025:p64:e20,,,,
Toda,,koɫc-̣,v. S ofkoɫy-̣,,,,"bhaskararao-toda2025[p. 64, entry 21]",,,bhaskararao-toda2025:p64:e21,,,,
Toda,,koɫeg̣,"n. nameoftree. PB 50, 197",,,,"bhaskararao-toda2025[p. 64, entry 22]",,,bhaskararao-toda2025:p64:e22,,,,
Toda,d1370,koɫeṃ,"n. churnstick (= koɫag,̣ mod); (TS 92.16 pïn goɫeṃ ‘golden churnstick’, with reference to the tiː dairy). RSLST 12; DEDR 1370",,,,"bhaskararao-toda2025[p. 64, entry 23]",,Bhaskararao and Kobayashi cite DEDR 1370,bhaskararao-toda2025:p64:e23,,,,inherited
Toda,d1376,k o ɫṇ̣,"n. (1) threshing floor (obl. koɫt-̣ ). DEDR 1376, TGT 22",,,,"bhaskararao-toda2025[p. 64, entry 24]",,Bhaskararao and Kobayashi cite DEDR 1376,bhaskararao-toda2025:p64:e24,,,,inherited
Toda,,k o ɫṇ̣,n. (2) (?) name of a plant. PB 50,,,,"bhaskararao-toda2025[p. 64, entry 25]",,,bhaskararao-toda2025:p64:e25,,,,
Toda,,koɫpoɫ̣ỵ,n. female funeral place for Noːs and Toːṟoːṛ clan. Sak. 289,,,,"bhaskararao-toda2025[p. 64, entry 26]",,,bhaskararao-toda2025:p64:e26,,,,
Toda,,koɫt-̣,n. obl. of k o ɫ ṇ̣ ‘threshing floor’,,,,"bhaskararao-toda2025[p. 64, entry 27]",,,bhaskararao-toda2025:p64:e27,,,,
Toda,,koɫy-̣ (koɫc-)̣,"vi. to be fed up with, to be of a particular bad taste (with ref. to potatoes); ik kiːc koɫcfỵ kiːc ïyi ‘These potatoes are spoilt potatoes.’ TGT 125; PB 50",,,,"bhaskararao-toda2025[p. 65, entry 1]",,,bhaskararao-toda2025:p65:e1,,,,
Toda,d1234,komkwïṛ,"n. armpit. DEDR 1234, TGT 26, PB 50",,,,"bhaskararao-toda2025[p. 65, entry 2]",,Bhaskararao and Kobayashi cite DEDR 1234,bhaskararao-toda2025:p65:e2,,,,inherited
Toda,d1284,konoḍyč,n. (fem.) Canarese woman; woman of Kannada community. DEDR 1284; PB 50,,,,"bhaskararao-toda2025[p. 65, entry 3]",,Bhaskararao and Kobayashi cite DEDR 1284,bhaskararao-toda2025:p65:e3,,,,inherited
Toda,d1284,konoḍyn,n. Canarese man; man of Kannada community. DEDR 1284; PB 50,,,,"bhaskararao-toda2025[p. 65, entry 4]",,Bhaskararao and Kobayashi cite DEDR 1284,bhaskararao-toda2025:p65:e4,,,,inherited
Toda,d1407,konof,"n. dream(obl. konot-). DEDR 1407, TGT 25, PB 50",,,,"bhaskararao-toda2025[p. 65, entry 5]",,Bhaskararao and Kobayashi cite DEDR 1407,bhaskararao-toda2025:p65:e5,,,,inherited
Toda,,konoṛc,n. armlet. PB 50,,,,"bhaskararao-toda2025[p. 65, entry 6]",,,bhaskararao-toda2025:p65:e6,,,,
Toda,,konot-,n. obl. of konof ‘dream’,,,,"bhaskararao-toda2025[p. 65, entry 7]",,,bhaskararao-toda2025:p65:e7,,,,
Toda,,konoːṣ,n. mundoftheKeṛïrclan. Sak. 289,,,,"bhaskararao-toda2025[p. 65, entry 8]",,,bhaskararao-toda2025:p65:e8,,,,
Toda,,-koṇ,suff. a word or phrase that is either ritual or profane. PB 50,,,,"bhaskararao-toda2025[p. 65, entry 9]",,,bhaskararao-toda2025:p65:e9,,,,
Toda,d1159,koṇ,"n. (1) eye(s). RSLST 87, DEDR 1159, TGT 25, PB 50",,,,"bhaskararao-toda2025[p. 65, entry 10]",,Bhaskararao and Kobayashi cite DEDR 1159,bhaskararao-toda2025:p65:e10,,,,inherited
Toda,d1160,koṇ,"n. (2) joint of bamboo or cane. DEDR 1160, PB 50",,,,"bhaskararao-toda2025[p. 65, entry 11]",,Bhaskararao and Kobayashi cite DEDR 1160,bhaskararao-toda2025:p65:e11,,,,inherited
Toda,,koṇ,n. (3) knuckle. PB 50,,,,"bhaskararao-toda2025[p. 65, entry 12]",,,bhaskararao-toda2025:p65:e12,,,,
Toda,d1159,koṇ,"n. (4) loop in string. DEDR 1159, TGT 25",,,,"bhaskararao-toda2025[p. 65, entry 13]",,Bhaskararao and Kobayashi cite DEDR 1159,bhaskararao-toda2025:p65:e13,,,,inherited
Toda,d2155,koṇ,"n. (5) words of songs, words used in dance-song. DEDR 2155",,,,"bhaskararao-toda2025[p. 65, entry 14]",,Bhaskararao and Kobayashi cite DEDR 2155,bhaskararao-toda2025:p65:e14,,,,inherited
Toda,,koṇ,n. (6) modern word for kwas̱m (see kwïs̱m). PB 46,,,,"bhaskararao-toda2025[p. 65, entry 15]",,,bhaskararao-toda2025:p65:e15,,,,
Toda,,koṇamoṇy,prop. nameofaperson. Sak. 289,,,,"bhaskararao-toda2025[p. 65, entry 16]",,,bhaskararao-toda2025:p65:e16,,,,
Toda,d862,koṇ eɫ-,"vt. to long for (person, -k). DEDR 862, TGT 25",,,,"bhaskararao-toda2025[p. 65, entry 17]",,Bhaskararao and Kobayashi cite DEDR 862,bhaskararao-toda2025:p65:e17,,,,inherited
Toda,,eṯ-,"vt. to long for (person, -k). DEDR 862, TGT 25",,,,"bhaskararao-toda2025[p. 65, entry 17]",,Printed S2 or alternate stem of koṇ eɫ-,bhaskararao-toda2025:p65:e17:variant:1,bhaskararao-toda2025:p65:e17,,bhaskararao-toda2025:p65:e17,variant
Toda,,koṇk,"n. calculation, counting, reckoning (Skt. gaṇaka-). TGT 17",,,,"bhaskararao-toda2025[p. 65, entry 18]",,,bhaskararao-toda2025:p65:e18,,,,
Toda,,koṇk foṇk,"n.echo number, reckoning. TGT 67",,,,"bhaskararao-toda2025[p. 65, entry 19]",,,bhaskararao-toda2025:p65:e19,,,,
Toda,,koṇkn,"n. accountant, tax collector. PB 50",,,,"bhaskararao-toda2025[p. 65, entry 20]",,,bhaskararao-toda2025:p65:e20,,,,
Toda,,koṇ moṇy,n. pupil of eye. Sak. 289,,,,"bhaskararao-toda2025[p. 65, entry 21]",,,bhaskararao-toda2025:p65:e21,,,,
Toda,,koṇ-muːn,"n. face. TGT 71, PB 50",,,,"bhaskararao-toda2025[p. 65, entry 22]",,,bhaskararao-toda2025:p65:e22,,,,
Toda,,koṇ nuː,n. eye illness. PB 99,,,,"bhaskararao-toda2025[p. 65, entry 23]",,,bhaskararao-toda2025:p65:e23,,,,
Toda,,koṇ ṇwïːṭ,n. sights for the eyes. TGT 48,,,,"bhaskararao-toda2025[p. 65, entry 24]",,,bhaskararao-toda2025:p65:e24,,,,
Toda,d1182,koṇoḍy,"n. mirror, spectacles. DEDR 1182, TGT 26",,,,"bhaskararao-toda2025[p. 65, entry 25]",,Bhaskararao and Kobayashi cite DEDR 1182,bhaskararao-toda2025:p65:e25,,,,inherited
Toda,,koṇoḍy kaḷas,n. glass tumbler. PB 32,,,,"bhaskararao-toda2025[p. 65, entry 26]",,,bhaskararao-toda2025:p65:e26,,,,
Toda,,koṇ-oṛy,n. joint of shoulder. PB 50,,,,"bhaskararao-toda2025[p. 65, entry 27]",,,bhaskararao-toda2025:p65:e27,,,,
Toda,,koṇ oːḍ-,"v. ‘eyes roll’, a health problem. PB 103",,,,"bhaskararao-toda2025[p. 65, entry 28]",,,bhaskararao-toda2025:p65:e28,,,,
Toda,,oːḍy-,"v. ‘eyes roll’, a health problem. PB 103",,,,"bhaskararao-toda2025[p. 65, entry 28]",,Printed S2 or alternate stem of koṇ oːḍ-,bhaskararao-toda2025:p65:e28:variant:1,bhaskararao-toda2025:p65:e28,,bhaskararao-toda2025:p65:e28,variant
Toda,,koṇöšt,n. funeral laments. Sak. 289,,,,"bhaskararao-toda2025[p. 65, entry 29]",,,bhaskararao-toda2025:p65:e29,,,,
Toda,,koṇ piṛc-,vt. to hurt somebody’s eye. PB 119,,,,"bhaskararao-toda2025[p. 65, entry 30]",,,bhaskararao-toda2025:p65:e30,,,,
Toda,,piṛč-,vt. to hurt somebody’s eye. PB 119,,,,"bhaskararao-toda2025[p. 65, entry 30]",,Printed S2 or alternate stem of koṇ piṛc-,bhaskararao-toda2025:p65:e30:variant:1,bhaskararao-toda2025:p65:e30,,bhaskararao-toda2025:p65:e30,variant
Toda,,koṇ piṛy-,vi. eye to be hurt. PB 119,,,,"bhaskararao-toda2025[p. 65, entry 31]",,,bhaskararao-toda2025:p65:e31,,,,
Toda,,piṛs-,vi. eye to be hurt. PB 119,,,,"bhaskararao-toda2025[p. 65, entry 31]",,Printed S2 or alternate stem of koṇ piṛy-,bhaskararao-toda2025:p65:e31:variant:1,bhaskararao-toda2025:p65:e31,,bhaskararao-toda2025:p65:e31,variant
Toda,,koṇ tuḍy-,"vi. (also koṇ tuṛy-) to feel dizzy or giddy (with eyes going in circles). PB 123, 156",,,,"bhaskararao-toda2025[p. 65, entry 32]",,,bhaskararao-toda2025:p65:e32,,,,
Toda,,tuḍs-,"vi. (also koṇ tuṛy-) to feel dizzy or giddy (with eyes going in circles). PB 123, 156",,,,"bhaskararao-toda2025[p. 65, entry 32]",,Printed S2 or alternate stem of koṇ tuḍy-,bhaskararao-toda2025:p65:e32:variant:1,bhaskararao-toda2025:p65:e32,,bhaskararao-toda2025:p65:e32,variant
Toda,,koṇ tuṛy-,vi. see koṇ tuḍy-.,,,,"bhaskararao-toda2025[p. 66, entry 1]",,,bhaskararao-toda2025:p66:e1,,,,
Toda,,tuṛs-,vi. see koṇ tuḍy-.,,,,"bhaskararao-toda2025[p. 66, entry 1]",,Printed S2 or alternate stem of koṇ tuṛy-,bhaskararao-toda2025:p66:e1:variant:1,bhaskararao-toda2025:p66:e1,,bhaskararao-toda2025:p66:e1,variant
Toda,,koṇ-θiṟky kal,n. (lit. eye-rolling-stone) beadstring that attracts the eye (a string madeofverytinybeads). PB 50,,,,"bhaskararao-toda2025[p. 66, entry 2]",,,bhaskararao-toda2025:p66:e2,,,,
Toda,,koṇ θuːfy,n. eyelashes (eye-feather). PB 179,,,,"bhaskararao-toda2025[p. 66, entry 3]",,,bhaskararao-toda2025:p66:e3,,,,
Toda,,koṇxan,prop. Karnam. Sak. 290,,,,"bhaskararao-toda2025[p. 66, entry 4]",,,bhaskararao-toda2025:p66:e4,,,,
Toda,,koṇ-xiːs̱,n. edge of the eye. PB 44,,,,"bhaskararao-toda2025[p. 66, entry 5]",,,bhaskararao-toda2025:p66:e5,,,,
Toda,,koṇ-xoṇoḍy,n. spectacles (eyes-glass). PB 50,,,,"bhaskararao-toda2025[p. 66, entry 6]",,,bhaskararao-toda2025:p66:e6,,,,
Toda,d1443,koṇy,"n. act of foretelling or of telling the past, fortune telling, koṇy-koːṟn ‘for- tune teller’. DEDR 1443, PB 50",,,,"bhaskararao-toda2025[p. 66, entry 7]",,Bhaskararao and Kobayashi cite DEDR 1443,bhaskararao-toda2025:p66:e7,,,,inherited
Toda,,koṇy nwïːṭ-,"vt. to read palm, to read face. PB 50",,,,"bhaskararao-toda2025[p. 66, entry 8]",,,bhaskararao-toda2025:p66:e8,,,,
Toda,,nwïːṭy-,"vt. to read palm, to read face. PB 50",,,,"bhaskararao-toda2025[p. 66, entry 8]",,Printed S2 or alternate stem of koṇy nwïːṭ-,bhaskararao-toda2025:p66:e8:variant:1,bhaskararao-toda2025:p66:e8,,bhaskararao-toda2025:p66:e8,variant
Toda,,koṇy nwïːṭṭ,n. astrology. Sak. 290,,,,"bhaskararao-toda2025[p. 66, entry 9]",,,bhaskararao-toda2025:p66:e9,,,,
Toda,,koṇy nwïːṭyp oːɫ̣,n. astrologer. Sak. 290,,,,"bhaskararao-toda2025[p. 66, entry 10]",,,bhaskararao-toda2025:p66:e10,,,,
Toda,d1216,kopaṇ,"n. butterfly, dragonfly, moth. DEDR 1216, TGT 26, PB 1, 32, 51",,,,"bhaskararao-toda2025[p. 66, entry 11]",,Bhaskararao and Kobayashi cite DEDR 1216,bhaskararao-toda2025:p66:e11,,,,inherited
Toda,,kopeːṇ,prop. name of a mund. Sak. 290,,,,"bhaskararao-toda2025[p. 66, entry 12]",,,bhaskararao-toda2025:p66:e12,,,,
Toda,d1224,kopïn,"n. frog. DEDR 1224, TGT 26, PB 32",,,,"bhaskararao-toda2025[p. 66, entry 13]",,Bhaskararao and Kobayashi cite DEDR 1224,bhaskararao-toda2025:p66:e13,,,,inherited
Toda,d1219,kopol,"n. boat. RSLST 83, DEDR 1219, TGT 26",,,,"bhaskararao-toda2025[p. 66, entry 14]",,Bhaskararao and Kobayashi cite DEDR 1219,bhaskararao-toda2025:p66:e14,,,,inherited
Toda,,koppal,"n. (also kopal, kopol) boat, ship. PB 51, 32",,,,"bhaskararao-toda2025[p. 66, entry 15]",,,bhaskararao-toda2025:p66:e15,,,,
Toda,,korafn,n. name of a caste. Sak. 290,,,,"bhaskararao-toda2025[p. 66, entry 16]",,,bhaskararao-toda2025:p66:e16,,,,
Toda,,korafn maḏty,n. woman of Korafn. Sak. 290,,,,"bhaskararao-toda2025[p. 66, entry 17]",,,bhaskararao-toda2025:p66:e17,,,,
Toda,,korïḍ,n. cutting pliers. PB 51,,,,"bhaskararao-toda2025[p. 66, entry 18]",,,bhaskararao-toda2025:p66:e18,,,,
Toda,d1411,koṟ,"n. young calf (female buffalo calf below one year) (voc. ton goṟyaː¿ ‘O cow’s calf!’); cow, calf of a deer (male or female). RSLST 13; DEDR 1411, TGT 30; PB 51,201",,,,"bhaskararao-toda2025[p. 66, entry 19]",,Bhaskararao and Kobayashi cite DEDR 1411,bhaskararao-toda2025:p66:e19,,,,inherited
Toda,,koṟaṟ oṭy,n. Badaga villages near Mt. Koṟaṯöw. TGT 293,,,,"bhaskararao-toda2025[p. 66, entry 20]",,,bhaskararao-toda2025:p66:e20,,,,
Toda,,koṟaṟ töw,n. god Koṟaṟ. TGT 37,,,,"bhaskararao-toda2025[p. 66, entry 21]",,,bhaskararao-toda2025:p66:e21,,,,
Toda,,koṟaṯöw,"prop. name of a god, Mt. Koṟaṟ. TGT 11, 200",,,,"bhaskararao-toda2025[p. 66, entry 22]",,,bhaskararao-toda2025:p66:e22,,,,
Toda,,koṟ fïṛ-,v. to release calf from pen (= koṟ naṛt-). RSLST 14,,,,"bhaskararao-toda2025[p. 66, entry 23]",,,bhaskararao-toda2025:p66:e23,,,,
Toda,,fïṭ-,v. to release calf from pen (= koṟ naṛt-). RSLST 14,,,,"bhaskararao-toda2025[p. 66, entry 23]",,Printed S2 or alternate stem of koṟ fïṛ-,bhaskararao-toda2025:p66:e23:variant:1,bhaskararao-toda2025:p66:e23,,bhaskararao-toda2025:p66:e23,variant
Toda,,koṟ naṛt-,v. to release calf from pen (= koṟ fïṛ-); to drive calf from buf- falo’s udder by hitting it under the chin (= koṟ wïːṯ-). RSLST 14,,,,"bhaskararao-toda2025[p. 66, entry 24]",,,bhaskararao-toda2025:p66:e24,,,,
Toda,,naṛty-,v. to release calf from pen (= koṟ fïṛ-); to drive calf from buf- falo’s udder by hitting it under the chin (= koṟ wïːṯ-). RSLST 14,,,,"bhaskararao-toda2025[p. 66, entry 24]",,Printed S2 or alternate stem of koṟ naṛt-,bhaskararao-toda2025:p66:e24:variant:1,bhaskararao-toda2025:p66:e24,,bhaskararao-toda2025:p66:e24,variant
Toda,,koṟn boːw,n. calf-shed (= kwaːṭaːs̱; Rivers karenpoh). RSLST 13; TGT 256,,,,"bhaskararao-toda2025[p. 66, entry 25]",,,bhaskararao-toda2025:p66:e25,,,,
Toda,,koṟ-wïṛ ṇoːx,n. a heifer with a calf. TGT 95,,,,"bhaskararao-toda2025[p. 66, entry 26]",,,bhaskararao-toda2025:p66:e26,,,,
Toda,,koṟ wïːṯ-,v. to drive calf from buffalo’s udder by hitting it under the chin. RSLST 14,,,,"bhaskararao-toda2025[p. 66, entry 27]",,,bhaskararao-toda2025:p66:e27,,,,
Toda,,wïːṯy-,v. to drive calf from buffalo’s udder by hitting it under the chin. RSLST 14,,,,"bhaskararao-toda2025[p. 66, entry 27]",,Printed S2 or alternate stem of koṟ wïːṯ-,bhaskararao-toda2025:p66:e27:variant:1,bhaskararao-toda2025:p66:e27,,bhaskararao-toda2025:p66:e27,variant
Toda,,koṟ xaṛk naṛt-,v. to put calf in calf-pen (= koṟ xaṛk ïḍ-). RSLST 14,,,,"bhaskararao-toda2025[p. 66, entry 28]",,,bhaskararao-toda2025:p66:e28,,,,
Toda,,naṛty-,v. to put calf in calf-pen (= koṟ xaṛk ïḍ-). RSLST 14,,,,"bhaskararao-toda2025[p. 66, entry 28]",,Printed S2 or alternate stem of koṟ xaṛk naṛt-,bhaskararao-toda2025:p66:e28:variant:1,bhaskararao-toda2025:p66:e28,,bhaskararao-toda2025:p66:e28,variant
Toda,,koṟ-xwïḷe ïr,n. buffalo which does not allow the calf to suck. TGT 330,,,,"bhaskararao-toda2025[p. 66, entry 29]",,,bhaskararao-toda2025:p66:e29,,,,
Toda,d1369,koṛ,"n. apurifier, in: koṛ oṭ- (oṭy-) ‘to purify (dairy) with dried buffalo dung’ (lit. to pour purifier). DEDR 1369 2",,,,"bhaskararao-toda2025[p. 67, entry 1]",,Bhaskararao and Kobayashi cite DEDR 1369,bhaskararao-toda2025:p67:e1,,,,inherited
Toda,,koṛc-,v. S of koṛy-,,,,"bhaskararao-toda2025[p. 67, entry 2]",,,bhaskararao-toda2025:p67:e2,,,,
Toda,,koṛfoːl,n. bull hook knife. PB 51,,,,"bhaskararao-toda2025[p. 67, entry 3]",,,bhaskararao-toda2025:p67:e3,,,,
Toda,,koṛkoːy,n. gall nut (chebulic myrobalan). PB 51,,,,"bhaskararao-toda2025[p. 67, entry 4]",,,bhaskararao-toda2025:p67:e4,,,,
Toda,d1362,koṛɫ̣,"n. kite, vulture. DEDR 1362, TGT 22, 403, PB 51",,,,"bhaskararao-toda2025[p. 67, entry 5]",,Bhaskararao and Kobayashi cite DEDR 1362,bhaskararao-toda2025:p67:e5,,,,inherited
Toda,,koṛn-soːlm,n. loan. PB 152,,,,"bhaskararao-toda2025[p. 67, entry 6]",,,bhaskararao-toda2025:p67:e6,,,,
Toda,d1113,koṛṇ,"n. loan, debt, koṛṇ-xoːṟ ‘borrower’, koṛn kwïr- ‘to lend’, koṛn eːf- ‘to take a loan’, koṛn tiːrc- ‘to pay back’. DEDR 1113, PB 51",,,,"bhaskararao-toda2025[p. 67, entry 7]",,Bhaskararao and Kobayashi cite DEDR 1113,bhaskararao-toda2025:p67:e7,,,,inherited
Toda,,koṛof,prop. name of a sacred buffalo. PB 51,,,,"bhaskararao-toda2025[p. 67, entry 8]",,,bhaskararao-toda2025:p67:e8,,,,
Toda,d1137,koṛx,"n. mustard (seed, tree); koṛx fuːf ‘mustard flower’, koṛx θuːṟ ‘mustard leaves’. DEDR 1137, TGT 94, PB 51, 199",,,,"bhaskararao-toda2025[p. 67, entry 9]",,Bhaskararao and Kobayashi cite DEDR 1137,bhaskararao-toda2025:p67:e9,,,,inherited
Toda,d1109,koṛy,"n. fixed period (of imprisonment or purgatory), fixed time for paying a loan. DEDR 1109",,,,"bhaskararao-toda2025[p. 67, entry 10]",,Bhaskararao and Kobayashi cite DEDR 1109,bhaskararao-toda2025:p67:e10,,,,inherited
Toda,d1124,koṛy-,"vi., v.impers. to have desire to scratch; to have an itch (dative sub- ject). DEDR 1124, TGT 124; PB 51",,,,"bhaskararao-toda2025[p. 67, entry 11]",,Bhaskararao and Kobayashi cite DEDR 1124,bhaskararao-toda2025:p67:e11,,,,inherited
Toda,,koṛc-,"vi., v.impers. to have desire to scratch; to have an itch (dative sub- ject). DEDR 1124, TGT 124; PB 51",,,,"bhaskararao-toda2025[p. 67, entry 11]",,Printed S2 or alternate stem of koṛy-,bhaskararao-toda2025:p67:e11:variant:1,bhaskararao-toda2025:p67:e11,,bhaskararao-toda2025:p67:e11,variant
Toda,d1088,kosf,"a. rubbish. DEDR 1088, PB 51",,,,"bhaskararao-toda2025[p. 67, entry 12]",,Bhaskararao and Kobayashi cite DEDR 1088,bhaskararao-toda2025:p67:e12,,,,inherited
Toda,,kosfč,n. Kasaba woman. PB 51,,,,"bhaskararao-toda2025[p. 67, entry 13]",,,bhaskararao-toda2025:p67:e13,,,,
Toda,,kosfn,n. Kasaba man. PB 51,,,,"bhaskararao-toda2025[p. 67, entry 14]",,,bhaskararao-toda2025:p67:e14,,,,
Toda,,kosfvity,n. Kasaba woman. PB 36,,,,"bhaskararao-toda2025[p. 67, entry 15]",,,bhaskararao-toda2025:p67:e15,,,,
Toda,d2132,kos̱n,"n. themessengerofthegodofdeath(lit.thekiller), themessengerofdeath whoontheorderofgodÖːncreatesasituationfortakingawaythelifeofaper- son, and finally throws a rope and takes away the life (voc. kos̱nyaː¿). DEDR 2132, TGT 31, PB 52",,,,"bhaskararao-toda2025[p. 67, entry 16]",,Bhaskararao and Kobayashi cite DEDR 2132,bhaskararao-toda2025:p67:e16,,,,inherited
Toda,,koṣbuːθöw,prop. Mt. Koṣbuːθy. TGT 11,,,,"bhaskararao-toda2025[p. 67, entry 17]",,,bhaskararao-toda2025:p67:e17,,,,
Toda,,koṣbuːθy,prop. nameofamountainwheredrygrassisfirstfired. TGT 47; Sak. 290,,,,"bhaskararao-toda2025[p. 67, entry 18]",,,bhaskararao-toda2025:p67:e18,,,,
Toda,,koṣ-fïṭ pok,n. early morning. PB 57,,,,"bhaskararao-toda2025[p. 67, entry 19]",,,bhaskararao-toda2025:p67:e19,,,,
Toda,,koṣfoɫỵ,n. dairy of Noːṣ mund. Sak. 290,,,,"bhaskararao-toda2025[p. 67, entry 20]",,,bhaskararao-toda2025:p67:e20,,,,
Toda,,koṣk,n. koṣk töːn uḍči ‘koṣk drinks honey’. PB 51,,,,"bhaskararao-toda2025[p. 67, entry 21]",,,bhaskararao-toda2025:p67:e21,,,,
Toda,,koṣkn,n. heron. TGT 403,,,,"bhaskararao-toda2025[p. 67, entry 22]",,,bhaskararao-toda2025:p67:e22,,,,
Toda,,koṣ muː,n. the small earthenware vessel in which butter is kept to be added to the coagulated milk in the churning process (Rivers kazhmu). TGT 299,,,,"bhaskararao-toda2025[p. 67, entry 23]",,,bhaskararao-toda2025:p67:e23,,,,
