Dhp,9208,baṃdhava,relative.,𐨦𐨎𐨢𐨬,bəndʱəʋə,,"gandhari[entry 1225, homograph 1, lemma baṃdhava]",,"(Skt. bāndhava, P bandhava)",gandhari:1225,,,,noun m
Dhp,9216,bala,"foolish, young.",𐨦𐨫,baːlə,,"gandhari[entry 1228, homograph 3, lemma bala]",,"(Skt. bāla, P bāla)",gandhari:1228,,,,adj
Dhp,9171,bali,tax.,𐨦𐨫𐨁,,,"gandhari[entry 1230, homograph 2, lemma bali]",,"(Skt. bali, P bali)",gandhari:1230,,,,noun m
Dhp,9174,bali,powerful.,𐨦𐨫𐨁,,,"gandhari[entry 1231, homograph 1, lemma bali]",,"(Skt. balin, P bali)",gandhari:1231,,,,adj
Dhp,9187,bahu,"much, many.",𐨦𐨱𐨂,,,"gandhari[entry 1233, homograph 1, lemma bahu]",,"(Skt. bahu, P bahu)",gandhari:1233,,,,adj
Dhp,485,vi,"also, even.",𐨬𐨁,"ʋi, pi, bi",,"gandhari[entry 1238, lemma vi]",,"(Skt. api, P pi)",gandhari:1238,,,,indecl
Dhp,9250,biya,seed.,𐨦𐨁𐨩,biːjə,,"gandhari[entry 1239, lemma biya]",,"(Skt. bīja, P bīja)",gandhari:1239,,,,noun m
Dhp,9327,braṃmana,brahman.,𐨦𐨿𐨪𐨎𐨨𐨣,bɾəmʱːənə,,"gandhari[entry 1254, lemma braṃmana]",,"(Skt. brāhmaṇa, P brāhmaṇa; cf. Khotanese braṃmana, brāhmaṇa, Bailey 1967: 265–266; cf. Hock 2016, 27, Karashima 2016, 101–108)",gandhari:1254,,,,noun m
Dhp,9349,bhagini,sister.,𐨧𐨒𐨁𐨣𐨁,,,"gandhari[entry 1260, lemma bhagini]",,"(Skt. bhaginī, P bhaginī)",gandhari:1260,,,,noun f
Dhp,9331,bhata,food.,𐨧𐨟,,,"gandhari[entry 1262, lemma bhata]",,"(Skt. bhakta, P bhatta)",gandhari:1262,,,,noun m
Dhp,9378,bhadraga,good.,𐨧𐨡𐨿𐨪𐨒,,,"gandhari[entry 1264, lemma bhadraga]",,"(Skt. bhadraka, P bhaddaka, bhadraka)",gandhari:1264,,,,adj
Dhp,9417,bhavana,palace.,𐨧𐨬𐨣,,,"gandhari[entry 1276, homograph 1, lemma bhavana]",,"(Skt. bhavana, P bhavana)",gandhari:1276,,,,noun m
Dhp,9477,bhavedi,develops.,𐨧𐨬𐨅𐨡𐨁,bʱaːʋeːði,,"gandhari[entry 1285, lemma bhavedi]",,"(Skt. bhāvayati, P bhāveti)",gandhari:1285,,,,verb
Dhp,9488,bhikhu,monk.,𐨧𐨁𐨑𐨂,bʱikʰːu,,"gandhari[entry 1290, lemma bhikhu]",,"(Skt. bhikṣu, P bhikkhu; Bailey 1946: 769)",gandhari:1290,,,,noun m
Dhp,9498,bhiṃna,"split, cut.",𐨧𐨁𐨎𐨣,,,"gandhari[entry 1293, lemma bhiṃna]",,"(Skt. bhinna, P bhinna)",gandhari:1293,,,,adj
Dhp,9520,bhuta,eaten.,𐨧𐨂𐨟,,,"gandhari[entry 1296, lemma bhuta]",,"(Skt. bhukta, P bhutta)",gandhari:1296,,,,adj
Dhp,9557,bhumi,"ground, plane.",𐨧𐨂𐨨𐨁,,,"gandhari[entry 1299, lemma bhumi]",,"(Skt. bhūmi, P bhūmi)",gandhari:1299,,,,noun f
Dhp,9525,bhuya,arm.,𐨧𐨂𐨩,,,"gandhari[entry 1301, lemma bhuya]",,"(Skt. bhuja, P bhuja)",gandhari:1301,,,,noun m
Dhp,9552,bhuda,"become, existing.",𐨧𐨂𐨡,,,"gandhari[entry 1306, homograph 1, lemma bhuda]",,"(Skt. bhūta, P bhūta)",gandhari:1306,,,,adj
Dhp,9416,bhodi,"is, becomes, exists.",𐨧𐨆𐨡𐨁,"bʱoːði, ɦoːði",,"gandhari[entry 1307, lemma bhodi]",,"(Skt. bhavati, P bhavati, hoti)",gandhari:1307,,,,verb
Dhp,9661,bhrada,brother.,𐨧𐨿𐨪𐨡,bʱɾaːðə,,"gandhari[entry 1312, lemma bhrada]",,"(Skt. bhrātr̥, P bhrātar)",gandhari:1312,,,,noun m
Dhp,992,aha,I.,𐨀𐨱,ʔəɦə,,"gandhari[entry 1315, homograph 1, lemma aha]",,"(Skt. aham, P ahaṃ)",gandhari:1315,,,,pron personal
Dhp,9981,ma,not.,𐨨,mə,,"gandhari[entry 1316, homograph 1, lemma ma]",,"(Skt. mā, P mā)",gandhari:1316,,,,indecl
Dhp,9884,makaḍaga,spider.,𐨨𐨐𐨜𐨒,,,"gandhari[entry 1317, lemma makaḍaga]",,"(Skt. markaṭaka, P makkaṭaka)",gandhari:1317,,,,noun m
Dhp,10071,maga,path.,𐨨𐨒,,,"gandhari[entry 1319, lemma maga]",,"(Skt. mārga, P magga)",gandhari:1319,,,,noun m
Dhp,9828,manuśa,"man, human.",𐨨𐨣𐨂𐨭,mənuçːə,,"gandhari[entry 1325, lemma manuśa]",,"(Skt. manuṣya, P manussa)",gandhari:1325,,,,noun m
Dhp,9758,matsa,fish.,𐨨𐨟𐨿𐨯,,,"gandhari[entry 1329, lemma matsa]",,"(Skt. matsa, matsya, P maccha)",gandhari:1329,,,,noun m
Dhp,10025,matsariya,stinginess.,𐨨𐨟𐨿𐨯𐨪𐨁𐨩,,,"gandhari[entry 1331, lemma matsariya]",,"(Skt. mātsarya, P macchariya, macchera)",gandhari:1331,,,,noun m
Dhp,10016,mada,mother.,𐨨𐨡,maːðə,,"gandhari[entry 1333, homograph 3, lemma mada]",,"(Skt. mātr̥, P mātar)",gandhari:1333,,,,noun f
Dhp,9829,manuśatva,human state.,𐨨𐨣𐨂𐨭𐨟𐨿𐨬,,,"gandhari[entry 1340, lemma manuśatva]",,"(Skt. manuṣyatva, P manussatta)",gandhari:1340,,,,noun m
Dhp,10049,manuṣa,human.,𐨨𐨣𐨂𐨮,,,"gandhari[entry 1342, lemma manuṣa]",,"(Skt. mānuṣa, P mānusa)",gandhari:1342,,,,adj
Dhp,9834,maṃtra,"instruction, decision, prayer.",𐨨𐨎𐨟𐨿𐨪,,,"gandhari[entry 1343, lemma maṃtra]",,"(Skt. mantra, P manta)",gandhari:1343,,,,noun m
Dhp,10060,maya,magic.,𐨨𐨩,,,"gandhari[entry 1348, lemma maya]",,"(Skt. māyā, P māyā)",gandhari:1348,,,,noun f
Dhp,10063,Mara,Mara (name of a demon).,𐨨𐨪,,,"gandhari[entry 1351, lemma Mara]",,"(Skt. Māra, P Māra)",gandhari:1351,,,,noun m
Dhp,9869,marana,death.,𐨨𐨪𐨣,,,"gandhari[entry 1352, lemma marana]",,"(Skt. maraṇa, P maraṇa)",gandhari:1352,,,,noun m
Dhp,9870,maradi,dies.,𐨨𐨪𐨡𐨁,,,"gandhari[entry 1356, lemma maradi]",,"(Skt. marati, marate, P marati)",gandhari:1356,,,,verb
Dhp,10068,madura,wind.,𐨨𐨡𐨂𐨪,,,"gandhari[entry 1357, lemma madura]",,"(Skt. māruta, P māluta, māruta)",gandhari:1357,,,,noun m
Dhp,10088a,malaga,garland.,𐨨𐨫𐨒,,,"gandhari[entry 1359, lemma malaga]",,(Skt. mālakā),gandhari:1359,,,,noun f
Dhp,9913,maliga,jasmine.,𐨨𐨫𐨁𐨒,,,"gandhari[entry 1360, lemma maliga]",,"(Skt. mallikā, P mallikā)",gandhari:1360,,,,noun f
Dhp,12659,spaṣu,beard.,𐨯𐨿𐨤𐨮𐨂,,,"gandhari[entry 1363, lemma spaṣu]",,"(Skt. śmaśru, P massu)",gandhari:1363,,,,noun m
Dhp,9793,masura,sweet.,𐨨𐨯𐨂𐨪,,,"gandhari[entry 1365, homograph 1, lemma masura]",,"(Skt. madhura, P madhura)",gandhari:1365,,,,adj
Dhp,9933,mahatva,greatness.,𐨨𐨱𐨟𐨿𐨬,,,"gandhari[entry 1371, homograph 1, lemma mahatva]",,"(Skt. mahattva, P mahatta)",gandhari:1371,,,,noun m
Dhp,9942,mahatva,high‐minded.,𐨨𐨱𐨟𐨿𐨬,məɦətʋe,,"gandhari[entry 1372, homograph 2, lemma mahatva]",,"(Skt. mahātman, P mahatta)",gandhari:1372,,,,adj
Dhp,9941,mahajana,many people.,𐨨𐨱𐨗𐨣,,,"gandhari[entry 1377, lemma mahajana]",,"(Skt. mahājana, P mahājana)",gandhari:1377,,,,noun m
Dhp,9951,maharaya,great king.,𐨨𐨱𐨪𐨩,məɦaːɾaːjə,,"gandhari[entry 1378, lemma maharaya]",,"(mahaṃta + 2raya; cf. Skt. mahārāja, P mahārāja)",gandhari:1378,,,,noun m
Dhp,10130,micha,wrongly.,𐨨𐨁𐨖,,,"gandhari[entry 1385, lemma micha]",,"(Skt. mithyā, P micchā)",gandhari:1385,,,,adv
Dhp,10124,mitra,"friend, friendship.",𐨨𐨁𐨟𐨿𐨪,mitɾə,,"gandhari[entry 1386, homograph 1, lemma mitra]",,"(Skt. mitra, P mitta)",gandhari:1386,,,,noun m
Dhp,10135,miṣa,mixed.,𐨨𐨁𐨮,,,"gandhari[entry 1387, homograph 1, lemma miṣa]",,"(Skt. miśra, P missa)",gandhari:1387,,,,adj
Dhp,10289,midiṃga,drum.,𐨨𐨁𐨡𐨁𐨎𐨒,,,"gandhari[entry 1388, lemma midiṃga]",,"(Skt. mr̥daṅga, P mutiṅga)",gandhari:1388,,,,noun m
Dhp,10288,mucu,death.,𐨨𐨂𐨕𐨂,,,"gandhari[entry 1389, lemma mucu]",,"(Skt. mr̥tyu, P maccu)",gandhari:1389,,,,noun m
Dhp,10182,muṃcadi,"releases, leaves behind.",𐨨𐨂𐨎𐨕𐨡𐨁,,,"gandhari[entry 1390, lemma muṃcadi]",,"(Skt. muñcati, P muñcati)",gandhari:1390,,,,verb
Dhp,10232,muḍha,gone astray.,𐨨𐨂𐨝,,,"gandhari[entry 1392, lemma muḍha]",,"(Skt. mūḍha, P mūḷha)",gandhari:1392,,,,adj
Dhp,10151,muta,liberated.,𐨨𐨂𐨟,,,"gandhari[entry 1394, lemma muta]",,"(Skt. mukta, P mutta)",gandhari:1394,,,,adj
Dhp,10292,mudu,soft.,𐨨𐨂𐨡𐨂,muðu,,"gandhari[entry 1397, lemma mudu]",,"(Skt. mr̥du, P mudu)",gandhari:1397,,,,adj
Dhp,10203,mudra,(1) seal; (2) dam.,𐨨𐨂𐨡𐨿𐨪,,,"gandhari[entry 1398, lemma mudra]",,"(Skt. mudrā, P muddā)",gandhari:1398,,,,noun m
Dhp,10257,muliya,price; muliya (as a currency unit).,𐨨𐨂𐨫𐨁𐨩,,,"gandhari[entry 1399, lemma muliya]",,"(Skt. mūlya, cf. Khotanese mūlī; Burrow 1937: 111–112)",gandhari:1399,,,,noun m
Dhp,10158,muha,mouth; chief.,𐨨𐨂𐨱,,,"gandhari[entry 1400, lemma muha]",,"(Skt. mukha, P mukha)",gandhari:1400,,,,noun m
Dhp,10229,muhuta,moment.,𐨨𐨂𐨱𐨂𐨟,,,"gandhari[entry 1401, lemma muhuta]",,"(Skt. muhūrta, P muhutta)",gandhari:1401,,,,noun m
Dhp,10340,metra,friendly.,𐨨𐨅𐨟𐨿𐨪,,,"gandhari[entry 1402, homograph 1, lemma metra]",,"(Skt. maitra, P metta)",gandhari:1402,,,,adj
Dhp,10409,yada,when.,𐨩𐨡,jəðə,,"gandhari[entry 1416, lemma yada]",,"(Skt. yadā, P yadā)",gandhari:1416,,,,adv
Dhp,10410,yadi,if.,𐨩𐨡𐨁,jəði,,"gandhari[entry 1417, homograph 1, lemma yadi]",,"(Skt. yadi, P yadi)",gandhari:1417,,,,adv
Dhp,10401,yado,from where; since.,𐨩𐨡𐨆,,,"gandhari[entry 1418, lemma yado]",,"(Skt. yataḥ, P yato)",gandhari:1418,,,,adv
Dhp,10459,yana,vehicle.,𐨩𐨣,,,"gandhari[entry 1419, lemma yana]",,"(Skt. yāna, P yāna)",gandhari:1419,,,,noun m
Dhp,10474,yava,as far as.,𐨩𐨬,jaːʋə,,"gandhari[entry 1423, homograph 2, lemma yava]",,"(Skt. yāvat, P yāva)",gandhari:1423,,,,adv
Dhp,10473,yavajiva,lifelong.,𐨩𐨬𐨗𐨁𐨬,,,"gandhari[entry 1424, lemma yavajiva]",,"(Skt. yāvajjīvam, P yāvajīvaṃ)",gandhari:1424,,,,adv
Dhp,10462,yavedi,keeps going.,𐨩𐨬𐨅𐨡𐨁,,,"gandhari[entry 1426, lemma yavedi]",,"(Skt. yāpayati, P yāpeti)",gandhari:1426,,,,verb
Dhp,10443,Yaśa,(name of a disciple of the Buddha; name of a king of Kucha).,𐨩𐨭,,,"gandhari[entry 1427, homograph 2, lemma Yaśa]",,"(Skt. Yaśas, P Yasa)",gandhari:1427,,,,noun m
Dhp,10407,yasa,like; that.,𐨩𐨯,jəzə,,"gandhari[entry 1428, lemma yasa]",,"(Skt. yathā, P yathā)",gandhari:1428,,,,adv
Dhp,4765,yasacari,acting appropriately.,𐨩𐨯𐨕𐨪𐨁,,,"gandhari[entry 1429, lemma yasacari]",,"(yasa + Skt. cārin, P cāri)",gandhari:1429,,,,adj
Dhp,10503,yuṃjadi,engages in.,𐨩𐨂𐨎𐨗𐨡𐨁,,,"gandhari[entry 1434, lemma yuṃjadi]",,"(Skt. yunakti, yuñjati, yuñjate, P yuñjati)",gandhari:1434,,,,verb
Dhp,10516,yusa,herd.,𐨩𐨂𐨯,,,"gandhari[entry 1435, lemma yusa]",,"(Skt. yūtha, P yūtha)",gandhari:1435,,,,noun m
Dhp,10547,rakṣadi,protects.,𐨪𐨐𐨿𐨮𐨡𐨁,,,"gandhari[entry 1440, lemma rakṣadi]",,"(Skt. rakṣati, P rakkhati)",gandhari:1440,,,,verb
Dhp,10582,raju,rope.,𐨪𐨗𐨂,,,"gandhari[entry 1443, lemma raju]",,"(Skt. rajju, P rajju; Burrow 1937: 113)",gandhari:1443,,,,noun f
Dhp,10599,radi,pleasure.,𐨪𐨡𐨁,,,"gandhari[entry 1445, lemma radi]",,"(Skt. rati, P rati)",gandhari:1445,,,,noun f
Dhp,10581,raya,"mud, wet dust.",𐨪𐨩,,,"gandhari[entry 1450, homograph 1, lemma raya]",,"(Skt. rajas, raja, P rajo, raja)",gandhari:1450,,,,noun m
Dhp,10650,rasa,taste.,𐨪𐨯,,,"gandhari[entry 1456, homograph 2, lemma rasa]",,"(Skt. rasa, P rasa)",gandhari:1456,,,,noun m
Dhp,12067,rukṣa,tree.,𐨪𐨂𐨐𐨿𐨮,,,"gandhari[entry 1458, homograph 2, lemma rukṣa]",,"(Skt. vr̥kṣa, P rukkha)",gandhari:1458,,,,noun m
Dhp,10805,rupa,silver.,𐨪𐨂𐨤,,,"gandhari[entry 1462, lemma rupa]",,"(Skt. rūpya, P rūpiya)",gandhari:1462,,,,noun m
Dhp,10803,ruva,"form, body.",𐨪𐨂𐨬,ɾuːʋə,,"gandhari[entry 1464, lemma ruva]",,"(Skt. rūpa, P rūpa)",gandhari:1464,,,,noun m
Dhp,2455,idhi,supernormal power.,𐨀𐨁𐨢𐨁,ʔidʱːi,,"gandhari[entry 1471, lemma idhi]",,"(Skt. r̥ddhi, P iddhi)",gandhari:1471,,,,noun f
Dhp,10881,lakṣa,a hundred thousand.,𐨫𐨐𐨿𐨮,,,"gandhari[entry 1473, lemma lakṣa]",,"(Skt. lakṣa, P lakkha)",gandhari:1473,,,,noun m
Dhp,10946,ladha,"obtained, taken.",𐨫𐨢,,,"gandhari[entry 1476, lemma ladha]",,"(Skt. labdha, P laddha)",gandhari:1476,,,,adj
Dhp,11018,lavha,possession; gain.,𐨫𐨵,laːʋʱə,,"gandhari[entry 1477, lemma lavha]",,"(Skt. lābha, P lābha)",gandhari:1477,,,,noun m
Dhp,10935,lavedi,prattles.,𐨫𐨬𐨅𐨡𐨁,,,"gandhari[entry 1478, lemma lavedi]",,"(Skt. lapati, P lapeti)",gandhari:1478,,,,verb
Dhp,11048,lihadi,writes.,𐨫𐨁𐨱𐨡𐨁,liɦəði,,"gandhari[entry 1484, lemma lihadi]",,"(Skt. likhati, P likhati)",gandhari:1484,,,,verb
Dhp,11050,lihida,written.,𐨫𐨁𐨱𐨁𐨡,liɦiðə,,"gandhari[entry 1486, lemma lihida]",,"(Skt. likhita, P likhita)",gandhari:1486,,,,adj
Dhp,11501,vayadi,wafts.,𐨬𐨩𐨡𐨁,,,"gandhari[entry 1493, homograph 2, lemma vayadi]",,"(Skt. vāti, P vāyati)",gandhari:1493,,,,verb
Dhp,11175,vaṃśa,bamboo.,𐨬𐨎𐨭,,,"gandhari[entry 1494, lemma vaṃśa]",,"(Skt. vaṃśa, P vaṃsa)",gandhari:1494,,,,noun m
Dhp,11337,vaja,fault.,𐨬𐨗,,,"gandhari[entry 1496, lemma vaja]",,"(Skt. varjya, P vajja)",gandhari:1496,,,,noun m
Dhp,11507,vada,"dispute, argument.",𐨬𐨡,,,"gandhari[entry 1502, homograph 3, lemma vada]",,"(Skt. vāda, P vāda)",gandhari:1502,,,,noun m
Dhp,11491,vada,wind.,𐨬𐨡,ʋaːðə,,"gandhari[entry 1504, homograph 2, lemma vada]",,"(Skt. vāta, P vāta)",gandhari:1504,,,,noun m
Dhp,11245,vadadi,says.,𐨬𐨡𐨡𐨁,,,"gandhari[entry 1505, lemma vadadi]",,"(Skt. vadati, vadate, P vadati)",gandhari:1505,,,,verb
Dhp,11258,vana,forest.,𐨬𐨣,,,"gandhari[entry 1511, homograph 1, lemma vana]",,"(Skt. vana, P vana)",gandhari:1511,,,,noun m
Dhp,11515,vanara,monkey.,𐨬𐨣𐨪,,,"gandhari[entry 1512, lemma vanara]",,"(Skt. vānara, P vānara)",gandhari:1512,,,,noun m
Dhp,11517,vaṃta,given up.,𐨬𐨎𐨟,,,"gandhari[entry 1515, homograph 1, lemma vaṃta]",,"(Skt. vānta, P vanta)",gandhari:1515,,,,adj
Dhp,12207,vapuda,busy.,𐨬𐨤𐨂𐨡,,,"gandhari[entry 1516, lemma vapuda]",,(Skt. vyāpr̥ta),gandhari:1516,,,,adj
Dhp,11550,varaga,resisting.,𐨬𐨪𐨒,,,"gandhari[entry 1523, lemma varaga]",,"(Skt. vāraka, P vāraka)",gandhari:1523,,,,adj
Dhp,11320,valatra,thong.,𐨬𐨫𐨟𐨿𐨪,,,"gandhari[entry 1526, lemma valatra]",,"(Skt. varatrā, P varattā, varatta)",gandhari:1526,,,,noun f
Dhp,11430,vaśa,power.,𐨬𐨭,,,"gandhari[entry 1529, lemma vaśa]",,"(Skt. vaśa, P vasa)",gandhari:1529,,,,noun m
Dhp,11248,vasa,killing.,𐨬𐨯,,,"gandhari[entry 1537, homograph 1, lemma vasa]",,"(Skt. vadha, P vadha)",gandhari:1537,,,,noun m
Dhp,11450,vastra,clothes.,𐨬𐨯𐨿𐨟𐨿𐨪,,,"gandhari[entry 1540, lemma vastra]",,"(Skt. vastra, P vattha)",gandhari:1540,,,,noun m
Dhp,11453,vahadi,carries.,𐨬𐨱𐨡𐨁,,,"gandhari[entry 1541, lemma vahadi]",,"(Skt. vahati, vahate, P vahati)",gandhari:1541,,,,verb
Dhp,11610,vahana,carriage.,𐨬𐨱𐨣,,,"gandhari[entry 1542, lemma vahana]",,"(Skt. vāhana, P vāhana)",gandhari:1542,,,,noun m
Dhp,11678,vigha,obstruction.,𐨬𐨁𐨓,,,"gandhari[entry 1547, lemma vigha]",,"(Skt. vighna; Bailey 1946, 768)",gandhari:1547,,,,noun m
Dhp,11624,vikara,distortion(?).,𐨬𐨁𐨐𐨪,,,"gandhari[entry 1550, lemma vikara]",,"(Skt. vikāra, P vikāra)",gandhari:1550,,,,noun m
Dhp,11741,vija,knowledge.,𐨬𐨁𐨗,,,"gandhari[entry 1554, lemma vija]",,"(Skt. vidyā, P vijjā)",gandhari:1554,,,,noun f
Dhp,11739,vij̄ida,wounded.,𐨬𐨁𐨗𐨸𐨁𐨡,,,"gandhari[entry 1555, lemma vij̄ida]",,"(Skt. viddha, P viddha, vijjhita)",gandhari:1555,,,,adj
Dhp,11707,viṃñana,consciousness.,𐨬𐨁𐨎𐨙𐨣,ʋiɲːaːnə,,"gandhari[entry 1557, lemma viṃñana]",,"(Skt. vijñāna, P viññāṇa)",gandhari:1557,,,,noun m
Dhp,11705,viṃñavedi,informs.,𐨬𐨁𐨎𐨙𐨬𐨅𐨡𐨁,,,"gandhari[entry 1560, lemma viṃñavedi]",,"(Skt. vijñāpayati, vijñapayati, P viññāpeti)",gandhari:1560,,,,verb
Dhp,11783,vidadi,knows.,𐨬𐨁𐨡𐨡𐨁,,,"gandhari[entry 1565, lemma vidadi]",,"(Skt. vetti, vindati, vindate, vidati, vidate, P vetti, vindati, vidati)",gandhari:1565,,,,verb
Dhp,12056,vira,brave.,𐨬𐨁𐨪,ʋiːɾə,,"gandhari[entry 1568, lemma vira]",,"(Skt. vīra, P vīra)",gandhari:1568,,,,adj
Dhp,11768,vinedi,removes; trains.,𐨬𐨁𐨣𐨅𐨡𐨁,,,"gandhari[entry 1572, lemma vinedi]",,"(Skt. vinayati, vinayate, P vineti)",gandhari:1572,,,,verb
Dhp,11822,vimala,undefiled.,𐨬𐨁𐨨𐨫,,,"gandhari[entry 1581, homograph 1, lemma vimala]",,"(Skt. vimala, P vimala)",gandhari:1581,,,,adj
Dhp,11681,viyaradi,wanders.,𐨬𐨁𐨩𐨪𐨡𐨁,,,"gandhari[entry 1586, lemma viyaradi]",,"(Skt. vicarati, P vicarati)",gandhari:1586,,,,verb
Dhp,11854,viraga,indifference.,𐨬𐨁𐨪𐨒,,,"gandhari[entry 1591, homograph 1, lemma viraga]",,"(Skt. virāga, P virāga)",gandhari:1591,,,,noun m
Dhp,12061,viriya,bravery.,𐨬𐨁𐨪𐨁𐨩,,,"gandhari[entry 1595, lemma viriya]",,"(Skt. vīrya, P viriya)",gandhari:1595,,,,noun m
Dhp,11864,virudha,obstructed.,𐨬𐨁𐨪𐨂𐨢,,,"gandhari[entry 1599, lemma virudha]",,"(Skt. viruddha, P viruddha)",gandhari:1599,,,,adj
Dhp,11798,vipula,great.,𐨬𐨁𐨤𐨂𐨫,,,"gandhari[entry 1615, lemma vipula]",,"(Skt. vipula, P vipula)",gandhari:1615,,,,adj
Dhp,11936,viśala,broad.,𐨬𐨁𐨭𐨫,ʋiɕaːlə > ʋiʝaːlə,,"gandhari[entry 1617, homograph 2, lemma viśala]",,"(Skt. viśāla, P visāla)",gandhari:1617,,,,adj
Dhp,11939,viśudhi,purity.,𐨬𐨁𐨭𐨂𐨢𐨁,,,"gandhari[entry 1621, lemma viśudhi]",,"(Skt. viśuddhi, P visuddhi)",gandhari:1621,,,,noun f
Dhp,11972,viṣama,uneven.,𐨬𐨁𐨮𐨨,,,"gandhari[entry 1626, lemma viṣama]",,"(Skt. viṣama, P visama)",gandhari:1626,,,,adj
Dhp,12002,visida,spread.,𐨬𐨁𐨯𐨁𐨡,,,"gandhari[entry 1631, lemma visida]",,"(Skt. visr̥ta, P visata, visaṭa)",gandhari:1631,,,,adj
Dhp,11966,vispaśa,confidence.,𐨬𐨁𐨯𐨿𐨤𐨭,,,"gandhari[entry 1635, lemma vispaśa]",,"(Skt. viśvāsa, P vissāsa)",gandhari:1635,,,,noun m
Dhp,11965,vispaśadi,is confident.,𐨬𐨁𐨯𐨿𐨤𐨭𐨡𐨁,,,"gandhari[entry 1636, lemma vispaśadi]",,"(Skt. viśvasiti, viśvasati, viśvasate, P vissasati)",gandhari:1636,,,,verb
Dhp,12027,vihaṃgama,walking in the sky.,𐨬𐨁𐨱𐨎𐨒𐨨,,,"gandhari[entry 1638, lemma vihaṃgama]",,"(Skt. vihaṃgama, P vihaṃgama)",gandhari:1638,,,,adj
Dhp,12029,viharadi,abides.,𐨬𐨁𐨱𐨪𐨡𐨁,,,"gandhari[entry 1642, lemma viharadi]",,"(Skt. viharati, P viharati)",gandhari:1642,,,,verb
Dhp,12064,vuka,kidney.,𐨬𐨂𐨐,,,"gandhari[entry 1644, lemma vuka]",,"(Skt. vr̥kka, P vakka)",gandhari:1644,,,,noun m
Dhp,12088,vuṭhi,rain.,𐨬𐨂𐨛𐨁,,,"gandhari[entry 1646, lemma vuṭhi]",,"(Skt. vr̥ṣṭi, P vuṭṭhi)",gandhari:1646,,,,noun f
Dhp,2329,vuta,planted.,𐨬𐨂𐨟,,,"gandhari[entry 1647, homograph 2, lemma vuta]",,"(Skt. upta, P vutta)",gandhari:1647,,,,adj
Dhp,12142,vera,hostility.,𐨬𐨅𐨪,,,"gandhari[entry 1654, lemma vera]",,"(Skt. vaira, P vera; cf. Tocharian B wer)",gandhari:1654,,,,noun m
Dhp,12253,Śakasiha,Śākya lion.,𐨭𐨐𐨯𐨁𐨱,,,"gandhari[entry 1660, lemma Śakasiha]",,"(Skt. Śakya, P Sakka + siha)",gandhari:1660,,,,noun m
Dhp,12255,Śakra,(name of Indra).,𐨭𐨐𐨿𐨪,çəkɾə,,"gandhari[entry 1661, lemma Śakra]",,"(Skt. Śakra, P Sakka)",gandhari:1661,,,,noun m
Dhp,12797,śaṃḍa,"castrated; with aspa, gelding.",𐨭𐨎𐨜,,,"gandhari[entry 1663, lemma śaṃḍa]",,"(Skt. śaṇḍa, ṣaṇḍa, ṣaṇḍha, saṇḍha; Burrow 1937, 124)",gandhari:1663,,,,adj
Dhp,12390,śaṃta,calm.,𐨭𐨎𐨟,,,"gandhari[entry 1667, lemma śaṃta]",,"(Skt. śānta, P santa)",gandhari:1667,,,,adj
Dhp,12396a,Śaṃbara,of Śambara (a lord of the asuras).,𐨭𐨎𐨦𐨪,,,"gandhari[entry 1669, lemma Śaṃbara]",,"(Skt. Śāmbara, P Sambara)",gandhari:1669,,,,adj
Dhp,12402,śarada,autumnal.,𐨭𐨪𐨡,,,"gandhari[entry 1674, homograph 2, lemma śarada]",,"(Skt. śārada, P sārada)",gandhari:1674,,,,adj
Dhp,12335,śarira,(1) body; (2) relic.,𐨭𐨪𐨁𐨪,çəɾiːɾə,,"gandhari[entry 1676, lemma śarira]",,"(Skt. śarīra, P sarīra)",gandhari:1676,,,,noun m
Dhp,12414,śala,hall.,𐨭𐨫,,,"gandhari[entry 1677, homograph 2, lemma śala]",,"(Skt. śālā, P sālā)",gandhari:1677,,,,noun f
Dhp,12420,śaśana,teaching.,𐨭𐨭𐨣,,,"gandhari[entry 1681, lemma śaśana]",,"(Skt. śāsana, P sāsana)",gandhari:1681,,,,noun m
Dhp,12432,śikṣa,training.,𐨭𐨁𐨐𐨿𐨮,,,"gandhari[entry 1684, lemma śikṣa]",,"(Skt. śikṣā, P sikkhā)",gandhari:1684,,,,noun f
Dhp,12485,śida,cold.,𐨭𐨁𐨡,,,"gandhari[entry 1687, lemma śida]",,"(Skt. śīta, P sīta)",gandhari:1687,,,,adj
Dhp,12452,śiro,head.,𐨭𐨁𐨪𐨆,,,"gandhari[entry 1689, lemma śiro]",,"(Skt. śiras, P siro, sira)",gandhari:1689,,,,noun m
Dhp,12501,śila,virtue.,𐨭𐨁𐨫,,,"gandhari[entry 1691, lemma śila]",,"(Skt. śīla, P sīla)",gandhari:1691,,,,noun m
Dhp,12506,śukra,bright.,𐨭𐨂𐨐𐨿𐨪,,,"gandhari[entry 1698, lemma śukra]",,"(Skt. śukra, śukla, P sukka)",gandhari:1698,,,,adj
Dhp,12520,śudha,"pure, clear.",𐨭𐨂𐨢,,,"gandhari[entry 1701, lemma śudha]",,"(Skt. śuddha, P suddha)",gandhari:1701,,,,adj
Dhp,12523,śudhi,purity; settled state.,𐨭𐨂𐨢𐨁,çudʱːi,,"gandhari[entry 1703, lemma śudhi]",,"(Skt. śuddhi, P suddhi)",gandhari:1703,,,,noun f
