1222,"Prob. &gt; Skt. <b>kavala-</b> mouthful, morsel; <b>kavalaya-</b> to swallow, gulp down, devour; <b>kavaḍa-</b> mouthful of water; Pali <b>kabala-, kabaḷa-</b> small piece, ball of food, mouthful (Turner, <i>CDIAL</i>, no. 2960); whence Ta. <b>kavaḷam, kavar̤am</b> morsel, mouthful of food, ball of rice or other food for an elephant; <b>Ma. kavaḷam. kabaḷam</b> mouthful, morsel; <b>kavaḷuka</b> to gargle, swallow; <b>kabaḷikka</b> to gulp; Ko. <b>kava·ḷm</b> offering of plantain fruits to gods by stuffing them into diviners' mouths; <b>Ka. kavala, kavaḷa, kabala, kabaḷa, kavaṇa</b> mouthful, pill; <b>kabaḷisu</b> to eat, gulp, devour; Te. <b>kabaḷamu</b> mouthful, morsel; <b>kabaḷincu</b> to swallow, devour, gulp). Cf. also Skt. <b>(<i>lex.</i>) kavaka-</b> mouthful (ibid., no. 2956), and Skt. <b>kavikā-</b> bit of a bridle (cf. F. B. J. Kuiper, <i><b>Museum</b></i> 64.212, Mayrhofer III.669). DED(S) 1025.			 <div>  						</div>"
1223,"? Cf. Turner, <i>CDIAL</i>, no. 3817, <b>*khappa-</b> hole (Burrow 1967, p. 41). DED(S, N) 1026.			 <div>  						</div>"
1231,"Cf. Skt. <b>kavara-</b> sourness, acidity. DED 1031.			 <div>  						</div>"
1233,"Cf. Skt. <b>kramu(ka)-</b> id. (Turner, <i>CDIAL</i>, no. 3440). DED(N) 1033.			 <div>  						</div>"
1237,"Cf. Mayrhofer, s.v. <b>kampanaḥ</b>. DED 1036.			 <div>  						</div>"
1240,Cf. Sgh. <b>kam̆ba</b> strong rope. DEDS 162.			 <div>  						</div>
1242,Cf. Skt. <b>kambū-</b> (Hem. <i>Uṇ</i> 847) = <b>kuruvinda-. [<i>Pennisetum typhoideum</i></b> Rich. = <i><b>Panicum spicatum</b></i> Roxb. = <i><b>H. spicatus</b></i> Linn. = many other synonyms.] DED 1040.			 <div>  						</div>
1247,Cf. H. <b>gamak</b> fragrance.			 <div>  						</div>
1247,"Cf. H. <b>gamak</b> fragrance.<b><i>(b) Ka.</i> guma guma annu, guma-gumāyisu</b> to send forth a fragrant odour. <b><i>Te.</i> gumaguma</b> fragrance; fragrantly; <b>gumāyincu</b> to spread, as an agreeable odour; <b>gubāḷincu</b> to emit fragrance, spread as fragrance; <b>gubulu</b> fragrance; <b>gubulu-konu</b> to spread as fragrance, emit fragrance. DED(S) 1045.			 "
1249,"Cf. Turner, <i>CDIAL</i>, no. 2974, Skt. <b>kaṣāya-</b> astringent, Pali <b>kasāya-, kasāva-</b> id., <b>kasaṭa-</b> bitter, acrid. DED(S, N) 1047.			 <div>  						</div>"
1252,"? Cf. <b>kai-, ke-</b> in Skt. <b>kaivarta-, kevarta-</b> fisherman, Pali Pkt. <b>kevaṭṭa-</b> id. (Turner, <i>CDIAL</i>, no. 3469). DED(S) 1050.			 <div>  						</div>"
1258,"Cf. Skt. <b>kharpara-</b> thief; <b>kharapaṭa-</b> name of the author of the cora-śāstra-, otherwise called Karṇīsuta (Mattavilāsap°; in Ta. the treatise is known as <b>karavaṭa-nūl</b> [Cilapp.]). DED 1054.			 <div>  						</div>"
1261,"? Cf. Pali <b>karīsa-</b> a square measure of land, being that space on which a karīsa of seed can be sown. DED(S) 1057.			 <div>  						</div>"
1264,Cf. Skt. <b>karaṭa-</b> a kind of drum. DED 1060.			 <div>  						</div>
1265,"Cf. Skt. <b>karaṭa-</b> a low, unruly, difficult person; <b>karkara-</b> hard, firm; <b>karkaśa-</b> rough, harsh, hard; <b>krakaca-, karapattra-</b> saw; <b>khara-</b> hard, harsh, rough, sharp-edged; <b>kharu-</b> harsh, cruel; Pali <b>kakaca-</b> saw; <b>khara-</b> rough; saw; Pkt. <b>karakaya-</b> saw; Apabhraṃśa <b>(<i>Jasaharacariu</i>) karaḍa-</b> hard. Cf. esp. Turner, <i>CDIAL</i>, no. 2819. Cf. also Skt. <b>karavāla-</b> sword (for second element, cf. 5376 Ta. <b>vāḷ</b>). DED(S) 1061.			 <div>  						</div>"
1269,"Cf. Skt. <b>karā̆marda-, karamardī-, karāmbuka-, karāmlaka-</b> id.; Turner, <i>CDIAL</i>, no. 2799. DED(S) 1065.			 "
1278,Cf. Mar. <b>karapṇẽ</b> to scorch.			 <div>  						</div>
1278,"Cf. Mar. <b>karapṇẽ</b> to scorch.<b><i>(b) Ko.</i> katal, katalg</b> darkness. <b><i>To.</i> kaštal, katal</b> id. (in songs). <b><i>Ka.</i> kartale, kar̤tale, kattale, kattala, kattal</b>, (Hav.) <b>kastale</b> id.; <b>kattalisu</b> to become or be dark. <b><i>Tu.</i> kattale</b>, (B-K.) <b>kartale</b> darkness; <b>kattal(i)yuni</b> to get dark, set (as the sun), droop (as one's spirits). <i><b>Kor.</b></i> (T.) <b>kartale</b> darkness.			 <div>  						</div>"
1278,"Cf. Mar. <b>karapṇẽ</b> to scorch.<b><i>(b) Ko.</i> katal, katalg</b> darkness. <b><i>To.</i> kaštal, katal</b> id. (in songs). <b><i>Ka.</i> kartale, kar̤tale, kattale, kattala, kattal</b>, (Hav.) <b>kastale</b> id.; <b>kattalisu</b> to become or be dark. <b><i>Tu.</i> kattale</b>, (B-K.) <b>kartale</b> darkness; <b>kattal(i)yuni</b> to get dark, set (as the sun), droop (as one's spirits). <i><b>Kor.</b></i> (T.) <b>kartale</b> darkness.<b><i>(c) Ta.</i> kār</b> blackness, darkness, cloud, rainy season; (<b>-pp-, -tt-</b>) to darken, grow black; <b>kāri</b> blackness, crow, black bull. <b><i>Ma.</i> kār</b> darkness, black, cloud. <b><i>Ko.</i> ka·r</b> black; <b>ka·r</b> may rain of SW. monsoon; <b>ka·rŋgal <i>n.pr.</i></b> rock at <b>Me·na·ṛ</b> village. <b><i>To.</i> ko·r</b> young grass at first rain after winter frosts. <i><b>Ka.</b></i> <b>kār</b> blackness, rainy season; <b>kāri</b> rainy season; <b>kāra-hullu</b> any grass that grows in the rainy season. <b><i>Tu.</i> kārů, kāri</b> black, dark; <b>kārkāla</b> cloudy or rainy weather; <b>kār mugalů</b> dark cloud. <b><i>Te.</i> kāru</b> black, dark colour; season, time of year (see also 3516). <i><b>Kol.</b></i> (Kin.) <b>kārī</b> black. <i><b>Go.</b></i> (A.) <b>kārial</b>, (D. G.) <b>kāryal</b>, (Ma. M.) <b>kāriyal</b>, (Ph.) <b>karial</b>, (W.) <b>kaṛial</b>, (Y.) <b>kareyal,</b> (Ko.) <b>kari</b>, (Pat. L.) <b>karkāl</b> black (<i><b>Voc.</b></i> 545, 644). DED(S) 1073.			 "
1288,Cf. Mar. <b>karvā</b> a bit of sugarcane. DED(S) 1083.			 <div>  						</div>
1297,Cf. Skt. <b>kalā-</b> an art. DED (S) 1090.			 
1299,Cf. Skt. <b>kalka-</b> a medicinal paste (mixture); <b>avakalkana-</b> mixing (<i><b>lex.</b></i>). DED(S) 1092.			 <div>  						</div>
1301,"Cf. Pkt. (Sheth, suppl.) <b>khallaga-, khallaya-</b> leaf-cup. DED(S) 1094.			 <div>  						</div>"
1302,"Cf. Skt. <b>kala-</b> indistinct or inarticulate; low, soft (as a tone), melodious. MBE 1969, pp. 289-90, no. 4 (also p. 296, no. 42), for areal etymology of reduplicated forms, with reference to Turner, <i>CDIAL</i>, no. 2914, <b>kalakala-</b>, no. 3836, <b>khalakhalāyate</b>. DED(S) 1095.			 "
1303,"Cf. Turner, <i>CDIAL</i>, no. 2922, <b>kalaha-</b> strife, quarrel, fight. Cf. also Skt. <b>kaluṣa-</b> turbid (of water or mind). DED (S) 1096.			 <div>  						</div>"
1305,Cf. Skt. <b>kalā-</b> boat; ? <b>kalaśa-</b> pot. DED(S) 1098.			 <div>  						</div>
1306,"MBE 1969, p. 296, no. 41, for areal etymology, with reference to Turner, <i>CDIAL</i>, no. 3837, <b>*khalabhala-</b>. DED 1099.			 <div>  						</div>"
1308,"Cf. Skt. (inscr.; Schmidt, <b><i>Nachträge</i>) kali-</b> hero. DEDS 169.			 <div>  						</div>"
1310,Cf. Mar. <b>galbalṇẽ</b> to be in commotion; <b>galbā</b> clamour; and also the references at 1306. DED 1101.			 <div>  						</div>
1326,Cf. Skt. <b>kavarakī-</b> a captive female prisoner. DED(S) 1114.			 
1327,"Cf. Skt. <b>kavara-, kabara-, kavarī-, kabarī</b> braid of hair. DED 1115.			 <div>  						</div>"
1337,"? Cf. Skt. <b>kapola-</b> id.; Turner, <i>CDIAL</i>, no. 2755. DED(S) 1124.			 <div>  						</div>"
1338,"Cf. Skt. <b>gaulī-</b>. Details of relationship with <b>gṛha-golakā-, -golikā-</b> are unclear (see Turner, <i>CDIAL</i>, no. 4324, and Mayrhofer, s.vv.). DED(S) 1125.			 <div>  						</div>"
1348,"Cf. Skt. <b>kaṇaja-</b> a certain weight (Hemādri); <b>kalañja-</b> a particular weight (Turner, <i>CDIAL</i>, no. 2913; Burrow 1967, p. 41). DED(N) 1135.			 <div>  						</div>"
1353,"Cf. Skt. <b>karīra-, Pali kaḷīra-</b>, H. <b>karī̆l</b> (Turner, <i>CDIAL</i>, no. 2804); also Pkt. <b>karilla-</b> the shoot of a bamboo. DED(S) 1140.			 "
1355,"? Cf. Skt. <b>kardama-, karda-, kardaṭa-</b> mud; Turner, <i>CDIAL</i>, nos. 2867-70. DED(N) 1141.			 <div>  						</div>"
1359,"Cf. Burrow 1967, p. 41, on Br. <b>kallar</b> as borrowed from IA and on Dr. <b>*kaḷar</b> as the possible origin of the IA items (Si., Lahnda, Panj.) in Turner, <i>CDIAL</i>, no. 2954, <b>*kallara-</b>. DED (S, N) 1145.			 <div>  						</div>"
1364,"Cf. Skt. <b>gardabha-</b>; Turner, <i>CDIAL</i>, no. 4054. DED(S) 1149.			 "
1366,"Cf. Skt. <b>kaṇṭha-</b> neck; Turner, <i>CDIAL</i>, no. 2680. DED(S) 1151.			 <div>  						</div>"
1372,"Cf. Skt. <b>khala-</b> rogue (Turner, <i>CDIAL</i>, no. 3835); Skt. (<i>lex.</i>) <b>kalama-</b>, Pkt. (<i>DNM</i>) <b>kalama-</b> thief. DED(S) 1156.			 "
1374,"Cf. Turner, <i>CDIAL</i>, nos. 2950-1, Skt. <b>kalyā-</b>, Pkt. <b>kallā-</b> spirituous liquor; Pkt. <b>kallāla-</b> liquor-dealer; H. <b>kal(w)ār, kalāl</b>, Mar. <b>kalāl</b> distiller; Skt. <b>kaḍaṅga-</b> a spirituous liquor. Cf. also Skt. <b>kaḍ-</b> to be intoxicated (ibid., no. 2684). DED(S, N) 1158.			 <div>  						</div>"
1375,Cf. Mar. <b>kaṇgā</b> corn-bin. DED(N) 1159.			 <div>  						</div>
1376,"Cf. Skt. <b>khala-</b> threshing floor, granary; place, site; Turner, <i>CDIAL</i>, no. 3834. DED(S) 1160.			 <div>  						</div>"
1379,"Cf. Skt. <b>(<i>Yaśastilaka</i>) kali-</b> sour rice-gruel; (<i>Vaijayantī</i>) <b>khali-</b> boiled ground rice gruel. From DED 1158, DED(S, N) 1162.			 <div>  						</div>"
1385,"? Skt. <b>kara-, kāra-</b> tax; Turner, <i>CDIAL</i>, no. 2780. DED(S, N) 1166 (in DEN by mistake under 1116).			 <div>  						</div>"
1389,"Cf. Pkt. (<i>DNM</i>) <b>karālī-</b> toothstick. DED(S, N) 1169.			 <div>  						</div>"
1395,"Cf. Skt. <b>(<i>lex.</i>) karparī-</b> collyrium. DED (S, N) 1175.			 <div>  						</div>"
1397,"Cf. Skt. <b>agarī-, garā-, garī-</b> a kind of grass, <i><b>Andropogon serratus</b>.</i> [AngloIndian harial(l)i, huriallee (&lt; H. <b>hariālī</b> &lt; Skt. <b>haritālikā-</b>) = Bermuda grass = <i><b>Cynodon dactylon</b></i>, for which Hooker records that one taxonomist used <i><b>Agrostis linearis.</b></i>] DED(S) 1176.			 <div>  						</div>"
1406,"Cf. Skt. <b>kanala-</b> shining, bright. DED(S) 1183(<i>a</i>).			 <div>  						</div>"
1416,Cf. Pkt. (<i>DNM</i>) <b>kāhila-</b> cowherd. DED(S) 1192.			 <div>  						</div>
1417,"Cf. Skt. <b>kāca-, kāja-</b>, Pali <b>kāca-, kāja-</b>, Pkt. <b>kāa-</b> a yoke to support burdens; Pkt. <b>kāvaḍa-</b> carrying yoke, <b>kāvaḍia-</b> one who carries burdens with yoke; H. <b>kāwaṛ</b>, etc. carrying yoke; Turner, <i>CDIAL</i>, nos. 3009, 3011, and (part of) 2760. DED (S, N) 1193.			 "
1418,"Cf. Skt. <b>kānana-</b> forest; Turner, <i>CDIAL</i>, no. 3028. DED(S) 1194.			 <div>  						</div>"
1423,"? Cf. Skt. <b>kākinī-, kākiṇī-</b> a small coin; (<i><b>lex.</b></i>) the shell <i><b>Cypraea moneta.</b></i> DED(S) 1196.			 <div>  						</div>"
1425,"Cf. Skt. <b>kāka-</b> crow; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 2993. Some of the Dr. items may be reborrowings from IA. DED(S) 1197.			 <div>  						</div>"
1431,? Cf. Skt. <b>karṣa-.</b> DED(S) 1200.			 
1432,Cf. Skt. (W[ilson]) <b>kāśūkāra-</b> the areca tree. DED(N) 1201.			 <div>  						</div>
1444,Cf. Or. <b>kāṇi</b> a measure. DED(S) 1210.			 <div>  						</div>
1446,Cf. Mar. <b>kāth(y)ā</b> id. DED(N) 1212.			 <div>  						</div>
1449,"? &lt; NIA forms in Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 4414, <b>ghaṭṭa-.</b> DEDS 193.			 <div>  						</div>"
1458,"Cf. Skt. <b>kandu-</b> boiler, cooking utensil, oven (Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 2726); Skt. <b>(<i>lex.</i>) kāhala-</b> dry, withered. DED(S, N) 1219.			 "
1459,"Cf. Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 2613, <b>*kacca-</b> raw, unripe. DED(S, N) 1220.			 <div>  						</div>"
1480,"Cf. Skt. <b>khalla-</b> canal, creek, trench; Pkt. <b>khalla-, khāla-</b> id.; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 3849. DED(S, N) 1239.			 <div>  						</div>"
1494,"Cf. Skt. <b>kāla-</b>, Pali <b>kāḷa-</b> black; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 3083. DED(S) 1253.			 <div>  						</div>"
1495,"Cf. Skt. <b>gala-</b> fishhook (Schmidt, <i><b>Nachträge</b></i>); Pali <b>gaḷa-</b>, Pkt. <b>gala-</b> id., Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 3971. DED(S) 1254.			 <div>  						</div>"
1507,"? Cf. Skt. <b>karañja- <i>Pongamia glabra</i></b> (Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 2785). [<i><b>Pongamia glabra</b></i> Vent. = <i><b>Galedupa indica</b></i> Lamk. = <i><b>G. arborea</b></i> Roxb.] DED(S) 1265.			 <div>  						</div>"
1509,? Cf. Skt. <b>kiṣkindha-.</b> DED 1267.			 <div>  						</div>
1510,"Cf. Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 3889, <b>*khiss-</b> grin, snarl (probably only some items). DED(N) 1268.			 "
1514,"Cf. Pkt. <b>(<i>DNM</i>) ciccī-</b> fire. DED(S, N) 1272.			 <div>  						</div>"
1515,"Cf. Skt. (epic +) <b>kīcaka-</b> a kind of hollow bamboo (whistling or rattling in the wind), <i><b>Arundo karka</b></i>; a kind of bird. DED(S, N) 1273.			 <div>  						</div>"
1525,"Cf. Hobson-Jobson, s.v. <b>godown.</b> DED 1278.			 <div>  						</div>"
1532,"Cf. Skt. (inscr.; <i><b><xref=""ieg"">IEG</xref=""ieg""></b></i>, p. 159) <b>kiṭikā-</b> matting, screen; Pali <b>kiṭika-</b> movable screen or curtain. DED(N) 1284.			 <div>  						</div>"
1541,Cf. Mar. <b>giṇḍī</b> small metal vessel. DED 1289.			 <div>  						</div>
1543,Cf. Or. <b>ginā</b> metal cup. DED(S) 1291.			 <div>  						</div>
1580,"Cf. Skt. <b>kilāṭa-, kīlāla-</b> (Turner, <i>CDIAL</i>, no. 3181). DEDS (N) 221.			 <div>  						</div>"
1595,Cf. Mar. <b>girakṇẽ</b> to whirl. DED(S) 1327.			 
1611,"Cf. Krishnamurti, <i>Language</i> 39. 563, for possible derivation with suffix <b>*-mpu</b> from Pkt. <b>giha-</b> &lt; Skt. <b>gṛha-</b>. DED(S) 1342.			 <div>  						</div>"
1623,Cf. Or. <b>girā</b> a line. ? Cf. Skt. <b>kiraka-</b> a scribe. DED(S) 1352.			 
1634A,Cf. Mar. <b>gūguraḍē</b> mosquito. DEDS 228.			 <div>  						</div>
1638,"Cf. Pkt. (Avahaṭṭha; Saraha 3.5) <b>khusukhusa-</b> to whisper; H. <b>khuskhus</b>, Nep. <b>khuskhus</b> whispering. Areal etymology to be added to MBE 1969 (the IA items are not in Turner, <i>CDIAL</i>): Dr. *k/gucVk/gucV-:IA *khusukhusV-. DED(S, N) 1365.			 <div>  						</div>"
1639,"Cf. Turner, <i>CDIAL</i>, no. 3408, <b>kūrca-</b> bunch, tuft (of grass, etc., often used as a seat), brush; no. 4172, <b>guccha-</b> bundle, bunch, clump, bush; <b>guluccha-, guluñc(h)a-, gutsa-</b> bundle, cluster, nosegay, etc.; no. 4174, <b>guñja-</b> bunch, bundle, cluster. DED(S) 1368.			 <div>  						</div>"
1650,"Cf. Skt. <b>kuṭaja-, kuṭaca- <i>W. antidysenterica</i></b>; Turner, <i>CDIAL</i>, no. 3229. [<i><b>Holarrhena = Echites = Wrightia.</b></i>] DED(S) 1375.			 <div>  						</div>"
1651,"Cf. Skt. <b>kūṭa-</b> waterpot; Turner, <i>CDIAL</i>, no. 3227. DED(N) 1376.			 <div>  						</div>"
1654,Cf. <b>Skt. kuṭī-</b> intoxicating liquor. DED(S) 1378.			 <div>  						</div>
1655,"Cf. Skt. <b>kū˘ṭa-, kuṭi-, kū˘ṭī-</b> (whence Ga. (P.) <b>kuṛe</b> hut; <b>Kui kūṛi</b> hut made of boughs, etc.; Kur. <b>kuṛyā</b> small shed or outhouse; Malt. <b>kuṛya</b> hut in the fields; Br. <b>kuḍ(ḍ)ī</b> hut, small house, wife), <b>kuṭīkā-, kuṭīra-, kuṭuṅgaka-, kuṭīcaka-, koṭa-</b> hut; <b>kuṭumba-</b> household (whence Ta. Ma. <b>kuṭumpam</b> id.; Ko. <b>kuṛmb</b> [? also <b>kuṛm</b> above]; To. <b>kwïḍb, kwïḍbïl [-ïl</b> from <b>wïkïl</b>, s.v. 925 Ta. <b>okkal</b>]; Ka., Koḍ., Tu. <b>kuṭumba</b>; Tu. <b>kuḍuma</b>; Te. <b>kuṭumbamu</b>; ? Kui <b>kumbu</b> house [balance word of <b>iḍu</b>, see s.v. 494 Ta. <b>il</b>]). See Turner, <i>CDIAL</i>, no. 3232, <b>kuṭī-</b>, no. 3493, <b>kōṭa-</b>, no. 3233, <b>kuṭumba-</b>, for most of the Skt. forms; Burrow, <i>BSOAS</i> 11.137. DED(S, N) 1379.			 "
1657,Cf. Mar. <b>ghuḍgẽ</b> owl. DED 1380.			 <div>  						</div>
1660,"Cf. Skt. <b>koṭara-</b> hollow of a tree; Turner, <i>CDIAL</i>, no. 3496, including H. <b>khoḍar, khoṛrā</b> (whence the Kur. items). DED(N) 1383.			 <div>  						</div>"
1663,"Cf. Skt. <b>(<i>lex.</i>) utkūṭa</b>- umbrella, parasol. DED(S) 1386.			 <div>  						</div>"
1669,"Cf. Skt. <b>kuṇḍa-</b> round hole in ground (for water or sacred fire), pit, well, spring. DED(S) 1389.			 <div>  						</div>"
1670,Cf. Mar. <b>giḍḍā</b> short and thick. DED(S) 1390.			 <div>  						</div>
1671,"Cf. Skt. <b>kuṭṭayati</b> to bruise, crush, pound, strike lightly; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 3241(1). DED(S) 1391.			 <div>  						</div>"
1676,"The items here, those in <i><b><xref=""dbia"">DBIA</xref=""dbia""></b></i> 104 (add: Go. [SR.] <b>guṭṭam</b>, [M.] <b>guṭṭa</b>, [L.] <b>guṭā</b> peg [<i><b>Voc.</b></i> 1112]), and those in Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 3893 <b>*khuṭṭa-, *khuṇṭa-</b> and no. 3748 <b>kṣōḍa-</b>, exhibit considerable convergence and present many problems of immediate relationship. DED(S) 1396.			 <div>  						</div>"
1680,"Cf. Skt. <b>guṭikā-, guḍa-</b> globe, ball, pill; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 4181. DED(S, N) 1400.			 <div>  						</div>"
1684,"Cf. <b>Skt. koṇa-</b> drumstick, fiddlestick, club; cf. Apabhraṃśa <b>(<i>Mahāpurāṇa</i>) kuḍuva-</b> a stick for beating drums. DED(S) 1404.			 <div>  						</div>"
1688,"Cf. the 'lame' words in Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, nos. 3261, 3262, 3941. DED(S) 1408.			 "
1692,"Cf. Skt. <b>guṇḍaka-</b> dust, powder; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 4193. DED(S) 1411.			 <div>  						</div>"
1695,"Cf. Mar. <b>gũḍ, gũḍā</b> stone, esp. round stone. DED(S) 1414.			 <div>  						</div>"
1722,"Cf. Skt. <b>kuddāla-</b> spade, hoe; Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 3286. DED(S, N) 1432.			 <div>  						</div>"
1732,"Cf. Turner, <i><b><xref=""cdial"">CDIAL</xref=""cdial""></b></i>, no. 3938, <b>*khōppa-, *khōmpa-</b>. DED(S) 1441.			 <div>  						</div>"
1738,Cf. H. <b>gubār</b> outcry. DED 1446.			 <div>  						</div>
1739,"Cf. Mar. <b>kubaṭ</b> rank, musty, mouldy. DED 1447.			 <div>  						</div>"
1742,Cf. Skt. <b>(<i>lex.</i>) kumudā- <i>G. arborea</i></b>. DED 1450.			 <div>  						</div>
1752,"Cf. Pkt. (<i>DNM</i>) <b>kumulī-</b> fireplace. DED(S, N) 1460.			 "
1758,"? Cf. Skt. <b>kūśma-, kūṣma-</b> n. of an imp or goblin. DED 1465.			 <div>  						</div>"
1764,"Cf. Skt. <b>kokila-</b> Indian cuckoo; cf. Pkt. <b>kuhila-</b> id. DED(S, N) 1470.			 <div>  						</div>"
1765,"Cf. Skt. <b>kuhī-, kuheḍī-</b>, etc. id.; Turner, <i>CDIAL</i>, no. 3386. DEN 23.			 <div>  						</div>"
1767,"ku·g et</b> buffalo / bullock with horns curving under chin. <b><i>To.</i> ku·x ïr</b> buffalo with horns curving under chin. <b><i>Ka.</i> kuggu, kuṅgu, kuñcu, kurgu</b> to sink, become low, be bent down, be depressed, crouch, decrease, cease or stop (as a voice or speech); <b>kuggisu, kurgisu</b> to cause to be depressed, etc.; <b>kurgu</b> state of being bent, etc., a hump; <b>kur̤gu</b> to contort, shrink. <b><i>Tu.</i> kugguni</b> to be humbled, depressed, sink. <b><i>Te.</i> k(r)uṅgu, kruṅgilu</b> to sink, fall down, fall in a heap; <b>kuncu</b> to depress <b><i>(tr.). Pa.</i> gurcip- (gurcit-)</b> to bend. <i><b>Go.</b></i> (Ko.) <b>kuŋg-</b> to be wrinkled or contracted (of the skin) (<i><b>Voc.</b></i> 717). ? <b><i>Manḍ.</i> gṛūc-</b> to bend. <b><i>Kui</i> grōnga (grōngi-)</b> to crouch over the fire; <b>krōsu</b> bending, bowed; <b>krōsu inba</b> to be bent, bowed, bending over, hanging over; ? (K.) <b>kṛō-</b> to bend <b>(<i>intr.</i>); kṛōp-</b> id. (<i><b>tr.</b></i>). DED(S, N) 1472, DED 1555.			 <div>  						</div>"
1770,"Cf. Skt. <b>khura-</b> id.; Turner, <i>CDIAL</i>, no. 3906. DED 1474.			 <div>  						</div>"
1771,"? Cf. Turner, <i>CDIAL</i>, no. 3730, <b>kṣurapra-</b> ('scraper'-meanings). DED(S, N) 1475.			 <div>  						</div>"
1778,"Cf. Apabhraṃśa <b>(<i>Mahāpurāṇa</i>) kurumāṇa-</b> faded, withered.			 <div>  						</div>"
1783,"Cf. Turner, <i>CDIAL</i>, no. 4197, <b>*gudda-</b> pith, core, and no. 4314, <b>gorda-</b> brain. DEDS 254.			 <div>  						</div>"
1785,"Cf. Skt. <b>kuraṅga-</b> a species of antelope, antelope or deer in general. DED(S) 1485.			 <div>  						</div>"
1791,"Cf. Skt. (Hem. <i><b>Uṇ.</b></i> 326) <b>kurumbo 'ṅkuraḥ</b>. DED(S, N) 1491.			 <div>  						</div>"
1794,"Cf. Skt. <b>kurala-, kurula-</b> curl or lock of hair; Turner, <i>CDIAL</i>, no. 3327. DED 1494.			 <div>  						</div>"
1795,"Cf. Halbi <b>ghula</b> snail. DED(S, N) 1495.			 <div>  						</div>"
1796,"Cf. Skt. <b>kurkura-, kukkura-, kukura-</b> dog; Turner, <i>CDIAL</i>, no. 3329. DED(S, N) 1496 (and from 1538).			 <div>  						</div>"
1822,"Cf. Skt. <b>kuṇapa-</b> dead body, corpse; mouldering, smelling like a carcass; Pkt. <b>kuṇima-</b> corpse; Turner, <i>CDIAL</i>, no. 3257. DED(S, N) 1514.			 "
1827,"Cf. Skt. <b>kuḍava-, kuḍapa, kuṭapa-</b> a measure of grain or of wood or of iron, etc.; Turner, <i>CDIAL</i>, no. 3246.			 <div>  						</div>"
1827,"Cf. Skt. <b>kuḍava-, kuḍapa, kuṭapa-</b> a measure of grain or of wood or of iron, etc.; Turner, <i>CDIAL</i>, no. 3246.<b><i>(b) Te.</i> kola</b> measurement; <b>kolãdi</b> limit, extent, measure, count; <b>kolagã̄ḍu</b> one who measures grain; <b>kolãta</b> measurement, measuring; <b>kolucu</b> to measure. <b><i>Kol.</i> kul- (kult-)</b> to count; (Pat., p. 163) <b>kulleng</b> to measure. <b><i>Nk.</i> kull-</b> id. <b><i>Nk. (Ch.)</i> kul-</b> id. <i><b>Go.</b></i> (M.) <b>kolsānā,</b> (Ko.) <b>kols-</b> id. (&lt; Te.) (<i><b>Voc.</b></i> 949). <b><i>Konḍa</i> koli- (-t-)</b> id. <i><b>Kuwi</b></i> (F.) <b>kōla</b> a measure (&lt; Te.). Since all occurrences of Te. (<b>kolucu</b>, etc.) have <b>l-</b> in early inscriptions, there is doubt whether (<i><b>b</b></i>) belongs with (<i><b>a</b></i>). However, change of <b>*ḷ</b> &gt; <b>l</b> may have been earlier than the record (so K.) If so, Konḍa <b>koli-</b> also is borrowed from Te. Otherwise, (<i><b>b</b></i>) should be in position <b>*kol-</b>. DED(S, N) 1517.			 <div>  						</div>"
1828,"Cf. Skt. <b>kūla-</b> pond, pool. DED(S) 1518.			 <div>  						</div>"
1849,"Cf. Skt. <b>kuruṇṭa(ka)-, kuraṇṭaka-, kuraṇḍaka-, kuruṇṭha-</b> yellow <b><i>Barleria</i>; kuraba(ka)-</b> a red kind of <i><b>Barleria</b></i>; Pkt. <b>koriṇṭa- <i>Barleria</i></b>; Turner, <i>CDIAL</i>, nos. 3322, 3326. DED 1535.			 <div>  						</div>"
1850,Cf. Mar. <b>guddā</b> a blow with the fist.			 <div>  						</div>
