Mal,dbia75,kappi,kappi id.,,,,"dbia[p. 20, no. 75]",,,dbia-75-Mal-2,,,,loanword
Kannada,dbia75,kapali,"kapali, kapale, kapile, kavile, kavule apparatus for raising water, consisting of pulley, rope, and bucket, worked by oxen on an inclined plane.",,,,"dbia[p. 20, no. 75]",,,dbia-75-Kannada-3,,,,loanword
Tulu,dbia75,kapi,kapi pulley.,,,,"dbia[p. 20, no. 75]",,,dbia-75-Tulu-4,,,,loanword
Telugu,dbia75,kapile,kapile contrivance for raising water from a well.,,,,"dbia[p. 20, no. 75]",,,dbia-75-Telugu-5,,,,loanword
Tam,dbia76,kampaļi,"kampaļi, kampalam coarse woollen blanket.",,,,"dbia[p. 20, no. 76]",,,dbia-76-Tam-1,,,,loanword
Mal,dbia76,kampili,"kampili woollen cloth, blanket.",,,,"dbia[p. 20, no. 76]",,,dbia-76-Mal-2,,,,loanword
Kota,dbia76,kabey,"kabey?, kabeylg, kabi'lg blanket.",,,,"dbia[p. 20, no. 76]",,,dbia-76-Kota-3,,,,loanword
Kannada,dbia76,kambala,"kambala, kambali id.",,,,"dbia[p. 20, no. 76]",,,dbia-76-Kannada-4,,,,loanword
Kodagu,dbia76,kambīļi,kambīļi id.,,,,"dbia[p. 20, no. 76]",,,dbia-76-Kodagu-5,,,,loanword
Tulu,dbia76,kamboļi,"kamboļi id. Te kambaļamu, kambaļi, kambadi id., rug, woollen cloth.",,,,"dbia[p. 20, no. 76]",,,dbia-76-Tulu-6,,,,loanword
Parji,dbia76,kambra,kambra blanket.,,,,"dbia[p. 20, no. 76]",,,dbia-76-Parji-7,,,,loanword
Gadaba,dbia76,kambal,(Oll.) kambal id.,,,,"dbia[p. 20, no. 76]",,,dbia-76-Gadaba-8,,,,loanword
Gondi,dbia76,kamrá,(W) kamrá id.,,,,"dbia[p. 20, no. 76]",,,dbia-76-Gondi-9,,,,loanword
Kurux,dbia76,kamrā,kamrā id.,,,,"dbia[p. 20, no. 76]",,,dbia-76-Kurux-10,,,,loanword
Malto,dbia76,kamri,kamri id.,,,,"dbia[p. 20, no. 76]",,,dbia-76-Malto-11,,,,loanword
Brahui,dbia76,kambal,kambal id.,,,,"dbia[p. 20, no. 76]",,,dbia-76-Brahui-12,,,,loanword
Tam,dbia77,kampu,"kampu post, stake, pole, rod, stick, branch of tree; kampi beam, slender post; kampam post, pillar.",,,,"dbia[p. 20, no. 77]",,,dbia-77-Tam-1,,,,loanword
Mal,dbia77,kampu,"kampu rod, stick; kampam pillar, mast, post.",,,,"dbia[p. 20, no. 77]",,,dbia-77-Mal-2,,,,loanword
Kota,dbia77,kab,"kab stone pillar, post fixed in ground at Kolme'l village.",,,,"dbia[p. 20, no. 77]",,,dbia-77-Kota-3,,,,loanword
Toda,dbia77,kob,kob post.,,,,"dbia[p. 20, no. 77]",,,dbia-77-Toda-4,,,,loanword
Kannada,dbia77,kamba,"kamba post, pillar, mast.",,,,"dbia[p. 20, no. 77]",,,dbia-77-Kannada-5,,,,loanword
Kodagu,dbia77,kambi,kambi pillar.,,,,"dbia[p. 20, no. 77]",,,dbia-77-Kodagu-6,,,,loanword
Tulu,dbia77,kamba,"kamba, kamma pillar, post.",,,,"dbia[p. 20, no. 77]",,,dbia-77-Tulu-7,,,,loanword
Telugu,dbia77,kambamu,kambamu column.,,,,"dbia[p. 20, no. 77]",,,dbia-77-Telugu-8,,,,loanword
Tam,dbia78,kammi,"kammi deficiency, scantiness.",,,,"dbia[p. 21, no. 78]",,,dbia-78-Tam-1,,,,loanword
Mal,dbia78,kammi,kammi id.,,,,"dbia[p. 21, no. 78]",,,dbia-78-Mal-2,,,,loanword
Kota,dbia78,kamy,kamy a little; kamycdanm inferiority.,,,,"dbia[p. 21, no. 78]",,,dbia-78-Kota-3,,,,loanword
Kannada,dbia78,kammi,kammi deficiency.,,,,"dbia[p. 21, no. 78]",,,dbia-78-Kannada-4,,,,loanword
Kodagu,dbia78,kammi,"kammi small, little, short.",,,,"dbia[p. 21, no. 78]",,,dbia-78-Kodagu-5,,,,loanword
Tulu,dbia78,kammi,"kammi deficient, defective. (",,,,"dbia[p. 21, no. 78]",,,dbia-78-Tulu-6,,,,loanword
Tam,dbia79a,karmam,"karmam, karumam action, work, deed, fruit of deeds, religious rites.",,,,"dbia[p. 21, no. 79a]",,,dbia-79a-Tam-1,,,,loanword
Mal,dbia79a,karmam,"karmam action, religious act, fate, actions of this and former lives (chiefly bad actions and their consequences).",,,,"dbia[p. 21, no. 79a]",,,dbia-79a-Mal-2,,,,loanword
Kota,dbia79a,karm,"karm (obl. karm-, kart-) sin; karmn sinful man.",,,,"dbia[p. 21, no. 79a]",,,dbia-79a-Kota-3,,,,loanword
Kannada,dbia79a,karma,"karma, kamma action, business, religious action or rite, sin.",,,,"dbia[p. 21, no. 79a]",,,dbia-79a-Kannada-4,,,,loanword
Tulu,dbia79a,karma,"karma action, religious ceremony, fate, sin.",,,,"dbia[p. 21, no. 79a]",,,dbia-79a-Tulu-5,,,,loanword
Telugu,dbia79a,karmamu,"karmamu action, religious rite, fate, fruit of actions.",,,,"dbia[p. 21, no. 79a]",,,dbia-79a-Telugu-6,,,,loanword
Tam,dbia80,kavați,kavați cowry.,,,,"dbia[p. 21, no. 80]",,,dbia-80-Tam-1,,,,loanword
Mal,dbia80,kavați,"kavați, kaviți id., Cypraea moneta.",,,,"dbia[p. 21, no. 80]",,,dbia-80-Mal-2,,,,loanword
Kannada,dbia80,kavaại,"kavaại, kavadike, kavade cowrie.",,,,"dbia[p. 21, no. 80]",,,dbia-80-Kannada-3,,,,loanword
Kodagu,dbia80,kavļi,kavļi id.,,,,"dbia[p. 21, no. 80]",,,dbia-80-Kodagu-4,,,,loanword
Tulu,dbia80,kavadi,"kavadi, kavadigè, kavaçè id.",,,,"dbia[p. 21, no. 80]",,,dbia-80-Tulu-5,,,,loanword
Telugu,dbia80,gavva,gavva id.,,,,"dbia[p. 21, no. 80]",,,dbia-80-Telugu-6,,,,loanword
Tam,dbia81,kavāțam,kavāțam a bullock-load of wood or grass or straw.,,,,"dbia[p. 21, no. 81]",,,dbia-81-Tam-1,,,,loanword
Kannada,dbia81,kavāda,"kavāda, kabada a bullock- or horse-load of grass, wood, etc.",,,,"dbia[p. 21, no. 81]",,,dbia-81-Kannada-2,,,,loanword
Telugu,dbia81,kabādamu,kabādamu a bullock-load of grass or straw.,,,,"dbia[p. 21, no. 81]",,,dbia-81-Telugu-3,,,,loanword
Tam,dbia82,kavunțan,kavunțan caste title of certain Tamil and Kanarese folk; kavță head of a village.,,,,"dbia[p. 21, no. 82]",,,dbia-82-Tam-1,,,,loanword
Mal,dbia82,gavuņțan,(Godavarma) gavuņțan a class title of certain Tamil and Kanarese folk.,,,,"dbia[p. 21, no. 82]",,,dbia-82-Mal-2,,,,loanword
Kota,dbia82,gavſ,"gavſ important man, headman; gavņdky headman (< Badaga).",,,,"dbia[p. 21, no. 82]",,,dbia-82-Kota-3,,,,loanword
Toda,dbia82,kofdky,kofdky guestmaster of Badaga village.,,,,"dbia[p. 21, no. 82]",,,dbia-82-Toda-4,,,,loanword
Kannada,dbia82,gavuşa,"gavuşa, gauņa, gavada chief officer of a village; a good caste of peasants; gavudike business of a gavuda; gavudi female servant.",,,,"dbia[p. 21, no. 82]",,,dbia-82-Kannada-5,,,,loanword
Kodagu,dbia82,gavși,gavși servant-girl (<,,,,"dbia[p. 21, no. 82]",,,dbia-82-Kodagu-6,,,,loanword
Tulu,dbia82,gaude,"gaude, gauda, gauņde headman of a village; man of a caste of farmers; gauņi, gauņși female servant.",,,,"dbia[p. 21, no. 82]",,,dbia-82-Tulu-7,,,,loanword
Telugu,dbia82,gauņdu,gauņdu honorific title of a class of Sudras.,,,,"dbia[p. 21, no. 82]",,,dbia-82-Telugu-8,,,,loanword
Telugu,dbia83,gadda,"gadda, gradda kite.",,,,"dbia[p. 21, no. 83]",,,dbia-83-Telugu-1,,,,loanword
Kolami,dbia83,gadda,gadda id.,,,,"dbia[p. 21, no. 83]",,,dbia-83-Kolami-2,,,,loanword
Naikri,dbia83,gadda,gadda vulture.,,,,"dbia[p. 21, no. 83]",,,dbia-83-Naikri-3,,,,loanword
Parji,dbia83,gadda,gadda id.,,,,"dbia[p. 21, no. 83]",,,dbia-83-Parji-4,,,,loanword
Gondi,dbia83,gada,(Koya) gada id.; (A) gandal kite.,,,,"dbia[p. 21, no. 83]",,,dbia-83-Gondi-5,,,,loanword
Tam,dbia84,kani,kani mine.,,,,"dbia[p. 21, no. 84]",,,dbia-84-Tam-1,,,,loanword
Mal,dbia84,khani,khani id.,,,,"dbia[p. 21, no. 84]",,,dbia-84-Mal-2,,,,loanword
Kannada,dbia84,kaņi,"kaņi, gani, gani ditch, 22 DRAVIDIAN BORROWINGS FROM INDO-ARYAN basin, mine.",,,,"dbia[p. 21, no. 84]",,,dbia-84-Kannada-3,,,,loanword
Kodagu,dbia84,kanatare,"kanatare, kantare well.",,,,"dbia[p. 21, no. 84]",,,dbia-84-Kodagu-4,,,,loanword
Tulu,dbia84,kaņi,"kaņi ditch, trench.",,,,"dbia[p. 21, no. 84]",,,dbia-84-Tulu-5,,,,loanword
Telugu,dbia84,gani,"gani mine, quarry, excavation.",,,,"dbia[p. 21, no. 84]",,,dbia-84-Telugu-6,,,,loanword
Tam,dbia85,kanni,"kanni virgin, young unmarried woman, youthfulness, virginity, state of being earliest in time; kannimai virginity.",,,,"dbia[p. 22, no. 85]",,,dbia-85-Tam-1,,,,loanword
Mal,dbia85,kanni,kanni virgin.,,,,"dbia[p. 22, no. 85]",,,dbia-85-Mal-2,,,,loanword
Kota,dbia85,kan,"kan (kan pemog virgin, young childless woman; ka(n) na.g buffalo before it has been bred; kan garc cow at first calving; kan vi'r first pregnancy; kan ge v cow's first calf; kan mog woman's first child).",,,,"dbia[p. 22, no. 85]",,,dbia-85-Kota-3,,,,loanword
Kannada,dbia85,kanne,"kanne girl, maiden, virgin.",,,,"dbia[p. 22, no. 85]",,,dbia-85-Kannada-4,,,,loanword
Kodagu,dbia85,kanni,"kanni virgin, unmarried girl; kaññi girl.",,,,"dbia[p. 22, no. 85]",,,dbia-85-Kodagu-5,,,,loanword
Telugu,dbia85,kanniya,"kanniya, kanne unmarried girl, virgin; young, fresh.",,,,"dbia[p. 22, no. 85]",,,dbia-85-Telugu-6,,,,loanword
Tam,dbia86,kākitam,"kākitam, kāyitam paper, epistle.",,,,"dbia[p. 22, no. 86]",,,dbia-86-Tam-1,,,,loanword
Mal,dbia86,käkittam,"käkittam, kāyitam paper.",,,,"dbia[p. 22, no. 86]",,,dbia-86-Mal-2,,,,loanword
Kota,dbia86,ka,"ka gydm (obl. ka gydt-), ka'ydm (obl. ka'ydt-) paper.",,,,"dbia[p. 22, no. 86]",,,dbia-86-Kota-3,,,,loanword
Kannada,dbia86,kāgada,". kāgada, kāgaja, kāgida paper, epistle.",,,,"dbia[p. 22, no. 86]",,,dbia-86-Kannada-4,,,,loanword
Kodagu,dbia86,ka,ka gïda letter.,,,,"dbia[p. 22, no. 86]",,,dbia-86-Kodagu-5,,,,loanword
Tulu,dbia86,kāgaji,"kāgaji, kākaji paper, letter.",,,,"dbia[p. 22, no. 86]",,,dbia-86-Tulu-6,,,,loanword
Telugu,dbia86,kākitamu,"kākitamu, kāgitamu, kāyitamu paper. Kuwi (S) kāgitomi id.",,,,"dbia[p. 22, no. 86]",,,dbia-86-Telugu-7,,,,loanword
Tam,dbia87,kāņam,kāņam oil-press K,,,,"dbia[p. 22, no. 87]",,,dbia-87-Tam-1,,,,loanword
Kannada,dbia87,gāna,"gāna oil-mill, sugarcane press or mill; gāṇiga oil-miller.",,,,"dbia[p. 22, no. 87]",,,dbia-87-Kannada-2,,,,loanword
Tulu,dbia87,gāna,"gāna oil-mill, sugarmill; gāņige oil-miller.",,,,"dbia[p. 22, no. 87]",,,dbia-87-Tulu-3,,,,loanword
Telugu,dbia87,gānūga,"gānūga oil-mill, sugar-mill.",,,,"dbia[p. 22, no. 87]",,,dbia-87-Telugu-4,,,,loanword
Tam,dbia88,kāņțam,"kāņțam stem, stalk.",,,,"dbia[p. 22, no. 88]",,,dbia-88-Tam-1,,,,loanword
Mal,dbia88,kāņțam,kāņțam id.,,,,"dbia[p. 22, no. 88]",,,dbia-88-Mal-2,,,,loanword
Kannada,dbia88,kāņda,kāņda id.,,,,"dbia[p. 22, no. 88]",,,dbia-88-Kannada-3,,,,loanword
Telugu,dbia88,kāda,"kāda id., stick, handle, shaft. Kui kānļi, kāndru stem, stalk.",,,,"dbia[p. 22, no. 88]",,,dbia-88-Telugu-4,,,,loanword
Tam,dbia89,kāņțam,"kāņțam curtain, cloth, garment.",,,,"dbia[p. 22, no. 89]",,,dbia-89-Tam-1,,,,loanword
Kannada,dbia89,kāņda,kāņda curtain. curtain.,,,,"dbia[p. 22, no. 89]",,,dbia-89-Kannada-2,,,,loanword
Tam,dbia90,kāyam,"kāyam wound, contusion.",,,,"dbia[p. 22, no. 90]",,,dbia-90-Tam-1,,,,loanword
Mal,dbia90,kayam,kayam a wound.,,,,"dbia[p. 22, no. 90]",,,dbia-90-Mal-2,,,,loanword
Kota,dbia90,ka'ym,"ka'ym id., slash, mark.",,,,"dbia[p. 22, no. 90]",,,dbia-90-Kota-3,,,,loanword
Kannada,dbia90,gaya,"gaya a bruise, wound.",,,,"dbia[p. 22, no. 90]",,,dbia-90-Kannada-4,,,,loanword
Kodagu,dbia90,ga'ya,ga'ya a wound.,,,,"dbia[p. 22, no. 90]",,,dbia-90-Kodagu-5,,,,loanword
Tulu,dbia90,ghāya,ghāya id.,,,,"dbia[p. 22, no. 90]",,,dbia-90-Tulu-6,,,,loanword
Telugu,dbia90,gāyamu,"gāyamu id., injury, bruise.",,,,"dbia[p. 22, no. 90]",,,dbia-90-Telugu-7,,,,loanword
Parji,dbia90,gåva,gåva a wound.,,,,"dbia[p. 22, no. 90]",,,dbia-90-Parji-8,,,,loanword
Tam,dbia91,kārațam,"kārațam, kāruțam jugglery; kārațan, kāruțan juggler.",,,,"dbia[p. 22, no. 91]",,,dbia-91-Tam-1,,,,loanword
Kannada,dbia91,garada,"garada, gāradi, gāruda, gāruļi, gāļi conjuring, jugglery; gārudiga conjurer, juggler.",,,,"dbia[p. 22, no. 91]",,,dbia-91-Kannada-2,,,,loanword
Telugu,dbia91,gāradamu,"gāradamu, gārađĩ, gārudamu jugglery, trickery; gāradidu juggler.",,,,"dbia[p. 22, no. 91]",,,dbia-91-Telugu-3,,,,loanword
Tam,dbia92,karaṇam,"karaṇam cause, origin; kāraṇan the Supreme Being; chief, ruler; kāraṇavan God.",,,,"dbia[p. 22, no. 92]",,,dbia-92-Tam-1,,,,loanword
Mal,dbia92,kāranam,"kāranam cause, origin; kāranan author, originator; man of authority; kāraṇavan head of family, hereditary predecessor; the maternal uncle.",,,,"dbia[p. 22, no. 92]",,,dbia-92-Mal-2,,,,loanword
Kota,dbia92,kaóranm,kaóranm (obl. ka'rant-),,,,"dbia[p. 22, no. 92]",,,dbia-92-Kota-3,,,,loanword
Kannada,dbia93,gārige,"gārige a flat cake made of wheaten or rice flour and jaggory, and fried in ghee or oil.",,,,"dbia[p. 23, no. 93]",,,dbia-93-Kannada-1,,,,loanword
Tulu,dbia93,gårige,gårige a kind of cake or fritter.,,,,"dbia[p. 23, no. 93]",,,dbia-93-Tulu-2,,,,loanword
Telugu,dbia93,gāre,"gāre, gharika a kind of cake.",,,,"dbia[p. 23, no. 93]",,,dbia-93-Telugu-3,,,,loanword
Tam,dbia94,kāriyam,"kāriyam result, action, affair, business, object, purpose.",,,,"dbia[p. 23, no. 94]",,,dbia-94-Tam-1,,,,loanword
Mal,dbia94,kāryam,"kāryam business, duty, matter.",,,,"dbia[p. 23, no. 94]",,,dbia-94-Mal-2,,,,loanword
Kota,dbia94,kaörye'v,"kaörye'v (obl. kaörye'v-, ka rye.t-) affair, business, aim.",,,,"dbia[p. 23, no. 94]",,,dbia-94-Kota-3,,,,loanword
Toda,dbia94,ko'rym,"ko'rym ceremony, rituals and rules to be observed by priest.",,,,"dbia[p. 23, no. 94]",,,dbia-94-Toda-4,,,,loanword
Kannada,dbia94,kārya,"kārya, kāriya, kāre affair, business, a festal occasion, effect, motive, cause.",,,,"dbia[p. 23, no. 94]",,,dbia-94-Kannada-5,,,,loanword
Tulu,dbia94,kārya,"kārya work, business, ceremony, cause, effect.",,,,"dbia[p. 23, no. 94]",,,dbia-94-Tulu-6,,,,loanword
Telugu,dbia94,kāryamu,"kāryamu work, business, affair, effect, profit, motive, (K also) auspicious occasion, nuptials.",,,,"dbia[p. 23, no. 94]",,,dbia-94-Telugu-7,,,,loanword
Tam,dbia95,karai,"karai mortar, plaster for building, concretions that encrust the teeth.",,,,"dbia[p. 23, no. 95]",,,dbia-95-Tam-1,,,,loanword
Kannada,dbia95,gāre,"gāre a dilute mixture of earth, lime, etc., to be used as mortar.",,,,"dbia[p. 23, no. 95]",,,dbia-95-Kannada-2,,,,loanword
Tulu,dbia95,gārè,"gārè, kāre lime plaster.",,,,"dbia[p. 23, no. 95]",,,dbia-95-Tulu-3,,,,loanword
Telugu,dbia95,gāra,"gāra mortar, plaster, cement. (",,,,"dbia[p. 23, no. 95]",,,dbia-95-Telugu-4,,,,loanword
Tam,dbia96,kārttikai,"kārttikai Pleiades; the 8th lunar month, October-November.",,,,"dbia[p. 23, no. 96]",,,dbia-96-Tam-1,,,,loanword
Mal,dbia96,kārttika,kārttika Pleiades; the 8th lunar month.,,,,"dbia[p. 23, no. 96]",,,dbia-96-Mal-2,,,,loanword
Toda,dbia96,ka:ștk,ka:ștk Pleiades.,,,,"dbia[p. 23, no. 96]",,,dbia-96-Toda-3,,,,loanword
Kannada,dbia96,kārtika,kārtika the 8th lunar month.,,,,"dbia[p. 23, no. 96]",,,dbia-96-Kannada-4,,,,loanword
Tulu,dbia96,kārtika,kārtika id.,,,,"dbia[p. 23, no. 96]",,,dbia-96-Tulu-5,,,,loanword
Telugu,dbia96,kārtikamu,kārtikamu id.,,,,"dbia[p. 23, no. 96]",,,dbia-96-Telugu-6,,,,loanword
Tam,dbia97,kālam,"kālam, kālai time, season, opportune moment; kāl time; bloom, freshness, beauty; turn.",,,,"dbia[p. 23, no. 97]",,,dbia-97-Tam-1,,,,loanword
Mal,dbia97,kālam,"kālam time, season, year; kāl time.",,,,"dbia[p. 23, no. 97]",,,dbia-97-Mal-2,,,,loanword
Kota,dbia97,ka,"ka•lm (obl. ka.lt-) time, opportunity.",,,,"dbia[p. 23, no. 97]",,,dbia-97-Kota-3,,,,loanword
Toda,dbia97,ko,ko‘lm (obl. ko.lt-) time; mun go'stk in ancient times.,,,,"dbia[p. 23, no. 97]",,,dbia-97-Toda-4,,,,loanword
Kannada,dbia97,kala,"kala time, year, season; kāl time, opportunity.",,,,"dbia[p. 23, no. 97]",,,dbia-97-Kannada-5,,,,loanword
Kodagu,dbia97,ka'la,ka'la year.,,,,"dbia[p. 23, no. 97]",,,dbia-97-Kodagu-6,,,,loanword
Tulu,dbia97,kāla,"kāla time, season.",,,,"dbia[p. 23, no. 97]",,,dbia-97-Tulu-7,,,,loanword
Telugu,dbia97,kalamu,"kalamu id., opportunity.",,,,"dbia[p. 23, no. 97]",,,dbia-97-Telugu-8,,,,loanword
Tam,dbia98,kāvatam,"kāvatam, kåtam an Indian league, about 10 miles.",,,,"dbia[p. 23, no. 98]",,,dbia-98-Tam-1,,,,loanword
Mal,dbia98,kātam,kātam = about 5 miles.,,,,"dbia[p. 23, no. 98]",,,dbia-98-Mal-2,,,,loanword
Kannada,dbia98,gāvada,"gāvada, gāvuda an Indian league, from 10 to 12 miles.",,,,"dbia[p. 23, no. 98]",,,dbia-98-Kannada-3,,,,loanword
Tulu,dbia98,gāvuda,gāvuda a stage or distance of 12 miles.,,,,"dbia[p. 23, no. 98]",,,dbia-98-Tulu-4,,,,loanword
Tam,dbia99,kiţiki,kiţiki window.,,,,"dbia[p. 23, no. 99]",,,dbia-99-Tam-1,,,,loanword
Mal,dbia99,kiţikki,"kiţikki, kuțukki id.",,,,"dbia[p. 23, no. 99]",,,dbia-99-Mal-2,,,,loanword
Kannada,dbia99,kidaki,"kidaki, kidiki, kițaki, kiţiki id., wicket.",,,,"dbia[p. 23, no. 99]",,,dbia-99-Kannada-3,,,,loanword
Kodagu,dbia99,kïạike,kïạike window.,,,,"dbia[p. 23, no. 99]",,,dbia-99-Kodagu-4,,,,loanword
Tulu,dbia99,kiţiki,kiţiki id.,,,,"dbia[p. 23, no. 99]",,,dbia-99-Tulu-5,,,,loanword
Telugu,dbia99,kiţiki,kiţiki id.,,,,"dbia[p. 23, no. 99]",,,dbia-99-Telugu-6,,,,loanword
Tam,dbia100,kițſam,"kițſam lump of metal, sediment, coating, crust, scoria, state a COSS 24 DRAVIDIAN BORROWINGS FROM INDO-ARYAN worm. a renown. of being dry and hard.",,,,"dbia[p. 23, no. 100]",,,dbia-100-Tam-1,,,,loanword
Mal,dbia100,kițțam,"kițțam dross, scoria.",,,,"dbia[p. 23, no. 100]",,,dbia-100-Mal-2,,,,loanword
Kota,dbia100,kit,kit hard lump of earth.,,,,"dbia[p. 23, no. 100]",,,dbia-100-Kota-3,,,,loanword
Kannada,dbia100,kiţța,"kiţța dirt, dross of iron, dregs, rust.",,,,"dbia[p. 23, no. 100]",,,dbia-100-Kannada-4,,,,loanword
Tulu,dbia100,kițța,"kițța scoria, dross of smelted iron, sediment of boiled areca-nut.",,,,"dbia[p. 23, no. 100]",,,dbia-100-Tulu-5,,,,loanword
Tam,dbia101,kīțam,"kīțam worm, maggot, vermin.",,,,"dbia[p. 24, no. 101]",,,dbia-101-Tam-1,,,,loanword
Mal,dbia101,kitam,kitam,,,,"dbia[p. 24, no. 101]",,,dbia-101-Mal-2,,,,loanword
Kannada,dbia101,kidi,"kidi, kita worm, insect.",,,,"dbia[p. 24, no. 101]",,,dbia-101-Kannada-3,,,,loanword
Tulu,dbia101,kidụ,"kidụ, kidi, kīța id.",,,,"dbia[p. 24, no. 101]",,,dbia-101-Tulu-4,,,,loanword
Telugu,dbia101,cīda,"cīda, cida-purugu certain parasitic worm causing disease in plants and animals, (B) a caterpillar or worm that destroys plants, a grub inside a fruit or a seed; kitamu worm, insect.",,,,"dbia[p. 24, no. 101]",,,dbia-101-Telugu-5,,,,loanword
Tam,dbia102,kirttanam,"kirttanam, kirtti praise, fame, glory; kirttanai praise, song; cirtti",,,,"dbia[p. 24, no. 102]",,,dbia-102-Tam-1,,,,loanword
Mal,dbia102,kırttanam,"kırttanam, kirtti praise.",,,,"dbia[p. 24, no. 102]",,,dbia-102-Mal-2,,,,loanword
Kota,dbia102,ki,"ki•rt, kiirty, ki•rtanm (obl. ki'rtant-) disgrace.",,,,"dbia[p. 24, no. 102]",,,dbia-102-Kota-3,,,,loanword
Kannada,dbia102,kīrti,"kīrti, kiriti, kirtana praise, fame; kirtane song of praise.",,,,"dbia[p. 24, no. 102]",,,dbia-102-Kannada-4,,,,loanword
Tulu,dbia102,kirti,"kirti fame; kirtanè praise, hymn.",,,,"dbia[p. 24, no. 102]",,,dbia-102-Tulu-5,,,,loanword
Telugu,dbia102,kirti,"kirti fame; kirtana praise, song of praise; kirtanamu praise.",,,,"dbia[p. 24, no. 102]",,,dbia-102-Telugu-6,,,,loanword
Tam,dbia103,kunkulu,"kunkulu, kunkiliyam, kukkuluvam various Shorea and Balsamodendron (Amyris) species.",,,,"dbia[p. 24, no. 103]",,,dbia-103-Tam-1,,,,loanword
Mal,dbia103,kunkuliyam,"kunkuliyam, kurkkilam the bdellium tree.",,,,"dbia[p. 24, no. 103]",,,dbia-103-Mal-2,,,,loanword
Kannada,dbia103,guggulu,"guggulu, guggula, guggaļa, guggiļa, gugguļa, gurguļa bdellium, Amyris agallochum, Moringa hyperanthera, Boswellia serrata, var, glabra Roxb.",,,,"dbia[p. 24, no. 103]",,,dbia-103-Kannada-3,,,,loanword
Tulu,dbia103,gugguļa,"gugguļa bdellium, Boswellia glabra.",,,,"dbia[p. 24, no. 103]",,,dbia-103-Tulu-4,,,,loanword
Telugu,dbia103,guggilamu,guggilamu resin of Shorea robusta.,,,,"dbia[p. 24, no. 103]",,,dbia-103-Telugu-5,,,,loanword
Kannada,dbia104,gunța,"gunța, gūņța, kūța peg, plug; gudida id., stumpy post.",,,,"dbia[p. 24, no. 104]",,,dbia-104-Kannada-1,,,,loanword
Kodagu,dbia104,gu'ța,"gu'ța peg, post.",,,,"dbia[p. 24, no. 104]",,,dbia-104-Kodagu-2,,,,loanword
Tulu,dbia104,gũnța,"gũnța, guņķi, gunțè, güņtigè peg, pin, stake.",,,,"dbia[p. 24, no. 104]",,,dbia-104-Tulu-3,,,,loanword
Telugu,dbia104,gūțamu,"gūțamu stake, post, peg; gudide hinge, peg, pivot.",,,,"dbia[p. 24, no. 104]",,,dbia-104-Telugu-4,,,,loanword
Gondi,dbia104,kuțța,"(Sironcha) kuțța pillar, post.",,,,"dbia[p. 24, no. 104]",,,dbia-104-Gondi-5,,,,loanword
Tam,dbia105,kuttakai,kuttakai contract of lease.,,,,"dbia[p. 24, no. 105]",,,dbia-105-Tam-1,,,,loanword
Mal,dbia105,kuttaka,"kuttaka farm, contract (as for liquor, honey, wax), monopoly.",,,,"dbia[p. 24, no. 105]",,,dbia-105-Mal-2,,,,loanword
Kota,dbia105,guti'g,guti'g government contract.,,,,"dbia[p. 24, no. 105]",,,dbia-105-Kota-3,,,,loanword
Kannada,dbia105,guttă,"guttă, gutte exclusive right of sale, farm, monopoly; guttige id., rental on land.",,,,"dbia[p. 24, no. 105]",,,dbia-105-Kannada-4,,,,loanword
Tulu,dbia105,guttige,"guttige liquor-shop; guttedāre holder of a monopoly, a liquor contractor,",,,,"dbia[p. 24, no. 105]",,,dbia-105-Tulu-5,,,,loanword
Telugu,dbia105,gutta,gutta lease. [,,,,"dbia[p. 24, no. 105]",,,dbia-105-Telugu-6,,,,loanword
Tam,dbia106,kuppācam,"kuppācam coat, bodice, jacket.",,,,"dbia[p. 25, no. 106]",,,dbia-106-Tam-1,,,,loanword
Mal,dbia106,kuppayam,"kuppayam jacket, gown, robe.",,,,"dbia[p. 25, no. 106]",,,dbia-106-Mal-2,,,,loanword
Kota,dbia106,kupa'cm,"kupa'cm (kupa ct) coat, men's special dancing dress with full skirt.",,,,"dbia[p. 25, no. 106]",,,dbia-106-Kota-3,,,,loanword
Toda,dbia106,kuposm,kuposm (kupost-) coat.,,,,"dbia[p. 25, no. 106]",,,dbia-106-Toda-4,,,,loanword
Kannada,dbia106,kuppasa,"kuppasa, kub(b)asa, kubusa jacket.",,,,"dbia[p. 25, no. 106]",,,dbia-106-Kannada-5,,,,loanword
Kodagu,dbia106,kuppia,kuppia Coorg man's coat.,,,,"dbia[p. 25, no. 106]",,,dbia-106-Kodagu-6,,,,loanword
Tulu,dbia106,kuppasa,"kuppasa petticoat, bodice.",,,,"dbia[p. 25, no. 106]",,,dbia-106-Tulu-7,,,,loanword
Telugu,dbia106,kup,"kup(p)asamu, kubusamu, (K also) kūsamu half-jacket, woman's bodice.",,,,"dbia[p. 25, no. 106]",,,dbia-106-Telugu-8,,,,loanword
Kolami,dbia106,kubasam,kubasam bodice.,,,,"dbia[p. 25, no. 106]",,,dbia-106-Kolami-9,,,,loanword
Naikri,dbia106,kubaśam,kubaśam id.,,,,"dbia[p. 25, no. 106]",,,dbia-106-Naikri-10,,,,loanword
Tam,dbia107,kuppi,kuppi cowdung.,,,,"dbia[p. 25, no. 107]",,,dbia-107-Tam-1,,,,loanword
