ID,Entry_ID,Compared_Entry_ID,Relation,Direction,Confidence,Source,Evidence
dbia:dbia64:1423,dbia64,1423,loan,entry-from-compared,high,"dbia[p. 18, no. 64]","Ta. Õļi a continuous line, row. Ka. oļi, öņi id., multitude, succession. Te. õli a row, line, order. Malt. oli lineage, descent. Skt. avali- row, line, series, lineage. Pkt. oli- id. K, G mus."
dbia:dbia65:dbia65-ia,dbia65,dbia65-ia,loan,entry-from-compared,high,"dbia[p. 18, no. 65]","Ta. kakkari kakri-melon, Cucumis melo-utilissimus. Ma. kakkari, kakkiri C. sativus. Ka. karkați, kankadi id. Skt. karkați- C. utilissi- Pkt. kakkadi- id. H. kakşi id. Turner, s.v. kẫkri, kəkro. [C. melo Linn. C. utilissimus Roxb. C. sativus Linn. is another species.)"
dbia:dbia66:dbia66-ia,dbia66,dbia66-ia,loan,entry-from-compared,high,"dbia[p. 18, no. 66]","Ta. kaccoram, kaccolam, kiccili long zedoary, Curcuma zedoaria; spiked garland-flower, camphor zedoary, Hedychium coronarium. Ma. kaccoram, kaccõlam C. zerumbet or Kæmpferia galanga. Ka. kacu, kacūra, kacora, kacchure, kacchöra, karcūra, karcūraka long zedoary, C. zerumbet Roxb., and its root; kaccūra K. galanga Linn. Tu. kaccūra a fragrant root of Zedoary zerumbet or C. zerumbet; K. galanga. Te. kacõramu, kaccūrakamu C. zedoaria. / Skt. kacora- C. zerumbet; kacchură-, kacchora a kind of turmeric; karcūra(ka)- turmeric. H. kacur C. zerumbet. [C. zedoaria Rosc. = C. zerumbet Roxb.; C. longa, DICTIONARY 19 which is turmeric, is a different species. All the others are different species.)"
dbia:dbia67:dbia67-ia,dbia67,dbia67-ia,loan,entry-from-compared,low,"dbia[p. 19, no. 67]","Ta. kañcam bell-metal, drinking vessel; kañcakāran brazier. To. koc brass; kocxo'rn man who makes brass vessels, clever worker. Ka. kañcu, kañca white copper or brass, bell-metal; a vessel made of bell-metal, etc.; kañcagāra brazier, coppersmith. Tu. kañci, kañcu bell-metal; kañcigāre brazier. Te. kancu bell-metal, bronze; kancara bell-metal work. Kuwi (S) kanzu (? c) bell-metal. Skt. kamsabell-metal, brass, white copper; vessel made of metal."
dbia:dbia68:3120,dbia68,3120,loan,entry-from-compared,high,"dbia[p. 19, no. 68]","Ta. kațțai firewood, piece of timber. Ko. kat log. To. katy id.; wooden leg. Ka. kațțige piece of wood or timber, stick, club; kadi small stick, bit of wood. Kod. kaļļi id. Tu. kațțige fuel, firewood. Te. kațțiya, kațțe stick, staff, rod, piece of wood. Go. kația a piece of wood; (W, Ph.) kațiya wood; (A) kațțe firewood. Skt. kāştha- piece of wood, stick. Pkt. kațțha- id. Turner, s. v. kāțh."
dbia:dbia69:3989,dbia69,3989,loan,entry-from-compared,high,"dbia[p. 19, no. 69]","Ta. kanakku account, calculation, arithmetic, account book, manner, way; kanakkan accountant. Ma. kanakku account, computation, manner, way; kanakkan accountant. Ko. kank calculation, records (government), historical account. To. koņk calculation, arithmetic. /Skt. gañaka- arithmetician, astrologer."
dbia:dbia70:dbia70-ia,dbia70,dbia70-ia,loan,entry-from-compared,high,"dbia[p. 19, no. 70]","Ta. kanțam critical period, calamitous effect of the malignity of planets ruling the destiny of a person according to his horoscope. Ma. gandāntam a perilous time (astrol.). Ka. ganda baneful influence of a star; force or fierceness of disease, rain, wind, etc. Tu. gandāntara danger, peril. Te. gandamu id. Skt. ganda-, gandānta- (astrological terms)."
dbia:dbia71:dbia71-ia,dbia71,dbia71-ia,loan,entry-from-compared,high,"dbia[p. 19, no. 71]","Ta. kanți (-pp-, -tt-) to reprove, chide, speak with decision, precision, impartiality; kaņțippu reproof, strictness, exactness, precision, certainty; kanțitam sternness. Ma. khaņņikka to decide, settle, thwart, refute; khandippu decision, strictness, accuracy. Ko. kandip certainty; kandipa'r with certainty, surely. with certainty, surely. To. koạip strictly, accurately. Ka. kaņạita, khanạita firmness, positiveness, strictness, certainty; kandisu to settle (esp. the price of a thing). Koď. kandita tainty, fixing of a price. Tu. khanạita strict, severe, positive, certain; strictly, positively; khandisuni to fix, settle. Te. khaṇdincu to refute, disprove, criticize; khaṇạitamu decided, certain, strict; khaṇdimpu settlement, decision. /Skt. khand- to break, cut, destroy, defeat, refute (the meaning developments start from the last meaning given)."
dbia:dbia72:2858,dbia72,2858,loan,entry-from-compared,high,"dbia[p. 19, no. 72]","Ta. kattari scissors, shears, rat-trap; (-pp-, -tt-) to cut with scissors, clip, shear, gnaw (as insects, vermin), chop off; kattarikai cer- 20 DRAVIDIAN BORROWINGS FROM INDO-ARYAN scissors, shears. Ma. kattiri, katrika id.; katrikka to shear, clip. Ko. kata'ry spring-trap for rats. Ka. kattari scissors, shears, knife; kattarisu to cut with scissors or scissor-like things as teeth, cut off, shear. Kod. katri scissors. Tu. kattari, katteri scissors, shears, rat trap; katteriyuni, katteruni to shear, cut with scissors. Te. kattera scissors, shears; kattirincu to shear, scissor, crop, clip; kattiril(1) to be cut. Kuwi (S) katheri scissors. /Skt. kartarĨ- scissors. Pkt. kattari- id. Cf. DED 1012, Ta. katti knife, etc."
dbia:dbia73:3975,dbia73,3975,loan,entry-from-compared,high,"dbia[p. 20, no. 73]","Ka. gaddige, gadduge, garduge throne, seat of honor. Tu. gaddige id. Te. gaddiya, gadde id. H. gādi, gaddi id. Turner, s.v. gādi."
dbia:dbia74:dbia74-ia,dbia74,dbia74-ia,loan,entry-from-compared,high,"dbia[p. 20, no. 74]","Ta. kapaļu, kavațu deceit; kapați, kapatan, kavați a cheat, deceiver, knave. Ma. kapaļu, kapațam deceit, trick, sham. Ko. kavş deceit; kavaş Kurumba man; fem. kavaſc. To. kafoțxo'rn clever man; kafïd cunning, trick. Ka. kapața, kabața, kavada fraud, deceit, hypocrisy; kapați, kavați, kapatagara a deceitful person. Tu. kapața, kabata fraud, deceit; kapați hypocrite; kabațe a dissembling woman. Te. kapatamu hypocrisy; kapați hypocrite. Pa. kapaț deceit. Skt. kapatafraud, deceit. Pkt. kavada- id."
dbia:dbia75:dbia75-ia,dbia75,dbia75-ia,loan,entry-from-compared,low,"dbia[p. 20, no. 75]","Ta. kapilai waterlift consisting of a large hemispherical bucket worked with bullocks; kavalai a kind of waterlift; kappi pulley. Ma. kappi id. Ka. kapali, kapale, kapile, kavile, kavule apparatus for raising water, consisting of pulley, rope, and bucket, worked by oxen on an inclined plane. Tu. kapi pulley. Te. kapile contrivance for raising water from a well. /H. kapi pulley, block (? < Ar. qabb hole in pulley-block)."
dbia:dbia76:2771,dbia76,2771,loan,entry-from-compared,high,"dbia[p. 20, no. 76]","Ta. kampaļi, kampalam coarse woollen blanket. Ma. kampili woollen cloth, blanket. Ko. kabey?, kabeylg, kabi'lg blanket. Ka. kambala, kambali id. Kod. kambīļi id. Tu. kamboļi id. Te kambaļamu, kambaļi, kambadi id., rug, woollen cloth. Pa. kambra blanket. Ga. (Oll.) kambal id. Go. (W) kamrá id. Kur. kamrā id. Malt. kamri id. Br. kambal id. /Skt. kambala(ka) woollen blanket or cloth or upper garment. Pa. Pkt. kambala- id. H. kamlī, kămrī, kambal id. Turner, s.v. kamlo."
dbia:dbia77:13639,dbia77,13639,loan,entry-from-compared,high,"dbia[p. 20, no. 77]","Ta. kampu post, stake, pole, rod, stick, branch of tree; kampi beam, slender post; kampam post, pillar. Ma. kampu rod, stick; kampam pillar, mast, post. Ko. kab stone pillar, post fixed in ground at Kolme'l village. To. kob post. Ka. kamba post, pillar, mast. Kod. kambi pillar. Tu. kamba, kamma pillar, post. Te. kambamu column. /Skt. (Ved.) skambha pillar, support. Pa, Pkt. khambha- id. Turner, S. v. khāmo. id., DICTIONARY 21 one"
dbia:dbia78:dbia78-ia,dbia78,dbia78-ia,loan,entry-from-compared,high,"dbia[p. 21, no. 78]","Ta. kammi deficiency, scantiness. Ma. kammi id. Ko. kamy a little; kamycdanm inferiority. Ka. kammi deficiency. Kod. kammi small, little, short. Tu. kammi deficient, defective. (H. kami littleness, scantiness, deficiency (< Pers.)"
dbia:dbia79a:2892,dbia79a,2892,loan,entry-from-compared,high,"dbia[p. 21, no. 79a]","Ta. karmam, karumam action, work, deed, fruit of deeds, religious rites. Ma. karmam action, religious act, fate, actions of this and former lives (chiefly bad actions and their consequences). Ko. karm (obl. karm-, kart-) sin; karmn sinful man. Ka. karma, kamma action, business, religious action or rite, sin. Tu. karma action, religious ceremony, fate, sin. Te. karmamu action, religious rite, fate, fruit of actions. Skt. karman- act, action, business, work, religious rite, fate. Pkt. kamma- id. b Ta. kammavar a Telugu agricultural caste. Ka. kamme of the eight brahmanical castes (in Mysore only smārta brāhmaṇas). Te. kamma a certain caste (of Śūdras); kammari woman of the Kamma caste; kamatakādu, kam(m)atīdu, kammatagădu a laborer or slave employed in tillage; kam(m)atamu cultivation, tillage."
dbia:dbia80:2740,dbia80,2740,loan,entry-from-compared,high,"dbia[p. 21, no. 80]","Ta. kavați cowry. Ma. kavați, kaviți id., Cypraea moneta. Ka. kavaại, kavadike, kavade cowrie. Kod. kavļi id. Tu. kavadi, kavadigè, kavaçè id. Te. gavva id. Skt. kaparda-, kapardikā- id. Pkt. kavadda-, kavaddiā- id. H. kauſi id. Turner, s.v. kauſi."
dbia:dbia81:dbia81-ia,dbia81,dbia81-ia,loan,entry-from-compared,high,"dbia[p. 21, no. 81]","Ta. kavāțam a bullock-load of wood or grass or straw. Ka. kavāda, kabada a bullock- or horse-load of grass, wood, etc. Te. kabādamu a bullock-load of grass or straw. /H. kabār a load or bundle of grass, firewood, etc."
dbia:dbia82:dbia82-ia,dbia82,dbia82-ia,loan,entry-from-compared,high,"dbia[p. 21, no. 82]","Ta. kavunțan caste title of certain Tamil and Kanarese folk; kavță head of a village. Ma. (Godavarma) gavuņțan a class title of certain Tamil and Kanarese folk. Ko. gavſ important man, headman; gavņdky headman (< Badaga). To. kofdky guestmaster of Badaga village. Ka. gavuşa, gauņa, gavada chief officer of a village; a good caste of peasants; gavudike business of a gavuda; gavudi female servant. Kod. gavși servant-girl (< Ka.). Tu. gaude, gauda, gauņde headman of a village; man of a caste of farmers; gauņi, gauņși female servant. Te. gauņdu honorific title of a class of Sudras. /Mar. gāvdā inferior officer in a village; a particular caste (< Skt. grāma-kūțachief of a village [belonging to the sūdra caste); Pkt. gāmaŭda- id. (DNM])."
dbia:dbia83:dbia83-ia,dbia83,dbia83-ia,loan,entry-from-compared,high,"dbia[p. 21, no. 83]","Te. gadda, gradda kite. Kol. gadda id. Nk. gadda vulture. Pa. gadda id. Go. (Koya) gada id.; (A) gandal kite. /Skt. gỉdhravulture. Pa. gaddha- id. Pkt. gaddha-, giddha- id."
dbia:dbia84:dbia84-ia,dbia84,dbia84-ia,loan,entry-from-compared,high,"dbia[p. 21, no. 84]","Ta. kani mine. Ma. khani id. Ka. kaņi, gani, gani ditch, 22 DRAVIDIAN BORROWINGS FROM INDO-ARYAN basin, mine. Kod. kanatare, kantare well. Tu. kaņi ditch, trench. Te. gani mine, quarry, excavation. /Skt. khani- mine, quarry."
dbia:dbia85:2737,dbia85,2737,loan,entry-from-compared,high,"dbia[p. 22, no. 85]","Ta. kanni virgin, young unmarried woman, youthfulness, virginity, state of being earliest in time; kannimai virginity. Ma. kanni virgin. Ko. kan (kan pemog virgin, young childless woman; ka(n) na.g buffalo before it has been bred; kan garc cow at first calving; kan vi'r first pregnancy; kan ge v cow's first calf; kan mog woman's first child). Ka. kanne girl, maiden, virgin. Kod. kanni virgin, unmarried girl; kaññi girl. Te. kanniya, kanne unmarried girl, virgin; young, fresh. /Skt. kanya- girl, virgin. Pa. kaññā- id. Pkt. kaņņā-, kannā id."
dbia:dbia86:dbia86-ia,dbia86,dbia86-ia,loan,entry-from-compared,high,"dbia[p. 22, no. 86]","Ta. kākitam, kāyitam paper, epistle. Ma. käkittam, kāyitam paper. Ko. ka gydm (obl. ka gydt-), ka'ydm (obl. ka'ydt-) paper. Ka. . kāgada, kāgaja, kāgida paper, epistle. Kod. ka gïda letter. Tu, kāgaji, kākaji paper, letter. Te. kākitamu, kāgitamu, kāyitamu paper. Kuwi (S) kāgitomi id. H. kāgad, kāgaz paper, etc. (< Pers.)."
dbia:dbia87:4466,dbia87,4466,loan,entry-from-compared,high,"dbia[p. 22, no. 87]","Ta. kāņam oil-press K Ka.). Ka. gāna oil-mill, sugarcane press or mill; gāṇiga oil-miller. Tu. gāna oil-mill, sugarmill; gāņige oil-miller. Te. gānūga oil-mill, sugar-mill. / H. ghānā oil-mill; Mar. ghāņā block on which the roller of a mill moves, oil-mill (< Pkt. ghāņamill < ghāana- slaughter < Skt. ghātana- striking). Turner, s.v. ghān."
dbia:dbia88:dbia88-ia,dbia88,dbia88-ia,loan,entry-from-compared,high,"dbia[p. 22, no. 88]","Ta. kāņțam stem, stalk. Ma. kāņțam id. Ka. kāņda id. Te. kāda id., stick, handle, shaft. Kui kānļi, kāndru stem, stalk. Skt. kāņda- stem, stalk."
dbia:dbia89:dbia89-ia,dbia89,dbia89-ia,loan,entry-from-compared,high,"dbia[p. 22, no. 89]","Ta. kāņțam curtain, cloth, garment. Ka. kāņda curtain. curtain. /Skt. kāņda-pața- outer tent, curtain."
dbia:dbia90:4460,dbia90,4460,loan,entry-from-compared,high,"dbia[p. 22, no. 90]","Ta. kāyam wound, contusion. Ma. kayam a wound. Ko. ka'ym id., slash, mark. Ka. gaya a bruise, wound. Kod. ga'ya a wound. Tu. ghāya id. Te. gāyamu id., injury, bruise. Pa. gåva a wound. /Skt. ghata- a blow, bruise, wound. Pkt. ghāa- id. H. ghāv id. Mar. ghāy, ghāv id. Turner, s.v. ghāu."
dbia:dbia91:4138,dbia91,4138,loan,entry-from-compared,high,"dbia[p. 22, no. 91]","Ta. kārațam, kāruțam jugglery; kārațan, kāruțan juggler. Ka. garada, gāradi, gāruda, gāruļi, gāļi conjuring, jugglery; gārudiga conjurer, juggler. Te. gāradamu, gārađĩ, gārudamu jugglery, trickery; gāradidu juggler. /Skt. gāruda- relating to Garuda; cf. gārudikacharmer, dealer in antidotes. Mar. gāruļī, garodi a snake charmer; juggler, conjurer,"
dbia:dbia92:3057,dbia92,3057,loan,entry-from-compared,high,"dbia[p. 22, no. 92]","Ta. karaṇam cause, origin; kāraṇan the Supreme Being; chief, ruler; kāraṇavan God. Ma. kāranam cause, origin; kāranan author, originator; man of authority; kāraṇavan head of family, hereditary predecessor; the maternal uncle. Ko. kaóranm (obl. ka'rant-) Kod. a cause. DICTIONARY 23 ka roņë, ka•roņavën ancestor; (M. N. Srinivas, Religion and Society among the Coorgs of South India) kāraṇava the apotheosized spirit of the dead ancestor of a Coorg okka. Skt. kāraṇa- cause, origin."
dbia:dbia93:dbia93-ia,dbia93,dbia93-ia,loan,entry-from-compared,high,"dbia[p. 23, no. 93]","Ka. gārige a flat cake made of wheaten or rice flour and jaggory, and fried in ghee or oil. Tu. gårige a kind of cake or fritter. Te. gāre, gharika a kind of cake. /Pkt. ghāriā- 'miştānna' - Guj. ghari a kind of sweetmeat, a kind of pastry of circular form; Skt. ghārika- (v.l. ghārikā-) Matsyapurāņa (ed. ASS) 63. 19."
dbia:dbia94:dbia94-ia,dbia94,dbia94-ia,loan,entry-from-compared,high,"dbia[p. 23, no. 94]","Ta. kāriyam result, action, affair, business, object, purpose. Ma. kāryam business, duty, matter. Ko. kaörye'v (obl. kaörye'v-, ka rye.t-) affair, business, aim. To. ko'rym ceremony, rituals and rules to be observed by priest. Ka. kārya, kāriya, kāre affair, business, a festal occasion, effect, motive, cause. Tu. kārya work, business, ceremony, cause, effect. Te. kāryamu work, business, affair, effect, profit, motive, (K also) auspicious occasion, nuptials. Skt. kāryawork, business, religious performance, result, effect, motive, object, purpose."
dbia:dbia95:dbia95-ia,dbia95,dbia95-ia,loan,entry-from-compared,high,"dbia[p. 23, no. 95]","Ta. karai mortar, plaster for building, concretions that encrust the teeth. Ka. gāre a dilute mixture of earth, lime, etc., to be used as mortar. Tu. gārè, kāre lime plaster. Te. gāra mortar, plaster, cement. (H. Mar. gārā plaster, mortar, Turner, s. v. gāro?."
dbia:dbia96:dbia96-ia,dbia96,dbia96-ia,loan,entry-from-compared,high,"dbia[p. 23, no. 96]","Ta. kārttikai Pleiades; the 8th lunar month, October-November. Ma. kārttika Pleiades; the 8th lunar month. To. ka:ștk Pleiades. Ka. kārtika the 8th lunar month. Tu. kārtika id. Te. kārtikamu id. /Skt. kārttikan. pr. month."
dbia:dbia97:dbia97-ia,dbia97,dbia97-ia,loan,entry-from-compared,high,"dbia[p. 23, no. 97]","Ta. kālam, kālai time, season, opportune moment; kāl time; bloom, freshness, beauty; turn. Ma. kālam time, season, year; kāl time. Ko. ka•lm (obl. ka.lt-) time, opportunity. To. ko‘lm (obl. ko.lt-) time; mun go'stk in ancient times. Ka. kala time, year, season; kāl time, opportunity. Kod. ka'la year. Tu. kāla time, season. Te. kalamu id., opportunity. /Skt. kala time, etc."
dbia:dbia98:4150,dbia98,4150,loan,entry-from-compared,high,"dbia[p. 23, no. 98]","Ta. kāvatam, kåtam an Indian league, about 10 miles. Ma. kātam = about 5 miles. Ka. gāvada, gāvuda an Indian league, from 10 to 12 miles. Tu. gāvuda a stage or distance of 12 miles. Skt. gavyūti - 2 krosas. Pa. gāvuta- id."
dbia:dbia99:3770,dbia99,3770,loan,entry-from-compared,high,"dbia[p. 23, no. 99]","Ta. kiţiki window. Ma. kiţikki, kuțukki id. Ka. kidaki, kidiki, kițaki, kiţiki id., wicket. Kod. kïạike window. Tu. kiţiki id. Te. kiţiki id. Skt. khatakkika-, khadakkikā- side door. Pkt. khadakkiid., window. H. khiệkī, Mar. khidki id. Turner, s.v. khirki."
dbia:dbia100:3156,dbia100,3156,loan,entry-from-compared,high,"dbia[p. 23, no. 100]","Ta. kițſam lump of metal, sediment, coating, crust, scoria, state a COSS 24 DRAVIDIAN BORROWINGS FROM INDO-ARYAN worm. a renown. of being dry and hard. Ma. kițțam dross, scoria. Ko. kit hard lump of earth. Ka. kiţța dirt, dross of iron, dregs, rust. Tu. kițța scoria, dross of smelted iron, sediment of boiled areca-nut. Skt. kițța- dirt, rust of iron. Pkt. kițţa- rust. Turner, s.v. kit."
dbia:dbia101:3193,dbia101,3193,loan,entry-from-compared,high,"dbia[p. 24, no. 101]","Ta. kīțam worm, maggot, vermin. Ma. kitam Ka. kidi, kita worm, insect. Tu. kidụ, kidi, kīța id. Te. cīda, cida-purugu certain parasitic worm causing disease in plants and animals, (B) a caterpillar or worm that destroys plants, a grub inside a fruit or a seed; kitamu worm, insect. Skt. kīța- worm, insect. Pkt. kida-, kīdaaid. Turner, s.v. kiro."
dbia:dbia102:3200,dbia102,3200,loan,entry-from-compared,high,"dbia[p. 24, no. 102]","Ta. kirttanam, kirtti praise, fame, glory; kirttanai praise, song; cirtti Ma. kırttanam, kirtti praise. Ko. ki•rt, kiirty, ki•rtanm (obl. ki'rtant-) disgrace. Ka. kīrti, kiriti, kirtana praise, fame; kirtane song of praise. Tu. kirti fame; kirtanè praise, hymn. Te. kirti fame; kirtana praise, song of praise; kirtanamu praise. Skt. kirti- mentioning, good report, fame, glory; kirtana- mentioning, telling; kirtana- id., fame; (from 'telling,' Ko. has 'evil report' rather than 'good report')."
dbia:dbia103:dbia103-ia,dbia103,dbia103-ia,loan,entry-from-compared,low,"dbia[p. 24, no. 103]","Ta. kunkulu, kunkiliyam, kukkuluvam various Shorea and Balsamodendron (Amyris) species. Ma. kunkuliyam, kurkkilam the bdellium tree. Ka. guggulu, guggula, guggaļa, guggiļa, gugguļa, gurguļa bdellium, Amyris agallochum, Moringa hyperanthera, Boswellia serrata, var, glabra Roxb. Tu. gugguļa bdellium, Boswellia glabra. Te. guggilamu resin of Shorea robusta. /Skt. guggulu-, gulgulu- bdellium or the exudation of Amyris agallochum. [(1) Balsamodendron Roxburghii Arn. (?) Amyris agallocha Roxb. (2) Boswellia serrata Roxb.; B. serrata, var. glabra B. glabra Roxb. (3) Moringa pterygosperma Gaertn. Hyperanthera moringa Vahl. (4) Shorea robusta Gaertn.)"
dbia:dbia104:3898,dbia104,3898,loan,entry-from-compared,high,"dbia[p. 24, no. 104]","Ka. gunța, gūņța, kūța peg, plug; gudida id., stumpy post. Kod. gu'ța peg, post. Tu. gũnța, guņķi, gunțè, güņtigè peg, pin, stake. Te. gūțamu stake, post, peg; gudide hinge, peg, pivot. Go. (Sironcha) kuțța pillar, post. Pkt. khunța- peg. H. khūtā stump, stake, post, peg; . Mar. khūță, khūți stake, peg. Turner, s.v. khuţțo, khuțți."
dbia:dbia105:dbia105-ia,dbia105,dbia105-ia,loan,entry-from-compared,high,"dbia[p. 24, no. 105]","Ta. kuttakai contract of lease. Ma. kuttaka farm, contract (as for liquor, honey, wax), monopoly. Ko. guti'g government contract. Ka. guttă, gutte exclusive right of sale, farm, monopoly; guttige id., rental on land. Tu. guttige liquor-shop; guttedāre holder of a monopoly, a liquor contractor, Te. gutta lease. [Skt. kuttā a type of 'farminglease' in South India (J. Duncan M. Derrett, BSOAS 21.61-81). H. guttā exclusive right of sale, monopoly, contract, lease. Or. kuta appraisement of the produce of a field, tree, or tank (ib. 62, n. 2). Derrett takes = khũți peg. DICTIONARY 25 manure. the words to be Dravidian in origin, since the legal institution is South Indian."
dbia:dbia106:dbia106-ia,dbia106,dbia106-ia,loan,entry-from-compared,high,"dbia[p. 25, no. 106]","Ta. kuppācam coat, bodice, jacket. Ma. kuppayam jacket, gown, robe. Ko. kupa'cm (kupa ct) coat, men's special dancing dress with full skirt. To. kuposm (kupost-) coat. Ka. kuppasa, kub(b)asa, kubusa jacket. Kod. kuppia Coorg man's coat. Tu. kuppasa petticoat, bodice. Te. kup(p)asamu, kubusamu, (K also) kūsamu half-jacket, woman's bodice. Kol. kubasam bodice. Nk. kubaśam id. /Skt. kůrpása- cuirass, quilted jacket worn as armor; kūrpāsaka- bodice, jacket (worn esp. by women), cuirass, corselet. Pkt. kuppāsa-, kuppisa- id. (P. Thieme, ZDMG 91.90f., 92.52; H. W Bailey, Donum natalicum H. S. Nyberg oblatum 10f.)."
dbia:dbia107:4255,dbia107,4255,loan,entry-from-compared,high,"dbia[p. 25, no. 107]","Ta. kuppi cowdung. Ko. ko.ba:rm (obl. ko ba.rt-) To. kuborm (obl. kubort-) id. Ka. gobbara id. Tu. gobbara id.; ? kurpu id. Te. gobbaramu id.; (K also) gobbi a lump of cowdung worshipped as a goddess. Skt. go(r)vara- cowdung. Pkt, gov(v)ara- id. H. gobar fresh cowdung. Mar. govar Mar. govar dry cowdung. Turner, s.v. gobar."
dbia:dbia108:dbia108-ia,dbia108,dbia108-ia,loan,entry-from-compared,high,"dbia[p. 25, no. 108]","Ta. kuppi vial, bottle. Ma. kuppi vial, bottle (chiefly of crystal). Ka. kuppi, kuppige vial, bottle. Kod. kuppi piece of glass, bottle. Tu. kuppi glass-ware, china-ware, bottle. Te. kuppe jar, bottle. Kui kupi an earthenware pot with a long, narrow neck and mouth, a goblet. /H. kuppi leather bottle for oil or ghee, vial. Turner, s.v. kuppā, kuppi."
dbia:dbia109:3310,dbia109,3310,loan,entry-from-compared,high,"dbia[p. 25, no. 109]","Ta. kumpakāran potter. Ma. kumbhakaran id. To. kumo'rn id. Ka. kumbhakāra, kumbagāra, kumbāra, kumbara id. Kod. kumba:rë id.; stupid fellow. Tu. kumb e, kumbāre, kumbare potter Te. kumbhakārūdu, kummari id. Pa. kummal id. Go. (Muria, etc.) kummal id. Kui kumbarenju id.; fem. kumbareri. Kuwi (F) kümbra, (s) kumbra potter. /Skt. kumbhakāra potter. Pkt. kumbhaara-, kumbhara id. H. kumhār, Mar. kūbhär id. Turner, s. v. kumäle."
dbia:dbia110:3330,dbia110,3330,loan,entry-from-compared,high,"dbia[p. 25, no. 110]","Ta. kulam family, caste, genus, flock. Ma. kulam flock, family, Ko. kolm, golm caste, species, kind. To. kwasm genus (esp. of buffaloes); sacred name (of all things mentioned in prayers and songs); kwalm thing. Ka. kula herd, race, family, caste. Tu. kula family, race, tribe. Te. kulamu, kolamu caste, race, tribe, family, class. Kui klāmbu (pl. klāpka) family, lineage, kin, tribe, race, nationality, sort, species, variety, kind; kūlu family, clan, tribe, caste. Skt. kula- herd, race, family, caste."
dbia:dbia111:5292a,dbia111,5292a,loan,entry-from-compared,high,"dbia[p. 25, no. 111]","Ta. kēţțai the 18th nakşatra; goddess of misfortune. Ma. kēțța the 18th lunar asterism. To, keot a heavenly body bringing misfortune. race. 26 DRAVIDIAN BORROWINGS FROM INDO-ARYAN 1 a Ka. jyēşthe, jēșțe, jēțe the 18th lunar mansion; goddess of misfortune. Tu. jyēșthe, jēştè misfortune, calamity. Te. jyėștha the 18th lunar mansion; elder sister of Lakshmi, the goddess of misfortune and poverty. /Skt. jyeșthā- the 18th lunar mansion; misfortune, personified as the elder sister of Lakşmi."
dbia:dbia112:3738,dbia112,3738,loan,entry-from-compared,high,"dbia[p. 26, no. 112]","Ta. kēvu, kēvu, kērvu charge for transporting goods by sea, freight. Ma. kēvu, kēļi freight, passage money; kēvi shipper; kēļikka to freight. Tu. kēvu boat-hire. Te. kēvu freight. H. khewā ferryfare. Turner, s. v. khewāl (< Skt. kşepa-)."
dbia:dbia113:dbia113-ia,dbia113,dbia113-ia,loan,entry-from-compared,high,"dbia[p. 26, no. 113]","Ta. kēļi fun, jest, joke, ridicule, mimicry; kēļi, kēļikkai women's sport. Ma. kēli play, sport. Ko. geryļ, gey! sport, jest, amorous sport. To. ke‘ly mockery. Ka. gēli ridicule, derision. Tu. gēli ridicule, jest, mockery, insult. Te. gēli ridicule, mockery, joking. Skt. keliplay, sport, amorous sport, amusement. L. V.R. 1934. 263."
dbia:dbia114:3370,dbia114,3370,loan,entry-from-compared,high,"dbia[p. 26, no. 114]","Ta. kottam costus root. Ma. koțțam Costus speciosus; Ocimum petiolare Rh. /Skt. kuştha- c. speciosus or arabicus. Pa. koţthaplant, ? c. speciosus. (C. speciosus Smith - C. arabicus Jacq.)"
dbia:dbia115:3546,dbia115,3546,loan,entry-from-compared,high,"dbia[p. 26, no. 115]","Ta. koțțāram granary, place where grains are husked, elephant stall, palace; koțțakāram, koțțu granary; koțțați storeroom, cattleshed. Ma. koțțāram, koțțakāram stable, place where temple affairs are managed, palace. Ka. koţțāra storeroom, treasury; koțāra threshing floor. Tu. koțţāra palace, storeroom. Te. koțțu, koțțați storehouse, shop; koțāramu, koțāru storehouse, magazine. Skt. koştha-, koșthāgāragranary, storeroom, treasury. Pkt. koţtha-, kotthā(g)āra-, koțțhāra- id. Mar, kothār granary; kothời storeroom."
dbia:dbia116:3380,dbia116,3380,loan,entry-from-compared,high,"dbia[p. 26, no. 116]","Ta. kottamalli, kottamuri coriander, Coriandrum sativum. Ma. kottampalari id. Ka. kot(t)ambari, kot(t)umbari, kottiri, kottumari, kottumiri id. Tu. kottambari, kottamberi, kottembari, kottumbri id. Te. kot(t)imiri coriander plant or leaves. /Skt. kustumbari-, kustumburucoriander. Pkt. kutthumbhari- id:"
dbia:dbia117:dbia117-ia,dbia117,dbia117-ia,loan,entry-from-compared,high,"dbia[p. 26, no. 117]",Ka. godde Te. gudda /Skt. guda-
dbia:dbia118:3413,dbia118,3413,loan,entry-from-compared,high,"dbia[p. 26, no. 118]",Ta. kopparam elbow. Ka. koppara shoulder-blade. Te. kopparamu shoulder. Ga. (Oll.) kopre elbow. Skt. kūrpara- elbow. Pkt. koppara- id.
