dbia66,kacora-,Indo-Aryan,"<html><body><p>Ta. kaccoram, kaccolam, kiccili long zedoary, Curcuma zedoaria; spiked garland-flower, camphor zedoary, Hedychium coronarium. Ma. kaccoram, kaccõlam C. zerumbet or Kæmpferia galanga. Ka. kacu, kacūra, kacora, kacchure, kacchöra, karcūra, karcūraka long zedoary, C. zerumbet Roxb., and its root; kaccūra K. galanga Linn. Tu. kaccūra a fragrant root of Zedoary zerumbet or C. zerumbet; K. galanga. Te. kacõramu, kaccūrakamu C. zedoaria. / Skt. kacora- C. zerumbet; kacchură-, kacchora a kind of turmeric; karcūra(ka)- turmeric. H. kacur C. zerumbet. [C. zedoaria Rosc. = C. zerumbet Roxb.; C. longa, DICTIONARY 19 which is turmeric, is a different species. All the others are different species.)</p></body></html>",
dbia67,kamsabell-metal,Indo-Aryan,"<html><body><p>Ta. kañcam bell-metal, drinking vessel; kañcakāran brazier. To. koc brass; kocxo&#x27;rn man who makes brass vessels, clever worker. Ka. kañcu, kañca white copper or brass, bell-metal; a vessel made of bell-metal, etc.; kañcagāra brazier, coppersmith. Tu. kañci, kañcu bell-metal; kañcigāre brazier. Te. kancu bell-metal, bronze; kancara bell-metal work. Kuwi (S) kanzu (? c) bell-metal. Skt. kamsabell-metal, brass, white copper; vessel made of metal.</p></body></html>",
dbia68,kāştha-,Indo-Aryan,"<html><body><p>Ta. kațțai firewood, piece of timber. Ko. kat log. To. katy id.; wooden leg. Ka. kațțige piece of wood or timber, stick, club; kadi small stick, bit of wood. Kod. kaļļi id. Tu. kațțige fuel, firewood. Te. kațțiya, kațțe stick, staff, rod, piece of wood. Go. kația a piece of wood; (W, Ph.) kațiya wood; (A) kațțe firewood. Skt. kāştha- piece of wood, stick. Pkt. kațțha- id. Turner, s. v. kāțh.</p></body></html>",
dbia69,gañaka-,Indo-Aryan,"<html><body><p>Ta. kanakku account, calculation, arithmetic, account book, manner, way; kanakkan accountant. Ma. kanakku account, computation, manner, way; kanakkan accountant. Ko. kank calculation, records (government), historical account. To. koņk calculation, arithmetic. /Skt. gañaka- arithmetician, astrologer.</p></body></html>",
dbia70,ganda-,Indo-Aryan,"<html><body><p>Ta. kanțam critical period, calamitous effect of the malignity of planets ruling the destiny of a person according to his horoscope. Ma. gandāntam a perilous time (astrol.). Ka. ganda baneful influence of a star; force or fierceness of disease, rain, wind, etc. Tu. gandāntara danger, peril. Te. gandamu id. Skt. ganda-, gandānta- (astrological terms).</p></body></html>",
dbia71,khand-,Indo-Aryan,"<html><body><p>Ta. kanți (-pp-, -tt-) to reprove, chide, speak with decision, precision, impartiality; kaņțippu reproof, strictness, exactness, precision, certainty; kanțitam sternness. Ma. khaņņikka to decide, settle, thwart, refute; khandippu decision, strictness, accuracy. Ko. kandip certainty; kandipa&#x27;r with certainty, surely. with certainty, surely. To. koạip strictly, accurately. Ka. kaņạita, khanạita firmness, positiveness, strictness, certainty; kandisu to settle (esp. the price of a thing). Koď. kandita tainty, fixing of a price. Tu. khanạita strict, severe, positive, certain; strictly, positively; khandisuni to fix, settle. Te. khaṇdincu to refute, disprove, criticize; khaṇạitamu decided, certain, strict; khaṇdimpu settlement, decision. /Skt. khand- to break, cut, destroy, defeat, refute (the meaning developments start from the last meaning given).</p></body></html>",
dbia72,kartarĨ-,Indo-Aryan,"<html><body><p>Ta. kattari scissors, shears, rat-trap; (-pp-, -tt-) to cut with scissors, clip, shear, gnaw (as insects, vermin), chop off; kattarikai cer- 20 DRAVIDIAN BORROWINGS FROM INDO-ARYAN scissors, shears. Ma. kattiri, katrika id.; katrikka to shear, clip. Ko. kata&#x27;ry spring-trap for rats. Ka. kattari scissors, shears, knife; kattarisu to cut with scissors or scissor-like things as teeth, cut off, shear. Kod. katri scissors. Tu. kattari, katteri scissors, shears, rat trap; katteriyuni, katteruni to shear, cut with scissors. Te. kattera scissors, shears; kattirincu to shear, scissor, crop, clip; kattiril(1) to be cut. Kuwi (S) katheri scissors. /Skt. kartarĨ- scissors. Pkt. kattari- id. Cf. DED 1012, Ta. katti knife, etc.</p></body></html>",
dbia73,gādi,Indo-Aryan,"<html><body><p>Ka. gaddige, gadduge, garduge throne, seat of honor. Tu. gaddige id. Te. gaddiya, gadde id. H. gādi, gaddi id. Turner, s.v. gādi.</p></body></html>",
dbia74,kapaț,Indo-Aryan,"<html><body><p>Ta. kapaļu, kavațu deceit; kapați, kapatan, kavați a cheat, deceiver, knave. Ma. kapaļu, kapațam deceit, trick, sham. Ko. kavş deceit; kavaş Kurumba man; fem. kavaſc. To. kafoțxo&#x27;rn clever man; kafïd cunning, trick. Ka. kapața, kabața, kavada fraud, deceit, hypocrisy; kapați, kavați, kapatagara a deceitful person. Tu. kapața, kabata fraud, deceit; kapați hypocrite; kabațe a dissembling woman. Te. kapatamu hypocrisy; kapați hypocrite. Pa. kapaț deceit. Skt. kapatafraud, deceit. Pkt. kavada- id.</p></body></html>",
dbia75,kapi,Indo-Aryan,"<html><body><p>Ta. kapilai waterlift consisting of a large hemispherical bucket worked with bullocks; kavalai a kind of waterlift; kappi pulley. Ma. kappi id. Ka. kapali, kapale, kapile, kavile, kavule apparatus for raising water, consisting of pulley, rope, and bucket, worked by oxen on an inclined plane. Tu. kapi pulley. Te. kapile contrivance for raising water from a well. /H. kapi pulley, block (? &lt; Ar. qabb hole in pulley-block).</p></body></html>",
dbia76,kambala,Indo-Aryan,"<html><body><p>Ta. kampaļi, kampalam coarse woollen blanket. Ma. kampili woollen cloth, blanket. Ko. kabey?, kabeylg, kabi&#x27;lg blanket. Ka. kambala, kambali id. Kod. kambīļi id. Tu. kamboļi id. Te kambaļamu, kambaļi, kambadi id., rug, woollen cloth. Pa. kambra blanket. Ga. (Oll.) kambal id. Go. (W) kamrá id. Kur. kamrā id. Malt. kamri id. Br. kambal id. /Skt. kambala(ka) woollen blanket or cloth or upper garment. Pa. Pkt. kambala- id. H. kamlī, kămrī, kambal id. Turner, s.v. kamlo.</p></body></html>",
dbia77,skambha,Indo-Aryan,"<html><body><p>Ta. kampu post, stake, pole, rod, stick, branch of tree; kampi beam, slender post; kampam post, pillar. Ma. kampu rod, stick; kampam pillar, mast, post. Ko. kab stone pillar, post fixed in ground at Kolme&#x27;l village. To. kob post. Ka. kamba post, pillar, mast. Kod. kambi pillar. Tu. kamba, kamma pillar, post. Te. kambamu column. /Skt. (Ved.) skambha pillar, support. Pa, Pkt. khambha- id. Turner, S. v. khāmo. id., DICTIONARY 21 one</p></body></html>",
dbia78,kami,Indo-Aryan,"<html><body><p>Ta. kammi deficiency, scantiness. Ma. kammi id. Ko. kamy a little; kamycdanm inferiority. Ka. kammi deficiency. Kod. kammi small, little, short. Tu. kammi deficient, defective. (H. kami littleness, scantiness, deficiency (&lt; Pers.)</p></body></html>",
dbia79a,karman-,Indo-Aryan,"<html><body><p>Ta. karmam, karumam action, work, deed, fruit of deeds, religious rites. Ma. karmam action, religious act, fate, actions of this and former lives (chiefly bad actions and their consequences). Ko. karm (obl. karm-, kart-) sin; karmn sinful man. Ka. karma, kamma action, business, religious action or rite, sin. Tu. karma action, religious ceremony, fate, sin. Te. karmamu action, religious rite, fate, fruit of actions. Skt. karman- act, action, business, work, religious rite, fate. Pkt. kamma- id. b Ta. kammavar a Telugu agricultural caste. Ka. kamme of the eight brahmanical castes (in Mysore only smārta brāhmaṇas). Te. kamma a certain caste (of Śūdras); kammari woman of the Kamma caste; kamatakādu, kam(m)atīdu, kammatagădu a laborer or slave employed in tillage; kam(m)atamu cultivation, tillage.</p></body></html>",
dbia80,kaparda-,Indo-Aryan,"<html><body><p>Ta. kavați cowry. Ma. kavați, kaviți id., Cypraea moneta. Ka. kavaại, kavadike, kavade cowrie. Kod. kavļi id. Tu. kavadi, kavadigè, kavaçè id. Te. gavva id. Skt. kaparda-, kapardikā- id. Pkt. kavadda-, kavaddiā- id. H. kauſi id. Turner, s.v. kauſi.</p></body></html>",
dbia81,kabār,Indo-Aryan,"<html><body><p>Ta. kavāțam a bullock-load of wood or grass or straw. Ka. kavāda, kabada a bullock- or horse-load of grass, wood, etc. Te. kabādamu a bullock-load of grass or straw. /H. kabār a load or bundle of grass, firewood, etc.</p></body></html>",
dbia82,gāvdā,Indo-Aryan,"<html><body><p>Ta. kavunțan caste title of certain Tamil and Kanarese folk; kavță head of a village. Ma. (Godavarma) gavuņțan a class title of certain Tamil and Kanarese folk. Ko. gavſ important man, headman; gavņdky headman (&lt; Badaga). To. kofdky guestmaster of Badaga village. Ka. gavuşa, gauņa, gavada chief officer of a village; a good caste of peasants; gavudike business of a gavuda; gavudi female servant. Kod. gavși servant-girl (&lt; Ka.). Tu. gaude, gauda, gauņde headman of a village; man of a caste of farmers; gauņi, gauņși female servant. Te. gauņdu honorific title of a class of Sudras. /Mar. gāvdā inferior officer in a village; a particular caste (&lt; Skt. grāma-kūțachief of a village [belonging to the sūdra caste); Pkt. gāmaŭda- id. (DNM]).</p></body></html>",
dbia83,gỉdhravulture,Indo-Aryan,"<html><body><p>Te. gadda, gradda kite. Kol. gadda id. Nk. gadda vulture. Pa. gadda id. Go. (Koya) gada id.; (A) gandal kite. /Skt. gỉdhravulture. Pa. gaddha- id. Pkt. gaddha-, giddha- id.</p></body></html>",
dbia84,khani-,Indo-Aryan,"<html><body><p>Ta. kani mine. Ma. khani id. Ka. kaņi, gani, gani ditch, 22 DRAVIDIAN BORROWINGS FROM INDO-ARYAN basin, mine. Kod. kanatare, kantare well. Tu. kaņi ditch, trench. Te. gani mine, quarry, excavation. /Skt. khani- mine, quarry.</p></body></html>",
dbia85,kanya-,Indo-Aryan,"<html><body><p>Ta. kanni virgin, young unmarried woman, youthfulness, virginity, state of being earliest in time; kannimai virginity. Ma. kanni virgin. Ko. kan (kan pemog virgin, young childless woman; ka(n) na.g buffalo before it has been bred; kan garc cow at first calving; kan vi&#x27;r first pregnancy; kan ge v cow&#x27;s first calf; kan mog woman&#x27;s first child). Ka. kanne girl, maiden, virgin. Kod. kanni virgin, unmarried girl; kaññi girl. Te. kanniya, kanne unmarried girl, virgin; young, fresh. /Skt. kanya- girl, virgin. Pa. kaññā- id. Pkt. kaņņā-, kannā id.</p></body></html>",
dbia86,kāgad,Indo-Aryan,"<html><body><p>Ta. kākitam, kāyitam paper, epistle. Ma. käkittam, kāyitam paper. Ko. ka gydm (obl. ka gydt-), ka&#x27;ydm (obl. ka&#x27;ydt-) paper. Ka. . kāgada, kāgaja, kāgida paper, epistle. Kod. ka gïda letter. Tu, kāgaji, kākaji paper, letter. Te. kākitamu, kāgitamu, kāyitamu paper. Kuwi (S) kāgitomi id. H. kāgad, kāgaz paper, etc. (&lt; Pers.).</p></body></html>",
dbia87,ghānā,Indo-Aryan,"<html><body><p>Ta. kāņam oil-press K Ka.). Ka. gāna oil-mill, sugarcane press or mill; gāṇiga oil-miller. Tu. gāna oil-mill, sugarmill; gāņige oil-miller. Te. gānūga oil-mill, sugar-mill. / H. ghānā oil-mill; Mar. ghāņā block on which the roller of a mill moves, oil-mill (&lt; Pkt. ghāņamill &lt; ghāana- slaughter &lt; Skt. ghātana- striking). Turner, s.v. ghān.</p></body></html>",
dbia88,kāņda-,Indo-Aryan,"<html><body><p>Ta. kāņțam stem, stalk. Ma. kāņțam id. Ka. kāņda id. Te. kāda id., stick, handle, shaft. Kui kānļi, kāndru stem, stalk. Skt. kāņda- stem, stalk.</p></body></html>",
dbia89,kāņda-pața-,Indo-Aryan,"<html><body><p>Ta. kāņțam curtain, cloth, garment. Ka. kāņda curtain. curtain. /Skt. kāņda-pața- outer tent, curtain.</p></body></html>",
dbia90,ghata-,Indo-Aryan,"<html><body><p>Ta. kāyam wound, contusion. Ma. kayam a wound. Ko. ka&#x27;ym id., slash, mark. Ka. gaya a bruise, wound. Kod. ga&#x27;ya a wound. Tu. ghāya id. Te. gāyamu id., injury, bruise. Pa. gåva a wound. /Skt. ghata- a blow, bruise, wound. Pkt. ghāa- id. H. ghāv id. Mar. ghāy, ghāv id. Turner, s.v. ghāu.</p></body></html>",
dbia91,gāruda-,Indo-Aryan,"<html><body><p>Ta. kārațam, kāruțam jugglery; kārațan, kāruțan juggler. Ka. garada, gāradi, gāruda, gāruļi, gāļi conjuring, jugglery; gārudiga conjurer, juggler. Te. gāradamu, gārađĩ, gārudamu jugglery, trickery; gāradidu juggler. /Skt. gāruda- relating to Garuda; cf. gārudikacharmer, dealer in antidotes. Mar. gāruļī, garodi a snake charmer; juggler, conjurer,</p></body></html>",
dbia92,kāraṇa-,Indo-Aryan,"<html><body><p>Ta. karaṇam cause, origin; kāraṇan the Supreme Being; chief, ruler; kāraṇavan God. Ma. kāranam cause, origin; kāranan author, originator; man of authority; kāraṇavan head of family, hereditary predecessor; the maternal uncle. Ko. kaóranm (obl. ka&#x27;rant-) Kod. a cause. DICTIONARY 23 ka roņë, ka•roņavën ancestor; (M. N. Srinivas, Religion and Society among the Coorgs of South India) kāraṇava the apotheosized spirit of the dead ancestor of a Coorg okka. Skt. kāraṇa- cause, origin.</p></body></html>",
dbia93,ghāriā-,Indo-Aryan,"<html><body><p>Ka. gārige a flat cake made of wheaten or rice flour and jaggory, and fried in ghee or oil. Tu. gårige a kind of cake or fritter. Te. gāre, gharika a kind of cake. /Pkt. ghāriā- &#x27;miştānna&#x27; - Guj. ghari a kind of sweetmeat, a kind of pastry of circular form; Skt. ghārika- (v.l. ghārikā-) Matsyapurāņa (ed. ASS) 63. 19.</p></body></html>",
dbia94,kāryawork,Indo-Aryan,"<html><body><p>Ta. kāriyam result, action, affair, business, object, purpose. Ma. kāryam business, duty, matter. Ko. kaörye&#x27;v (obl. kaörye&#x27;v-, ka rye.t-) affair, business, aim. To. ko&#x27;rym ceremony, rituals and rules to be observed by priest. Ka. kārya, kāriya, kāre affair, business, a festal occasion, effect, motive, cause. Tu. kārya work, business, ceremony, cause, effect. Te. kāryamu work, business, affair, effect, profit, motive, (K also) auspicious occasion, nuptials. Skt. kāryawork, business, religious performance, result, effect, motive, object, purpose.</p></body></html>",
dbia95,Mar,Indo-Aryan,"<html><body><p>Ta. karai mortar, plaster for building, concretions that encrust the teeth. Ka. gāre a dilute mixture of earth, lime, etc., to be used as mortar. Tu. gārè, kāre lime plaster. Te. gāra mortar, plaster, cement. (H. Mar. gārā plaster, mortar, Turner, s. v. gāro?.</p></body></html>",
dbia96,kārttikan,Indo-Aryan,"<html><body><p>Ta. kārttikai Pleiades; the 8th lunar month, October-November. Ma. kārttika Pleiades; the 8th lunar month. To. ka:ștk Pleiades. Ka. kārtika the 8th lunar month. Tu. kārtika id. Te. kārtikamu id. /Skt. kārttikan. pr. month.</p></body></html>",
dbia97,kala,Indo-Aryan,"<html><body><p>Ta. kālam, kālai time, season, opportune moment; kāl time; bloom, freshness, beauty; turn. Ma. kālam time, season, year; kāl time. Ko. ka•lm (obl. ka.lt-) time, opportunity. To. ko‘lm (obl. ko.lt-) time; mun go&#x27;stk in ancient times. Ka. kala time, year, season; kāl time, opportunity. Kod. ka&#x27;la year. Tu. kāla time, season. Te. kalamu id., opportunity. /Skt. kala time, etc.</p></body></html>",
dbia98,gāvuta-,Indo-Aryan,"<html><body><p>Ta. kāvatam, kåtam an Indian league, about 10 miles. Ma. kātam = about 5 miles. Ka. gāvada, gāvuda an Indian league, from 10 to 12 miles. Tu. gāvuda a stage or distance of 12 miles. Skt. gavyūti - 2 krosas. Pa. gāvuta- id.</p></body></html>",
dbia99,khatakkika-,Indo-Aryan,"<html><body><p>Ta. kiţiki window. Ma. kiţikki, kuțukki id. Ka. kidaki, kidiki, kițaki, kiţiki id., wicket. Kod. kïạike window. Tu. kiţiki id. Te. kiţiki id. Skt. khatakkika-, khadakkikā- side door. Pkt. khadakkiid., window. H. khiệkī, Mar. khidki id. Turner, s.v. khirki.</p></body></html>",
dbia100,kițța-,Indo-Aryan,"<html><body><p>Ta. kițſam lump of metal, sediment, coating, crust, scoria, state a COSS 24 DRAVIDIAN BORROWINGS FROM INDO-ARYAN worm. a renown. of being dry and hard. Ma. kițțam dross, scoria. Ko. kit hard lump of earth. Ka. kiţța dirt, dross of iron, dregs, rust. Tu. kițța scoria, dross of smelted iron, sediment of boiled areca-nut. Skt. kițța- dirt, rust of iron. Pkt. kițţa- rust. Turner, s.v. kit.</p></body></html>",
dbia101,kīța-,Indo-Aryan,"<html><body><p>Ta. kīțam worm, maggot, vermin. Ma. kitam Ka. kidi, kita worm, insect. Tu. kidụ, kidi, kīța id. Te. cīda, cida-purugu certain parasitic worm causing disease in plants and animals, (B) a caterpillar or worm that destroys plants, a grub inside a fruit or a seed; kitamu worm, insect. Skt. kīța- worm, insect. Pkt. kida-, kīdaaid. Turner, s.v. kiro.</p></body></html>",
dbia102,kirti-,Indo-Aryan,"<html><body><p>Ta. kirttanam, kirtti praise, fame, glory; kirttanai praise, song; cirtti Ma. kırttanam, kirtti praise. Ko. ki•rt, kiirty, ki•rtanm (obl. ki&#x27;rtant-) disgrace. Ka. kīrti, kiriti, kirtana praise, fame; kirtane song of praise. Tu. kirti fame; kirtanè praise, hymn. Te. kirti fame; kirtana praise, song of praise; kirtanamu praise. Skt. kirti- mentioning, good report, fame, glory; kirtana- mentioning, telling; kirtana- id., fame; (from &#x27;telling,&#x27; Ko. has &#x27;evil report&#x27; rather than &#x27;good report&#x27;).</p></body></html>",
dbia103,guggulu-,Indo-Aryan,"<html><body><p>Ta. kunkulu, kunkiliyam, kukkuluvam various Shorea and Balsamodendron (Amyris) species. Ma. kunkuliyam, kurkkilam the bdellium tree. Ka. guggulu, guggula, guggaļa, guggiļa, gugguļa, gurguļa bdellium, Amyris agallochum, Moringa hyperanthera, Boswellia serrata, var, glabra Roxb. Tu. gugguļa bdellium, Boswellia glabra. Te. guggilamu resin of Shorea robusta. /Skt. guggulu-, gulgulu- bdellium or the exudation of Amyris agallochum. [(1) Balsamodendron Roxburghii Arn. (?) Amyris agallocha Roxb. (2) Boswellia serrata Roxb.; B. serrata, var. glabra B. glabra Roxb. (3) Moringa pterygosperma Gaertn. Hyperanthera moringa Vahl. (4) Shorea robusta Gaertn.)</p></body></html>",
dbia104,khunța-,Indo-Aryan,"<html><body><p>Ka. gunța, gūņța, kūța peg, plug; gudida id., stumpy post. Kod. gu&#x27;ța peg, post. Tu. gũnța, guņķi, gunțè, güņtigè peg, pin, stake. Te. gūțamu stake, post, peg; gudide hinge, peg, pivot. Go. (Sironcha) kuțța pillar, post. Pkt. khunța- peg. H. khūtā stump, stake, post, peg; . Mar. khūță, khūți stake, peg. Turner, s.v. khuţțo, khuțți.</p></body></html>",
dbia105,kuttā,Indo-Aryan,"<html><body><p>Ta. kuttakai contract of lease. Ma. kuttaka farm, contract (as for liquor, honey, wax), monopoly. Ko. guti&#x27;g government contract. Ka. guttă, gutte exclusive right of sale, farm, monopoly; guttige id., rental on land. Tu. guttige liquor-shop; guttedāre holder of a monopoly, a liquor contractor, Te. gutta lease. [Skt. kuttā a type of &#x27;farminglease&#x27; in South India (J. Duncan M. Derrett, BSOAS 21.61-81). H. guttā exclusive right of sale, monopoly, contract, lease. Or. kuta appraisement of the produce of a field, tree, or tank (ib. 62, n. 2). Derrett takes = khũți peg. DICTIONARY 25 manure. the words to be Dravidian in origin, since the legal institution is South Indian.</p></body></html>",
dbia106,kůrpása-,Indo-Aryan,"<html><body><p>Ta. kuppācam coat, bodice, jacket. Ma. kuppayam jacket, gown, robe. Ko. kupa&#x27;cm (kupa ct) coat, men&#x27;s special dancing dress with full skirt. To. kuposm (kupost-) coat. Ka. kuppasa, kub(b)asa, kubusa jacket. Kod. kuppia Coorg man&#x27;s coat. Tu. kuppasa petticoat, bodice. Te. kup(p)asamu, kubusamu, (K also) kūsamu half-jacket, woman&#x27;s bodice. Kol. kubasam bodice. Nk. kubaśam id. /Skt. kůrpása- cuirass, quilted jacket worn as armor; kūrpāsaka- bodice, jacket (worn esp. by women), cuirass, corselet. Pkt. kuppāsa-, kuppisa- id. (P. Thieme, ZDMG 91.90f., 92.52; H. W Bailey, Donum natalicum H. S. Nyberg oblatum 10f.).</p></body></html>",
dbia107,go,Indo-Aryan,"<html><body><p>Ta. kuppi cowdung. Ko. ko.ba:rm (obl. ko ba.rt-) To. kuborm (obl. kubort-) id. Ka. gobbara id. Tu. gobbara id.; ? kurpu id. Te. gobbaramu id.; (K also) gobbi a lump of cowdung worshipped as a goddess. Skt. go(r)vara- cowdung. Pkt, gov(v)ara- id. H. gobar fresh cowdung. Mar. govar Mar. govar dry cowdung. Turner, s.v. gobar.</p></body></html>",
dbia108,kuppi,Indo-Aryan,"<html><body><p>Ta. kuppi vial, bottle. Ma. kuppi vial, bottle (chiefly of crystal). Ka. kuppi, kuppige vial, bottle. Kod. kuppi piece of glass, bottle. Tu. kuppi glass-ware, china-ware, bottle. Te. kuppe jar, bottle. Kui kupi an earthenware pot with a long, narrow neck and mouth, a goblet. /H. kuppi leather bottle for oil or ghee, vial. Turner, s.v. kuppā, kuppi.</p></body></html>",
dbia109,kumbhakāra,Indo-Aryan,"<html><body><p>Ta. kumpakāran potter. Ma. kumbhakaran id. To. kumo&#x27;rn id. Ka. kumbhakāra, kumbagāra, kumbāra, kumbara id. Kod. kumba:rë id.; stupid fellow. Tu. kumb e, kumbāre, kumbare potter Te. kumbhakārūdu, kummari id. Pa. kummal id. Go. (Muria, etc.) kummal id. Kui kumbarenju id.; fem. kumbareri. Kuwi (F) kümbra, (s) kumbra potter. /Skt. kumbhakāra potter. Pkt. kumbhaara-, kumbhara id. H. kumhār, Mar. kūbhär id. Turner, s. v. kumäle.</p></body></html>",
dbia110,kula-,Indo-Aryan,"<html><body><p>Ta. kulam family, caste, genus, flock. Ma. kulam flock, family, Ko. kolm, golm caste, species, kind. To. kwasm genus (esp. of buffaloes); sacred name (of all things mentioned in prayers and songs); kwalm thing. Ka. kula herd, race, family, caste. Tu. kula family, race, tribe. Te. kulamu, kolamu caste, race, tribe, family, class. Kui klāmbu (pl. klāpka) family, lineage, kin, tribe, race, nationality, sort, species, variety, kind; kūlu family, clan, tribe, caste. Skt. kula- herd, race, family, caste.</p></body></html>",
dbia111,jyeșthā-,Indo-Aryan,"<html><body><p>Ta. kēţțai the 18th nakşatra; goddess of misfortune. Ma. kēțța the 18th lunar asterism. To, keot a heavenly body bringing misfortune. race. 26 DRAVIDIAN BORROWINGS FROM INDO-ARYAN 1 a Ka. jyēşthe, jēșțe, jēțe the 18th lunar mansion; goddess of misfortune. Tu. jyēșthe, jēştè misfortune, calamity. Te. jyėștha the 18th lunar mansion; elder sister of Lakshmi, the goddess of misfortune and poverty. /Skt. jyeșthā- the 18th lunar mansion; misfortune, personified as the elder sister of Lakşmi.</p></body></html>",
dbia112,kşepa-,Indo-Aryan,"<html><body><p>Ta. kēvu, kēvu, kērvu charge for transporting goods by sea, freight. Ma. kēvu, kēļi freight, passage money; kēvi shipper; kēļikka to freight. Tu. kēvu boat-hire. Te. kēvu freight. H. khewā ferryfare. Turner, s. v. khewāl (&lt; Skt. kşepa-).</p></body></html>",
dbia113,keliplay,Indo-Aryan,"<html><body><p>Ta. kēļi fun, jest, joke, ridicule, mimicry; kēļi, kēļikkai women&#x27;s sport. Ma. kēli play, sport. Ko. geryļ, gey! sport, jest, amorous sport. To. ke‘ly mockery. Ka. gēli ridicule, derision. Tu. gēli ridicule, jest, mockery, insult. Te. gēli ridicule, mockery, joking. Skt. keliplay, sport, amorous sport, amusement. L. V.R. 1934. 263.</p></body></html>",
dbia114,kuştha-,Indo-Aryan,"<html><body><p>Ta. kottam costus root. Ma. koțțam Costus speciosus; Ocimum petiolare Rh. /Skt. kuştha- c. speciosus or arabicus. Pa. koţthaplant, ? c. speciosus. (C. speciosus Smith - C. arabicus Jacq.)</p></body></html>",
dbia115,koştha-,Indo-Aryan,"<html><body><p>Ta. koțțāram granary, place where grains are husked, elephant stall, palace; koțțakāram, koțțu granary; koțțați storeroom, cattleshed. Ma. koțțāram, koțțakāram stable, place where temple affairs are managed, palace. Ka. koţțāra storeroom, treasury; koțāra threshing floor. Tu. koțţāra palace, storeroom. Te. koțțu, koțțați storehouse, shop; koțāramu, koțāru storehouse, magazine. Skt. koştha-, koșthāgāragranary, storeroom, treasury. Pkt. koţtha-, kotthā(g)āra-, koțțhāra- id. Mar, kothār granary; kothời storeroom.</p></body></html>",
dbia116,kustumbari-,Indo-Aryan,"<html><body><p>Ta. kottamalli, kottamuri coriander, Coriandrum sativum. Ma. kottampalari id. Ka. kot(t)ambari, kot(t)umbari, kottiri, kottumari, kottumiri id. Tu. kottambari, kottamberi, kottembari, kottumbri id. Te. kot(t)imiri coriander plant or leaves. /Skt. kustumbari-, kustumburucoriander. Pkt. kutthumbhari- id:</p></body></html>",
dbia117,guda-,Indo-Aryan,<html><body><p>Ka. godde Te. gudda /Skt. guda-</p></body></html>,
dbia118,kūrpara-,Indo-Aryan,<html><body><p>Ta. kopparam elbow. Ka. koppara shoulder-blade. Te. kopparamu shoulder. Ga. (Oll.) kopre elbow. Skt. kūrpara- elbow. Pkt. koppara- id.</p></body></html>,
dbia119,DBIA 119,Indo-Aryan,"<html><body><p>Ta. koyyā, koyyal guava, Psidium guyava. Ma. koyyā-maram guava tree. Ka. koyyā guava, P. pyriferum L. Te. (B) goyyā-pandu guava fruit. From a South American language through Portuguese; see Dalgado-Soares, Portuguese Vocables in Asiatic Languages, s. v. goiabo; Hobson-Jobson, s.v. guava; neither really explains the forms recorded. (P. guyava Linn.; P.g., var. pyriferum Linn. Not indigenous to India.) anus. anus. anus. DICTIONARY 27 a score. Score. score.</p></body></html>",
dbia120,gol,Indo-Aryan,"<html><body><p>Ka. golla, gollaļa cowherd. Kod. gollë man of cultivator caste. Tu. golle man of the cowherd or milkman caste. Te. golla caste of shepherds and herdsmen; a watchman, guard; gollāļu, gollavādu herdsman, shepherd; fem gollata, golladi. Mar. (Kulkarni) gol = gop cowherd. Cf. the various IA forms in Turner, s. v. gwālo.</p></body></html>",
dbia121,ghoſā,Indo-Aryan,"<html><body><p>Ga. (Oll.) göra horse. Go. kõļā id. Kui gõſa id. Kuwi (S) gõda id. Kur. ghoro id.; ghori mare. Malt. goro horse. /Skt. ghoțaka- horse. H. ghoſā, Mar. ghodā id. Turner, s.v. ghoſā.</p></body></html>",
dbia122,kodi,Indo-Aryan,"<html><body><p>Ta. kõți a score (as in counting precious stones, silk, etc.). Ma. kõți, kõțța Tu. köại id. Te. kõdiga id. (used chiefly in counting precious stones). Kui kõſie twenty. Kuwi (F) koreka, (S) kādi id. Kur, kuri Malt. kóși id. H. korī, Mar. kodi Turner, s.v. kori?.</p></body></html>",
dbia123,godhūma-,Indo-Aryan,"<html><body><p>Ta. kõtumai, kötumpai, koti wheat, Triticum vulgare. Ma. kõtampu, kõtampam. Ko. go dym, go dymb. To. kwï.Diby. Ka. godi, gödive, gödume, göduve. Ko. go.due (? go dve). Tu. godi, gödhi. Te. göd(h)uma. Kol. godma. Kol. godma. Nk. godma. Pa. gong. Go, gohk (pl.), (Pat.) gohku. Kui gohomo. Kui gohomo. Kuwi (S) gohonga. Kur. gohom. Malt. gohme. Br. khólum. Skt. godhūma- wheat. Pkt. gohūma- id. Bihari gohum, gohũ id. Turner, s.v. gahū.</p></body></html>",
dbia124,kumāra-,Indo-Aryan,"<html><body><p>Ta. komaram inspiration, possession by spirits. Ma. komaram oracle of a god, possessed devil-dancer. Skt. kumāra- boy, son, Skanda. Pkt. kumăra- id. The secondary derivative Skt. kaumāra-, Pkt. komāra- (also komara-), here means &#x27;possessed by Skanda (Ta. murukan):</p></body></html>",
